,Solar,Wind Onshore,Biomass,Hydro Run-of-river and poundage,Geothermal,Storage,Fossil Gas,Waste,Other,bidding_zone,source_download_date
2026-04-18 22:00:00+00:00,0.0,241.8958406151695,158.65082139112198,35.46312478154491,0.0,0.0,560.3173715484096,11.945473610625655,59.727368053128274,IT_SICI,2026-04-23
2026-04-18 23:00:00+00:00,0.0,247.9323056300268,144.7407004021448,69.1349698391421,0.0,0.0,487.69101876675603,12.26038873994638,54.49061662198392,IT_SICI,2026-04-23
2026-04-19 00:00:00+00:00,0.0,232.98250883392225,146.56466431095407,76.04770318021201,0.0,0.0,456.28621908127207,11.061484098939928,55.30742049469965,IT_SICI,2026-04-23
2026-04-19 01:00:00+00:00,0.0,214.40439580318377,142.48607091172212,75.29477206946454,0.0,0.0,436.5746201157743,10.466986251808972,54.02315484804631,IT_SICI,2026-04-23
2026-04-19 02:00:00+00:00,0.0,193.17434210526315,147.5782361308677,76.57361308677099,0.0,0.0,494.5959281650071,11.137980085348508,55.68990042674253,IT_SICI,2026-04-23
2026-04-19 03:00:00+00:00,0.0,179.2361863488624,154.09940411700975,80.87486457204767,0.0,0.0,524.5937161430119,11.657638136511377,58.28819068255688,IT_SICI,2026-04-23
2026-04-19 04:00:00+00:00,7.385892116182573,111.12410411165597,143.01772915880798,80.57336854017352,0.0,0.0,483.4402112410411,10.743115805356469,53.71557902678234,IT_SICI,2026-04-23
2026-04-19 05:00:00+00:00,77.95142908827786,60.34949348769898,118.46382054992765,62.58465991316932,0.0,0.0,398.9772069464544,9.220061505065123,44.70332850940665,IT_SICI,2026-04-23
2026-04-19 06:00:00+00:00,123.3313671622495,19.336538461538463,64.1843083387201,35.58573044602456,0.0,0.0,229.60108274078863,4.712265675500969,25.998707175177763,IT_SICI,2026-04-23
2026-04-19 07:00:00+00:00,37.00023674242424,2.929450757575758,12.641216856060607,4.648910984848484,0.0,0.0,3.948390151515152,0.987097537878788,5.09469696969697,IT_SICI,2026-04-23
2026-04-19 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SICI,2026-04-23
2026-04-19 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SICI,2026-04-23
2026-04-19 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SICI,2026-04-23
2026-04-19 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SICI,2026-04-23
2026-04-19 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SICI,2026-04-23
2026-04-19 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SICI,2026-04-23
2026-04-19 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SICI,2026-04-23
2026-04-19 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IT_SICI,2026-04-23
2026-04-19 16:00:00+00:00,0.8651779316933366,1.3374731311201336,1.7888703128731789,1.0240028660138525,0.0,0.0,11.681991879627418,0.13374731311201338,0.6687365655600668,IT_SICI,2026-04-23
2026-04-19 17:00:00+00:00,0.9175220601476679,41.104988294615524,35.41635152169998,21.286511795425895,0.0,0.0,393.1582027732757,2.9360705924725377,14.680352962362686,IT_SICI,2026-04-23
2026-04-19 18:00:00+00:00,0.0,99.87668103448276,57.72961206896552,32.64913793103448,0.0,0.0,642.1491810344828,4.600560344827586,23.744827586206895,IT_SICI,2026-04-23
2026-04-19 19:00:00+00:00,0.0,175.69074567243675,81.65362849533955,27.4758655126498,0.0,0.0,840.5292942743009,6.191744340878829,30.95872170439414,IT_SICI,2026-04-23
2026-04-19 20:00:00+00:00,0.0,283.2938950554995,102.90270770265724,50.3301379078372,0.0,0.0,997.1347124117054,7.973091153716784,39.86545576858392,IT_SICI,2026-04-23
2026-04-19 21:00:00+00:00,0.0,340.21033788319534,123.63000671291115,77.15484448422465,0.0,0.0,758.183038711121,9.720295368091294,48.601476840456485,IT_SICI,2026-04-23
2026-04-19 22:00:00+00:00,0.0,439.4331983805668,176.6751012145749,97.56072874493927,0.0,0.0,484.5242914979757,13.52732793522267,3.2793522267206474,IT_SICI,2026-04-23
2026-04-19 23:00:00+00:00,0.0,467.758302919708,172.35310218978103,86.97819343065693,0.0,0.0,355.1275547445255,12.826277372262773,3.206569343065693,IT_SICI,2026-04-23
