,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Other,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.03997167380208685,1068.0473709821022,0.0,0.0,80.41251512542568,0.0,0.0,0.0,0.0,0.0,0.0,0.19985836901043427,0.0,0.0,0.0,126.60028384965956,DK_2,2026-04-23
2026-01-01 01:00:00+00:00,0.019376336377404973,780.7984625473107,0.0,0.0,52.1446200135745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.23754110273751,DK_2,2026-04-23
2026-01-01 02:00:00+00:00,0.05407522013901287,535.4542552273413,15.4749966308332,11.550750340698904,23.89509795475915,2.777801338209992,0.1013529450684815,0.2443478411234299,0.0,6.7261119707154595,12.705821832628592,13.029288635193709,1.1340586061634614,1.7854358840475244,1.7384695943157669,36.07813597876205,DK_2,2026-04-23
2026-01-01 03:00:00+00:00,0.11278765070249264,432.9398918623332,47.67449724319666,35.383377358779505,5.042172111539457,8.635953008136887,0.31682162034390005,0.7606079394407965,0.0,20.850613152392725,39.40166259034204,39.86693576557987,3.5385662012940573,5.56967921177123,5.509321245741672,9.172113038405538,DK_2,2026-04-23
2026-01-01 04:00:00+00:00,0.129298569845415,851.4135997108418,41.97302487820386,37.372416816035006,26.32495608933066,9.233528605936948,0.33483848958866164,0.7842140901886017,0.0,22.004356572214487,40.73955308490202,42.3969878096134,3.731265266304925,5.900292085907071,5.476131103559866,35.035536827527274,DK_2,2026-04-23
2026-01-01 05:00:00+00:00,0.15078925418689032,907.482812620118,36.32084574340676,45.366123297326034,23.945472342703436,10.931232334841784,0.4055992300703899,0.9383151972771663,0.0,28.752072693705216,49.42542820235682,51.970170072194456,5.3620674815754406,7.067156405650033,6.92671993817513,31.330195186412457,DK_2,2026-04-23
2026-01-01 06:00:00+00:00,0.242544876551222,727.3170088992388,29.64646657917389,47.36816350879,13.402782441444659,11.234307016577146,0.4209712871493319,0.9685233600398223,0.0,28.76444310035024,50.5859481868749,54.45271973079718,4.6720892078475105,7.289000451517538,7.335181238170537,17.349850115477448,DK_2,2026-04-23
2026-01-01 07:00:00+00:00,5.387731184554263,977.2902110771556,39.47467469885908,46.75853841702634,25.866170030147835,10.786642163082185,0.4086908311309264,0.9509845452530884,0.0,27.479760206758115,49.23177523104937,51.530595685147944,4.568365284446875,7.203701537145978,7.1613290868336374,36.650830021408574,DK_2,2026-04-23
2026-01-01 08:00:00+00:00,31.87811601896004,841.2407170349866,45.83074007362863,41.5921149056543,20.453664680372448,9.729313552623283,0.3261105018999857,0.8472723703420251,0.0,26.455608009490955,45.689479285917805,45.51337154920296,4.073528248014545,6.489117515565992,5.983591444070324,33.12225480926998,DK_2,2026-04-23
2026-01-01 09:00:00+00:00,63.45001643887102,589.8785317046959,54.07491538711354,42.928259800213205,7.533569300246496,10.49619012790873,0.3339137801411994,0.8852367878705188,0.0,28.290792447361476,47.25073230748223,48.40150256945484,4.256071978149125,6.786926328484186,6.123797567012035,12.95954347499552,DK_2,2026-04-23
2026-01-01 10:00:00+00:00,82.8980278358333,435.6000556738658,55.55554887006557,41.33348530283199,0.5488725076380401,10.467224539473117,0.33810017831878897,0.8611712199260168,0.0,27.40449167688473,42.76048270994776,45.14778994075739,4.123548164749201,6.599421633644644,5.917882345043659,2.018897401019931,DK_2,2026-04-23
2026-01-01 11:00:00+00:00,85.54603780456438,423.849798029261,54.482875209849304,39.77445075868737,1.2769234165845706,10.284038195919662,0.32740076481684044,0.8309965137451282,0.0,26.53211744493828,40.62892311025545,44.008040953179496,4.010526745320407,6.399653261612653,5.7591476270622435,1.9640701642032417,DK_2,2026-04-23
2026-01-01 12:00:00+00:00,72.66262577297505,434.71141735452295,64.20206343382655,38.87399761530144,1.0687251590077003,9.91497847837164,0.31507850730517234,0.7820220806840985,0.0,25.692157501448015,39.082980950591825,41.84689132592767,3.9104389882847927,6.58461746948046,5.515110674429026,1.9118946878435834,DK_2,2026-04-23
2026-01-01 13:00:00+00:00,50.51554259087965,517.2851610411165,100.26376860197541,41.571774440693396,1.3736035703757352,9.907373390489315,0.3271131418361086,0.8297901376128234,0.0,26.710146745308325,43.92406424750639,44.190406163761004,4.094526586443434,8.033656470584436,5.926922466660084,1.9961504047574088,DK_2,2026-04-23
2026-01-01 14:00:00+00:00,17.507924501546103,515.4798019701211,53.742623604227695,42.58192151389878,4.765899073309619,9.707182585566485,0.32779799485261585,0.8441277456903313,2.1429840338084536,26.95652872642802,44.341265803122674,45.078414952691396,4.074953273376084,6.569163912522141,5.676384938715281,6.90302537012304,DK_2,2026-04-23
2026-01-01 15:00:00+00:00,1.0681720266278034,414.65738634528833,40.66586696521004,35.828789078790024,3.442862055658229,8.72978640120588,0.2644093074776486,0.697408130351205,19.515590400766612,22.374385320141425,38.769995473503336,37.67871256325403,3.2842316228119106,5.256191226893423,4.139586827808021,5.251626254212066,DK_2,2026-04-23
2026-01-01 16:00:00+00:00,0.28084407035660036,572.8074080306815,40.32633780454213,36.46022619571202,17.759262372835224,8.932161787316932,0.261931413045346,0.6871007830636362,30.632623019593357,21.862756622390734,39.89746505311391,40.188149058643866,3.2700201893446135,5.230979712470015,4.318598853407449,21.90913503348265,DK_2,2026-04-23
2026-01-01 17:00:00+00:00,0.14345092966445327,360.50882023890864,13.959505993337915,11.868935914442252,20.48727731585943,2.9067678240947745,0.08574882898750423,0.22242668465207083,9.997088172973944,7.0821473412762375,12.43157077510337,13.209260762128752,1.0598683022354503,1.6993371189142175,1.3562768609426112,25.981516936478275,DK_2,2026-04-23
2026-01-01 18:00:00+00:00,0.008785458915957674,214.78797222057298,0.0,0.0,16.233433868459816,0.0,0.0,0.0,0.0,0.0,0.0,0.040862599609105474,0.0,0.0,0.0,23.57894585244213,DK_2,2026-04-23
2026-01-01 19:00:00+00:00,0.005710050432556074,137.0555367953053,0.0,0.0,10.737425015193498,0.0,0.0,0.0,0.0,0.0,0.0,0.027353535006256643,0.0,0.0,0.0,15.273974604062404,DK_2,2026-04-23
2026-01-01 20:00:00+00:00,0.004475626920179532,105.63819523538955,0.0,0.0,8.456400487991743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.025928649698544,DK_2,2026-04-23
2026-01-01 21:00:00+00:00,0.01447377451214607,297.59099786467533,0.0,0.0,25.800748123772383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.89378023704015,DK_2,2026-04-23
2026-01-01 22:00:00+00:00,0.007965579544736232,178.8568946318014,0.0,0.0,15.773886307627881,0.0,0.0,0.0,0.0,0.0,0.0,0.07586266233082127,0.0,0.0,0.0,21.310390818695176,DK_2,2026-04-23
2026-01-01 23:00:00+00:00,0.037674104828568394,458.00139891927734,3.6366862402035633,3.7361384207233503,47.15008277759055,0.883821569497276,0.031148817445537064,0.07940879081552413,0.0,2.556755958999095,4.268330215597714,4.588406500120796,0.3798528068747712,0.6032240871828097,0.5778506535335863,55.719220137309534,DK_2,2026-04-23
2026-01-02 00:00:00+00:00,0.03099690827738692,671.6272085610086,0.0,0.0,77.54513528361161,0.0,0.0,0.0,0.0,0.0,0.0,0.2547691091292075,0.0,0.0,0.0,94.76689013797322,DK_2,2026-04-23
2026-01-02 01:00:00+00:00,0.019042097465133506,461.3562054415831,0.0,0.0,57.47955613458127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.34519632637058,DK_2,2026-04-23
2026-01-02 02:00:00+00:00,0.033522117519768004,604.824695695387,0.0,0.0,88.27885818933251,0.0,0.0,0.0,0.0,0.0,0.0,0.403273594222773,0.0,0.0,0.0,107.8096504035378,DK_2,2026-04-23
2026-01-02 03:00:00+00:00,0.058207906854135814,795.0669826164569,0.0,0.0,141.18327807470644,0.0,0.0,0.0,0.0,0.0,0.0,0.1594737174085913,0.0,0.0,0.0,157.0070576845739,DK_2,2026-04-23
2026-01-02 04:00:00+00:00,0.06507009589105554,649.5325574085117,0.0,0.0,135.4580632452076,0.0,0.0,0.0,0.0,0.0,0.0,0.2860223995211233,0.0,0.0,0.0,141.63328685086864,DK_2,2026-04-23
2026-01-02 05:00:00+00:00,0.05276332737789175,486.9211991645019,0.0,0.0,119.92070804520381,0.0,0.0,0.0,0.0,0.0,0.0,0.10879036572761186,0.0,0.0,0.0,123.9965390971888,DK_2,2026-04-23
2026-01-02 06:00:00+00:00,0.6984846852109701,699.4165364557487,0.0,0.0,201.21042415202209,0.0,0.0,0.0,0.0,0.0,0.0,0.8074967459086358,0.0,0.0,0.0,236.86705796110968,DK_2,2026-04-23
2026-01-02 07:00:00+00:00,1.7515695205006083,696.8042361268722,0.0,0.0,214.39210930927447,0.0,0.0,0.0,0.0,0.0,0.0,0.629070983793709,0.0,0.0,0.0,238.42301405955905,DK_2,2026-04-23
2026-01-02 08:00:00+00:00,11.075307628324168,705.6097955603892,0.0,0.0,209.78546765238258,0.0,0.0,0.0,0.0,0.0,0.0,0.6179555100194821,0.0,0.0,0.0,224.91147364888448,DK_2,2026-04-23
2026-01-02 09:00:00+00:00,27.955651395897043,718.308639180926,0.0,0.0,202.4744365554015,0.0,0.0,0.0,0.0,0.0,0.0,0.5981817751044503,0.0,0.0,0.0,202.58809109267133,DK_2,2026-04-23
2026-01-02 10:00:00+00:00,45.47916942571896,717.7602600658265,0.0,0.0,196.25978425340438,0.0,0.0,0.0,0.0,0.0,0.0,0.580619113999891,0.0,0.0,0.0,191.32016714105032,DK_2,2026-04-23
2026-01-02 11:00:00+00:00,48.33344166276945,720.3660453678799,0.0,0.0,191.19597038887017,0.0,0.0,0.0,0.0,0.0,0.0,0.5619310037016961,0.0,0.0,0.0,191.54261157677863,DK_2,2026-04-23
2026-01-02 12:00:00+00:00,30.663890402636405,714.8628807783665,0.0,0.0,201.88655981075996,0.0,0.0,0.0,0.0,0.0,0.0,0.5467883452681243,0.0,0.0,0.0,204.039880662969,DK_2,2026-04-23
2026-01-02 13:00:00+00:00,12.538916348711677,711.7602871251715,0.0,0.0,211.1100730124628,0.0,0.0,0.0,0.0,0.0,0.0,0.13443675725004478,0.0,0.0,0.0,216.45628675640398,DK_2,2026-04-23
2026-01-02 14:00:00+00:00,2.808893527533608,803.6837655743616,0.0,0.0,241.5293202033309,0.0,0.0,0.0,0.0,0.0,0.0,0.29297455306739073,0.0,0.0,0.0,233.56004614170652,DK_2,2026-04-23
2026-01-02 15:00:00+00:00,0.5622735627104735,793.9658881221943,0.0,0.0,259.6420935418786,0.0,0.0,0.0,0.0,0.0,0.0,0.13832067963357284,0.0,0.0,0.0,227.51642409358314,DK_2,2026-04-23
2026-01-02 16:00:00+00:00,0.49571272691629825,790.6327213106431,0.0,0.0,264.60743807789754,0.0,0.0,0.0,0.0,0.0,0.0,0.5538689686215624,0.0,0.0,0.0,225.71025891592137,DK_2,2026-04-23
2026-01-02 17:00:00+00:00,0.5058386477019398,817.1497813901068,0.0,0.0,252.93568430888232,0.0,0.0,0.0,0.0,0.0,0.0,0.267109516938318,0.0,0.0,0.0,208.04158613637068,DK_2,2026-04-23
2026-01-02 18:00:00+00:00,0.04649742147519282,779.0663059646971,0.0,0.0,216.70955639762238,0.0,0.0,0.0,0.0,0.0,0.0,0.22961689617379166,0.0,0.0,0.0,180.57302332003152,DK_2,2026-04-23
2026-01-02 19:00:00+00:00,0.0410292766850861,863.7144266360608,0.0,0.0,212.68921704823805,0.0,0.0,0.0,0.0,0.0,0.0,0.11397021301412806,0.0,0.0,0.0,174.14135682600204,DK_2,2026-04-23
2026-01-02 20:00:00+00:00,0.14965586057252062,890.175784204921,0.0,0.0,181.1232223817534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.67633755275313,DK_2,2026-04-23
2026-01-02 21:00:00+00:00,0.15558314883160002,875.8295784052148,0.0,0.0,135.7459090448834,0.0,0.0,0.0,0.0,0.0,0.0,0.10354951669324461,0.0,0.0,0.0,128.4153798843769,DK_2,2026-04-23
2026-01-02 22:00:00+00:00,0.15936084114412205,917.3502112216402,0.0,0.0,107.92023424384561,0.0,0.0,0.0,0.0,0.0,0.0,0.40861754139518475,0.0,0.0,0.0,126.06157615197495,DK_2,2026-04-23
2026-01-02 23:00:00+00:00,0.17888494915501663,941.5202960650548,0.0,0.0,93.2608507569852,0.0,0.0,0.0,0.0,0.0,0.0,0.09617470384678314,0.0,0.0,0.0,137.6437935249583,DK_2,2026-04-23
2026-01-03 00:00:00+00:00,0.17434428840082722,934.7220628866124,0.0,0.0,75.27619285542976,0.0,0.0,0.0,0.0,0.0,0.0,0.18746697677508306,0.0,0.0,0.0,139.63993299278192,DK_2,2026-04-23
2026-01-03 01:00:00+00:00,0.17744263853308306,955.4201582062625,0.0,0.0,59.10257514058722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.69982401461732,DK_2,2026-04-23
2026-01-03 02:00:00+00:00,0.1674882519395558,958.5785778051874,0.0,0.0,56.427183729094246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.3517502137789,DK_2,2026-04-23
2026-01-03 03:00:00+00:00,0.16947544899542083,965.237369996336,0.0,0.0,55.684561980639636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.90859257402892,DK_2,2026-04-23
2026-01-03 04:00:00+00:00,0.15930118495436238,1043.2305769939956,0.0,0.0,67.57634211297975,0.0,0.0,0.0,0.0,0.0,0.0,0.19486383480655947,0.0,0.0,0.0,139.83891587326374,DK_2,2026-04-23
2026-01-03 05:00:00+00:00,0.07276526396655748,984.9506130513222,0.0,0.0,74.53368038174474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.56794130296646,DK_2,2026-04-23
2026-01-03 06:00:00+00:00,0.3252512203541233,1021.1099683437191,0.0,0.0,76.6426699412071,0.0,0.0,0.0,0.0,0.0,0.0,0.4920593348776449,0.0,0.0,0.0,148.0050511598422,DK_2,2026-04-23
2026-01-03 07:00:00+00:00,0.8885062542646337,1019.1987515783131,0.0,0.0,78.22908579805247,0.0,0.0,0.0,0.0,0.0,0.0,0.4028364995249119,0.0,0.0,0.0,164.680819869845,DK_2,2026-04-23
2026-01-03 08:00:00+00:00,6.305057695046493,1014.4590194507455,0.0,0.0,93.37513256175873,0.0,0.0,0.0,0.0,0.0,0.0,0.4076326293871986,0.0,0.0,0.0,166.30315766306225,DK_2,2026-04-23
2026-01-03 09:00:00+00:00,14.042163969560663,983.8002375196323,0.0,0.0,102.46629973872842,0.0,0.0,0.0,0.0,0.0,0.0,0.20905410108025405,0.0,0.0,0.0,176.80724467099847,DK_2,2026-04-23
2026-01-03 10:00:00+00:00,24.309992095625212,974.1374366799263,0.0,0.0,105.56404489619675,0.0,0.0,0.0,0.0,0.0,0.0,0.41798024171207254,0.0,0.0,0.0,177.57054608653976,DK_2,2026-04-23
2026-01-03 11:00:00+00:00,27.955822877695105,960.9174418918149,0.0,0.0,112.52849695667831,0.0,0.0,0.0,0.0,0.0,0.0,0.42869631969476296,0.0,0.0,0.0,180.16954195411708,DK_2,2026-04-23
2026-01-03 12:00:00+00:00,20.360690232628986,963.531543815978,0.0,0.0,115.53046177095132,0.0,0.0,0.0,0.0,0.0,0.0,0.4388079791514867,0.0,0.0,0.0,182.1384962012903,DK_2,2026-04-23
2026-01-03 13:00:00+00:00,7.784023123465475,922.8758529970775,0.0,0.0,146.19711035410154,0.0,0.0,0.0,0.0,0.0,0.0,0.22037010753671102,0.0,0.0,0.0,182.5226434178186,DK_2,2026-04-23
