,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Storage,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Other,bidding_zone,source_download_date
2026-01-02 16:00:00+00:00,0.0,385.40558742942335,82.69537737018219,36.43310234541578,8.762424092204734,0.0,8.22361407249467,19.23827292110874,0.0,1284.8832130444216,0.0,1.4604040153674556,19.898004709381585,IT_SUD,2026-04-23
2026-01-02 17:00:00+00:00,0.0,368.05249007236307,65.76897238118934,47.973629782833505,7.114083105250062,0.0,13.490692864529473,23.593588417786968,0.0,1091.7294844061546,0.0,1.161482955959194,16.115576013933815,IT_SUD,2026-04-23
2026-01-02 18:00:00+00:00,0.0,418.7254092733108,63.54169166166766,35.17893315327481,17.456508698260347,0.0,19.51384199864956,26.468602295746116,0.0,1067.4739811254494,0.0,0.5586082783443311,15.08242351529694,IT_SUD,2026-04-23
2026-01-02 19:00:00+00:00,0.0,414.2775804593,56.00470311581422,20.816381882289125,25.556731334509113,0.0,23.39300244100895,26.579875237320316,0.0,960.1653763234092,0.0,0.0,13.206349206349206,IT_SUD,2026-04-23
2026-01-02 20:00:00+00:00,0.0,399.7116967405964,51.533730631704415,14.524527267744588,5.3856972586412395,0.0,11.235955056179774,26.44560153466703,0.0,865.757785550991,0.0,0.0,11.405005959475567,IT_SUD,2026-04-23
2026-01-02 21:00:00+00:00,0.0,362.8410331064602,33.99972299168975,5.345371523453715,3.3373961218836565,0.0,0.0,26.52386882523869,0.0,551.4434661570358,0.0,0.0,7.509141274238227,IT_SUD,2026-04-23
2026-01-02 22:00:00+00:00,0.0,441.792183019703,44.8672542249682,4.979931618849412,4.654279483917863,0.0,0.0,28.17006094841683,0.0,477.7330470188822,0.0,0.0,10.053243685262583,IT_SUD,2026-04-23
2026-01-02 23:00:00+00:00,0.0,324.6225057405365,15.368084807638304,0.44576523031203563,1.5400168491996629,0.0,0.0,27.488855869242197,0.0,241.31973359237205,0.0,0.0,3.465037910699242,IT_SUD,2026-04-23
2026-01-03 00:00:00+00:00,0.0,506.727743917468,57.46052631578947,0.4829362524146813,5.698564593301435,0.0,0.0,29.539600772698005,0.0,185.01885781340022,0.0,0.0,12.82177033492823,IT_SUD,2026-04-23
2026-01-03 01:00:00+00:00,0.0,568.6156677581394,69.4562874251497,0.5035246727089627,6.859880239520958,0.0,0.0,31.050688150386037,0.0,166.07922121517288,0.0,0.0,15.434730538922157,IT_SUD,2026-04-23
2026-01-03 02:00:00+00:00,0.0,572.8869986930646,72.55905511811024,0.6001371742112483,7.181102362204724,0.0,0.0,31.55006858710562,0.0,160.06515775034293,0.0,0.0,16.15748031496063,IT_SUD,2026-04-23
2026-01-03 03:00:00+00:00,0.0,499.2580367460263,62.697830101569714,4.465819306080384,6.243767313019391,0.0,0.0,31.861903126073518,0.0,163.17416695293713,0.0,0.0,14.04847645429363,IT_SUD,2026-04-23
2026-01-03 04:00:00+00:00,0.0,345.6915027205485,20.9994068801898,7.451181911613566,2.078291814946619,0.0,0.6851661527920521,31.34635149023638,0.0,160.07194244604318,0.0,0.0,4.6761565836298935,IT_SUD,2026-04-23
2026-01-03 05:00:00+00:00,0.0,330.4805839368344,9.350706283487579,6.9325573433755565,2.36653677545056,0.0,2.5676138308798357,30.46901745977405,0.0,155.25504964053408,0.0,0.0,2.0779347296639066,IT_SUD,2026-04-23
2026-01-03 06:00:00+00:00,16.57762413576367,285.98365807668137,0.0,10.21370207416719,0.0,0.0,2.357008170961659,28.126964173475802,0.0,156.74104336895033,0.0,0.0,0.0,IT_SUD,2026-04-23
2026-01-03 07:00:00+00:00,68.83509833585477,247.2837298858479,0.0,8.32072617246596,0.0,0.0,0.1375326640077018,24.962178517397884,0.0,150.46073442442582,0.0,0.0,0.0,IT_SUD,2026-04-23
2026-01-03 08:00:00+00:00,94.97461268064055,241.24462960552012,0.0,5.988803541205573,0.0,0.0,0.0,23.499544330165342,0.0,134.29240984246843,0.0,0.0,0.0,IT_SUD,2026-04-23
2026-01-03 09:00:00+00:00,137.81901806307945,337.6822852650187,37.462215909090915,3.0045067601402105,13.330113636363635,0.0,0.0,22.971957936905355,0.0,141.39959939909866,0.0,0.0,8.58030303030303,IT_SUD,2026-04-23
2026-01-03 10:00:00+00:00,230.83072328029286,511.0758848711788,95.62855655794587,2.8057049333645074,36.539295628036086,0.0,0.0,21.335047930792612,0.0,180.14963759644613,0.0,0.0,23.385149201943094,IT_SUD,2026-04-23
2026-01-03 11:00:00+00:00,225.62808817994824,520.0366498585478,93.87874920229737,2.7845457709711106,9.158902361199745,0.0,0.0,20.884093282283327,0.0,204.25819916861968,0.0,0.0,21.37077217613274,IT_SUD,2026-04-23
2026-01-03 12:00:00+00:00,179.33144477960593,533.7547866123912,99.54709418837676,2.215834231644508,9.811623246492987,0.0,0.0,21.73913043478261,0.0,342.8666195728383,0.0,2.248496993987976,22.48496993987976,IT_SUD,2026-04-23
2026-01-03 13:00:00+00:00,116.82177580939876,442.4477943947268,85.5516384180791,5.21645281208778,8.414915254237288,0.0,0.0,22.005036575128912,0.0,574.2550986007482,0.0,2.103728813559322,18.933559322033897,IT_SUD,2026-04-23
2026-01-03 14:00:00+00:00,55.31785967399008,439.34050318922755,101.1793408929837,16.265060240963855,10.388022678951097,0.0,6.9879518072289155,22.228915662650603,0.0,1289.1110914245216,0.0,2.4931254429482634,22.438128986534373,IT_SUD,2026-04-23
2026-01-03 15:00:00+00:00,4.041015338268503,405.5882433020421,86.8020784680056,27.583757547058127,9.580803362914526,0.0,11.305789037528116,21.72368888362732,0.0,1551.7639281240774,0.0,1.9161606725829052,20.694535263895375,IT_SUD,2026-04-23
2026-01-03 16:00:00+00:00,0.0,377.00842460231195,78.08263745797636,42.703619909502265,27.415681596356144,0.0,16.91176470588235,21.210407239819006,0.0,1515.8454278326917,0.0,1.3881357770306908,19.43390087842967,IT_SUD,2026-04-23
2026-01-03 17:00:00+00:00,0.0,374.2198983454331,78.8997336174747,45.48051651239858,57.52381459776239,0.0,18.683579019540623,21.65466803793852,0.0,1513.6832347282696,0.0,1.3903036760788492,19.46425146510389,IT_SUD,2026-04-23
2026-01-03 18:00:00+00:00,0.0,373.64230489084656,80.83594256100194,44.886162557508555,43.882368818829626,0.0,10.498997286775984,21.587825881797805,0.0,1549.0246899488236,0.0,1.243629885553876,19.898078168862018,IT_SUD,2026-04-23
2026-01-03 19:00:00+00:00,0.0,379.8855688472081,88.87393139270642,31.680773881499398,44.63358943837247,0.0,6.711003627569529,23.035066505441357,0.0,1719.3717122329683,0.0,1.5729899361540958,21.235364138080296,IT_SUD,2026-04-23
2026-01-03 20:00:00+00:00,0.0,391.98522234049807,93.61194029850746,14.489978296948806,39.925589444083926,0.0,5.617260308949318,23.873356313034595,0.0,1699.432841620085,0.0,1.5505083279255896,21.513303049967554,IT_SUD,2026-04-23
2026-01-03 21:00:00+00:00,0.0,406.37671104242884,92.81672554513338,6.137424949966644,9.224022414423194,0.0,3.202134756504336,24.082721814543028,0.0,1512.6002034409426,0.0,1.5373370690705324,21.52271896698745,IT_SUD,2026-04-23
2026-01-03 22:00:00+00:00,0.0,399.10885878725816,70.44524078519983,6.533162902996733,7.38419714729558,0.0,0.568101121999716,25.56455048998722,0.0,1017.9807637829157,0.0,1.9198912582968506,16.245233724050276,IT_SUD,2026-04-23
2026-01-03 23:00:00+00:00,0.0,404.6989083058372,55.938622754491014,0.46382189239332094,6.149700598802395,0.0,0.0,27.75200989486704,0.0,425.30531978714185,0.0,1.4191616766467066,12.772455089820358,IT_SUD,2026-04-23
2026-01-04 00:00:00+00:00,0.0,448.6719985184694,71.4891713747646,0.4892367906066536,7.760828625235405,0.0,0.0,29.191128506196996,0.0,399.9880316649529,0.0,1.790960451977401,16.11864406779661,IT_SUD,2026-04-23
2026-01-04 01:00:00+00:00,0.0,500.3651348853749,94.79620487503857,0.4790036723614881,10.312557852514658,0.0,0.0,28.660386396295703,0.0,484.7351387300161,0.0,1.9831842024066646,21.41838938599198,IT_SUD,2026-04-23
2026-01-04 02:00:00+00:00,0.0,553.0528428735312,106.65840817590585,0.5671690163668773,11.554660885723134,0.0,0.0,29.08766812510128,0.0,489.91464887939514,0.0,2.666460204397646,23.998141839578818,IT_SUD,2026-04-23
2026-01-04 03:00:00+00:00,0.0,635.2953758540198,128.57887120115774,4.256712508185986,13.929377713458756,0.0,0.0,29.305828421741978,0.0,581.9891165011463,0.0,3.2144717800289437,28.930246020260494,IT_SUD,2026-04-23
2026-01-04 04:00:00+00:00,0.0,589.0646756285721,100.71023215821153,10.22369800768962,10.86500429922614,0.0,0.0,30.933240125830128,0.0,462.3390053264722,0.0,2.2983662940670677,22.565778159931213,IT_SUD,2026-04-23
2026-01-04 05:00:00+00:00,0.0,540.5585971100202,86.92919222903885,9.364966107741704,18.79550102249489,0.0,2.586514448804852,31.48412415269354,0.0,495.5939883647888,0.0,1.6265337423312884,20.060582822085887,IT_SUD,2026-04-23
2026-01-04 06:00:00+00:00,17.23928908013551,462.03194193177774,60.69195351896514,12.442864398171661,24.968208726156544,0.0,2.5393600812595225,29.7951582867784,0.0,458.9261724529669,0.0,1.5365051523788642,13.828546371409779,IT_SUD,2026-04-23
2026-01-04 07:00:00+00:00,99.89359039865595,439.8462499722603,63.40481861487724,8.936484490398819,15.552125320630266,0.0,0.07385524372230427,26.21861152141802,0.0,555.8892149693672,0.0,1.3292414803957495,14.355807988274092,IT_SUD,2026-04-23
2026-01-04 08:00:00+00:00,235.87259942027214,506.5350429507303,93.3627599024277,5.246956765076256,10.114298989429667,0.0,0.0,24.97551420176298,0.0,1275.2466435444908,0.0,2.139563247763968,21.006620978046232,IT_SUD,2026-04-23
2026-01-04 09:00:00+00:00,332.9352738417051,532.5701964425274,98.95421903052065,3.2846226035661616,10.72004039497307,0.0,0.0670331143584931,23.662689368548065,0.0,1309.6989065772302,0.0,2.4738554757630165,22.8831631508079,IT_SUD,2026-04-23
2026-01-04 10:00:00+00:00,314.7082753624959,536.1672658157345,90.85138496325607,1.4707763141066632,10.592538157150933,0.0,0.0,21.422176748944878,0.0,1301.68585850038,0.0,2.0370265686828715,22.814697569248164,IT_SUD,2026-04-23
2026-01-04 11:00:00+00:00,266.021954981915,521.3603564981302,90.19411965035759,3.6711682181722827,9.771029628788739,0.0,0.0,22.289235610331716,0.0,1219.0177966678386,0.0,2.25485299125894,20.66948575320695,IT_SUD,2026-04-23
2026-01-04 12:00:00+00:00,240.70968720183598,555.7569740425853,99.4073223918283,3.1927630703738195,10.814185699529439,0.0,0.0,22.947984568311824,0.0,1354.215269872775,0.0,2.4955813152760244,22.46023183748422,IT_SUD,2026-04-23
2026-01-04 13:00:00+00:00,164.55583361859584,508.484296787129,87.37988165680473,4.407713498622589,9.466153846153846,0.0,1.0330578512396695,23.691460055096417,0.0,1217.386632272157,0.0,2.1844970414201184,19.660473372781066,IT_SUD,2026-04-23
2026-01-04 14:00:00+00:00,56.798514859932226,510.7544182342099,88.55916008021705,8.173599782490484,9.756517635956117,0.0,1.503942359978249,22.493746601413815,0.0,1350.9450597474417,0.0,2.251504069836027,20.263536628524243,IT_SUD,2026-04-23
2026-01-04 15:00:00+00:00,3.4483836181533083,423.3278764118175,87.03790496760259,9.379475869226777,10.193628509719222,0.0,1.963933575505968,11.614296834457706,0.0,1505.760742114165,0.0,2.3523758099352055,21.171382289416844,IT_SUD,2026-04-23
2026-01-04 16:00:00+00:00,0.0,395.2180511945994,89.35965466413981,18.95960591133005,10.418614445146346,0.0,4.086699507389163,11.556650246305418,0.0,1621.3577676192135,0.0,2.4042956411876184,21.638660770688567,IT_SUD,2026-04-23
2026-01-04 17:00:00+00:00,0.0,513.457767327235,88.97652147049737,46.56332612352799,18.710946349500567,0.0,12.617159336697908,20.78827204998798,0.0,1707.8006402330896,0.0,2.58768406961178,21.497683039851715,IT_SUD,2026-04-23
2026-01-04 18:00:00+00:00,0.0,533.8076691235276,86.3139802138503,46.64494327781801,40.0743479564305,0.0,19.128650736181513,21.119961380642046,0.0,1657.4053009140284,0.0,2.697311881682822,20.807834515838913,IT_SUD,2026-04-23
2026-01-04 19:00:00+00:00,0.0,535.398925259042,89.4767653298313,28.357840108735946,33.82902313364986,0.0,7.166687260595576,21.623625355245274,0.0,1741.4263536761448,0.0,2.6022325487422973,21.618547328012934,IT_SUD,2026-04-23
2026-01-04 20:00:00+00:00,0.0,514.7043044610684,103.23707618250315,15.461925009663704,11.565979489326079,0.0,2.126014688828759,22.484215951552635,0.0,1851.4683075741104,0.0,2.570217664294684,23.131958978652158,IT_SUD,2026-04-23
2026-01-04 21:00:00+00:00,0.0,519.6026714638521,90.99958864664747,5.48621588259498,9.858288770053475,0.0,1.0286654779865587,23.9336167878206,0.0,1670.0306382857302,0.0,2.0854072398190047,20.47490744549568,IT_SUD,2026-04-23
2026-01-04 22:00:00+00:00,0.0,509.1889741645406,81.32482879011681,3.7616167576338695,8.847052504364173,0.0,0.0,25.593745390175542,0.0,1117.8675073830977,0.0,2.0416275010071168,18.37464750906405,IT_SUD,2026-04-23
2026-01-04 23:00:00+00:00,0.0,458.6188070101985,58.17551650897857,0.513347022587269,5.829696852674262,0.0,0.0,29.859685147159478,0.0,562.5217734865927,0.0,0.3643560532921414,13.11681791851709,IT_SUD,2026-04-23
2026-01-05 00:00:00+00:00,0.0,522.9055388521724,84.9036679155985,0.5164400068858668,8.455137053835534,0.0,0.0,30.125667068342224,0.0,725.5580038458197,0.0,1.7614868862157365,19.024058371129957,IT_SUD,2026-04-23
2026-01-05 01:00:00+00:00,0.0,492.2595864351497,96.0218405428329,0.5388898868331238,9.56234096692112,0.0,0.0,31.435243398598885,0.0,785.7762463523615,0.0,2.39058524173028,21.515267175572518,IT_SUD,2026-04-23
2026-01-05 02:00:00+00:00,0.0,501.1949007183098,96.83303017333618,0.6699846860643185,9.663171410228975,0.0,0.0,30.53215926493109,0.0,777.6988252215572,0.0,2.4157928525572436,21.74213567301519,IT_SUD,2026-04-23
2026-01-05 03:00:00+00:00,0.0,496.5263126943614,83.73217238528318,5.0246492226014405,8.286895411326995,0.0,0.0,33.086841107318925,0.0,687.8758906507906,0.0,2.0717238528317488,18.64551467548574,IT_SUD,2026-04-23
2026-01-05 04:00:00+00:00,0.0,410.5739589189142,42.86706812870753,11.842343156752847,4.26891964767212,0.0,0.0,31.5494485626469,0.0,482.97596246612613,0.0,1.06722991191803,9.60506920726227,IT_SUD,2026-04-23
2026-01-05 05:00:00+00:00,0.0,504.55080452347454,75.57326621923937,21.815578465063002,25.347555129434326,0.0,2.2336769759450172,25.836197021764033,0.0,1249.6169549025358,0.0,1.8775966762543943,16.89837008628955,IT_SUD,2026-04-23
2026-01-05 06:00:00+00:00,10.82945686047547,577.50933131511,90.28628795298728,27.08818181818182,36.26562193927522,0.0,0.0,26.40909090909091,0.0,1636.2015492832338,0.0,1.5110675808031342,20.399412340842314,IT_SUD,2026-04-23
2026-01-05 07:00:00+00:00,53.575920007831336,656.2000421388723,95.1714265348793,21.40077821011673,10.35746531077742,0.0,0.0,24.110617009449694,0.0,1671.982885933483,0.0,1.5633909903060257,21.887473864284356,IT_SUD,2026-04-23
2026-01-05 08:00:00+00:00,101.71216497210754,631.4448296766335,92.00086973328179,17.48829523547232,9.770003865481252,0.0,0.0,23.82263839162765,0.0,1705.3826467144954,0.0,1.8318757247777349,22.796675686122924,IT_SUD,2026-04-23
2026-01-05 09:00:00+00:00,128.37133758588436,680.0824408372415,95.2878238341969,13.359555133595551,10.141497880357985,0.0,0.0,23.4639902346399,0.0,1765.8444849698258,0.0,2.5353744700894962,23.663495054168628,IT_SUD,2026-04-23
2026-01-05 10:00:00+00:00,166.69636889967055,692.3847486936418,101.69287798907928,10.5276839095399,10.871398983242328,0.0,0.0,22.355081881985964,0.0,1873.1373922694643,0.0,2.717849745810582,25.36659762756543,IT_SUD,2026-04-23
2026-01-05 11:00:00+00:00,171.74923592783384,662.7535380836141,101.1516733476275,15.031254002817985,9.446070662813462,0.0,0.0,21.509158447547073,0.0,1595.956720315478,0.0,2.3615176657033654,22.040831546564746,IT_SUD,2026-04-23
2026-01-05 12:00:00+00:00,137.2718112065435,593.4647292436981,98.17380621233194,14.797371160853723,8.841168289290682,0.0,0.0,20.280062467464862,0.0,1544.7523217026173,0.0,1.6577190542420028,20.261010662957812,IT_SUD,2026-04-23
2026-01-05 13:00:00+00:00,108.34475675595436,562.5380219433594,99.56952074256488,19.72452527413747,9.017616972911537,0.0,0.0,23.335116341267717,0.0,1638.614266557795,0.0,2.0665372229588934,20.289638189050958,IT_SUD,2026-04-23
2026-01-05 14:00:00+00:00,42.897757143179234,510.33768859750273,82.02799813345777,22.960202315985626,7.887307512832478,0.0,0.0,22.960202315985626,0.0,1482.564798250772,0.0,1.5774615025664955,17.03658422771815,IT_SUD,2026-04-23
2026-01-05 15:00:00+00:00,2.25630093920938,453.33147848434874,71.20143983859134,35.85049580472921,13.44758804108584,0.0,5.212306127637936,22.12051868802441,0.0,1423.234998635434,0.0,1.557089141599413,15.287784299339691,IT_SUD,2026-04-23
2026-01-05 16:00:00+00:00,0.0,362.13920056509926,58.98239085050377,46.575176099101284,17.2631387855133,0.0,8.804955064367258,20.888996842360942,0.0,1291.2306611721954,0.0,1.4385948987927748,13.426885722065897,IT_SUD,2026-04-23
2026-01-05 17:00:00+00:00,0.0,333.2085366657096,65.02104485877791,51.705237515225335,41.31401144544951,0.0,30.87697929354446,20.95006090133983,0.0,1441.7330641547328,0.0,1.6636514676019936,15.527413697618607,IT_SUD,2026-04-23
2026-01-05 18:00:00+00:00,0.0,312.33806024384955,62.44081395348837,49.104953408533596,44.60058139534884,0.0,34.51446787641001,21.027464443354585,0.0,1434.2068214697128,0.0,1.6467906976744184,15.370046511627907,IT_SUD,2026-04-23
2026-01-05 19:00:00+00:00,0.0,301.8548000636535,57.65349177849178,33.77943636597607,25.92631355131355,0.0,31.78484107579462,21.74752284133316,0.0,1265.7973951172382,0.0,1.4206199206199206,12.785579285579285,IT_SUD,2026-04-23
