,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Other,bidding_zone,source_download_date
2026-01-01 13:00:00+00:00,68.68097584729256,380.9366595247371,9.437497078301519,65.68061550447993,140.85328009349433,10.964953252824307,267.5230385664199,107.30379626022594,0.0,348.9691838722244,0.0,0.0,BG,2026-04-23
2026-01-01 14:00:00+00:00,19.670948396135785,614.9192361641352,15.53915101612553,111.7381726246252,248.26712952931194,29.641155117464884,440.66517274631127,188.89499761220804,0.0,607.4640365436819,0.0,0.0,BG,2026-04-23
2026-01-01 15:00:00+00:00,0.0,522.2097074891711,13.238213906609953,99.56881037205716,289.40162455611437,47.5085466632387,348.98868035406036,174.4455809005029,0.0,482.7623250599148,0.0,0.27651069833059017,BG,2026-04-23
2026-01-01 16:00:00+00:00,0.0,511.13714732643484,12.871731411722442,81.75249823462829,266.38580665238294,42.88985744821632,329.2249621025056,177.30518929652513,0.0,455.58474387889595,0.0,0.39806339868817514,BG,2026-04-23
2026-01-01 17:00:00+00:00,0.0,535.6276449761112,13.660003521415799,71.35821511237212,277.30655796144686,38.02150377062644,333.0955312476667,254.25207018883714,0.0,463.20076050409483,0.0,1.1277127174286954,BG,2026-04-23
2026-01-01 18:00:00+00:00,0.0,623.8244334076662,14.514923243941885,105.25302264869335,333.0500694060764,8.01096856632858,389.04753284991773,161.8057017357456,0.0,534.5933478916301,0.0,0.0,BG,2026-04-23
2026-01-01 19:00:00+00:00,0.0,660.1518806038475,16.379470018591967,96.02032258328866,364.8772235886573,5.623605388850403,388.4248003791884,316.8083952124149,0.0,542.6120068427277,0.0,1.4772953824331057,BG,2026-04-23
2026-01-01 20:00:00+00:00,0.0,759.3989449419294,16.071460291393397,78.92074634712178,299.25238631963236,6.374713299938164,440.5734952506559,184.0586234489188,0.0,611.0746298504105,0.0,0.0,BG,2026-04-23
2026-01-01 21:00:00+00:00,0.0,705.2486469584992,14.925897290126963,54.106377676710245,247.16961436422207,3.325879287473943,397.96984839871135,165.07717926852376,0.0,552.5015567557324,0.0,0.0,BG,2026-04-23
2026-01-01 22:00:00+00:00,0.0,814.7601476014761,16.707878418990376,98.42127287252254,225.4194088332636,1.8259976414197132,448.00852132232666,176.5739719252863,0.0,618.2828013847148,0.0,0.0,BG,2026-04-23
2026-01-01 23:00:00+00:00,0.0,689.9936571376197,15.676202380565103,77.72300257731959,206.16590977030123,9.48653350515464,408.25380154639174,209.0793502130938,0.0,572.1803263617442,0.0,0.4162165078098746,BG,2026-04-23
2026-01-02 00:00:00+00:00,0.0,760.148009762009,17.41341447513795,69.83736335895554,224.334840165859,6.966535014871181,422.12041793812045,290.0409987877991,0.0,605.5533209611316,0.0,1.21009953611631,BG,2026-04-23
2026-01-02 01:00:00+00:00,0.0,819.6429351989522,18.69561029862701,69.39717024880035,170.72493804796133,1.930380257268438,473.6187961208113,235.97338619095183,0.0,670.1064578598888,0.0,0.48532577673855287,BG,2026-04-23
2026-01-02 02:00:00+00:00,0.0,750.3914344072945,18.882176864712477,71.2400263006493,173.8521502104232,21.39110709295636,468.50344374126735,304.02852617718725,0.0,668.3930058114502,0.0,1.1181293940594932,BG,2026-04-23
2026-01-02 03:00:00+00:00,0.0,700.7341358706791,17.2098748105707,78.66391782170098,166.8996789840837,3.8525608955958335,439.5503198556549,243.9458200098158,0.0,625.3424178363548,0.0,0.6512739155442347,BG,2026-04-23
2026-01-02 04:00:00+00:00,0.0,661.5861982728302,14.983371107029814,92.71478254073698,194.12157594466805,1.7384021726388181,406.2066410066039,169.45282130436482,0.0,577.6462076511274,0.0,0.0,BG,2026-04-23
2026-01-02 05:00:00+00:00,0.0,574.1964161967772,14.994372631355645,131.2354268733435,178.56117174053117,9.007973255160227,405.6067223516183,204.04143907701524,0.0,582.0130808051754,0.0,0.29339706902315743,BG,2026-04-23
2026-01-02 06:00:00+00:00,6.493880147630148,446.0845590520591,11.508955905205907,105.18799922299924,162.0255244755245,12.601985236985238,315.5639976689977,135.72852466977469,0.0,459.7795736208236,0.0,0.0,BG,2026-04-23
2026-01-02 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BG,2026-04-23
2026-01-02 08:00:00+00:00,50.13071090047393,36.09990521327014,0.0,1.9733649289099524,0.0,0.0,0.0,6.970142180094785,0.0,38.52587677725118,0.0,0.0,BG,2026-04-23
2026-01-02 09:00:00+00:00,200.31901752190237,137.06376720901127,0.0,6.113172715894868,0.0,0.0,0.0,25.160531914893618,0.0,145.49351063829786,0.0,0.0,BG,2026-04-23
2026-01-02 10:00:00+00:00,450.3200907641359,286.740114068441,0.0,10.263344781062186,0.0,0.0,0.0,48.65585673985036,0.0,237.07059364651047,0.0,0.0,BG,2026-04-23
2026-01-02 11:00:00+00:00,445.5918048749844,312.3440947355196,0.0,8.596626460610631,0.0,0.0,0.0,49.365476190476194,0.0,220.7769977384094,0.0,0.0,BG,2026-04-23
2026-01-02 12:00:00+00:00,393.940192333026,335.70675800289814,0.0,6.362798050322751,0.0,0.0,0.0,51.1790277960743,0.0,262.81122381767887,0.0,0.0,BG,2026-04-23
2026-01-02 13:00:00+00:00,226.46816746739876,311.4576321207961,0.0,9.074063143445436,0.0,0.0,0.0,48.181997254632805,0.0,335.8681400137268,0.0,0.0,BG,2026-04-23
2026-01-02 14:00:00+00:00,3.6373611586959624,275.0248514002455,7.126167968750001,71.45414619904987,108.86107421875,3.0120605132099465,193.27269921875003,81.65007632033237,0.0,285.1365630022164,0.0,0.0,BG,2026-04-23
2026-01-02 15:00:00+00:00,0.0,188.60094665290575,4.4962854549983975,41.34152194028256,96.99824459945191,12.370861062671267,119.38245489163312,49.84800793622547,0.0,169.88667746183134,0.0,0.0,BG,2026-04-23
2026-01-02 16:00:00+00:00,0.0,204.7686058465903,4.537402988737884,45.30084596820565,95.55380380046394,15.466201585267843,119.80207568651478,51.936187973241694,0.0,169.8598764009779,0.0,0.0,BG,2026-04-23
2026-01-02 17:00:00+00:00,0.0,167.23463933327315,3.5991342565683135,35.45243476256061,76.96758231024965,10.739662647941813,94.44359249722307,38.993828897365795,0.0,132.24412554481754,0.0,0.0,BG,2026-04-23
2026-01-02 18:00:00+00:00,0.0,229.09508332751025,5.305596219691145,50.725991370274606,115.06687251065611,10.077825623646143,137.69285427293687,59.540579798756184,0.0,195.9701968765285,0.0,0.0,BG,2026-04-23
2026-01-02 19:00:00+00:00,0.0,317.2094471158225,7.556413600313896,76.68360468466695,158.5247615092307,6.636850040487338,196.06694336475846,82.52083423834858,0.0,282.02614569637154,0.0,0.0,BG,2026-04-23
2026-01-02 20:00:00+00:00,0.0,290.3267958667431,5.836120942268905,47.49277221525048,105.36564295771967,12.50357008927789,154.73607146934583,74.90163435543619,0.0,287.087392103958,0.0,0.0,BG,2026-04-23
2026-01-02 21:00:00+00:00,0.0,350.31918110055244,3.1903440625898023,26.79002507163226,58.633837489291686,1.4599879608461808,88.48248024436916,63.58803174848666,0.0,335.53611207223184,0.0,0.0,BG,2026-04-23
2026-01-02 22:00:00+00:00,0.0,303.2079180271295,1.7207886706830449,19.555869314245083,25.039430600109533,0.19554416712307326,47.98653861200218,44.20440915366896,0.0,236.1645014550386,0.0,0.0,BG,2026-04-23
2026-01-02 23:00:00+00:00,0.0,476.494910846954,0.0,0.8115156017830609,0.0,0.0,0.0,50.04346210995542,0.0,382.90011144130756,0.0,0.0,BG,2026-04-23
2026-01-03 00:00:00+00:00,0.0,426.19374999999997,0.0,0.7125,0.0,0.0,0.0,43.58125,0.0,267.1875,0.0,0.0,BG,2026-04-23
2026-01-03 01:00:00+00:00,0.0,525.7173564414778,1.756673289591614,16.73242590544617,17.546066151332706,0.2583343072928844,50.74719132461421,65.6453992733067,0.0,307.72155305693786,0.0,0.0,BG,2026-04-23
2026-01-03 02:00:00+00:00,0.0,587.8288625584528,2.221275651929074,20.560678100501576,21.603492340475906,0.2538600745061799,62.34803429871778,74.97098190619106,0.0,330.1878148192256,0.0,0.0,BG,2026-04-23
2026-01-03 03:00:00+00:00,0.0,586.9913659048854,1.9148551000228184,24.22888809928437,18.691596942268195,0.21759717045713847,53.45274492279606,77.73617324677639,0.0,340.14177861350953,0.0,0.0,BG,2026-04-23
2026-01-03 04:00:00+00:00,0.0,437.27441419745554,1.709225645136662,25.462351383208595,15.619111696442205,2.8915697973000434,46.39461654451062,61.67988477289629,0.0,257.29382596305,0.0,0.0,BG,2026-04-23
2026-01-03 05:00:00+00:00,0.0,290.9294598994628,3.333796977915537,34.40207977681954,40.974041069352964,2.5311110973311006,91.50248353351415,66.27056200732687,0.0,211.53146563827704,0.0,0.0,BG,2026-04-23
2026-01-03 06:00:00+00:00,12.605832652456051,276.1563964900498,1.7484213657825034,18.742924880813852,27.145490576177494,1.8728892238309027,49.07568999270661,45.643446453580474,0.0,177.95890836460225,0.0,0.0,BG,2026-04-23
2026-01-03 07:00:00+00:00,110.73158093797277,397.7929720808692,0.0,13.385136157337366,0.0,0.22124191995598952,0.0,40.1554084720121,0.0,242.03866043185258,0.0,0.0,BG,2026-04-23
2026-01-03 08:00:00+00:00,186.01252766566856,472.48966931389145,0.0,11.729371175628176,0.0,0.0,0.0,46.025032547845335,0.0,263.01839929696655,0.0,0.0,BG,2026-04-23
2026-01-03 09:00:00+00:00,198.00360540811218,482.14581872809214,0.0,6.143615423134702,0.0,0.0,0.0,46.97305958938407,0.0,289.1339008512769,0.0,0.0,BG,2026-04-23
2026-01-03 10:00:00+00:00,172.34919335983165,488.1921469487959,0.0,6.267243394902969,0.0,0.0,0.0,47.657163315408,0.0,402.4092529810615,0.0,0.0,BG,2026-04-23
2026-01-03 11:00:00+00:00,158.7954374057315,479.3436361526859,0.0,6.171806474068918,0.0,0.0,0.0,46.288548555516876,0.0,417.6255714119967,0.0,0.0,BG,2026-04-23
2026-01-03 12:00:00+00:00,112.45186848724397,456.1166546891843,0.0,4.57724877230806,0.0,0.0,0.0,44.90652173913043,0.0,414.79770631213313,0.0,0.0,BG,2026-04-23
2026-01-03 13:00:00+00:00,87.57207099172561,535.3975236838949,0.0,13.135810648758843,0.0,0.0,0.0,55.41198285166086,0.0,567.5576118239596,0.0,0.0,BG,2026-04-23
2026-01-03 14:00:00+00:00,36.655228915662654,486.27412048192775,0.0,37.63084337349398,0.0,16.167325301204823,0.0,51.428819277108445,0.0,528.6436626506024,0.0,0.0,BG,2026-04-23
2026-01-03 15:00:00+00:00,1.3245530957736473,473.66018704865627,0.0,61.72417426305197,0.0,25.298964129276662,0.0,48.61109861489285,0.0,508.2310228483485,0.0,0.0,BG,2026-04-23
2026-01-03 16:00:00+00:00,0.0,495.0171662895928,0.0,103.52852092760183,0.0,41.00003676470588,0.0,51.421450791855214,0.0,521.2078252262445,0.0,0.0,BG,2026-04-23
2026-01-03 17:00:00+00:00,0.0,496.1772968803565,0.0,108.00030853616727,0.0,44.366960918752135,0.0,51.4222574562907,0.0,487.35817620843324,0.0,0.0,BG,2026-04-23
2026-01-03 18:00:00+00:00,0.0,530.7762121033384,0.0,110.45138020526129,0.0,25.83488262356966,0.0,53.12116314733986,0.0,510.1663619204907,0.0,0.0,BG,2026-04-23
2026-01-03 19:00:00+00:00,0.0,555.8998548972188,0.0,81.86945586457074,0.0,17.342575574365174,0.0,59.52721886336155,0.0,577.4608948004836,0.0,0.0,BG,2026-04-23
2026-01-03 20:00:00+00:00,0.0,635.3166092174135,0.0,40.51035682369463,0.0,15.704455508745054,0.0,66.74393591216648,0.0,639.5996425379803,0.0,0.0,BG,2026-04-23
2026-01-03 21:00:00+00:00,0.0,661.4256704469647,0.0,16.91719813208806,0.0,8.826364242828554,0.0,66.3816144096064,0.0,624.6491527685124,0.0,0.0,BG,2026-04-23
2026-01-03 22:00:00+00:00,0.0,677.0174620082374,0.0,17.407939213179944,0.0,1.5137338446243431,0.0,68.11802300809543,0.0,568.2178419258627,0.0,0.0,BG,2026-04-23
2026-01-03 23:00:00+00:00,0.0,609.3511054421768,0.0,1.0195500927643786,0.0,0.0,0.0,61.00308055040198,0.0,427.70126391465675,0.0,0.0,BG,2026-04-23
2026-01-04 00:00:00+00:00,0.0,544.7138962063232,0.1956184416164325,2.535047103923552,1.8206072784103617,0.028083835677606646,4.744231413261895,55.11780253380748,0.0,319.46971318697956,0.0,0.0,BG,2026-04-23
2026-01-04 01:00:00+00:00,0.0,680.4181662142743,0.0,1.1287003033689924,0.0,0.0,0.0,67.53390148491138,0.0,429.09423199744526,0.0,0.0,BG,2026-04-23
2026-01-04 02:00:00+00:00,0.0,723.6008345486955,0.0,1.4208151029006644,0.0,0.0,0.0,72.86751742019122,0.0,454.6608329282126,0.0,0.0,BG,2026-04-23
2026-01-04 03:00:00+00:00,0.0,750.4937125733319,0.33216756824077665,13.384908553286035,2.9085319408147603,0.03305149932744046,8.117448234819378,77.51328155219296,0.0,450.8168985779869,0.0,0.0,BG,2026-04-23
2026-01-04 04:00:00+00:00,0.0,512.0916711355623,3.019271948608137,40.75222134673865,25.014668094218415,0.7397216274089936,74.16841541755889,73.25986984754735,0.0,304.7791605823573,0.0,0.0,BG,2026-04-23
2026-01-04 05:00:00+00:00,0.0,288.6571977565301,1.1692570977225858,14.74484426805893,14.50833296765984,2.824268945426491,29.314945807187687,37.661100249599365,0.0,154.64505290781506,0.0,0.0,BG,2026-04-23
2026-01-04 06:00:00+00:00,12.730045599982258,272.6067212146423,1.0393282495073264,16.44361867906366,13.085142661297239,2.709654115701958,25.52590180789994,34.115134266969,0.0,150.71945340493647,0.0,0.0,BG,2026-04-23
2026-01-04 07:00:00+00:00,148.1558271787297,520.4752806499262,0.0,17.962780649926145,0.0,0.14845273264401773,0.0,52.70072008862629,0.0,265.58193870014776,0.0,0.0,BG,2026-04-23
2026-01-04 08:00:00+00:00,306.81611165524,581.6892752203721,0.0,12.285749265426052,0.0,0.0,0.0,58.480166503428016,0.0,211.47869735553377,0.0,0.0,BG,2026-04-23
2026-01-04 09:00:00+00:00,391.492324708406,561.0204115833221,0.0,7.579266657728918,0.0,0.15467891138222284,0.0,54.60165571792466,0.0,138.9016624212361,0.0,0.0,BG,2026-04-23
2026-01-04 10:00:00+00:00,403.29473078398775,546.5981903056656,0.0,3.4585305026218185,0.0,0.0,0.0,50.374248625143885,0.0,172.0242997825809,0.0,0.0,BG,2026-04-23
2026-01-04 11:00:00+00:00,351.7616690704077,557.8269306411433,0.0,8.735544775140946,0.0,0.0,0.0,53.03723613478432,0.0,218.38861937852366,0.0,0.0,BG,2026-04-23
2026-01-04 12:00:00+00:00,319.6761008381003,585.0582679260343,0.0,7.897299454569643,0.0,0.0,0.0,56.7618398297193,0.0,267.3564919515764,0.0,0.0,BG,2026-04-23
2026-01-04 13:00:00+00:00,255.51390495867767,634.9987190082645,0.0,11.270082644628099,0.0,2.641425619834711,0.0,60.576694214876035,0.0,313.44917355371905,0.0,0.0,BG,2026-04-23
2026-01-04 14:00:00+00:00,87.81690456769984,664.3742832159593,0.28599194518738585,24.3841686824061,7.684152000955814,4.147410277324633,0.0,81.62880632305551,0.0,487.90249987278986,0.0,0.2257831146216204,BG,2026-04-23
2026-01-04 15:00:00+00:00,2.5627270368448367,633.5061235080436,0.0,47.32502594706798,0.0,9.90921120913337,0.0,58.60102490918527,0.0,564.995887389725,0.0,0.0,BG,2026-04-23
2026-01-04 16:00:00+00:00,0.0,568.4499630541872,0.0,88.68320812807882,0.0,19.115461822660098,0.0,54.05601908866994,0.0,541.9703479064038,0.0,0.0,BG,2026-04-23
2026-01-04 17:00:00+00:00,0.0,524.8320115356885,0.0,114.89966354241768,0.0,31.134102379235756,0.0,51.297140110550345,0.0,511.63708243210766,0.0,0.0,BG,2026-04-23
2026-01-04 18:00:00+00:00,0.0,550.9581221337195,0.0,124.23880642046826,0.0,50.94916123581946,0.0,56.25301713734009,0.0,549.3508930726526,0.0,0.0,BG,2026-04-23
2026-01-04 19:00:00+00:00,0.0,580.2459841838626,0.0,78.31017546027431,0.0,19.790806870134684,0.0,59.71364141850982,0.0,642.6893920672186,0.0,0.0,BG,2026-04-23
2026-01-04 20:00:00+00:00,0.0,609.3501481767813,0.0,43.038268264398916,0.0,5.9177618863548505,0.0,62.58481510114676,0.0,670.8590065713181,0.0,0.0,BG,2026-04-23
2026-01-04 21:00:00+00:00,0.0,613.9604306679469,0.0,14.821012206830337,0.0,2.7789397887806886,0.0,64.65666575229736,0.0,654.5329515841448,0.0,0.0,BG,2026-04-23
2026-01-04 22:00:00+00:00,0.0,631.1037394896002,0.0,9.876124797167725,0.0,0.0,0.0,67.19637852190588,0.0,604.5737571913261,0.0,0.0,BG,2026-04-23
2026-01-04 23:00:00+00:00,0.0,444.8523271731691,0.0,0.8419917864476386,0.0,0.0,0.0,48.97585557837098,0.0,325.42982546201233,0.0,0.0,BG,2026-04-23
2026-01-05 00:00:00+00:00,0.0,449.3738810466517,0.0,0.8518936133585814,0.0,0.0,0.0,49.693794112583916,0.0,324.85543122740575,0.0,0.0,BG,2026-04-23
2026-01-05 01:00:00+00:00,0.0,476.1482078102268,1.6597534253475714,15.87285712684137,12.34389482168043,0.5087686379206123,40.96838605682046,71.97928679564276,0.0,366.5188453255199,0.0,0.0,BG,2026-04-23
2026-01-05 02:00:00+00:00,0.0,492.09559724651496,1.7382472431804996,17.983777574305478,13.05423679628555,0.24335461404526995,42.691352292513066,89.63152229011627,0.0,348.2869119430389,0.0,0.0,BG,2026-04-23
2026-01-05 03:00:00+00:00,0.0,458.65068686794734,0.7904633670721516,15.563056941311725,6.153757312656699,0.07904633670721516,19.413780295292042,69.22241668806794,0.0,296.87679219094485,0.0,0.0,BG,2026-04-23
2026-01-05 04:00:00+00:00,0.0,429.0724061747074,0.5515926424405565,24.486169933165055,3.8639064602960986,0.057917227456258435,13.54987326155227,59.77694696121442,0.0,316.5661873391679,0.0,0.0,BG,2026-04-23
2026-01-05 05:00:00+00:00,0.0,430.3274985607918,1.2362409997517172,53.89027512793237,17.128119051560045,4.251430243609179,30.38680377389721,62.687608732198974,0.0,389.04202351025873,0.0,0.0,BG,2026-04-23
2026-01-05 06:00:00+00:00,15.667839795344614,401.43445385998797,1.4832408215050352,65.39020330983178,21.375231940369517,1.355245420664499,36.998199984140825,84.84131204587973,0.0,417.52927282227597,0.0,0.0,BG,2026-04-23
2026-01-05 07:00:00+00:00,73.47137298499166,346.7270860814561,0.0,39.24833869089968,0.0,0.0,0.0,48.2770859607118,0.0,357.2761162819408,0.0,0.0,BG,2026-04-23
2026-01-05 08:00:00+00:00,127.58193335169375,347.54258213523866,0.0,36.87894957987688,0.0,0.0,0.0,54.13227522637261,0.0,313.8642597068181,0.0,0.0,BG,2026-04-23
2026-01-05 09:00:00+00:00,131.31018581310187,343.75337968944194,0.0,27.553295348504854,0.0,0.0,0.0,57.04762927628798,0.0,324.3355098726634,0.0,0.0,BG,2026-04-23
2026-01-05 10:00:00+00:00,143.61840395113077,330.2559812622319,0.0,22.432768318343946,0.0,0.0,0.0,50.702265932403975,0.0,328.9905805358894,0.0,0.0,BG,2026-04-23
2026-01-05 11:00:00+00:00,139.14435762776995,348.4629562463779,0.9870864029631392,37.063202054098,28.146063718777516,8.26332331623428,0.0,118.82398172131789,0.0,364.20654991546644,0.0,0.9024789969948702,BG,2026-04-23
2026-01-05 12:00:00+00:00,118.29776158250911,358.9325007822469,0.4654559319017929,42.381924843046946,12.469319438842767,3.270440363625755,0.0,84.90671796867528,0.0,368.89616503944217,0.0,0.37971404970935735,BG,2026-04-23
2026-01-05 13:00:00+00:00,83.76571275742177,362.9833710109911,0.0,51.782000907742415,0.0,0.0,0.0,62.92340096818624,0.0,392.54551435565844,0.0,0.0,BG,2026-04-23
2026-01-05 14:00:00+00:00,36.896046852122986,373.4140869272517,0.0,53.02059597127382,0.0,0.0,0.0,57.52422700670269,0.0,420.14504324264885,0.0,0.0,BG,2026-04-23
2026-01-05 15:00:00+00:00,1.2585812356979404,350.43724601795395,0.0,78.14104645712231,0.0,9.382151029748284,0.0,56.14402524185989,0.0,447.63695001761755,0.0,0.0,BG,2026-04-23
2026-01-05 16:00:00+00:00,0.0,331.292157676057,0.0,90.08558077941346,0.0,15.848919115861063,0.0,44.71339092866174,0.0,437.0599515000067,0.0,0.0,BG,2026-04-23
2026-01-05 17:00:00+00:00,0.0,323.7477766071573,0.0,106.2739740038723,0.0,55.57856272838003,0.0,54.284823816591036,0.0,403.1148628439994,0.0,0.0,BG,2026-04-23
2026-01-05 18:00:00+00:00,0.0,322.2863810508699,0.0,91.30267355536093,0.0,62.12604217753801,0.0,41.76000367071673,0.0,392.5248995455144,0.0,0.0,BG,2026-04-23
2026-01-05 19:00:00+00:00,0.0,357.67884824825245,0.0,64.85173433278814,0.0,57.21271393643032,0.0,44.46377036312954,0.0,388.7929331193995,0.0,0.0,BG,2026-04-23
2026-01-05 20:00:00+00:00,0.0,397.58279972889477,0.0,51.711087698889294,0.0,47.32278045423262,0.0,48.9651126472223,0.0,369.418219470761,0.0,0.0,BG,2026-04-23
2026-01-05 21:00:00+00:00,0.0,426.1812200956938,0.0,12.784090909090908,0.0,0.0,0.0,46.291866028708135,0.0,414.74282296650716,0.0,0.0,BG,2026-04-23
2026-01-05 22:00:00+00:00,0.0,448.6404833836858,0.0,7.441564636667198,0.0,0.0,0.0,48.79949117506758,0.0,395.1184608045794,0.0,0.0,BG,2026-04-23
2026-01-05 23:00:00+00:00,0.0,612.4899760966648,0.0,1.1806219698695302,0.0,0.0,0.0,148.44325003799565,0.0,571.8861518954701,0.0,0.0,BG,2026-04-23
2026-01-06 00:00:00+00:00,0.0,631.0991795171302,0.0,1.2048192771084336,0.0,0.0,0.0,154.26211707098696,0.0,549.4338841347743,0.0,0.0,BG,2026-04-23
2026-01-06 01:00:00+00:00,0.0,625.6151152451466,0.0,1.2430939226519337,0.0,0.0,0.0,178.4395737416445,0.0,565.702217090557,0.0,0.0,BG,2026-04-23
2026-01-06 02:00:00+00:00,0.0,630.1724114932374,0.0,1.506186121570737,0.0,0.0,0.0,204.8161256875921,0.0,568.5052766975998,0.0,0.0,BG,2026-04-23
2026-01-06 03:00:00+00:00,0.0,600.2441373371995,0.09908166936968414,12.317075873739729,2.067677995004198,0.0,0.0,207.64852255441426,0.0,586.5478896120695,0.0,0.07561495820318001,BG,2026-04-23
2026-01-06 04:00:00+00:00,0.0,637.5705398675678,0.0988840415469107,28.04680040534361,1.9542609263613144,0.0,0.0,205.589087977078,0.0,521.367564856752,0.0,0.07286192535035527,BG,2026-04-23
2026-01-06 05:00:00+00:00,0.6142296536427231,622.2192038077537,0.0,53.642723084797815,0.0,0.0,0.0,204.59381089384522,0.0,518.9300325599605,0.0,0.0,BG,2026-04-23
2026-01-06 06:00:00+00:00,52.322174267100976,587.1248331519033,0.0,59.618028641733716,0.0,0.0,0.0,171.13582489499117,0.0,467.2741390442707,0.0,0.0,BG,2026-04-23
2026-01-06 07:00:00+00:00,197.03529598981544,565.8560748877173,0.0,32.08993562105983,0.0,0.0,0.0,161.38626534800449,0.0,372.032428153403,0.0,0.0,BG,2026-04-23
2026-01-06 08:00:00+00:00,295.8736596385543,491.2309795832541,0.0,12.86063821558447,0.0,0.0,0.0,153.81177603441074,0.0,289.2479465281965,0.0,0.0,BG,2026-04-23
2026-01-06 09:00:00+00:00,424.67490486257924,511.6926134152696,0.0,16.275938263179167,0.0,0.0,0.0,159.83142349992607,0.0,244.8751199590459,0.0,0.0,BG,2026-04-23
2026-01-06 10:00:00+00:00,387.9189077368639,523.5544765187442,0.0,17.769874962553025,0.0,0.0,0.0,153.78849418483824,0.0,285.9682465970006,0.0,0.0,BG,2026-04-23
2026-01-06 11:00:00+00:00,358.05405405405406,508.77899574153264,0.0,28.421582733433855,0.0,0.0,0.0,146.14890276556665,0.0,326.59646470541276,0.0,0.0,BG,2026-04-23
2026-01-06 12:00:00+00:00,287.11347418497274,504.03576245762054,0.0,65.6082294692632,0.0,0.0,0.0,134.19645033197523,0.0,377.04608355616824,0.0,0.0,BG,2026-04-23
2026-01-06 13:00:00+00:00,150.0858614768174,504.7277540908171,0.0,70.39539004855507,0.0,0.0,0.0,120.74101739440312,0.0,497.04997698940736,0.0,0.0,BG,2026-04-23
2026-01-06 14:00:00+00:00,43.43971631205673,501.78232224201605,0.0,120.24149901258379,0.0,0.0,0.0,128.02843928451352,0.0,586.5080231488298,0.0,0.0,BG,2026-04-23
2026-01-06 15:00:00+00:00,1.4950166112956809,460.44205047874084,0.0,166.64795816575034,0.0,7.807308970099668,0.0,110.53006715900045,0.0,601.077598615113,0.0,0.0,BG,2026-04-23
2026-01-06 16:00:00+00:00,0.0,434.3766129227331,0.0,191.35612844573149,0.0,16.476683937823836,0.0,100.53792637892528,0.0,589.2526483147864,0.0,0.0,BG,2026-04-23
