,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Gas,Waste,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Other,bidding_zone,source_download_date
2026-01-29 13:00:00+00:00,3.8943147312425674,132.59642377467384,0.0,2014.8766513031057,0.0,0.0,0.0,785.3094116291095,0.06697734853979612,0.0,0.0,0.0,0.0,136.38122121332816,FI,2026-04-23
2026-01-29 14:00:00+00:00,1.2129226430326723,133.5542597353679,0.0,2009.1131783962223,0.0,0.0,0.0,777.4996351210277,0.04421379784594982,0.0,0.0,0.0,0.0,139.52579030650347,FI,2026-04-23
2026-01-29 15:00:00+00:00,0.06089251160934472,141.57608264476093,0.0,2032.9981600878828,0.0,0.0,0.0,769.6638394611514,0.043768202414623335,0.0,0.0,0.0,0.0,135.73225709218056,FI,2026-04-23
2026-01-29 16:00:00+00:00,0.06632150943259882,149.20885251875777,0.48721946115616005,2043.2263797130063,0.001632226000523149,0.0048966780015694475,0.0,761.3479361782106,0.13876416130910985,0.08582788386084225,0.26795710175255033,2.69521318336385,0.0,134.5689993851477,FI,2026-04-23
2026-01-29 17:00:00+00:00,0.1929960777568687,195.03134205716458,12.51756206286988,1951.0782443889168,0.0413803704557682,0.12414111136730459,0.0,759.36039925298,1.107080365195801,2.206953090974304,6.8484513104296365,69.68454384751364,0.0,129.25690606437553,FI,2026-04-23
2026-01-29 18:00:00+00:00,0.3699056051426877,215.81131090791072,18.387857600615227,1897.3216920763703,0.06151499615483209,0.1845449884644963,0.0,759.57844404518,1.6037838350780291,3.378198538836196,10.42679184824404,103.22216354780825,0.0,128.47879201019515,FI,2026-04-23
2026-01-29 19:00:00+00:00,0.19980366384501586,217.63805364958776,19.778997286403033,1921.2984840691513,0.06594830992965724,0.19784492978897172,0.0,763.0343511635783,1.7134827214329944,3.632652738625286,11.161751455594487,111.66697578839212,0.0,130.4116542236712,FI,2026-04-23
2026-01-29 20:00:00+00:00,0.28758659319809865,218.13682750251797,18.99417948356145,1910.026629672912,0.06713701142937774,0.20141103428813317,0.0,769.0288810730883,1.7434856089369406,3.698130379568223,11.704218992521518,102.02587836884436,0.0,129.91063427913394,FI,2026-04-23
2026-01-29 21:00:00+00:00,0.12320674552783707,193.25566277903545,12.074362514959038,1902.4243618321232,0.044067016477952685,0.13220104943385808,0.0,780.6876807007731,1.1757639678720326,2.460408420019025,7.638282856178465,58.86986176317163,0.0,123.8391403544283,FI,2026-04-23
2026-01-29 22:00:00+00:00,0.09455011137874278,182.67011901984128,10.747843331680714,1881.9235726279755,0.03951412989588498,0.11854238968765496,0.0,785.5601667165505,1.030522087335859,2.1765699884316643,6.773380432986285,49.79768220128905,0.0,121.86753696294646,FI,2026-04-23
2026-01-29 23:00:00+00:00,0.13473973792443913,190.7657444851121,12.252062116409252,1846.8382982221954,0.0587981385310582,0.13229581169488094,0.0,783.0697572815365,0.8934223472045715,2.4695218183044445,7.801778006339785,59.10682875834625,0.0,122.17675327640131,FI,2026-04-23
2026-01-30 00:00:00+00:00,0.07078951985864963,189.49033726515884,10.078674467870474,1793.583164030963,0.0481657083291301,0.10837284374054273,0.0,778.9111342245129,0.7306554087583162,1.9296386899357743,6.201334947375501,51.63664968559804,0.0,120.96108320789884,FI,2026-04-23
2026-01-30 01:00:00+00:00,0.043975242373533875,185.0284735665482,5.662435281377958,1791.781175101281,0.027004162295692198,0.06075936516530745,0.0,772.88697477852,0.42875455648211536,1.0751032113972456,3.5577983824574475,29.52061266962201,0.0,119.95193368247946,FI,2026-04-23
2026-01-30 02:00:00+00:00,0.07335339129056416,196.19206085950037,8.434042840276607,1812.4022811309214,0.03864395344914826,0.08694889526058358,0.0,766.7777601746488,0.6763988184903741,1.6351222803170857,5.026129195479845,42.87546635182999,0.0,119.60679210853495,FI,2026-04-23
2026-01-30 03:00:00+00:00,0.06559633546094279,202.0278226885916,9.31286556564269,1880.7446216883736,0.042115842015342866,0.09476064453452145,0.0,762.0768363374358,0.8224798322646469,1.784658805400154,5.272376972295736,48.07523366051389,0.0,120.70563162747119,FI,2026-04-23
2026-01-30 04:00:00+00:00,0.08163742730224013,207.17456535235468,11.426878250229427,2039.8702522771998,0.05180789232181095,0.11656775772407464,0.0,756.2461985682569,1.001457308881599,2.1532655246252674,6.576364331599877,73.3340715815234,0.0,121.44193372798131,FI,2026-04-23
2026-01-30 05:00:00+00:00,0.9411111017478465,206.7112150055396,10.656481002471692,2094.8855365615186,0.046996608610680016,0.10574236937403003,0.0,745.5146999156233,0.9312578478088136,1.9092372248088756,5.859889636144164,73.71711789388976,0.0,123.79571483246264,FI,2026-04-23
2026-01-30 06:00:00+00:00,0.382520391964343,210.9854400325145,8.910608605246322,2093.7288754656197,0.04651844743015568,0.08373320537428024,0.0,729.9127539136181,0.7496760824643957,1.5467383770526766,4.700689112817232,61.013595649392194,0.0,126.38885071650623,FI,2026-04-23
2026-01-30 07:00:00+00:00,1.7528598057269709,219.42220856841283,10.647104519774011,2067.344100767743,0.08844946641556813,0.09950564971751413,0.0,722.2195309783942,0.9113775168130038,1.7993938323917138,5.566788292529818,73.83595613622097,0.0,127.93772446586046,FI,2026-04-23
2026-01-30 08:00:00+00:00,6.732946463313232,223.4971726884869,12.915772761165249,2060.1519558710193,0.10765947599825162,0.12111691049803307,0.0,718.422081357623,1.1487095736453254,2.065716195716453,6.782546987889852,90.19845473478519,0.0,128.93086697985868,FI,2026-04-23
2026-01-30 09:00:00+00:00,17.84158021951556,227.25813684899956,18.788629048869666,2026.6183494110776,0.15483804521345076,0.1741928008651321,0.0,710.1896348433634,1.2372188577334098,3.02418057057521,9.933828338225451,130.73169704928165,0.0,133.04771396628007,FI,2026-04-23
2026-01-30 10:00:00+00:00,16.179384652269167,222.62420202432742,11.1883514326835,2020.974430589838,0.08120109904487766,0.10440141305769984,0.0,712.5496459554836,0.7654729318601071,1.896625670548214,6.159683370404291,79.2580727463038,0.0,131.81852811417934,FI,2026-04-23
2026-01-30 11:00:00+00:00,7.959359144859537,231.73642480207977,0.0,1994.860857089482,0.0,0.0,0.0,723.3006802733913,0.08227506671672304,0.0,0.0,0.0,0.0,117.86040362347023,FI,2026-04-23
2026-01-30 12:00:00+00:00,6.723364063488765,247.15960288906587,0.0,2011.2375204687153,0.0,0.0,0.0,721.8659408319855,0.08211186587026711,0.0,0.0,0.0,0.0,119.0064598808745,FI,2026-04-23
2026-01-30 13:00:00+00:00,4.386338429710593,249.07052886198187,0.0,2014.5727120976594,0.0,0.0,0.0,721.2239585780629,0.06151163825825695,0.0,0.0,0.0,0.0,121.53495039432711,FI,2026-04-23
2026-01-30 14:00:00+00:00,1.5736348557862077,254.82016047947013,3.978010267355002,2019.1801623367576,0.029758024976206266,0.03826031782655092,0.0,719.7800188945664,0.3682697515022477,0.7152553860352435,2.2626726847979697,28.679296570818792,0.0,120.74950043010767,FI,2026-04-23
2026-01-30 15:00:00+00:00,0.5048161902609085,265.44487143106176,8.251462517759146,2018.2611084544142,0.06259576009137253,0.08048026297462185,0.0,714.8594561203298,0.7292108019901872,1.4911204278909105,4.699153132573753,61.18064880073544,0.0,125.51007609991754,FI,2026-04-23
2026-01-30 16:00:00+00:00,0.2829728987724402,287.97046241152054,13.951835164835165,2015.0312806573459,0.09356112637362637,0.13472802197802197,0.0,715.2993322372947,1.2441955959753324,2.36896771978022,7.937725961538461,102.48311538461539,0.0,116.45182281997036,FI,2026-04-23
2026-01-30 17:00:00+00:00,2.856649516761416,317.129961070064,21.472675211344427,1957.3555252254534,0.069080992637033,0.20724297791109902,0.0,708.2432575917006,1.8536411039324883,3.6612926097627487,11.933741478047452,157.24560949004638,0.0,119.57132273233893,FI,2026-04-23
2026-01-30 18:00:00+00:00,1.051923766102234,350.89770123097026,12.94596900718395,1958.9188646320838,0.04149349040764086,0.1244804712229226,0.0,711.7030932491404,1.145955434506004,2.3167198810932814,7.057351160166251,93.3326910902535,0.0,119.66375658687001,FI,2026-04-23
2026-01-30 19:00:00+00:00,0.035074844058206996,382.97464854435054,0.0,1924.8217993593748,0.0,0.0,0.0,716.6781499068353,0.08151016774601483,0.0,0.0,0.0,0.0,118.83381717763461,FI,2026-04-23
2026-01-30 20:00:00+00:00,0.01904068786016827,424.2465164519584,2.0651148969889066,1886.124149321363,0.00695324881141046,0.020859746434231382,0.0,720.5342904149361,0.26041545880648076,0.38996137083993665,1.1142581220285264,12.051718502377183,0.0,118.8167217775956,FI,2026-04-23
2026-01-30 21:00:00+00:00,0.019882080267342367,477.8052252912378,3.3840255148027456,1847.2151276911384,0.01214726478541219,0.03644179435623657,0.0,722.4380203674978,0.3148296758443132,0.6802468279830827,1.9496359980586564,18.69565277681481,0.0,111.79876471721352,FI,2026-04-23
2026-01-30 22:00:00+00:00,0.0117508019846863,526.1992660712632,0.0,1797.7712051244096,0.0,0.0,0.0,728.2391291654928,0.05176564750963128,0.0,0.0,0.0,0.0,111.37688318934072,FI,2026-04-23
2026-01-30 23:00:00+00:00,0.012568085933319437,549.9349285430768,0.0,1758.7979951104503,0.0,0.0,0.0,742.6788259084226,0.052807083753443014,0.0,0.0,0.0,0.0,107.22287526836364,FI,2026-04-23
2026-01-31 00:00:00+00:00,0.012496658879396825,586.2502759906483,0.0,1729.9409765280473,0.0,0.0,0.0,741.4684268442118,0.0421828147827741,0.0,0.0,0.0,0.0,104.13564116343022,FI,2026-04-23
2026-01-31 01:00:00+00:00,0.013371092338842256,645.0678637485627,0.0,1688.2096211064318,0.0,0.0,0.0,740.569004026901,0.04211367665777089,0.0,0.0,0.0,0.0,103.09802634910797,FI,2026-04-23
2026-01-31 02:00:00+00:00,0.016579134998933202,703.2897445275187,0.0,1637.9239975127161,0.0,0.0,0.0,733.2075882674279,0.04257883787848014,0.0,0.0,0.0,0.0,103.34451171945997,FI,2026-04-23
2026-01-31 03:00:00+00:00,0.017081799702174424,776.3173192832389,0.0,1565.9521268902733,0.0,0.0,0.0,729.6406799462336,0.04263787757173023,0.0,0.0,0.0,0.0,103.75515420297998,FI,2026-04-23
2026-01-31 04:00:00+00:00,0.016200828525143905,804.617204606475,0.0,1540.3223219417991,0.0,0.0,0.0,723.5136732534086,0.04228601246367088,0.0,0.0,0.0,0.0,102.56331335732851,FI,2026-04-23
2026-01-31 05:00:00+00:00,0.014933831913322876,825.4918452174543,0.0,1521.5505417648492,0.0,0.0,0.0,713.383677367319,0.041700054208231425,0.0,0.0,0.0,0.0,104.11730176425604,FI,2026-04-23
2026-01-31 06:00:00+00:00,0.04759653511937619,818.8793717336206,0.0,1527.3886647344182,0.0,0.0,0.0,699.3881771195831,0.051539290871008336,0.0,0.0,0.0,0.0,106.26965058638751,FI,2026-04-23
2026-01-31 07:00:00+00:00,0.6975628096391628,825.4936085567882,0.0,1533.4201403448735,0.0,0.0,0.0,688.4694626193004,0.08337504845525891,0.0,0.0,0.0,0.0,114.33585062094312,FI,2026-04-23
2026-01-31 08:00:00+00:00,4.320540122021352,825.5974340805105,0.0,1528.9696286055103,0.0,0.0,0.0,687.9720187635728,0.13565351499964276,0.0,0.0,0.0,0.0,120.1797249133856,FI,2026-04-23
2026-01-31 09:00:00+00:00,8.976064105907245,774.6166819183763,0.0,1575.1493966951764,0.0,0.0,0.0,689.2048624951473,0.09352900727467318,0.0,0.0,0.0,0.0,116.58446577811775,FI,2026-04-23
2026-01-31 10:00:00+00:00,12.512810718330105,757.0482244587289,0.0,1585.4682667318145,0.0,0.0,0.0,690.6820608947622,0.07285675747835044,0.0,0.0,0.0,0.0,115.39078043888608,FI,2026-04-23
2026-01-31 11:00:00+00:00,13.862100633251787,752.2365448088657,0.0,1576.7001459453497,0.0,0.0,0.0,698.4472290744392,0.08321039214587511,0.0,0.0,0.0,0.0,116.42076914594814,FI,2026-04-23
2026-01-31 12:00:00+00:00,11.523525184558892,796.0958886020712,0.0,1527.2667631279994,0.0,0.0,0.0,709.1597458150213,0.08328358729477645,0.0,0.0,0.0,0.0,114.22079368305369,FI,2026-04-23
2026-01-31 13:00:00+00:00,7.195557511511811,928.661066046523,0.0,1392.6157955677754,0.0,0.0,0.0,713.194643948003,0.07327700730421284,0.0,0.0,0.0,0.0,114.35965991888249,FI,2026-04-23
2026-01-31 14:00:00+00:00,2.476175172997827,1004.5686939070808,0.0,1321.2681566048686,0.0,0.0,0.0,710.5329256690586,0.04150309145263193,0.0,0.0,0.0,0.0,108.5875455545416,FI,2026-04-23
2026-01-31 15:00:00+00:00,0.30921810004403477,1099.2659513992517,0.0,1205.6115989138186,0.0,0.0,0.0,672.7289773607318,0.038573909252335545,0.0,0.0,0.0,0.0,103.17068031690164,FI,2026-04-23
2026-01-31 16:00:00+00:00,0.07953698578045659,1089.692253724812,0.0,1121.1348749061854,0.0,0.0,0.0,502.53567507579623,0.05753127362058344,0.0,0.0,0.0,0.0,81.35012803380536,FI,2026-04-23
2026-01-31 17:00:00+00:00,0.04808092438161006,1096.5070345908082,0.0,1091.424605026718,0.0,0.0,0.0,453.18621780589706,0.05187422724920842,0.0,0.0,0.0,0.0,73.70718742494606,FI,2026-04-23
2026-01-31 18:00:00+00:00,0.009744658528130978,1112.5538722282893,0.0,1089.798893585273,0.0,0.0,0.0,497.10138277442024,0.06366746043787935,0.0,0.0,0.0,0.0,77.64743929305133,FI,2026-04-23
2026-01-31 19:00:00+00:00,0.011335120923708118,1185.588988454814,0.0,1085.1889371637858,0.0,0.0,0.0,634.2259309678752,0.0721121013039085,0.0,0.0,0.0,0.0,87.61269619129772,FI,2026-04-23
2026-01-31 20:00:00+00:00,0.011529292563650954,1197.75247303293,0.0,1090.1809647246187,0.0,0.0,0.0,700.0069614292557,0.06957331719444541,0.0,0.0,0.0,0.0,94.42849820343754,FI,2026-04-23
2026-01-31 21:00:00+00:00,0.011374591947578111,1199.667964373679,0.0,1090.4871538090304,0.0,0.0,0.0,709.1504448733432,0.0704620740115458,0.0,0.0,0.0,0.0,95.13760027798789,FI,2026-04-23
2026-01-31 22:00:00+00:00,0.010955392199148515,1201.0068259496884,0.0,1064.4013834485202,0.0,0.0,0.0,690.8514436456338,0.049017414761290894,0.0,0.0,0.0,0.0,92.90537414919719,FI,2026-04-23
2026-01-31 23:00:00+00:00,0.007775509586842232,1080.6436789361485,0.0,829.4710679515173,0.0,0.0,0.0,460.3885760410955,0.045738291687307246,0.0,0.0,0.0,0.0,60.86816326996438,FI,2026-04-23
2026-02-01 00:00:00+00:00,0.006717851878210234,1023.8158578615356,0.0,799.7397395190261,0.0,0.0,0.0,396.45226073681954,0.022628553695023947,0.0,0.0,0.0,0.0,53.762795477045316,FI,2026-04-23
2026-02-01 01:00:00+00:00,0.005486550610017798,1021.8654826558005,0.0,780.6317812486737,0.0,0.0,0.0,317.1550352626322,0.01852000205913181,0.0,0.0,0.0,0.0,48.67369428022438,FI,2026-04-23
2026-02-01 02:00:00+00:00,0.0027548654981350775,1029.0809101184448,0.0,787.1379041695056,0.0,0.0,0.0,161.5637179077591,0.009438511342646946,0.0,0.0,0.0,0.0,32.43027442744952,FI,2026-04-23
2026-02-01 03:00:00+00:00,0.013382491354674078,1059.5089398206712,0.0,845.4810701060785,0.0,0.0,0.0,149.51699031268663,0.008736020468167491,0.0,0.0,0.0,0.0,31.845881248741023,FI,2026-04-23
2026-02-01 04:00:00+00:00,0.014049311048049636,1078.980226286963,0.0,913.1775484205075,0.0,0.0,0.0,141.7477956697781,0.008434858415339369,0.0,0.0,0.0,0.0,31.346945453287844,FI,2026-04-23
2026-02-01 05:00:00+00:00,0.011458666721448484,1047.132095075379,0.0,952.2279909228074,0.0,0.0,0.0,118.03314991830034,0.008882687380967815,0.0,0.0,0.0,0.0,28.43642272941065,FI,2026-04-23
2026-02-01 06:00:00+00:00,0.023101767049496288,1053.8752844404266,0.0,997.753327370514,0.0,0.0,0.0,231.06983858013294,0.01738936172336943,0.0,0.0,0.0,0.0,41.4110584801535,FI,2026-04-23
2026-02-01 07:00:00+00:00,0.0437777341757502,1015.0967408407188,0.0,993.6979417395704,0.0,0.0,0.0,131.10912782991696,0.011838295966583924,0.0,0.0,0.0,0.0,31.04057355965149,FI,2026-04-23
2026-02-01 08:00:00+00:00,0.5741792047158117,948.2234061478994,0.0,1066.5113904578739,0.0,0.0,0.0,259.48078864585295,0.06248784795806212,0.0,0.0,0.0,0.0,48.24774769570014,FI,2026-04-23
2026-02-01 09:00:00+00:00,0.9561647103635712,957.1762120886807,0.0,1058.8105749407796,0.0,0.0,0.0,175.223972176676,0.025905377317663517,0.0,0.0,0.0,0.0,39.63217070618262,FI,2026-04-23
2026-02-01 10:00:00+00:00,0.8864179342814499,900.7588276128552,0.0,1080.388045483111,0.0,0.0,0.0,108.8706864826761,0.011220477110994298,0.0,0.0,0.0,0.0,29.834802009965138,FI,2026-04-23
2026-02-01 11:00:00+00:00,1.8549683034853324,906.1246046519121,0.0,1110.4994497264445,0.0,0.0,0.0,206.38876296169315,0.02421692730556681,0.0,0.0,0.0,0.0,43.4079974291593,FI,2026-04-23
2026-02-01 12:00:00+00:00,1.8584571384462978,855.424484231506,0.0,1178.4664795904996,0.0,0.0,0.0,245.99499257186767,0.028242823487011216,0.0,0.0,0.0,0.0,47.927343644193364,FI,2026-04-23
2026-02-01 13:00:00+00:00,1.1056640108478006,833.9920732991733,0.0,1201.4187734276238,0.0,0.0,0.0,258.8912042946049,0.02574568021114127,0.0,0.0,0.0,0.0,50.91653928753891,FI,2026-04-23
2026-02-01 14:00:00+00:00,0.3542287152567629,813.6362636906385,0.0,1222.0588592219042,0.0,0.0,0.0,223.40345072577736,0.012678969961735379,0.0,0.0,0.0,0.0,46.759518676461724,FI,2026-04-23
2026-02-01 15:00:00+00:00,0.029550668927599586,782.2198490874923,0.0,1241.8272281284985,0.0,0.0,0.0,194.32994131254665,0.01654341157598297,0.0,0.0,0.0,0.0,42.85188739095921,FI,2026-04-23
2026-02-01 16:00:00+00:00,0.012055526524746136,772.593900018721,0.0,1239.5035257299317,0.0,0.0,0.0,161.1290572212158,0.018291932138069053,0.0,0.0,0.0,0.0,38.093169571468806,FI,2026-04-23
2026-02-01 17:00:00+00:00,0.01681703178517121,838.7387908907191,0.0,1180.840983953345,0.0,0.0,0.0,177.2266102117145,0.02012509413333877,0.0,0.0,0.0,0.0,40.78167281830305,FI,2026-04-23
2026-02-01 18:00:00+00:00,0.016439833519471765,888.4277046376245,0.0,1124.2104386102812,0.0,0.0,0.0,188.29988916979687,0.024048517135350812,0.0,0.0,0.0,0.0,42.771479231642545,FI,2026-04-23
2026-02-01 19:00:00+00:00,0.018202521017956295,910.6975856258127,0.0,1113.1768535535361,0.0,0.0,0.0,217.41214510769154,0.024681384431127183,0.0,0.0,0.0,0.0,47.095531807510554,FI,2026-04-23
2026-02-01 20:00:00+00:00,0.006227191833629544,967.1320692818094,0.0,1122.8477824817169,0.0,0.0,0.0,384.93877939988937,0.043699591814944164,0.0,0.0,0.0,0.0,70.50644205293558,FI,2026-04-23
2026-02-01 21:00:00+00:00,0.007661468142460734,989.2186094912126,0.0,1134.3938808113523,0.0,0.0,0.0,483.13526621853055,0.03427949951883997,0.0,0.0,0.0,0.0,81.9853025112431,FI,2026-04-23
2026-02-01 22:00:00+00:00,0.010089361345648189,1014.3730159981639,0.0,1166.7744478036725,0.0,0.0,0.0,639.098691260969,0.04534544425010422,0.0,0.0,0.0,0.0,101.34841013159877,FI,2026-04-23
2026-02-01 23:00:00+00:00,0.011143121683717457,959.6924532488817,0.0,1228.2131957902673,0.0,0.0,0.0,646.4844835269494,0.05502776140107386,0.0,0.0,0.0,0.0,99.99369655081672,FI,2026-04-23
2026-02-02 00:00:00+00:00,0.012956171572063045,817.1044150060019,0.0,1417.1628359678984,0.0,0.0,0.0,770.7008726706532,0.043733912479537715,0.0,0.0,0.0,0.0,113.02518627139457,FI,2026-04-23
2026-02-02 01:00:00+00:00,0.01345247965131467,728.2802101652194,0.0,1506.960272841303,0.0,0.0,0.0,793.5274398503524,0.04502922059017463,0.0,0.0,0.0,0.0,114.22359544288355,FI,2026-04-23
2026-02-02 02:00:00+00:00,0.013309304964519542,674.8961069967905,0.0,1561.7477861283567,0.0,0.0,0.0,800.1474686132046,0.0454048783437767,0.0,0.0,0.0,0.0,116.17492407833979,FI,2026-04-23
2026-02-02 03:00:00+00:00,0.012661661347446392,659.878001781911,0.0,1569.948081479456,0.0,0.0,0.0,784.5221026532058,0.044524523419591705,0.0,0.0,0.0,0.0,116.19462790066021,FI,2026-04-23
2026-02-02 04:00:00+00:00,0.012993344574972128,695.0948388283716,0.0,1534.6844739929709,0.0,0.0,0.0,794.5951632486208,0.04509620676779914,0.0,0.0,0.0,0.0,120.8674343786939,FI,2026-04-23
2026-02-02 05:00:00+00:00,0.016096349417332963,675.7626551766796,0.0,1544.603498786472,0.0,0.0,0.0,782.3935909887085,0.06660558379586054,0.0,0.0,0.0,0.0,129.65755311492646,FI,2026-04-23
2026-02-02 06:00:00+00:00,0.017924115662424397,623.1851743440808,0.0,1595.5577765593298,0.0,0.0,0.0,773.8386964089872,0.07685685123244763,0.0,0.0,0.0,0.0,136.1235717207073,FI,2026-04-23
2026-02-02 07:00:00+00:00,2.2350887627560168,618.6901834764265,6.922324652006874,1633.3129080348385,0.028464969013649446,0.06404618028071124,0.0,772.3014649401654,0.6356125678078898,1.1208081549124467,3.453156553468348,42.409245709210964,0.0,135.9516959991126,FI,2026-04-23
2026-02-02 08:00:00+00:00,11.843103267819691,614.5207787785356,18.770396988364134,1693.832551236484,0.07647729865389002,0.17207392197125257,0.0,769.3311262303722,1.7232466810297578,2.887018024184348,9.631359799224276,117.80371891398586,0.0,137.30814885937465,FI,2026-04-23
2026-02-02 09:00:00+00:00,27.459548881090686,582.1443494792534,31.374171614043025,1750.311530128194,0.1298465457384088,0.2921547279114198,0.0,765.8537299297881,2.6082085664646226,4.974745783602786,16.352549353930854,193.34150660449066,0.0,140.05765838549192,FI,2026-04-23
2026-02-02 10:00:00+00:00,31.649425123687976,524.8881933058415,24.27837814803767,1777.6614732796556,0.1009758384113862,0.22719563642561896,0.0,764.9795277608544,2.0414695623738908,3.9380576980440622,12.3632292154941,139.258303149103,0.0,144.73877128207062,FI,2026-04-23
2026-02-02 11:00:00+00:00,27.68130246013249,460.0509891476137,19.389538141359164,1834.5915295615305,0.08020491475226127,0.18046105819258787,0.0,766.771738262014,1.6309541679327473,3.153055711198271,10.296305931321541,111.38457536220284,0.0,146.01434528174974,FI,2026-04-23
2026-02-02 12:00:00+00:00,15.895446246549614,412.90584753272583,14.13040390341396,1861.8120759352132,0.060113390708488,0.13525512909409798,0.0,777.9777131455473,1.2454639300768957,2.4270781498552023,7.953753008116817,80.48807307174614,0.0,148.89377655695228,FI,2026-04-23
2026-02-02 13:00:00+00:00,5.852138175614922,378.6246265838395,3.842925712272667,1838.886627029104,0.01689198115284689,0.0380069575939055,0.0,785.2603339277256,0.4253882067519953,0.6788464925800345,2.290974943854859,21.90362081113215,0.0,149.65461917837754,FI,2026-04-23
2026-02-02 14:00:00+00:00,1.7589344589943445,441.82209437581264,4.297598253275109,1789.3607005995234,0.0188646288209607,0.04244541484716157,0.0,779.5402025860047,0.40737333615589083,0.758122270742358,2.44061135371179,24.1596943231441,0.0,147.64335839896734,FI,2026-04-23
2026-02-02 15:00:00+00:00,0.10007656352265654,457.33468002204864,0.0,1763.8603217124228,0.0,0.0,0.0,775.5245956104269,0.07702429298060426,0.0,0.0,0.0,0.0,146.37830179859867,FI,2026-04-23
2026-02-02 16:00:00+00:00,0.023383153152477968,483.27075043473224,1.666633634093995,1757.6800771478681,0.007384696246331743,0.016615566554246418,0.0,772.6257671350986,0.20792011550696748,0.29446476282247824,0.8977021374447023,9.093330340326748,0.0,142.44097087615333,FI,2026-04-23
2026-02-02 17:00:00+00:00,0.4244277342671434,548.8870293964947,11.617806089397536,1749.9417369414232,0.051807385014035846,0.11656661628158065,0.0,774.1657729549377,1.074170589817602,2.0334398618009066,6.255741740444827,63.61299287410926,0.0,139.3685078160115,FI,2026-04-23
2026-02-02 18:00:00+00:00,0.7842069310166729,534.9629346072729,12.167883164614096,1762.610524810118,0.05435123691619921,0.12229028306144821,0.0,780.7191646980646,1.134878695960111,2.235194618178692,6.508560620714854,66.71274636232727,0.0,136.11226397175528,FI,2026-04-23
2026-02-02 19:00:00+00:00,0.07650982411409973,541.5342895504104,8.778288203307069,1739.2279778075836,0.04058151148596161,0.09130840084341361,0.0,782.630901096949,0.8700158752049962,1.6663783153922984,5.021962046387748,46.04479746975919,0.0,134.7169898985621,FI,2026-04-23
2026-02-02 20:00:00+00:00,0.013146602057104684,446.19390420660756,0.0,1776.5810182428893,0.0,0.0,0.0,795.4540592320251,0.06770782175332885,0.0,0.0,0.0,0.0,128.24016389466775,FI,2026-04-23
2026-02-02 21:00:00+00:00,0.012784164045269145,418.7404753122951,0.0,1813.4377526694727,0.0,0.0,0.0,792.1124236576434,0.06743295320581526,0.0,0.0,0.0,0.0,127.52913124333776,FI,2026-04-23
2026-02-02 22:00:00+00:00,0.012790008321269763,409.4998747144844,0.0,1827.3306795727758,0.0,0.0,0.0,796.0862574536914,0.056468027908475764,0.0,0.0,0.0,0.0,126.06393022281839,FI,2026-04-23
2026-02-02 23:00:00+00:00,0.014230199211712025,313.9626067430435,0.0,1901.7935669630115,0.0,0.0,0.0,751.3758370288992,0.08527460201774996,0.0,0.0,0.0,0.0,111.66848446381667,FI,2026-04-23
2026-02-03 00:00:00+00:00,0.01471876009567863,289.33726610267644,0.0,1914.659631743826,0.0,0.0,0.0,719.4591156646796,0.04081458605387489,0.0,0.0,0.0,0.0,107.61345314266816,FI,2026-04-23
2026-02-03 01:00:00+00:00,0.012435894570118403,258.8090494717318,0.0,1892.6653911227422,0.0,0.0,0.0,581.7441360429518,0.03299739852767736,0.0,0.0,0.0,0.0,92.41099006947613,FI,2026-04-23
2026-02-03 02:00:00+00:00,0.014419359499217566,254.31329848175406,0.0,1908.4298538076491,0.0,0.0,0.0,672.3949920527702,0.03813384330371588,0.0,0.0,0.0,0.0,103.85930245502364,FI,2026-04-23
2026-02-03 03:00:00+00:00,0.01778114692550379,271.5791838908043,0.0,1965.7412855640355,0.0,0.0,0.0,798.6792873799536,0.045302285160519214,0.0,0.0,0.0,0.0,120.38715973312051,FI,2026-04-23
2026-02-03 04:00:00+00:00,0.01834550417728915,251.12649478671042,0.0,1987.4033425195648,0.0,0.0,0.0,794.9154866865933,0.045088796749097756,0.0,0.0,0.0,0.0,122.44124170620518,FI,2026-04-23
2026-02-03 05:00:00+00:00,0.023309770437703523,231.23901870180185,0.0,2018.5111596521638,0.0,0.0,0.0,784.4099359704526,0.06675829242301724,0.0,0.0,0.0,0.0,121.29981761272066,FI,2026-04-23
2026-02-03 06:00:00+00:00,0.07987509205827552,221.9841680018018,0.0,2026.4125661950582,0.0,0.0,0.0,786.7543122750156,0.10043672071595945,0.0,0.0,0.0,0.0,127.34364171535017,FI,2026-04-23
2026-02-03 07:00:00+00:00,0.7020350063179227,209.22372803629938,0.0,2037.0617561274207,0.0,0.0,0.0,769.0179119101045,0.0872520677248736,0.0,0.0,0.0,0.0,124.73231685213254,FI,2026-04-23
2026-02-03 08:00:00+00:00,3.6818056946529785,192.1852441571519,0.0,2044.5400337356186,0.0,0.0,0.0,771.4100556245611,0.26260767851048883,0.0,0.0,0.0,0.0,129.09525310950468,FI,2026-04-23
2026-02-03 09:00:00+00:00,8.196406734800297,175.2159100598351,0.0,2051.532488718265,0.0,0.0,0.0,778.5124022865892,0.1325127493253769,0.0,0.0,0.0,0.0,135.06027945118544,FI,2026-04-23
