,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Other,bidding_zone,source_download_date
2026-01-02 03:00:00+00:00,0.0042737328242358884,74.79233711673571,3.3565827919618876,0.33067512893110973,34.27529478217835,0.0,51.01517534217038,278.61826631691747,1.438908517319126,54.65378283231869,0.0,0.10074251254975128,2.4139609260933046,MK,2026-04-23
2026-01-02 04:00:00+00:00,0.39331369306356456,75.19898225749373,3.6392279469495445,1.946938232139023,31.133037410950116,0.0,47.994724146159385,297.81658669294455,1.3522974595389339,50.85517069328195,0.0,0.08870968148344673,2.5810117859958335,MK,2026-04-23
2026-01-02 05:00:00+00:00,1.7765604700453508,76.58692474506988,1.8051053755255266,5.100156762620031,18.702519209283174,0.7230417618948681,33.392026340773405,159.17272525141078,0.9376826955481041,77.47391296306856,0.0,0.05795712565993998,1.2713872991003488,MK,2026-04-23
2026-01-02 06:00:00+00:00,27.38959476445455,74.23279874761124,1.7072570329077386,11.599992437894102,20.674278832216505,0.7133058984910836,47.00877794170847,148.85300231498803,1.3202132601471102,72.32558105066641,0.0,0.08161912122795388,1.0935785976867949,MK,2026-04-23
2026-01-02 07:00:00+00:00,126.31612957588797,108.99603611297225,0.1682690302169617,21.697307118401078,1.8681372643671978,1.6296406296406296,25.78457051175623,36.01190593808563,0.7257558532621153,116.75606302339253,0.0,0.04618494201739762,0.0,MK,2026-04-23
2026-01-02 08:00:00+00:00,169.01809782121342,111.45111293991297,0.11221229060809194,12.1614346556639,0.8239484840861836,0.0,16.62794181745398,31.036620854064598,0.46621962900192954,117.27018760407765,0.0,0.032223903917253126,0.0,MK,2026-04-23
2026-01-02 09:00:00+00:00,194.20319731478472,123.54166838688211,0.3235509065725808,10.08167509706762,3.5209784117166674,0.0,17.256699880029615,47.87593532831238,0.4830140840205508,128.51802207272448,0.0,0.031996109058918074,0.1632624088303668,MK,2026-04-23
2026-01-02 10:00:00+00:00,209.31865202181774,123.57987988466418,0.10313994953036909,4.395869648414573,0.6326503220096859,0.0,15.415283238073686,30.104782597760376,0.4340071021690888,101.98710048723846,0.0,0.028634748321875524,0.0,MK,2026-04-23
2026-01-02 11:00:00+00:00,203.54622581471747,131.7701601688607,0.11356514720691059,3.605501905608256,0.6732625553404733,0.0,16.44200829458129,30.04803962651791,0.46313682129395406,93.30704464363419,0.0,0.031055022238846673,0.0,MK,2026-04-23
2026-01-02 12:00:00+00:00,171.14616822726794,147.53785667131987,0.9414168928274967,2.6043150658302374,13.513340993351328,0.0,14.531139002378426,96.7385967002366,0.40593812287090825,112.82291876891607,0.0,0.027989536966749256,0.7303200180344331,MK,2026-04-23
2026-01-02 13:00:00+00:00,114.9078301412439,158.1607848179032,1.1006716753000791,5.089217772491696,14.634508946659164,0.0,24.530106449107404,111.3693919133265,0.6876902132043633,161.65868528232383,0.0,0.04795047644248737,0.8131623119973912,MK,2026-04-23
2026-01-02 14:00:00+00:00,33.65989502115156,161.31002806858652,0.6998002570582403,24.80203914719621,10.483585812779115,3.392625035320712,29.934227784330428,80.71498822495673,0.8357326340588004,194.66381920758278,0.0,0.061272960826511506,0.4419858461524055,MK,2026-04-23
2026-01-02 15:00:00+00:00,5.5130197028165915,163.46586474466724,1.462147033620163,39.96402691298406,31.95726384727407,5.276427360090446,23.824906581146816,137.26544318544077,0.663465537768455,175.41948685255588,0.0,0.058629143321767996,1.1293190983137498,MK,2026-04-23
2026-01-02 16:00:00+00:00,5.069307649081417,160.94942749306685,1.573200881446785,43.54600862658228,36.17975702087506,9.628983917074251,21.20415647498937,146.49992748085202,0.5892134826861768,164.4773150135543,0.0,0.04454359793797445,1.23815836185353,MK,2026-04-23
2026-01-02 17:00:00+00:00,5.754155048844368,159.4760588991954,1.5659672527801873,46.33506499410079,30.772393136136227,12.139368976747807,26.7766468210085,147.81427037632668,0.7452730244095811,154.37129600927335,0.0,0.047066455116735864,1.2024390060603811,MK,2026-04-23
2026-01-02 18:00:00+00:00,3.286996408694285,172.25488034449899,1.526853541860773,35.21115569837839,26.982874721281476,15.990294418521874,25.504118277039524,143.61725159805982,0.7108075941938014,154.68588072342584,0.0,0.05104127754416313,1.1778453965010134,MK,2026-04-23
2026-01-02 19:00:00+00:00,2.239798828578163,171.42365695924272,1.6627963331816369,24.04977749091462,32.47230240556544,15.579739625711962,34.28425048092713,157.23117691550834,0.9612797528614907,154.7462384680397,0.0,0.0669682284849165,1.2820145109838506,MK,2026-04-23
2026-01-02 20:00:00+00:00,0.2432971318944134,183.79643028674622,1.4428872038752574,18.43082797747011,31.536765007637534,7.820224719101123,34.23213566077307,140.1396966838204,0.9585620536730663,164.27848945227439,0.0,0.0649784472392263,1.0557053754952075,MK,2026-04-23
2026-01-02 21:00:00+00:00,0.12891586343090453,192.94104831989247,2.416299404088728,8.480632751084979,65.3485885826568,0.0,34.49217288212881,215.3868078926414,0.9664291562815239,178.90515161498104,0.0,0.0648628551061496,1.869090677707228,MK,2026-04-23
2026-01-02 22:00:00+00:00,0.010500549860376684,224.27881558471552,2.067044699922883,4.205420281823975,29.640081026403976,0.0,44.585918638498725,191.96730120281418,1.2453190369513194,166.58157973880316,0.0,0.08295283704263634,1.3350664031632333,MK,2026-04-23
2026-01-02 23:00:00+00:00,0.00484782753973965,273.52950891145895,2.5492664259148694,0.6193074324521721,30.949867887922903,0.0,39.29552172847079,240.34313943402822,1.100536318258389,223.76096295826088,0.0,0.07222425580483864,1.7748168198882932,MK,2026-04-23
2026-01-03 00:00:00+00:00,0.002569786365576061,214.89693695422858,2.676310512711266,0.5100580458958391,29.359338471377708,0.0,38.58056983123272,235.83567399721738,1.0777950440341022,143.02441558081452,0.0,0.07265488298509402,1.9636768931371693,MK,2026-04-23
2026-01-03 01:00:00+00:00,0.0012790443525428031,174.1713168274296,2.108334129811187,0.4328931647193138,17.571822723955652,0.0,38.15128700674004,185.5437129224577,1.0645152853069146,97.31111593250473,0.0,0.07980776388705389,1.5639151988352324,MK,2026-04-23
2026-01-03 02:00:00+00:00,0.0012374372799222417,172.48591784954735,1.6677786488175375,0.4744408076479601,13.0712839238577,0.0,37.74692239631298,149.16018709000517,1.0579087081776075,91.06925822192026,0.0,0.07923399768700945,1.1858309187464777,MK,2026-04-23
2026-01-03 03:00:00+00:00,0.0019787701019641805,159.76463135318642,1.6037233921335086,2.1945529335574308,15.352977125771577,0.0,37.68937089161975,150.48720675126066,1.0557166115528251,87.5548632052886,0.0,0.07845071002776105,1.216528255499521,MK,2026-04-23
2026-01-03 04:00:00+00:00,0.10084785397753523,158.89395266210963,1.7244123835847998,3.416596792646144,13.825685674855851,0.2946214457005824,38.0032236806954,157.88418639962683,1.0628523852737009,84.39973663942332,0.0,0.08445832865842064,1.3094257534478027,MK,2026-04-23
2026-01-03 05:00:00+00:00,0.09376685998014928,204.94838806243212,1.1104667466840754,6.616385421460217,10.172353875752002,1.5405682985279014,35.7183424497589,110.65247997952837,1.0056290653817048,105.32462914201976,0.0,0.06265727829301387,0.754332820181755,MK,2026-04-23
2026-01-03 06:00:00+00:00,14.910092284369378,174.60605489685878,0.6576252541148372,9.05397594217646,7.660973191369692,1.315210559396606,34.33386478902453,71.82300523188175,0.9671549863533337,96.23147612701638,0.0,0.06109986419447777,0.3794668732437859,MK,2026-04-23
2026-01-03 07:00:00+00:00,63.70145195420929,166.97496702644966,0.34467193488325387,16.769017701809688,4.942631655189668,0.08747077430889835,32.07840972738368,45.03905651933853,0.9027405729105262,101.98284681784472,0.0,0.06258800500056659,0.11414731067152506,MK,2026-04-23
2026-01-03 08:00:00+00:00,118.77374018996098,192.63771364602053,0.33509240712617405,21.273822038245825,4.1429994133367085,0.0,50.503851099686635,47.8960116531005,1.4206481145028875,107.90607734051004,0.0,0.11004409750971982,0.0,MK,2026-04-23
2026-01-03 09:00:00+00:00,139.91179457037748,226.3890114985311,0.3304707303918033,15.36161794126571,3.570682097005958,0.0,50.99092332273554,51.36438424450557,1.4312246579433907,135.53676128096205,0.0,0.11312965628140942,0.0,MK,2026-04-23
2026-01-03 10:00:00+00:00,119.79294018836039,212.67256684451922,0.3281072860984785,2.8539057711387175,2.445060012357721,0.0,51.1621894650035,50.07608083750098,1.429976877111858,172.1296767817695,0.0,0.10949593613960791,0.0,MK,2026-04-23
2026-01-03 11:00:00+00:00,115.94134795749366,213.8612178541679,0.4231629346943018,2.8264061252896013,3.107835928989693,0.0,67.10119864493315,58.636705040994954,1.8855464717602353,180.07792472142117,0.0,0.1386543202553501,0.0,MK,2026-04-23
2026-01-03 12:00:00+00:00,81.16809764069126,208.94597703402522,1.1287734399952727,4.732546863126657,11.145259644327659,0.0,71.18586163180058,112.38698465039661,1.9930621758127398,186.60522323910342,0.0,0.14651901045405336,0.5616946702665053,MK,2026-04-23
2026-01-03 13:00:00+00:00,51.082207733961354,200.69450683836865,1.2919039365611997,7.4936126252919175,14.588159025981941,0.0,91.58383822911614,131.6032642755337,2.5620878152331277,210.38176910817697,0.0,0.18813510742253098,0.5305153043524671,MK,2026-04-23
2026-01-03 14:00:00+00:00,14.133333806010562,174.1097540342427,1.9977440551582457,24.497305874324255,46.22910931674238,5.590361445783133,24.05209383558355,170.5279745787455,0.6737299624799727,199.69538322073282,0.0,0.04791729387104481,1.4452925763257913,MK,2026-04-23
2026-01-03 15:00:00+00:00,3.8320065812460187,130.21504903591946,2.075551319539892,30.63812913259921,77.94172436775084,7.308997976498335,17.83388199323441,165.02940319871553,0.5016845130933906,153.1258657396578,0.0,0.03696258863361236,1.4607435531115134,MK,2026-04-23
2026-01-03 16:00:00+00:00,4.006453850059407,147.467968194911,1.6640641251679735,42.549793625832635,64.49433191061898,13.643421955810284,15.348112159826611,136.6611445670346,0.43168128891327234,165.53846427753905,0.0,0.031077483196632772,1.1634865610895562,MK,2026-04-23
2026-01-03 17:00:00+00:00,3.01370612827467,136.81307729525986,2.045831282535074,42.326170319266915,73.82965346472655,13.50654602730717,15.587088506840269,163.33096994330063,0.43749980998733756,145.6328553132235,0.0,0.030697402896971846,1.445904506381071,MK,2026-04-23
2026-01-03 18:00:00+00:00,2.6205325986418306,137.14652986601007,2.041912085101167,40.291516669973355,66.58873945226131,8.146059617492492,16.223424695147333,162.62789148783943,0.4547171801429828,142.38936741760293,0.0,0.03171718313169954,1.43759174665541,MK,2026-04-23
2026-01-03 19:00:00+00:00,0.38119741051403166,139.16449800825671,1.7879621519828397,30.130363287904306,47.91877637627522,5.765021394428135,19.79001046518548,147.54638191904874,0.5541702549467081,153.67467729433207,0.0,0.038799929167676654,1.2481415079580693,MK,2026-04-23
2026-01-03 20:00:00+00:00,0.24444324275026097,156.05200395304388,2.0050327791264495,20.11844464515886,46.95128579288197,3.5838120771096644,19.54968685636979,166.56174138901048,0.5486095859122858,161.89362028511258,0.0,0.038399557835628095,1.452919835688142,MK,2026-04-23
2026-01-03 21:00:00+00:00,1.4414020041256885,206.5435453614051,1.8367662959550866,12.265421066737002,32.05129989771272,2.542494996664443,45.936932770212984,162.52308215573817,1.2876513304944666,198.29745920322318,0.0,0.08925406603029883,1.1846908517008898,MK,2026-04-23
2026-01-03 22:00:00+00:00,0.007161168870009545,226.17950695319513,1.7746684264840948,6.140295563295793,21.780784960074392,0.4658429200397671,44.84096652049566,154.19497321920696,1.2600214236369878,192.41991145453414,0.0,0.07467581418645837,0.861191575980584,MK,2026-04-23
2026-01-03 23:00:00+00:00,0.04651183123669422,288.15201804432303,1.0904154424842671,0.5768474198392776,15.878758955730536,0.0,22.984430506291226,107.36696126067346,0.6459079601891669,204.66877359384537,0.0,0.04442549937338985,0.544949486013553,MK,2026-04-23
2026-01-04 00:00:00+00:00,0.001719597352811985,283.37003834761674,0.6381716821288292,0.6045320563404005,8.279248933460275,0.0,30.07318775673253,74.93039954806596,0.8396052864760215,167.87417425370674,0.0,0.06148109778796935,0.32744144033175254,MK,2026-04-23
2026-01-04 01:00:00+00:00,0.0008813539318217994,284.136062783784,0.13048335623294707,0.572505404701837,1.1355051851985416,0.0,20.974426642158022,40.39737906646961,0.5857343223057777,182.02352464424567,0.0,0.04349724097178784,0.0,MK,2026-04-23
2026-01-04 02:00:00+00:00,0.0007059960874410086,272.7877377643168,0.12362685299297828,0.6363248250004345,1.1611417277957201,0.0,20.919128348548615,39.59727219834843,0.5880119391208434,174.14169736594025,0.0,0.04435298184853921,0.0,MK,2026-04-23
2026-01-04 03:00:00+00:00,0.0010187848778169654,275.03732905453825,0.13217041814322072,4.081833558234901,1.3422088846650548,0.0,23.37433578064086,40.9258353420972,0.655720184557263,165.4043404223899,0.0,0.045207569855586424,0.0,MK,2026-04-23
2026-01-04 04:00:00+00:00,0.0018929938205944877,281.85733528352125,0.09954910506449287,9.26481619034127,0.9349392071478124,0.0,15.864072223479333,37.13041767746894,0.44559342963559306,134.3720779920788,0.0,0.02930589744190914,0.0,MK,2026-04-23
2026-01-04 05:00:00+00:00,0.024537719060033183,292.56184910429226,0.17740115767297318,10.246425557176375,2.075115868648883,2.3692472351052443,27.14771971507704,44.80904783879957,0.7635656257404083,133.78798885125954,0.0,0.03710132716763956,0.0,MK,2026-04-23
2026-01-04 06:00:00+00:00,18.88941133158598,299.6208035645107,0.15082193344476527,14.627828481270116,2.2499443100969794,2.5393600812595225,23.2657419748566,43.45460848671393,0.6560639888350894,147.50385138767075,0.0,0.04156445975556375,0.0,MK,2026-04-23
2026-01-04 07:00:00+00:00,80.74693095160436,246.21413514161674,0.15284009321746447,18.014929008622083,2.4575804015661498,0.06912850812407681,24.22063395310648,37.65183690129083,0.6830815982246303,127.75281171650599,0.0,0.036091726121166304,0.0,MK,2026-04-23
2026-01-04 08:00:00+00:00,160.1983351018215,257.70466101283137,0.23179634490793197,19.650707823625876,3.2718727220903445,0.0,38.053085463125456,46.03811475836975,1.071676134862091,96.71946268138691,0.0,0.060287956978724334,0.0,MK,2026-04-23
2026-01-04 09:00:00+00:00,225.7089163647179,264.02349736880393,0.4272481788497937,22.975432452187384,4.466279606699968,0.0670331143584931,70.05258931081752,60.3225202805468,1.9664647357854779,71.88463935059563,0.0,0.10537923663707245,0.0,MK,2026-04-23
2026-01-04 10:00:00+00:00,226.4356151306078,256.84121863552025,0.48323707905112984,1.9516828897509506,4.575336625399345,0.0,76.79338345343324,61.703630122194184,2.1552693365443645,85.93848887659266,0.0,0.12213785090604279,0.0,MK,2026-04-23
2026-01-04 11:00:00+00:00,195.1622880271291,263.6321995662406,0.5420120878185261,4.100175018209545,5.563511186198145,0.0,87.45943445534611,70.54754945443514,2.4705408470412027,106.35509315764588,0.0,0.16719619993567464,0.0,MK,2026-04-23
2026-01-04 12:00:00+00:00,156.59086636601683,261.505865302547,0.4756373811616952,3.578433050844333,4.925115261100344,0.0,78.23646437660113,67.21193212964742,2.207687810086838,121.12426795350036,0.0,0.14373036849399948,0.0,MK,2026-04-23
2026-01-04 13:00:00+00:00,107.17758164217337,261.4964871631932,0.36216294624820605,6.095448941949689,4.031761990932941,1.012396694214876,57.35852665933392,56.09668846697117,1.6121874898436401,129.65480518483827,0.0,0.10195282030074039,0.0,MK,2026-04-23
2026-01-04 14:00:00+00:00,32.40412108585965,243.9046276603264,0.08625382010427474,10.771046332257795,1.1039271644459911,1.497688961392061,13.616233000133684,30.451010597864126,0.38284095732627527,177.75833298352543,0.0,0.0239174367642843,0.0,MK,2026-04-23
2026-01-04 15:00:00+00:00,2.4610418706077475,239.00869239250719,0.11410124493729663,25.120342707186552,2.1578190584360653,3.6569797612869746,17.87272138690167,32.580499086232905,0.5022614044374928,211.49417571021175,0.0,0.031365377254341284,0.0,MK,2026-04-23
2026-01-04 16:00:00+00:00,3.5767783172738006,225.14350275855995,0.09710463860747552,41.45884884076353,2.1282824765986397,7.452216748768473,15.438512894422496,32.3766889448345,0.4333927372675,213.86838060077667,0.0,0.026291042126967774,0.0,MK,2026-04-23
2026-01-04 17:00:00+00:00,4.742454018998674,213.74041448983894,0.12052921024832543,54.82965646378016,2.8485965308880097,12.516222062004324,19.368257088247095,35.319938005788046,0.5423097217936641,208.939045413917,0.0,0.03257699449573352,0.0,MK,2026-04-23
2026-01-04 18:00:00+00:00,3.975698458330446,206.39871197913845,0.11950253245305918,54.48924115476155,2.618107309343022,18.97562153029206,19.545205583218802,36.40214198598762,0.549036223310706,207.8940810065582,0.0,0.032652236606138314,0.0,MK,2026-04-23
2026-01-04 19:00:00+00:00,1.6963969641209407,206.63320057931693,0.11794558726697034,32.87600356544936,1.9739027477490338,6.9660200172988995,23.17509855683139,38.763503408534916,0.655198981797684,230.10299079554554,0.0,0.039738796088315306,0.0,MK,2026-04-23
2026-01-04 20:00:00+00:00,0.06814378837265014,213.10404533572344,0.12922641311238228,18.708256006629917,1.5701895170194866,2.0324700425202935,24.805321630974607,39.27105870495043,0.6992985600898779,234.56938224492643,0.0,0.04260775568048253,0.0,MK,2026-04-23
2026-01-04 21:00:00+00:00,0.04482439174521617,229.84711963017088,0.13460705680676235,7.400091898481313,1.4208683221607699,1.0245508160746126,25.103374699404654,40.75630621854704,0.7043754583559988,245.52084205245822,0.0,0.04303945579456328,0.0,MK,2026-04-23
2026-01-04 22:00:00+00:00,0.0031597849174273226,236.20648955121968,0.22982677857386993,4.570907865812595,2.0828950730093707,0.0,35.154067581057255,45.757110639673954,0.9853935382103635,227.95310796798475,0.0,0.05704121954071855,0.0,MK,2026-04-23
2026-01-04 23:00:00+00:00,0.0007298691221369688,177.78080574607912,0.06045251202615397,0.38214386172674214,0.5727892023619056,0.0,9.708325814928134,25.188684919062688,0.2717536676243433,131.019335113165,0.0,0.0149792939037686,0.0,MK,2026-04-23
2026-01-05 00:00:00+00:00,0.00014119728254808375,163.0771379641028,0.01226910099847558,0.31897147489548466,0.12202416669171653,0.0,2.0607209554453267,19.229368736621215,0.057538997865447764,118.11853213795153,0.0,0.0032952681454173722,0.0,MK,2026-04-23
2026-01-05 01:00:00+00:00,0.0,94.3617747440273,0.0,0.18430034129692832,0.0,0.0,0.0,10.750853242320819,0.0,65.70307167235495,0.0,0.0,0.0,MK,2026-04-23
2026-01-05 02:00:00+00:00,0.0,97.46994640122512,0.0,0.22377488514548238,0.0,0.0,0.0,10.197741194486984,0.0,59.108537519142416,0.0,0.0,0.0,MK,2026-04-23
2026-01-05 03:00:00+00:00,0.0,85.39324990519529,0.0,1.4872961698900264,0.0,0.0,0.0,9.793704967766402,0.0,51.32574895714828,0.0,0.0,0.0,MK,2026-04-23
2026-01-05 04:00:00+00:00,0.0,63.42650515277527,0.0,2.8184776713071775,0.0,0.0,0.0,7.508768757909963,0.0,45.246248418007596,0.0,0.0,0.0,MK,2026-04-23
2026-01-05 05:00:00+00:00,0.01883521029949494,67.9440357146123,0.08311000960415128,7.922730339322908,1.5113823609770163,0.6921944035346097,13.178794541543052,16.21312976837125,0.3712628912927109,61.04253708382366,0.0,0.021987676618859794,0.0,MK,2026-04-23
2026-01-05 06:00:00+00:00,3.8372727272727274,87.86136363636363,0.0,10.933181818181819,0.0,0.0,0.0,10.65909090909091,0.0,87.7090909090909,0.0,0.0,0.0,MK,2026-04-23
2026-01-05 07:00:00+00:00,28.00555864369094,132.05836575875486,0.0,13.867704280155642,0.0,0.0,0.0,15.623679822123403,0.0,134.44469149527515,0.0,0.0,0.0,MK,2026-04-23
2026-01-05 08:00:00+00:00,50.282291379785185,136.6847975764252,0.0,11.717157807766457,0.0,0.0,0.0,15.961167722390526,0.0,120.3545855136326,0.0,0.0,0.0,MK,2026-04-23
2026-01-05 09:00:00+00:00,59.78475518784756,156.31167774311677,0.0,10.340295673402958,0.0,0.0,0.0,18.161128441611282,0.0,142.40214295402143,0.0,0.0,0.0,MK,2026-04-23
2026-01-05 10:00:00+00:00,59.981804003119315,138.82670748254196,0.41127714770785795,9.93089409680637,11.755671805316272,3.347339007733399,0.0,44.78717649311527,0.0,136.59355027680812,0.0,0.0,0.3655796868514293,MK,2026-04-23
2026-01-05 11:00:00+00:00,54.575509158447545,136.14383633683963,0.313360762845441,12.740467400008862,8.935258323421433,2.6232772432489777,0.0,37.57813121766131,0.0,139.80365828863953,0.0,0.0,0.2865012688872604,MK,2026-04-23
2026-01-05 12:00:00+00:00,41.53565851119209,126.10442545643245,0.20310804301169144,11.471391933812896,5.441157573313207,1.4271012495821476,0.0,27.290026904682378,0.0,126.36143692446359,0.0,0.0,0.16569340350953776,MK,2026-04-23
2026-01-05 13:00:00+00:00,28.573415351698316,123.69497191762503,0.0,12.110858518320406,0.0,0.0,0.0,14.32776143353838,0.0,128.29299277881788,0.0,0.0,0.0,MK,2026-04-23
