,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Other,bidding_zone,source_download_date
2026-01-01 16:00:00+00:00,0.0,73.00912005004261,21.005195741792267,14.508697206153325,173.5209582804899,0.0037550432179278372,0.0,51.57560866911834,0.0,0.0,1.4394372885380187,524.6763200769553,0.15224817474921354,5.215337802677552,0.5121074968837181,80.85621416938186,SI,2026-04-23
2026-01-01 17:00:00+00:00,0.0,389.2702925215934,89.14835030065795,37.92933197476073,612.0107751498209,0.022883691746902003,0.0,151.01132511420008,0.0,0.0,1.638760627018886,842.3085060618153,0.14127246784645567,31.782905204030563,0.5368353778165316,88.87376150869244,SI,2026-04-23
2026-01-01 18:00:00+00:00,0.0,217.33763527334474,55.993612374001856,32.57086583501355,388.72389129313603,0.013604186880565701,0.0,110.33296156869422,0.0,0.0,1.721808918700946,687.6263513744055,0.1527411137557291,18.894704000785694,0.5415366760430396,84.66528738523806,SI,2026-04-23
2026-01-01 19:00:00+00:00,0.0,227.13737650014204,57.591411742272584,26.756101269047562,385.4239622032455,0.013935047217547373,0.0,16.887803742102705,0.0,0.0,1.8005912846265997,723.7044047490047,0.17425076947999354,19.354232246593575,0.5808358982666452,88.45009454800079,SI,2026-04-23
2026-01-01 20:00:00+00:00,0.1418805589986763,188.32696165050874,237.3225268085866,17.430641761139448,94.95346711768907,0.6517564650519623,18.121115413829987,5.3658113356456,2283.641041533212,154.13082427398248,42.609591218718116,1820.4236079518382,0.17262663814409435,20.286466186323405,0.5754221271469812,170.0712589591854,SI,2026-04-23
2026-01-01 21:00:00+00:00,0.0,969.233440541254,166.53404452681238,19.045540526894328,938.5505331218093,0.04460714501881673,0.0,0.29050777427421987,0.0,0.0,1.2201326519517233,1197.1898308369487,0.1743046645645319,61.954368081689914,0.46481243883875173,97.39787768994306,SI,2026-04-23
2026-01-01 22:00:00+00:00,0.0,644.2839286734772,114.33945434291861,14.494408707748905,623.9636992068847,0.030225568608413945,0.0,0.0,0.0,0.0,1.0787744680851064,858.7174303086822,0.15411063829787233,41.97995640057493,0.35959148936170215,82.82342019536051,SI,2026-04-23
2026-01-01 23:00:00+00:00,0.0,170.64086728480635,38.3976492294325,8.173547800132045,218.06855221254756,0.007854132711818933,0.0,1.9130025473474361,0.0,0.0,1.7094916380551557,644.013626227081,0.2442130911507365,10.908517655304076,0.5698305460183852,118.50284763541288,SI,2026-04-23
2026-01-02 00:00:00+00:00,0.0,144.69738731777718,35.091420062285884,10.01493716866257,195.7705800258695,0.006462808582197099,0.0,4.530962981412871,0.0,0.0,1.9222267193872786,591.4926225403822,0.25172016563404837,8.976123030829307,0.6407422397957595,132.75481493938122,SI,2026-04-23
2026-01-02 01:00:00+00:00,0.0,93.89781656538614,27.93783732225021,9.412835977185413,159.8719208255061,0.0040852878703499,0.0,0.0,0.0,0.0,2.0983584270808553,534.542202291138,0.2997654895829793,5.674010931041527,0.7743941814226966,143.7867727015358,SI,2026-04-23
2026-01-02 02:00:00+00:00,0.0,73.52868335152975,24.723844264526896,9.179181034088232,146.49358876884287,0.0029543829633401136,0.0,0.0,0.0,0.0,2.233298201475538,552.100678780384,0.2924557168598919,4.103309671305714,0.9305409172814743,151.83646491074236,SI,2026-04-23
2026-01-02 03:00:00+00:00,0.0,81.69566819155374,25.437843034096385,8.172068772217681,149.3800802607335,0.003399614208915557,0.0,0.0,0.0,0.0,2.430111618467783,575.9560002214436,0.19837645865043124,4.721686401271608,0.9422881785895484,141.71247724876682,SI,2026-04-23
2026-01-02 04:00:00+00:00,0.0,91.71594143825929,25.623125833502108,8.467365500953001,149.22793306997227,0.003562326628911775,0.0,0.0,0.0,0.0,3.2281711283462595,580.6396738399595,0.19564673505128846,4.947675873488576,0.8804103077307981,140.09549394610795,SI,2026-04-23
2026-01-02 05:00:00+00:00,0.0,137.49696357559878,29.070319263647875,10.080335085644132,173.22096010340886,0.005067427171606952,0.0,0.5913522564615011,0.0,0.0,3.2101979636481484,647.4300196786287,0.16895778756042887,7.0380932938985445,0.7603100440219299,120.4524235203095,SI,2026-04-23
2026-01-02 06:00:00+00:00,0.01683124969596731,141.73657736947777,26.65591817732571,10.929271636608892,180.21387992725732,0.005124541816446735,0.0,19.88652803841915,0.0,0.0,2.5583499537870313,567.4669881789167,0.1514812472637058,7.117419189509355,0.538599990270954,96.8980304996509,SI,2026-04-23
2026-01-02 07:00:00+00:00,11.889673701087665,3.133596221345929,8.141352862157126,10.885123716254279,91.54898817003944,0.0,0.0,43.91532694891017,0.0,0.0,2.2789790700697665,435.2100359665468,0.11994626684577717,0.0,0.47978506738310867,84.39719200935997,SI,2026-04-23
2026-01-02 08:00:00+00:00,45.304769194623375,11.443127567592603,7.864117120855107,5.639548177371456,78.51045819217279,0.0003884081097471993,0.0,41.717008286337176,0.0,0.0,1.8041071944226723,354.61323965138746,0.1089729177839198,0.5394557079822213,0.39956736520770597,68.50524021615375,SI,2026-04-23
2026-01-02 09:00:00+00:00,45.09663040335815,114.75652978537342,26.846729564376986,5.391666243356987,101.60991564897857,0.03275353210299654,0.8553618918314501,25.799627547028162,95.00997416245221,6.667319747552052,1.741475697341268,138.27612175075407,0.0,7.772856944838337,0.0,5.143037080655404,SI,2026-04-23
2026-01-02 10:00:00+00:00,51.50435055354444,133.9347139094283,23.565049148228027,3.8515771113037993,104.46402861474489,0.021470644752243733,0.49244155447641447,21.418402665734305,55.86772499076361,3.5842470078016673,1.062810466657098,125.23637191850239,0.0021307658543101952,7.661484979045973,0.010958224393595289,5.7222374447688615,SI,2026-04-23
2026-01-02 11:00:00+00:00,77.81946817840138,275.9316160923025,29.14191320544627,9.792697792282285,173.04876982476182,0.008205664959677722,0.0,41.38162426193029,0.0,0.0,0.19975515438876038,178.4671212445043,0.012887429315403893,11.396756888441283,0.05799343191931753,11.691190831346782,SI,2026-04-23
2026-01-02 12:00:00+00:00,114.42176782190784,138.90110669817952,15.390630252722001,3.8471678420355513,92.69788843639208,0.0030591601030910136,0.0,5.362027847362305,0.0,0.0,1.0658372249485515,304.4574339570014,0.07046857685610258,4.248833476515297,0.3171085958524616,51.41667011012385,SI,2026-04-23
2026-01-02 13:00:00+00:00,89.05772687279898,444.14665933281435,36.21144862210978,5.608644238823377,213.9252285855706,0.009259108632108697,0.0,17.206510208001994,0.0,0.0,0.8181642745145338,414.6938525927627,0.0629357134241949,12.859873100150967,0.27534374623085267,48.17435360416564,SI,2026-04-23
2026-01-02 14:00:00+00:00,57.543149904204235,342.98365058211033,34.683658570856,11.436813486918396,221.02583028367087,0.00778404061655031,0.0,61.91695542321977,0.0,0.0,1.5132794156013565,663.2541421324636,0.11640610889241203,10.811167522986542,0.5238274900158543,86.75833503844422,SI,2026-04-23
2026-01-02 15:00:00+00:00,7.410853797095904,168.22697666968398,23.203191116844586,15.64786621757003,176.66907975684668,0.0043665965020502715,0.0,58.88017085230332,0.0,0.0,1.6950774718109993,640.2940982198011,0.014612736825956893,6.06471736395871,0.40915663112679296,85.07983256962986,SI,2026-04-23
2026-01-02 16:00:00+00:00,0.0,85.21092666131706,17.50110225044591,26.735865860601486,166.81444329678737,0.0026262061659877416,0.0,83.29146170951199,0.0,0.0,1.880224823023016,632.1723327519074,0.0,3.647508563871864,0.4245668955213262,88.79394098084666,SI,2026-04-23
2026-01-02 17:00:00+00:00,0.0,3.5622465296081534,6.9596916183447535,17.83658671586716,89.70269196977684,0.0,0.0,48.43894658232296,0.0,0.0,1.5719522052363377,479.33132929186434,0.0,0.0,0.35495694956949564,73.69159813740994,SI,2026-04-23
2026-01-02 18:00:00+00:00,0.0,82.27729831213769,19.448940842907753,17.148926078957114,172.46522929087212,0.0035361303458260134,0.0,118.77363915455521,0.0,0.0,1.5731077951002228,550.5642934145608,0.026001781737193766,4.911292146980575,0.338023162583519,77.36971188926223,SI,2026-04-23
2026-01-02 19:00:00+00:00,0.0,102.81868083512099,26.360137977869236,13.985668329431782,193.33456542183094,0.005734125254111962,0.0,103.70803684361724,0.0,0.0,1.2026337448559672,548.757357234857,0.09251028806584365,7.964062852933282,0.31222222222222223,69.60839012394163,SI,2026-04-23
2026-01-02 20:00:00+00:00,0.0,61.91042222544996,17.854546383858672,7.2440951609057604,127.78850771667452,0.0029070608346707006,0.0,15.015776727972689,0.0,0.0,1.4232351921351065,581.7347293687154,0.11273150036713714,4.037584492598196,0.3804688137390879,83.29499535674886,SI,2026-04-23
2026-01-02 21:00:00+00:00,0.014301539034426474,5.809551158642983,25.23520780948615,3.4508066720213955,30.873559394579118,0.06190115939679332,1.7902663942479842,0.0,211.84433156360953,13.552173083623963,4.47408489018262,367.68840452628945,0.06785416940537226,1.9833019150080446,0.17642084045396786,45.12783488401833,SI,2026-04-23
2026-01-02 22:00:00+00:00,0.02832039991347821,6.307693577685242,37.878843364456635,2.259062050765686,2.500471784154139,0.10880438687930281,3.016799053543572,0.0,372.27382582108896,23.727034068600865,6.8279140040427,212.4148449899807,0.0,3.3226468688791937,0.0,10.183739630009583,SI,2026-04-23
2026-01-02 23:00:00+00:00,0.001403588008359436,4.571124271424021,27.409040407930366,1.465996063507117,1.7721435634426028,0.07846488048985972,2.2300399275109477,0.0,268.6074332620894,17.117485437873285,4.8967384969012,113.89327688660528,0.0,2.4933560435903255,0.0,7.4634971706272015,SI,2026-04-23
2026-01-03 00:00:00+00:00,0.02614885461197733,6.390801697856479,30.449477071685365,1.6081755271618705,1.980002660438962,0.08758221921188997,2.4369399341598657,0.0,300.17591667623105,19.169690662793563,5.572683562938793,140.22226720095964,0.0,2.746611944125293,0.0,8.38370198782525,SI,2026-04-23
2026-01-03 01:00:00+00:00,0.020024286042487262,7.956593552137071,27.722669088332026,1.4659961938543262,1.8061649856698605,0.07990704273762968,2.2341348627515405,0.0,274.110799525279,17.480108631855543,4.982228280127523,130.52879872355308,0.0,2.47897100831709,0.0,7.508603819342895,SI,2026-04-23
2026-01-03 02:00:00+00:00,0.0003463855833091319,58.25249150243009,26.54856931915257,1.5532561455804634,21.358688378843148,0.06625420702645556,1.787034713890294,0.0,223.2711593448328,14.24107250878246,3.9593577858818256,116.1875581124055,0.0,3.640186615012986,0.0,6.534024980578109,SI,2026-04-23
2026-01-03 03:00:00+00:00,0.00011326536630996974,15.153519672774634,24.33411709611112,1.3013368789827782,1.598149307354046,0.07088911254226496,1.9805360424484613,0.0,243.12610968672018,15.50527830944605,4.471588032479524,108.23820629617988,0.0,2.1940251792629937,0.0,6.626131120331629,SI,2026-04-23
2026-01-03 04:00:00+00:00,7.331457098334202e-05,68.49096541100813,27.448004882219305,1.721357364713198,24.34851286809572,0.06715488299565073,1.914273304987678,0.0,225.70919071656448,14.407441114703374,4.079541200047738,119.10057963720577,0.0,3.9479609487791962,0.0,6.5399443541088305,SI,2026-04-23
2026-01-03 05:00:00+00:00,0.00010663490719363557,206.2245309144356,37.93225197705833,4.068886965268686,82.55909055601808,0.06892264966305485,1.92846628808295,0.0,221.31733626293473,14.113194988362544,3.9115179448177635,166.2418383396248,0.0,8.210193276161965,0.0,7.723663202664387,SI,2026-04-23
2026-01-03 06:00:00+00:00,0.5747438167184686,423.36466724604014,43.777473648139576,6.882489396121283,173.357338029115,0.04400753681494812,1.0763065699784407,0.0,120.67994325845883,7.686291816266778,2.1424064033166057,183.27228781222982,0.0,13.439710974130886,0.0,6.277333492669346,SI,2026-04-23
2026-01-03 07:00:00+00:00,25.661682344113707,353.4993924490762,43.62564438807039,7.545777580905532,161.26997819287476,0.05487091507107002,1.4721484289243836,0.0,161.78008534897083,10.38186797831919,2.8663537314711407,197.20665284538592,0.0,12.402451051646086,0.0,7.208094745170761,SI,2026-04-23
2026-01-03 08:00:00+00:00,104.74524598504287,193.5178473030186,38.805469823314716,5.250491064547514,87.20610354490803,0.07295851046262788,2.163133656233952,7.742726966811682,235.9467793196783,15.213817507789457,4.201356055489017,220.29865620558522,0.0,8.14156698889108,0.0,9.243847068226994,SI,2026-04-23
2026-01-03 09:00:00+00:00,197.99976668540444,106.72767095908283,32.83079098958431,3.551921663135093,51.95307002014694,0.07047452254368472,2.0843466514400557,3.785374948153798,239.4256882985938,15.434495596845276,4.2399518161828835,187.88085597287545,0.0,5.676872260813255,0.0,9.688719615198302,SI,2026-04-23
2026-01-03 10:00:00+00:00,283.63317024798704,147.20471149809612,36.244826378300814,4.921837981578498,83.41898194700697,0.05512108905607296,1.9451721883987294,0.0,221.19745953357864,14.243839571654105,3.9212515937854824,189.48281133921063,0.0,7.663928142526046,0.0,9.816888488820755,SI,2026-04-23
2026-01-03 11:00:00+00:00,301.95610656923407,108.91744685275752,37.986633287737426,4.396715235182774,105.96036929746612,0.05117655298849149,1.6406303081981837,0.0,199.5858593759145,13.034708569330267,3.6412163856472786,199.21165967957478,0.0,8.78475676990716,0.0,9.857721116061333,SI,2026-04-23
2026-01-03 12:00:00+00:00,240.0678180981846,89.05986047350565,44.98877341382217,5.9787823320441325,191.18965242063797,0.03743851026506024,0.9964222587651032,0.0,122.13118161053235,7.887676227394169,2.153686525020624,223.20939842721666,0.0,13.830316100737583,0.0,8.068993601873755,SI,2026-04-23
2026-01-03 13:00:00+00:00,167.00600329265245,173.37043405806324,60.50263365534711,9.203516441906753,307.2912115487176,0.031048542071625426,0.5806283638218758,0.0,69.69872894928747,5.267277526454313,1.2414842341982386,291.73650793570107,0.0,21.37561178814773,0.0,7.8199136636305475,SI,2026-04-23
2026-01-03 14:00:00+00:00,49.14234089503188,194.78607150691437,46.88080414428119,19.064017608471094,296.89998267356367,0.011994392062909363,0.0,79.84600160767303,0.0,0.0,0.7000812382418335,395.6932047441581,0.006731550367709938,16.658877865151894,0.24233581323755776,42.667555960844794,SI,2026-04-23
2026-01-03 15:00:00+00:00,4.116007181764172,159.433896563607,31.265758022143373,15.111916896313087,217.94812785230553,0.007198799169056244,0.0,74.71764989075754,0.0,0.0,1.0131050148523502,426.06259695619474,0.0,9.998332179244784,0.3896557749432116,58.66075486870521,SI,2026-04-23
2026-01-03 16:00:00+00:00,0.0,167.91536988351217,26.7742671166878,18.17248505009489,197.55507456519888,0.006409691099312086,0.0,32.671154256311624,0.0,0.0,0.654594288945434,308.0503218004111,0.0,8.902348749044563,0.25806121006502686,38.48991338862922,SI,2026-04-23
2026-01-03 17:00:00+00:00,0.0,126.99786563951773,23.217465145519427,16.393803530517708,170.59920910620133,0.00568259487801688,0.0,45.027659652615455,0.0,0.0,0.5188804130514957,238.7895411398706,0.0,7.892492886134557,0.21470913643510164,28.04269075525862,SI,2026-04-23
2026-01-03 18:00:00+00:00,0.0,115.14269634416333,29.535340466947066,19.094271309065938,205.40679270638654,0.007480078738885517,0.0,94.96884956222837,0.0,0.0,0.5593358013508458,270.10886245288833,0.0,10.38899824845211,0.20801744678337242,29.55435558299533,SI,2026-04-23
2026-01-03 19:00:00+00:00,0.0,142.26579411893505,45.86264376608563,17.846118666099294,298.5143722210415,0.011733821753851808,0.0,140.80482786091838,0.0,0.0,0.6685322359396434,395.2266259133429,0.0,16.296974658127514,0.2828405613590799,41.569536176397214,SI,2026-04-23
2026-01-03 20:00:00+00:00,0.0,157.80965782093696,56.72839309302403,19.142733845325125,334.87819912966563,0.014965574440703115,0.0,119.68302448551184,0.0,0.0,0.5422699643918258,411.9040288618435,0.0,20.785520056532103,0.23623642013109247,36.24997074819719,SI,2026-04-23
2026-01-03 21:00:00+00:00,0.0,224.90176734675964,60.12588941769733,17.44137553484252,343.4121668481966,0.01622473313649784,0.0,103.00452106518281,0.0,0.0,0.37853557791599635,400.3035117056477,0.0,22.534351578469224,0.19828054081314095,31.333375651338546,SI,2026-04-23
2026-01-03 22:00:00+00:00,0.003297927796007281,198.35133733214892,67.28060179064904,12.957015428057154,344.1609748018518,0.030545004213422287,0.34064627810957043,0.0,43.85741300714749,2.9623469140507668,0.7591899604990131,313.44976038652163,0.0,25.156495238764958,0.0,6.640375930190307,SI,2026-04-23
2026-01-03 23:00:00+00:00,0.0005126914312463481,262.84606907976826,72.0154049961542,14.225007281891497,323.8754339936651,0.036393490056033234,0.49838333404735935,0.0,62.736833791802184,3.664580623574569,1.1571650532106088,317.6402587530165,0.0,25.81378741203296,0.0,7.315169499349286,SI,2026-04-23
2026-01-04 00:00:00+00:00,0.0010378286493254818,391.381685459846,64.44030500030937,3.998073619651686,282.5945552789964,0.03613184200898542,0.540595096920345,0.0,69.62064831936183,4.063659112111094,1.2704461221819967,269.7200349930604,0.0,22.746241193390635,0.0,6.811586133511979,SI,2026-04-23
2026-01-04 01:00:00+00:00,0.0007198209939851249,360.623493151399,57.17733316535132,3.495490715708554,235.31396393568454,0.04216900808187557,0.7732794831546749,0.0,100.3892817290038,5.865130411364041,1.8565857059309336,232.5005137713909,0.0,19.01702899961013,0.0,6.745010102326205,SI,2026-04-23
2026-01-04 02:00:00+00:00,0.0007422776402205621,290.45328386539813,47.74136037123533,6.5868661057511195,190.6842446260939,0.038916840794123275,0.7324861989916586,0.0,97.83777986224187,5.724983690648565,1.7440860697201814,197.19261347122494,0.0,15.519126689094072,0.0,5.943509931165838,SI,2026-04-23
2026-01-04 03:00:00+00:00,0.0037925756169183422,304.7638658004758,50.76642424193386,6.962603148752525,158.34813087108483,0.061570572569577306,1.3535245456010012,0.0,180.95562532357957,10.536459778891215,3.34655167309797,220.47160336150233,0.0,14.236485423866894,0.0,7.693362683027471,SI,2026-04-23
2026-01-04 04:00:00+00:00,0.0014185764114760598,192.38555003393503,36.977266073701514,5.534777058944333,115.26564198485679,0.04616504001434779,1.0558497689508657,0.0,136.88951968971645,7.966904918005993,2.4759983452478282,169.26726885303037,0.0,10.160751570553641,0.0,5.722888086631475,SI,2026-04-23
2026-01-04 05:00:00+00:00,2.622732554020816e-05,252.59379833693367,38.24157409194478,3.2534288085981955,169.65229296659066,0.024630078119244198,0.44931425447981843,0.0,53.47544536909193,3.1184998913943733,0.9776255285296932,171.32602910431214,0.0,13.101368454984664,0.0,4.28596688769538,SI,2026-04-23
2026-01-04 06:00:00+00:00,0.0,98.95593256197408,18.737250937515157,6.887564681414177,119.31288526900815,0.003233451701071884,0.0,0.22794273005282178,0.0,0.0,2.1989769252154576,377.39539924692093,0.0,4.490905140377617,0.12067556296914095,78.0192334928514,SI,2026-04-23
2026-01-04 07:00:00+00:00,9.549808190127324,146.12634299243098,24.229827491251488,4.084265745437824,105.15497935088236,0.02006390437371977,0.4462736398088171,0.0,50.5522728362726,2.921530811079725,0.8774940591706674,117.4487045050844,0.0,7.933249259551361,0.0,3.180187214528714,SI,2026-04-23
2026-01-04 08:00:00+00:00,57.35544901753955,132.27078313540204,31.384712174667794,4.645088961558835,101.95134808921416,0.04406548925831021,1.2105966195493911,1.1287216034341003,134.47721343066846,7.8441655077502235,2.378500777836212,167.8105946063232,0.0,8.185498966607831,0.0,6.113261620189968,SI,2026-04-23
2026-01-04 09:00:00+00:00,117.9303645422817,140.40643831004564,30.123247298750357,3.467740069342698,107.663013549436,0.03925179495442974,0.9014643392337005,0.0,117.45012477505499,6.788427290548051,2.108202827772866,158.76039162803474,0.0,8.223523354142838,0.0,6.087810220402051,SI,2026-04-23
2026-01-04 10:00:00+00:00,169.0445572343143,115.50671593462879,26.2613913562653,2.8031694177478297,84.50184459507716,0.03942510344835973,1.0048080728551874,0.0,122.2841559132389,7.0780514056694885,2.165628378472102,136.27898357623943,0.0,6.535033982190506,0.0,6.121235029852687,SI,2026-04-23
2026-01-04 11:00:00+00:00,149.02845172386364,149.76466414319725,25.529862479703965,4.152730771807175,114.7260557428543,0.023620586206264907,0.46548175138101017,0.0,62.84785211977932,3.623286052482614,1.2326396304702236,118.8616141637947,0.0,8.042003488670893,0.0,4.001737345788651,SI,2026-04-23
2026-01-04 12:00:00+00:00,151.4519965175886,96.46976038089166,24.403131321181935,3.7921967658581073,103.35434225461252,0.023866304443430922,0.5785987374967559,0.0,66.82026723772023,3.8410593256493972,1.6284188240795443,176.52449010855398,0.0,6.839331149727968,0.10093494951272632,20.296606122683123,SI,2026-04-23
2026-01-04 13:00:00+00:00,204.6601445406169,122.04934007538343,44.495866917576215,12.954466246635825,267.3167178603598,0.010099692617301648,0.0,0.0899972488422211,0.0,0.0,2.1599339722133064,548.3627046771342,0.0,14.0273508573634,0.5399834930533266,88.88339441820406,SI,2026-04-23
2026-01-04 14:00:00+00:00,75.81110122382198,87.80141028829973,42.24930966615936,14.038606295493622,262.3805201736131,0.009522932469309358,0.0,29.64012731072538,0.0,0.0,1.9624391229212022,562.1344156350788,0.0,13.226295096262998,0.49060978073030054,80.48064247442427,SI,2026-04-23
2026-01-04 15:00:00+00:00,7.473894894173296,53.174975389829505,32.566423612368325,26.65023374439438,215.1414916833104,0.0068919575151598165,0.0,32.6892606564863,0.0,0.0,1.9383974763406937,581.2790975615156,0.0,9.572163215499746,0.4845993690851734,78.84757043948143,SI,2026-04-23
2026-01-04 16:00:00+00:00,0.0,37.087837067208724,18.680354451595562,20.533755289641128,126.99710176530562,0.004149401941249498,0.0,64.34797262792618,0.0,0.0,1.0049765502866075,308.4140747232195,0.0,5.763058251735415,0.2319176654507556,38.08480220568924,SI,2026-04-23
2026-01-04 17:00:00+00:00,0.0,62.26353619404925,34.97356075580639,37.861529030338886,215.90874742353506,0.00953824384249265,0.0,127.58725895423157,0.0,0.0,0.0,157.20880510952819,0.0,13.247560892350904,0.0,2.914463396317199,SI,2026-04-23
2026-01-04 18:00:00+00:00,0.0006571172531717723,27.157256448157924,26.732157701413907,23.56344094321401,150.83966737331863,0.011899285668101256,0.20030447363851442,106.55865309817295,23.583219657056482,2.5730531657265288,0.426046639993578,126.6519428610411,0.0,9.457023233015788,0.0,2.744678002329331,SI,2026-04-23
2026-01-04 19:00:00+00:00,0.0004430090379406728,27.783500943052438,46.22197237789982,39.30092122760995,219.45629072806776,0.03538602603915918,0.8008877676875865,160.07965714443333,97.03565107770379,10.467999274615874,1.7530357641309244,237.23428479417709,0.0,14.753266230901113,0.0,5.776703634643205,SI,2026-04-23
2026-01-04 20:00:00+00:00,9.597286339991287e-05,28.509361547110764,60.67985931929965,35.32808621544316,319.8181687744722,0.03173003636460458,0.480920176087872,70.34597347543838,53.530117409025586,5.490900634199202,0.9844546475745741,292.4798575383058,0.0,21.622930560182265,0.0,6.147543693632473,SI,2026-04-23
2026-01-04 21:00:00+00:00,0.0,33.11426536963916,50.93416663395259,21.974809795347365,281.91152204219816,0.014048943155814614,0.0,42.63463999368741,0.0,0.0,0.12719621809548035,273.4020193362967,0.0,19.51242104974252,0.032895573645382856,10.567015044239378,SI,2026-04-23
