,Solar,Wind Onshore,Biomass,Hydro Run-of-river and poundage,Other renewable,Storage,Fossil Gas,Waste,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Other,bidding_zone,source_download_date
2026-02-01 22:00:00+00:00,2.4409514489891184,102.44687847883074,48.76056307681258,0.23386361187919705,0.5261931267281933,0.0,3.4494882752181555,9.39839390239523,27.33280963838115,212.43585844076557,0.0,0.0,LV,2026-04-23
2026-02-01 23:00:00+00:00,1.7140874620829119,115.57637596899224,48.82951718907987,0.2344051230198854,0.5274115267947421,0.0,4.277893495112909,9.566659083249073,26.971239467475563,226.97741068419273,0.0,0.0,LV,2026-04-23
2026-02-02 00:00:00+00:00,0.1935651978705664,148.3677241677891,44.17434337117568,0.221217368994933,0.49773908023859925,0.0,4.078695240844077,8.724259989737668,26.947040760695277,197.9204148226541,0.0,0.0,LV,2026-04-23
2026-02-02 01:00:00+00:00,0.12763010318528492,167.3346680125617,38.40505832211755,0.1856437864513235,0.4176985195154779,0.0,2.680232166890983,7.402545984746524,20.467227456258414,176.77929564827278,0.0,0.0,LV,2026-04-23
2026-02-02 02:00:00+00:00,0.0898753791375445,166.53907754186997,33.373724119741524,0.15977845180007913,0.35950151655017804,0.0,2.4166490834761967,6.560902677040748,18.734023473559276,150.39146775682448,0.0,0.0,LV,2026-04-23
2026-02-02 03:00:00+00:00,4.601551303648204,203.0252872551731,42.47958413999447,0.19374952857466124,0.43593643929298775,0.0,3.584366278631233,7.992168053704776,22.438617278052956,196.8737397229276,0.0,0.0,LV,2026-04-23
2026-02-02 04:00:00+00:00,1.3766115010625286,188.81478202073544,38.94141928005668,0.16686200012879135,0.3754395002897805,0.0,3.1495202524309365,6.841342005280444,20.503168265825238,225.68085517419027,0.0,0.0,LV,2026-04-23
2026-02-02 05:00:00+00:00,1.4050526188703545,92.54678753244663,19.10085518240538,0.07860434231442542,0.17685977020745722,0.0,1.5131335895526894,3.1638247781556235,9.442346620520354,116.72253556552711,0.0,0.0,LV,2026-04-23
2026-02-02 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,2026-04-23
2026-02-02 07:00:00+00:00,8.428561846933173,48.65680883327694,1.2235653302464864,1.6718261491760393,0.0,26.062772312387022,38.524037393898006,4.944963971297535,0.0,0.0,0.0,6.762464162784774,LV,2026-04-23
2026-02-02 08:00:00+00:00,20.278852768020688,80.62864074928075,1.630926495634539,2.1766454423636157,0.0,18.664286767637908,54.56762089862538,6.474197796159213,0.0,0.0,0.0,9.378829082277909,LV,2026-04-23
2026-02-02 09:00:00+00:00,38.41489514554545,124.59649404704798,2.6707915129210176,3.222687775225237,0.0,23.75804728945432,80.76803563624883,9.78856194698853,0.0,0.0,0.0,12.455486646568621,LV,2026-04-23
2026-02-02 10:00:00+00:00,34.88496207122895,86.76408292198785,2.3592528096288503,2.76237735788065,0.0,11.55203371768101,67.29832441377685,8.960057006913628,0.0,0.0,0.0,13.043909700902182,LV,2026-04-23
2026-02-02 11:00:00+00:00,18.775120984102735,41.423999932913325,1.431039998819463,1.6749238785948954,0.0,11.922991134512763,32.13196509748048,5.434857457329761,0.0,0.0,0.0,7.030101516246572,LV,2026-04-23
2026-02-02 12:00:00+00:00,19.12076506459329,43.994891155823325,2.0183051633314903,2.3632130547928734,0.0,20.756727771861563,49.21224013355224,7.686473595248122,0.0,0.0,0.0,9.422384060797087,LV,2026-04-23
2026-02-02 13:00:00+00:00,1.7541480515812453,7.777140655694247,0.3791921331389486,0.8711893161211123,0.0,3.8245934883046897,9.148715113001643,1.450595195550206,0.0,0.0,0.0,1.7194260466079119,LV,2026-04-23
2026-02-02 14:00:00+00:00,0.9295855333739336,24.942580356491973,0.9422212767627444,2.242532757531529,0.0,9.428722920325294,21.682561161567822,3.5841516508818207,0.0,0.0,0.0,4.122644343064884,LV,2026-04-23
2026-02-02 15:00:00+00:00,0.017839558385054573,137.64749356608166,3.807546984486557,9.464243363913415,0.0,63.728350979830786,88.82731399508434,14.540364531611027,0.0,0.0,0.0,19.641847020607223,LV,2026-04-23
2026-02-02 16:00:00+00:00,1.0804279781407425e-06,188.28074713095145,3.867339617460542,9.651193303587496,0.0,34.041751095078595,100.3802193900951,14.828744113748666,0.0,0.0,0.0,16.700004268650133,LV,2026-04-23
2026-02-02 17:00:00+00:00,0.0,255.4949352194037,4.960730124788371,12.336312224419629,0.0,0.1309925485005123,127.97370330527079,18.959280289390893,0.0,0.0,0.0,20.26904628822615,LV,2026-04-23
2026-02-02 18:00:00+00:00,0.0,282.7673972991603,5.282714785073892,13.191757948072592,0.0,0.11873781320421008,152.07948547698342,20.272334024638102,0.0,0.0,0.0,21.93757265286751,LV,2026-04-23
2026-02-02 19:00:00+00:00,0.0,303.6691713967298,5.309335743840438,13.133958466596082,0.0,0.0,152.05892531027607,20.176885824260413,0.0,0.0,0.0,21.70172325829716,LV,2026-04-23
2026-02-02 20:00:00+00:00,0.0,84.8326910963961,1.756596177773103,2.3362799257547993,0.0,0.0,53.35909045814612,6.747739679800011,0.0,0.0,0.0,7.017602662129872,LV,2026-04-23
2026-02-02 21:00:00+00:00,0.0,74.34339848610321,1.6133414282224114,2.1267709962741876,0.0,0.0,44.19942319333709,6.16273241467032,0.0,0.0,0.0,6.829333481392785,LV,2026-04-23
2026-02-02 22:00:00+00:00,0.1176055112039593,21.673928722425327,4.448556293367157,0.020453132383297275,0.046019547862418866,0.0,0.3937227983784725,0.8232385784277153,2.6243925489318314,21.252082867019823,0.0,0.0,LV,2026-04-23
2026-02-02 23:00:00+00:00,0.14044976928478287,37.890491147557434,8.522206339652927,0.0380880730263818,0.08569816430935905,0.0,0.5784626090881735,1.502098379977932,4.834804769786339,41.332700747316686,0.0,0.0,LV,2026-04-23
2026-02-03 00:00:00+00:00,1.5820307214273182,91.92306863457537,21.22754654571879,0.09444959530909362,0.21251158944546067,0.0,1.4167439296364044,3.5890846217455574,12.473249680507177,103.05631468163479,0.0,0.0,LV,2026-04-23
2026-02-03 01:00:00+00:00,0.16025649153058116,126.9653140531494,30.760811821685767,0.10964917841566081,0.30364387868952225,0.0,2.024292524596815,5.271595116137539,17.889685186124353,149.13975174967035,0.0,0.0,LV,2026-04-23
2026-02-03 02:00:00+00:00,0.129812592907199,144.09197812699088,40.728701024633686,0.129812592907199,0.38943777872159696,0.0,2.639522722446379,6.944973720535146,22.609026598003826,189.86173484285413,0.0,0.0,LV,2026-04-23
2026-02-03 03:00:00+00:00,0.6281612274050876,171.12280506565577,53.1599699192352,0.17530080764793143,0.5259024229437943,0.0,4.280261386736992,9.51006881490028,30.42929852755343,261.9432318279215,0.0,0.0,LV,2026-04-23
2026-02-03 04:00:00+00:00,0.4981343093894565,50.17847592903259,13.989588734685576,0.045630623760866254,0.13689187128259875,0.0,1.1711860098622338,2.46785623506685,8.019582125972244,73.09265416094759,0.0,0.0,LV,2026-04-23
2026-02-03 05:00:00+00:00,0.16951979271029385,70.04735607580326,2.08515310804971,2.443219396301683,0.0,0.22450796980097318,69.94353555646407,7.878305578163759,0.0,0.0,0.0,8.70840252270625,LV,2026-04-23
2026-02-03 06:00:00+00:00,0.9331483019362734,40.84426766904147,10.735434241007038,0.03383014991913982,0.10149044975741947,0.0,0.8683071812579221,1.82682809563355,5.9935748940076055,67.66311901743957,0.0,0.0,LV,2026-04-23
2026-02-03 07:00:00+00:00,3.57876887481734,46.946657330735505,12.856545299561615,0.0415733073550901,0.12471992206527033,0.0,1.0670482221139794,2.2276363857769113,7.410442036044812,82.22160862152946,0.0,0.0,LV,2026-04-23
2026-02-03 08:00:00+00:00,1.2642864888310565,5.215535314103954,2.095264946143281,0.006788115376274127,0.020364346128822385,0.0,0.17422829465770262,0.35015361815947377,1.2286488831056173,13.119729993493822,0.0,0.0,LV,2026-04-23
2026-02-03 09:00:00+00:00,7.310811583281287,7.8471312340198835,0.5666268182933055,1.415481474009911,0.0,7.663323575567916,22.167680609174596,2.3233075446111413,0.0,0.0,0.0,2.880637161041957,LV,2026-04-23
2026-02-03 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,2026-04-23
2026-02-03 11:00:00+00:00,8.191376869303602,4.112978939916822,7.40898150606141,0.03458101053004159,0.07780727369259359,0.0,0.6656844527033007,1.4329506238385983,4.668436421555614,46.68220290239802,0.0,0.0,LV,2026-04-23
2026-02-03 12:00:00+00:00,6.400185981894775,4.701980819216636,8.539201846374475,0.03854082638702161,0.08671685937079862,0.0,0.741910907950166,1.5560858653759972,5.318634041408981,53.24174285202116,0.0,0.0,LV,2026-04-23
2026-02-03 13:00:00+00:00,0.13231682875083245,0.3335392488510804,0.03164270075393259,0.07820636705111828,0.0,0.24711608230336507,1.069492927228861,0.1303173544329951,0.0,0.0,0.0,0.1273684906278159,LV,2026-04-23
2026-02-03 14:00:00+00:00,1.2721718963953392,24.142468138667255,1.4514424201730536,3.609896454311335,0.0,11.40129742677537,48.48513145563271,5.932895757132067,0.0,0.0,0.0,5.754696450912858,LV,2026-04-23
2026-02-03 15:00:00+00:00,0.011643742363802228,69.05814838734103,2.532485305526197,6.309091587021811,0.0,19.922225796621824,79.76628061041028,10.374295872882067,0.0,0.0,0.0,10.300828697832937,LV,2026-04-23
2026-02-03 16:00:00+00:00,8.249729697596813e-07,150.44157528660983,3.4108582507254264,8.47649752504868,0.0,26.749643979133747,104.17058206450686,13.779245992988928,0.0,0.0,0.0,13.696596076013556,LV,2026-04-23
2026-02-03 17:00:00+00:00,0.0,196.1250742498596,3.884350049224222,9.716058777000994,0.0,21.291060123070977,105.52891250471866,15.796670228722247,0.0,0.0,0.0,15.68287406740331,LV,2026-04-23
2026-02-03 18:00:00+00:00,0.0,181.5918251566008,3.2256876641388095,4.289853398601412,0.0,44.183501725083005,51.01165147944082,13.039822111377736,0.0,0.0,0.0,12.757658464757448,LV,2026-04-23
2026-02-03 19:00:00+00:00,0.0,256.9667056839024,4.4757709874693825,11.108945984802599,0.0,38.705734533207526,68.4833576445875,18.08688651375933,0.0,0.0,0.0,17.44759865227125,LV,2026-04-23
