,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Peat,Other,bidding_zone,source_download_date
2026-01-22 19:00:00+00:00,1.2726862831728412,565.6330548494594,220.15234768239966,39.64457271826566,5970.569551505931,138.49742126084874,0.14987273851464117,0.0,0.0,29.150515270987913,12.432397823002185,1.6630313220739805,8.88312352181196,0.0,150.27642502353302,SE_3,2026-04-23
2026-01-22 20:00:00+00:00,1.3173706167224424,540.9685617640168,212.96883284843486,39.080207906380764,5442.5123910823495,58.121862581667045,0.14876606201234774,0.0,0.0,26.692257158247983,11.60666345892317,1.4492548052360732,7.526579697938342,0.0,143.9822520180706,SE_3,2026-04-23
2026-01-22 21:00:00+00:00,1.4589972375479294,559.7957614856036,235.21301448073606,43.24973438504577,5011.3877262508395,26.889894911699628,0.14872739734022636,0.0,0.0,28.501031572223493,10.75882032086866,1.5227143138966697,8.023181211391556,0.0,140.9753964328061,SE_3,2026-04-23
2026-01-22 22:00:00+00:00,1.3787993259161526,524.5680551175639,220.42553779008148,39.94027201980945,4522.704645948845,25.443243914676803,0.12948523171690518,0.0,0.0,25.875346404548473,7.035402322496209,1.3100720410717763,7.88766936609285,0.0,134.40147051718208,SE_3,2026-04-23
2026-01-22 23:00:00+00:00,1.4995218616968595,522.1387566143228,243.89956324674262,46.707402803958296,3427.9545034763,20.954793878460315,0.15051755310546458,0.0,0.0,31.563629478499617,8.016074156723784,1.7611999733500194,6.779840926557504,0.0,123.94919603028254,SE_3,2026-04-23
2026-01-23 00:00:00+00:00,1.4944354460180747,538.0527043512687,242.00609328447396,44.097612080322236,3462.706572667083,17.045167940199843,0.14058686171692789,0.0,0.0,30.79312196136732,7.013171957409416,1.684863407340329,6.391957370963267,0.0,128.47371267183652,SE_3,2026-04-23
2026-01-23 01:00:00+00:00,1.4644482356967907,538.4151133760186,238.08056064808164,46.217318947732345,3428.185229322519,72.18888925817116,0.14912636345446725,0.0,0.0,27.767714546851426,7.799042827432878,1.3871612199185162,6.626237855810681,0.0,128.26915739831298,SE_3,2026-04-23
2026-01-23 02:00:00+00:00,1.2913401312536357,495.43712152701204,212.8232508073103,39.436174118691106,3485.71776205103,23.27036475911073,0.12233399834290573,0.0,0.0,24.83991836352701,5.987104259261901,1.2441626083582689,5.711288068626337,0.0,132.86917930747512,SE_3,2026-04-23
2026-01-23 03:00:00+00:00,1.190769771363562,462.62559980410884,197.7335398503855,33.59559718220852,3051.360090611514,14.542234612056465,0.11513446682365291,0.0,0.0,23.11629661699201,4.311766940521072,1.1427363586821557,5.343116507742331,0.0,111.79811727760296,SE_3,2026-04-23
2026-01-23 04:00:00+00:00,1.3582104010249885,512.0559299462637,217.88446343059724,36.078409679654776,3326.1943529723267,19.08108474175506,0.13109593009083312,0.0,0.0,26.185488611655977,0.8269893401915813,1.307746996478161,6.645603406975785,0.0,119.95062454298521,SE_3,2026-04-23
2026-01-23 05:00:00+00:00,1.290840759667857,544.0874365529043,217.62727679869843,37.30589450309398,4997.309052759803,0.23439977880648102,0.13821609105773974,0.0,0.0,26.916301771882665,2.194901330634985,1.4391448409972794,9.406678447710547,0.0,159.5248563647438,SE_3,2026-04-23
2026-01-23 06:00:00+00:00,0.8534980346610783,459.9417565413526,145.69672362789237,27.340701128428254,6012.933853749544,328.0980333102373,0.11075770282700872,0.0,0.0,23.526160140630495,4.425660910256573,1.5734168189143152,9.547020317942382,0.0,175.72741771731336,SE_3,2026-04-23
2026-01-23 07:00:00+00:00,1.0332757097956344,567.0575920661413,207.55261087208552,41.21863527407508,6035.447552593198,451.8974760986382,0.19183572321951428,0.0,0.0,41.26272726023178,13.444004599670215,3.0558947567047183,13.822984406234148,0.0,167.76541064000608,SE_3,2026-04-23
2026-01-23 08:00:00+00:00,3.938159707951455,563.0566856122834,199.9516173318667,41.43767533580243,6078.91731006437,535.1730474314376,0.18287487739203204,0.0,0.0,42.57231354084062,15.508528051703696,3.140353519558458,12.095645675179176,0.0,167.3507888516133,SE_3,2026-04-23
2026-01-23 09:00:00+00:00,1.6208271415933506,218.0564237718293,21.173975184823504,4.7902831764248965,5857.419627849666,585.8661602170829,0.020707226230349984,0.0,0.0,4.12379507552268,1.993719785870686,0.29971719998222834,5.869487421063285,0.0,157.9902759499107,SE_3,2026-04-23
2026-01-23 10:00:00+00:00,0.47234861965360375,133.59340376289208,0.0,0.053369095530459265,5306.3876766615995,239.2798883527402,0.0,0.0,0.0,0.0,0.07827449554768848,0.0,2.2016895120242457,0.0,161.6833495000122,SE_3,2026-04-23
2026-01-23 11:00:00+00:00,0.46598168402289913,115.78007484563665,0.0,0.04553776290142952,5076.0035640413735,203.19245043113997,0.0,0.0,0.0,0.0,0.06678856712955362,0.0,1.7450731800352581,0.0,150.45052948776012,SE_3,2026-04-23
2026-01-23 12:00:00+00:00,0.3654134658477956,111.43415128651498,0.0,0.04869919434981884,5049.313918866486,218.22624623340133,0.0,0.0,0.0,0.0,0.07142532271575314,0.0,1.8131798889257895,0.0,150.35196574175723,SE_3,2026-04-23
2026-01-23 13:00:00+00:00,0.31582912308411437,127.37404891974013,2.154864851656889,0.4588397180690775,5268.352001882405,182.04191222291828,0.0018363015158318011,0.0,0.0,0.2873616583067942,0.18666179454624313,0.01649380595341678,1.5574059783727516,0.0,150.65274374343207,SE_3,2026-04-23
2026-01-23 14:00:00+00:00,3.8707859520131787,367.92876961193156,119.74974626387893,23.00851729406992,5655.937529288897,416.750136640863,0.09631412090252198,0.0,0.0,21.05673143305851,7.223435890804367,1.480669085341438,8.190786663461436,0.0,160.9065777547775,SE_3,2026-04-23
2026-01-23 15:00:00+00:00,2.106011885442313,588.4837694914213,201.89613323509667,44.5897554979756,6007.819282245794,653.771993663553,0.20610483623804246,0.0,0.0,44.22635598264387,14.577027351431278,3.3035647961410426,14.797003771318291,0.0,170.57299724294498,SE_3,2026-04-23
2026-01-23 16:00:00+00:00,1.3885873423725295,608.827510280235,188.50406902180376,47.12134125969769,6011.671548024892,358.41351090935274,0.22118074369835714,0.0,0.0,44.06284930222062,18.377231951713426,3.241592235007882,13.22268638542382,0.0,169.74789254358163,SE_3,2026-04-23
2026-01-23 17:00:00+00:00,1.2542571178436515,558.612963048064,179.91379565593522,38.96395910765672,6079.98581679095,548.3673521820174,0.17989438455972892,0.0,0.0,35.071941285957955,13.784259833499922,2.434990789133266,12.405397438238955,0.0,161.25037236614315,SE_3,2026-04-23
2026-01-23 18:00:00+00:00,1.2923078384541786,558.8854858182403,205.23923463006193,41.65834031850679,5930.822057040989,394.4842287441637,0.19106531921226244,0.0,0.0,33.948799044409824,11.782244545182891,2.2299323284244874,11.788395330627782,0.0,165.02790904172736,SE_3,2026-04-23
2026-01-23 19:00:00+00:00,1.3215984940059275,552.8007531286323,220.36961504233383,40.61503428283723,5592.079865184844,95.48249249446663,0.16668724622669157,0.0,0.0,30.208478543982068,6.538295863306829,1.756629460371198,9.720059647236903,0.0,164.01549061175675,SE_3,2026-04-23
2026-01-23 20:00:00+00:00,1.3052781451638933,542.5273569598783,216.95406857001552,42.653831794416924,5187.865878477392,19.588078859654892,0.14909678222269232,0.0,0.0,29.958121624009625,6.932007929679701,1.714965631103978,7.488293736430442,0.0,151.3880214900327,SE_3,2026-04-23
2026-01-23 21:00:00+00:00,1.4657720277195703,539.0199928959082,216.6318180382473,45.72745278713659,4995.170677216439,0.4211227378997624,0.15995630424611856,0.0,0.0,31.1711820838089,5.436939316298468,1.7793864295155624,7.47570621196794,0.0,151.81499395081372,SE_3,2026-04-23
2026-01-23 22:00:00+00:00,1.003674392476616,385.28240294549136,152.86157246230528,33.01517052665306,4167.537476559927,3.1018135451040276,0.11414665133860044,0.0,0.0,19.611027635514347,4.97510127514225,1.0281645036165823,4.970400648657767,0.0,131.54904885377394,SE_3,2026-04-23
2026-01-23 23:00:00+00:00,0.8018002924975769,335.62146811777734,132.29568046626136,25.19129035142917,4819.280845835285,39.16651075354004,0.08542561366456702,0.0,0.0,15.592404551908622,1.9332648376582615,1.071339706090068,4.586758513550033,0.0,148.62321096033833,SE_3,2026-04-23
2026-01-24 00:00:00+00:00,0.4232863202207842,244.64798367643698,72.23335217297196,13.646410777765654,5181.061333421155,255.20173858257397,0.046042844324188224,0.0,0.0,8.534041195488287,1.5317844863093022,0.4267797816697479,5.024880637017933,0.0,159.64736610406675,SE_3,2026-04-23
2026-01-24 01:00:00+00:00,0.3672201327485488,234.16167337628247,70.54514335764668,13.980855517786663,4954.012320567378,250.1249340968424,0.044851983170174234,0.0,0.0,8.49043228966852,1.5226004167166058,0.43322973288969535,4.795344128162727,0.0,158.47139440070765,SE_3,2026-04-23
2026-01-24 02:00:00+00:00,1.3214520631149365,494.484570605613,265.24511738401014,51.34255513604837,4618.6209536944025,141.46626431726855,0.16339727948882649,0.0,0.0,31.24640391690334,5.812593733231972,1.567229344197951,10.17539299826787,0.0,143.47906952745325,SE_3,2026-04-23
2026-01-24 03:00:00+00:00,0.987921435862546,397.8094675922347,198.12061347310865,39.0525870261509,4826.608961880255,169.88508662270718,0.12107628368004104,0.0,0.0,23.5543274820548,4.630243348604935,1.1833461485995294,8.010548350624797,0.0,151.01082035611657,SE_3,2026-04-23
2026-01-24 04:00:00+00:00,0.7055848555671065,369.2540559868391,183.8283242350214,37.75548238317884,4783.839754328538,99.98316069651861,0.11765471891407864,0.0,0.0,22.50486941378501,4.679422995742415,1.1283061456339316,7.227823867177207,0.0,154.0005603730845,SE_3,2026-04-23
2026-01-24 05:00:00+00:00,0.02773161341411066,164.70158733002933,6.184057970974898,1.3950560650643704,5399.545940994373,334.0989631548081,0.004171734984614589,0.0,0.0,0.7646737196269077,0.27777762880419776,0.038392600801310156,4.4821033249088424,0.0,168.57954386220896,SE_3,2026-04-23
2026-01-24 06:00:00+00:00,0.6057696971268108,318.7287392155257,128.15623809519263,27.768973819538637,5516.776691285526,307.4280372834246,0.10539120247345594,0.0,0.0,16.58705692148972,3.958489102035672,0.8992781226240566,8.448776980147867,0.0,162.7865582748957,SE_3,2026-04-23
2026-01-24 07:00:00+00:00,0.13532027414472783,224.6021228867612,29.86668970961161,7.110783682638497,5853.799386692627,766.2649214992141,0.02524317794231437,0.0,0.0,4.127196274560183,1.5074845054288915,0.23685572552860426,11.274110362820574,0.0,160.89988520872168,SE_3,2026-04-23
2026-01-24 08:00:00+00:00,0.028178323427612742,216.18344341400626,0.0,0.17097147649283212,6125.165253383357,729.2644780725328,0.0,0.0,0.0,0.0,0.2507575956178988,0.0,9.5922546703166,0.0,160.36966306424924,SE_3,2026-04-23
2026-01-24 09:00:00+00:00,0.5600390768686592,221.91544084651684,0.0,0.20564305248001355,6264.1099843218135,881.7084252290593,0.0,0.0,0.0,0.0,0.3016091248271782,0.0,10.99974285604521,0.0,166.12411549238914,SE_3,2026-04-23
2026-01-24 10:00:00+00:00,0.9376547737944495,206.06981739387257,0.0,0.19644419763330528,6289.2505588389695,843.4089021712991,0.0,0.0,0.0,0.0,0.2881175017148557,0.0,10.542227304447735,0.0,167.53127781826896,SE_3,2026-04-23
2026-01-24 11:00:00+00:00,1.1214821396728212,189.7039950449776,0.035658536035003095,0.18752138904654123,6166.927397307534,769.149513187224,3.399383451479003e-05,0.0,0.0,0.005730932645759189,0.26481876662601106,0.0003203467605560747,9.610987518265812,0.0,164.91754083737868,SE_3,2026-04-23
2026-01-24 12:00:00+00:00,3.061019116331706,238.88244133399454,42.74882044544887,7.622211432524579,5955.891101633091,588.1375955854397,0.038860371725052835,0.0,0.0,6.654535491894749,3.0576985962456784,0.32913081218280393,9.133425878640457,0.0,168.94315930248064,SE_3,2026-04-23
2026-01-24 13:00:00+00:00,1.3183783496419412,238.1918307965832,23.677220890064902,4.483748474663332,6127.838004830693,765.231141743138,0.024143980080080417,0.0,0.0,3.5032475448607974,1.8566849748224985,0.1744565596766624,9.955854353522087,0.0,170.6452875022536,SE_3,2026-04-23
2026-01-24 14:00:00+00:00,1.1602728313713513,314.67878055021157,62.90110165074995,14.708067640103215,6381.356604638894,893.0374856522664,0.06285341661646722,0.0,0.0,9.172665946033849,4.702970915875898,0.5381533146147474,12.263996633002606,0.0,172.81704681026017,SE_3,2026-04-23
2026-01-24 15:00:00+00:00,0.40937222722070277,397.2470714583516,110.7871759042173,25.739968916023795,6451.331743393354,866.7459984301995,0.1056156199745851,0.0,0.0,20.219804425621756,9.15479157556641,1.4100705328315633,13.19043835564122,0.0,163.78294916099762,SE_3,2026-04-23
2026-01-24 16:00:00+00:00,0.0009889617977990276,348.7342061044583,0.009183752371447026,0.1900904626827625,6848.55284426115,809.8765899774984,9.910504281517289e-06,0.0,0.0,0.0018538233193392782,0.27631018497442567,0.0001325830851543379,8.875547074793845,0.0,176.70724290336406,SE_3,2026-04-23
2026-01-24 17:00:00+00:00,0.0009719815284181938,397.4460887015142,0.0,0.1838175078833421,6846.128989163836,792.9148457059817,0.0,0.0,0.0,0.0,0.2695983988372088,0.0,8.99289306230753,0.0,173.93779547811053,SE_3,2026-04-23
2026-01-24 18:00:00+00:00,0.0010023413073288433,426.1717914523822,0.0,0.13204030498361707,6773.482325382585,568.7536360912844,0.0,0.0,0.0,0.0,0.19365867384162175,0.0,6.460535272760371,0.0,185.80501048085497,SE_3,2026-04-23
2026-01-24 19:00:00+00:00,0.009643965744509462,436.77016720564194,0.0,0.12743356996379301,6628.350609895647,547.9231800313047,0.0,0.0,0.0,0.0,0.18690214450166323,0.0,6.41705185794311,0.0,171.21501132925403,SE_3,2026-04-23
2026-01-24 20:00:00+00:00,0.0166460902744324,447.24816759262967,0.0,0.06067496007500475,6182.303699156068,259.09391846904265,0.0,0.0,0.0,0.0,0.08898973919347339,0.0,3.1021308579408378,0.0,172.91077313477606,SE_3,2026-04-23
2026-01-24 21:00:00+00:00,0.02173793819740299,485.7119996880273,0.0,0.06070660250546667,6284.2676529751,259.2411369506247,0.0,0.0,0.0,0.0,0.08903614798600944,0.0,3.1132790723219217,0.0,172.61945062523785,SE_3,2026-04-23
2026-01-24 22:00:00+00:00,0.019293549841298354,523.3751022275849,0.0,0.04292993329269687,6170.411011576889,182.6446186526448,0.0,0.0,0.0,0.0,0.06296375906284442,0.0,2.3067008724991975,0.0,191.08737942818553,SE_3,2026-04-23
2026-01-24 23:00:00+00:00,0.019934841313566473,584.1531323332603,0.0,0.04446384514581076,5896.5139173713505,187.9396457886493,0.0,0.0,0.0,0.0,0.06521349133437196,0.0,2.4332803684968822,0.0,195.3554119604487,SE_3,2026-04-23
2026-01-25 00:00:00+00:00,0.015352665244063073,597.3362982213536,0.0,0.0015939913353340618,5550.384262385759,10.002427416023913,0.0,0.0,0.0,0.0,0.0035009395272909104,0.0,0.1283469526928619,0.0,179.20321742806402,SE_3,2026-04-23
2026-01-25 01:00:00+00:00,0.3169460666561921,628.8209131111739,53.298411317167094,12.074274703493366,4985.378479556438,17.433903990257782,0.04414274679952687,0.0,0.0,6.854688241725527,1.863496451354682,0.34072821126398967,2.4807605903010166,0.0,170.0682550133685,SE_3,2026-04-23
2026-01-25 02:00:00+00:00,0.4687164475083488,652.4294687849956,72.81058026555827,18.984570746502722,4762.261123581772,77.50640108307367,0.06841259446531449,0.0,0.0,10.096475208426439,2.927949079524351,0.5051378523158432,4.44527802315326,0.0,168.2458863327049,SE_3,2026-04-23
2026-01-25 03:00:00+00:00,0.3492613187121058,696.3970256320977,51.62150159979704,12.988598397244576,4932.237874373472,73.68267844491523,0.04659378282358174,0.0,0.0,7.202625034918131,2.0477339553570695,0.36057347666681255,3.1436211499870925,0.0,168.04691283400885,SE_3,2026-04-23
2026-01-25 04:00:00+00:00,0.24136858749617257,739.870175715774,40.34418532927656,9.532949046793851,4901.809481990721,84.9163474410211,0.031065551125491798,0.0,0.0,5.328904669341194,1.5499008288224423,0.2657113482691842,2.8476825994643833,0.0,171.86222689189495,SE_3,2026-04-23
2026-01-25 05:00:00+00:00,0.0005071981120346568,830.478810270297,0.0,0.03149464752083262,5546.0821567667745,197.9242422886494,0.0,0.0,0.0,0.0,0.06918239097038688,0.0,2.843183705503546,0.0,185.17042273217268,SE_3,2026-04-23
2026-01-25 06:00:00+00:00,0.0,851.3382086927622,0.0,0.047417877545275794,5695.243548732291,297.3514659073909,0.0,0.0,0.0,0.0,0.10431909351021901,0.0,4.55562878289799,0.0,189.43441091360305,SE_3,2026-04-23
2026-01-25 07:00:00+00:00,0.004959497835920709,894.2863149320856,0.0,0.040751305232637085,5939.010495106224,256.92594551555464,0.0,0.0,0.0,0.0,0.08965266775527542,0.0,3.8102032315984418,0.0,192.80667774371244,SE_3,2026-04-23
2026-01-25 08:00:00+00:00,0.17653922012201814,938.9476690524857,0.0,0.07280956974357476,6133.046766993939,311.52105510296826,0.0,0.0,0.0,0.0,0.1068960711712125,0.0,4.574910005364513,0.0,196.5033539842056,SE_3,2026-04-23
2026-01-25 09:00:00+00:00,1.0223036643132406,935.6079854756325,0.0,0.04871811684500527,6273.858225067329,314.9743228959603,0.0,0.0,0.0,0.0,0.10688274663963578,0.0,4.307856586110686,0.0,199.1237054471699,SE_3,2026-04-23
2026-01-25 10:00:00+00:00,1.7196561042688763,837.151808253717,0.0,0.12198916108422918,6390.580445299721,529.0427673338846,0.0,0.0,0.0,0.0,0.17909956192986604,0.0,7.172674015518589,0.0,195.65656026987676,SE_3,2026-04-23
2026-01-25 11:00:00+00:00,2.084661489446262,710.2695484833683,0.0,0.15406212281134715,6450.0609740716645,665.5429776004108,0.0,0.0,0.0,0.0,0.2259572665828998,0.0,8.923860379672353,0.0,190.01295858604269,SE_3,2026-04-23
2026-01-25 12:00:00+00:00,1.4602326419082092,639.3283634259495,0.0,0.28859453251462747,6351.260884515838,667.6321181431615,0.006014267154877777,0.0001275973323561271,0.38013231652586554,0.014198654075955941,0.295592661681724,0.0,8.564336000475707,0.0410232718007449,185.4033819715805,SE_3,2026-04-23
2026-01-25 13:00:00+00:00,1.4383875205369594,650.5301510236819,15.840097925115941,35.303659313970414,5967.183584380504,611.1454172732067,1.3488430505925357,0.29964284665551016,85.17001447227138,5.729909902205195,17.17760157561886,0.13487215697402313,9.001124757656308,9.208983929073561,185.83770987193608,SE_3,2026-04-23
2026-01-25 14:00:00+00:00,1.828412968342128,718.7048001451168,100.60028845156496,30.721304482477446,5905.533801693687,547.0282525504007,0.13175041903115592,0.0,0.0,17.08811958835396,9.380292792925822,0.955632714039752,13.073779395047586,0.0,175.92856479901403,SE_3,2026-04-23
2026-01-25 15:00:00+00:00,0.22934586485482944,683.6585257986911,47.24798662169908,42.68901552442661,5835.286091523025,536.8322197351371,1.3193505160615429,0.045584958270984945,81.12944270277274,10.979675131298748,19.406960733074047,0.45604144569979027,9.274412447734951,9.199568588166906,180.1207784090869,SE_3,2026-04-23
2026-01-25 16:00:00+00:00,0.06760514581195222,663.0618555113722,0.0,76.60321067223015,6047.436353361658,737.9934257995554,3.146346751686521,0.772475799459521,201.85721288888237,10.18987300262112,37.399039277445915,0.0,9.064745414855835,23.837271217862607,193.29558515655867,SE_3,2026-04-23
2026-01-25 17:00:00+00:00,0.08983728415393286,673.2258144302256,0.0,101.39325945356188,6110.781548074752,798.1442435175977,4.194110743412165,3.0792398512542403,269.0601475814499,14.879561069241793,49.729046848973205,0.0,11.433564081418966,33.472339956884056,198.94228710707503,SE_3,2026-04-23
2026-01-25 18:00:00+00:00,0.07447285284399993,627.7460262259295,0.0,81.92169737795085,6232.43909703817,705.5333070981677,3.4683766178290485,2.04892903541327,222.51606671906202,11.263027554791075,41.055891421660704,0.0,9.887944672338008,27.493190835600355,198.62697255024392,SE_3,2026-04-23
2026-01-25 19:00:00+00:00,0.05552741825992533,607.8350672064565,0.0,52.03301447187016,6136.0686268208665,518.8357435414287,2.2970529245471765,1.2200048326340243,147.38378817545347,6.475078959808779,27.62799096552482,0.0,7.161169978917361,17.521380249046917,195.78555445518742,SE_3,2026-04-23
2026-01-25 20:00:00+00:00,0.012550285897412377,561.2100415879697,0.0,0.030887714572167352,5745.47218321926,133.75908816232734,0.0,0.0,0.0,0.0,0.04530187841346355,0.0,1.5423641791691438,0.0,183.42758297238973,SE_3,2026-04-23
2026-01-25 21:00:00+00:00,0.016915674226379098,595.9207883617114,0.0,0.07313364481314397,5926.776749789602,316.2749631026561,0.0,0.0,0.0,0.0,0.10726243528046178,0.0,3.731487050199027,0.0,185.3486999415118,SE_3,2026-04-23
2026-01-25 22:00:00+00:00,0.015344572655896763,632.739058380998,0.0,0.05124514576030569,5705.03879526687,220.78510446646328,0.0,0.0,0.0,0.0,0.07515937629796247,0.0,2.6662570053042653,0.0,180.12903578565115,SE_3,2026-04-23
2026-01-25 23:00:00+00:00,0.015823275100148908,921.5890466917145,0.0,0.04119455223299278,5541.6787546129735,179.23082015869844,0.0,0.0,0.0,0.0,0.0604185392932153,0.0,2.211504682581704,0.0,169.2724374874064,SE_3,2026-04-23
2026-01-26 00:00:00+00:00,0.012428280082893237,1081.4791966638945,0.0,0.017678147278150046,5618.046385907218,114.99804743427487,0.0,0.0,0.0,0.0,0.03883251894849987,0.0,1.3876655231370838,0.0,184.21976552516617,SE_3,2026-04-23
2026-01-26 01:00:00+00:00,0.005706250483909818,1206.9016259637333,0.0,0.003752193863546291,5382.060524280297,16.253357042532386,0.0,0.0,0.0,0.0,0.005503718839646715,0.0,0.1963584057655768,0.0,172.0731721444847,SE_3,2026-04-23
2026-01-26 02:00:00+00:00,0.011855739782199714,1268.4909300673028,0.0,0.0,5284.435181640314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.1120325526011,SE_3,2026-04-23
2026-01-26 03:00:00+00:00,0.015557337205335826,1334.923012081952,0.0,0.0,5424.257490465868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.02894011497543,SE_3,2026-04-23
2026-01-26 04:00:00+00:00,0.0004332420521415221,1206.6891989554167,0.0,0.004713314444911465,5164.467596791865,30.6528320343671,0.0,0.0,0.0,0.0,0.010369268212232998,0.0,0.3687274083894438,0.0,154.90612898525333,SE_3,2026-04-23
2026-01-26 05:00:00+00:00,0.28816682191715304,1355.9164663924025,97.79020406570497,20.1535088845472,6049.81720510702,217.9820844629597,0.08389131679000976,0.0,0.0,15.00982250059099,4.366249758606495,0.8747201833094223,7.523059025797922,0.0,173.01962148035415,SE_3,2026-04-23
2026-01-26 06:00:00+00:00,0.4238087512529633,1335.9566449995182,180.54458693590345,39.14084289253338,5624.53086796317,49.86951016067267,0.15821037505224403,0.0,0.0,32.09638802237109,11.356587218572566,2.1291215404291033,9.479288255291289,0.0,159.18914288523308,SE_3,2026-04-23
2026-01-26 07:00:00+00:00,1.6542226105404525,1422.236831427344,240.42832068314326,52.05929612120025,5758.201788151412,86.20666557501822,0.2043335931039709,0.0,0.0,38.83658420904182,18.8458191387332,2.5204019966354254,11.87878811234425,0.0,164.87694838148408,SE_3,2026-04-23
2026-01-26 08:00:00+00:00,9.293675734756464,1269.36367040406,237.8463277704998,52.89103974555354,5348.126256916359,39.999461243242266,0.2249832155429315,0.0,0.0,35.75892658273538,20.47090513188219,2.1985238574415753,9.07203868197506,0.0,153.60419071595203,SE_3,2026-04-23
2026-01-26 09:00:00+00:00,16.52630419406232,1237.461583750113,203.34046299880927,44.85306573814762,5245.803014297851,35.41924589191858,0.21621002462522992,0.0,0.0,34.13565547824021,15.74101254403437,2.251744916703338,7.9813182557020355,0.0,153.39538190979275,SE_3,2026-04-23
2026-01-26 10:00:00+00:00,24.7236069550147,1103.9960395178123,204.23796236572693,41.03315399498339,5467.549925296434,51.30069796751332,0.1944064673022744,0.0,0.0,33.094806561921274,14.837987979812315,2.1453660896986726,9.223553666434265,0.0,157.86249313734643,SE_3,2026-04-23
2026-01-26 11:00:00+00:00,19.150755947671293,850.2019178977052,128.63558489174355,24.238635243313105,5866.14935233954,173.96784885675297,0.12074950510539816,0.0,0.0,19.511676084762023,8.988576168097051,1.2092945616158663,7.350897124728034,0.0,170.12471137896458,SE_3,2026-04-23
2026-01-26 12:00:00+00:00,25.711278303769895,781.6780259842675,195.83016825913734,41.710859552495236,5725.217256245086,187.25913955030623,0.17493590112381097,0.0,0.0,31.301058342118175,16.175824272028215,2.162029231868748,10.968938054155165,0.0,170.86048630364462,SE_3,2026-04-23
2026-01-26 13:00:00+00:00,4.913604995963643,566.6177842519204,56.70745360368963,12.911260042594954,6094.431823454515,616.3668748823004,0.05835190914019393,0.0,0.0,8.90509213775715,5.567992061073262,0.5568981573194373,7.979760595205806,0.0,172.83310390852134,SE_3,2026-04-23
2026-01-26 14:00:00+00:00,0.18197981095316643,531.2053318982231,0.008352911659824191,0.14646266875411168,6348.318437305819,636.2462220825582,8.007287992650511e-06,0.0,0.0,0.001816645853100195,0.21292262415665464,0.0001323318825151012,5.708658506979809,0.0,175.04467520587113,SE_3,2026-04-23
2026-01-26 15:00:00+00:00,0.10079750385304981,493.6906578295172,12.556323444943187,2.9272008408722527,6254.728418638906,563.7556372898421,0.013150366727596055,0.0,0.0,2.8812237598619665,1.5987950541007108,0.2159486490801535,5.439151880202223,0.0,170.44269474209273,SE_3,2026-04-23
2026-01-26 16:00:00+00:00,0.004513548920498857,397.67035126987855,0.54772707615737,0.24525855949334852,6317.630465813831,522.5174866330684,0.0005495634845865449,0.0,0.0,0.125120571014271,0.23615160935069418,0.00930570667094514,4.073044100607526,0.0,170.71502554752283,SE_3,2026-04-23
2026-01-26 17:00:00+00:00,0.0010791290451078836,322.94514045268613,0.03369491998584413,0.12228601388391115,6281.048062364104,499.27114982358825,3.666816427849335e-05,0.0,0.0,0.007952490240894613,0.17132259760164836,0.0005920562416282167,3.3554426011859833,0.0,175.74324088327117,SE_3,2026-04-23
2026-01-26 18:00:00+00:00,0.08097326768306176,259.6700778882593,15.501538955579514,4.58716023030722,6209.11531283962,489.5799643564337,0.0198028701305473,0.0,0.0,4.214192635088864,2.340079612023504,0.30875452846646034,4.424360198189021,0.0,171.23278261821872,SE_3,2026-04-23
2026-01-26 19:00:00+00:00,0.3514547844504551,325.37099089560536,81.14204285680022,28.115308973148572,6253.3021416113115,459.2888209380757,0.12998125147544157,0.0,0.0,18.337163227649857,12.187412738327252,1.1530134844755402,8.69511174824466,0.0,178.40155749043495,SE_3,2026-04-23
2026-01-26 20:00:00+00:00,0.011984836511564104,209.31386831427884,0.0,0.12479041138880614,6128.186729551689,547.9913711662429,0.0,0.0,0.0,0.0,0.18302552073554434,0.0,3.9634661762796823,0.0,168.79976402287397,SE_3,2026-04-23
2026-01-26 21:00:00+00:00,0.01582184418560646,226.83330954873864,0.0,0.10700808117577569,6197.592356944071,700.1264688882771,0.0,0.0,0.0,0.0,0.23505819215777957,0.0,5.506419480405538,0.0,174.68355702098867,SE_3,2026-04-23
2026-01-26 22:00:00+00:00,0.015145552192277364,276.01276308330625,0.0,0.0811472792604755,6089.119909890833,530.5723974565124,0.0,0.0,0.0,0.0,0.1785236086366498,0.0,4.425500463178514,0.0,181.56961266608113,SE_3,2026-04-23
2026-01-26 23:00:00+00:00,0.013274843065946357,343.21843494871814,0.0,0.19361622526091496,5286.613974842394,833.2500368474863,0.0,0.0,0.0,0.0,0.28428584943120877,0.0,7.737631818262957,0.0,154.66374462538067,SE_3,2026-04-23
2026-01-27 00:00:00+00:00,0.009310218568167567,438.35863249834784,0.0,0.1562629115296163,5106.792298970002,664.3844929470963,0.0,0.0,0.0,0.0,0.2291850827003988,0.0,6.9845600556850025,0.0,157.8602573160714,SE_3,2026-04-23
