,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Gas,Waste,Other,bidding_zone,source_download_date
2026-01-01 20:00:00+00:00,0.0070301200101603855,535.6573766836619,0.7142360647358577,0.0,2030.3987985590206,260.69049271958914,8.151339183351478,24.94388628821078,388.5353395270537,0.05454403456158919,6.345646774148392,30.57631004565638,NO_1,2026-04-23
2026-01-01 21:00:00+00:00,0.007182827751864742,605.3633415517174,0.6944784697688262,0.0,2006.5571333191565,281.9488619106975,11.637582107078282,22.23432842995803,387.0276600416532,0.06035989707449363,4.9478587435208325,30.27121270162345,NO_1,2026-04-23
2026-01-01 22:00:00+00:00,0.0,567.014037451718,0.7799987805025768,0.0,2221.522258360859,320.44226661946806,14.234878158778903,28.570460601572155,0.0,0.0,5.886100027100975,0.0,NO_1,2026-04-23
2026-01-01 23:00:00+00:00,0.0008651987697118407,512.2079287264073,0.6359080972600336,0.0,2188.688541936972,305.5420411625364,14.200140377740295,37.30975305902776,44.92728510252659,0.0049039606380428214,7.489190828757245,3.343441549364484,NO_1,2026-04-23
2026-01-02 00:00:00+00:00,0.0010853913419822303,564.6468228552405,0.9489910698958292,0.0,1983.7315926036276,355.05815492597304,14.270087420459037,34.32872393147258,56.723303126810656,0.007073833593366878,8.669723525014806,4.239441316570683,NO_1,2026-04-23
2026-01-02 01:00:00+00:00,0.0018521396838631847,658.4100305537561,1.3566376634327648,0.0,1759.6991205616714,404.5480674504811,12.932483184642782,28.864747547706884,100.03893837725026,0.012477572607078298,9.695237371347051,7.740407577420866,NO_1,2026-04-23
2026-01-02 02:00:00+00:00,0.001875328373177726,651.8528942283681,1.4220018860421964,0.0,1706.666892033591,399.5668817636652,11.199008453107734,28.652760842509746,105.51189636457836,0.01316019911001913,10.441059823599868,8.796569077054539,NO_1,2026-04-23
2026-01-02 03:00:00+00:00,8.019563302688681e-05,704.1672032781642,1.416670197243419,0.0,1802.8552037286902,428.23270694844706,12.856585205161664,29.341232043838488,4.550569902375205,0.0005677566939956589,11.066802657950955,0.3873780858016686,NO_1,2026-04-23
2026-01-02 04:00:00+00:00,0.0,700.4020826813546,1.5482970390109911,0.0,2062.3255182994467,467.88932491850073,14.716279079761053,36.1153396296006,0.0,0.0,12.078158352325286,0.0,NO_1,2026-04-23
2026-01-02 05:00:00+00:00,0.0,611.6142191704527,1.3391046793249324,0.0,2464.4515216504783,416.24203657395555,13.090021483276375,37.538069487389116,0.0,0.0,11.475026955122893,0.0,NO_1,2026-04-23
2026-01-02 06:00:00+00:00,0.0,520.9191689514691,1.3900728462404968,0.0,2815.663901211844,376.5432786431735,6.559894334969021,43.805689578974224,0.0,0.0,11.542994433329707,0.0,NO_1,2026-04-23
2026-01-02 07:00:00+00:00,0.0005116636880727407,440.2771222949607,1.0522041978806778,0.0,2985.1310968888242,304.36845390402016,5.641846998553401,85.97109382406103,10.992627241576168,0.001542704587153992,9.490236808000391,1.2982634738484942,NO_1,2026-04-23
2026-01-02 08:00:00+00:00,0.003282641257500928,439.63076535370135,0.9746183402552197,0.0,3032.2619625455804,289.74757484529874,5.774626455453122,94.25068748612428,10.905016716618388,0.0015301707273084736,8.731248338754524,1.3186871062294423,NO_1,2026-04-23
2026-01-02 09:00:00+00:00,0.0,543.3044013197456,1.023415979259406,0.0,3020.6720977168097,320.9963760637295,9.005261188285894,94.10433573604189,0.0,0.0,8.319111996128125,0.0,NO_1,2026-04-23
2026-01-02 10:00:00+00:00,0.0,524.8732241862555,1.1495762841102772,0.0,3079.7094092508437,337.54102274278637,8.853972794036732,99.6041280311925,0.0,0.0,8.34366671077473,0.0,NO_1,2026-04-23
2026-01-02 11:00:00+00:00,0.0,522.5764430007696,1.0340084022830078,0.0,3140.6956861143744,331.6515803483899,9.163341674848741,143.1229739287725,0.0,0.0,8.655966530562166,0.0,NO_1,2026-04-23
2026-01-02 12:00:00+00:00,0.0,501.25363219831706,0.8815592521256743,0.0,3178.7698460586903,323.03340321476776,9.857130823432861,147.35800514355074,0.0,0.0,8.821423309115673,0.0,NO_1,2026-04-23
2026-01-02 13:00:00+00:00,3.8846315602425054e-05,470.7321523177721,0.6856560376526359,0.0,3161.0801544707565,294.61031334658765,9.66775843977087,147.55466098639363,0.04140725670075829,7.095806569689067e-06,7.6227325921812,0.005118610062227858,NO_1,2026-04-23
2026-01-02 14:00:00+00:00,0.0,420.6358400385257,0.15528922928995212,0.0,3180.4188728222716,219.42286833895938,11.434531372437364,194.1221846351621,0.0,0.0,7.010413563353651,0.0,NO_1,2026-04-23
2026-01-02 15:00:00+00:00,0.0,398.2372263509106,0.021356558323708707,0.0,3145.022297928739,206.12284475510498,12.65682743507612,186.21997987913565,0.0,0.0,6.944467092709668,0.0,NO_1,2026-04-23
2026-01-02 16:00:00+00:00,0.0,319.9025842566697,0.0,0.0,3198.309622286034,218.41560323751233,12.605234992764046,186.4718205007666,0.0,0.0,6.845134726253386,0.0,NO_1,2026-04-23
2026-01-02 17:00:00+00:00,2.645558807216136e-07,348.41330117290175,0.004224168348018784,0.0,3055.8204300875595,235.30195244138878,14.993447074116665,148.22336179225164,0.013819407797857326,2.3707655298881878e-06,6.127773028353689,0.0016881919604539069,NO_1,2026-04-23
2026-01-02 18:00:00+00:00,7.665525211384134e-07,352.19561198898765,0.022358682965194637,0.0,3019.024337526494,249.74038809418005,16.34865647108468,141.3131194029571,0.04147146171323518,8.409436940758967e-06,5.609157698325042,0.004889497303266073,NO_1,2026-04-23
2026-01-02 19:00:00+00:00,0.0,280.7636577921338,0.03252433066119316,0.0,3028.240359108268,253.85691747311796,17.14643134922611,132.82781838936998,0.0,0.0,6.1322915572231285,0.0,NO_1,2026-04-23
2026-01-02 20:00:00+00:00,5.285914345608264e-07,280.2194187340288,0.015822982404321957,0.0,2941.6693479323694,240.1477016982716,16.654378267530152,123.50085144936985,0.02791745872902735,3.915492107857974e-06,5.586365004407305,0.0031920288063624486,NO_1,2026-04-23
2026-01-02 21:00:00+00:00,5.4216685140987514e-05,318.94054236661145,0.12192635877236101,0.0,2796.567363123676,261.21280480395774,17.32670168241879,109.31826532628124,2.9001408493333236,0.0004969862804590523,5.115582700242122,0.32112158574153826,NO_1,2026-04-23
2026-01-02 22:00:00+00:00,0.0009101058311739986,332.8528575017665,0.050982575806741495,0.0,2551.420194125203,241.19306892680308,17.901787790780634,86.2810338798726,47.01786181332714,0.01596407571099634,4.21011090464311,4.830228300254999,NO_1,2026-04-23
2026-01-02 23:00:00+00:00,0.0,278.4116744815627,0.007962611742323029,0.0,2585.3650696149107,221.81401102939782,17.98944683615009,65.04388404947024,0.0,0.0,1.767951376765389,0.0,NO_1,2026-04-23
2026-01-03 00:00:00+00:00,0.0,252.1472850156884,0.020544525907874395,0.0,2618.936583936729,214.80223695113807,16.467398723272705,67.92566805054163,0.0,0.005318864210791708,2.1699639325110374,0.0,NO_1,2026-04-23
2026-01-03 01:00:00+00:00,0.0,249.20219549654988,0.037655873447963346,0.0,2596.41756586637,232.73896721066527,17.06810675076212,65.36557146601989,0.0,0.0,1.969937336184596,0.0,NO_1,2026-04-23
2026-01-03 02:00:00+00:00,0.0,205.58019935989896,0.036403303421503386,0.0,2613.4156557209044,229.0877872269581,17.330233627338085,65.35061713718613,0.0,0.0,1.9991036242932303,0.0,NO_1,2026-04-23
2026-01-03 03:00:00+00:00,0.0,134.06272687115964,0.0,0.0,2706.7247565919497,199.41062571850125,15.4690660558401,78.75732599776582,0.0,0.0,3.3754987647834573,0.0,NO_1,2026-04-23
2026-01-03 04:00:00+00:00,0.0,143.10742937541914,0.0,0.0,2710.1647571142876,212.72267297984615,17.163680134926427,71.10141317245876,0.0,0.0,2.640047223062333,0.0,NO_1,2026-04-23
2026-01-03 05:00:00+00:00,0.0,143.95097374887285,0.051818033610669965,0.0,2834.735584329215,236.58804445150557,17.540898758206463,77.66334531532523,0.0,0.0,2.869335363264483,0.0,NO_1,2026-04-23
2026-01-03 06:00:00+00:00,0.0,106.3533736820644,0.032988443206405295,0.0,2968.6621781102112,223.39063803394353,15.906679084625706,88.37868062593381,0.0,0.0,5.075462020014475,0.0,NO_1,2026-04-23
2026-01-03 07:00:00+00:00,0.0007595442682411475,85.28794640553835,0.014567725075551726,0.0,3090.9016961835396,216.86949519040678,14.387971534481746,113.5205340074783,2.433270559934215,0.0003411126953178806,5.191354298998256,0.29206343758343717,NO_1,2026-04-23
2026-01-03 08:00:00+00:00,0.007756327883604314,93.08732933684063,0.0031591806502589874,0.0,3104.843799780468,207.72100307412074,13.102615780346845,148.58027554540394,11.52409743409852,0.0016155276776773626,5.08011469148812,1.5482333210214003,NO_1,2026-04-23
2026-01-03 09:00:00+00:00,0.01809293113308742,63.14662668852346,0.0007253297658621715,0.0,3205.54635936918,199.72529268150294,12.716839688639174,154.70050541681957,8.234845831372247,0.0019240293998533291,5.395109026927677,1.0886790067356422,NO_1,2026-04-23
2026-01-03 10:00:00+00:00,0.02876767497748263,61.058557137411945,0.0,0.0,3390.918048041549,201.57867261668025,11.077475363879778,179.51170384465576,8.914299091501858,0.002499725559230931,6.141535588567624,1.24344091521698,NO_1,2026-04-23
2026-01-03 11:00:00+00:00,0.02515633496044669,48.75798780862366,0.0,0.0,3475.8882221526364,205.04341500625765,11.24331022033129,185.35752305420618,7.177057199987815,0.002125375417702127,6.202883910575656,1.0023189370031766,NO_1,2026-04-23
2026-01-03 12:00:00+00:00,0.0208560625165316,44.05039771676337,0.0006328614721192961,0.0,3468.427270634938,189.0827497896871,10.57086075367196,184.94832715421217,8.811356759980917,0.0019229773131680878,6.393607816346142,1.2670174730986963,NO_1,2026-04-23
2026-01-03 13:00:00+00:00,0.00718778967280081,45.566213689943346,0.0,0.0,3393.437912024503,196.45063975835782,10.763675555979287,181.48637057289514,10.36101068090092,0.0016148707420356799,5.969572281169228,1.5058027758362755,NO_1,2026-04-23
2026-01-03 14:00:00+00:00,0.0005907214572352765,37.538222555200385,0.0,0.0,3333.5127551087544,194.47673832716038,10.296851268936127,183.2254156691802,3.411934825453438,0.0004253619854079399,6.036787695560537,0.500278466311052,NO_1,2026-04-23
2026-01-03 15:00:00+00:00,0.0011285193790127475,79.01584639069007,0.0,0.0,3382.0572423448475,198.09350764489375,10.270714008596617,188.94833404472246,7.64132147927446,0.0010750647696337367,6.2718989627183666,1.1239315401083358,NO_1,2026-04-23
2026-01-03 16:00:00+00:00,0.0007005801613100795,79.52688900345903,0.0,0.0,3395.764327608742,207.17114544153486,11.272501640548795,159.41832562339272,4.633403114135978,0.0016745485799045804,5.957614018510234,0.6784184209357923,NO_1,2026-04-23
2026-01-03 17:00:00+00:00,0.0008045079125489141,83.44918754815792,0.0,0.0,3337.9032983235647,201.3282239985945,10.981044557160475,177.89418522250094,6.721618826652944,0.0013698235577126237,5.822823389443154,0.9724438024551584,NO_1,2026-04-23
2026-01-03 18:00:00+00:00,5.312067660625772e-05,139.7086882232479,0.0,0.0,3226.51438397233,199.80412455460137,11.58442785225361,168.9307145705936,2.55817995235399,0.0003994035835056971,5.2832997810402755,0.3657285693186854,NO_1,2026-04-23
2026-01-03 19:00:00+00:00,0.0,196.36452291343915,0.0,0.0,3066.877335095697,196.02838316697697,12.10322843392678,152.43296245724503,0.0,0.0,4.743567932714976,0.0,NO_1,2026-04-23
2026-01-03 20:00:00+00:00,0.0,219.0332812258379,0.0,0.0,3002.182837276069,181.28764980470783,10.91907956788654,151.656616663011,0.0,0.0,4.8455354624876605,0.0,NO_1,2026-04-23
2026-01-03 21:00:00+00:00,0.0,277.28062572618813,0.0,0.0,2864.3670143224435,170.88924805112077,10.19459126387599,147.72157236386056,0.0,0.0,5.02194827251097,0.0,NO_1,2026-04-23
2026-01-03 22:00:00+00:00,0.0,355.9389450867737,0.00020521589215065058,0.0,2740.5721549346385,178.92799617519458,11.168375894679757,137.86080490074605,0.0,0.0,4.631517792075257,0.0,NO_1,2026-04-23
2026-01-03 23:00:00+00:00,3.140848002022404e-07,303.78042389693644,0.0,0.0,2849.7480622579615,147.70933765767242,9.924661915033917,138.97686259000474,0.014911190403686402,1.3933521635589222e-06,5.118831933927566,0.0019068506225927082,NO_1,2026-04-23
2026-01-04 00:00:00+00:00,6.041570466275397e-07,306.2315596404376,0.0,0.0,2712.12027775599,147.5053386929827,10.675358021874853,126.14156873257713,0.029840710741503323,3.7178895177079366e-06,4.617182074556204,0.0038700487935820304,NO_1,2026-04-23
2026-01-04 01:00:00+00:00,0.0,322.50947683367065,0.002498182917642261,0.0,2697.232290539924,148.907490138682,10.242032602379647,128.51094297257285,0.0,0.0,4.770268729853024,0.0,NO_1,2026-04-23
2026-01-04 02:00:00+00:00,2.9660317823755413e-07,351.7158890601539,0.002090213534896086,0.0,2651.0701936306796,146.989116794947,10.52826888774943,128.9600266297385,0.015080362781044437,1.8794656838815314e-06,4.767397345584245,0.0019348987622285385,NO_1,2026-04-23
2026-01-04 03:00:00+00:00,0.0,368.402563292818,0.003306304955018785,0.0,2626.9170334910145,151.45148726182805,10.265736066019526,133.14046235524347,0.0,0.0,5.019411228121036,0.0,NO_1,2026-04-23
2026-01-04 04:00:00+00:00,0.0,357.67542091847156,0.0,0.0,2722.917040974926,146.87933577777252,9.778944424338144,143.37654682255703,0.0,0.0,5.497711081934409,0.0,NO_1,2026-04-23
2026-01-04 05:00:00+00:00,3.0891089955179126e-07,387.50032178194084,0.0017650254809210327,0.0,2720.2457066743723,151.09401227609732,10.303151647407086,142.92879522984728,0.014915983435500777,1.3935830054968024e-06,5.4594170251540985,0.0019126537708521246,NO_1,2026-04-23
2026-01-04 06:00:00+00:00,0.003282153220211926,261.8254131592728,0.011958824441655157,0.0,2819.7703361368876,129.62835975577076,6.23187028712356,162.48785518258669,151.91342688433144,0.018924126675095788,6.596143256103532,19.637430233586418,NO_1,2026-04-23
2026-01-04 07:00:00+00:00,0.02341580492261437,148.8764477139124,0.11228796204681085,0.0,2819.7298617645397,119.96053416793643,0.8705692028466577,188.90890095581995,401.47632418720127,0.056272962430848956,7.82723233731894,52.18315294102402,NO_1,2026-04-23
2026-01-04 08:00:00+00:00,0.0,8.012458814676874,0.24497996800435248,0.0,3464.0139197441845,163.19714582198722,0.001107244296267009,180.0359033150214,0.0,0.0,9.119485091829123,0.0,NO_1,2026-04-23
2026-01-04 09:00:00+00:00,0.3160409911397147,127.64028699333866,0.10268987600623884,0.0,3153.466569585901,155.35387386356055,2.1978633909312575,155.139727293048,181.6818478555793,0.039600589599534636,7.916507300527283,23.769992260367957,NO_1,2026-04-23
2026-01-04 10:00:00+00:00,0.0,24.3056121416004,0.3667904222818285,0.0,3719.4136800238143,215.2514609590911,0.027138106334643513,199.37594896226238,0.0,0.0,9.70936938461468,0.0,NO_1,2026-04-23
2026-01-04 11:00:00+00:00,0.0,39.94287685413694,0.34792946564124017,0.0,3823.1979106496674,228.39954793807038,0.3556545274991972,200.14088200589694,0.0,0.0,9.915198559087727,0.0,NO_1,2026-04-23
2026-01-04 12:00:00+00:00,0.0,27.97151190463611,0.31209365942879164,0.0,3725.7328151575302,222.40733669685687,0.0,201.32217359073093,0.0,0.0,9.904068990816558,0.0,NO_1,2026-04-23
2026-01-04 13:00:00+00:00,0.0,42.278621588560384,0.41757401772062563,0.0,4160.355804857029,270.872361581808,0.16196214691420174,221.3702959128182,0.0,0.0,10.86837989514882,0.0,NO_1,2026-04-23
2026-01-04 14:00:00+00:00,0.0,67.53462003966312,0.6624048572604733,0.0,4568.547870989456,305.89818104853686,0.07284064022067369,243.02707172254762,0.0,0.0,11.707010702314552,0.0,NO_1,2026-04-23
2026-01-04 15:00:00+00:00,0.0,86.92640734760381,0.46887432215951524,0.0,4653.74588193524,303.54843175505164,0.023970337310335266,246.58532222015572,0.0,0.0,11.501112082478791,0.0,NO_1,2026-04-23
2026-01-04 16:00:00+00:00,0.0,116.75712066377103,0.4146648026007263,0.0,4619.4285600873945,300.20650634505654,0.0001587854149960079,252.84706421331637,0.0,0.0,11.270925102445709,0.0,NO_1,2026-04-23
2026-01-04 17:00:00+00:00,0.0,142.12335922704503,0.37170917441448004,0.0,4676.379033081647,301.76417699792825,0.0,246.61072433438534,0.0,0.0,11.425997184579568,0.0,NO_1,2026-04-23
2026-01-04 18:00:00+00:00,0.0,131.70429691416442,0.3616806343049186,0.0,4633.630052645723,290.74647406593084,0.00015253553372474198,248.2124214443556,0.0,0.009933784671581031,11.184987975315881,0.0,NO_1,2026-04-23
2026-01-04 19:00:00+00:00,0.0,135.51815279533918,0.38584172337487044,0.0,4669.838213216135,283.0757132248717,0.0,245.44794951650155,0.0,0.0,11.05912952377772,0.0,NO_1,2026-04-23
2026-01-04 20:00:00+00:00,0.0,121.96734787733496,0.4215708460717945,0.0,4818.262086428685,291.32864624199584,0.0,254.7886687591436,0.0,0.0,11.031679846768675,0.0,NO_1,2026-04-23
2026-01-04 21:00:00+00:00,0.0,106.70054556803126,0.4596338338646777,0.0,4814.906835832069,295.9526856616613,0.0,257.71089031399663,0.0,0.0,11.294408790377023,0.0,NO_1,2026-04-23
2026-01-04 22:00:00+00:00,0.0,106.36652612925019,0.6376198295353376,0.0,4746.998729502451,289.3212387243698,0.0,253.77760502419358,0.0,0.0,11.373280790199555,0.0,NO_1,2026-04-23
2026-01-04 23:00:00+00:00,0.0,114.53834988678739,0.5843885609930858,0.0,4719.266447988777,270.04527222372843,0.11097583607475763,282.4996302548149,0.0,2.3123884944039235,11.642546754419932,0.0,NO_1,2026-04-23
2026-01-05 00:00:00+00:00,0.0,112.13444861752842,0.6128792833469378,0.0,4754.621926895488,273.4443089483069,0.01171559120717483,286.94508881689575,0.0,2.443164575825534,11.936467271402686,0.0,NO_1,2026-04-23
2026-01-05 01:00:00+00:00,0.0,100.6230859983373,0.5695643072055999,0.0,4517.638356363834,246.70644141693757,0.3177419840165751,276.7204014329879,0.0,1.9905824157323935,11.033826080949316,0.0,NO_1,2026-04-23
2026-01-05 02:00:00+00:00,0.0,90.28235551191683,0.7338341354795639,0.0,4760.592176872161,267.9860269044597,0.0,284.85784757208023,0.0,2.286513398161657,11.761245605741053,0.0,NO_1,2026-04-23
2026-01-05 03:00:00+00:00,0.0,88.66362236564169,0.7111063577505293,0.0,4441.739197149025,234.24389995868333,0.020894668311735483,264.4802496343935,0.0,1.8037249090075536,11.162304957185329,0.0,NO_1,2026-04-23
2026-01-05 04:00:00+00:00,0.0,102.69158862207698,0.753580228897281,0.0,4581.033814697827,247.85191564473385,0.088585096568408,272.8166503056784,0.0,2.302068656019335,11.436796748198095,0.0,NO_1,2026-04-23
2026-01-05 05:00:00+00:00,0.0,129.31296674225038,0.815154072678234,0.0,4707.3833759818735,264.6661055553157,0.0,281.92860859736965,0.0,2.2311333172513095,11.337655733260924,0.0,NO_1,2026-04-23
2026-01-05 06:00:00+00:00,0.0,157.87390486495605,0.7236291539403814,0.0,4819.4371187785755,277.95443572652823,0.0,214.54520389510728,0.0,2.565363340156852,11.00034424073656,0.0,NO_1,2026-04-23
2026-01-05 07:00:00+00:00,0.0,171.5728511201961,0.6557501274322193,0.0,4639.694060299333,308.7470910854993,0.0,210.8732151215696,0.0,2.929813805797427,10.877218440171767,0.0,NO_1,2026-04-23
2026-01-05 08:00:00+00:00,0.0,178.10576446392406,0.623868679794946,0.0,4522.433068403649,301.07781732036824,0.0,202.03566832144452,0.0,3.0148049101996426,10.35900790062001,0.0,NO_1,2026-04-23
2026-01-05 09:00:00+00:00,0.0,149.40247722900435,0.6275075951348016,0.0,4431.379102402315,294.74273602975563,0.0,194.93006785329385,0.0,3.026595327057194,9.966513563438461,0.0,NO_1,2026-04-23
2026-01-05 10:00:00+00:00,0.0,137.16445537846363,0.6881396282957903,0.0,4368.861073228973,281.3695790610113,0.0,191.35964007750192,0.0,3.0419680804936284,9.565144545260939,0.0,NO_1,2026-04-23
2026-01-05 11:00:00+00:00,0.0,140.92510182922726,0.780984228623052,0.0,4328.269438077959,294.2334639455931,0.0,195.56046829886196,0.0,3.1254157739383506,9.905127845796034,0.0,NO_1,2026-04-23
2026-01-05 12:00:00+00:00,0.0,142.17624376152585,0.864980768196137,0.0,4338.770204935738,282.808378772646,0.0,193.46253447107614,0.0,2.4637685190158076,9.80388877180185,0.0,NO_1,2026-04-23
2026-01-05 13:00:00+00:00,0.0,159.3802086074126,0.90718888322477,0.0,4425.233458681207,285.7032023799971,0.0,196.2746135244176,0.0,2.610121125380821,10.041206798360168,0.0,NO_1,2026-04-23
2026-01-05 14:00:00+00:00,0.0,200.08763968410193,0.9266627753956841,0.0,4381.90516065618,294.8539911412113,0.0,195.4172902260628,0.0,2.683864141354946,9.97539137569342,0.0,NO_1,2026-04-23
2026-01-05 15:00:00+00:00,0.0,222.1369064328155,0.9200134645170714,0.0,4503.058228063666,295.178131249472,0.0,194.49104407481155,0.0,2.5116392006197525,10.25403751409817,0.0,NO_1,2026-04-23
2026-01-05 16:00:00+00:00,0.0,189.91941546431107,0.6468506051954086,0.0,4381.335231745987,278.077636952753,0.07128164497911188,225.11473075925323,0.0,2.2172611557010153,9.917591671820372,0.0,NO_1,2026-04-23
2026-01-05 17:00:00+00:00,0.0,138.64906824554168,0.4999769263295745,0.0,4028.7203148302942,242.00360342807042,0.1122541687734633,207.74762107156195,0.0,1.8453572166061951,9.271804112822453,0.0,NO_1,2026-04-23
2026-01-05 18:00:00+00:00,0.0,195.0574472272798,0.5803150168567993,0.0,4568.926930066819,271.3834368006925,0.0,222.03913850481115,0.0,2.3564672251946117,9.731265158346348,0.0,NO_1,2026-04-23
2026-01-05 19:00:00+00:00,0.0,202.1226404468076,0.5138229026040381,0.0,4538.814509802403,263.23458479701026,0.0,190.62254816001456,0.0,2.1948913877604386,9.772002503400593,0.0,NO_1,2026-04-23
2026-01-05 20:00:00+00:00,0.0,203.90240639024037,0.4319958996708982,0.0,4586.8641010112815,265.16684439115573,0.0,199.35557842447633,0.0,2.553990485182929,10.075083397991362,0.0,NO_1,2026-04-23
2026-01-05 21:00:00+00:00,0.0,197.31838952130417,0.3696877586735261,0.0,4674.464453692894,251.14974323087466,0.0,199.03168962705465,0.0,2.392824060098905,10.323212109100085,0.0,NO_1,2026-04-23
2026-01-05 22:00:00+00:00,0.0,211.42875652056932,0.5498231060545892,0.0,4789.050884014981,267.9476167753733,0.0,284.2367802213541,0.0,2.277795720916432,11.15834364075084,0.0,NO_1,2026-04-23
2026-01-05 23:00:00+00:00,0.0,168.99982602852847,0.43291328117935063,0.0,4965.231118293972,251.25258118265637,0.0,245.51677651107747,0.0,2.220939387126261,10.995845315459938,0.0,NO_1,2026-04-23
2026-01-06 00:00:00+00:00,0.0,157.1844042498006,0.3747313690960338,0.0,4844.329828995453,250.10591934411227,0.0,237.5530565343774,0.0,2.0702813828741466,10.981778124286128,0.0,NO_1,2026-04-23
