,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Fossil Gas,Waste,Other,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-01 01:00:00+00:00,0.0,7.0883323453791975,0.0,17.507508758649205,2.6312928631284622,0.19759073286635104,0.33321857287260404,0.0,0.04205672710419524,0.0,NO_4,2026-04-23
2026-01-01 02:00:00+00:00,0.012175673331601144,1060.827057029625,0.0,1425.7054912873168,0.0,0.0,0.0,0.0,0.0,40.380276009726934,NO_4,2026-04-23
2026-01-01 03:00:00+00:00,0.0,362.45909876188773,0.0,651.3136394468451,126.6828530066363,9.842578518443798,14.048777184358258,0.0,2.228053081829041,0.0,NO_4,2026-04-23
2026-01-01 04:00:00+00:00,0.0,413.1081068109776,0.0,650.3089418180857,139.01922493719204,10.847226146307166,15.583423488976162,0.0,1.4830767984612698,0.0,NO_4,2026-04-23
2026-01-01 05:00:00+00:00,0.0009290669607462234,134.33155683472106,0.0,132.80694918735387,0.0,0.0,0.0,0.0,0.0,4.610564910964322,NO_4,2026-04-23
2026-01-01 06:00:00+00:00,0.0006209960485789667,112.85034619962367,0.0,112.30213819377403,0.0,0.0,0.0,0.0,0.0,3.8218946105537213,NO_4,2026-04-23
2026-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-01 08:00:00+00:00,0.0005126474975189386,72.2202415079755,0.0,76.71003138347598,0.0,0.0,0.0,0.0,0.0,2.5192144610509946,NO_4,2026-04-23
2026-01-01 09:00:00+00:00,0.0008000299331749118,35.72775686820957,0.0,37.081711437127304,0.0,0.0,0.0,0.0,0.0,1.1897316647299592,NO_4,2026-04-23
2026-01-01 10:00:00+00:00,8.018659685439435e-05,2.954481329299918,0.0,2.9478884049299774,0.0,0.0,0.0,0.0,0.0,0.09755007917324975,NO_4,2026-04-23
2026-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-01 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-01 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-01 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-01 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-01 19:00:00+00:00,0.0,62.6804943397128,0.0,132.7464560217636,0.0,0.0,0.0,0.0,0.0,1.2480496385236064,NO_4,2026-04-23
2026-01-01 20:00:00+00:00,0.0030513942323684884,465.960354692804,0.0,725.8971077979519,0.0,0.0,0.0,0.0,0.0,12.764486115011884,NO_4,2026-04-23
2026-01-01 21:00:00+00:00,0.00462198176915873,402.05836198202064,0.0,490.1627599994157,0.0,0.0,0.0,0.0,0.0,12.924256036794482,NO_4,2026-04-23
2026-01-01 22:00:00+00:00,0.0,135.35944323991427,0.0,418.6593850862012,0.0,0.0,0.0,0.0,0.0,4.3561716738845,NO_4,2026-04-23
2026-01-01 23:00:00+00:00,0.00023887415774523664,91.5178165449603,0.0,157.11637383493024,0.0,0.0,0.0,0.0,0.0,1.6155707459517337,NO_4,2026-04-23
2026-01-02 00:00:00+00:00,0.00028773769669781856,139.98854942683136,0.0,246.70937376028925,0.0,0.0,0.0,0.0,0.0,2.451789075182707,NO_4,2026-04-23
2026-01-02 01:00:00+00:00,0.001127659714109842,169.4546036659362,0.0,201.40523884387244,0.0,0.0,0.0,0.0,0.0,4.564029830477238,NO_4,2026-04-23
2026-01-02 02:00:00+00:00,0.0013457118604410232,167.15154702973496,0.0,217.93565826274545,0.0,0.0,0.0,0.0,0.0,4.9864489956591616,NO_4,2026-04-23
2026-01-02 03:00:00+00:00,2.2660476684503268e-05,123.71662301019677,0.0,331.82824051226385,0.0,0.0,0.0,0.0,0.0,2.4051138170627713,NO_4,2026-04-23
2026-01-02 04:00:00+00:00,0.0,85.77565383551071,0.0,227.1387965332207,0.0,0.0,0.0,0.0,0.0,1.5855496312686155,NO_4,2026-04-23
2026-01-02 05:00:00+00:00,0.0,157.5347064916984,0.0,527.0777861910984,0.0,0.0,0.0,0.0,0.0,2.9125073172031652,NO_4,2026-04-23
2026-01-02 06:00:00+00:00,0.0,145.2824190899717,0.0,522.4863641060391,0.0,0.0,0.0,0.0,0.0,2.9312168039892637,NO_4,2026-04-23
2026-01-02 07:00:00+00:00,0.0,119.16392397616077,0.0,401.90513878940067,0.0,0.0,0.0,0.0,0.0,2.25593723443861,NO_4,2026-04-23
2026-01-02 08:00:00+00:00,2.3777754186711773e-05,83.34794775089308,0.0,299.0721457204278,0.0,0.0,0.0,0.0,0.0,2.1548827509249415,NO_4,2026-04-23
2026-01-02 09:00:00+00:00,0.0003552610042044386,82.04925447446408,0.0,344.89408208917683,0.0,0.0,0.0,0.0,0.0,2.806308175354919,NO_4,2026-04-23
2026-01-02 10:00:00+00:00,0.0006556454411279442,82.48934930425352,0.0,358.409734328567,0.0,0.0,0.0,0.0,0.0,2.9002607217382836,NO_4,2026-04-23
2026-01-02 11:00:00+00:00,0.0007745046155200962,79.00862653404043,0.0,377.7814716953145,0.0,0.0,0.0,0.0,0.0,3.0591272660296256,NO_4,2026-04-23
2026-01-02 12:00:00+00:00,0.0001695115917507652,80.3728476552109,0.0,388.27754517404725,0.0,0.0,0.0,0.0,0.0,3.1244376591501046,NO_4,2026-04-23
2026-01-02 13:00:00+00:00,0.0,79.14388313900294,0.0,349.5545020544495,0.0,0.0,0.0,0.0,0.0,2.8016148065476103,NO_4,2026-04-23
2026-01-02 14:00:00+00:00,0.0,98.27715321245533,0.0,433.6786592622273,0.0,0.0,0.0,0.0,0.0,3.4191875253173545,NO_4,2026-04-23
2026-01-02 15:00:00+00:00,0.0,95.73362458035028,0.0,462.7479653788347,0.0,0.0,0.0,0.0,0.0,3.718410040814974,NO_4,2026-04-23
2026-01-02 16:00:00+00:00,0.0,91.13016458372543,0.0,438.84040947673753,0.0,0.0,0.0,0.0,0.0,3.5294259395370533,NO_4,2026-04-23
2026-01-02 17:00:00+00:00,0.0,96.16496947822024,0.0,430.02285570610877,0.0,0.0,0.0,0.0,0.0,3.487174815670883,NO_4,2026-04-23
2026-01-02 18:00:00+00:00,0.0,101.83720285815532,0.0,391.04101853333526,0.0,0.0,0.0,0.0,0.0,3.246778608509428,NO_4,2026-04-23
2026-01-02 19:00:00+00:00,0.0,123.94491808025984,0.0,394.8913546666868,0.0,0.0,0.0,0.0,0.0,3.3137272530532558,NO_4,2026-04-23
2026-01-02 20:00:00+00:00,0.0,116.5658703956384,0.0,388.63729406651834,0.0,0.0,0.0,0.0,0.0,3.2468355378432774,NO_4,2026-04-23
2026-01-02 21:00:00+00:00,0.0,114.99957695292876,0.0,431.56673580090484,0.0,0.0,0.0,0.0,0.0,3.6336872461663825,NO_4,2026-04-23
2026-01-02 22:00:00+00:00,0.0,122.8355461826468,0.0,490.38305725462226,0.0,0.0,0.0,0.0,0.0,3.3813965627309024,NO_4,2026-04-23
2026-01-02 23:00:00+00:00,0.0,128.9062155163669,0.0,491.08075819181147,0.0,0.0,0.0,0.0,0.0,2.5130262918216593,NO_4,2026-04-23
2026-01-03 00:00:00+00:00,0.0,118.19150421603176,0.0,442.9618155013307,0.0,0.0,0.0,0.0,0.0,2.296680282637551,NO_4,2026-04-23
2026-01-03 01:00:00+00:00,0.0,115.06804287900047,0.0,464.34699189240007,0.0,0.0,0.0,0.0,0.0,2.4349652285994936,NO_4,2026-04-23
2026-01-03 02:00:00+00:00,0.0,112.1014071832392,0.0,443.25529252386184,0.0,0.0,0.0,0.0,0.0,2.318300292898885,NO_4,2026-04-23
2026-01-03 03:00:00+00:00,0.0,118.32220919693003,0.0,415.57066305938076,0.0,0.0,0.0,0.0,0.0,2.1571277436891476,NO_4,2026-04-23
2026-01-03 04:00:00+00:00,0.0,118.1051748128939,0.0,441.9237154159616,0.0,0.0,0.0,0.0,0.0,2.24610977114446,NO_4,2026-04-23
2026-01-03 05:00:00+00:00,0.0,109.0030270728567,0.0,445.84065519841647,0.0,0.0,0.0,0.0,0.0,2.231317728726838,NO_4,2026-04-23
2026-01-03 06:00:00+00:00,0.0,95.21979465935266,0.0,381.1657625872542,0.0,0.0,0.0,0.0,0.0,1.8394427533931805,NO_4,2026-04-23
2026-01-03 07:00:00+00:00,5.546679082653236e-07,99.4189905824429,0.0,380.34176329525314,0.0,0.0,0.0,0.0,0.0,1.789245567636096,NO_4,2026-04-23
2026-01-03 08:00:00+00:00,2.7432261341777945e-05,106.04299984287842,0.0,395.65394169356676,0.0,0.0,0.0,0.0,0.0,1.8280310312933987,NO_4,2026-04-23
2026-01-03 09:00:00+00:00,0.0005464962804161912,101.79461973698116,0.0,394.3589586696847,0.0,0.0,0.0,0.0,0.0,1.8208750970536611,NO_4,2026-04-23
2026-01-03 10:00:00+00:00,0.0009450462701342008,91.99747655493996,0.0,350.28975582047053,0.0,0.0,0.0,0.0,0.0,1.6118225783192697,NO_4,2026-04-23
2026-01-03 11:00:00+00:00,0.0009030499694982327,90.48580762149392,0.0,379.94101637807546,0.0,0.0,0.0,0.0,0.0,1.6722729504611027,NO_4,2026-04-23
2026-01-03 12:00:00+00:00,0.00014810362199002626,82.83445851136952,0.0,376.67684681908685,0.0,0.0,0.0,0.0,0.0,1.6385465659216623,NO_4,2026-04-23
2026-01-03 13:00:00+00:00,0.0,77.59231740210636,0.0,367.12792085957403,0.0,0.0,0.0,0.0,0.0,1.6297617383196479,NO_4,2026-04-23
2026-01-03 14:00:00+00:00,0.0,70.75289903577692,0.0,356.7218574686684,0.0,0.0,0.0,0.0,0.0,1.575243495554656,NO_4,2026-04-23
2026-01-03 15:00:00+00:00,0.0,66.29522185241214,0.0,377.5881057209674,0.0,0.0,0.0,0.0,0.0,1.6416724266203546,NO_4,2026-04-23
2026-01-03 16:00:00+00:00,0.0,65.27762449739474,0.0,419.74438474604233,0.0,0.0,0.0,0.0,0.0,1.8279907565629652,NO_4,2026-04-23
2026-01-03 17:00:00+00:00,0.0,49.20467790120947,0.0,375.05686565094175,0.0,0.0,0.0,0.0,0.0,1.6384564478488093,NO_4,2026-04-23
2026-01-03 18:00:00+00:00,0.0,46.28315167369953,0.0,398.793247760494,0.0,0.0,0.0,0.0,0.0,1.7236005658064708,NO_4,2026-04-23
2026-01-03 19:00:00+00:00,0.0,55.003554099094615,0.0,436.5412070230863,0.0,0.0,0.0,0.0,0.0,1.955238877819017,NO_4,2026-04-23
2026-01-03 20:00:00+00:00,0.0,46.937098104992735,0.0,376.79002697940376,0.0,0.0,0.0,0.0,0.0,1.6228749156035294,NO_4,2026-04-23
2026-01-03 21:00:00+00:00,0.0,39.33500187845963,0.0,372.65070567212854,0.0,0.0,0.0,0.0,0.0,1.6142924494118356,NO_4,2026-04-23
2026-01-03 22:00:00+00:00,1.6620596465699355e-06,29.20616884144202,0.0,366.9407256821378,0.0,0.0,0.0,0.0,0.0,1.5781038143605741,NO_4,2026-04-23
2026-01-03 23:00:00+00:00,0.0,19.554534562834217,0.0,274.34572304961364,0.0,0.0,0.0,0.0,0.0,1.3997423875521664,NO_4,2026-04-23
2026-01-04 00:00:00+00:00,2.601525460200563e-05,16.552717692331825,0.0,267.2832713993207,0.0,0.0,0.0,0.0,0.0,1.4889848930928304,NO_4,2026-04-23
2026-01-04 01:00:00+00:00,2.618767198380435e-05,14.505654970892893,0.0,217.906836484183,0.0,0.0,0.0,0.0,0.0,1.2374823572521065,NO_4,2026-04-23
2026-01-04 02:00:00+00:00,7.921691647692814e-06,11.087389108348473,0.0,217.86181063474436,0.0,0.0,0.0,0.0,0.0,1.1757923352155315,NO_4,2026-04-23
2026-01-04 03:00:00+00:00,3.2991374563469e-05,10.5657426172128,0.0,194.57127705358803,0.0,0.0,0.0,0.0,0.0,1.137947337824617,NO_4,2026-04-23
2026-01-04 04:00:00+00:00,1.5193624256932583e-05,8.285763593282287,0.0,138.7562997510719,0.0,0.0,0.0,0.0,0.0,0.8079214620215815,NO_4,2026-04-23
2026-01-04 05:00:00+00:00,5.445269906687079e-06,12.736487860995258,0.0,233.8794534669892,0.0,0.0,0.0,0.0,0.0,1.234053226745611,NO_4,2026-04-23
2026-01-04 06:00:00+00:00,0.0,3.5891448144107048,0.0,90.77258027046304,0.0,0.0,0.0,0.0,0.0,0.5632749151262393,NO_4,2026-04-23
2026-01-04 07:00:00+00:00,0.0,0.08089549066010457,0.0,1.9300221354411593,0.0,0.0,0.0,0.0,0.0,0.01408237389873601,NO_4,2026-04-23
2026-01-04 08:00:00+00:00,5.127107925496013e-07,0.2219394279695124,0.0,3.825658231011882,0.0,0.0,0.0,0.0,0.0,0.02740182830781344,NO_4,2026-04-23
2026-01-04 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-04 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-04 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-04 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-04 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-04 21:00:00+00:00,0.0,0.012647287130371441,0.0,0.06204324604883441,0.0,0.0,0.0,0.0,0.0,0.0003094668207941523,NO_4,2026-04-23
2026-01-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-05 00:00:00+00:00,0.0,0.014776384428532834,0.0,0.059782155483961825,0.0,0.0,0.0,0.0,0.0,0.0004414600875053312,NO_4,2026-04-23
2026-01-05 01:00:00+00:00,0.0,0.021406845627452376,0.0,0.10274346269431464,0.0,0.0,0.0,0.0,0.0,0.0008496916782329803,NO_4,2026-04-23
2026-01-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-05 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-05 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-05 07:00:00+00:00,0.0,0.005767315703217635,0.0,0.043895678106278244,0.0,0.0,0.0,0.0,0.0,0.0003370061905041232,NO_4,2026-04-23
2026-01-05 08:00:00+00:00,1.763002861200075e-07,0.04099288824194586,0.0,0.2560930653544081,0.0,0.0,0.0,0.0,0.0,0.002913870103359902,NO_4,2026-04-23
2026-01-05 09:00:00+00:00,3.2229784246198866e-06,0.033256375619014254,0.0,0.263986968370493,0.0,0.0,0.0,0.0,0.0,0.002753433032068129,NO_4,2026-04-23
2026-01-05 10:00:00+00:00,2.481218603213161e-06,0.021897610997046457,0.0,0.2759810184991805,0.0,0.0,0.0,0.0,0.0,0.0021188892851698457,NO_4,2026-04-23
2026-01-05 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-05 12:00:00+00:00,7.184103953104515e-07,0.007547472998765214,0.0,0.1165816523263155,0.0,0.0,0.0,0.0,0.0,0.0008701562645239857,NO_4,2026-04-23
2026-01-05 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-05 14:00:00+00:00,0.0,0.012176223970370412,0.0,0.18642145073328203,0.0,0.0,0.0,0.0,0.0,0.001402325296347545,NO_4,2026-04-23
2026-01-05 15:00:00+00:00,1.0184479774158538e-05,4.188323145163539,0.0,26.966880189647284,0.0,0.0,0.0,0.0,0.0,0.49478648070939835,NO_4,2026-04-23
2026-01-05 16:00:00+00:00,3.1593432200132985e-06,2.296199723326641,0.0,22.88336422627647,0.0,0.0,0.0,0.0,0.0,0.2954328910536712,NO_4,2026-04-23
2026-01-05 17:00:00+00:00,3.974888074857328e-05,7.5928060661813825,0.0,45.512014453453865,0.0,0.0,0.0,0.0,0.0,0.9951397314840017,NO_4,2026-04-23
2026-01-05 18:00:00+00:00,2.914592376519315e-05,2.795168071196821,0.0,24.933788385125123,0.0,0.0,0.0,0.0,0.0,0.42101439775429106,NO_4,2026-04-23
2026-01-05 19:00:00+00:00,1.1729695742863568e-05,0.49686416908571107,0.0,5.018625185942527,0.0,0.0,0.0,0.0,0.0,0.08449891527601885,NO_4,2026-04-23
2026-01-05 20:00:00+00:00,4.311451276930609e-05,1.9420677110957998,0.0,25.118774391128945,0.0,0.0,0.0,0.0,0.0,0.33911478326248956,NO_4,2026-04-23
2026-01-05 21:00:00+00:00,4.436166993431903e-05,1.2349225103190373,0.0,14.575291835011202,0.0,0.0,0.0,0.0,0.0,0.26474129299982674,NO_4,2026-04-23
2026-01-05 22:00:00+00:00,0.0,0.4216477281773217,0.0,8.389828806099331,0.0,0.0,0.0,0.0,0.0,0.06352346572334751,NO_4,2026-04-23
2026-01-05 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-06 01:00:00+00:00,0.0,0.13595046551601336,0.0,5.239290530040645,0.0,0.0,0.0,0.0,0.0,0.02475900444334177,NO_4,2026-04-23
2026-01-06 02:00:00+00:00,0.0,0.12644560081579923,0.0,6.144741679973682,0.0,0.0,0.0,0.0,0.0,0.028812719210519703,NO_4,2026-04-23
2026-01-06 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-06 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-06 06:00:00+00:00,0.0,0.04429394120520698,0.0,3.3864004656226774,0.0,0.0,0.0,0.0,0.0,0.01930559317211539,NO_4,2026-04-23
2026-01-06 07:00:00+00:00,0.0,0.006895992028862341,0.0,0.6145899837057742,0.0,0.0,0.0,0.0,0.0,0.0035140242653634492,NO_4,2026-04-23
2026-01-06 08:00:00+00:00,7.152043407094792e-06,0.27075061603634326,0.0,23.419629331729276,0.0,0.0,0.0,0.0,0.0,0.13461290019097535,NO_4,2026-04-23
2026-01-06 09:00:00+00:00,0.00024901345352594957,0.9931330327724409,0.0,47.9561504827735,0.0,0.0,0.0,0.0,0.0,0.2754674710005298,NO_4,2026-04-23
2026-01-06 10:00:00+00:00,0.00019632637963128634,0.9151802782150934,0.0,31.77667831079757,0.0,0.0,0.0,0.0,0.0,0.1829450846077044,NO_4,2026-04-23
2026-01-06 11:00:00+00:00,8.684105544291087e-06,0.05704893323373171,0.0,1.4345178154872875,0.0,0.0,0.0,0.0,0.0,0.008424567173436448,NO_4,2026-04-23
2026-01-06 12:00:00+00:00,0.0002639119162996118,2.922564442159493,0.0,62.16208832029963,0.0,0.0,0.0,0.0,0.0,0.3650833256245864,NO_4,2026-04-23
2026-01-06 13:00:00+00:00,0.0,0.04215636512756868,0.0,0.7782771302706978,0.0,0.0,0.0,0.0,0.0,0.004566504601733465,NO_4,2026-04-23
2026-01-06 14:00:00+00:00,0.0,0.7574506419996536,0.0,11.475155454832384,0.0,0.0,0.0,0.0,0.0,0.06739390316796175,NO_4,2026-04-23
2026-01-06 15:00:00+00:00,0.0,0.6168320627079745,0.0,7.414443079954932,0.0,0.0,0.0,0.0,0.0,0.04372485733709244,NO_4,2026-04-23
2026-01-06 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-06 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-06 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-06 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-06 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-06 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-06 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-07 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-07 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-07 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-07 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-07 05:00:00+00:00,0.0,0.013470408181801667,0.0,0.061032920670675214,0.0,0.0,0.0,0.0,0.0,0.0004966711475231158,NO_4,2026-04-23
2026-01-07 06:00:00+00:00,0.0,0.018585292707671383,0.0,0.08066409132969887,0.0,0.0,0.0,0.0,0.0,0.0007506159626297424,NO_4,2026-04-23
2026-01-07 07:00:00+00:00,0.0,0.018986360887169863,0.0,0.08025680428269052,0.0,0.0,0.0,0.0,0.0,0.0007568348301396026,NO_4,2026-04-23
2026-01-07 08:00:00+00:00,2.862925311889947e-08,0.017316575524485053,0.0,0.0819115511821763,0.0,0.0,0.0,0.0,0.0,0.0007718446640855298,NO_4,2026-04-23
2026-01-07 09:00:00+00:00,0.00011235125731834985,3.9812357458927177,0.0,18.47159616601758,0.0,0.0,0.0,0.0,0.0,0.17205573683238753,NO_4,2026-04-23
2026-01-07 10:00:00+00:00,0.0003378669180457689,11.596491708484125,0.0,51.30443390986838,0.0,0.0,0.0,0.0,0.0,0.473736514729452,NO_4,2026-04-23
2026-01-07 11:00:00+00:00,0.00043376162589088264,16.66733071019138,0.0,69.19051902908723,0.0,0.0,0.0,0.0,0.0,0.6417164990954954,NO_4,2026-04-23
2026-01-07 12:00:00+00:00,0.00022066462746705677,13.952910871626782,0.0,56.274675301118094,0.0,0.0,0.0,0.0,0.0,0.5221931626276554,NO_4,2026-04-23
2026-01-07 13:00:00+00:00,9.056638331670465e-07,12.096425845733739,0.0,49.796099743096676,0.0,0.0,0.0,0.0,0.0,0.45747350550575994,NO_4,2026-04-23
2026-01-07 14:00:00+00:00,1.2482905354611605e-08,0.16867897341105903,0.0,0.6749116403930546,0.0,0.0,0.0,0.0,0.0,0.006409373712981041,NO_4,2026-04-23
2026-01-07 15:00:00+00:00,0.0,0.004782614864554259,0.0,0.02003342515990765,0.0,0.0,0.0,0.0,0.0,0.00018395997553808904,NO_4,2026-04-23
2026-01-07 16:00:00+00:00,0.0,0.014386620296585375,0.0,0.060061301110888865,0.0,0.0,0.0,0.0,0.0,0.000552078592525753,NO_4,2026-04-23
2026-01-07 17:00:00+00:00,0.0,0.01919713237038758,0.0,0.08005464155598863,0.0,0.0,0.0,0.0,0.0,0.0007482260736237932,NO_4,2026-04-23
2026-01-07 18:00:00+00:00,0.0,0.013648223085961912,0.0,0.06078354797386126,0.0,0.0,0.0,0.0,0.0,0.0005682289401768208,NO_4,2026-04-23
2026-01-07 19:00:00+00:00,0.0,0.0044734258836200465,0.0,0.020336569362851074,0.0,0.0,0.0,0.0,0.0,0.0001900047535288807,NO_4,2026-04-23
2026-01-07 20:00:00+00:00,0.0,0.004354606798390957,0.0,0.02048039215299477,0.0,0.0,0.0,0.0,0.0,0.00016500104861427638,NO_4,2026-04-23
2026-01-07 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_4,2026-04-23
2026-01-07 22:00:00+00:00,0.0,0.01859487719392511,0.0,0.10553576107147163,0.0,0.0,0.0,0.0,0.0,0.0008693617346032657,NO_4,2026-04-23
2026-01-07 23:00:00+00:00,5.537115761559655e-07,0.08790796471592803,0.0,0.23493752448045443,0.0,0.0,0.0,0.0,0.0,0.0021539570920413274,NO_4,2026-04-23
2026-01-08 00:00:00+00:00,4.4111566917946514e-07,0.07799204902326276,0.0,0.19518246767786962,0.0,0.0,0.0,0.0,0.0,0.0018250421831984172,NO_4,2026-04-23
2026-01-08 01:00:00+00:00,1.3348447918606561e-05,3.195954613651342,0.0,5.290039190081602,0.0,0.0,0.0,0.0,0.0,0.0639928478191384,NO_4,2026-04-23
2026-01-08 02:00:00+00:00,3.585792434281869e-07,0.06483232697300624,0.0,0.13378136239231073,0.0,0.0,0.0,0.0,0.0,0.001385952055439606,NO_4,2026-04-23
