,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Other,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.1432443126936429,547.5061696903947,249.02833931667274,140.8611938237209,52.08283838787063,9.498107187289708,0.3274957704802292,0.7947487493116802,0.0,336.8979227985294,28.955455332699277,89.52519922327286,58.891304900846734,5.306327466496668,63.42820473591709,5.418052910486015,26.21039539331777,DK_1,2026-04-23
2026-01-01 01:00:00+00:00,0.2494704346841416,810.8572264811794,305.1228112705995,155.7807626417292,37.47581670047684,16.362274185576034,0.5846374636862707,1.4142914234810329,0.0,279.29725016254577,46.86559959404913,103.582201096255,85.2112624164024,7.616185309671648,50.74980409304848,9.584554748247415,24.6458519783678,DK_1,2026-04-23
2026-01-01 02:00:00+00:00,0.4143310769632448,1164.6807373770985,314.142381402209,158.66539024090136,38.342949258453594,25.1345894371463,0.91707950007091,2.2109510071904865,0.0,303.62074197856657,60.86038643827159,135.5479296492852,119.57918105303594,10.888326237839678,43.309313309985924,15.730325599974869,26.105386433006963,DK_1,2026-04-23
2026-01-01 03:00:00+00:00,0.3674594391607067,1286.9633114318372,195.09272116525693,130.00971925398363,58.188391935107724,28.102348119610845,1.0309726625810207,2.475102525056067,0.0,470.07531125247317,67.85020585033145,134.23124152052608,130.51421664196178,11.736152728205738,25.530770904430987,17.927941873319938,38.729132696156825,DK_1,2026-04-23
2026-01-01 04:00:00+00:00,0.3417844539770353,1445.4828451993471,268.0914923575783,223.56663352166208,57.41517967258705,27.54350745961938,0.9988192845174106,2.3393014268846324,0.0,470.8415927449329,65.63873739463163,162.4938158350732,132.84813341720783,13.04278615484635,68.20247705084459,16.335234809775045,38.3926592165153,DK_1,2026-04-23
2026-01-01 05:00:00+00:00,0.3687049753672847,1617.6268945270438,252.9169529503252,211.6223642695261,57.93461418426833,28.744721736957175,1.0665619984982395,2.4673896246191713,0.0,468.4608457807103,75.60632723055951,174.41339871365608,142.8674919292718,15.179694297354663,72.8093000523017,18.21447308717907,40.77526464236147,DK_1,2026-04-23
2026-01-01 06:00:00+00:00,0.5549227660744421,1791.7957634589145,179.04125224821502,203.82022809577907,60.623735482934784,34.278092597932165,1.284466655636409,2.9551563233688882,0.0,465.3812348771486,87.76600485164298,179.33286072005902,169.4481787755692,14.888303192234343,52.72315485343684,22.381088689637,40.40055641141696,DK_1,2026-04-23
2026-01-01 07:00:00+00:00,14.448331208960496,1704.0851761775268,246.89032999567277,236.56266193555152,58.23767443593021,30.41522640879948,1.1523905189504944,2.681502715843965,0.0,453.08184389817615,77.48501486483384,176.71932445761905,150.37322410591688,13.906795556436968,67.53802760647332,20.19288693097131,38.479589182336376,DK_1,2026-04-23
2026-01-01 08:00:00+00:00,101.2693077159097,1639.795877401711,232.24484800180102,199.70436810958824,62.40541337395182,31.217706444352995,1.0463658984440334,2.7185782422046487,0.0,481.9991189256862,84.88609193034819,162.0874275163733,149.25029680197815,13.6646768472767,48.4398855629363,19.199093561288805,41.420943666148766,DK_1,2026-04-23
2026-01-01 09:00:00+00:00,195.40367868176776,1545.0615409037703,186.23991375489916,147.57480806178503,68.98778702131673,32.33021182509021,1.0285163580047003,2.7266934495705986,0.0,485.84804013897576,87.14088649088656,150.39212061058788,149.89068554975017,13.252240518137969,27.429351505065917,18.862431997020007,42.2060931333714,DK_1,2026-04-23
2026-01-01 10:00:00+00:00,257.9746803046822,1497.621774465092,209.8061972460732,138.32480268752022,74.1841297386654,32.00676118083973,1.0338453734167743,2.633296101372434,0.0,485.3616099298691,83.79766929395701,136.04678724374367,138.86265718335366,12.766454229651801,26.806904275883017,18.09574698620677,38.37668375967286,DK_1,2026-04-23
2026-01-01 11:00:00+00:00,267.339685212499,1451.8232345610409,274.3685601108151,150.53627667761475,78.70953771919429,30.37940810146785,0.9671532969461164,2.4547927322923275,0.0,489.986376083178,78.37680182631549,136.25841605228308,132.12770281316156,12.340998766868914,38.93910404824328,17.012723284958405,39.35422871312125,DK_1,2026-04-23
2026-01-01 12:00:00+00:00,221.53279023093074,1431.801135008628,170.2157310464397,120.16383334752676,78.84369735978092,30.705411323860208,0.9763518285146259,2.4111005069070313,0.0,497.5470431240753,79.61376093079117,119.34974227066238,129.7745670653007,12.105847229202496,19.48122224822612,17.08998953147864,39.31277694767502,DK_1,2026-04-23
2026-01-01 13:00:00+00:00,139.98109038721157,1475.0119870131396,168.47660975687884,123.45635710077876,70.60826059596624,29.71034929864424,0.9837641186081891,2.4380006869979307,0.0,436.76154987240733,80.32842649886189,124.04820607830976,132.93303075840987,12.261351564475671,19.921067041171465,17.824700113681914,35.3802491144567,DK_1,2026-04-23
