,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Other,bidding_zone,source_download_date
2026-03-28 08:00:00+00:00,13.741667094653586,5.424580144830774,0.33331621385650456,0.0045195418828000615,1.4451235170253198,0.0,0.0,0.0,0.0,0.0,0.1265471727184017,0.0,0.9242463150326126,ME,2026-04-23
2026-03-28 09:00:00+00:00,15.266465939028981,6.09258562288295,0.33308242378622505,0.0,1.2826496048174634,0.0,0.0,0.0,0.0,0.0,0.11742566804666917,0.0,0.9077907414377118,ME,2026-04-23
2026-03-28 10:00:00+00:00,15.567542773267283,5.013348011559103,0.30489427090500437,0.0,1.1562772349892207,0.0,0.0,0.0,0.0,0.0,0.12026971239851383,0.0,0.837667996880877,ME,2026-04-23
2026-03-28 11:00:00+00:00,18.035066505441353,5.205562273276905,0.34945586457073763,0.0,1.3119709794437726,0.0,0.0,0.0,0.0,0.0,0.13663845223700122,0.0,0.9613059250302297,ME,2026-04-23
2026-03-28 12:00:00+00:00,24.645551257253384,7.506890582421862,0.7159550977783915,0.0,7.774520960187038,0.0,0.0,0.0,12.492843862304483,0.0,0.3327901139554061,0.0,1.5314481260994321,ME,2026-04-23
2026-03-28 13:00:00+00:00,28.254310344827587,8.985948256484644,0.9052540740319162,0.0,9.461776025424133,0.0,0.0,0.0,16.024784233107003,0.0,0.42820907814260667,0.0,1.9397179879821107,ME,2026-04-23
2026-03-28 14:00:00+00:00,13.386560443366816,4.733798635670469,0.43664354788766757,0.0012123311395912711,3.794288699484792,0.0,0.0,0.18548666435746453,5.231583667341273,0.0,0.1956840846770289,0.0,1.0347419260748971,ME,2026-04-23
2026-03-28 15:00:00+00:00,2.9967146614833666,15.923181381130163,1.3125495972207575,149.15865755363762,70.94645383254708,0.0,0.0,0.06786178337893368,195.7499168918053,0.0,0.8159092090831735,0.0,1.0287550897135667,ME,2026-04-23
2026-03-28 16:00:00+00:00,0.49205704323498706,13.761325348110638,0.5618886028853473,154.7635403667996,42.607901516712175,0.0,0.0,0.24910387813771223,148.7804965085163,0.0,0.3548770123486404,0.0,0.4288097232546071,ME,2026-04-23
2026-03-28 17:00:00+00:00,0.0,9.427472837151281,0.4965506656600231,138.9377727486471,41.87694291688257,0.0,0.0,27.190463341299818,136.43769539164268,0.0,0.27310286611301265,0.0,0.35999923260351674,ME,2026-04-23
2026-03-28 18:00:00+00:00,0.0,9.21533160639307,0.6777019089773653,135.73662405956762,47.34816540387419,0.0,0.0,31.807701119728577,147.35495152909766,0.0,0.3801742416214488,0.0,0.47935013074008764,ME,2026-04-23
2026-03-28 19:00:00+00:00,0.0,11.88349309377473,0.7853302163423059,134.76542597877764,46.25797817397343,0.0,0.0,26.96760265808604,163.24070757616664,0.0,0.510464640622499,0.0,0.5889976622567296,ME,2026-04-23
2026-03-28 20:00:00+00:00,0.0,6.680804014319591,0.04840439744269888,141.87745534506524,24.07515753980845,0.0,0.0,0.5889929808832626,131.65415890644465,0.0,0.03993362789022657,0.0,0.03509318814595669,ME,2026-04-23
2026-03-28 21:00:00+00:00,0.0,14.385221404627814,1.2436838248972137,126.19053660664596,54.039671436494416,0.0,0.0,0.06882843465885702,194.0949199043776,0.0,1.052347851836104,0.0,0.9247905364620308,ME,2026-04-23
2026-03-28 22:00:00+00:00,0.0,13.847288851022933,1.2809268287299669,124.81811274693297,53.45135101831866,0.0,0.0,0.07776767606126302,207.48820766403014,0.0,1.0838611627715105,0.0,0.9524840521325395,ME,2026-04-23
2026-03-28 23:00:00+00:00,0.0,20.476656704114227,2.637832853924121,71.11514408075593,81.15648549765329,0.0,0.0,0.04854639956398633,236.37185659364752,0.0,2.232012414858872,0.0,1.9614654554820392,ME,2026-04-23
2026-03-29 00:00:00+00:00,0.0,8.272165288166166,2.924868188505979,59.693703362240335,76.8090127617649,0.0,0.0,0.04785502319283183,246.0113365027961,0.0,2.1205294366668346,0.0,2.1205294366668346,ME,2026-04-23
2026-03-29 01:00:00+00:00,0.0,7.751417965583816,1.2111708886425694,81.5315927541633,49.50672142767921,0.0,0.0,0.06784020577124027,181.32645533070848,0.0,0.7267025331855417,0.0,0.8780988942658627,ME,2026-04-23
2026-03-29 02:00:00+00:00,0.0,13.68302543345737,2.375061227125467,56.436794842274914,89.14720030389148,0.0,0.0,0.05065622841353902,222.14051366200323,0.0,1.4006771339457884,0.0,1.7660711688881678,ME,2026-04-23
2026-03-29 03:00:00+00:00,0.0,15.715726078341696,2.552111914584844,55.650221086186875,81.73201248296891,0.0,0.0,0.050093282211743265,223.98208966674562,0.0,1.4674643508862852,0.0,1.8502811380740116,ME,2026-04-23
2026-03-29 04:00:00+00:00,0.01574017468783158,14.613784354607917,2.134308414906168,60.19942239180387,71.45129284918951,0.0,0.0,0.04946912044747068,197.76138175497923,0.0,1.2272273385710468,0.0,1.5473736008069718,ME,2026-04-23
2026-03-29 05:00:00+00:00,0.662985403104989,12.80949983365343,2.2640619472505015,63.515677409946036,60.84876946204945,0.0,0.0,0.04608429342277964,206.7761195171298,0.0,1.393268890615693,0.0,1.6835332428272958,ME,2026-04-23
2026-03-29 06:00:00+00:00,4.855850718681794,6.385300427156809,2.2266275255569616,63.82825879702598,55.060827957248016,0.0,0.0,0.0455656710646191,200.70295312004177,0.0,1.280310827195253,0.0,1.6143049560287974,ME,2026-04-23
2026-03-29 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ME,2026-04-23
2026-03-29 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ME,2026-04-23
2026-03-29 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ME,2026-04-23
2026-03-29 10:00:00+00:00,0.6454047371955314,0.3283682314876991,0.0,4.048951529210671,0.8361974238446981,0.0,0.0,0.003693303217141811,5.137384775044258,0.0,0.0,0.0,0.0,ME,2026-04-23
2026-03-29 11:00:00+00:00,0.3160272695115285,0.20086342734025792,0.0,1.5878943306428273,0.37290574653503555,0.0,0.0,0.0017686593562079946,2.5205405666141427,0.0,0.0,0.0,0.0,ME,2026-04-23
2026-03-29 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ME,2026-04-23
