,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Fossil Gas,Waste,Other,bidding_zone,source_download_date
2026-01-02 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-02 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-02 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-02 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-02 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-02 13:00:00+00:00,0.0,0.1756958121422961,0.0010192197337107437,0.0,2.149061052850103,0.21811935018103581,0.0,0.10123698665332947,0.0,0.004867578439524369,0.0,NO_5,2026-04-23
2026-01-02 14:00:00+00:00,0.0,0.7014552296567191,0.004143458106643755,0.0,9.779945373758945,0.9151600123901046,0.0,0.6036757444940091,0.0,0.02062018159357803,0.0,NO_5,2026-04-23
2026-01-02 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-02 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-02 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-02 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-02 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-02 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-02 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-02 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-02 23:00:00+00:00,0.0,0.8972714789462795,0.0,0.0,6.448076919419475,0.6591511710781092,0.058281722681591555,0.11220732137438534,0.0,1.138650016030254e-05,0.0,NO_5,2026-04-23
2026-01-03 00:00:00+00:00,0.0,1.8252851404890744,0.0,0.0,14.102132000623765,1.3690009155554683,0.12134668815370876,0.23223525517798213,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 01:00:00+00:00,0.0,0.27323556868789656,0.0,0.0,2.2259528753555853,0.21907287168065892,0.01935475807913895,0.037383926196719944,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 12:00:00+00:00,0.0,0.5125799669680181,0.0016143330771856623,0.0,19.07857951166685,1.8235815949153886,0.0,1.1199014646456895,0.0,0.038743128726872536,0.0,NO_5,2026-04-23
2026-01-03 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-03 23:00:00+00:00,0.0,0.005093658023687043,0.0,0.0,0.017681362142709083,0.0017358718489774796,0.00016641506950323482,0.0003226929151231592,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 00:00:00+00:00,0.0,2.245462504106243,0.0,0.0,8.299772541092922,0.800751288009445,0.07828021038830643,0.1507334564030838,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 01:00:00+00:00,0.0,2.4926946692000405,0.0,0.0,8.257380202100615,0.8190230075953737,0.07920957199330164,0.15169254911066984,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 02:00:00+00:00,0.0,0.005605429469848089,0.0,0.0,0.017213297708472016,0.001704092835648499,0.00016784804922677452,0.0003093319368046208,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 03:00:00+00:00,0.0,0.017844667249426138,0.0,0.0,0.05057330107360557,0.005229733039511884,0.0004973950320276916,0.0008549036054287244,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 05:00:00+00:00,0.0,0.012315526706114107,0.0,0.0,0.033323615873412364,0.003403443347070408,0.0003274844380403695,0.0006299296353627458,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 06:00:00+00:00,0.0,0.016483754689536098,0.0,0.0,0.051976488225878484,0.005139533041750248,0.0004795098838485388,0.0009207141589866278,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 07:00:00+00:00,0.0,11.552977905004486,0.0,0.0,47.94803097049184,4.534808316347267,0.4212483670557123,0.8179204598673926,0.0,1.398123330257909e-05,0.0,NO_5,2026-04-23
2026-01-04 08:00:00+00:00,0.0,64.56488600547463,0.0,0.0,261.47556240771405,24.294901431246256,2.258620186628089,4.381029968937015,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 09:00:00+00:00,0.0,3.25661863065558,8.041162397455235e-05,0.0,12.856142708105804,1.2171561313303425,0.1081870224626676,0.2348287812024163,0.0,0.001986314619214695,0.0,NO_5,2026-04-23
2026-01-04 10:00:00+00:00,0.0,101.03278930784617,0.0,0.0,365.0632255381252,34.97806520945143,3.1843604427265326,6.166473969929165,0.0,8.553192149163467e-05,0.0,NO_5,2026-04-23
2026-01-04 11:00:00+00:00,0.0,85.94546089309792,0.0,0.0,310.9617019252172,29.435186983815374,2.697849256414216,5.234800941455292,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 12:00:00+00:00,0.0,102.25735870061976,0.0,0.0,346.8574437982238,34.832798066582406,3.1498140544633877,6.102585380110552,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 13:00:00+00:00,0.0,57.13466577427403,0.0,0.0,192.89494142730462,18.443061344583995,1.6757029693980228,3.251628484439278,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 14:00:00+00:00,0.0,40.343720210076334,0.0,0.0,127.22599892674044,12.52634136256408,1.132270714616701,2.19666878600244,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 15:00:00+00:00,0.0,27.406744009234373,0.0,0.0,78.51461754727822,8.262595078741368,0.7540938548440608,1.4619495099019781,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 16:00:00+00:00,0.0,19.628085323608556,0.0,0.0,64.35080391440447,6.139933698611685,0.583218829280337,1.1229582340949498,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 17:00:00+00:00,0.0,3.619381723070909,0.0,0.0,12.091495962710697,1.2068455430611167,0.1142956502209811,0.2179811209362983,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 18:00:00+00:00,0.0,25.886074916953422,0.0,0.0,90.58990020185398,8.299474950001732,0.7751855823891386,1.499364348801719,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 19:00:00+00:00,0.0,31.49689211444086,0.0,0.0,111.42426309890266,10.391685761857968,0.9392609075394124,1.8228981172590968,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 20:00:00+00:00,0.0,32.95911282117596,0.0,0.0,109.84419479448093,10.302013514686898,0.9258959729923112,1.793782896663903,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 21:00:00+00:00,0.0,30.646525646004275,0.0,0.0,95.52917014154413,9.020111857689752,0.8068401190840594,1.5473522356777614,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 22:00:00+00:00,0.0,31.069237942836505,0.0,0.0,78.60861849796578,8.660984555340033,0.7962317875354175,1.5149272163222913,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-04 23:00:00+00:00,0.0,98.55110823455713,0.0,0.0,252.27667259036758,27.4629424718227,2.5419064648695966,4.844107159308841,0.0,0.27326307907416925,0.0,NO_5,2026-04-23
2026-01-05 00:00:00+00:00,0.0,134.7320651958627,0.0,0.0,300.86068301330295,36.51382782998516,3.533715197864108,6.757502865304474,0.0,0.20220589768066022,0.0,NO_5,2026-04-23
2026-01-05 01:00:00+00:00,0.0,88.12661730427222,0.0,0.0,205.91079312192556,24.73258982683334,2.405391697816535,4.623812130584372,0.0,0.10079591856797573,0.0,NO_5,2026-04-23
2026-01-05 02:00:00+00:00,0.0,17.915069969359084,0.0,0.0,47.35132498468949,5.582344276741842,0.512754874203942,0.9861687075978176,0.0,0.05233718740782339,0.0,NO_5,2026-04-23
2026-01-05 03:00:00+00:00,0.0,30.02526958521321,0.0,0.0,89.07943223405861,10.006000995708606,0.9184947945367056,1.7635205957554558,0.0,0.08228179472742006,0.0,NO_5,2026-04-23
2026-01-05 04:00:00+00:00,0.0,19.457316701903043,0.0,0.0,61.30929754264186,6.93440518336132,0.6313669407509795,1.208331252511095,0.0,0.0842823788317051,0.0,NO_5,2026-04-23
2026-01-05 05:00:00+00:00,0.0,14.329345940968537,0.0,0.0,54.81288455073438,6.069577757186186,0.5531084274150198,1.0635229186465431,0.0,0.07156040504932541,0.0,NO_5,2026-04-23
2026-01-05 06:00:00+00:00,0.0,54.05851419039994,0.0,0.0,260.26962275807404,26.043490486676205,2.338340092401168,4.512073482266585,0.0,0.3029589901820395,0.0,NO_5,2026-04-23
2026-01-05 07:00:00+00:00,0.0,50.87463409641421,0.0,0.0,281.47520107311425,27.133236787004655,2.4168797896370617,4.636954097262287,0.0,0.08809415656756767,0.0,NO_5,2026-04-23
2026-01-05 08:00:00+00:00,0.0,46.88533581411011,0.0,0.0,301.3501495806661,28.250869065593605,2.5185641769440514,4.845081362686184,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-05 09:00:00+00:00,0.0,18.822110440940925,0.0,0.0,156.27567288129285,14.825372767648563,1.3175055207557411,2.533384765690945,0.0,0.0009536236709782129,0.0,NO_5,2026-04-23
2026-01-05 10:00:00+00:00,0.0,2.058673185485502,0.0,0.0,15.711670681149528,1.4965756809061426,0.12771667608379758,0.25521825114059726,0.0,0.00014552523443223477,0.0,NO_5,2026-04-23
2026-01-05 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-05 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-05 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-05 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-05 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-05 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-05 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-05 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-05 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-05 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-05 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-05 22:00:00+00:00,0.0,3.130452900446327,0.0,0.0,30.157383636912925,2.9136369299505906,0.2598635686064456,0.5016564975087461,0.0,0.037006466574972995,0.0,NO_5,2026-04-23
2026-01-05 23:00:00+00:00,0.0,16.385034582537777,0.0,0.0,159.78871617496745,14.451306064189467,1.347044511002617,2.6305066756349307,0.0,0.0973919916677447,0.0,NO_5,2026-04-23
2026-01-06 00:00:00+00:00,0.0,13.730008613049527,0.0,0.0,110.9128090606833,10.003519254348625,0.9489561941498827,1.8170207431913337,0.0,0.03768613457732283,0.0,NO_5,2026-04-23
2026-01-06 01:00:00+00:00,0.0,8.889852259069766,0.0,0.0,62.901247398117256,5.786111401912214,0.5492126785293601,1.053728276366301,0.0,0.01984798600511897,0.0,NO_5,2026-04-23
2026-01-06 02:00:00+00:00,0.0,2.9548676994432173,0.0,0.0,20.51172612825253,1.8925515835844775,0.17990520595205045,0.3459027392110623,0.0,0.015046643556660728,0.0,NO_5,2026-04-23
2026-01-06 03:00:00+00:00,0.0,2.934312313075594,0.0,0.0,23.800064596036577,2.1939417741806544,0.20961649605876845,0.4019369921210031,0.0,0.010127828527410496,0.0,NO_5,2026-04-23
2026-01-06 04:00:00+00:00,0.0,10.553385787919499,0.0,0.0,70.3630406607148,6.670289845697743,0.6321065101155161,1.2091812269591906,0.0,0.04699596859324021,0.0,NO_5,2026-04-23
2026-01-06 05:00:00+00:00,0.0,0.10802684322904131,0.0,0.0,0.6407798700722372,0.05947855834314161,0.005509694426352567,0.010583495879603673,0.0,0.0006215380496235345,0.0,NO_5,2026-04-23
2026-01-06 06:00:00+00:00,0.0,3.484328207055353,0.0,0.0,15.98899374892876,1.4902614026207104,0.13655886036156026,0.26335211394182434,0.0,0.011505667091795194,0.0,NO_5,2026-04-23
2026-01-06 07:00:00+00:00,0.0,34.867713188075186,0.0,0.0,155.0095656135846,14.503148184064047,1.3173977687739151,2.519633472625404,0.0,0.00754177287678847,0.0,NO_5,2026-04-23
2026-01-06 08:00:00+00:00,0.0,123.9613116761963,0.0,0.0,515.1945889046514,47.884579321729056,4.362298496579585,8.367215994187779,0.0,0.005005606655870175,0.0,NO_5,2026-04-23
2026-01-06 09:00:00+00:00,0.0,86.98596244863981,0.0,0.0,374.04736857313526,35.507741211781216,3.1709228375005685,6.121282085213389,0.0,0.06672284372974233,0.0,NO_5,2026-04-23
2026-01-06 10:00:00+00:00,0.0,77.8008073324994,0.0,0.0,335.2365644658539,31.888138981644648,2.835463866412824,5.4864779728516275,0.0,0.002547380737585281,0.0,NO_5,2026-04-23
2026-01-06 11:00:00+00:00,0.0,44.20680214710291,0.0,0.0,192.20628423255573,17.984310546979177,1.6017155604828655,3.1002390583346844,0.0,0.0006484545446614881,0.0,NO_5,2026-04-23
2026-01-06 12:00:00+00:00,0.0,65.1453819841112,0.0,0.0,267.2412145613606,25.006937012909134,2.219856997521623,4.2903225471925746,0.0,0.021286896904904075,0.0,NO_5,2026-04-23
2026-01-06 13:00:00+00:00,0.0,28.816316001749122,0.0,0.0,113.75733090601881,10.794452644276419,0.9547890741764994,1.8268711965875577,0.0,0.0002401771916090984,0.0,NO_5,2026-04-23
2026-01-06 14:00:00+00:00,0.0,20.997136306080947,0.0,0.0,90.28062515007191,8.879934582099049,0.7844317681799639,1.5078721935681396,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-06 15:00:00+00:00,0.0,2.9340862092560362,0.0,0.0,15.284889937831434,1.4326531745726991,0.12792973520451015,0.24538360119010863,0.0,5.734194521071758e-05,0.0,NO_5,2026-04-23
2026-01-06 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-06 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-06 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-06 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-06 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-06 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5,2026-04-23
2026-01-06 23:00:00+00:00,0.0,10.859000445220543,0.04343355711982146,0.0,108.45395614493185,9.917590474552705,0.0,6.380022369791207,0.02045234731289744,0.2005446610709767,0.0,NO_5,2026-04-23
2026-01-07 00:00:00+00:00,0.0,3.548179592585829,0.014415965585643844,0.0,35.32061728784273,3.284243557689241,0.0,1.9846851136384218,0.006789014287999902,0.06606946837013433,0.0,NO_5,2026-04-23
2026-01-07 01:00:00+00:00,0.0,2.7568805514184804,0.011456255717297475,0.0,26.315521628463028,2.5922606474457957,0.0,1.4658546389546327,0.005395176846784868,0.05263110115397839,0.0,NO_5,2026-04-23
2026-01-07 02:00:00+00:00,0.0,1.50344410453874,0.00603699313166738,0.0,12.829349136078582,1.371497737596992,0.0,0.7591832909341,0.002843044566384253,0.027645693153536377,0.0,NO_5,2026-04-23
2026-01-07 03:00:00+00:00,0.0,1.4541746442606518,0.00529066123893173,0.0,11.639260555603013,1.281908487247514,0.0,0.6905604514185242,0.0026571325628043344,0.026148067668560183,0.0,NO_5,2026-04-23
2026-01-07 04:00:00+00:00,0.0,3.237041342392321,0.010502407620880828,0.0,26.63450210792699,2.735878080093361,0.0,1.6203618441214018,0.005651310382178237,0.05606290746286582,0.0,NO_5,2026-04-23
2026-01-07 05:00:00+00:00,0.0,31.66934286258673,0.09763313855522542,0.0,304.86644908447204,27.357886707986733,0.0,17.22320477135899,0.05657635248095563,0.5539070825593061,0.0,NO_5,2026-04-23
2026-01-07 06:00:00+00:00,0.0,29.024140120444798,0.08995044214925312,0.0,295.0580459972151,26.732074443969516,0.0,16.968009658063774,0.05421546541751889,0.5235638727399706,0.0,NO_5,2026-04-23
2026-01-07 07:00:00+00:00,0.0,42.04489461043457,0.12710405665302704,0.0,432.58321300680154,39.3292133933509,0.0,24.913395139982846,0.07980054466902446,0.7723792481081675,0.0,NO_5,2026-04-23
2026-01-07 08:00:00+00:00,0.0,32.03673796497735,0.0840379416815284,0.0,326.9531285577752,29.638893103258013,0.0,18.70065420308998,0.06027611675225586,0.60127211246576,0.0,NO_5,2026-04-23
