,SE_3_DK_1,DK_1_SE_3,SE_3_FI,FI_SE_3,SE_3_NO_1,NO_1_SE_3,SE_3_SE_2,SE_2_SE_3,SE_3_SE_4,SE_4_SE_3,SE_3_DK_1_net_export,SE_3_FI_net_export,SE_3_NO_1_net_export,SE_3_SE_2_net_export,SE_3_SE_4_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 14:00:00+00:00,103.65,0.0,1200.0,0.0,636.05,0.0,0.0,6161.375,1121.4,0.0,103.65,1200.0,636.05,-6161.375,1121.4,-3100.275,None,SE_3,2026-04-23
2026-01-01 15:00:00+00:00,23.375,72.975,1200.0,0.0,1270.65,1455.45,0.0,5657.175,989.975,0.0,-49.599999999999994,1200.0,-184.79999999999995,-5657.175,989.975,-3701.6,None,SE_3,2026-04-23
2026-01-01 16:00:00+00:00,58.275,0.0,1200.0,0.0,1878.85,0.0,0.0,8010.325,1237.325,0.0,58.275,1200.0,1878.85,-8010.325,1237.325,-3635.875,None,SE_3,2026-04-23
2026-01-01 17:00:00+00:00,167.8,0.0,1200.0,0.0,561.325,0.0,0.0,6933.1,1467.75,0.0,167.8,1200.0,561.325,-6933.1,1467.75,-3536.2250000000004,None,SE_3,2026-04-23
2026-01-01 18:00:00+00:00,315.775,0.0,1200.0,0.0,1158.55,0.0,0.0,7488.05,1359.325,0.0,315.775,1200.0,1158.55,-7488.05,1359.325,-3454.4000000000005,None,SE_3,2026-04-23
2026-01-01 19:00:00+00:00,566.475,0.0,1190.45,0.0,564.075,1526.875,0.0,5150.1,1140.425,0.0,566.475,1190.45,-962.8,-5150.1,1140.425,-3215.55,None,SE_3,2026-04-23
2026-01-01 20:00:00+00:00,720.025,0.0,1200.0,0.0,565.7,0.0,0.0,6389.3,1399.05,0.0,720.025,1200.0,565.7,-6389.3,1399.05,-2504.5249999999996,None,SE_3,2026-04-23
2026-01-01 21:00:00+00:00,732.9749999999999,0.0,1200.0,0.0,555.625,0.0,0.0,5943.225,1793.925,0.0,732.9749999999999,1200.0,555.625,-5943.225,1793.925,-1660.7000000000005,None,SE_3,2026-04-23
2026-01-01 22:00:00+00:00,733.2249999999999,0.0,1200.0,0.0,0.0,0.0,0.0,4739.375,1685.4,0.0,733.2249999999999,1200.0,0.0,-4739.375,1685.4,-1120.75,None,SE_3,2026-04-23
2026-01-01 23:00:00+00:00,712.0,0.0,991.475,0.0,71.85,7.425,0.0,4178.4,848.45,0.0,712.0,991.475,64.425,-4178.4,848.45,-1562.05,None,SE_3,2026-04-23
2026-01-02 00:00:00+00:00,732.425,0.0,584.475,0.0,92.875,10.325,0.0,3965.45,2114.9,0.0,732.425,584.475,82.55,-3965.45,2114.9,-451.0999999999999,None,SE_3,2026-04-23
2026-01-02 01:00:00+00:00,732.825,0.0,519.875,0.0,147.925,0.0,0.0,3717.175,2000.15,0.0,732.825,519.875,147.925,-3717.175,2000.15,-316.4000000000001,None,SE_3,2026-04-23
2026-01-02 02:00:00+00:00,660.125,0.0,338.025,0.0,157.85,0.0,0.0,3526.4,2263.9,0.0,660.125,338.025,157.85,-3526.4,2263.9,-106.5,None,SE_3,2026-04-23
2026-01-02 03:00:00+00:00,660.5,0.0,368.575,0.0,20.7,13.75,0.0,3814.775,2686.075,0.0,660.5,368.575,6.949999999999999,-3814.775,2686.075,-92.67500000000018,None,SE_3,2026-04-23
2026-01-02 04:00:00+00:00,659.5,0.0,839.75,0.0,0.0,147.6,0.0,4150.75,2390.1,0.0,659.5,839.75,-147.6,-4150.75,2390.1,-409.0,None,SE_3,2026-04-23
2026-01-02 05:00:00+00:00,653.1,0.0,1170.5,0.0,0.0,23.775,0.0,5283.675,1927.85,0.0,653.1,1170.5,-23.775,-5283.675,1927.85,-1556.0000000000005,None,SE_3,2026-04-23
2026-01-02 06:00:00+00:00,658.125,0.0,970.625,0.0,9.025,13.95,0.0,6636.0,3038.025,0.0,658.125,970.625,-4.924999999999999,-6636.0,3038.025,-1974.15,None,SE_3,2026-04-23
2026-01-02 07:00:00+00:00,660.5,0.0,542.5,0.0,19.15,0.0,0.0,6745.65,3461.375,0.0,660.5,542.5,19.15,-6745.65,3461.375,-2062.125,None,SE_3,2026-04-23
2026-01-02 08:00:00+00:00,659.825,0.0,513.175,0.0,19.25,0.0,0.0,6742.15,3378.725,0.0,659.825,513.175,19.25,-6742.15,3378.725,-2171.1749999999997,None,SE_3,2026-04-23
2026-01-02 09:00:00+00:00,569.925,0.0,383.15,0.0,0.0,0.0,0.0,6402.875,3265.8,0.0,569.925,383.15,0.0,-6402.875,3265.8,-2184.0,None,SE_3,2026-04-23
2026-01-02 10:00:00+00:00,487.8,0.0,468.35,0.0,0.0,0.05,0.0,6392.025,3294.75,0.0,487.8,468.35,-0.05,-6392.025,3294.75,-2141.1749999999993,None,SE_3,2026-04-23
2026-01-02 11:00:00+00:00,89.8,0.0,497.25,0.0,0.0,0.0,0.0,6363.175,3432.875,0.0,89.8,497.25,0.0,-6363.175,3432.875,-2343.25,None,SE_3,2026-04-23
2026-01-02 12:00:00+00:00,392.325,0.0,361.9,0.0,0.0,0.0,0.0,6288.6,3327.275,0.0,392.325,361.9,0.0,-6288.6,3327.275,-2207.1,None,SE_3,2026-04-23
2026-01-02 13:00:00+00:00,190.275,0.0,290.75,0.0,0.075,0.0,0.0,6284.725,3488.525,0.0,190.275,290.75,0.075,-6284.725,3488.525,-2315.1,None,SE_3,2026-04-23
2026-01-02 14:00:00+00:00,0.0,0.0,196.475,0.0,0.0,0.0,0.0,6315.225,4259.75,0.0,0.0,196.475,0.0,-6315.225,4259.75,-1859.0,None,SE_3,2026-04-23
2026-01-02 15:00:00+00:00,0.0,0.0,108.175,0.0,0.0,0.0,0.0,6164.8,4327.825,0.0,0.0,108.175,0.0,-6164.8,4327.825,-1728.8000000000002,None,SE_3,2026-04-23
2026-01-02 16:00:00+00:00,28.224999999999998,0.0,247.275,0.0,0.0,0.0,0.0,6223.825,3975.2,0.0,28.224999999999998,247.275,0.0,-6223.825,3975.2,-1973.125,None,SE_3,2026-04-23
2026-01-02 17:00:00+00:00,0.0,0.0,379.35,0.0,0.025,0.0,0.0,5924.225,4325.125,0.0,0.0,379.35,0.025,-5924.225,4325.125,-1219.7250000000004,None,SE_3,2026-04-23
2026-01-02 18:00:00+00:00,0.0,0.0,406.75,0.0,0.075,0.0,0.0,5818.85,4451.35,0.0,0.0,406.75,0.075,-5818.85,4451.35,-960.6750000000002,None,SE_3,2026-04-23
2026-01-02 19:00:00+00:00,227.525,0.0,474.125,0.0,0.0,0.0,0.0,5754.15,4358.5,0.0,227.525,474.125,0.0,-5754.15,4358.5,-694.0,None,SE_3,2026-04-23
2026-01-02 20:00:00+00:00,681.525,0.0,507.425,0.0,0.05,0.0,0.0,5815.075,3643.75,0.0,681.525,507.425,0.05,-5815.075,3643.75,-982.3249999999998,None,SE_3,2026-04-23
2026-01-02 21:00:00+00:00,732.95,0.0,442.15,0.0,5.15,0.0,0.0,5400.35,2832.45,0.0,732.95,442.15,5.15,-5400.35,2832.45,-1387.6500000000005,None,SE_3,2026-04-23
2026-01-02 22:00:00+00:00,733.15,0.0,274.75,0.0,83.1,0.0,0.0,5075.35,2715.7,0.0,733.15,274.75,83.1,-5075.35,2715.7,-1268.6500000000005,None,SE_3,2026-04-23
2026-01-02 23:00:00+00:00,733.3,0.0,1137.35,0.0,0.0,0.0,0.0,5684.125,2829.525,0.0,733.3,1137.35,0.0,-5684.125,2829.525,-983.9500000000003,None,SE_3,2026-04-23
2026-01-03 00:00:00+00:00,733.3,0.0,1138.65,0.0,0.0,0.0,0.0,5501.25,2634.375,0.0,733.3,1138.65,0.0,-5501.25,2634.375,-994.9250000000002,None,SE_3,2026-04-23
2026-01-03 01:00:00+00:00,733.225,0.0,1005.225,0.0,0.0,0.0,0.0,5156.875,2467.1,0.0,733.225,1005.225,0.0,-5156.875,2467.1,-951.3250000000003,None,SE_3,2026-04-23
2026-01-03 02:00:00+00:00,720.4,0.0,869.6,0.0,0.0,3.65,0.0,5053.025,2558.375,0.0,720.4,869.6,-3.65,-5053.025,2558.375,-908.2999999999997,None,SE_3,2026-04-23
2026-01-03 03:00:00+00:00,733.3,0.0,977.675,0.0,0.0,0.0,0.0,5226.8,2552.2,0.0,733.3,977.675,0.0,-5226.8,2552.2,-963.6250000000005,None,SE_3,2026-04-23
2026-01-03 04:00:00+00:00,733.3,0.0,869.9,0.0,0.0,0.0,0.0,5262.025,2663.425,0.0,733.3,869.9,0.0,-5262.025,2663.425,-995.3999999999996,None,SE_3,2026-04-23
2026-01-03 05:00:00+00:00,617.2,0.0,803.2,0.0,0.0,18.3,0.0,5280.55,2729.9,0.0,617.2,803.2,-18.3,-5280.55,2729.9,-1148.5499999999997,None,SE_3,2026-04-23
2026-01-03 06:00:00+00:00,663.35,0.0,820.85,0.0,0.0,3.425,0.0,5670.75,2875.05,0.0,663.35,820.85,-3.425,-5670.75,2875.05,-1314.9250000000002,None,SE_3,2026-04-23
2026-01-03 07:00:00+00:00,733.075,0.0,673.075,0.0,4.375,0.0,0.0,5905.35,2955.4,0.0,733.075,673.075,4.375,-5905.35,2955.4,-1539.4250000000006,None,SE_3,2026-04-23
2026-01-03 08:00:00+00:00,733.125,0.0,669.3,0.0,21.025,0.0,0.0,6186.9,3452.55,0.0,733.125,669.3,21.025,-6186.9,3452.55,-1310.8999999999996,None,SE_3,2026-04-23
2026-01-03 09:00:00+00:00,627.775,0.0,793.1,0.0,15.0,0.0,0.0,6227.65,3850.125,0.0,627.775,793.1,15.0,-6227.65,3850.125,-941.6499999999996,None,SE_3,2026-04-23
2026-01-03 10:00:00+00:00,733.2249999999999,0.0,595.325,0.0,16.275,0.0,0.0,6400.125,3017.3,0.0,733.2249999999999,595.325,16.275,-6400.125,3017.3,-2038.0,None,SE_3,2026-04-23
2026-01-03 11:00:00+00:00,733.2249999999999,0.0,543.975,0.0,13.1,0.0,0.0,6383.15,3463.225,0.0,733.2249999999999,543.975,13.1,-6383.15,3463.225,-1629.6250000000005,None,SE_3,2026-04-23
2026-01-03 12:00:00+00:00,732.3,0.0,409.075,0.0,16.05,0.0,0.0,6462.275,4473.85,0.0,732.3,409.075,16.05,-6462.275,4473.85,-830.9999999999991,None,SE_3,2026-04-23
2026-01-03 13:00:00+00:00,727.275,0.0,310.675,0.0,18.825,0.0,0.0,6414.5,3782.0,0.0,727.275,310.675,18.825,-6414.5,3782.0,-1575.7250000000004,None,SE_3,2026-04-23
2026-01-03 14:00:00+00:00,599.5,0.0,215.725,0.0,6.2,0.0,0.0,6457.2,4512.75,0.0,599.5,215.725,6.2,-6457.2,4512.75,-1123.0249999999996,None,SE_3,2026-04-23
2026-01-03 15:00:00+00:00,118.475,0.0,216.1,0.0,13.85,0.0,0.0,6424.875,4904.1,0.0,118.475,216.1,13.85,-6424.875,4904.1,-1172.3499999999995,None,SE_3,2026-04-23
2026-01-03 16:00:00+00:00,38.875,0.0,183.9,0.0,8.4,0.0,0.0,6344.375,4879.875,0.0,38.875,183.9,8.4,-6344.375,4879.875,-1233.3249999999998,None,SE_3,2026-04-23
2026-01-03 17:00:00+00:00,53.05,0.0,280.15,0.0,12.1,0.0,0.0,6379.1,4998.275,0.0,53.05,280.15,12.1,-6379.1,4998.275,-1035.5250000000005,None,SE_3,2026-04-23
2026-01-03 18:00:00+00:00,260.525,0.0,291.525,0.0,4.575,0.0,0.0,6289.35,4879.6,0.0,260.525,291.525,4.575,-6289.35,4879.6,-853.125,None,SE_3,2026-04-23
2026-01-03 19:00:00+00:00,128.225,0.0,503.0,0.0,0.0,0.0,0.0,6226.525,4936.175,0.0,128.225,503.0,0.0,-6226.525,4936.175,-659.1249999999991,None,SE_3,2026-04-23
2026-01-03 20:00:00+00:00,473.625,0.0,517.5,0.0,0.0,1.15,0.0,6343.275,4509.925,0.0,473.625,517.5,-1.15,-6343.275,4509.925,-843.3749999999991,None,SE_3,2026-04-23
2026-01-03 21:00:00+00:00,662.475,0.0,616.7,0.0,0.025,0.125,0.0,6425.925,4791.075,0.0,662.475,616.7,-0.1,-6425.925,4791.075,-355.77500000000055,None,SE_3,2026-04-23
2026-01-03 22:00:00+00:00,724.2,0.0,357.25,0.0,0.0,20.7,0.0,6026.8,4046.875,0.0,724.2,357.25,-20.7,-6026.8,4046.875,-919.1750000000002,None,SE_3,2026-04-23
2026-01-03 23:00:00+00:00,733.05,0.0,37.2,0.0,0.025,0.0,0.0,5506.775,4069.95,0.0,733.05,37.2,0.025,-5506.775,4069.95,-666.5500000000002,None,SE_3,2026-04-23
2026-01-04 00:00:00+00:00,733.05,0.0,0.0,78.225,0.05,0.0,0.0,5181.325,3993.975,0.0,733.05,-78.225,0.05,-5181.325,3993.975,-532.4749999999999,None,SE_3,2026-04-23
2026-01-04 01:00:00+00:00,733.0,0.0,0.0,206.225,0.0,0.0,0.0,5057.125,4136.525,0.0,733.0,-206.225,0.0,-5057.125,4136.525,-393.8250000000007,None,SE_3,2026-04-23
2026-01-04 02:00:00+00:00,733.0,0.0,0.0,194.5,0.025,0.0,0.0,4945.55,4141.55,0.0,733.0,-194.5,0.025,-4945.55,4141.55,-265.47500000000036,None,SE_3,2026-04-23
2026-01-04 03:00:00+00:00,733.05,0.0,0.0,315.2,0.0,0.0,0.0,4827.9,4119.675,0.0,733.05,-315.2,0.0,-4827.9,4119.675,-290.3749999999991,None,SE_3,2026-04-23
2026-01-04 04:00:00+00:00,733.025,0.0,0.0,218.025,0.0,0.025,0.0,4859.75,3979.575,0.0,733.025,-218.025,-0.025,-4859.75,3979.575,-365.1999999999998,None,SE_3,2026-04-23
2026-01-04 05:00:00+00:00,729.2,0.0,0.0,200.95,0.05,0.025,0.0,5115.85,4114.8,0.0,729.2,-200.95,0.025,-5115.85,4114.8,-472.77500000000055,None,SE_3,2026-04-23
2026-01-04 06:00:00+00:00,733.1,0.0,0.0,263.45,255.725,0.0,0.0,5604.15,4186.975,0.0,733.1,-263.45,255.725,-5604.15,4186.975,-691.7999999999993,None,SE_3,2026-04-23
2026-01-04 07:00:00+00:00,731.375,0.0,0.0,454.5,676.725,0.0,0.0,6268.9,4380.0,0.0,731.375,-454.5,676.725,-6268.9,4380.0,-935.2999999999993,None,SE_3,2026-04-23
2026-01-04 08:00:00+00:00,660.75,0.0,0.0,202.775,49.85,168.875,0.0,6153.975,4629.875,0.0,660.75,-202.775,-119.025,-6153.975,4629.875,-1185.1500000000005,None,SE_3,2026-04-23
2026-01-04 09:00:00+00:00,255.525,0.0,14.65,100.2,306.0,0.0,0.0,5914.2,3978.95,0.0,255.525,-85.55,306.0,-5914.2,3978.95,-1459.2749999999996,None,SE_3,2026-04-23
2026-01-04 10:00:00+00:00,151.275,0.0,477.95,0.0,0.0,152.85,0.0,5660.7,3459.25,0.0,151.275,477.95,-152.85,-5660.7,3459.25,-1725.0749999999998,None,SE_3,2026-04-23
2026-01-04 11:00:00+00:00,68.2,0.0,959.375,0.0,0.0,241.875,0.0,5486.95,2981.5,0.0,68.2,959.375,-241.875,-5486.95,2981.5,-1719.75,None,SE_3,2026-04-23
2026-01-04 12:00:00+00:00,0.0,204.15,1123.375,0.0,7.975,74.45,0.0,5400.55,2675.9,0.0,-204.15,1123.375,-66.47500000000001,-5400.55,2675.9,-1871.9,None,SE_3,2026-04-23
2026-01-04 13:00:00+00:00,7.05,60.6,1177.175,0.0,0.0,624.4,0.0,5600.875,2453.425,0.0,-53.550000000000004,1177.175,-624.4,-5600.875,2453.425,-2648.2249999999995,None,SE_3,2026-04-23
2026-01-04 14:00:00+00:00,5.449999999999999,6.875,1196.35,0.0,0.0,1083.75,0.0,5544.5,2193.5,0.0,-1.4250000000000007,1196.35,-1083.75,-5544.5,2193.5,-3239.825,None,SE_3,2026-04-23
2026-01-04 15:00:00+00:00,1.775,0.175,1200.0,0.0,0.0,1253.35,0.0,5571.575,1865.425,0.0,1.5999999999999999,1200.0,-1253.35,-5571.575,1865.425,-3757.8999999999996,None,SE_3,2026-04-23
2026-01-04 16:00:00+00:00,2.15,0.025,1199.475,0.0,0.0,1374.725,0.0,5748.375,2075.325,0.0,2.125,1199.475,-1374.725,-5748.375,2075.325,-3846.175,None,SE_3,2026-04-23
2026-01-04 17:00:00+00:00,1.9,0.0,1193.225,0.0,0.0,1521.325,0.0,5797.1,3195.225,0.0,1.9,1193.225,-1521.325,-5797.1,3195.225,-2928.0750000000003,None,SE_3,2026-04-23
2026-01-04 18:00:00+00:00,0.075,0.07500000000000001,1107.625,0.0,0.0,1494.7,0.0,5906.775,3796.125,0.0,-1.3877787807814457e-17,1107.625,-1494.7,-5906.775,3796.125,-2497.7249999999995,None,SE_3,2026-04-23
2026-01-04 19:00:00+00:00,14.025,0.0,1200.0,0.0,0.0,1496.825,0.0,6093.025,4156.25,0.0,14.025,1200.0,-1496.825,-6093.025,4156.25,-2219.575,None,SE_3,2026-04-23
2026-01-04 20:00:00+00:00,23.0,0.0,1200.0,0.0,0.0,1704.5,0.0,6016.525,3305.725,0.0,23.0,1200.0,-1704.5,-6016.525,3305.725,-3192.2999999999997,None,SE_3,2026-04-23
2026-01-04 21:00:00+00:00,41.075,0.0,1200.0,0.0,0.0,1733.35,0.0,6098.9,3590.05,0.0,41.075,1200.0,-1733.35,-6098.9,3590.05,-3001.124999999999,None,SE_3,2026-04-23
2026-01-04 22:00:00+00:00,7.300000000000001,0.0,1198.05,0.0,0.0,1747.325,0.0,5910.9,3640.025,0.0,7.300000000000001,1198.05,-1747.325,-5910.9,3640.025,-2812.85,None,SE_3,2026-04-23
2026-01-04 23:00:00+00:00,132.8,0.0,1200.0,0.0,0.0,1620.8,0.0,6016.725,3460.475,0.0,132.8,1200.0,-1620.8,-6016.725,3460.475,-2844.2500000000005,None,SE_3,2026-04-23
2026-01-05 00:00:00+00:00,15.0,0.0,1184.375,0.0,0.0,1732.125,0.0,5947.125,3597.45,0.0,15.0,1184.375,-1732.125,-5947.125,3597.45,-2882.425,None,SE_3,2026-04-23
2026-01-05 01:00:00+00:00,26.05,0.0,1199.75,0.0,0.0,1515.325,0.0,6090.65,3513.575,0.0,26.05,1199.75,-1515.325,-6090.65,3513.575,-2866.5999999999995,None,SE_3,2026-04-23
2026-01-05 02:00:00+00:00,68.9,0.0,1116.65,0.0,0.0,1837.25,0.0,6074.075,4596.275,0.0,68.9,1116.65,-1837.25,-6074.075,4596.275,-2129.5,None,SE_3,2026-04-23
2026-01-05 03:00:00+00:00,295.575,0.0,692.275,0.0,0.0,1429.95,0.0,6016.725,4727.35,0.0,295.575,692.275,-1429.95,-6016.725,4727.35,-1731.4750000000004,None,SE_3,2026-04-23
2026-01-05 04:00:00+00:00,314.25,0.0,927.575,0.0,0.0,1482.15,0.0,6036.8,4411.325,0.0,314.25,927.575,-1482.15,-6036.8,4411.325,-1865.8000000000002,None,SE_3,2026-04-23
2026-01-05 05:00:00+00:00,304.975,0.0,685.95,0.0,0.0,1391.85,0.0,6459.225,4152.75,0.0,304.975,685.95,-1391.85,-6459.225,4152.75,-2707.4000000000005,None,SE_3,2026-04-23
2026-01-05 06:00:00+00:00,145.025,0.0,639.625,0.0,0.0,1477.725,0.0,6672.95,3280.95,0.0,145.025,639.625,-1477.725,-6672.95,3280.95,-4085.075,None,SE_3,2026-04-23
2026-01-05 07:00:00+00:00,0.0,98.35,688.75,0.0,0.0,1146.3,0.0,6670.7,3011.875,0.0,-98.35,688.75,-1146.3,-6670.7,3011.875,-4214.724999999999,None,SE_3,2026-04-23
2026-01-05 08:00:00+00:00,14.05,106.9,1143.625,0.0,0.0,897.525,0.0,6671.825,1882.225,0.0,-92.85000000000001,1143.625,-897.525,-6671.825,1882.225,-4636.35,None,SE_3,2026-04-23
2026-01-05 09:00:00+00:00,0.0,288.325,1167.6,0.0,0.0,668.675,0.0,6608.25,1566.575,0.0,-288.325,1167.6,-668.675,-6608.25,1566.575,-4831.075,None,SE_3,2026-04-23
2026-01-05 10:00:00+00:00,0.0,307.425,1182.825,0.0,0.0,544.05,0.0,6653.825,1421.55,0.0,-307.425,1182.825,-544.05,-6653.825,1421.55,-4900.924999999999,None,SE_3,2026-04-23
2026-01-05 11:00:00+00:00,0.0,648.35,1183.5,0.0,0.0,551.925,0.0,6632.8,1770.775,0.0,-648.35,1183.5,-551.925,-6632.8,1770.775,-4878.799999999999,None,SE_3,2026-04-23
2026-01-05 12:00:00+00:00,0.0,434.125,1100.625,0.0,0.0,564.575,0.0,6647.6,1855.05,0.0,-434.125,1100.625,-564.575,-6647.6,1855.05,-4690.625,None,SE_3,2026-04-23
2026-01-05 13:00:00+00:00,0.0,673.075,1052.95,0.0,0.0,664.175,0.0,6459.1,2065.4,0.0,-673.075,1052.95,-664.175,-6459.1,2065.4,-4678.0,None,SE_3,2026-04-23
2026-01-05 14:00:00+00:00,0.0,732.3,1029.65,0.0,0.0,618.575,0.0,6326.7,1702.575,0.0,-732.3,1029.65,-618.575,-6326.7,1702.575,-4945.349999999999,None,SE_3,2026-04-23
2026-01-05 15:00:00+00:00,0.0,733.3,986.775,0.0,0.0,701.525,0.0,6109.375,1495.6,0.0,-733.3,986.775,-701.525,-6109.375,1495.6,-5061.825000000001,None,SE_3,2026-04-23
2026-01-05 16:00:00+00:00,0.0,614.925,399.25,3.425,0.0,492.15,0.0,5964.85,2669.3,0.0,-614.925,395.825,-492.15,-5964.85,2669.3,-4006.8,None,SE_3,2026-04-23
2026-01-05 17:00:00+00:00,0.0,582.3,334.475,0.0,0.0,210.85,0.0,5757.95,2627.625,0.0,-582.3,334.475,-210.85,-5757.95,2627.625,-3589.0,None,SE_3,2026-04-23
2026-01-05 18:00:00+00:00,0.0,289.07500000000005,1152.075,0.0,0.0,939.925,0.0,5836.15,1413.5,0.0,-289.07500000000005,1152.075,-939.925,-5836.15,1413.5,-4499.575,None,SE_3,2026-04-23
2026-01-05 19:00:00+00:00,0.0,345.15,1162.525,0.0,0.0,929.4,0.0,5714.025,1475.05,0.0,-345.15,1162.525,-929.4,-5714.025,1475.05,-4350.999999999999,None,SE_3,2026-04-23
2026-01-05 20:00:00+00:00,0.0,381.4,1199.325,0.0,0.0,1107.95,0.0,5556.4,1827.175,0.0,-381.4,1199.325,-1107.95,-5556.4,1827.175,-4019.249999999999,None,SE_3,2026-04-23
2026-01-05 21:00:00+00:00,0.0,366.525,1190.75,0.0,0.0,1271.8,0.0,5438.925,2263.4,0.0,-366.525,1190.75,-1271.8,-5438.925,2263.4,-3623.1,None,SE_3,2026-04-23
2026-01-05 22:00:00+00:00,1.7,44.325,1199.975,0.0,0.0,1459.525,0.0,5354.2,2402.1,0.0,-42.625,1199.975,-1459.525,-5354.2,2402.1,-3254.275,None,SE_3,2026-04-23
2026-01-05 23:00:00+00:00,190.95,0.0,1200.0,0.0,0.0,1689.6,0.0,5669.1,4219.975,0.0,190.95,1200.0,-1689.6,-5669.1,4219.975,-1747.7749999999996,None,SE_3,2026-04-23
2026-01-06 00:00:00+00:00,63.025,25.3,1200.0,0.0,0.0,1688.5,0.0,5670.325,4485.8,0.0,37.724999999999994,1200.0,-1688.5,-5670.325,4485.8,-1635.3000000000002,None,SE_3,2026-04-23
2026-01-06 01:00:00+00:00,0.0,180.1,1200.0,0.0,0.0,1828.675,0.0,5437.7,3566.825,0.0,-180.1,1200.0,-1828.675,-5437.7,3566.825,-2679.6499999999996,None,SE_3,2026-04-23
2026-01-06 02:00:00+00:00,0.0,359.25,1200.0,0.0,0.0,1675.375,0.0,5236.35,4127.75,0.0,-359.25,1200.0,-1675.375,-5236.35,4127.75,-1943.2250000000004,None,SE_3,2026-04-23
2026-01-06 03:00:00+00:00,0.0,251.55,1200.0,0.0,0.0,1652.9,0.0,5251.35,4254.9,0.0,-251.55,1200.0,-1652.9,-5251.35,4254.9,-1700.9000000000005,None,SE_3,2026-04-23
2026-01-06 04:00:00+00:00,26.45,133.52499999999998,1200.0,0.0,0.0,1796.375,0.0,5383.725,3567.85,0.0,-107.07499999999997,1200.0,-1796.375,-5383.725,3567.85,-2519.3250000000003,None,SE_3,2026-04-23
2026-01-06 05:00:00+00:00,81.125,45.85,1197.225,0.0,0.0,1740.95,0.0,5687.625,3931.275,0.0,35.275,1197.225,-1740.95,-5687.625,3931.275,-2264.7999999999997,None,SE_3,2026-04-23
