,LV_EE,EE_LV,LV_LT,LT_LV,LV_EE_net_export,LV_LT_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,140.975,0.0,0.0,646.8,140.975,-646.8,-505.82499999999993,None,LV,2026-04-23
2026-01-01 01:00:00+00:00,233.35,0.0,0.0,727.275,233.35,-727.275,-493.92499999999995,None,LV,2026-04-23
2026-01-01 02:00:00+00:00,308.65,0.0,0.0,786.0,308.65,-786.0,-477.35,None,LV,2026-04-23
2026-01-01 03:00:00+00:00,431.4,0.0,0.0,742.0,431.4,-742.0,-310.6,None,LV,2026-04-23
2026-01-01 04:00:00+00:00,507.725,0.0,0.0,724.05,507.725,-724.05,-216.32499999999993,None,LV,2026-04-23
2026-01-01 05:00:00+00:00,533.975,0.0,0.0,735.25,533.975,-735.25,-201.27499999999998,None,LV,2026-04-23
2026-01-01 06:00:00+00:00,516.225,0.0,0.0,770.125,516.225,-770.125,-253.89999999999998,None,LV,2026-04-23
2026-01-01 07:00:00+00:00,397.575,0.0,0.0,746.225,397.575,-746.225,-348.65000000000003,None,LV,2026-04-23
2026-01-01 08:00:00+00:00,381.75,0.0,0.0,755.0500000000001,381.75,-755.0500000000001,-373.30000000000007,None,LV,2026-04-23
2026-01-01 09:00:00+00:00,443.925,0.0,0.0,775.15,443.925,-775.15,-331.22499999999997,None,LV,2026-04-23
2026-01-01 10:00:00+00:00,470.175,0.0,0.0,812.725,470.175,-812.725,-342.55,None,LV,2026-04-23
2026-01-01 11:00:00+00:00,419.075,0.0,0.0,802.925,419.075,-802.925,-383.84999999999997,None,LV,2026-04-23
2026-01-01 12:00:00+00:00,287.25,0.0,0.0,686.0,287.25,-686.0,-398.75,None,LV,2026-04-23
2026-01-01 13:00:00+00:00,360.4,0.0,0.0,790.0,360.4,-790.0,-429.6,None,LV,2026-04-23
2026-01-01 14:00:00+00:00,310.85,0.0,0.0,807.0,310.85,-807.0,-496.15,None,LV,2026-04-23
2026-01-01 15:00:00+00:00,286.675,0.0,0.0,801.0,286.675,-801.0,-514.325,None,LV,2026-04-23
2026-01-01 16:00:00+00:00,290.6,0.0,0.0,800.0,290.6,-800.0,-509.4,None,LV,2026-04-23
2026-01-01 17:00:00+00:00,223.425,0.0,0.0,816.6,223.425,-816.6,-593.175,None,LV,2026-04-23
2026-01-01 18:00:00+00:00,133.65,0.0,0.0,821.0,133.65,-821.0,-687.35,None,LV,2026-04-23
2026-01-01 19:00:00+00:00,164.07500000000002,0.0,0.0,835.125,164.07500000000002,-835.125,-671.05,None,LV,2026-04-23
2026-01-01 20:00:00+00:00,239.675,0.0,0.0,855.0,239.675,-855.0,-615.325,None,LV,2026-04-23
2026-01-01 21:00:00+00:00,240.4,0.0,0.0,828.025,240.4,-828.025,-587.625,None,LV,2026-04-23
2026-01-01 22:00:00+00:00,230.025,0.0,0.0,821.275,230.025,-821.275,-591.25,None,LV,2026-04-23
2026-01-01 23:00:00+00:00,120.025,0.0,0.0,525.8,120.025,-525.8,-405.775,None,LV,2026-04-23
2026-01-02 00:00:00+00:00,333.45,0.0,0.0,656.525,333.45,-656.525,-323.075,None,LV,2026-04-23
2026-01-02 01:00:00+00:00,245.225,0.0,0.0,502.75,245.225,-502.75,-257.525,None,LV,2026-04-23
2026-01-02 02:00:00+00:00,272.525,0.0,0.0,550.85,272.525,-550.85,-278.32500000000005,None,LV,2026-04-23
2026-01-02 03:00:00+00:00,387.275,0.0,0.0,688.575,387.275,-688.575,-301.30000000000007,None,LV,2026-04-23
2026-01-02 04:00:00+00:00,154.175,13.15,0.0,502.45,141.025,-502.45,-361.42499999999995,None,LV,2026-04-23
2026-01-02 05:00:00+00:00,0.0,338.275,0.0,101.975,-338.275,-101.975,-440.25,None,LV,2026-04-23
2026-01-02 06:00:00+00:00,0.0,331.1,0.0,167.025,-331.1,-167.025,-498.125,None,LV,2026-04-23
2026-01-02 07:00:00+00:00,0.0,283.65,0.0,225.3,-283.65,-225.3,-508.95,None,LV,2026-04-23
2026-01-02 08:00:00+00:00,0.0,291.875,0.0,245.225,-291.875,-245.225,-537.1,None,LV,2026-04-23
2026-01-02 09:00:00+00:00,0.0,237.55,0.0,248.85,-237.55,-248.85,-486.4,None,LV,2026-04-23
2026-01-02 10:00:00+00:00,208.625,31.475,0.0,636.4,177.15,-636.4,-459.25,None,LV,2026-04-23
2026-01-02 11:00:00+00:00,414.925,0.0,0.0,925.1,414.925,-925.1,-510.175,None,LV,2026-04-23
2026-01-02 12:00:00+00:00,436.775,0.0,0.0,969.175,436.775,-969.175,-532.4,None,LV,2026-04-23
2026-01-02 13:00:00+00:00,435.4,0.0,0.0,978.675,435.4,-978.675,-543.275,None,LV,2026-04-23
2026-01-02 14:00:00+00:00,348.6,0.0,0.0,764.3,348.6,-764.3,-415.69999999999993,None,LV,2026-04-23
2026-01-02 15:00:00+00:00,489.15,0.0,0.0,804.45,489.15,-804.45,-315.30000000000007,None,LV,2026-04-23
2026-01-02 16:00:00+00:00,708.425,0.0,0.0,1027.0,708.425,-1027.0,-318.57500000000005,None,LV,2026-04-23
2026-01-02 17:00:00+00:00,635.375,0.0,0.0,924.375,635.375,-924.375,-289.0,None,LV,2026-04-23
2026-01-02 18:00:00+00:00,381.425,0.0,0.0,617.45,381.425,-617.45,-236.02500000000003,None,LV,2026-04-23
2026-01-02 19:00:00+00:00,10.175,15.575,0.0,197.125,-5.399999999999999,-197.125,-202.525,None,LV,2026-04-23
2026-01-02 20:00:00+00:00,186.89999999999998,0.0,0.0,338.225,186.89999999999998,-338.225,-151.32500000000005,None,LV,2026-04-23
2026-01-02 21:00:00+00:00,23.15,62.6,0.0,207.10000000000002,-39.45,-207.10000000000002,-246.55,None,LV,2026-04-23
2026-01-02 22:00:00+00:00,111.95,5.225,0.0,437.2,106.72500000000001,-437.2,-330.47499999999997,None,LV,2026-04-23
2026-01-02 23:00:00+00:00,10.8,162.975,0.0,156.425,-152.17499999999998,-156.425,-308.6,None,LV,2026-04-23
2026-01-03 00:00:00+00:00,0.0,251.9,0.0,33.75,-251.9,-33.75,-285.65,None,LV,2026-04-23
2026-01-03 01:00:00+00:00,42.9,74.875,0.0,163.925,-31.975,-163.925,-195.9,None,LV,2026-04-23
2026-01-03 02:00:00+00:00,58.05,1.625,0.0,245.825,56.425,-245.825,-189.39999999999998,None,LV,2026-04-23
2026-01-03 03:00:00+00:00,40.324999999999996,6.7,0.0,218.0,33.62499999999999,-218.0,-184.375,None,LV,2026-04-23
2026-01-03 04:00:00+00:00,0.0,210.425,0.0,111.1,-210.425,-111.1,-321.525,None,LV,2026-04-23
2026-01-03 05:00:00+00:00,0.0,168.025,0.0,82.075,-168.025,-82.075,-250.10000000000002,None,LV,2026-04-23
2026-01-03 06:00:00+00:00,0.0,222.825,0.0,79.675,-222.825,-79.675,-302.5,None,LV,2026-04-23
2026-01-03 07:00:00+00:00,0.0,149.15,0.0,196.725,-149.15,-196.725,-345.875,None,LV,2026-04-23
2026-01-03 08:00:00+00:00,0.0,120.525,0.0,29.65,-120.525,-29.65,-150.175,None,LV,2026-04-23
2026-01-03 09:00:00+00:00,0.0,90.05,4.325,0.0,-90.05,4.325,-85.725,None,LV,2026-04-23
2026-01-03 10:00:00+00:00,45.95,0.0,0.0,125.07499999999999,45.95,-125.07499999999999,-79.12499999999999,None,LV,2026-04-23
2026-01-03 11:00:00+00:00,0.775,16.05,0.0,46.775,-15.275,-46.775,-62.05,None,LV,2026-04-23
2026-01-03 12:00:00+00:00,0.0,61.375,0.0,128.525,-61.375,-128.525,-189.9,None,LV,2026-04-23
2026-01-03 13:00:00+00:00,19.65,0.0,0.0,197.72500000000002,19.65,-197.72500000000002,-178.07500000000002,None,LV,2026-04-23
2026-01-03 14:00:00+00:00,133.82500000000002,0.0,0.0,267.075,133.82500000000002,-267.075,-133.24999999999997,None,LV,2026-04-23
2026-01-03 15:00:00+00:00,4.9,1.625,0.0,132.2,3.2750000000000004,-132.2,-128.92499999999998,None,LV,2026-04-23
2026-01-03 16:00:00+00:00,0.0,23.1,0.0,93.85,-23.1,-93.85,-116.94999999999999,None,LV,2026-04-23
2026-01-03 17:00:00+00:00,0.0,45.225,0.0,386.1,-45.225,-386.1,-431.32500000000005,None,LV,2026-04-23
2026-01-03 18:00:00+00:00,0.0,62.5,0.0,436.1,-62.5,-436.1,-498.6,None,LV,2026-04-23
2026-01-03 19:00:00+00:00,0.0,72.125,0.0,392.7,-72.125,-392.7,-464.825,None,LV,2026-04-23
2026-01-03 20:00:00+00:00,0.0,113.525,0.0,325.625,-113.525,-325.625,-439.15,None,LV,2026-04-23
2026-01-03 21:00:00+00:00,0.0,172.225,0.0,307.475,-172.225,-307.475,-479.70000000000005,None,LV,2026-04-23
2026-01-03 22:00:00+00:00,0.0,210.575,0.0,229.375,-210.575,-229.375,-439.95,None,LV,2026-04-23
2026-01-03 23:00:00+00:00,0.0,236.875,0.0,50.75,-236.875,-50.75,-287.625,None,LV,2026-04-23
2026-01-04 00:00:00+00:00,0.0,243.175,0.0,23.55,-243.175,-23.55,-266.725,None,LV,2026-04-23
2026-01-04 01:00:00+00:00,0.0,288.825,13.75,0.225,-288.825,13.525,-275.3,None,LV,2026-04-23
2026-01-04 02:00:00+00:00,0.0,280.65,4.775,0.0,-280.65,4.775,-275.875,None,LV,2026-04-23
2026-01-04 03:00:00+00:00,0.0,266.9,0.0,22.849999999999998,-266.9,-22.849999999999998,-289.75,None,LV,2026-04-23
2026-01-04 04:00:00+00:00,0.0,287.325,0.0,32.375,-287.325,-32.375,-319.7,None,LV,2026-04-23
2026-01-04 05:00:00+00:00,0.0,306.5,35.625,0.0,-306.5,35.625,-270.875,None,LV,2026-04-23
2026-01-04 06:00:00+00:00,0.0,293.7,3.45,29.45,-293.7,-26.0,-319.7,None,LV,2026-04-23
2026-01-04 07:00:00+00:00,0.0,311.65,0.0,38.025,-311.65,-38.025,-349.67499999999995,None,LV,2026-04-23
2026-01-04 08:00:00+00:00,0.0,315.775,0.0,35.25,-315.775,-35.25,-351.025,None,LV,2026-04-23
2026-01-04 09:00:00+00:00,0.0,284.625,0.0,70.5,-284.625,-70.5,-355.125,None,LV,2026-04-23
2026-01-04 10:00:00+00:00,0.0,320.925,0.3,27.55,-320.925,-27.25,-348.175,None,LV,2026-04-23
2026-01-04 11:00:00+00:00,0.0,231.7,47.575,0.0,-231.7,47.575,-184.125,None,LV,2026-04-23
2026-01-04 12:00:00+00:00,0.0,267.725,155.6,0.0,-267.725,155.6,-112.12500000000003,None,LV,2026-04-23
2026-01-04 13:00:00+00:00,0.0,294.375,155.025,0.0,-294.375,155.025,-139.35,None,LV,2026-04-23
2026-01-04 14:00:00+00:00,0.0,303.65,131.85000000000002,0.0,-303.65,131.85000000000002,-171.79999999999995,None,LV,2026-04-23
2026-01-04 15:00:00+00:00,0.0,276.25,62.325,0.0,-276.25,62.325,-213.925,None,LV,2026-04-23
2026-01-04 16:00:00+00:00,0.0,196.85,5.725,16.35,-196.85,-10.625000000000002,-207.475,None,LV,2026-04-23
2026-01-04 17:00:00+00:00,0.0,76.475,0.0,72.825,-76.475,-72.825,-149.3,None,LV,2026-04-23
2026-01-04 18:00:00+00:00,156.1,0.0,0.0,269.45,156.1,-269.45,-113.35,None,LV,2026-04-23
2026-01-04 19:00:00+00:00,271.125,0.0,0.0,344.55,271.125,-344.55,-73.42500000000001,None,LV,2026-04-23
2026-01-04 20:00:00+00:00,339.675,0.0,0.0,577.3,339.675,-577.3,-237.62499999999994,None,LV,2026-04-23
2026-01-04 21:00:00+00:00,518.25,0.0,0.0,703.85,518.25,-703.85,-185.60000000000002,None,LV,2026-04-23
2026-01-04 22:00:00+00:00,455.0,0.0,0.0,699.1,455.0,-699.1,-244.10000000000002,None,LV,2026-04-23
2026-01-04 23:00:00+00:00,344.45,0.0,0.0,692.775,344.45,-692.775,-348.325,None,LV,2026-04-23
2026-01-05 00:00:00+00:00,342.45,0.0,0.0,637.7,342.45,-637.7,-295.25000000000006,None,LV,2026-04-23
2026-01-05 01:00:00+00:00,16.575,9.575,0.0,271.2,7.0,-271.2,-264.2,None,LV,2026-04-23
2026-01-05 02:00:00+00:00,51.4,0.0,0.0,322.15,51.4,-322.15,-270.75,None,LV,2026-04-23
2026-01-05 03:00:00+00:00,262.025,0.0,0.0,557.175,262.025,-557.175,-295.15,None,LV,2026-04-23
2026-01-05 04:00:00+00:00,113.17500000000001,0.0,0.0,451.025,113.17500000000001,-451.025,-337.84999999999997,None,LV,2026-04-23
2026-01-05 05:00:00+00:00,407.02500000000003,0.0,0.0,434.95,407.02500000000003,-434.95,-27.924999999999955,None,LV,2026-04-23
2026-01-05 06:00:00+00:00,220.3,0.0,0.0,170.45,220.3,-170.45,49.85000000000002,None,LV,2026-04-23
2026-01-05 07:00:00+00:00,148.6,0.45,43.325,73.15,148.15,-29.825000000000003,118.325,None,LV,2026-04-23
2026-01-05 08:00:00+00:00,0.0,159.45,233.05,0.0,-159.45,233.05,73.60000000000002,None,LV,2026-04-23
2026-01-05 09:00:00+00:00,0.0,69.225,135.4,0.0,-69.225,135.4,66.17500000000001,None,LV,2026-04-23
2026-01-05 10:00:00+00:00,0.0,94.825,110.95,0.0,-94.825,110.95,16.125,None,LV,2026-04-23
2026-01-05 11:00:00+00:00,0.0,162.875,168.6,0.0,-162.875,168.6,5.724999999999994,None,LV,2026-04-23
2026-01-05 12:00:00+00:00,0.0,36.95,130.025,0.0,-36.95,130.025,93.075,None,LV,2026-04-23
2026-01-05 13:00:00+00:00,0.0,106.275,196.77499999999998,0.0,-106.275,196.77499999999998,90.49999999999997,None,LV,2026-04-23
2026-01-05 14:00:00+00:00,0.0,54.6,186.77499999999998,0.0,-54.6,186.77499999999998,132.17499999999998,None,LV,2026-04-23
2026-01-05 15:00:00+00:00,0.0,251.725,392.275,0.0,-251.725,392.275,140.54999999999998,None,LV,2026-04-23
2026-01-05 16:00:00+00:00,253.32500000000002,46.95,122.275,117.425,206.375,4.8500000000000085,211.22500000000002,None,LV,2026-04-23
2026-01-05 17:00:00+00:00,303.125,9.6,78.2,133.8,293.525,-55.60000000000001,237.92499999999995,None,LV,2026-04-23
2026-01-05 18:00:00+00:00,0.0,284.75,522.7,0.0,-284.75,522.7,237.95000000000005,None,LV,2026-04-23
2026-01-05 19:00:00+00:00,0.0,283.7,577.775,0.0,-283.7,577.775,294.075,None,LV,2026-04-23
2026-01-05 20:00:00+00:00,20.049999999999997,36.9,127.6,0.0,-16.85,127.6,110.75,None,LV,2026-04-23
2026-01-05 21:00:00+00:00,34.575,9.4,73.025,11.05,25.175000000000004,61.97500000000001,87.15,None,LV,2026-04-23
2026-01-05 22:00:00+00:00,0.0,108.3,192.1,0.0,-108.3,192.1,83.8,None,LV,2026-04-23
2026-01-05 23:00:00+00:00,0.0,572.175,488.175,0.0,-572.175,488.175,-83.99999999999994,None,LV,2026-04-23
2026-01-06 00:00:00+00:00,0.0,531.0,455.825,0.0,-531.0,455.825,-75.17500000000001,None,LV,2026-04-23
2026-01-06 01:00:00+00:00,0.0,509.55,431.6,0.0,-509.55,431.6,-77.94999999999999,None,LV,2026-04-23
2026-01-06 02:00:00+00:00,0.0,533.15,443.975,0.0,-533.15,443.975,-89.17499999999995,None,LV,2026-04-23
2026-01-06 03:00:00+00:00,0.0,513.9,501.725,0.0,-513.9,501.725,-12.174999999999955,None,LV,2026-04-23
2026-01-06 04:00:00+00:00,0.0,295.475,189.275,0.0,-295.475,189.275,-106.20000000000002,None,LV,2026-04-23
2026-01-06 05:00:00+00:00,0.0,225.025,264.85,0.0,-225.025,264.85,39.82500000000002,None,LV,2026-04-23
2026-01-06 06:00:00+00:00,0.0,261.79999999999995,347.725,0.0,-261.79999999999995,347.725,85.92500000000007,None,LV,2026-04-23
2026-01-06 07:00:00+00:00,0.0,183.925,378.1,0.0,-183.925,378.1,194.175,None,LV,2026-04-23
2026-01-06 08:00:00+00:00,0.0,255.02499999999998,466.325,0.0,-255.02499999999998,466.325,211.3,None,LV,2026-04-23
2026-01-06 09:00:00+00:00,0.0,526.475,726.65,0.0,-526.475,726.65,200.17499999999995,None,LV,2026-04-23
2026-01-06 10:00:00+00:00,0.0,398.95,511.2,0.0,-398.95,511.2,112.25,None,LV,2026-04-23
2026-01-06 11:00:00+00:00,0.0,274.425,379.35,0.0,-274.425,379.35,104.92500000000001,None,LV,2026-04-23
2026-01-06 12:00:00+00:00,0.0,485.5,576.325,0.0,-485.5,576.325,90.82500000000005,None,LV,2026-04-23
2026-01-06 13:00:00+00:00,0.0,490.375,506.95,0.0,-490.375,506.95,16.57499999999999,None,LV,2026-04-23
2026-01-06 14:00:00+00:00,0.0,468.75,463.0,0.0,-468.75,463.0,-5.75,None,LV,2026-04-23
2026-01-06 15:00:00+00:00,0.0,527.875,573.4,0.0,-527.875,573.4,45.52499999999998,None,LV,2026-04-23
2026-01-06 16:00:00+00:00,0.0,530.6,615.375,0.0,-530.6,615.375,84.77499999999998,None,LV,2026-04-23
2026-01-06 17:00:00+00:00,0.0,509.225,609.65,0.0,-509.225,609.65,100.42499999999995,None,LV,2026-04-23
2026-01-06 18:00:00+00:00,0.0,462.375,586.725,0.0,-462.375,586.725,124.35000000000002,None,LV,2026-04-23
2026-01-06 19:00:00+00:00,0.0,480.35,596.275,0.0,-480.35,596.275,115.92499999999995,None,LV,2026-04-23
2026-01-06 20:00:00+00:00,0.0,508.15,348.3,0.0,-508.15,348.3,-159.84999999999997,None,LV,2026-04-23
2026-01-06 21:00:00+00:00,0.0,520.825,407.375,0.0,-520.825,407.375,-113.45000000000005,None,LV,2026-04-23
2026-01-06 22:00:00+00:00,0.0,523.475,406.3,0.0,-523.475,406.3,-117.17500000000001,None,LV,2026-04-23
2026-01-06 23:00:00+00:00,0.0,524.2,503.625,0.0,-524.2,503.625,-20.575000000000045,None,LV,2026-04-23
2026-01-07 00:00:00+00:00,0.0,512.525,511.825,0.0,-512.525,511.825,-0.6999999999999886,None,LV,2026-04-23
2026-01-07 01:00:00+00:00,0.0,506.725,495.07500000000005,0.0,-506.725,495.07500000000005,-11.649999999999977,None,LV,2026-04-23
2026-01-07 02:00:00+00:00,0.0,472.875,593.05,0.0,-472.875,593.05,120.17499999999995,None,LV,2026-04-23
2026-01-07 03:00:00+00:00,0.0,484.4,583.5,0.0,-484.4,583.5,99.10000000000002,None,LV,2026-04-23
2026-01-07 04:00:00+00:00,0.0,425.9,425.925,0.0,-425.9,425.925,0.025000000000034106,None,LV,2026-04-23
2026-01-07 05:00:00+00:00,0.0,429.4,365.35,0.0,-429.4,365.35,-64.04999999999995,None,LV,2026-04-23
2026-01-07 06:00:00+00:00,0.0,441.925,397.15,0.0,-441.925,397.15,-44.775000000000034,None,LV,2026-04-23
2026-01-07 07:00:00+00:00,0.0,446.775,352.95,0.0,-446.775,352.95,-93.82499999999999,None,LV,2026-04-23
2026-01-07 08:00:00+00:00,0.0,431.3,382.075,0.0,-431.3,382.075,-49.22500000000002,None,LV,2026-04-23
2026-01-07 09:00:00+00:00,0.0,431.15,362.975,0.0,-431.15,362.975,-68.17499999999995,None,LV,2026-04-23
2026-01-07 10:00:00+00:00,0.0,447.15,468.125,0.0,-447.15,468.125,20.975000000000023,None,LV,2026-04-23
2026-01-07 11:00:00+00:00,0.0,416.25,538.3,0.0,-416.25,538.3,122.04999999999995,None,LV,2026-04-23
2026-01-07 12:00:00+00:00,0.0,448.7,631.45,0.0,-448.7,631.45,182.75000000000006,None,LV,2026-04-23
2026-01-07 13:00:00+00:00,0.0,452.625,704.5,0.0,-452.625,704.5,251.875,None,LV,2026-04-23
2026-01-07 14:00:00+00:00,0.0,478.95,683.45,0.0,-478.95,683.45,204.50000000000006,None,LV,2026-04-23
2026-01-07 15:00:00+00:00,0.0,470.75,585.925,0.0,-470.75,585.925,115.17499999999995,None,LV,2026-04-23
2026-01-07 16:00:00+00:00,0.0,438.475,595.875,0.0,-438.475,595.875,157.39999999999998,None,LV,2026-04-23
2026-01-07 17:00:00+00:00,0.0,472.1,406.425,0.0,-472.1,406.425,-65.67500000000001,None,LV,2026-04-23
2026-01-07 18:00:00+00:00,0.0,510.27500000000003,421.575,0.0,-510.27500000000003,421.575,-88.70000000000005,None,LV,2026-04-23
2026-01-07 19:00:00+00:00,0.0,515.85,394.575,0.0,-515.85,394.575,-121.27500000000003,None,LV,2026-04-23
2026-01-07 20:00:00+00:00,0.0,440.175,385.325,0.0,-440.175,385.325,-54.85000000000002,None,LV,2026-04-23
2026-01-07 21:00:00+00:00,0.0,515.875,520.825,0.0,-515.875,520.825,4.9500000000000455,None,LV,2026-04-23
2026-01-07 22:00:00+00:00,0.0,512.025,568.25,0.0,-512.025,568.25,56.22500000000002,None,LV,2026-04-23
2026-01-07 23:00:00+00:00,0.0,481.625,616.925,0.0,-481.625,616.925,135.29999999999995,None,LV,2026-04-23
2026-01-08 00:00:00+00:00,0.0,478.225,612.925,0.0,-478.225,612.925,134.69999999999993,None,LV,2026-04-23
2026-01-08 01:00:00+00:00,0.0,438.375,573.2750000000001,0.0,-438.375,573.2750000000001,134.9000000000001,None,LV,2026-04-23
2026-01-08 02:00:00+00:00,0.0,413.20000000000005,563.625,0.0,-413.20000000000005,563.625,150.42499999999995,None,LV,2026-04-23
2026-01-08 03:00:00+00:00,0.0,468.85,574.975,0.0,-468.85,574.975,106.125,None,LV,2026-04-23
2026-01-08 04:00:00+00:00,0.0,481.275,582.05,0.0,-481.275,582.05,100.77499999999998,None,LV,2026-04-23
2026-01-08 05:00:00+00:00,0.0,393.05,360.725,0.0,-393.05,360.725,-32.32499999999999,None,LV,2026-04-23
2026-01-08 06:00:00+00:00,0.0,379.45,411.85,0.0,-379.45,411.85,32.400000000000034,None,LV,2026-04-23
2026-01-08 07:00:00+00:00,0.0,388.925,497.175,0.0,-388.925,497.175,108.25,None,LV,2026-04-23
2026-01-08 08:00:00+00:00,0.0,448.775,527.25,0.0,-448.775,527.25,78.47500000000002,None,LV,2026-04-23
2026-01-08 09:00:00+00:00,0.0,435.575,497.825,0.0,-435.575,497.825,62.25,None,LV,2026-04-23
2026-01-08 10:00:00+00:00,0.0,450.175,549.225,0.0,-450.175,549.225,99.05000000000001,None,LV,2026-04-23
2026-01-08 11:00:00+00:00,0.0,458.9,541.175,0.0,-458.9,541.175,82.27499999999998,None,LV,2026-04-23
2026-01-08 12:00:00+00:00,0.0,519.9,556.4,0.0,-519.9,556.4,36.5,None,LV,2026-04-23
2026-01-08 13:00:00+00:00,0.0,522.55,616.25,0.0,-522.55,616.25,93.70000000000005,None,LV,2026-04-23
2026-01-08 14:00:00+00:00,0.0,523.075,613.375,0.0,-523.075,613.375,90.29999999999995,None,LV,2026-04-23
2026-01-08 15:00:00+00:00,0.0,486.85,529.275,0.0,-486.85,529.275,42.424999999999955,None,LV,2026-04-23
2026-01-08 16:00:00+00:00,0.0,478.375,377.25,0.0,-478.375,377.25,-101.125,None,LV,2026-04-23
2026-01-08 17:00:00+00:00,0.0,518.65,369.025,0.0,-518.65,369.025,-149.625,None,LV,2026-04-23
2026-01-08 18:00:00+00:00,0.0,518.0,338.625,0.0,-518.0,338.625,-179.375,None,LV,2026-04-23
2026-01-08 19:00:00+00:00,0.0,471.75,323.65,0.0,-471.75,323.65,-148.10000000000002,None,LV,2026-04-23
2026-01-08 20:00:00+00:00,0.0,512.875,46.775,0.0,-512.875,46.775,-466.1,None,LV,2026-04-23
2026-01-08 21:00:00+00:00,0.0,514.0,140.525,0.0,-514.0,140.525,-373.475,None,LV,2026-04-23
2026-01-08 22:00:00+00:00,0.0,510.0,234.6,0.0,-510.0,234.6,-275.4,None,LV,2026-04-23
2026-01-08 23:00:00+00:00,0.0,602.0,333.05,0.0,-602.0,333.05,-268.95,None,LV,2026-04-23
2026-01-09 00:00:00+00:00,0.0,563.725,306.025,0.0,-563.725,306.025,-257.70000000000005,None,LV,2026-04-23
2026-01-09 01:00:00+00:00,0.0,449.7,211.52499999999998,0.0,-449.7,211.52499999999998,-238.175,None,LV,2026-04-23
2026-01-09 02:00:00+00:00,0.0,320.075,309.675,0.0,-320.075,309.675,-10.399999999999977,None,LV,2026-04-23
2026-01-09 03:00:00+00:00,0.0,344.35,278.825,0.0,-344.35,278.825,-65.52500000000003,None,LV,2026-04-23
2026-01-09 04:00:00+00:00,0.0,362.925,258.025,0.0,-362.925,258.025,-104.90000000000003,None,LV,2026-04-23
2026-01-09 05:00:00+00:00,0.0,224.95,174.375,0.0,-224.95,174.375,-50.57499999999999,None,LV,2026-04-23
2026-01-09 06:00:00+00:00,0.0,49.1,166.925,0.0,-49.1,166.925,117.82500000000002,None,LV,2026-04-23
2026-01-09 07:00:00+00:00,0.0,36.95,204.825,0.0,-36.95,204.825,167.875,None,LV,2026-04-23
2026-01-09 08:00:00+00:00,0.0,38.475,156.2,0.0,-38.475,156.2,117.725,None,LV,2026-04-23
2026-01-09 09:00:00+00:00,62.2,11.225,51.7,3.825,50.975,47.875,98.85,None,LV,2026-04-23
2026-01-09 10:00:00+00:00,244.6,0.0,0.0,105.52499999999999,244.6,-105.52499999999999,139.075,None,LV,2026-04-23
2026-01-09 11:00:00+00:00,274.375,0.0,0.0,118.95,274.375,-118.95,155.425,None,LV,2026-04-23
2026-01-09 12:00:00+00:00,93.0,0.0,6.275,12.975,93.0,-6.699999999999999,86.3,None,LV,2026-04-23
2026-01-09 13:00:00+00:00,0.0,30.45,0.0,48.4,-30.45,-48.4,-78.85,None,LV,2026-04-23
2026-01-09 14:00:00+00:00,0.0,217.3,42.4,0.0,-217.3,42.4,-174.9,None,LV,2026-04-23
2026-01-09 15:00:00+00:00,0.0,524.225,358.2,0.0,-524.225,358.2,-166.02500000000003,None,LV,2026-04-23
2026-01-09 16:00:00+00:00,0.0,409.8,254.55,0.0,-409.8,254.55,-155.25,None,LV,2026-04-23
2026-01-09 17:00:00+00:00,0.0,484.65,174.75,0.0,-484.65,174.75,-309.9,None,LV,2026-04-23
2026-01-09 18:00:00+00:00,0.0,353.975,73.72500000000001,0.0,-353.975,73.72500000000001,-280.25,None,LV,2026-04-23
2026-01-09 19:00:00+00:00,0.0,552.675,367.575,0.0,-552.675,367.575,-185.09999999999997,None,LV,2026-04-23
2026-01-09 20:00:00+00:00,0.0,403.65,39.9,0.425,-403.65,39.475,-364.17499999999995,None,LV,2026-04-23
2026-01-09 21:00:00+00:00,0.0,510.25,216.475,0.0,-510.25,216.475,-293.775,None,LV,2026-04-23
2026-01-09 22:00:00+00:00,0.0,451.675,215.25,0.0,-451.675,215.25,-236.425,None,LV,2026-04-23
2026-01-09 23:00:00+00:00,0.0,543.8,336.65,0.0,-543.8,336.65,-207.14999999999998,None,LV,2026-04-23
2026-01-10 00:00:00+00:00,0.0,587.975,378.65,0.0,-587.975,378.65,-209.32500000000005,None,LV,2026-04-23
2026-01-10 01:00:00+00:00,0.0,593.125,382.375,0.0,-593.125,382.375,-210.75,None,LV,2026-04-23
2026-01-10 02:00:00+00:00,0.0,600.0,399.4,0.0,-600.0,399.4,-200.60000000000002,None,LV,2026-04-23
2026-01-10 03:00:00+00:00,0.0,588.775,373.225,0.0,-588.775,373.225,-215.54999999999995,None,LV,2026-04-23
2026-01-10 04:00:00+00:00,0.0,593.4,337.125,0.0,-593.4,337.125,-256.275,None,LV,2026-04-23
2026-01-10 05:00:00+00:00,0.0,597.975,374.2,0.0,-597.975,374.2,-223.77500000000003,None,LV,2026-04-23
2026-01-10 06:00:00+00:00,0.0,593.3,344.325,0.0,-593.3,344.325,-248.97499999999997,None,LV,2026-04-23
2026-01-10 07:00:00+00:00,0.0,602.0,337.6,0.0,-602.0,337.6,-264.4,None,LV,2026-04-23
