,DE_LU_AT,AT_DE_LU,DE_LU_BE,BE_DE_LU,DE_LU_CH,CH_DE_LU,DE_LU_CZ,CZ_DE_LU,DE_LU_DK_1,DK_1_DE_LU,DE_LU_DK_2,DK_2_DE_LU,DE_LU_FR,FR_DE_LU,DE_LU_NO_2,NO_2_DE_LU,DE_LU_NL,NL_DE_LU,DE_LU_PL,PL_DE_LU,DE_LU_SE_4,SE_4_DE_LU,DE_LU_AT_net_export,DE_LU_BE_net_export,DE_LU_CH_net_export,DE_LU_CZ_net_export,DE_LU_DK_1_net_export,DE_LU_DK_2_net_export,DE_LU_FR_net_export,DE_LU_NO_2_net_export,DE_LU_NL_net_export,DE_LU_PL_net_export,DE_LU_SE_4_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,2924.1000000000004,0.0,300.25,0.0,799.0,0.0,2919.7250000000004,0.0,1143.0,587.25,139.375,813.55,5743.25,0.0,1353.25,3.75,1576.575,232.25,0.0,0.0,0.0,158.75,2924.1000000000004,300.25,799.0,2919.7250000000004,555.75,-674.175,5743.25,1349.5,1344.325,0.0,-158.75,15102.975000000002,None,DE_LU,2026-04-23
2026-01-01 01:00:00+00:00,4886.55,0.0,0.55,130.05,799.5,0.0,1483.675,492.55,1355.25,362.25,263.2,590.05,3744.75,0.0,1290.25,0.0,3738.3,0.0,0.0,0.0,0.0,151.25,4886.55,-129.5,799.5,991.125,993.0,-326.84999999999997,3744.75,1290.25,3738.3,0.0,-151.25,15835.875,None,DE_LU,2026-04-23
2026-01-01 02:00:00+00:00,1463.9,0.0,0.475,167.475,800.0,0.0,4442.025,0.0,1939.25,372.75,404.4,231.275,1853.0,0.0,1115.75,0.0,5547.425,0.0,0.0,37.85,51.0,0.0,1463.9,-167.0,800.0,4442.025,1566.5,173.12499999999997,1853.0,1115.75,5547.425,-37.85,51.0,16807.875,None,DE_LU,2026-04-23
2026-01-01 03:00:00+00:00,2853.325,0.0,427.625,48.375,800.0,0.0,3152.625,0.0,2380.0,613.75,867.525,324.75,1884.25,0.0,1045.75,0.0,4999.525,0.0,0.15,284.15,102.0,0.0,2853.325,379.25,800.0,3152.625,1766.25,542.775,1884.25,1045.75,4999.525,-284.0,102.0,17241.75,None,DE_LU,2026-04-23
2026-01-01 04:00:00+00:00,1734.625,0.0,1000.0,0.0,800.0,0.0,4704.075,0.0,2470.0,773.5,1084.7,515.975,1641.25,0.0,1181.75,0.0,4913.075,0.0,0.75,1037.0,204.0,0.0,1734.625,1000.0,800.0,4704.075,1696.5,568.725,1641.25,1181.75,4913.075,-1036.25,204.0,17407.75,None,DE_LU,2026-04-23
2026-01-01 05:00:00+00:00,1291.775,0.0,1000.0,0.0,799.25,0.0,3973.75,7.65,2500.0,633.25,1100.95,391.05,5772.75,0.0,1400.0,0.0,1924.875,0.0,26.299999999999997,154.8,204.0,0.0,1291.775,1000.0,799.25,3966.1,1866.75,709.9000000000001,5772.75,1400.0,1924.875,-128.5,204.0,18806.9,None,DE_LU,2026-04-23
2026-01-01 06:00:00+00:00,1268.45,0.0,921.0,0.0,800.0,0.0,3798.4750000000004,0.0,2500.0,248.75,953.45,215.625,3875.75,0.0,1400.0,0.0,3993.15,0.0,0.0,321.275,204.0,0.0,1268.45,921.0,800.0,3798.4750000000004,2251.25,737.825,3875.75,1400.0,3993.15,-321.275,204.0,18928.625,None,DE_LU,2026-04-23
2026-01-01 07:00:00+00:00,2358.3999999999996,0.0,250.45,73.95,800.0,0.0,2398.5,0.0,2500.0,423.0,1010.625,274.025,6651.25,0.0,1400.0,0.0,1959.2,0.0,0.0,371.775,204.0,0.0,2358.3999999999996,176.5,800.0,2398.5,2077.0,736.6,6651.25,1400.0,1959.2,-371.775,204.0,18389.675,None,DE_LU,2026-04-23
2026-01-01 08:00:00+00:00,2339.625,0.0,7.275,122.525,800.0,0.0,2891.575,0.0,2500.0,278.75,875.05,182.775,6317.25,0.0,1131.75,0.0,2155.225,0.0,0.0,788.75,204.0,0.0,2339.625,-115.25,800.0,2891.575,2221.25,692.275,6317.25,1131.75,2155.225,-788.75,204.0,17848.95,None,DE_LU,2026-04-23
2026-01-01 09:00:00+00:00,1182.025,0.0,49.575,303.075,797.5,0.0,3411.825,0.0,2500.0,157.75,812.2,51.775,4303.0,0.0,982.5,0.0,4143.125,0.75,1207.275,1416.775,204.0,0.0,1182.025,-253.5,797.5,3411.825,2342.25,760.4250000000001,4303.0,982.5,4142.375,-209.5,204.0,17662.9,None,DE_LU,2026-04-23
2026-01-01 10:00:00+00:00,0.0,0.0,596.25,27.65,800.0,0.0,4659.724999999999,0.0,2500.0,171.25,829.575,68.0,5888.25,0.0,817.5,0.0,1967.7,0.0,0.0,422.75,204.0,0.0,0.0,568.6,800.0,4659.724999999999,2328.75,761.575,5888.25,817.5,1967.7,-422.75,204.0,17573.35,None,DE_LU,2026-04-23
2026-01-01 11:00:00+00:00,2396.6000000000004,0.0,1000.0,0.0,800.0,0.0,2486.55,253.5,2500.0,297.25,916.375,170.7,1592.5,0.0,1036.0,0.0,4813.55,0.0,62.875,448.375,204.0,0.0,2396.6000000000004,1000.0,800.0,2233.05,2202.75,745.675,1592.5,1036.0,4813.55,-385.5,204.0,16638.625,None,DE_LU,2026-04-23
2026-01-01 12:00:00+00:00,2231.4,0.25,764.25,71.2,800.0,0.0,2304.575,51.575,2500.0,262.0,782.575,60.35,3948.25,0.0,994.5,0.0,3723.7,289.375,101.575,122.5,204.0,0.0,2231.15,693.05,800.0,2253.0,2238.0,722.225,3948.25,994.5,3434.325,-20.924999999999997,204.0,17497.575,None,DE_LU,2026-04-23
2026-01-01 13:00:00+00:00,4638.45,0.0,52.4,170.625,800.0,0.0,400.8,5.2,2500.0,268.5,785.225,43.224999999999994,2201.25,0.0,1303.25,1.0,6086.025,157.55,277.925,1.65,204.0,0.0,4638.45,-118.225,800.0,395.6,2231.5,742.0,2201.25,1302.25,5928.474999999999,276.27500000000003,204.0,18601.575,None,DE_LU,2026-04-23
2026-01-01 14:00:00+00:00,6492.775,0.0,877.25,0.0,800.0,0.0,125.525,67.4,2500.0,129.75,781.5999999999999,56.575,3384.25,0.0,1387.25,0.0,3519.825,0.0,301.4,971.8,204.0,0.0,6492.775,877.25,800.0,58.125,2370.25,725.0249999999999,3384.25,1387.25,3519.825,-670.4,204.0,19148.35,None,DE_LU,2026-04-23
2026-01-01 15:00:00+00:00,2551.1,0.0,0.725,58.2,800.0,0.0,2623.625,0.0,2500.0,649.5,762.275,164.05,2004.25,0.0,1407.75,8.0,6037.55,0.0,163.125,0.0,204.0,0.0,2551.1,-57.475,800.0,2623.625,1850.5,598.2249999999999,2004.25,1399.75,6037.55,163.125,204.0,18174.65,None,DE_LU,2026-04-23
2026-01-01 16:00:00+00:00,3488.225,0.0,89.075,53.2,800.0,0.0,1390.7,0.0,2500.0,570.25,902.575,295.625,0.0,0.0,1400.0,0.0,8257.225,0.0,84.7,123.85,153.0,0.0,3488.225,35.875,800.0,1390.7,1929.75,606.95,0.0,1400.0,8257.225,-39.14999999999999,153.0,18022.574999999997,None,DE_LU,2026-04-23
2026-01-01 17:00:00+00:00,2285.15,0.0,0.7250000000000001,154.275,800.0,0.0,2281.25,0.0,2500.0,1054.5,731.05,537.95,6039.75,0.0,1400.0,0.0,2778.275,0.0,0.0,5.675,63.25,0.0,2285.15,-153.55,800.0,2281.25,1445.5,193.0999999999999,6039.75,1400.0,2778.275,-5.675,63.25,17127.050000000003,None,DE_LU,2026-04-23
2026-01-01 18:00:00+00:00,4095.975,0.0,189.05,28.05,800.0,0.0,1204.925,0.0,2500.0,1186.5,729.025,926.925,6027.0,0.0,1400.0,0.0,2456.6749999999997,22.55,138.15,623.5,153.0,0.0,4095.975,161.0,800.0,1204.925,1313.5,-197.89999999999998,6027.0,1400.0,2434.1249999999995,-485.35,153.0,16906.275,None,DE_LU,2026-04-23
2026-01-01 19:00:00+00:00,1856.85,0.0,0.2,211.45,800.0,0.0,3863.375,0.0,2500.0,1768.0,741.0,1060.5,2148.25,0.0,1400.25,0.25,6425.6,0.0,103.72500000000001,777.025,204.0,0.0,1856.85,-211.25,800.0,3863.375,732.0,-319.5,2148.25,1400.0,6425.6,-673.3,204.0,16226.025000000001,None,DE_LU,2026-04-23
2026-01-01 20:00:00+00:00,0.0,0.0,0.5,557.5,800.0,0.0,5269.5,1.375,2500.0,1377.75,742.35,1051.4,4389.0,0.0,1400.0,0.0,4385.5,0.0,31.5,74.125,204.0,0.0,0.0,-557.0,800.0,5268.125,1122.25,-309.05000000000007,4389.0,1400.0,4385.5,-42.625,204.0,16660.2,None,DE_LU,2026-04-23
2026-01-01 21:00:00+00:00,1285.4,0.0,0.3,730.3,800.0,0.0,4008.525,0.0,2500.0,1333.5,750.075,1044.025,2209.0,0.0,1400.0,0.0,5819.8,242.55,86.825,222.825,195.75,0.0,1285.4,-730.0,800.0,4008.525,1166.5,-293.95000000000005,2209.0,1400.0,5577.25,-136.0,195.75,15482.475,None,DE_LU,2026-04-23
2026-01-01 22:00:00+00:00,2557.325,0.0,0.6,810.6,800.0,0.0,2634.375,0.0,2500.0,1276.5,748.2,910.6,2026.5,0.0,1186.0,0.0,6053.65,0.0,0.0,50.25,204.0,0.0,2557.325,-810.0,800.0,2634.375,1223.5,-162.39999999999998,2026.5,1186.0,6053.65,-50.25,204.0,15662.699999999999,None,DE_LU,2026-04-23
2026-01-01 23:00:00+00:00,3368.925,0.0,1070.375,159.8,799.983,0.0,1248.35,4.575,2500.0,877.25,870.25,809.0,7833.83,0.0,636.5,0.0,2177.7,82.0,340.825,111.82499999999999,204.0,0.0,3368.925,910.575,799.983,1243.7749999999999,1622.75,61.25,7833.83,636.5,2095.7,229.0,204.0,19006.288,None,DE_LU,2026-04-23
2026-01-02 00:00:00+00:00,3292.525,0.0,1007.0,561.2,800.0,0.0,1253.8,6.975,2500.0,1038.75,764.675,1230.1750000000002,7899.235000000001,0.0,674.75,5.5,2310.575,313.75,311.75,70.75,204.0,0.0,3292.525,445.79999999999995,800.0,1246.825,1461.25,-465.5000000000002,7899.235000000001,669.25,1996.8249999999998,241.0,204.0,17791.21,None,DE_LU,2026-04-23
2026-01-02 01:00:00+00:00,3169.875,0.0,1002.925,524.55,799.973,0.0,1247.2,14.975000000000001,2500.0,697.0,826.1,1034.0,8132.657499999999,0.0,661.5,0.25,2410.55,656.25,419.45000000000005,155.95,204.0,0.0,3169.875,478.375,799.973,1232.2250000000001,1803.0,-207.89999999999998,8132.657499999999,661.25,1754.3000000000002,263.50000000000006,204.0,18291.2555,None,DE_LU,2026-04-23
2026-01-02 02:00:00+00:00,3153.575,0.0,1002.15,630.55,799.965,0.0,1225.725,26.625,2500.0,299.25,795.0,1072.25,8043.08,0.0,759.5,42.25,2409.95,443.0,447.325,256.575,204.0,0.0,3153.575,371.6,799.965,1199.1,2200.75,-277.25,8043.08,717.25,1966.9499999999998,190.75,204.0,18569.77,None,DE_LU,2026-04-23
2026-01-02 03:00:00+00:00,3158.95,0.0,1000.0,615.85,800.0,0.0,1213.4,9.225,2500.0,559.0,820.4,1455.475,7886.5075,0.0,776.25,30.25,2441.15,672.75,338.2,143.95,204.0,0.0,3158.95,384.15,800.0,1204.1750000000002,1941.0,-635.0749999999999,7886.5075,746.0,1768.4,194.25,204.0,17652.357500000002,None,DE_LU,2026-04-23
2026-01-02 04:00:00+00:00,3198.975,0.0,1180.075,1194.8,797.971,0.0,1240.15,8.45,2500.0,572.0,733.825,1306.075,7744.5725,0.0,698.0,6.75,2443.45,497.25,536.525,352.9,153.0,0.0,3198.975,-14.724999999999909,797.971,1231.7,1928.0,-572.25,7744.5725,691.25,1946.1999999999998,183.625,153.0,17288.3185,None,DE_LU,2026-04-23
2026-01-02 05:00:00+00:00,3089.975,0.0,1125.95,869.875,799.851,0.0,1168.675,2.25,2475.25,1156.5,417.675,932.675,7883.205,0.0,978.5,105.25,2381.025,711.5,334.35,197.075,121.5,54.0,3089.975,256.07500000000005,799.851,1166.425,1318.75,-515.0,7883.205,873.25,1669.525,137.27500000000003,67.5,16746.831000000002,None,DE_LU,2026-04-23
2026-01-02 06:00:00+00:00,3056.9,0.0,1079.425,860.0,794.85,0.0,1194.975,73.375,2109.75,1139.75,10.0,644.625,8071.75,0.0,1245.5,98.75,2380.375,569.5,563.05,32.375,0.0,162.0,3056.9,219.42499999999995,794.85,1121.6,970.0,-634.625,8071.75,1146.75,1810.875,530.675,-162.0,16926.2,None,DE_LU,2026-04-23
2026-01-02 07:00:00+00:00,2415.925,0.0,1008.025,557.725,799.988,0.0,1250.475,172.425,1651.75,472.5,10.225,546.75,7961.885,0.0,712.25,91.0,2263.4,416.5,627.25,75.3,0.0,216.0,2415.925,450.29999999999995,799.988,1078.05,1179.25,-536.525,7961.885,621.25,1846.9,551.95,-216.0,16152.973000000002,None,DE_LU,2026-04-23
2026-01-02 08:00:00+00:00,2628.3,0.0,1044.8,150.525,775.991,0.0,1375.45,132.5,1722.75,272.25,36.5,427.075,6468.65,0.0,873.0,549.25,2027.275,136.25,717.75,131.75,0.0,216.0,2628.3,894.275,775.991,1242.95,1450.5,-390.575,6468.65,323.75,1891.025,586.0,-216.0,15654.866,None,DE_LU,2026-04-23
2026-01-02 09:00:00+00:00,3323.675,0.0,1000.0,42.1,800.0,0.0,1575.75,19.974999999999998,2500.0,894.0,196.0,641.0,4306.975,0.0,1529.0,513.75,1311.575,194.5,910.875,3.05,0.0,0.0,3323.675,957.9,800.0,1555.775,1606.0,-445.0,4306.975,1015.25,1117.075,907.825,0.0,15145.475000000002,None,DE_LU,2026-04-23
2026-01-02 10:00:00+00:00,3246.225,0.0,1000.0,107.05,793.325,0.0,1605.95,0.025,2497.25,1105.5,78.175,458.55,4086.25,0.0,1524.75,528.5,1475.6,136.0,856.65,21.7,0.0,0.0,3246.225,892.95,793.325,1605.925,1391.75,-380.375,4086.25,996.25,1339.6,834.9499999999999,0.0,14806.85,None,DE_LU,2026-04-23
2026-01-02 11:00:00+00:00,3103.85,0.0,1000.0,134.25,778.948,0.0,1612.675,9.9,2079.25,1435.5,149.825,469.5,4092.5,0.0,1530.75,1079.75,1705.025,158.75,946.675,27.424999999999997,0.0,25.5,3103.85,865.75,778.948,1602.7749999999999,643.75,-319.675,4092.5,451.0,1546.275,919.25,-25.5,13658.922999999999,None,DE_LU,2026-04-23
2026-01-02 12:00:00+00:00,2601.1,0.0,1000.275,4.85,799.984,0.0,1468.725,0.0,1635.0,1015.5,282.925,508.1,4351.13,0.0,1265.25,894.25,1977.15,0.0,1049.8,10.175,0.0,214.5,2601.1,995.425,799.984,1468.725,619.5,-225.175,4351.13,371.0,1977.15,1039.625,-214.5,13783.964,None,DE_LU,2026-04-23
2026-01-02 13:00:00+00:00,2875.575,0.0,1313.9,316.4,778.025,0.0,1503.475,18.049999999999997,841.0,148.75,234.72500000000002,413.725,4254.7925,0.0,949.5,1098.25,2123.925,83.0,1120.75,3.7,0.0,211.5,2875.575,997.5000000000001,778.025,1485.425,692.25,-179.0,4254.7925,-148.75,2040.9250000000002,1117.05,-211.5,13702.2925,None,DE_LU,2026-04-23
2026-01-02 14:00:00+00:00,2815.0,0.0,1198.55,324.55,792.381,0.0,1401.95,61.975,328.25,210.75,53.375,739.85,5313.485,0.0,196.0,1395.5,2219.75,254.25,1018.85,5.525,0.0,68.25,2815.0,874.0,792.381,1339.9750000000001,117.5,-686.475,5313.485,-1199.5,1965.5,1013.325,-68.25,12276.941,None,DE_LU,2026-04-23
2026-01-02 15:00:00+00:00,2775.325,0.0,1098.95,250.5,790.5450000000001,0.0,1365.875,2.125,371.75,336.25,46.85,783.325,3647.875,0.0,56.25,1361.0,2240.75,259.5,945.25,0.0,0.0,0.0,2775.325,848.45,790.5450000000001,1363.75,35.5,-736.475,3647.875,-1304.75,1981.25,945.25,0.0,10346.72,None,DE_LU,2026-04-23
2026-01-02 16:00:00+00:00,2591.3,0.0,1017.1,74.475,795.5,0.0,1430.375,5.65,796.25,821.75,191.575,894.825,3248.475,0.0,4.25,1347.5,1644.8,135.0,1012.625,0.0,0.0,183.5,2591.3,942.625,795.5,1424.725,-25.5,-703.25,3248.475,-1343.25,1509.8,1012.625,-183.5,9269.55,None,DE_LU,2026-04-23
2026-01-02 17:00:00+00:00,2634.875,0.0,1021.95,25.9,796.626,0.0,1299.75,0.0,202.25,1632.75,37.2,796.875,4853.05,0.0,7.25,1406.75,1725.7250000000001,99.5,781.875,0.0,0.0,0.0,2634.875,996.0500000000001,796.626,1299.75,-1430.5,-759.675,4853.05,-1399.5,1626.2250000000001,781.875,0.0,9398.776,None,DE_LU,2026-04-23
2026-01-02 18:00:00+00:00,2799.675,0.0,1019.45,75.075,798.472,0.0,1248.675,4.5,61.0,1828.75,47.0,802.1,6353.2,0.0,8.75,1409.0,1798.75,77.25,682.625,13.1,0.0,0.0,2799.675,944.375,798.472,1244.175,-1767.75,-755.1,6353.2,-1400.25,1721.5,669.525,0.0,10607.822,None,DE_LU,2026-04-23
2026-01-02 19:00:00+00:00,2922.125,0.0,1135.4,136.15,793.996,0.0,1289.825,62.599999999999994,31.5,2120.5,20.375,748.125,6857.5,0.0,11.0,1411.0,2149.375,5.5,771.025,33.925,0.0,108.0,2922.125,999.2500000000001,793.996,1227.2250000000001,-2089.0,-727.75,6857.5,-1400.0,2143.875,737.1,-108.0,11356.321000000002,None,DE_LU,2026-04-23
2026-01-02 20:00:00+00:00,2905.15,0.0,1003.825,3.825,797.725,0.0,1348.55,2.475,60.25,2198.75,151.95,852.45,6663.2,0.0,10.0,1410.25,1984.675,0.25,902.6,4.55,0.0,216.0,2905.15,1000.0,797.725,1346.075,-2138.5,-700.5,6663.2,-1400.25,1984.425,898.0500000000001,-216.0,11139.374999999998,None,DE_LU,2026-04-23
2026-01-02 21:00:00+00:00,2495.55,0.0,1000.0,0.0,798.5,0.0,1301.85,0.0,25.0,2353.0,1.0,687.75,6512.74,0.0,29.25,1428.5,2103.275,0.0,684.75,0.0,0.0,216.0,2495.55,1000.0,798.5,1301.85,-2328.0,-686.75,6512.74,-1399.25,2103.275,684.75,-216.0,10266.664999999999,None,DE_LU,2026-04-23
2026-01-02 22:00:00+00:00,2640.2445,0.0,1000.0,0.0,793.3820000000001,0.0,1336.725,0.0,49.0,2191.0,0.375,688.75,6780.4825,0.0,9.0,1408.75,1944.0,0.25,278.05,0.0,0.0,216.0,2640.2445,1000.0,793.3820000000001,1336.725,-2142.0,-688.375,6780.4825,-1399.75,1943.75,278.05,-216.0,10326.509,None,DE_LU,2026-04-23
2026-01-02 23:00:00+00:00,2366.94875,34.837,1007.175,20.975,792.404,0.0,987.825,0.55,415.5,2242.0,0.0,664.25,6408.325,0.0,60.0,1460.0,990.1,114.5,38.475,182.375,0.0,216.0,2332.11175,986.1999999999999,792.404,987.2750000000001,-1826.5,-664.25,6408.325,-1400.0,875.6,-143.9,-216.0,8131.265749999999,None,DE_LU,2026-04-23
2026-01-03 00:00:00+00:00,2180.09525,92.69800000000001,994.225,15.7,799.0250000000001,0.0,1013.1,0.0,1000.25,1808.25,40.325,695.9000000000001,5089.125,0.0,271.0,1629.0,439.82500000000005,73.75,4.675,182.0,0.0,216.0,2087.39725,978.525,799.0250000000001,1013.1,-808.0,-655.575,5089.125,-1358.0,366.07500000000005,-177.325,-216.0,7118.347250000001,None,DE_LU,2026-04-23
2026-01-03 01:00:00+00:00,1957.025,461.44949999999994,1008.75,14.149999999999999,788.825,0.0,858.525,78.225,1525.0,1856.5,69.2,685.25,4367.85,0.0,198.0,1437.75,264.075,201.89999999999998,0.175,426.675,0.0,216.0,1495.5755000000001,994.6,788.825,780.3,-331.5,-616.05,4367.85,-1239.75,62.17500000000001,-426.5,-216.0,5659.525500000001,None,DE_LU,2026-04-23
2026-01-03 02:00:00+00:00,1904.325,528.46425,1039.775,46.6,792.825,0.0,831.375,152.575,1287.75,1585.5,54.725,677.3,3270.39,0.0,90.75,1301.5,640.6,192.2,39.625,524.625,0.0,216.0,1375.86075,993.1750000000001,792.825,678.8,-297.75,-622.5749999999999,3270.39,-1210.75,448.40000000000003,-485.0,-216.0,4727.375749999999,None,DE_LU,2026-04-23
2026-01-03 03:00:00+00:00,1977.125,539.248,1022.45,85.65,753.119,0.0,1065.55,167.77499999999998,696.25,974.25,18.5,685.525,1730.755,0.0,114.25,1217.75,675.75,960.0,14.125,341.125,0.0,216.0,1437.877,936.8000000000001,753.119,897.775,-278.0,-667.025,1730.755,-1103.5,-284.25,-327.0,-216.0,2880.5510000000004,None,DE_LU,2026-04-23
2026-01-03 04:00:00+00:00,2261.525,892.8367499999999,962.4000000000001,118.5,799.978,0.0,1373.3,188.75,467.0,1995.0,0.0,669.5,1209.7525,0.0,76.25,1359.0,1032.75,1163.95,112.625,56.625,0.0,216.0,1368.6882500000002,843.9000000000001,799.978,1184.55,-1528.0,-669.5,1209.7525,-1282.75,-131.20000000000005,56.0,-216.0,1635.41875,None,DE_LU,2026-04-23
2026-01-03 05:00:00+00:00,2443.275,549.299,1076.375,136.075,797.468,0.0,1457.225,207.45,495.0,2538.5,49.05,663.0,1405.8725,0.0,10.75,1353.25,1714.5,1668.6,241.925,118.275,0.0,216.0,1893.976,940.3,797.468,1249.7749999999999,-2043.5,-613.95,1405.8725,-1342.5,45.90000000000009,123.65,-216.0,2240.9914999999996,None,DE_LU,2026-04-23
2026-01-03 06:00:00+00:00,2823.0825,0.0,908.8,135.625,746.114,0.0,1632.725,207.225,475.25,2132.0,119.925,688.9749999999999,1511.595,10.5,2.5,1238.75,1131.75,1490.45,657.25,250.975,0.0,216.0,2823.0825,773.175,746.114,1425.5,-1656.75,-569.05,1501.095,-1236.25,-358.70000000000005,406.275,-216.0,3638.4914999999996,None,DE_LU,2026-04-23
2026-01-03 07:00:00+00:00,2179.5385,90.9485,626.25,45.4,799.964,0.0,1167.325,46.224999999999994,33.5,2517.25,69.475,708.475,2820.8825,0.0,52.5,1449.5,815.925,168.075,310.825,23.45,0.0,216.0,2088.59,580.85,799.964,1121.1000000000001,-2483.75,-639.0,2820.8825,-1397.0,647.8499999999999,287.375,-216.0,3610.8615000000004,None,DE_LU,2026-04-23
2026-01-03 08:00:00+00:00,1662.44975,64.1125,626.625,151.75,655.906,0.0,783.525,231.225,277.75,1540.0,100.6,688.2,1204.425,0.0,263.75,1282.5,1076.075,0.0,79.9,148.4,0.0,216.0,1598.33725,474.875,655.906,552.3,-1262.25,-587.6,1204.425,-1018.75,1076.075,-68.5,-216.0,2408.8182499999994,None,DE_LU,2026-04-23
2026-01-03 09:00:00+00:00,1326.987,83.52,985.3,400.65,729.45,0.0,544.45,287.475,375.75,919.25,106.3,663.0,2164.675,0.0,633.25,824.25,780.2,13.5,18.575,392.825,0.0,214.75,1243.467,584.65,729.45,256.975,-543.5,-556.7,2164.675,-191.0,766.7,-374.25,-214.75,3865.7169999999996,None,DE_LU,2026-04-23
2026-01-03 10:00:00+00:00,1681.06225,1.5185,983.775,335.525,896.5,0.0,745.9,326.625,257.75,1228.5,155.2,663.0,1429.1025,0.0,404.0,675.25,483.025,162.5,27.525,211.525,0.0,216.0,1679.54375,648.25,896.5,419.275,-970.75,-507.8,1429.1025,-271.25,320.525,-184.0,-216.0,3243.39625,None,DE_LU,2026-04-23
2026-01-03 11:00:00+00:00,1842.9515,0.0,930.0500000000001,276.8,752.274,0.0,998.975,167.92499999999998,480.75,1763.0,375.275,666.125,1141.19,0.0,282.5,425.75,913.0749999999999,282.5,150.45,149.425,0.0,216.0,1842.9515,653.25,752.274,831.0500000000001,-1282.25,-290.85,1141.19,-143.25,630.5749999999999,1.0249999999999773,-216.0,3919.9655000000002,None,DE_LU,2026-04-23
2026-01-03 12:00:00+00:00,3002.2605000000003,0.0,651.1,242.0,712.771,0.0,1607.05,251.54999999999998,884.75,1971.0,358.45,729.925,780.7574999999999,0.0,330.75,426.75,993.75,462.425,866.65,240.375,0.0,216.0,3002.2605000000003,409.1,712.771,1355.5,-1086.25,-371.47499999999997,780.7574999999999,-96.0,531.325,626.275,-216.0,5648.264,None,DE_LU,2026-04-23
2026-01-03 13:00:00+00:00,3676.17775,0.0,740.95,272.825,783.453,0.0,1951.5500000000002,9.45,520.25,1871.75,674.375,694.35,276.165,198.5775,445.0,1192.5,845.5,1180.5,1412.675,119.0,0.0,216.0,3676.17775,468.12500000000006,783.453,1942.1000000000001,-1351.5,-19.975000000000023,77.58750000000003,-747.5,-335.0,1293.675,-216.0,5571.14325,None,DE_LU,2026-04-23
2026-01-03 14:00:00+00:00,3469.875,0.0,1175.25,355.9,795.75,0.0,1805.8,25.875,700.0,2354.0,945.475,695.25,5.9325,850.1575,528.75,1253.75,1011.0,643.25,1654.8,97.275,0.0,216.0,3469.875,819.35,795.75,1779.925,-1654.0,250.22500000000002,-844.225,-725.0,367.75,1557.5249999999999,-216.0,5601.175,None,DE_LU,2026-04-23
2026-01-03 15:00:00+00:00,3419.475,0.0,892.15,233.125,799.974,0.0,1741.3,164.675,1721.0,2011.75,740.2,646.3,0.0,1503.175,648.75,636.5,244.55,542.875,1632.65,174.45,0.0,149.25,3419.475,659.025,799.974,1576.625,-290.75,93.90000000000009,-1503.175,12.25,-298.325,1458.2,-149.25,5777.949,None,DE_LU,2026-04-23
2026-01-03 16:00:00+00:00,3385.625,0.0,649.75,124.625,797.992,0.0,1496.8,383.3,1579.25,1302.25,707.475,581.025,47.655,801.6475,552.25,367.75,354.25,808.075,1174.275,183.42499999999998,0.0,25.0,3385.625,525.125,797.992,1113.5,277.0,126.45000000000005,-753.9925000000001,184.5,-453.82500000000005,990.8500000000001,-25.0,6168.2245,None,DE_LU,2026-04-23
2026-01-03 17:00:00+00:00,3353.125,0.0,748.9,87.075,799.962,0.0,1601.275,318.55,2035.75,2208.5,781.15,524.625,843.125,0.0,375.25,495.5,562.525,701.75,1137.5,22.5,0.0,203.75,3353.125,661.8249999999999,799.962,1282.7250000000001,-172.75,256.525,843.125,-120.25,-139.22500000000002,1115.0,-203.75,7676.312,None,DE_LU,2026-04-23
2026-01-03 18:00:00+00:00,3190.675,0.0,716.15,23.0,800.0,0.0,1381.475,380.125,1461.5,2352.75,849.425,489.875,2193.825,0.0,489.5,740.75,651.75,385.25,1156.25,20.224999999999998,0.0,216.0,3190.675,693.15,800.0,1001.3499999999999,-891.25,359.54999999999995,2193.825,-251.25,266.5,1136.025,-216.0,8282.575,None,DE_LU,2026-04-23
2026-01-03 19:00:00+00:00,3423.3,0.0,1004.375,33.2,799.978,0.0,1544.95,0.5,936.75,2155.5,778.35,606.925,2343.0025,0.0,418.0,1024.75,753.675,302.0,1413.275,154.125,0.0,216.0,3423.3,971.175,799.978,1544.45,-1218.75,171.42500000000007,2343.0025,-606.75,451.67499999999995,1259.15,-216.0,8922.6555,None,DE_LU,2026-04-23
2026-01-03 20:00:00+00:00,3695.4500000000003,0.0,1001.35,30.0,794.25,0.0,1697.775,0.225,1195.0,2242.75,707.575,641.35,2317.7425,0.0,456.25,1103.5,760.15,474.75,1295.0,67.94999999999999,0.0,215.0,3695.4500000000003,971.35,794.25,1697.5500000000002,-1047.75,66.22500000000002,2317.7425,-647.25,285.4,1227.05,-215.0,9145.0175,None,DE_LU,2026-04-23
2026-01-03 21:00:00+00:00,3754.5,0.0,874.425,1.225,622.002,0.0,1592.85,22.325,711.25,2369.25,522.8,819.1,2630.375,0.0,636.75,1562.25,613.1,257.25,1079.95,168.4,0.0,216.0,3754.5,873.1999999999999,622.002,1570.5249999999999,-1658.0,-296.30000000000007,2630.375,-925.5,355.85,911.5500000000001,-216.0,7622.201999999999,None,DE_LU,2026-04-23
