,IT_CALA_IT_SICI,IT_SICI_IT_CALA,IT_CALA_IT_SUD,IT_SUD_IT_CALA,IT_CALA_IT_SICI_net_export,IT_CALA_IT_SUD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,1009.25,0.0,466.5,0.0,1009.25,466.5,1475.75,None,IT_CALA,2026-04-23
2026-01-01 01:00:00+00:00,1009.0,0.0,523.0,0.0,1009.0,523.0,1532.0,None,IT_CALA,2026-04-23
2026-01-01 02:00:00+00:00,893.0,0.0,618.5,0.0,893.0,618.5,1511.5,None,IT_CALA,2026-04-23
2026-01-01 03:00:00+00:00,711.5,0.0,801.5,0.0,711.5,801.5,1513.0,None,IT_CALA,2026-04-23
2026-01-01 04:00:00+00:00,828.5,0.0,660.75,0.0,828.5,660.75,1489.25,None,IT_CALA,2026-04-23
2026-01-01 05:00:00+00:00,980.5,0.0,460.0,0.0,980.5,460.0,1440.5,None,IT_CALA,2026-04-23
2026-01-01 06:00:00+00:00,893.75,0.0,560.25,0.0,893.75,560.25,1454.0,None,IT_CALA,2026-04-23
2026-01-01 07:00:00+00:00,906.5,0.0,665.0,0.0,906.5,665.0,1571.5,None,IT_CALA,2026-04-23
2026-01-01 08:00:00+00:00,840.0,0.0,71.5,123.75,840.0,-52.25,787.75,None,IT_CALA,2026-04-23
2026-01-01 09:00:00+00:00,588.0,0.0,55.75,74.25,588.0,-18.5,569.5,None,IT_CALA,2026-04-23
2026-01-01 10:00:00+00:00,499.25,0.0,67.75,40.75,499.25,27.0,526.25,None,IT_CALA,2026-04-23
2026-01-01 11:00:00+00:00,735.5,0.0,0.0,168.0,735.5,-168.0,567.5,None,IT_CALA,2026-04-23
2026-01-01 12:00:00+00:00,458.25,0.0,113.25,0.0,458.25,113.25,571.5,None,IT_CALA,2026-04-23
2026-01-01 13:00:00+00:00,421.25,0.0,114.75,0.0,421.25,114.75,536.0,None,IT_CALA,2026-04-23
2026-01-01 14:00:00+00:00,465.75,0.0,465.25,0.0,465.75,465.25,931.0,None,IT_CALA,2026-04-23
2026-01-01 15:00:00+00:00,381.0,0.0,1089.0,0.0,381.0,1089.0,1470.0,None,IT_CALA,2026-04-23
2026-01-01 16:00:00+00:00,386.75,0.0,1029.75,0.0,386.75,1029.75,1416.5,None,IT_CALA,2026-04-23
2026-01-01 17:00:00+00:00,459.75,0.0,992.25,0.0,459.75,992.25,1452.0,None,IT_CALA,2026-04-23
2026-01-01 18:00:00+00:00,440.75,0.0,1196.75,0.0,440.75,1196.75,1637.5,None,IT_CALA,2026-04-23
2026-01-01 19:00:00+00:00,389.75,0.0,1097.25,0.0,389.75,1097.25,1487.0,None,IT_CALA,2026-04-23
2026-01-01 20:00:00+00:00,317.0,0.0,940.75,0.0,317.0,940.75,1257.75,None,IT_CALA,2026-04-23
2026-01-01 21:00:00+00:00,424.0,0.0,788.25,0.0,424.0,788.25,1212.25,None,IT_CALA,2026-04-23
2026-01-01 22:00:00+00:00,610.0,0.0,268.0,0.0,610.0,268.0,878.0,None,IT_CALA,2026-04-23
2026-01-01 23:00:00+00:00,736.25,0.0,31.0,121.25,736.25,-90.25,646.0,None,IT_CALA,2026-04-23
2026-01-02 00:00:00+00:00,565.25,0.0,107.25,22.5,565.25,84.75,650.0,None,IT_CALA,2026-04-23
2026-01-02 01:00:00+00:00,530.75,0.0,160.75,0.0,530.75,160.75,691.5,None,IT_CALA,2026-04-23
2026-01-02 02:00:00+00:00,415.75,0.0,310.25,0.0,415.75,310.25,726.0,None,IT_CALA,2026-04-23
2026-01-02 03:00:00+00:00,212.0,0.0,554.75,0.0,212.0,554.75,766.75,None,IT_CALA,2026-04-23
2026-01-02 04:00:00+00:00,272.5,0.0,512.5,0.0,272.5,512.5,785.0,None,IT_CALA,2026-04-23
2026-01-02 05:00:00+00:00,274.75,0.0,468.5,0.0,274.75,468.5,743.25,None,IT_CALA,2026-04-23
2026-01-02 06:00:00+00:00,314.75,0.0,495.25,0.0,314.75,495.25,810.0,None,IT_CALA,2026-04-23
2026-01-02 07:00:00+00:00,92.0,6.75,481.5,0.0,85.25,481.5,566.75,None,IT_CALA,2026-04-23
2026-01-02 08:00:00+00:00,51.0,169.0,124.0,101.0,-118.0,23.0,-95.0,None,IT_CALA,2026-04-23
2026-01-02 09:00:00+00:00,0.0,571.25,517.25,0.0,-571.25,517.25,-54.0,None,IT_CALA,2026-04-23
2026-01-02 10:00:00+00:00,0.0,658.75,635.25,0.0,-658.75,635.25,-23.5,None,IT_CALA,2026-04-23
2026-01-02 11:00:00+00:00,0.0,690.5,742.0,0.0,-690.5,742.0,51.5,None,IT_CALA,2026-04-23
2026-01-02 12:00:00+00:00,0.0,790.75,935.0,0.0,-790.75,935.0,144.25,None,IT_CALA,2026-04-23
2026-01-02 13:00:00+00:00,0.0,909.25,1004.25,0.0,-909.25,1004.25,95.0,None,IT_CALA,2026-04-23
2026-01-02 14:00:00+00:00,0.0,650.75,1135.75,0.0,-650.75,1135.75,485.0,None,IT_CALA,2026-04-23
2026-01-02 15:00:00+00:00,0.0,376.25,1548.75,0.0,-376.25,1548.75,1172.5,None,IT_CALA,2026-04-23
2026-01-02 16:00:00+00:00,0.0,300.75,1473.0,0.0,-300.75,1473.0,1172.25,None,IT_CALA,2026-04-23
2026-01-02 17:00:00+00:00,19.0,45.5,1167.0,0.0,-26.5,1167.0,1140.5,None,IT_CALA,2026-04-23
2026-01-02 18:00:00+00:00,198.25,0.0,1164.0,0.0,198.25,1164.0,1362.25,None,IT_CALA,2026-04-23
2026-01-02 19:00:00+00:00,177.5,0.0,1040.0,0.0,177.5,1040.0,1217.5,None,IT_CALA,2026-04-23
2026-01-02 20:00:00+00:00,409.5,18.25,886.0,0.0,391.25,886.0,1277.25,None,IT_CALA,2026-04-23
2026-01-02 21:00:00+00:00,526.75,0.0,502.0,0.0,526.75,502.0,1028.75,None,IT_CALA,2026-04-23
2026-01-02 22:00:00+00:00,195.5,0.0,512.25,0.0,195.5,512.25,707.75,None,IT_CALA,2026-04-23
2026-01-02 23:00:00+00:00,16.0,91.0,123.25,9.0,-75.0,114.25,39.25,None,IT_CALA,2026-04-23
2026-01-03 00:00:00+00:00,0.0,202.75,297.75,0.0,-202.75,297.75,95.0,None,IT_CALA,2026-04-23
2026-01-03 01:00:00+00:00,0.0,231.5,358.0,0.0,-231.5,358.0,126.5,None,IT_CALA,2026-04-23
2026-01-03 02:00:00+00:00,0.0,225.0,361.0,0.0,-225.0,361.0,136.0,None,IT_CALA,2026-04-23
2026-01-03 03:00:00+00:00,0.0,160.75,281.75,0.0,-160.75,281.75,121.0,None,IT_CALA,2026-04-23
2026-01-03 04:00:00+00:00,89.0,75.25,123.5,50.5,13.75,73.0,86.75,None,IT_CALA,2026-04-23
2026-01-03 05:00:00+00:00,4.75,2.0,39.5,0.0,2.75,39.5,42.25,None,IT_CALA,2026-04-23
2026-01-03 06:00:00+00:00,147.0,0.0,0.0,118.5,147.0,-118.5,28.5,None,IT_CALA,2026-04-23
2026-01-03 07:00:00+00:00,150.0,0.0,0.0,171.0,150.0,-171.0,-21.0,None,IT_CALA,2026-04-23
2026-01-03 08:00:00+00:00,22.5,31.25,10.5,51.75,-8.75,-41.25,-50.0,None,IT_CALA,2026-04-23
2026-01-03 09:00:00+00:00,0.0,214.25,202.25,0.0,-214.25,202.25,-12.0,None,IT_CALA,2026-04-23
2026-01-03 10:00:00+00:00,0.0,523.75,601.75,0.0,-523.75,601.75,78.0,None,IT_CALA,2026-04-23
2026-01-03 11:00:00+00:00,0.0,603.25,598.0,0.0,-603.25,598.0,-5.25,None,IT_CALA,2026-04-23
2026-01-03 12:00:00+00:00,0.0,603.75,714.0,0.0,-603.75,714.0,110.25,None,IT_CALA,2026-04-23
2026-01-03 13:00:00+00:00,0.0,463.5,775.75,0.0,-463.5,775.75,312.25,None,IT_CALA,2026-04-23
2026-01-03 14:00:00+00:00,0.0,354.75,1465.75,0.0,-354.75,1465.75,1111.0,None,IT_CALA,2026-04-23
2026-01-03 15:00:00+00:00,0.0,227.0,1641.0,0.0,-227.0,1641.0,1414.0,None,IT_CALA,2026-04-23
2026-01-03 16:00:00+00:00,0.0,100.5,1600.0,0.0,-100.5,1600.0,1499.5,None,IT_CALA,2026-04-23
2026-01-03 17:00:00+00:00,0.0,104.75,1631.0,0.0,-104.75,1631.0,1526.25,None,IT_CALA,2026-04-23
2026-01-03 18:00:00+00:00,32.0,39.0,1645.5,0.0,-7.0,1645.5,1638.5,None,IT_CALA,2026-04-23
2026-01-03 19:00:00+00:00,0.0,155.0,1817.0,0.0,-155.0,1817.0,1662.0,None,IT_CALA,2026-04-23
2026-01-03 20:00:00+00:00,14.5,249.75,1792.0,0.0,-235.25,1792.0,1556.75,None,IT_CALA,2026-04-23
2026-01-03 21:00:00+00:00,12.75,263.75,1577.5,0.0,-251.0,1577.5,1326.5,None,IT_CALA,2026-04-23
2026-01-03 22:00:00+00:00,22.25,70.75,1045.75,0.0,-48.5,1045.75,997.25,None,IT_CALA,2026-04-23
2026-01-03 23:00:00+00:00,0.0,208.5,434.5,0.0,-208.5,434.5,226.0,None,IT_CALA,2026-04-23
2026-01-04 00:00:00+00:00,0.0,214.0,475.5,0.0,-214.0,475.5,261.5,None,IT_CALA,2026-04-23
2026-01-04 01:00:00+00:00,0.0,323.5,642.75,0.0,-323.5,642.75,319.25,None,IT_CALA,2026-04-23
2026-01-04 02:00:00+00:00,0.0,406.5,717.5,0.0,-406.5,717.5,311.0,None,IT_CALA,2026-04-23
2026-01-04 03:00:00+00:00,0.0,559.0,925.5,0.0,-559.0,925.5,366.5,None,IT_CALA,2026-04-23
2026-01-04 04:00:00+00:00,0.0,378.75,729.0,0.0,-378.75,729.0,350.25,None,IT_CALA,2026-04-23
2026-01-04 05:00:00+00:00,0.0,305.25,707.0,0.0,-305.25,707.0,401.75,None,IT_CALA,2026-04-23
2026-01-04 06:00:00+00:00,0.0,119.25,584.0,0.0,-119.25,584.0,464.75,None,IT_CALA,2026-04-23
2026-01-04 07:00:00+00:00,0.0,72.75,725.5,0.0,-72.75,725.5,652.75,None,IT_CALA,2026-04-23
2026-01-04 08:00:00+00:00,0.0,216.0,1674.5,0.0,-216.0,1674.5,1458.5,None,IT_CALA,2026-04-23
2026-01-04 09:00:00+00:00,0.0,335.75,1837.25,0.0,-335.75,1837.25,1501.5,None,IT_CALA,2026-04-23
2026-01-04 10:00:00+00:00,0.0,276.75,1801.75,0.0,-276.75,1801.75,1525.0,None,IT_CALA,2026-04-23
2026-01-04 11:00:00+00:00,0.0,145.0,1655.25,0.0,-145.0,1655.25,1510.25,None,IT_CALA,2026-04-23
2026-01-04 12:00:00+00:00,0.0,265.5,1812.0,0.0,-265.5,1812.0,1546.5,None,IT_CALA,2026-04-23
2026-01-04 13:00:00+00:00,0.0,56.75,1538.25,0.0,-56.75,1538.25,1481.5,None,IT_CALA,2026-04-23
2026-01-04 14:00:00+00:00,0.0,121.0,1590.5,0.0,-121.0,1590.5,1469.5,None,IT_CALA,2026-04-23
2026-01-04 15:00:00+00:00,22.25,224.75,1815.25,0.0,-202.5,1815.25,1612.75,None,IT_CALA,2026-04-23
2026-01-04 16:00:00+00:00,0.0,252.0,1903.0,0.0,-252.0,1903.0,1651.0,None,IT_CALA,2026-04-23
2026-01-04 17:00:00+00:00,0.0,273.5,1933.0,0.0,-273.5,1933.0,1659.5,None,IT_CALA,2026-04-23
2026-01-04 18:00:00+00:00,9.0,176.75,1928.0,0.0,-167.75,1928.0,1760.25,None,IT_CALA,2026-04-23
2026-01-04 19:00:00+00:00,18.25,191.25,1981.5,0.0,-173.0,1981.5,1808.5,None,IT_CALA,2026-04-23
2026-01-04 20:00:00+00:00,0.0,358.5,2046.75,0.0,-358.5,2046.75,1688.25,None,IT_CALA,2026-04-23
2026-01-04 21:00:00+00:00,119.5,202.0,1843.5,0.0,-82.5,1843.5,1761.0,None,IT_CALA,2026-04-23
2026-01-04 22:00:00+00:00,244.0,0.0,1267.0,0.0,244.0,1267.0,1511.0,None,IT_CALA,2026-04-23
2026-01-04 23:00:00+00:00,129.75,43.75,629.0,0.0,86.0,629.0,715.0,None,IT_CALA,2026-04-23
2026-01-05 00:00:00+00:00,5.0,139.0,893.25,0.0,-134.0,893.25,759.25,None,IT_CALA,2026-04-23
2026-01-05 01:00:00+00:00,0.0,185.0,939.5,0.0,-185.0,939.5,754.5,None,IT_CALA,2026-04-23
2026-01-05 02:00:00+00:00,0.0,204.75,940.75,0.0,-204.75,940.75,736.0,None,IT_CALA,2026-04-23
2026-01-05 03:00:00+00:00,0.0,113.0,835.25,0.0,-113.0,835.25,722.25,None,IT_CALA,2026-04-23
2026-01-05 04:00:00+00:00,249.25,0.0,494.75,0.0,249.25,494.75,744.0,None,IT_CALA,2026-04-23
2026-01-05 05:00:00+00:00,191.5,12.25,1468.75,0.0,179.25,1468.75,1648.0,None,IT_CALA,2026-04-23
2026-01-05 06:00:00+00:00,48.5,136.5,1928.5,0.0,-88.0,1928.5,1840.5,None,IT_CALA,2026-04-23
2026-01-05 07:00:00+00:00,0.0,288.0,2056.25,0.0,-288.0,2056.25,1768.25,None,IT_CALA,2026-04-23
2026-01-05 08:00:00+00:00,0.0,369.5,2106.25,0.0,-369.5,2106.25,1736.75,None,IT_CALA,2026-04-23
2026-01-05 09:00:00+00:00,0.0,565.0,2242.75,0.0,-565.0,2242.75,1677.75,None,IT_CALA,2026-04-23
2026-01-05 10:00:00+00:00,0.0,748.5,2405.75,0.0,-748.5,2405.75,1657.25,None,IT_CALA,2026-04-23
2026-01-05 11:00:00+00:00,0.0,455.75,2111.0,0.0,-455.75,2111.0,1655.25,None,IT_CALA,2026-04-23
2026-01-05 12:00:00+00:00,0.0,359.75,1986.5,0.0,-359.75,1986.5,1626.75,None,IT_CALA,2026-04-23
2026-01-05 13:00:00+00:00,0.0,308.0,1983.5,0.0,-308.0,1983.5,1675.5,None,IT_CALA,2026-04-23
2026-01-05 14:00:00+00:00,68.75,63.75,1690.25,0.0,5.0,1690.25,1695.25,None,IT_CALA,2026-04-23
2026-01-05 15:00:00+00:00,271.25,0.0,1543.5,0.0,271.25,1543.5,1814.75,None,IT_CALA,2026-04-23
2026-01-05 16:00:00+00:00,544.25,0.0,1320.75,0.0,544.25,1320.75,1865.0,None,IT_CALA,2026-04-23
2026-01-05 17:00:00+00:00,594.75,0.0,1502.0,0.0,594.75,1502.0,2096.75,None,IT_CALA,2026-04-23
2026-01-05 18:00:00+00:00,597.25,0.0,1475.25,0.0,597.25,1475.25,2072.5,None,IT_CALA,2026-04-23
2026-01-05 19:00:00+00:00,514.75,0.0,1252.75,0.0,514.75,1252.75,1767.5,None,IT_CALA,2026-04-23
2026-01-05 20:00:00+00:00,472.25,0.0,1318.75,0.0,472.25,1318.75,1791.0,None,IT_CALA,2026-04-23
2026-01-05 21:00:00+00:00,277.25,0.0,1567.25,0.0,277.25,1567.25,1844.5,None,IT_CALA,2026-04-23
2026-01-05 22:00:00+00:00,332.5,0.0,996.0,0.0,332.5,996.0,1328.5,None,IT_CALA,2026-04-23
2026-01-05 23:00:00+00:00,59.25,41.0,641.5,0.0,18.25,641.5,659.75,None,IT_CALA,2026-04-23
2026-01-06 00:00:00+00:00,1.25,74.75,681.75,0.0,-73.5,681.75,608.25,None,IT_CALA,2026-04-23
2026-01-06 01:00:00+00:00,0.0,236.75,859.0,0.0,-236.75,859.0,622.25,None,IT_CALA,2026-04-23
2026-01-06 02:00:00+00:00,0.0,358.5,979.0,0.0,-358.5,979.0,620.5,None,IT_CALA,2026-04-23
2026-01-06 03:00:00+00:00,0.0,450.0,1056.0,0.0,-450.0,1056.0,606.0,None,IT_CALA,2026-04-23
2026-01-06 04:00:00+00:00,0.0,601.25,1161.5,0.0,-601.25,1161.5,560.25,None,IT_CALA,2026-04-23
2026-01-06 05:00:00+00:00,0.0,641.5,1694.5,0.0,-641.5,1694.5,1053.0,None,IT_CALA,2026-04-23
2026-01-06 06:00:00+00:00,0.0,731.0,2599.5,0.0,-731.0,2599.5,1868.5,None,IT_CALA,2026-04-23
2026-01-06 07:00:00+00:00,0.0,648.5,2477.5,0.0,-648.5,2477.5,1829.0,None,IT_CALA,2026-04-23
2026-01-06 08:00:00+00:00,0.0,730.25,2340.75,0.0,-730.25,2340.75,1610.5,None,IT_CALA,2026-04-23
2026-01-06 09:00:00+00:00,0.0,808.75,2444.75,0.0,-808.75,2444.75,1636.0,None,IT_CALA,2026-04-23
2026-01-06 10:00:00+00:00,0.0,808.25,2501.25,0.0,-808.25,2501.25,1693.0,None,IT_CALA,2026-04-23
2026-01-06 11:00:00+00:00,0.0,494.0,2198.25,0.0,-494.0,2198.25,1704.25,None,IT_CALA,2026-04-23
2026-01-06 12:00:00+00:00,0.0,554.5,2305.75,0.0,-554.5,2305.75,1751.25,None,IT_CALA,2026-04-23
2026-01-06 13:00:00+00:00,0.0,555.25,2336.5,0.0,-555.25,2336.5,1781.25,None,IT_CALA,2026-04-23
2026-01-06 14:00:00+00:00,0.0,276.0,2032.25,0.0,-276.0,2032.25,1756.25,None,IT_CALA,2026-04-23
2026-01-06 15:00:00+00:00,7.25,92.25,1931.75,0.0,-85.0,1931.75,1846.75,None,IT_CALA,2026-04-23
2026-01-06 16:00:00+00:00,197.25,19.5,1512.0,0.0,177.75,1512.0,1689.75,None,IT_CALA,2026-04-23
2026-01-06 17:00:00+00:00,479.5,0.0,1150.25,0.0,479.5,1150.25,1629.75,None,IT_CALA,2026-04-23
2026-01-06 18:00:00+00:00,430.5,0.0,1347.5,0.0,430.5,1347.5,1778.0,None,IT_CALA,2026-04-23
2026-01-06 19:00:00+00:00,700.75,0.0,998.5,0.0,700.75,998.5,1699.25,None,IT_CALA,2026-04-23
2026-01-06 20:00:00+00:00,990.75,0.0,690.25,0.0,990.75,690.25,1681.0,None,IT_CALA,2026-04-23
2026-01-06 21:00:00+00:00,1337.5,0.0,381.25,0.0,1337.5,381.25,1718.75,None,IT_CALA,2026-04-23
2026-01-06 22:00:00+00:00,1089.25,0.0,0.0,66.75,1089.25,-66.75,1022.5,None,IT_CALA,2026-04-23
2026-01-06 23:00:00+00:00,796.75,0.0,255.0,0.0,796.75,255.0,1051.75,None,IT_CALA,2026-04-23
2026-01-07 00:00:00+00:00,709.5,0.0,221.25,0.0,709.5,221.25,930.75,None,IT_CALA,2026-04-23
2026-01-07 01:00:00+00:00,634.25,0.0,253.25,0.0,634.25,253.25,887.5,None,IT_CALA,2026-04-23
2026-01-07 02:00:00+00:00,549.0,0.0,247.0,0.0,549.0,247.0,796.0,None,IT_CALA,2026-04-23
2026-01-07 03:00:00+00:00,598.0,0.0,114.5,0.0,598.0,114.5,712.5,None,IT_CALA,2026-04-23
2026-01-07 04:00:00+00:00,719.25,0.0,0.0,112.75,719.25,-112.75,606.5,None,IT_CALA,2026-04-23
2026-01-07 05:00:00+00:00,543.5,0.0,719.75,19.5,543.5,700.25,1243.75,None,IT_CALA,2026-04-23
2026-01-07 06:00:00+00:00,418.75,0.0,1114.0,0.0,418.75,1114.0,1532.75,None,IT_CALA,2026-04-23
2026-01-07 07:00:00+00:00,882.25,0.0,564.0,0.0,882.25,564.0,1446.25,None,IT_CALA,2026-04-23
2026-01-07 08:00:00+00:00,191.0,0.0,1211.25,0.0,191.0,1211.25,1402.25,None,IT_CALA,2026-04-23
2026-01-07 09:00:00+00:00,119.5,0.0,1336.25,0.0,119.5,1336.25,1455.75,None,IT_CALA,2026-04-23
2026-01-07 10:00:00+00:00,36.0,1.5,1531.25,0.0,34.5,1531.25,1565.75,None,IT_CALA,2026-04-23
2026-01-07 11:00:00+00:00,0.0,172.75,1149.0,0.0,-172.75,1149.0,976.25,None,IT_CALA,2026-04-23
2026-01-07 12:00:00+00:00,0.0,416.0,1381.25,0.0,-416.0,1381.25,965.25,None,IT_CALA,2026-04-23
2026-01-07 13:00:00+00:00,0.0,505.0,1631.0,0.0,-505.0,1631.0,1126.0,None,IT_CALA,2026-04-23
2026-01-07 14:00:00+00:00,0.0,275.25,1442.25,0.0,-275.25,1442.25,1167.0,None,IT_CALA,2026-04-23
2026-01-07 15:00:00+00:00,0.0,516.5,2305.75,0.0,-516.5,2305.75,1789.25,None,IT_CALA,2026-04-23
2026-01-07 16:00:00+00:00,0.0,62.5,2019.5,0.0,-62.5,2019.5,1957.0,None,IT_CALA,2026-04-23
2026-01-07 17:00:00+00:00,0.0,36.25,1961.5,0.0,-36.25,1961.5,1925.25,None,IT_CALA,2026-04-23
2026-01-07 18:00:00+00:00,1.25,25.5,1867.75,0.0,-24.25,1867.75,1843.5,None,IT_CALA,2026-04-23
2026-01-07 19:00:00+00:00,46.5,225.75,2119.5,0.0,-179.25,2119.5,1940.25,None,IT_CALA,2026-04-23
2026-01-07 20:00:00+00:00,83.25,144.5,1969.5,0.0,-61.25,1969.5,1908.25,None,IT_CALA,2026-04-23
2026-01-07 21:00:00+00:00,18.0,22.25,1741.75,0.0,-4.25,1741.75,1737.5,None,IT_CALA,2026-04-23
2026-01-07 22:00:00+00:00,0.0,211.5,1560.25,0.0,-211.5,1560.25,1348.75,None,IT_CALA,2026-04-23
2026-01-07 23:00:00+00:00,0.0,411.5,1100.5,0.0,-411.5,1100.5,689.0,None,IT_CALA,2026-04-23
2026-01-08 00:00:00+00:00,0.0,578.5,1332.25,0.0,-578.5,1332.25,753.75,None,IT_CALA,2026-04-23
2026-01-08 01:00:00+00:00,0.0,707.5,1443.75,0.0,-707.5,1443.75,736.25,None,IT_CALA,2026-04-23
2026-01-08 02:00:00+00:00,0.0,719.5,1466.0,0.0,-719.5,1466.0,746.5,None,IT_CALA,2026-04-23
2026-01-08 03:00:00+00:00,0.0,669.5,1422.5,0.0,-669.5,1422.5,753.0,None,IT_CALA,2026-04-23
2026-01-08 04:00:00+00:00,0.0,558.0,1271.75,0.0,-558.0,1271.75,713.75,None,IT_CALA,2026-04-23
2026-01-08 05:00:00+00:00,0.0,559.0,1146.75,0.0,-559.0,1146.75,587.75,None,IT_CALA,2026-04-23
2026-01-08 06:00:00+00:00,0.0,571.0,1105.0,0.0,-571.0,1105.0,534.0,None,IT_CALA,2026-04-23
2026-01-08 07:00:00+00:00,0.0,699.25,1315.75,0.0,-699.25,1315.75,616.5,None,IT_CALA,2026-04-23
2026-01-08 08:00:00+00:00,0.0,766.5,1204.0,0.0,-766.5,1204.0,437.5,None,IT_CALA,2026-04-23
2026-01-08 09:00:00+00:00,0.0,883.5,1183.75,0.0,-883.5,1183.75,300.25,None,IT_CALA,2026-04-23
2026-01-08 10:00:00+00:00,0.0,855.75,1143.0,0.0,-855.75,1143.0,287.25,None,IT_CALA,2026-04-23
2026-01-08 11:00:00+00:00,0.0,926.0,1233.5,0.0,-926.0,1233.5,307.5,None,IT_CALA,2026-04-23
2026-01-08 12:00:00+00:00,0.0,1124.0,1484.5,0.0,-1124.0,1484.5,360.5,None,IT_CALA,2026-04-23
2026-01-08 13:00:00+00:00,0.0,1124.0,1630.5,0.0,-1124.0,1630.5,506.5,None,IT_CALA,2026-04-23
2026-01-08 14:00:00+00:00,0.0,840.25,2101.5,0.0,-840.25,2101.5,1261.25,None,IT_CALA,2026-04-23
2026-01-08 15:00:00+00:00,0.0,757.25,2505.5,0.0,-757.25,2505.5,1748.25,None,IT_CALA,2026-04-23
2026-01-08 16:00:00+00:00,0.0,342.0,2400.5,0.0,-342.0,2400.5,2058.5,None,IT_CALA,2026-04-23
2026-01-08 17:00:00+00:00,0.0,246.0,2447.0,0.0,-246.0,2447.0,2201.0,None,IT_CALA,2026-04-23
2026-01-08 18:00:00+00:00,0.0,162.5,2316.75,0.0,-162.5,2316.75,2154.25,None,IT_CALA,2026-04-23
2026-01-08 19:00:00+00:00,0.0,204.0,2343.25,0.0,-204.0,2343.25,2139.25,None,IT_CALA,2026-04-23
2026-01-08 20:00:00+00:00,0.25,165.75,2268.75,0.0,-165.5,2268.75,2103.25,None,IT_CALA,2026-04-23
2026-01-08 21:00:00+00:00,1.25,21.75,2151.25,0.0,-20.5,2151.25,2130.75,None,IT_CALA,2026-04-23
2026-01-08 22:00:00+00:00,0.0,198.75,1425.0,0.0,-198.75,1425.0,1226.25,None,IT_CALA,2026-04-23
2026-01-08 23:00:00+00:00,0.0,527.5,1054.75,0.0,-527.5,1054.75,527.25,None,IT_CALA,2026-04-23
2026-01-09 00:00:00+00:00,0.0,301.25,887.25,0.0,-301.25,887.25,586.0,None,IT_CALA,2026-04-23
2026-01-09 01:00:00+00:00,0.0,356.0,1004.0,0.0,-356.0,1004.0,648.0,None,IT_CALA,2026-04-23
2026-01-09 02:00:00+00:00,0.0,284.0,1002.5,0.0,-284.0,1002.5,718.5,None,IT_CALA,2026-04-23
2026-01-09 03:00:00+00:00,0.0,546.0,1317.75,0.0,-546.0,1317.75,771.75,None,IT_CALA,2026-04-23
2026-01-09 04:00:00+00:00,0.0,319.0,1082.0,0.0,-319.0,1082.0,763.0,None,IT_CALA,2026-04-23
2026-01-09 05:00:00+00:00,0.0,306.5,1003.0,0.0,-306.5,1003.0,696.5,None,IT_CALA,2026-04-23
2026-01-09 06:00:00+00:00,48.0,21.75,581.0,0.0,26.25,581.0,607.25,None,IT_CALA,2026-04-23
2026-01-09 07:00:00+00:00,0.0,81.5,669.5,0.0,-81.5,669.5,588.0,None,IT_CALA,2026-04-23
2026-01-09 08:00:00+00:00,0.0,226.25,629.25,0.0,-226.25,629.25,403.0,None,IT_CALA,2026-04-23
2026-01-09 09:00:00+00:00,0.0,401.5,797.5,0.0,-401.5,797.5,396.0,None,IT_CALA,2026-04-23
2026-01-09 10:00:00+00:00,0.0,463.75,862.0,0.0,-463.75,862.0,398.25,None,IT_CALA,2026-04-23
2026-01-09 11:00:00+00:00,0.0,538.25,915.5,0.0,-538.25,915.5,377.25,None,IT_CALA,2026-04-23
2026-01-09 12:00:00+00:00,0.0,320.0,644.0,0.0,-320.0,644.0,324.0,None,IT_CALA,2026-04-23
2026-01-09 13:00:00+00:00,0.0,448.25,866.25,0.0,-448.25,866.25,418.0,None,IT_CALA,2026-04-23
2026-01-09 14:00:00+00:00,0.0,182.0,775.5,0.0,-182.0,775.5,593.5,None,IT_CALA,2026-04-23
2026-01-09 15:00:00+00:00,350.5,0.0,722.25,0.0,350.5,722.25,1072.75,None,IT_CALA,2026-04-23
2026-01-09 16:00:00+00:00,632.0,0.0,880.25,0.0,632.0,880.25,1512.25,None,IT_CALA,2026-04-23
2026-01-09 17:00:00+00:00,533.0,0.0,1116.0,0.0,533.0,1116.0,1649.0,None,IT_CALA,2026-04-23
2026-01-09 18:00:00+00:00,611.25,0.0,1002.75,0.0,611.25,1002.75,1614.0,None,IT_CALA,2026-04-23
2026-01-09 19:00:00+00:00,406.0,0.0,1234.25,0.0,406.0,1234.25,1640.25,None,IT_CALA,2026-04-23
2026-01-09 20:00:00+00:00,430.75,0.0,1202.5,0.0,430.75,1202.5,1633.25,None,IT_CALA,2026-04-23
2026-01-09 21:00:00+00:00,251.25,0.0,1374.0,0.0,251.25,1374.0,1625.25,None,IT_CALA,2026-04-23
2026-01-09 22:00:00+00:00,27.25,9.25,1094.0,0.0,18.0,1094.0,1112.0,None,IT_CALA,2026-04-23
2026-01-09 23:00:00+00:00,0.0,480.5,881.0,0.0,-480.5,881.0,400.5,None,IT_CALA,2026-04-23
2026-01-10 00:00:00+00:00,0.0,653.5,1129.0,0.0,-653.5,1129.0,475.5,None,IT_CALA,2026-04-23
2026-01-10 01:00:00+00:00,0.0,765.25,1226.75,0.0,-765.25,1226.75,461.5,None,IT_CALA,2026-04-23
