,IT_CSUD_IT_CNOR,IT_CNOR_IT_CSUD,IT_CSUD_IT_SARD,IT_SARD_IT_CSUD,IT_CSUD_IT_SUD,IT_SUD_IT_CSUD,IT_CSUD_ME,ME_IT_CSUD,IT_CSUD_IT_CNOR_net_export,IT_CSUD_IT_SARD_net_export,IT_CSUD_IT_SUD_net_export,IT_CSUD_ME_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-20 09:00:00+00:00,2000.0,0.0,0.0,259.0,0.0,3485.25,64.0,150.0,2000.0,-259.0,-3485.25,-86.0,-1830.25,None,IT_CSUD,2026-04-23
2026-01-20 10:00:00+00:00,2000.0,0.0,28.25,3.25,0.0,3487.5,10.0,142.0,2000.0,25.0,-3487.5,-132.0,-1594.5,None,IT_CSUD,2026-04-23
2026-01-20 11:00:00+00:00,1957.5,0.0,0.0,164.5,0.0,3500.0,10.0,142.0,1957.5,-164.5,-3500.0,-132.0,-1839.0,None,IT_CSUD,2026-04-23
2026-01-20 12:00:00+00:00,1907.75,0.0,0.0,223.0,0.0,3478.25,10.0,140.0,1907.75,-223.0,-3478.25,-130.0,-1923.5,None,IT_CSUD,2026-04-23
2026-01-20 13:00:00+00:00,2000.0,0.0,0.0,200.25,0.0,3490.0,52.0,99.0,2000.0,-200.25,-3490.0,-47.0,-1737.25,None,IT_CSUD,2026-04-23
2026-01-20 14:00:00+00:00,2000.0,0.0,8.5,59.5,0.0,3498.75,166.0,90.0,2000.0,-51.0,-3498.75,76.0,-1473.75,None,IT_CSUD,2026-04-23
2026-01-20 15:00:00+00:00,1976.75,0.0,0.0,645.75,0.0,3968.75,196.0,27.0,1976.75,-645.75,-3968.75,169.0,-2468.75,None,IT_CSUD,2026-04-23
2026-01-20 16:00:00+00:00,1929.5,0.0,0.0,708.5,0.0,4140.75,223.0,27.0,1929.5,-708.5,-4140.75,196.0,-2723.75,None,IT_CSUD,2026-04-23
2026-01-20 17:00:00+00:00,1444.5,0.0,0.0,598.25,0.0,3816.25,278.0,39.0,1444.5,-598.25,-3816.25,239.0,-2731.0,None,IT_CSUD,2026-04-23
2026-01-20 18:00:00+00:00,595.75,0.0,0.0,261.25,0.0,3396.25,250.0,32.0,595.75,-261.25,-3396.25,218.0,-2843.75,None,IT_CSUD,2026-04-23
2026-01-20 19:00:00+00:00,596.25,0.0,32.5,206.75,0.0,3548.0,247.0,38.0,596.25,-174.25,-3548.0,209.0,-2917.0,None,IT_CSUD,2026-04-23
2026-01-20 20:00:00+00:00,1411.25,0.0,0.0,241.5,0.0,3979.0,198.0,32.0,1411.25,-241.5,-3979.0,166.0,-2643.25,None,IT_CSUD,2026-04-23
2026-01-20 21:00:00+00:00,1769.5,0.0,0.0,185.75,0.0,4256.5,42.0,281.0,1769.5,-185.75,-4256.5,-239.0,-2911.75,None,IT_CSUD,2026-04-23
2026-01-20 22:00:00+00:00,1678.0,0.0,0.0,316.0,0.0,4031.25,19.0,315.0,1678.0,-316.0,-4031.25,-296.0,-2965.25,None,IT_CSUD,2026-04-23
2026-01-20 23:00:00+00:00,1514.5,0.0,2.75,122.75,0.0,3575.75,0.0,461.0,1514.5,-120.0,-3575.75,-461.0,-2642.25,None,IT_CSUD,2026-04-23
2026-01-21 00:00:00+00:00,1540.5,0.0,65.25,0.0,0.0,3752.0,0.0,459.0,1540.5,65.25,-3752.0,-459.0,-2605.25,None,IT_CSUD,2026-04-23
2026-01-21 01:00:00+00:00,1381.75,0.0,39.75,0.0,0.0,3639.75,0.0,459.0,1381.75,39.75,-3639.75,-459.0,-2677.25,None,IT_CSUD,2026-04-23
2026-01-21 02:00:00+00:00,1744.75,0.0,25.0,7.0,0.0,3631.75,0.0,473.0,1744.75,18.0,-3631.75,-473.0,-2342.0,None,IT_CSUD,2026-04-23
2026-01-21 03:00:00+00:00,1996.25,0.0,0.0,293.25,0.0,3609.25,0.0,449.0,1996.25,-293.25,-3609.25,-449.0,-2355.25,None,IT_CSUD,2026-04-23
2026-01-21 04:00:00+00:00,1618.75,0.0,0.0,241.5,0.0,3241.0,0.0,316.0,1618.75,-241.5,-3241.0,-316.0,-2179.75,None,IT_CSUD,2026-04-23
2026-01-21 05:00:00+00:00,1727.75,0.0,0.0,309.5,0.0,3729.0,234.0,59.0,1727.75,-309.5,-3729.0,175.0,-2135.75,None,IT_CSUD,2026-04-23
2026-01-21 06:00:00+00:00,1155.25,0.0,0.0,399.5,0.0,3927.0,329.0,27.0,1155.25,-399.5,-3927.0,302.0,-2869.25,None,IT_CSUD,2026-04-23
2026-01-21 07:00:00+00:00,869.75,0.0,0.0,368.25,0.0,3648.0,227.0,77.0,869.75,-368.25,-3648.0,150.0,-2996.5,None,IT_CSUD,2026-04-23
2026-01-21 08:00:00+00:00,893.25,0.0,10.0,181.75,0.0,3677.0,227.0,270.0,893.25,-171.75,-3677.0,-43.0,-2998.5,None,IT_CSUD,2026-04-23
2026-01-21 09:00:00+00:00,923.5,0.0,0.0,74.5,0.0,3666.0,143.0,249.0,923.5,-74.5,-3666.0,-106.0,-2923.0,None,IT_CSUD,2026-04-23
2026-01-21 10:00:00+00:00,1428.75,0.0,38.25,94.5,0.0,3884.25,21.0,302.0,1428.75,-56.25,-3884.25,-281.0,-2792.75,None,IT_CSUD,2026-04-23
2026-01-21 11:00:00+00:00,1124.75,0.0,383.0,0.0,0.0,4278.5,13.0,302.0,1124.75,383.0,-4278.5,-289.0,-3059.75,None,IT_CSUD,2026-04-23
2026-01-21 12:00:00+00:00,1312.75,0.0,374.5,0.0,0.0,4090.5,3.0,292.0,1312.75,374.5,-4090.5,-289.0,-2692.25,None,IT_CSUD,2026-04-23
2026-01-21 13:00:00+00:00,782.5,0.0,168.75,0.0,0.0,3685.0,55.0,154.0,782.5,168.75,-3685.0,-99.0,-2832.75,None,IT_CSUD,2026-04-23
2026-01-21 14:00:00+00:00,621.25,0.0,37.0,43.5,0.0,3467.25,325.0,27.0,621.25,-6.5,-3467.25,298.0,-2554.5,None,IT_CSUD,2026-04-23
2026-01-21 15:00:00+00:00,632.25,0.0,49.25,9.75,0.0,3566.25,422.0,27.0,632.25,39.5,-3566.25,395.0,-2499.5,None,IT_CSUD,2026-04-23
2026-01-21 16:00:00+00:00,234.75,70.25,0.0,114.0,0.0,3022.25,454.0,27.0,164.5,-114.0,-3022.25,427.0,-2544.75,None,IT_CSUD,2026-04-23
2026-01-21 17:00:00+00:00,0.0,306.75,0.0,44.5,0.0,2682.0,454.0,27.0,-306.75,-44.5,-2682.0,427.0,-2606.25,None,IT_CSUD,2026-04-23
2026-01-21 18:00:00+00:00,0.0,431.75,65.0,4.25,0.0,2624.0,459.0,27.0,-431.75,60.75,-2624.0,432.0,-2563.0,None,IT_CSUD,2026-04-23
2026-01-21 19:00:00+00:00,0.0,875.0,300.5,6.0,0.0,2336.25,420.0,46.0,-875.0,294.5,-2336.25,374.0,-2542.75,None,IT_CSUD,2026-04-23
2026-01-21 20:00:00+00:00,200.75,0.0,349.5,0.0,0.0,3065.75,320.0,244.0,200.75,349.5,-3065.75,76.0,-2439.5,None,IT_CSUD,2026-04-23
2026-01-21 21:00:00+00:00,0.0,424.0,278.0,0.0,0.0,2613.75,66.0,289.0,-424.0,278.0,-2613.75,-223.0,-2982.75,None,IT_CSUD,2026-04-23
2026-01-21 22:00:00+00:00,0.0,127.75,345.25,0.0,0.0,2576.75,49.0,354.0,-127.75,345.25,-2576.75,-305.0,-2664.25,None,IT_CSUD,2026-04-23
2026-01-21 23:00:00+00:00,1182.0,0.0,436.25,0.0,0.0,3614.75,99.0,332.0,1182.0,436.25,-3614.75,-233.0,-2229.5,None,IT_CSUD,2026-04-23
2026-01-22 00:00:00+00:00,1083.25,0.0,538.25,0.0,0.0,3420.75,82.0,432.0,1083.25,538.25,-3420.75,-350.0,-2149.25,None,IT_CSUD,2026-04-23
2026-01-22 01:00:00+00:00,1143.25,0.0,652.5,0.0,0.0,3440.5,18.0,441.0,1143.25,652.5,-3440.5,-423.0,-2067.75,None,IT_CSUD,2026-04-23
2026-01-22 02:00:00+00:00,1020.0,0.0,680.0,0.0,0.0,3388.0,4.0,438.0,1020.0,680.0,-3388.0,-434.0,-2122.0,None,IT_CSUD,2026-04-23
2026-01-22 03:00:00+00:00,743.75,0.0,484.25,0.0,0.0,2923.75,5.0,429.0,743.75,484.25,-2923.75,-424.0,-2119.75,None,IT_CSUD,2026-04-23
2026-01-22 04:00:00+00:00,467.0,0.0,271.5,0.0,0.0,2704.0,164.0,157.0,467.0,271.5,-2704.0,7.0,-1958.5,None,IT_CSUD,2026-04-23
2026-01-22 05:00:00+00:00,368.75,0.0,119.75,61.5,0.0,2820.75,273.0,59.0,368.75,58.25,-2820.75,214.0,-2179.75,None,IT_CSUD,2026-04-23
2026-01-22 06:00:00+00:00,0.0,179.75,225.25,44.75,0.0,2861.75,250.0,27.0,-179.75,180.5,-2861.75,223.0,-2638.0,None,IT_CSUD,2026-04-23
2026-01-22 07:00:00+00:00,538.25,0.0,31.5,156.25,0.0,3611.5,358.0,27.0,538.25,-124.75,-3611.5,331.0,-2867.0,None,IT_CSUD,2026-04-23
2026-01-22 08:00:00+00:00,1538.5,0.0,118.75,41.5,0.0,4844.25,278.0,27.0,1538.5,77.25,-4844.25,251.0,-2977.5,None,IT_CSUD,2026-04-23
2026-01-22 09:00:00+00:00,2601.25,0.0,52.25,3.5,0.0,4940.0,228.0,27.0,2601.25,48.75,-4940.0,201.0,-2089.0,None,IT_CSUD,2026-04-23
2026-01-22 10:00:00+00:00,2803.5,0.0,6.75,51.75,0.0,4667.0,210.0,52.0,2803.5,-45.0,-4667.0,158.0,-1750.5,None,IT_CSUD,2026-04-23
2026-01-22 11:00:00+00:00,2320.25,0.0,425.25,0.0,0.0,4443.5,172.0,52.0,2320.25,425.25,-4443.5,120.0,-1578.0,None,IT_CSUD,2026-04-23
2026-01-22 12:00:00+00:00,2449.0,0.0,276.25,0.0,0.0,4456.25,251.0,42.0,2449.0,276.25,-4456.25,209.0,-1522.0,None,IT_CSUD,2026-04-23
2026-01-22 13:00:00+00:00,1653.75,0.0,193.5,46.25,0.0,3875.25,263.0,27.0,1653.75,147.25,-3875.25,236.0,-1838.25,None,IT_CSUD,2026-04-23
2026-01-22 14:00:00+00:00,1061.0,0.0,139.0,0.0,0.0,3439.5,409.0,27.0,1061.0,139.0,-3439.5,382.0,-1857.5,None,IT_CSUD,2026-04-23
2026-01-22 15:00:00+00:00,6.5,244.5,75.5,59.0,0.0,2717.0,493.0,27.0,-238.0,16.5,-2717.0,466.0,-2472.5,None,IT_CSUD,2026-04-23
2026-01-22 16:00:00+00:00,0.0,1136.75,32.0,162.5,0.0,2138.0,506.0,27.0,-1136.75,-130.5,-2138.0,479.0,-2926.25,None,IT_CSUD,2026-04-23
2026-01-22 17:00:00+00:00,0.0,1244.5,0.75,72.75,0.0,1962.0,521.0,27.0,-1244.5,-72.0,-1962.0,494.0,-2784.5,None,IT_CSUD,2026-04-23
2026-01-22 18:00:00+00:00,0.0,1307.0,0.0,128.0,0.0,1957.75,497.0,27.0,-1307.0,-128.0,-1957.75,470.0,-2922.75,None,IT_CSUD,2026-04-23
2026-01-22 19:00:00+00:00,0.0,1554.25,346.75,0.0,0.0,2133.75,402.0,27.0,-1554.25,346.75,-2133.75,375.0,-2966.25,None,IT_CSUD,2026-04-23
2026-01-22 20:00:00+00:00,0.0,504.5,246.75,0.0,0.0,2728.0,305.0,27.0,-504.5,246.75,-2728.0,278.0,-2707.75,None,IT_CSUD,2026-04-23
2026-01-22 21:00:00+00:00,652.25,0.0,162.75,0.0,0.0,3619.25,201.0,42.0,652.25,162.75,-3619.25,159.0,-2645.25,None,IT_CSUD,2026-04-23
2026-01-22 22:00:00+00:00,548.5,0.0,291.5,0.0,0.0,3263.75,102.0,247.0,548.5,291.5,-3263.75,-145.0,-2568.75,None,IT_CSUD,2026-04-23
2026-01-22 23:00:00+00:00,75.0,67.5,392.5,0.0,0.0,2539.75,20.0,420.0,7.5,392.5,-2539.75,-400.0,-2539.75,None,IT_CSUD,2026-04-23
2026-01-23 00:00:00+00:00,32.75,93.25,248.0,0.0,0.0,1829.25,20.0,420.0,-60.5,248.0,-1829.25,-400.0,-2041.75,None,IT_CSUD,2026-04-23
2026-01-23 01:00:00+00:00,95.0,25.25,661.5,0.0,0.0,2358.25,20.0,420.0,69.75,661.5,-2358.25,-400.0,-2027.0,None,IT_CSUD,2026-04-23
2026-01-23 02:00:00+00:00,226.0,0.0,685.0,0.0,0.0,2498.5,20.0,420.0,226.0,685.0,-2498.5,-400.0,-1987.5,None,IT_CSUD,2026-04-23
2026-01-23 03:00:00+00:00,481.75,0.0,586.5,0.0,0.0,2599.5,20.0,420.0,481.75,586.5,-2599.5,-400.0,-1931.25,None,IT_CSUD,2026-04-23
2026-01-23 04:00:00+00:00,406.25,0.0,116.25,0.0,0.0,2597.0,120.0,42.0,406.25,116.25,-2597.0,78.0,-1996.5,None,IT_CSUD,2026-04-23
2026-01-23 05:00:00+00:00,43.0,128.5,147.25,0.0,0.0,2537.0,297.0,27.0,-85.5,147.25,-2537.0,270.0,-2205.25,None,IT_CSUD,2026-04-23
2026-01-23 06:00:00+00:00,151.0,70.5,134.0,181.75,0.0,2805.5,378.0,27.0,80.5,-47.75,-2805.5,351.0,-2421.75,None,IT_CSUD,2026-04-23
2026-01-23 07:00:00+00:00,529.0,0.0,5.0,210.0,0.0,3490.5,374.0,27.0,529.0,-205.0,-3490.5,347.0,-2819.5,None,IT_CSUD,2026-04-23
2026-01-23 08:00:00+00:00,1440.5,0.0,5.5,323.0,0.0,3846.25,239.0,27.0,1440.5,-317.5,-3846.25,212.0,-2511.25,None,IT_CSUD,2026-04-23
2026-01-23 09:00:00+00:00,2666.25,0.0,0.0,327.25,0.0,4488.25,241.0,37.0,2666.25,-327.25,-4488.25,204.0,-1945.25,None,IT_CSUD,2026-04-23
2026-01-23 10:00:00+00:00,2862.25,0.0,0.0,251.25,0.0,4512.5,210.0,37.0,2862.25,-251.25,-4512.5,173.0,-1728.5,None,IT_CSUD,2026-04-23
2026-01-23 11:00:00+00:00,2702.25,0.0,116.75,0.0,0.0,4901.25,192.0,37.0,2702.25,116.75,-4901.25,155.0,-1927.25,None,IT_CSUD,2026-04-23
2026-01-23 12:00:00+00:00,2877.0,0.0,202.0,0.0,0.0,5217.0,189.0,37.0,2877.0,202.0,-5217.0,152.0,-1986.0,None,IT_CSUD,2026-04-23
2026-01-23 13:00:00+00:00,2596.0,0.0,56.0,130.5,0.0,4733.0,202.0,27.0,2596.0,-74.5,-4733.0,175.0,-2036.5,None,IT_CSUD,2026-04-23
2026-01-23 14:00:00+00:00,1277.0,0.0,0.0,99.0,0.0,3707.0,249.0,27.0,1277.0,-99.0,-3707.0,222.0,-2307.0,None,IT_CSUD,2026-04-23
2026-01-23 15:00:00+00:00,0.0,706.25,26.0,107.0,0.0,2359.5,446.0,27.0,-706.25,-81.0,-2359.5,419.0,-2727.75,None,IT_CSUD,2026-04-23
2026-01-23 16:00:00+00:00,0.0,1530.0,0.0,133.25,0.0,1864.75,500.0,27.0,-1530.0,-133.25,-1864.75,473.0,-3055.0,None,IT_CSUD,2026-04-23
2026-01-23 17:00:00+00:00,0.0,1709.0,53.75,95.0,0.0,1573.0,495.0,27.0,-1709.0,-41.25,-1573.0,468.0,-2855.25,None,IT_CSUD,2026-04-23
2026-01-23 18:00:00+00:00,0.0,1541.25,65.25,64.75,0.0,1675.75,499.0,27.0,-1541.25,0.5,-1675.75,472.0,-2744.5,None,IT_CSUD,2026-04-23
2026-01-23 19:00:00+00:00,0.0,1322.0,142.25,0.0,0.0,1815.5,484.0,27.0,-1322.0,142.25,-1815.5,457.0,-2538.25,None,IT_CSUD,2026-04-23
2026-01-23 20:00:00+00:00,87.75,141.0,27.25,3.5,0.0,2655.5,248.0,27.0,-53.25,23.75,-2655.5,221.0,-2464.0,None,IT_CSUD,2026-04-23
2026-01-23 21:00:00+00:00,915.25,0.0,14.25,22.75,0.0,3801.5,120.0,92.0,915.25,-8.5,-3801.5,28.0,-2866.75,None,IT_CSUD,2026-04-23
2026-01-23 22:00:00+00:00,906.75,0.0,19.75,17.25,0.0,3708.0,40.0,161.0,906.75,2.5,-3708.0,-121.0,-2919.75,None,IT_CSUD,2026-04-23
2026-01-23 23:00:00+00:00,921.0,0.0,0.0,142.5,0.0,3093.5,10.0,490.0,921.0,-142.5,-3093.5,-480.0,-2795.0,None,IT_CSUD,2026-04-23
2026-01-24 00:00:00+00:00,1309.0,0.0,0.0,189.5,0.0,3020.25,10.0,405.0,1309.0,-189.5,-3020.25,-395.0,-2295.75,None,IT_CSUD,2026-04-23
2026-01-24 01:00:00+00:00,1683.25,0.0,0.0,186.5,0.0,3039.25,10.0,405.0,1683.25,-186.5,-3039.25,-395.0,-1937.5,None,IT_CSUD,2026-04-23
2026-01-24 02:00:00+00:00,1903.0,0.0,0.0,181.5,0.0,3119.75,10.0,405.0,1903.0,-181.5,-3119.75,-395.0,-1793.25,None,IT_CSUD,2026-04-23
2026-01-24 03:00:00+00:00,1665.5,0.0,0.75,56.0,0.0,3104.75,10.0,405.0,1665.5,-55.25,-3104.75,-395.0,-1889.5,None,IT_CSUD,2026-04-23
2026-01-24 04:00:00+00:00,1098.5,0.0,26.25,70.75,0.0,2879.5,40.0,290.0,1098.5,-44.5,-2879.5,-250.0,-2075.5,None,IT_CSUD,2026-04-23
2026-01-24 05:00:00+00:00,1033.5,0.0,21.0,50.75,0.0,3377.75,195.0,85.0,1033.5,-29.75,-3377.75,110.0,-2264.0,None,IT_CSUD,2026-04-23
2026-01-24 06:00:00+00:00,516.5,0.0,70.0,0.0,0.0,3269.5,224.0,85.0,516.5,70.0,-3269.5,139.0,-2544.0,None,IT_CSUD,2026-04-23
2026-01-24 07:00:00+00:00,670.5,0.0,32.5,43.25,0.0,3654.5,261.0,46.0,670.5,-10.75,-3654.5,215.0,-2779.75,None,IT_CSUD,2026-04-23
2026-01-24 08:00:00+00:00,2161.25,0.0,0.0,561.25,0.0,4605.5,218.0,27.0,2161.25,-561.25,-4605.5,191.0,-2814.5,None,IT_CSUD,2026-04-23
2026-01-24 09:00:00+00:00,2200.0,0.0,0.0,502.25,0.0,5119.0,229.0,47.0,2200.0,-502.25,-5119.0,182.0,-3239.25,None,IT_CSUD,2026-04-23
2026-01-24 10:00:00+00:00,2138.75,0.0,0.0,336.75,0.0,4524.75,172.0,47.0,2138.75,-336.75,-4524.75,125.0,-2597.75,None,IT_CSUD,2026-04-23
2026-01-24 11:00:00+00:00,2200.0,0.0,0.0,225.25,0.0,4281.0,220.0,47.0,2200.0,-225.25,-4281.0,173.0,-2133.25,None,IT_CSUD,2026-04-23
2026-01-24 12:00:00+00:00,2200.0,0.0,115.0,0.0,0.0,4248.0,132.0,48.0,2200.0,115.0,-4248.0,84.0,-1849.0,None,IT_CSUD,2026-04-23
2026-01-24 13:00:00+00:00,2889.25,0.0,0.0,321.25,0.0,4114.0,140.0,48.0,2889.25,-321.25,-4114.0,92.0,-1454.0,None,IT_CSUD,2026-04-23
2026-01-24 14:00:00+00:00,1821.5,0.0,0.0,266.5,0.0,3745.0,312.0,27.0,1821.5,-266.5,-3745.0,285.0,-1905.0,None,IT_CSUD,2026-04-23
2026-01-24 15:00:00+00:00,1184.75,0.0,0.0,124.75,0.0,3953.75,416.0,27.0,1184.75,-124.75,-3953.75,389.0,-2504.75,None,IT_CSUD,2026-04-23
2026-01-24 16:00:00+00:00,538.25,0.0,21.5,94.5,0.0,4058.25,473.0,27.0,538.25,-73.0,-4058.25,446.0,-3147.0,None,IT_CSUD,2026-04-23
2026-01-24 17:00:00+00:00,111.5,38.0,0.0,249.5,0.0,3619.25,373.0,27.0,73.5,-249.5,-3619.25,346.0,-3449.25,None,IT_CSUD,2026-04-23
2026-01-24 18:00:00+00:00,139.25,140.75,50.25,131.0,0.0,3900.5,358.0,29.0,-1.5,-80.75,-3900.5,329.0,-3653.75,None,IT_CSUD,2026-04-23
2026-01-24 19:00:00+00:00,0.0,301.25,182.25,0.0,0.0,3732.75,251.0,27.0,-301.25,182.25,-3732.75,224.0,-3627.75,None,IT_CSUD,2026-04-23
2026-01-24 20:00:00+00:00,0.0,90.5,172.5,0.0,0.0,3496.0,233.0,85.0,-90.5,172.5,-3496.0,148.0,-3266.0,None,IT_CSUD,2026-04-23
2026-01-24 21:00:00+00:00,87.75,322.75,87.75,0.0,0.0,3474.25,36.0,170.0,-235.0,87.75,-3474.25,-134.0,-3755.5,None,IT_CSUD,2026-04-23
2026-01-24 22:00:00+00:00,0.0,487.75,11.5,10.75,0.0,2915.0,20.0,282.0,-487.75,0.75,-2915.0,-262.0,-3664.0,None,IT_CSUD,2026-04-23
2026-01-24 23:00:00+00:00,0.0,674.5,78.5,57.75,0.0,2532.25,0.0,421.0,-674.5,20.75,-2532.25,-421.0,-3607.0,None,IT_CSUD,2026-04-23
2026-01-25 00:00:00+00:00,0.0,434.5,0.0,211.25,0.0,2127.5,0.0,421.0,-434.5,-211.25,-2127.5,-421.0,-3194.25,None,IT_CSUD,2026-04-23
2026-01-25 01:00:00+00:00,5.5,34.5,10.75,200.25,0.0,2307.25,0.0,421.0,-29.0,-189.5,-2307.25,-421.0,-2946.75,None,IT_CSUD,2026-04-23
2026-01-25 02:00:00+00:00,271.0,0.0,24.25,112.75,0.0,2451.75,0.0,421.0,271.0,-88.5,-2451.75,-421.0,-2690.25,None,IT_CSUD,2026-04-23
2026-01-25 03:00:00+00:00,703.0,0.0,10.5,69.0,0.0,2577.5,0.0,421.0,703.0,-58.5,-2577.5,-421.0,-2354.0,None,IT_CSUD,2026-04-23
2026-01-25 04:00:00+00:00,895.0,0.0,54.0,30.75,0.0,2739.5,0.0,421.0,895.0,23.25,-2739.5,-421.0,-2242.25,None,IT_CSUD,2026-04-23
2026-01-25 05:00:00+00:00,1175.25,0.0,0.0,256.0,0.0,2963.0,29.0,200.0,1175.25,-256.0,-2963.0,-171.0,-2214.75,None,IT_CSUD,2026-04-23
2026-01-25 06:00:00+00:00,963.5,0.0,106.0,98.25,0.0,3379.0,78.0,190.0,963.5,7.75,-3379.0,-112.0,-2519.75,None,IT_CSUD,2026-04-23
2026-01-25 07:00:00+00:00,768.5,0.0,0.0,234.75,0.0,3239.75,48.0,190.0,768.5,-234.75,-3239.75,-142.0,-2848.0,None,IT_CSUD,2026-04-23
2026-01-25 08:00:00+00:00,960.5,0.0,0.0,384.0,0.0,3335.0,65.0,283.0,960.5,-384.0,-3335.0,-218.0,-2976.5,None,IT_CSUD,2026-04-23
2026-01-25 09:00:00+00:00,1541.75,0.0,0.0,460.25,0.0,3794.25,20.0,292.0,1541.75,-460.25,-3794.25,-272.0,-2984.75,None,IT_CSUD,2026-04-23
2026-01-25 10:00:00+00:00,1638.0,0.0,0.0,553.0,0.0,3940.5,20.0,292.0,1638.0,-553.0,-3940.5,-272.0,-3127.5,None,IT_CSUD,2026-04-23
2026-01-25 11:00:00+00:00,1731.25,0.0,0.0,575.75,0.0,3858.75,20.0,292.0,1731.25,-575.75,-3858.75,-272.0,-2975.25,None,IT_CSUD,2026-04-23
2026-01-25 12:00:00+00:00,2000.0,0.0,29.5,384.5,0.0,4345.75,20.0,183.0,2000.0,-355.0,-4345.75,-163.0,-2863.75,None,IT_CSUD,2026-04-23
2026-01-25 13:00:00+00:00,2000.0,0.0,0.0,307.0,0.0,4338.25,35.0,179.0,2000.0,-307.0,-4338.25,-144.0,-2789.25,None,IT_CSUD,2026-04-23
2026-01-25 14:00:00+00:00,1758.0,0.0,0.0,683.0,0.0,4064.0,42.0,38.0,1758.0,-683.0,-4064.0,4.0,-2985.0,None,IT_CSUD,2026-04-23
2026-01-25 15:00:00+00:00,1237.25,0.0,0.0,524.75,0.0,3831.75,53.0,27.0,1237.25,-524.75,-3831.75,26.0,-3093.25,None,IT_CSUD,2026-04-23
2026-01-25 16:00:00+00:00,863.5,0.0,0.0,620.25,0.0,3432.75,90.0,52.0,863.5,-620.25,-3432.75,38.0,-3151.5,None,IT_CSUD,2026-04-23
2026-01-25 17:00:00+00:00,345.0,0.0,0.0,775.5,0.0,2991.75,84.0,32.0,345.0,-775.5,-2991.75,52.0,-3370.25,None,IT_CSUD,2026-04-23
2026-01-25 18:00:00+00:00,103.0,7.5,0.0,685.75,0.0,2720.0,75.0,147.0,95.5,-685.75,-2720.0,-72.0,-3382.25,None,IT_CSUD,2026-04-23
2026-01-25 19:00:00+00:00,171.0,0.0,0.0,403.25,0.0,2842.25,65.0,185.0,171.0,-403.25,-2842.25,-120.0,-3194.5,None,IT_CSUD,2026-04-23
2026-01-25 20:00:00+00:00,426.25,0.0,42.75,22.25,0.0,3173.25,63.0,275.0,426.25,20.5,-3173.25,-212.0,-2938.5,None,IT_CSUD,2026-04-23
2026-01-25 21:00:00+00:00,548.0,0.0,15.75,1.0,0.0,3408.0,50.0,320.0,548.0,14.75,-3408.0,-270.0,-3115.25,None,IT_CSUD,2026-04-23
2026-01-25 22:00:00+00:00,647.0,0.0,0.0,20.5,0.0,3169.0,20.0,330.0,647.0,-20.5,-3169.0,-310.0,-2852.5,None,IT_CSUD,2026-04-23
2026-01-25 23:00:00+00:00,955.5,0.0,66.0,195.5,0.0,2735.25,0.0,486.0,955.5,-129.5,-2735.25,-486.0,-2395.25,None,IT_CSUD,2026-04-23
2026-01-26 00:00:00+00:00,600.75,0.0,240.5,0.0,0.0,2541.25,0.0,468.0,600.75,240.5,-2541.25,-468.0,-2168.0,None,IT_CSUD,2026-04-23
2026-01-26 01:00:00+00:00,643.25,0.0,562.0,0.0,0.0,2947.25,0.0,450.0,643.25,562.0,-2947.25,-450.0,-2192.0,None,IT_CSUD,2026-04-23
2026-01-26 02:00:00+00:00,633.5,0.0,514.0,0.0,0.0,2925.0,0.0,445.0,633.5,514.0,-2925.0,-445.0,-2222.5,None,IT_CSUD,2026-04-23
2026-01-26 03:00:00+00:00,402.0,0.0,246.0,33.25,0.0,2549.75,0.0,450.0,402.0,212.75,-2549.75,-450.0,-2385.0,None,IT_CSUD,2026-04-23
2026-01-26 04:00:00+00:00,611.25,0.0,0.0,79.25,0.0,2682.25,14.0,247.0,611.25,-79.25,-2682.25,-233.0,-2383.25,None,IT_CSUD,2026-04-23
2026-01-26 05:00:00+00:00,2019.0,0.0,0.0,81.5,0.0,4252.0,24.0,32.0,2019.0,-81.5,-4252.0,-8.0,-2322.5,None,IT_CSUD,2026-04-23
2026-01-26 06:00:00+00:00,1531.5,0.0,6.0,158.0,0.0,4105.25,157.0,77.0,1531.5,-152.0,-4105.25,80.0,-2645.75,None,IT_CSUD,2026-04-23
2026-01-26 07:00:00+00:00,1995.75,0.0,0.0,655.75,0.0,4185.5,169.0,73.0,1995.75,-655.75,-4185.5,96.0,-2749.5,None,IT_CSUD,2026-04-23
2026-01-26 08:00:00+00:00,2101.0,0.0,0.0,643.0,0.0,4177.75,104.0,32.0,2101.0,-643.0,-4177.75,72.0,-2647.75,None,IT_CSUD,2026-04-23
2026-01-26 09:00:00+00:00,2624.0,0.0,0.0,526.75,0.0,4367.0,111.0,32.0,2624.0,-526.75,-4367.0,79.0,-2190.75,None,IT_CSUD,2026-04-23
2026-01-26 10:00:00+00:00,0.0,10000.0,12261.25,0.0,0.0,4460.75,188.0,32.0,-10000.0,12261.25,-4460.75,156.0,-2043.5,None,IT_CSUD,2026-04-23
2026-01-26 11:00:00+00:00,0.0,10000.0,12037.25,0.0,0.0,4578.5,194.0,32.0,-10000.0,12037.25,-4578.5,162.0,-2379.25,None,IT_CSUD,2026-04-23
