,NO_2_DE_LU,DE_LU_NO_2,NO_2_DK_1,DK_1_NO_2,NO_2_NL,NL_NO_2,NO_2_NO_1,NO_1_NO_2,NO_2_NO_5,NO_5_NO_2,NO_2_GB,GB_NO_2,NO_2_DE_LU_net_export,NO_2_DK_1_net_export,NO_2_NL_net_export,NO_2_NO_1_net_export,NO_2_NO_5_net_export,NO_2_GB_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,3.75,1353.25,0.0,1623.825,577.95,0.0,6.125,3.775,945.9,0.0,671.6,0.0,-1349.5,-1623.825,577.95,2.35,945.9,671.6,-775.525,None,NO_2,2026-04-23
2026-01-01 01:00:00+00:00,0.0,1290.25,0.0,1680.0,347.025,0.0,451.125,0.175,519.75,0.0,694.9,0.0,-1290.25,-1680.0,347.025,450.95,519.75,694.9,-957.6250000000001,None,NO_2,2026-04-23
2026-01-01 02:00:00+00:00,0.0,1115.75,0.0,1680.0,83.35,88.0,297.85,0.05,768.4,0.0,398.9,0.0,-1115.75,-1680.0,-4.650000000000006,297.8,768.4,398.9,-1335.2999999999997,None,NO_2,2026-04-23
2026-01-01 03:00:00+00:00,0.0,1045.75,0.0,1680.0,0.0,112.625,244.775,0.0,753.725,0.0,20.5,0.0,-1045.75,-1680.0,-112.625,244.775,753.725,20.5,-1819.375,None,NO_2,2026-04-23
2026-01-01 04:00:00+00:00,0.0,1181.75,0.0,1680.0,0.0,80.2,303.075,0.05,897.15,0.0,0.0,141.9,-1181.75,-1680.0,-80.2,303.025,897.15,-141.9,-1883.6749999999997,None,NO_2,2026-04-23
2026-01-01 05:00:00+00:00,0.0,1400.0,0.0,1679.825,23.275,6.475,685.2,17.1,704.35,0.0,0.0,147.7,-1400.0,-1679.825,16.799999999999997,668.1,704.35,-147.7,-1838.2749999999999,None,NO_2,2026-04-23
2026-01-01 06:00:00+00:00,0.0,1400.0,0.0,1680.0,149.025,0.0,1328.3,0.0,0.025,0.1,0.0,363.3,-1400.0,-1680.0,149.025,1328.3,-0.07500000000000001,-363.3,-1966.05,None,NO_2,2026-04-23
2026-01-01 07:00:00+00:00,0.0,1400.0,0.0,1680.0,124.0,0.0,1105.775,0.0,0.0,0.0,0.0,228.6,-1400.0,-1680.0,124.0,1105.775,0.0,-228.6,-2078.825,None,NO_2,2026-04-23
2026-01-01 08:00:00+00:00,0.0,1131.75,0.0,1680.0,63.275,157.5,1044.925,0.0,16.625,0.0,0.0,141.2,-1131.75,-1680.0,-94.225,1044.925,16.625,-141.2,-1985.625,None,NO_2,2026-04-23
2026-01-01 09:00:00+00:00,0.0,982.5,0.0,1680.0,0.0,382.20000000000005,708.15,0.0,16.625,0.0,0.0,0.0,-982.5,-1680.0,-382.20000000000005,708.15,16.625,0.0,-2319.9249999999997,None,NO_2,2026-04-23
2026-01-01 10:00:00+00:00,0.0,817.5,0.0,1680.0,0.0,316.375,424.9,0.0,17.325,0.0,0.0,0.0,-817.5,-1680.0,-316.375,424.9,17.325,0.0,-2371.65,None,NO_2,2026-04-23
2026-01-01 11:00:00+00:00,0.0,1036.0,0.0,1680.0,27.625,0.0,1211.1,0.0,20.275,0.0,0.0,117.2,-1036.0,-1680.0,27.625,1211.1,20.275,-117.2,-1574.2,None,NO_2,2026-04-23
2026-01-01 12:00:00+00:00,0.0,994.5,0.0,1680.0,0.0,16.0,777.75,0.0,274.225,0.0,91.8,0.0,-994.5,-1680.0,-16.0,777.75,274.225,91.8,-1546.7250000000001,None,NO_2,2026-04-23
2026-01-01 13:00:00+00:00,1.0,1303.25,0.0,1680.0,236.325,0.0,749.075,0.0,276.825,0.0,54.0,0.0,-1302.25,-1680.0,236.325,749.075,276.825,54.0,-1666.025,None,NO_2,2026-04-23
2026-01-01 14:00:00+00:00,0.0,1387.25,0.0,1680.0,330.575,0.0,925.8,1.7,336.825,0.0,519.0,0.0,-1387.25,-1680.0,330.575,924.0999999999999,336.825,519.0,-956.7500000000002,None,NO_2,2026-04-23
2026-01-01 15:00:00+00:00,8.0,1407.75,0.0,1680.0,555.525,0.0,970.3,0.0,329.875,0.0,984.0,0.0,-1399.75,-1680.0,555.525,970.3,329.875,984.0,-240.04999999999995,None,NO_2,2026-04-23
2026-01-01 16:00:00+00:00,0.0,1400.0,0.0,1680.0,630.05,0.0,274.675,1.85,788.275,0.0,1449.0,0.0,-1400.0,-1680.0,630.05,272.825,788.275,1449.0,60.15000000000009,None,NO_2,2026-04-23
2026-01-01 17:00:00+00:00,0.0,1400.0,0.0,1680.1,634.025,0.0,1318.85,0.0,0.25,0.0,1449.0,0.0,-1400.0,-1680.1,634.025,1318.85,0.25,1449.0,322.0250000000001,None,NO_2,2026-04-23
2026-01-01 18:00:00+00:00,0.0,1400.0,0.0,1680.0,562.55,0.0,1074.75,2.425,324.825,0.0,1449.0,0.0,-1400.0,-1680.0,562.55,1072.325,324.825,1449.0,328.7000000000003,None,NO_2,2026-04-23
2026-01-01 19:00:00+00:00,0.25,1400.25,0.0,1680.0,340.375,0.0,1624.725,0.0,5.675,0.0,1449.0,0.0,-1400.0,-1680.0,340.375,1624.725,5.675,1449.0,339.77499999999986,None,NO_2,2026-04-23
2026-01-01 20:00:00+00:00,0.0,1400.0,0.0,1680.0,15.85,106.6,1259.175,0.0,432.575,0.0,1449.0,0.0,-1400.0,-1680.0,-90.75,1259.175,432.575,1449.0,-30.0,None,NO_2,2026-04-23
2026-01-01 21:00:00+00:00,0.0,1400.0,0.0,1680.025,129.2,43.050000000000004,1186.15,0.0,418.425,0.0,1154.4,0.0,-1400.0,-1680.025,86.14999999999998,1186.15,418.425,1154.4,-234.89999999999986,None,NO_2,2026-04-23
2026-01-01 22:00:00+00:00,0.0,1186.0,0.0,1680.0,29.924999999999997,41.875,1231.225,0.0,18.45,0.0,689.4,0.0,-1186.0,-1680.0,-11.950000000000003,1231.225,18.45,689.4,-938.8749999999999,None,NO_2,2026-04-23
2026-01-01 23:00:00+00:00,0.0,636.5,0.0,1680.0,0.0,586.25,835.4,0.0,11.9,0.0,224.4,0.0,-636.5,-1680.0,-586.25,835.4,11.9,224.4,-1831.0499999999997,None,NO_2,2026-04-23
2026-01-02 00:00:00+00:00,5.5,674.75,0.0,1680.0,0.0,632.7,1087.45,0.0,16.525,0.0,0.0,240.6,-669.25,-1680.0,-632.7,1087.45,16.525,-240.6,-2118.575,None,NO_2,2026-04-23
2026-01-02 01:00:00+00:00,0.25,661.5,0.0,1680.0,0.0,640.5,1264.925,0.0,5.625,0.0,0.0,705.6,-661.25,-1680.0,-640.5,1264.925,5.625,-705.6,-2416.8,None,NO_2,2026-04-23
2026-01-02 02:00:00+00:00,42.25,759.5,0.0,1671.325,0.0,251.3,1285.8,0.0,12.075,0.0,0.0,1035.0,-717.25,-1671.325,-251.3,1285.8,12.075,-1035.0,-2377.0,None,NO_2,2026-04-23
2026-01-02 03:00:00+00:00,30.25,776.25,0.0,1605.7,0.0,258.85,1335.575,0.0,11.5,0.0,0.0,1035.0,-746.0,-1605.7,-258.85,1335.575,11.5,-1035.0,-2298.4749999999995,None,NO_2,2026-04-23
2026-01-02 04:00:00+00:00,6.75,698.0,0.0,1632.3,0.0,570.825,1370.55,0.0,13.1,0.0,0.0,876.0,-691.25,-1632.3,-570.825,1370.55,13.1,-876.0,-2386.7250000000004,None,NO_2,2026-04-23
2026-01-02 05:00:00+00:00,105.25,978.5,0.0,1655.925,0.0,435.3,1427.25,0.0,5.5,0.0,0.0,411.0,-873.25,-1655.925,-435.3,1427.25,5.5,-411.0,-1942.7250000000004,None,NO_2,2026-04-23
2026-01-02 06:00:00+00:00,98.75,1245.5,0.0,1596.375,54.175,100.45,1991.25,0.0,0.0,0.75,54.0,0.0,-1146.75,-1596.375,-46.275000000000006,1991.25,-0.75,54.0,-744.9000000000001,None,NO_2,2026-04-23
2026-01-02 07:00:00+00:00,91.0,712.25,0.0,1388.275,491.5,0.0,2136.25,0.0,11.55,0.0,519.0,0.0,-621.25,-1388.275,491.5,2136.25,11.55,519.0,1148.7749999999999,None,NO_2,2026-04-23
2026-01-02 08:00:00+00:00,549.25,873.0,0.0,1430.075,479.425,0.0,2226.725,0.0,0.0,0.05,984.0,0.0,-323.75,-1430.075,479.425,2226.725,-0.05,984.0,1936.2749999999999,None,NO_2,2026-04-23
2026-01-02 09:00:00+00:00,513.75,1529.0,0.0,1445.35,225.92499999999998,0.0,2270.75,0.0,0.0,0.0,1449.0,0.0,-1015.25,-1445.35,225.92499999999998,2270.75,0.0,1449.0,1485.0750000000003,None,NO_2,2026-04-23
2026-01-02 10:00:00+00:00,528.5,1524.75,0.0,1492.2,0.0,249.0,2346.9,0.0,0.0,0.0,1449.0,0.0,-996.25,-1492.2,-249.0,2346.9,0.0,1449.0,1058.4500000000003,None,NO_2,2026-04-23
2026-01-02 11:00:00+00:00,1079.75,1530.75,0.0,1608.45,0.0,616.65,2279.525,0.0,0.0,0.0,1449.0,0.0,-451.0,-1608.45,-616.65,2279.525,0.0,1449.0,1052.4250000000002,None,NO_2,2026-04-23
2026-01-02 12:00:00+00:00,894.25,1265.25,0.0,1518.825,0.0,69.725,2082.75,0.0,0.0,0.0,1449.0,0.0,-371.0,-1518.825,-69.725,2082.75,0.0,1449.0,1572.2,None,NO_2,2026-04-23
2026-01-02 13:00:00+00:00,1098.25,949.5,0.0,966.95,0.0,30.3,1782.725,0.0,2.65,0.0,1449.0,0.0,148.75,-966.95,-30.3,1782.725,2.65,1449.0,2385.875,None,NO_2,2026-04-23
2026-01-02 14:00:00+00:00,1395.5,196.0,0.0,498.09999999999997,224.22500000000002,0.0,450.675,0.0,12.025,0.0,1449.0,0.0,1199.5,-498.09999999999997,224.22500000000002,450.675,12.025,1449.0,2837.3250000000003,None,NO_2,2026-04-23
2026-01-02 15:00:00+00:00,1361.0,56.25,112.025,90.125,375.425,0.0,78.4,8.575,1.475,60.7,1449.0,0.0,1304.75,21.900000000000006,375.425,69.825,-59.225,1449.0,3161.675,None,NO_2,2026-04-23
2026-01-02 16:00:00+00:00,1347.5,4.25,409.45000000000005,0.0,640.5,0.0,21.425,49.425,0.0,19.6,1449.0,0.0,1343.25,409.45000000000005,640.5,-27.999999999999996,-19.6,1449.0,3794.6,None,NO_2,2026-04-23
2026-01-02 17:00:00+00:00,1406.75,7.25,1088.1,0.0,640.5,0.0,14.925,0.025,0.0,821.25,1449.0,0.0,1399.5,1088.1,640.5,14.9,-821.25,1449.0,3770.75,None,NO_2,2026-04-23
2026-01-02 18:00:00+00:00,1409.0,8.75,1437.15,0.0,640.5,0.0,81.1,0.0,0.0,978.6,1449.0,0.0,1400.25,1437.15,640.5,81.1,-978.6,1449.0,4029.4,None,NO_2,2026-04-23
2026-01-02 19:00:00+00:00,1411.0,11.0,1321.875,0.0,640.5,0.0,125.65,0.0,0.0,1100.725,1449.0,0.0,1400.0,1321.875,640.5,125.65,-1100.725,1449.0,3836.3,None,NO_2,2026-04-23
2026-01-02 20:00:00+00:00,1410.25,10.0,987.0999999999999,0.0,593.475,0.0,61.125,0.0,0.0,1097.45,1449.0,0.0,1400.25,987.0999999999999,593.475,61.125,-1097.45,1449.0,3393.5,None,NO_2,2026-04-23
2026-01-02 21:00:00+00:00,1428.5,29.25,1033.925,0.0,640.5,0.0,488.7,0.0,0.0,1533.85,1449.0,0.0,1399.25,1033.925,640.5,488.7,-1533.85,1449.0,3477.525,None,NO_2,2026-04-23
2026-01-02 22:00:00+00:00,1408.75,9.0,1346.65,0.0,345.625,0.0,215.75,0.0,0.0,1832.15,1449.0,0.0,1399.75,1346.65,345.625,215.75,-1832.15,1449.0,2924.625,None,NO_2,2026-04-23
2026-01-02 23:00:00+00:00,1460.0,60.0,237.79999999999998,23.275,590.7,0.0,42.025,0.0,0.0,1548.025,1449.0,0.0,1400.0,214.52499999999998,590.7,42.025,-1548.025,1449.0,2148.2250000000004,None,NO_2,2026-04-23
2026-01-03 00:00:00+00:00,1629.0,271.0,32.05,111.025,622.475,0.0,133.05,0.0,0.0,1475.5,1449.0,0.0,1358.0,-78.97500000000001,622.475,133.05,-1475.5,1449.0,2008.05,None,NO_2,2026-04-23
2026-01-03 01:00:00+00:00,1437.75,198.0,18.425,155.47500000000002,599.275,0.0,286.725,0.0,0.0,1562.975,1259.3,0.0,1239.75,-137.05,599.275,286.725,-1562.975,1259.3,1685.0249999999999,None,NO_2,2026-04-23
2026-01-03 02:00:00+00:00,1301.5,90.75,4.725,232.15,608.75,0.0,238.45,0.0,0.0,1472.175,978.7,0.0,1210.75,-227.425,608.75,238.45,-1472.175,978.7,1337.0500000000002,None,NO_2,2026-04-23
2026-01-03 03:00:00+00:00,1217.75,114.25,0.0,297.525,216.5,0.0,2.475,7.675,0.0,732.45,803.7,0.0,1103.5,-297.525,216.5,-5.199999999999999,-732.45,803.7,1088.525,None,NO_2,2026-04-23
2026-01-03 04:00:00+00:00,1359.0,76.25,256.125,12.325,343.175,0.0,3.325,7.075,0.0,947.25,465.0,0.0,1282.75,243.8,343.175,-3.75,-947.25,465.0,1383.725,None,NO_2,2026-04-23
2026-01-03 05:00:00+00:00,1353.25,10.75,754.175,0.0,475.475,0.0,215.1,0.0,0.0,1244.55,0.0,0.0,1342.5,754.175,475.475,215.1,-1244.55,0.0,1542.7,None,NO_2,2026-04-23
2026-01-03 06:00:00+00:00,1238.75,2.5,1189.1,0.0,562.875,0.0,121.75,0.0,0.0,1209.8,275.2,0.0,1236.25,1189.1,562.875,121.75,-1209.8,275.2,2175.375,None,NO_2,2026-04-23
2026-01-03 07:00:00+00:00,1449.5,52.5,1634.6,0.0,515.65,0.0,59.75,0.0,0.0,1061.5,740.2,0.0,1397.0,1634.6,515.65,59.75,-1061.5,740.2,3285.7,None,NO_2,2026-04-23
2026-01-03 08:00:00+00:00,1282.5,263.75,1576.45,0.0,376.65,0.0,14.3,0.0,0.0,788.25,927.8,0.0,1018.75,1576.45,376.65,14.3,-788.25,927.8,3125.7,None,NO_2,2026-04-23
2026-01-03 09:00:00+00:00,824.25,633.25,1606.05,0.0,601.925,0.0,13.775,8.925,0.0,627.4,1277.8,0.0,191.0,1606.05,601.925,4.85,-627.4,1277.8,3054.2249999999995,None,NO_2,2026-04-23
2026-01-03 10:00:00+00:00,675.25,404.0,1270.8,0.0,561.0,0.0,0.0,37.475,0.0,287.575,1009.6,0.0,271.25,1270.8,561.0,-37.475,-287.575,1009.6,2787.6000000000004,None,NO_2,2026-04-23
2026-01-03 11:00:00+00:00,425.75,282.5,1192.975,0.0,550.7,0.0,0.0,23.025,0.0,131.675,897.8,0.0,143.25,1192.975,550.7,-23.025,-131.675,897.8,2630.0249999999996,None,NO_2,2026-04-23
2026-01-03 12:00:00+00:00,426.75,330.75,1148.95,0.0,474.675,0.0,11.35,2.5,28.05,5.475,759.7,0.0,96.0,1148.95,474.675,8.85,22.575000000000003,759.7,2510.75,None,NO_2,2026-04-23
2026-01-03 13:00:00+00:00,1192.5,445.0,1373.525,0.0,309.65,0.0,0.0,31.625,0.0,293.6,629.2,0.0,747.5,1373.525,309.65,-31.625,-293.6,629.2,2734.6500000000005,None,NO_2,2026-04-23
2026-01-03 14:00:00+00:00,1253.75,528.75,1390.8,0.0,226.8,0.0,2.325,9.525,0.0,205.525,790.9,0.0,725.0,1390.8,226.8,-7.2,-205.525,790.9,2920.7750000000005,None,NO_2,2026-04-23
2026-01-03 15:00:00+00:00,636.5,648.75,1628.975,0.0,581.425,0.0,0.0,27.275,8.2,29.4,742.9,0.0,-12.25,1628.975,581.425,-27.275,-21.2,742.9,2892.575,None,NO_2,2026-04-23
2026-01-03 16:00:00+00:00,367.75,552.25,1461.4,0.0,599.375,0.0,0.0,10.35,0.0,133.7,1164.1,0.0,-184.5,1461.4,599.375,-10.35,-133.7,1164.1,2896.325,None,NO_2,2026-04-23
2026-01-03 17:00:00+00:00,495.5,375.25,1470.275,0.0,576.55,0.0,1.25,13.125,0.0,244.425,1297.0,0.0,120.25,1470.275,576.55,-11.875,-244.425,1297.0,3207.7749999999996,None,NO_2,2026-04-23
2026-01-03 18:00:00+00:00,740.75,489.5,1635.275,0.0,392.45,0.0,0.25,8.675,0.0,660.475,1449.0,0.0,251.25,1635.275,392.45,-8.425,-660.475,1449.0,3059.075,None,NO_2,2026-04-23
2026-01-03 19:00:00+00:00,1024.75,418.0,1629.65,0.0,185.475,0.0,0.0,14.4,0.0,879.75,1449.0,0.0,606.75,1629.65,185.475,-14.4,-879.75,1449.0,2976.725,None,NO_2,2026-04-23
2026-01-03 20:00:00+00:00,1103.5,456.25,1545.35,0.0,155.6,0.0,0.0,19.125,0.0,763.225,1449.0,0.0,647.25,1545.35,155.6,-19.125,-763.225,1449.0,3014.85,None,NO_2,2026-04-23
2026-01-03 21:00:00+00:00,1562.25,636.75,1409.625,0.0,6.225,0.0,1.75,5.525,0.0,693.975,1449.0,0.0,925.5,1409.625,6.225,-3.7750000000000004,-693.975,1449.0,3092.6,None,NO_2,2026-04-23
2026-01-03 22:00:00+00:00,875.25,275.25,1434.725,0.0,123.44999999999999,0.0,18.15,0.925,0.0,844.875,1449.0,0.0,600.0,1434.725,123.44999999999999,17.224999999999998,-844.875,1449.0,2779.5249999999996,None,NO_2,2026-04-23
2026-01-03 23:00:00+00:00,692.75,480.0,1528.575,0.0,531.475,0.0,4.325,30.85,0.0,513.175,1081.4,0.0,212.75,1528.575,531.475,-26.525000000000002,-513.175,1081.4,2814.5,None,NO_2,2026-04-23
2026-01-04 00:00:00+00:00,763.5,462.0,1628.225,0.0,489.5,0.0,0.0,14.0,0.0,689.575,1001.5,0.0,301.5,1628.225,489.5,-14.0,-689.575,1001.5,2717.1499999999996,None,NO_2,2026-04-23
2026-01-04 01:00:00+00:00,940.25,414.0,1663.975,0.0,327.4,0.0,33.625,0.025,0.0,711.6,1013.7,0.0,526.25,1663.975,327.4,33.6,-711.6,1013.7,2853.325,None,NO_2,2026-04-23
2026-01-04 02:00:00+00:00,664.5,191.75,1673.125,0.0,148.225,0.0,20.55,0.0,0.0,651.675,1000.0,0.0,472.75,1673.125,148.225,20.55,-651.675,1000.0,2662.9750000000004,None,NO_2,2026-04-23
2026-01-04 03:00:00+00:00,190.75,194.25,1598.425,0.0,213.225,0.0,27.95,0.0,0.0,451.375,1021.9,0.0,-3.5,1598.425,213.225,27.95,-451.375,1021.9,2406.625,None,NO_2,2026-04-23
2026-01-04 04:00:00+00:00,597.5,223.75,1676.3,0.0,244.45000000000002,0.0,8.075,73.65,0.0,380.825,859.5,0.0,373.75,1676.3,244.45000000000002,-65.575,-380.825,859.5,2707.6000000000004,None,NO_2,2026-04-23
2026-01-04 05:00:00+00:00,624.0,71.25,1669.25,0.0,9.4,0.0,10.95,0.325,0.0,349.575,789.7,0.0,552.75,1669.25,9.4,10.625,-349.575,789.7,2682.15,None,NO_2,2026-04-23
2026-01-04 06:00:00+00:00,413.5,5.0,1546.2,0.0,9.875,0.0,64.425,3.95,0.0,46.425,873.8,0.0,408.5,1546.2,9.875,60.474999999999994,-46.425,873.8,2852.425,None,NO_2,2026-04-23
2026-01-04 07:00:00+00:00,540.0,0.0,1252.375,0.0,204.925,0.0,581.125,0.0,0.3,24.55,408.8,0.0,540.0,1252.375,204.925,581.125,-24.25,408.8,2962.9750000000004,None,NO_2,2026-04-23
2026-01-04 08:00:00+00:00,714.25,0.0,454.47499999999997,0.0,120.925,0.0,1153.425,0.0,0.0,281.85,844.0,0.0,714.25,454.47499999999997,120.925,1153.425,-281.85,844.0,3005.225,None,NO_2,2026-04-23
2026-01-04 09:00:00+00:00,599.5,1.0,52.825,0.0,135.05,0.0,606.6,0.0,0.65,0.175,1309.0,0.0,598.5,52.825,135.05,606.6,0.47500000000000003,1309.0,2702.45,None,NO_2,2026-04-23
2026-01-04 10:00:00+00:00,380.25,79.25,50.15,0.0,64.625,0.0,1681.675,0.0,0.0,506.075,986.1,0.0,301.0,50.15,64.625,1681.675,-506.075,986.1,2577.475,None,NO_2,2026-04-23
2026-01-04 11:00:00+00:00,168.75,662.5,69.575,0.0,77.4,0.0,1768.825,0.0,0.0,423.825,815.1,0.0,-493.75,69.575,77.4,1768.825,-423.825,815.1,1813.3250000000003,None,NO_2,2026-04-23
2026-01-04 12:00:00+00:00,398.25,689.25,255.025,0.0,25.3,0.0,1848.675,0.0,0.0,506.2,859.5,0.0,-291.0,255.025,25.3,1848.675,-506.2,859.5,2191.3,None,NO_2,2026-04-23
2026-01-04 13:00:00+00:00,410.0,91.75,86.9,0.0,46.45,0.0,2295.25,0.0,0.0,267.1,459.2,0.0,318.25,86.9,46.45,2295.25,-267.1,459.2,2938.95,None,NO_2,2026-04-23
2026-01-04 14:00:00+00:00,445.25,105.0,110.775,0.0,62.5,0.0,2780.675,0.0,0.0,181.0,7.1,0.0,340.25,110.775,62.5,2780.675,-181.0,7.1,3120.3,None,NO_2,2026-04-23
2026-01-04 15:00:00+00:00,536.25,60.0,84.75,0.0,1.85,31.775,2884.9,0.0,0.0,116.35,0.0,0.0,476.25,84.75,-29.924999999999997,2884.9,-116.35,0.0,3299.6250000000005,None,NO_2,2026-04-23
2026-01-04 16:00:00+00:00,310.25,49.0,199.7,0.0,16.425,0.0,2837.1,0.0,0.0,105.0,47.2,0.0,261.25,199.7,16.425,2837.1,-105.0,47.2,3256.6749999999997,None,NO_2,2026-04-23
2026-01-04 17:00:00+00:00,112.0,141.0,91.85,0.0,5.475,0.0,2781.25,0.0,0.025,16.75,332.0,0.0,-29.0,91.85,5.475,2781.25,-16.725,332.0,3164.85,None,NO_2,2026-04-23
2026-01-04 18:00:00+00:00,647.5,55.5,70.075,0.0,31.05,0.0,2720.0,0.0,0.0,125.3,422.4,0.0,592.0,70.075,31.05,2720.0,-125.3,422.4,3710.225,None,NO_2,2026-04-23
2026-01-04 19:00:00+00:00,673.75,109.75,117.05,0.0,15.5,0.0,2741.025,0.0,0.0,155.25,465.0,0.0,564.0,117.05,15.5,2741.025,-155.25,465.0,3747.325,None,NO_2,2026-04-23
2026-01-04 20:00:00+00:00,716.5,72.5,416.025,0.0,20.775,0.0,2849.025,0.0,0.0,153.175,0.0,0.0,644.0,416.025,20.775,2849.025,-153.175,0.0,3776.65,None,NO_2,2026-04-23
2026-01-04 21:00:00+00:00,730.5,68.5,583.675,0.0,0.47500000000000003,0.0,2799.3,0.0,0.0,143.05,0.0,0.0,662.0,583.675,0.47500000000000003,2799.3,-143.05,0.0,3902.3999999999996,None,NO_2,2026-04-23
2026-01-04 22:00:00+00:00,791.0,0.0,326.375,0.0,1.475,0.0,2821.6,0.0,0.0,113.175,0.0,0.0,791.0,326.375,1.475,2821.6,-113.175,0.0,3827.2749999999996,None,NO_2,2026-04-23
2026-01-04 23:00:00+00:00,947.0,0.0,577.15,0.0,0.0,51.099999999999994,2792.25,0.0,0.0,465.45,17.0,0.0,947.0,577.15,-51.099999999999994,2792.25,-465.45,17.0,3816.8500000000004,None,NO_2,2026-04-23
2026-01-05 00:00:00+00:00,735.5,0.0,730.9,0.0,0.0,159.05,2737.05,0.0,0.0,548.15,175.7,0.0,735.5,730.9,-159.05,2737.05,-548.15,175.7,3671.9500000000003,None,NO_2,2026-04-23
2026-01-05 01:00:00+00:00,776.75,0.0,1091.05,0.0,0.0,99.7,2464.75,0.0,0.0,428.325,111.0,0.0,776.75,1091.05,-99.7,2464.75,-428.325,111.0,3915.5250000000005,None,NO_2,2026-04-23
2026-01-05 02:00:00+00:00,300.0,1.75,1137.65,0.0,0.0,64.675,2767.525,0.0,0.0,174.4,0.0,0.0,298.25,1137.65,-64.675,2767.525,-174.4,0.0,3964.35,None,NO_2,2026-04-23
2026-01-05 03:00:00+00:00,475.0,0.0,1549.8,0.0,0.0,36.5,2346.0,0.0,0.0,187.725,0.0,0.0,475.0,1549.8,-36.5,2346.0,-187.725,0.0,4146.575,None,NO_2,2026-04-23
2026-01-05 04:00:00+00:00,659.0,0.0,1662.1,0.0,0.0,182.55,2476.725,0.0,0.0,147.85,0.0,419.5,659.0,1662.1,-182.55,2476.725,-147.85,-419.5,4047.9249999999993,None,NO_2,2026-04-23
2026-01-05 05:00:00+00:00,868.75,0.0,1607.125,0.0,0.0,387.65,2752.675,0.0,0.0,109.375,0.0,884.5,868.75,1607.125,-387.65,2752.675,-109.375,-884.5,3847.0249999999996,None,NO_2,2026-04-23
2026-01-05 06:00:00+00:00,524.5,30.0,1445.275,0.0,0.0,13.7,2928.175,0.0,0.0,342.6,0.0,915.1,494.5,1445.275,-13.7,2928.175,-342.6,-915.1,3596.5499999999997,None,NO_2,2026-04-23
2026-01-05 07:00:00+00:00,608.75,84.0,667.6,0.0,0.0,15.1,2870.275,0.0,0.0,445.975,0.0,480.3,524.75,667.6,-15.1,2870.275,-445.975,-480.3,3121.25,None,NO_2,2026-04-23
2026-01-05 08:00:00+00:00,496.25,38.75,351.5,0.0,0.0,1.1,2918.675,0.0,0.0,591.275,0.0,15.3,457.5,351.5,-1.1,2918.675,-591.275,-15.3,3120.0,None,NO_2,2026-04-23
2026-01-05 09:00:00+00:00,322.5,390.75,751.825,0.0,0.0,17.125,2959.975,0.0,0.0,514.05,117.7,0.0,-68.25,751.825,-17.125,2959.975,-514.05,117.7,3230.075,None,NO_2,2026-04-23
2026-01-05 10:00:00+00:00,35.0,634.75,1252.975,0.0,0.0,0.0,2948.775,0.0,0.0,443.975,267.5,0.0,-599.75,1252.975,0.0,2948.775,-443.975,267.5,3425.525,None,NO_2,2026-04-23
2026-01-05 11:00:00+00:00,61.0,622.25,1072.7,0.0,0.0,0.0,2946.0,0.0,0.0,203.975,174.7,0.0,-561.25,1072.7,0.0,2946.0,-203.975,174.7,3428.1749999999997,None,NO_2,2026-04-23
2026-01-05 12:00:00+00:00,129.75,447.25,1220.625,0.0,0.0,0.0,2977.95,0.0,0.0,163.725,0.0,0.0,-317.5,1220.625,0.0,2977.95,-163.725,0.0,3717.35,None,NO_2,2026-04-23
2026-01-05 13:00:00+00:00,218.25,677.75,905.475,0.0,0.0,0.0,2971.75,0.0,0.0,123.75,0.0,0.0,-459.5,905.475,0.0,2971.75,-123.75,0.0,3293.975,None,NO_2,2026-04-23
2026-01-05 14:00:00+00:00,648.5,312.75,417.775,0.0,0.0,0.0,2934.775,0.0,0.0,0.5,0.0,0.0,335.75,417.775,0.0,2934.775,-0.5,0.0,3687.8,None,NO_2,2026-04-23
2026-01-05 15:00:00+00:00,525.25,45.5,0.0,0.0,0.0,87.0,2905.475,0.0,0.0,4.1,465.0,0.0,479.75,0.0,-87.0,2905.475,-4.1,465.0,3759.125,None,NO_2,2026-04-23
2026-01-05 16:00:00+00:00,592.5,199.75,161.85000000000002,0.0,0.0,111.125,2613.725,0.0,2.65,35.9,930.0,0.0,392.75,161.85000000000002,-111.125,2613.725,-33.25,930.0,3953.95,None,NO_2,2026-04-23
2026-01-05 17:00:00+00:00,759.0,499.5,556.275,0.0,0.0,77.45,2133.025,0.0,1.1,6.0,1395.0,0.0,259.5,556.275,-77.45,2133.025,-4.9,1395.0,4261.45,None,NO_2,2026-04-23
2026-01-05 18:00:00+00:00,685.25,342.75,853.9,0.0,0.0,51.2,2854.9,0.0,0.0,98.025,1310.3,0.0,342.5,853.9,-51.2,2854.9,-98.025,1310.3,5212.375,None,NO_2,2026-04-23
2026-01-05 19:00:00+00:00,917.0,104.5,844.35,0.0,0.0,50.45,2888.775,0.0,0.0,62.225,1176.1,0.0,812.5,844.35,-50.45,2888.775,-62.225,1176.1,5609.049999999999,None,NO_2,2026-04-23
2026-01-05 20:00:00+00:00,696.25,58.5,845.6,0.0,0.0,69.475,2868.0,0.0,0.0,55.775,730.3,0.0,637.75,845.6,-69.475,2868.0,-55.775,730.3,4956.400000000001,None,NO_2,2026-04-23
