,CZ_AT,AT_CZ,CZ_DE_LU,DE_LU_CZ,CZ_PL,PL_CZ,CZ_SK,SK_CZ,CZ_AT_net_export,CZ_DE_LU_net_export,CZ_PL_net_export,CZ_SK_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,1894.1000000000001,0.35,0.0,2919.7250000000004,1555.275,27.325,36.575,14.075,1893.7500000000002,-2919.7250000000004,1527.95,22.500000000000004,524.4749999999999,None,CZ,2026-04-23
2026-01-01 01:00:00+00:00,457.125,0.125,492.55,1483.675,1519.175,442.825,17.05,12.45,457.0,-991.125,1076.35,4.600000000000001,546.8249999999999,None,CZ,2026-04-23
2026-01-01 02:00:00+00:00,4402.825,0.325,0.0,4442.025,1014.65,327.90000000000003,0.0,0.0,4402.5,-4442.025,686.75,0.0,647.2250000000004,None,CZ,2026-04-23
2026-01-01 03:00:00+00:00,2929.8250000000003,0.32499999999999996,0.0,3152.625,1119.9,256.40000000000003,0.0,0.0,2929.5000000000005,-3152.625,863.5,0.0,640.3750000000005,None,CZ,2026-04-23
2026-01-01 04:00:00+00:00,4452.325,0.325,0.0,4704.075,753.3,0.05,19.7,0.0,4452.0,-4704.075,753.25,19.7,520.8750000000002,None,CZ,2026-04-23
2026-01-01 05:00:00+00:00,5319.825,0.325,7.65,3973.75,627.4,1446.125,55.2,0.0,5319.5,-3966.1,-818.725,55.2,589.8750000000001,None,CZ,2026-04-23
2026-01-01 06:00:00+00:00,2832.4,3.2750000000000004,0.0,3798.4750000000004,1407.475,169.475,26.775,0.0,2829.125,-3798.4750000000004,1238.0,26.775,295.4249999999996,None,CZ,2026-04-23
2026-01-01 07:00:00+00:00,3336.45,4.2250000000000005,0.0,2398.5,0.0,1680.5,201.4,0.0,3332.225,-2398.5,-1680.5,201.4,-545.3750000000001,None,CZ,2026-04-23
2026-01-01 08:00:00+00:00,2630.95,1.7,0.0,2891.575,0.0,1131.5,248.05,0.0,2629.25,-2891.575,-1131.5,248.05,-1145.7749999999999,None,CZ,2026-04-23
2026-01-01 09:00:00+00:00,3970.075,2.325,0.0,3411.825,0.0,2123.25,208.875,0.0,3967.75,-3411.825,-2123.25,208.875,-1358.4499999999998,None,CZ,2026-04-23
2026-01-01 10:00:00+00:00,4068.8999999999996,32.575,0.0,4659.724999999999,0.0,1040.5,161.5,0.0,4036.325,-4659.724999999999,-1040.5,161.5,-1502.3999999999996,None,CZ,2026-04-23
2026-01-01 11:00:00+00:00,2755.55,2.05,253.5,2486.55,0.0,1935.75,13.825,208.175,2753.5,-2233.05,-1935.75,-194.35000000000002,-1609.65,None,CZ,2026-04-23
2026-01-01 12:00:00+00:00,2823.65,5.325,51.575,2304.575,0.0,2092.05,89.5,14.575,2818.3250000000003,-2253.0,-2092.05,74.925,-1451.8,None,CZ,2026-04-23
2026-01-01 13:00:00+00:00,1337.9,40.2,5.2,400.8,146.075,1716.825,77.225,28.549999999999997,1297.7,-395.6,-1570.75,48.675,-619.975,None,CZ,2026-04-23
2026-01-01 14:00:00+00:00,707.475,20.625,67.4,125.525,0.0,668.75,6.0,74.325,686.85,-58.125,-668.75,-68.325,-108.34999999999998,None,CZ,2026-04-23
2026-01-01 15:00:00+00:00,3113.2,0.5,0.0,2623.625,1326.375,1749.875,0.0,60.5,3112.7,-2623.625,-423.5,-60.5,5.074999999999818,None,CZ,2026-04-23
2026-01-01 16:00:00+00:00,1209.675,0.175,0.0,1390.7,167.325,5.575,66.025,3.9499999999999997,1209.5,-1390.7,161.75,62.075,42.62499999999996,None,CZ,2026-04-23
2026-01-01 17:00:00+00:00,4088.2,11.125,0.0,2281.25,9.774999999999999,1888.125,6.4,56.8,4077.075,-2281.25,-1878.35,-50.4,-132.9250000000001,None,CZ,2026-04-23
2026-01-01 18:00:00+00:00,3039.5,37.75,0.0,1204.925,0.0,1835.75,0.0,37.825,3001.75,-1204.925,-1835.75,-37.825,-76.74999999999996,None,CZ,2026-04-23
2026-01-01 19:00:00+00:00,3993.7,26.45,0.0,3863.375,1382.175,1182.925,19.225,5.375,3967.25,-3863.375,199.25,13.850000000000001,316.975,None,CZ,2026-04-23
2026-01-01 20:00:00+00:00,0.0,68.025,1.375,5269.5,5610.675,44.425,90.675,1.475,-68.025,-5268.125,5566.25,89.2,319.30000000000035,None,CZ,2026-04-23
2026-01-01 21:00:00+00:00,6075.0,15.100000000000001,0.0,4008.525,0.0,1900.5,53.025000000000006,0.45,6059.9,-4008.525,-1900.5,52.575,203.44999999999953,None,CZ,2026-04-23
2026-01-01 22:00:00+00:00,4776.575,8.799999999999999,0.0,2634.375,0.0,1966.25,62.75,0.0,4767.775,-2634.375,-1966.25,62.75,229.89999999999964,None,CZ,2026-04-23
2026-01-01 23:00:00+00:00,2136.925,107.125,4.575,1248.35,0.0,977.5,659.425,40.974999999999994,2029.8000000000002,-1243.7749999999999,-977.5,618.4499999999999,426.97500000000025,None,CZ,2026-04-23
2026-01-02 00:00:00+00:00,2127.1,135.25,6.975,1253.8,0.0,982.75,607.4,22.475,1991.85,-1246.825,-982.75,584.925,347.1999999999998,None,CZ,2026-04-23
2026-01-02 01:00:00+00:00,2107.375,119.275,14.975000000000001,1247.2,0.225,946.225,638.7,10.1,1988.1,-1232.2250000000001,-946.0,628.6,438.4749999999998,None,CZ,2026-04-23
2026-01-02 02:00:00+00:00,1997.575,100.1,26.625,1225.725,1.075,992.075,570.575,0.275,1897.4750000000001,-1199.1,-991.0,570.3000000000001,277.6750000000003,None,CZ,2026-04-23
2026-01-02 03:00:00+00:00,2010.225,108.775,9.225,1213.4,0.0,990.5,543.425,10.299999999999999,1901.4499999999998,-1204.1750000000002,-990.5,533.125,239.89999999999964,None,CZ,2026-04-23
2026-01-02 04:00:00+00:00,1983.875,59.25,8.45,1240.15,0.0,988.0,617.2,92.55,1924.625,-1231.7,-988.0,524.6500000000001,229.57500000000005,None,CZ,2026-04-23
2026-01-02 05:00:00+00:00,1985.875,9.8,2.25,1168.675,6.675,1045.925,592.05,5.475,1976.075,-1166.425,-1039.25,586.5749999999999,356.975,None,CZ,2026-04-23
2026-01-02 06:00:00+00:00,1910.725,75.65,73.375,1194.975,0.0,783.025,654.475,63.725,1835.0749999999998,-1121.6,-783.025,590.75,521.1999999999999,None,CZ,2026-04-23
2026-01-02 07:00:00+00:00,1711.6,75.625,172.425,1250.475,43.925,760.525,540.2249999999999,41.675,1635.975,-1078.05,-716.6,498.5499999999999,339.87499999999983,None,CZ,2026-04-23
2026-01-02 08:00:00+00:00,1506.875,122.025,132.5,1375.45,0.0,712.0,486.25,35.45,1384.85,-1242.95,-712.0,450.8,-119.30000000000013,None,CZ,2026-04-23
2026-01-02 09:00:00+00:00,1735.5,128.75,19.974999999999998,1575.75,48.550000000000004,907.125,474.3,128.4,1606.75,-1555.775,-858.575,345.9,-461.70000000000016,None,CZ,2026-04-23
2026-01-02 10:00:00+00:00,1609.25,111.975,0.025,1605.95,5.275,860.2,471.5,92.325,1497.275,-1605.925,-854.9250000000001,379.175,-584.3999999999999,None,CZ,2026-04-23
2026-01-02 11:00:00+00:00,1565.125,96.475,9.9,1612.675,4.3,805.525,488.45,56.2,1468.65,-1602.7749999999999,-801.225,432.25,-503.0999999999998,None,CZ,2026-04-23
2026-01-02 12:00:00+00:00,1263.175,118.85,0.0,1468.725,0.7,578.8,454.85,72.65,1144.325,-1468.725,-578.0999999999999,382.20000000000005,-520.2999999999997,None,CZ,2026-04-23
2026-01-02 13:00:00+00:00,1452.025,57.275,18.049999999999997,1503.475,7.425000000000001,540.15,635.925,65.675,1394.75,-1485.425,-532.725,570.25,-53.14999999999998,None,CZ,2026-04-23
2026-01-02 14:00:00+00:00,1424.05,62.65,61.975,1401.95,0.025,498.275,669.1,2.325,1361.3999999999999,-1339.9750000000001,-498.25,666.775,189.9499999999997,None,CZ,2026-04-23
2026-01-02 15:00:00+00:00,1540.725,191.225,2.125,1365.875,359.4,571.4,778.325,1.525,1349.5,-1363.75,-212.0,776.8000000000001,550.5500000000001,None,CZ,2026-04-23
2026-01-02 16:00:00+00:00,1529.0,174.67499999999998,5.65,1430.375,325.075,564.225,706.775,17.4,1354.325,-1424.725,-239.15000000000003,689.375,379.8250000000001,None,CZ,2026-04-23
2026-01-02 17:00:00+00:00,1640.05,259.07500000000005,0.0,1299.75,451.675,659.4,854.8,17.1,1380.975,-1299.75,-207.72499999999997,837.6999999999999,711.1999999999998,None,CZ,2026-04-23
2026-01-02 18:00:00+00:00,1722.4,109.65,4.5,1248.675,364.075,620.4,662.2,34.325,1612.75,-1244.175,-256.325,627.875,740.125,None,CZ,2026-04-23
2026-01-02 19:00:00+00:00,1707.525,74.725,62.599999999999994,1289.825,94.35000000000001,582.475,846.275,28.3,1632.8000000000002,-1227.2250000000001,-488.125,817.975,735.4250000000001,None,CZ,2026-04-23
2026-01-02 20:00:00+00:00,1808.325,59.45,2.475,1348.55,18.325,539.575,672.375,80.45,1748.875,-1346.075,-521.25,591.925,473.4749999999999,None,CZ,2026-04-23
2026-01-02 21:00:00+00:00,1855.575,30.875,0.0,1301.85,0.075,842.325,632.375,2.925,1824.7,-1301.85,-842.25,629.45,310.0500000000002,None,CZ,2026-04-23
2026-01-02 22:00:00+00:00,2123.25,13.45,0.0,1336.725,34.849999999999994,931.825,693.4749999999999,7.4,2109.8,-1336.725,-896.975,686.0749999999999,562.1750000000002,None,CZ,2026-04-23
2026-01-02 23:00:00+00:00,2130.75,0.3,0.55,987.825,0.65,1148.9,346.325,0.225,2130.45,-987.2750000000001,-1148.25,346.09999999999997,341.0249999999997,None,CZ,2026-04-23
2026-01-03 00:00:00+00:00,1953.275,2.6750000000000003,0.0,1013.1,0.07500000000000001,1204.1999999999998,132.15,27.725,1950.6000000000001,-1013.1,-1204.1249999999998,104.42500000000001,-162.19999999999965,None,CZ,2026-04-23
2026-01-03 01:00:00+00:00,1873.6,57.1,78.225,858.525,0.55,1207.55,143.1,48.975,1816.5,-780.3,-1207.0,94.125,-76.67499999999995,None,CZ,2026-04-23
2026-01-03 02:00:00+00:00,1838.9,67.475,152.575,831.375,1.0,1237.325,154.3,69.65,1771.4250000000002,-678.8,-1236.325,84.65,-59.04999999999981,None,CZ,2026-04-23
2026-01-03 03:00:00+00:00,1717.0,82.0,167.77499999999998,1065.55,0.0,1274.75,123.0,70.0,1635.0,-897.775,-1274.75,53.0,-484.525,None,CZ,2026-04-23
2026-01-03 04:00:00+00:00,1763.625,79.925,188.75,1373.3,0.0,1263.75,228.0,71.25,1683.7,-1184.55,-1263.75,156.75,-607.8499999999999,None,CZ,2026-04-23
2026-01-03 05:00:00+00:00,1893.375,83.075,207.45,1457.225,2.475,1248.625,284.25,125.6,1810.3,-1249.7749999999999,-1246.15,158.65,-526.975,None,CZ,2026-04-23
2026-01-03 06:00:00+00:00,2011.9,83.375,207.225,1632.725,9.325,1016.45,559.55,121.625,1928.525,-1425.5,-1007.125,437.92499999999995,-66.17499999999995,None,CZ,2026-04-23
2026-01-03 07:00:00+00:00,1801.25,8.6,46.224999999999994,1167.325,0.0,818.25,438.95,19.924999999999997,1792.65,-1121.1000000000001,-818.25,419.025,272.32499999999993,None,CZ,2026-04-23
2026-01-03 08:00:00+00:00,1444.1999999999998,74.975,231.225,783.525,0.25,775.25,201.775,69.02499999999999,1369.225,-552.3,-775.0,132.75,174.67499999999995,None,CZ,2026-04-23
2026-01-03 09:00:00+00:00,1279.875,55.375,287.475,544.45,0.125,888.875,35.175,54.6,1224.5,-256.975,-888.75,-19.425000000000004,59.34999999999997,None,CZ,2026-04-23
2026-01-03 10:00:00+00:00,1417.125,75.0,326.625,745.9,5.55,955.8,117.175,30.775,1342.125,-419.275,-950.25,86.4,59.00000000000003,None,CZ,2026-04-23
2026-01-03 11:00:00+00:00,1441.025,2.225,167.92499999999998,998.975,7.725,811.85,301.55,17.475,1438.8000000000002,-831.0500000000001,-804.125,284.075,87.7000000000001,None,CZ,2026-04-23
2026-01-03 12:00:00+00:00,1613.5,9.85,251.54999999999998,1607.05,3.85,716.6,483.825,62.375,1603.65,-1355.5,-712.75,421.45,-43.14999999999992,None,CZ,2026-04-23
2026-01-03 13:00:00+00:00,1972.85,0.0,9.45,1951.5500000000002,31.200000000000003,655.9,580.2249999999999,6.7250000000000005,1972.85,-1942.1000000000001,-624.6999999999999,573.4999999999999,-20.450000000000273,None,CZ,2026-04-23
2026-01-03 14:00:00+00:00,1783.05,1.55,25.875,1805.8,40.85,397.725,731.55,26.55,1781.5,-1779.925,-356.875,705.0,349.70000000000005,None,CZ,2026-04-23
2026-01-03 15:00:00+00:00,1771.75,0.0,164.675,1741.3,69.3,166.7,891.825,0.1,1771.75,-1576.625,-97.39999999999999,891.725,989.45,None,CZ,2026-04-23
2026-01-03 16:00:00+00:00,2023.3249999999998,1.475,383.3,1496.8,156.1,366.675,700.775,0.55,2021.85,-1113.5,-210.57500000000002,700.225,1398.0,None,CZ,2026-04-23
2026-01-03 17:00:00+00:00,2059.75,0.0,318.55,1601.275,178.85,370.85,884.7,0.0,2059.75,-1282.7250000000001,-192.00000000000003,884.7,1469.725,None,CZ,2026-04-23
2026-01-03 18:00:00+00:00,1939.75,0.0,380.125,1381.475,69.075,237.02499999999998,710.725,1.475,1939.75,-1001.3499999999999,-167.95,709.25,1479.7,None,CZ,2026-04-23
2026-01-03 19:00:00+00:00,1939.0,0.0,0.5,1544.95,32.125,263.7,934.35,0.075,1939.0,-1544.45,-231.575,934.275,1097.25,None,CZ,2026-04-23
2026-01-03 20:00:00+00:00,2211.0,0.0,0.225,1697.775,80.375,485.82500000000005,871.75,32.0,2211.0,-1697.5500000000002,-405.45000000000005,839.75,947.7499999999998,None,CZ,2026-04-23
2026-01-03 21:00:00+00:00,2248.05,0.05,22.325,1592.85,11.425,597.05,949.0,45.35,2248.0,-1570.5249999999999,-585.625,903.65,995.5000000000001,None,CZ,2026-04-23
2026-01-03 22:00:00+00:00,2398.7,0.95,48.225,1481.125,11.375,697.375,846.375,52.025,2397.75,-1432.9,-686.0,794.35,1073.1999999999998,None,CZ,2026-04-23
2026-01-03 23:00:00+00:00,2472.1,0.35,0.0,1406.175,0.0,851.75,749.375,0.375,2471.75,-1406.175,-851.75,749.0,962.825,None,CZ,2026-04-23
2026-01-04 00:00:00+00:00,2480.325,7.675000000000001,28.325,1489.275,0.0,840.0,719.275,21.525,2472.6499999999996,-1460.95,-840.0,697.75,869.4499999999996,None,CZ,2026-04-23
2026-01-04 01:00:00+00:00,2242.125,8.75,566.375,1459.875,0.0,1085.5,534.825,325.7,2233.375,-893.5,-1085.5,209.12500000000006,463.50000000000006,None,CZ,2026-04-23
2026-01-04 02:00:00+00:00,2012.125,26.275,464.225,1499.875,0.0,1212.0,397.525,104.425,1985.85,-1035.65,-1212.0,293.09999999999997,31.299999999999784,None,CZ,2026-04-23
2026-01-04 03:00:00+00:00,1864.3,3.4,771.675,1563.825,4.65,1262.9,342.475,175.975,1860.8999999999999,-792.1500000000001,-1258.25,166.50000000000003,-23.0000000000002,None,CZ,2026-04-23
2026-01-04 04:00:00+00:00,1784.525,49.725,552.925,1523.4,4.7,1251.2,403.425,89.65,1734.8000000000002,-970.4750000000001,-1246.5,313.775,-168.39999999999998,None,CZ,2026-04-23
2026-01-04 05:00:00+00:00,1814.6,71.8,705.025,1350.1999999999998,7.7,1316.875,241.5,81.125,1742.8,-645.1749999999998,-1309.175,160.375,-51.174999999999955,None,CZ,2026-04-23
2026-01-04 06:00:00+00:00,2095.375,43.925,301.525,842.95,20.2,1281.875,411.375,145.6,2051.45,-541.4250000000001,-1261.675,265.775,514.1249999999997,None,CZ,2026-04-23
2026-01-04 07:00:00+00:00,1965.5,46.725,157.35,671.3,40.35,1189.075,285.425,61.125,1918.775,-513.9499999999999,-1148.7250000000001,224.3,480.40000000000015,None,CZ,2026-04-23
2026-01-04 08:00:00+00:00,1745.575,49.125,49.5,509.775,21.525,1207.8,197.2,12.600000000000001,1696.45,-460.275,-1186.2749999999999,184.6,234.5000000000003,None,CZ,2026-04-23
2026-01-04 09:00:00+00:00,1662.95,32.775,106.525,434.6,7.175,1379.1,219.175,18.025,1630.175,-328.07500000000005,-1371.925,201.15,131.32499999999996,None,CZ,2026-04-23
2026-01-04 10:00:00+00:00,1734.15,6.475,137.4,592.4,0.0,1395.775,291.35,36.95,1727.6750000000002,-455.0,-1395.775,254.40000000000003,131.30000000000013,None,CZ,2026-04-23
2026-01-04 11:00:00+00:00,1600.0,35.0,74.575,819.925,0.55,1052.55,462.175,35.675,1565.0,-745.3499999999999,-1052.0,426.5,194.1500000000001,None,CZ,2026-04-23
2026-01-04 12:00:00+00:00,1622.55,11.225000000000001,148.65,1340.65,2.225,908.2,694.275,51.675,1611.325,-1192.0,-905.975,642.6,155.95000000000005,None,CZ,2026-04-23
2026-01-04 13:00:00+00:00,2154.85,2.9749999999999996,171.3,1666.5,1.4000000000000001,874.85,530.1,207.4,2151.875,-1495.2,-873.45,322.70000000000005,105.92499999999995,None,CZ,2026-04-23
2026-01-04 14:00:00+00:00,1766.5,2.825,56.6,1772.975,52.9,481.725,661.125,76.89999999999999,1763.675,-1716.375,-428.82500000000005,584.225,202.69999999999993,None,CZ,2026-04-23
2026-01-04 15:00:00+00:00,1827.4,1.2249999999999999,87.05,1388.8,34.825,536.0,715.3000000000001,187.1,1826.1750000000002,-1301.75,-501.175,528.2,551.4500000000003,None,CZ,2026-04-23
2026-01-04 16:00:00+00:00,2123.975,21.525,277.55,1323.3,13.4,765.95,622.825,151.25,2102.45,-1045.75,-752.5500000000001,471.57500000000005,775.7249999999998,None,CZ,2026-04-23
2026-01-04 17:00:00+00:00,2029.5,60.675,115.92500000000001,1146.3,48.725,676.075,641.1,43.775,1968.825,-1030.375,-627.35,597.325,908.4250000000001,None,CZ,2026-04-23
2026-01-04 18:00:00+00:00,1999.1,80.725,126.0,1171.0,89.025,542.95,585.45,72.35,1918.375,-1045.0,-453.92500000000007,513.1,932.55,None,CZ,2026-04-23
2026-01-04 19:00:00+00:00,2184.275,45.475,77.475,1461.4,39.275000000000006,556.075,755.475,22.375,2138.8,-1383.9250000000002,-516.8000000000001,733.1,971.175,None,CZ,2026-04-23
2026-01-04 20:00:00+00:00,2320.025,3.825,181.17499999999998,1537.8,11.525,522.725,863.55,78.4,2316.2000000000003,-1356.625,-511.20000000000005,785.15,1233.525,None,CZ,2026-04-23
2026-01-04 21:00:00+00:00,2297.25,0.0,264.125,1338.65,2.475,607.7,769.775,72.25,2297.25,-1074.525,-605.225,697.525,1315.0249999999999,None,CZ,2026-04-23
2026-01-04 22:00:00+00:00,2400.5,1.25,60.25,1534.725,5.800000000000001,724.725,883.3499999999999,0.9750000000000001,2399.25,-1474.475,-718.9250000000001,882.3749999999999,1088.225,None,CZ,2026-04-23
2026-01-04 23:00:00+00:00,2282.125,0.375,137.65,1464.15,9.125,947.25,572.175,137.675,2281.75,-1326.5,-938.125,434.49999999999994,451.62499999999994,None,CZ,2026-04-23
2026-01-05 00:00:00+00:00,2108.175,0.925,526.875,1471.15,1.725,799.975,492.25,265.5,2107.25,-944.2750000000001,-798.25,226.75,591.4749999999999,None,CZ,2026-04-23
2026-01-05 01:00:00+00:00,2088.2,0.95,918.0,1375.525,7.574999999999999,764.075,521.425,427.5,2087.25,-457.5250000000001,-756.5,93.92499999999995,967.1499999999999,None,CZ,2026-04-23
2026-01-05 02:00:00+00:00,2158.9,0.0,817.8,1165.95,3.475,673.725,548.75,540.65,2158.9,-348.1500000000001,-670.25,8.100000000000023,1148.6,None,CZ,2026-04-23
2026-01-05 03:00:00+00:00,2064.325,1.75,962.35,1202.875,35.800000000000004,563.6,650.225,438.675,2062.575,-240.52499999999998,-527.8000000000001,211.55,1505.7999999999995,None,CZ,2026-04-23
2026-01-05 04:00:00+00:00,2177.95,0.7,544.5,1278.925,20.025000000000002,238.2,775.075,275.225,2177.25,-734.425,-218.17499999999998,499.85,1724.5,None,CZ,2026-04-23
2026-01-05 05:00:00+00:00,1819.975,11.475,355.175,1448.8,120.925,141.325,869.25,406.45,1808.5,-1093.625,-20.39999999999999,462.8,1157.275,None,CZ,2026-04-23
2026-01-05 06:00:00+00:00,1281.0,9.475,108.475,1362.675,94.425,60.0,758.575,101.05000000000001,1271.525,-1254.2,34.425,657.5250000000001,709.2750000000001,None,CZ,2026-04-23
2026-01-05 07:00:00+00:00,709.65,31.725,59.625,633.45,417.775,97.8,588.625,27.575,677.925,-573.825,319.97499999999997,561.05,985.1249999999998,None,CZ,2026-04-23
2026-01-05 08:00:00+00:00,965.225,14.125,0.0,639.3,490.1,270.45,745.925,23.450000000000003,951.1,-639.3,219.65000000000003,722.4749999999999,1253.925,None,CZ,2026-04-23
2026-01-05 09:00:00+00:00,1008.075,21.425,17.075,860.85,361.95000000000005,141.175,844.75,41.575,986.6500000000001,-843.775,220.77500000000003,803.175,1166.825,None,CZ,2026-04-23
2026-01-05 10:00:00+00:00,1364.775,2.2,11.450000000000001,1008.7,168.85,361.075,990.1,12.1,1362.575,-997.25,-192.225,978.0,1151.1000000000001,None,CZ,2026-04-23
2026-01-05 11:00:00+00:00,1156.8,0.8,142.4,1329.975,267.35,221.975,1086.725,58.3,1156.0,-1187.5749999999998,45.37500000000003,1028.425,1042.2250000000001,None,CZ,2026-04-23
2026-01-05 12:00:00+00:00,981.275,20.775,68.975,1364.225,367.4,78.025,1012.3,67.3,960.5,-1295.25,289.375,945.0,899.625,None,CZ,2026-04-23
2026-01-05 13:00:00+00:00,696.55,21.95,212.15,938.2750000000001,803.8,1.7,982.575,181.45,674.5999999999999,-726.1250000000001,802.0999999999999,801.125,1551.6999999999998,None,CZ,2026-04-23
2026-01-05 14:00:00+00:00,475.025,24.775,558.375,612.475,1041.0,0.0,871.5,358.85,450.25,-54.10000000000002,1041.0,512.65,1949.8000000000002,None,CZ,2026-04-23
2026-01-05 15:00:00+00:00,403.3,10.8,582.775,731.175,1119.8,1.075,922.7,181.95,392.5,-148.39999999999998,1118.725,740.75,2103.575,None,CZ,2026-04-23
2026-01-05 16:00:00+00:00,231.25,0.5,708.375,178.025,1059.225,1.7,657.5,471.65000000000003,230.75,530.35,1057.5249999999999,185.84999999999997,2004.475,None,CZ,2026-04-23
2026-01-05 17:00:00+00:00,187.1,0.35000000000000003,1029.625,221.525,1187.55,53.5,693.1,722.625,186.75,808.1,1134.05,-29.524999999999977,2099.375,None,CZ,2026-04-23
2026-01-05 18:00:00+00:00,120.475,2.9749999999999996,247.0,311.925,1156.85,8.024999999999999,720.2,176.425,117.5,-64.92500000000001,1148.8249999999998,543.7750000000001,1745.175,None,CZ,2026-04-23
2026-01-05 19:00:00+00:00,229.1,75.475,16.775,410.975,992.775,99.52499999999999,837.95,140.95,153.625,-394.20000000000005,893.25,697.0,1349.675,None,CZ,2026-04-23
2026-01-05 20:00:00+00:00,848.85,103.575,82.325,587.65,471.07500000000005,23.875,860.575,27.875,745.275,-505.325,447.20000000000005,832.7,1519.8500000000001,None,CZ,2026-04-23
2026-01-05 21:00:00+00:00,1483.675,55.075,52.3,540.9,197.375,49.525,829.925,16.475,1428.6,-488.59999999999997,147.85,813.4499999999999,1901.2999999999997,None,CZ,2026-04-23
2026-01-05 22:00:00+00:00,1327.675,13.275,138.975,223.2,285.1,17.775,554.775,20.875,1314.3999999999999,-84.225,267.32500000000005,533.9,2031.4,None,CZ,2026-04-23
2026-01-05 23:00:00+00:00,1487.275,183.425,172.075,394.8,113.57499999999999,120.05,434.17499999999995,135.3,1303.8500000000001,-222.72500000000002,-6.4750000000000085,298.87499999999994,1373.525,None,CZ,2026-04-23
2026-01-06 00:00:00+00:00,1038.6,477.05,263.8,196.525,348.84999999999997,13.725,208.0,151.725,561.55,67.275,335.12499999999994,56.275000000000006,1020.2249999999998,None,CZ,2026-04-23
2026-01-06 01:00:00+00:00,1133.9,246.72500000000002,178.775,26.925,197.375,94.325,246.15,155.5,887.1750000000001,151.85,103.05,90.65,1232.7250000000001,None,CZ,2026-04-23
2026-01-06 02:00:00+00:00,1045.725,113.3,257.4,13.275,116.475,23.25,265.4,216.25,932.425,244.12499999999997,93.225,49.14999999999998,1318.9249999999997,None,CZ,2026-04-23
2026-01-06 03:00:00+00:00,973.225,189.325,184.25,58.724999999999994,174.72500000000002,34.075,240.4,133.725,783.9000000000001,125.525,140.65000000000003,106.67500000000001,1156.75,None,CZ,2026-04-23
2026-01-06 04:00:00+00:00,1010.5250000000001,190.7,217.17499999999998,300.95,150.975,296.29999999999995,261.85,169.05,819.825,-83.775,-145.32499999999996,92.80000000000001,683.5250000000001,None,CZ,2026-04-23
2026-01-06 05:00:00+00:00,944.725,179.2,452.775,111.325,80.625,610.825,115.75,154.075,765.5250000000001,341.45,-530.2,-38.32499999999999,538.45,None,CZ,2026-04-23
2026-01-06 06:00:00+00:00,190.425,185.7,1467.65,0.0,27.575000000000003,681.4,0.0,290.875,4.725000000000023,1467.65,-653.8249999999999,-290.875,527.6750000000001,None,CZ,2026-04-23
2026-01-06 07:00:00+00:00,211.875,334.575,2348.75,0.0,97.975,507.45,0.0,264.2,-122.69999999999999,2348.75,-409.475,-264.2,1552.3750000000002,None,CZ,2026-04-23
2026-01-06 08:00:00+00:00,127.89999999999999,549.65,2281.525,0.0,238.925,363.6,33.275,241.975,-421.75,2281.525,-124.67500000000001,-208.7,1526.4,None,CZ,2026-04-23
2026-01-06 09:00:00+00:00,612.7750000000001,121.25,1780.5,0.0,116.925,615.025,152.1,172.675,491.5250000000001,1780.5,-498.09999999999997,-20.575000000000017,1753.3500000000001,None,CZ,2026-04-23
2026-01-06 10:00:00+00:00,672.55,292.375,1157.375,0.0,50.4,464.15,363.825,358.425,380.17499999999995,1157.375,-413.75,5.399999999999977,1129.1999999999998,None,CZ,2026-04-23
2026-01-06 11:00:00+00:00,997.5,545.35,1587.15,579.275,10.925,672.375,490.2,440.7,452.15,1007.8750000000001,-661.45,49.5,848.075,None,CZ,2026-04-23
2026-01-06 12:00:00+00:00,1136.6,478.925,1891.7,937.75,40.825,525.15,601.25,963.175,657.675,953.95,-484.325,-361.92499999999995,765.375,None,CZ,2026-04-23
2026-01-06 13:00:00+00:00,947.175,425.175,1847.5,891.575,97.125,450.525,665.55,1092.775,522.0,955.925,-353.4,-427.22500000000014,697.3,None,CZ,2026-04-23
2026-01-06 14:00:00+00:00,316.4,526.2,1517.125,750.225,581.7,257.15,623.775,929.1,-209.80000000000007,766.9,324.55000000000007,-305.32500000000005,576.3249999999999,None,CZ,2026-04-23
2026-01-06 15:00:00+00:00,319.75,14.025,784.5,729.925,735.0,88.175,757.65,677.7,305.725,54.575000000000045,646.825,79.94999999999993,1087.075,None,CZ,2026-04-23
2026-01-06 16:00:00+00:00,461.075,170.875,1571.0,508.95,471.1,184.475,676.75,847.725,290.2,1062.05,286.625,-170.97500000000002,1467.9,None,CZ,2026-04-23
2026-01-06 17:00:00+00:00,470.65000000000003,214.1,1430.625,362.725,391.15,249.575,613.825,539.125,256.55000000000007,1067.9,141.575,74.70000000000005,1540.7250000000004,None,CZ,2026-04-23
2026-01-06 18:00:00+00:00,404.425,454.725,1079.3,445.45,360.775,238.65,621.9,185.175,-50.30000000000001,633.8499999999999,122.12499999999997,436.72499999999997,1142.3999999999999,None,CZ,2026-04-23
2026-01-06 19:00:00+00:00,1312.575,407.325,1126.9,1318.425,76.825,177.0,812.75,622.5,905.25,-191.52499999999986,-100.175,190.25,803.8000000000002,None,CZ,2026-04-23
2026-01-06 20:00:00+00:00,1580.325,132.22500000000002,89.65,1318.3,226.2,138.075,894.45,74.525,1448.1,-1228.6499999999999,88.125,819.9250000000001,1127.5,None,CZ,2026-04-23
