,DK_1_DE_LU,DE_LU_DK_1,DK_1_DK_2,DK_2_DK_1,DK_1_NO_2,NO_2_DK_1,DK_1_SE_3,SE_3_DK_1,DK_1_NL,NL_DK_1,DK_1_GB,GB_DK_1,DK_1_DE_LU_net_export,DK_1_DK_2_net_export,DK_1_NO_2_net_export,DK_1_SE_3_net_export,DK_1_NL_net_export,DK_1_GB_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,587.25,1143.0,0.0,531.95,1623.825,0.0,0.0,527.175,700.025,0.025,1000.0,0.0,-555.75,-531.95,1623.825,-527.175,700.0,1000.0,1708.95,None,DK_1,2026-04-23
2026-01-01 01:00:00+00:00,362.25,1355.25,0.0,504.075,1680.0,0.0,0.0,438.325,700.0,0.0,1000.0,0.0,-993.0,-504.075,1680.0,-438.325,700.0,1000.0,1444.6,None,DK_1,2026-04-23
2026-01-01 02:00:00+00:00,372.75,1939.25,0.0,379.85,1680.0,0.0,0.0,473.8,700.0,0.0,1000.0,0.0,-1566.5,-379.85,1680.0,-473.8,700.0,1000.0,959.8500000000001,None,DK_1,2026-04-23
2026-01-01 03:00:00+00:00,613.75,2380.0,11.15,110.44999999999999,1680.0,0.0,0.0,733.275,700.0,0.0,1000.0,0.0,-1766.25,-99.29999999999998,1680.0,-733.275,700.0,1000.0,781.1750000000001,None,DK_1,2026-04-23
2026-01-01 04:00:00+00:00,773.5,2470.0,0.0,563.925,1680.0,0.0,0.0,733.15,701.6,3.0250000000000004,975.0,0.0,-1696.5,-563.925,1680.0,-733.15,698.575,975.0,359.9999999999998,None,DK_1,2026-04-23
2026-01-01 05:00:00+00:00,633.25,2500.0,0.0,584.775,1679.825,0.0,0.0,729.55,698.35,16.125,1000.0,0.0,-1866.75,-584.775,1679.825,-729.55,682.225,1000.0,180.97500000000002,None,DK_1,2026-04-23
2026-01-01 06:00:00+00:00,248.75,2500.0,0.0,338.5,1680.0,0.0,0.0,716.925,700.0,0.0,982.0,0.0,-2251.25,-338.5,1680.0,-716.925,700.0,982.0,55.325000000000045,None,DK_1,2026-04-23
2026-01-01 07:00:00+00:00,423.0,2500.0,0.0,523.075,1680.0,0.0,0.0,692.175,700.0,0.0,1000.0,0.0,-2077.0,-523.075,1680.0,-692.175,700.0,1000.0,87.75000000000023,None,DK_1,2026-04-23
2026-01-01 08:00:00+00:00,278.75,2500.0,0.0,317.15,1680.0,0.0,0.0,732.95,700.225,1.85,1000.0,0.0,-2221.25,-317.15,1680.0,-732.95,698.375,1000.0,107.02499999999986,None,DK_1,2026-04-23
2026-01-01 09:00:00+00:00,157.75,2500.0,4.025,82.9,1680.0,0.0,0.0,733.25,700.0,4.15,1000.0,0.0,-2342.25,-78.875,1680.0,-733.25,695.85,1000.0,221.47500000000002,None,DK_1,2026-04-23
2026-01-01 10:00:00+00:00,171.25,2500.0,0.0,92.10000000000001,1680.0,0.0,0.0,732.85,700.0,0.0,1000.0,0.0,-2328.75,-92.10000000000001,1680.0,-732.85,700.0,1000.0,226.30000000000018,None,DK_1,2026-04-23
2026-01-01 11:00:00+00:00,297.25,2500.0,0.0,265.35,1680.0,0.0,0.0,732.875,700.0,0.0,1000.0,0.0,-2202.75,-265.35,1680.0,-732.875,700.0,1000.0,179.0250000000001,None,DK_1,2026-04-23
2026-01-01 12:00:00+00:00,262.0,2500.0,34.875,10.025,1680.0,0.0,0.0,732.925,700.0,0.0,1000.0,0.0,-2238.0,24.85,1680.0,-732.925,700.0,1000.0,433.92499999999995,None,DK_1,2026-04-23
2026-01-01 13:00:00+00:00,268.5,2500.0,160.85,45.9,1680.0,0.0,0.0,638.625,700.0,0.0,1000.0,0.0,-2231.5,114.94999999999999,1680.0,-638.625,700.0,1000.0,624.8249999999998,None,DK_1,2026-04-23
2026-01-01 14:00:00+00:00,129.75,2500.0,0.0,456.225,1680.0,0.0,0.0,103.65,700.0,0.0,1000.0,0.0,-2370.25,-456.225,1680.0,-103.65,700.0,1000.0,449.875,None,DK_1,2026-04-23
2026-01-01 15:00:00+00:00,649.5,2500.0,0.0,442.2,1680.0,0.0,72.975,23.375,700.625,0.625,1000.0,0.0,-1850.5,-442.2,1680.0,49.599999999999994,700.0,1000.0,1136.9,None,DK_1,2026-04-23
2026-01-01 16:00:00+00:00,570.25,2500.0,0.0,595.875,1680.0,0.0,0.0,58.275,700.0,0.0,1000.0,0.0,-1929.75,-595.875,1680.0,-58.275,700.0,1000.0,796.1,None,DK_1,2026-04-23
2026-01-01 17:00:00+00:00,1054.5,2500.0,0.0,599.075,1680.1,0.0,0.0,167.8,700.0,0.0,1000.0,0.0,-1445.5,-599.075,1680.1,-167.8,700.0,1000.0,1167.725,None,DK_1,2026-04-23
2026-01-01 18:00:00+00:00,1186.5,2500.0,0.0,586.75,1680.0,0.0,0.0,315.775,700.0,0.0,1000.0,0.0,-1313.5,-586.75,1680.0,-315.775,700.0,1000.0,1163.975,None,DK_1,2026-04-23
2026-01-01 19:00:00+00:00,1768.0,2500.0,0.0,538.15,1680.0,0.0,0.0,566.475,700.55,0.55,1000.0,0.0,-732.0,-538.15,1680.0,-566.475,700.0,1000.0,1543.375,None,DK_1,2026-04-23
2026-01-01 20:00:00+00:00,1377.75,2500.0,0.0,545.25,1680.0,0.0,0.0,720.025,700.0,0.0,1000.0,0.0,-1122.25,-545.25,1680.0,-720.025,700.0,1000.0,992.475,None,DK_1,2026-04-23
2026-01-01 21:00:00+00:00,1333.5,2500.0,0.0,599.4,1680.025,0.0,0.0,732.9749999999999,700.0,0.0,1000.0,0.0,-1166.5,-599.4,1680.025,-732.9749999999999,700.0,1000.0,881.1500000000001,None,DK_1,2026-04-23
2026-01-01 22:00:00+00:00,1276.5,2500.0,0.0,600.0,1680.0,0.0,0.0,733.2249999999999,700.0,0.0,1000.0,0.0,-1223.5,-600.0,1680.0,-733.2249999999999,700.0,1000.0,823.2750000000001,None,DK_1,2026-04-23
2026-01-01 23:00:00+00:00,877.25,2500.0,0.0,526.25,1680.0,0.0,0.0,712.0,710.375,11.375,1000.0,0.0,-1622.75,-526.25,1680.0,-712.0,699.0,1000.0,518.0,None,DK_1,2026-04-23
2026-01-02 00:00:00+00:00,1038.75,2500.0,0.0,479.625,1680.0,0.0,0.0,732.425,709.875,9.875,1000.0,195.0,-1461.25,-479.625,1680.0,-732.425,700.0,805.0,511.70000000000005,None,DK_1,2026-04-23
2026-01-02 01:00:00+00:00,697.0,2500.0,0.0,464.275,1680.0,0.0,0.0,732.825,698.925,13.525,1000.0,236.0,-1803.0,-464.275,1680.0,-732.825,685.4,764.0,129.29999999999984,None,DK_1,2026-04-23
2026-01-02 02:00:00+00:00,299.25,2500.0,0.0,599.325,1671.325,0.0,0.0,660.125,285.075,33.35,1000.0,72.0,-2200.75,-599.325,1671.325,-660.125,251.725,928.0,-609.1499999999999,None,DK_1,2026-04-23
2026-01-02 03:00:00+00:00,559.0,2500.0,0.0,600.0,1605.7,0.0,0.0,660.5,74.35,155.925,1000.0,325.0,-1941.0,-600.0,1605.7,-660.5,-81.57500000000002,675.0,-1002.375,None,DK_1,2026-04-23
2026-01-02 04:00:00+00:00,572.0,2500.0,0.0,600.0,1632.3,0.0,0.0,659.5,359.95,18.1,806.0,452.0,-1928.0,-600.0,1632.3,-659.5,341.84999999999997,354.0,-859.3500000000001,None,DK_1,2026-04-23
2026-01-02 05:00:00+00:00,1156.5,2475.25,0.0,491.975,1655.925,0.0,0.0,653.1,621.75,564.925,687.0,403.0,-1318.75,-491.975,1655.925,-653.1,56.825000000000045,284.0,-467.07499999999993,None,DK_1,2026-04-23
2026-01-02 06:00:00+00:00,1139.75,2109.75,0.0,584.975,1596.375,0.0,0.0,658.125,709.025,646.625,975.0,603.0,-970.0,-584.975,1596.375,-658.125,62.39999999999998,372.0,-182.32499999999993,None,DK_1,2026-04-23
2026-01-02 07:00:00+00:00,472.5,1651.75,0.0,411.225,1388.275,0.0,0.0,660.5,700.825,728.325,1000.0,6.0,-1179.25,-411.225,1388.275,-660.5,-27.5,994.0,103.80000000000018,None,DK_1,2026-04-23
2026-01-02 08:00:00+00:00,272.25,1722.75,0.0,524.95,1430.075,0.0,0.0,659.825,729.85,370.45,1000.0,0.0,-1450.5,-524.95,1430.075,-659.825,359.40000000000003,1000.0,154.20000000000005,None,DK_1,2026-04-23
2026-01-02 09:00:00+00:00,894.0,2500.0,0.0,472.475,1445.35,0.0,0.0,569.925,700.0,284.275,1000.0,0.0,-1606.0,-472.475,1445.35,-569.925,415.725,1000.0,212.67500000000007,None,DK_1,2026-04-23
2026-01-02 10:00:00+00:00,1105.5,2497.25,0.0,431.375,1492.2,0.0,0.0,487.8,748.9,649.55,1000.0,0.0,-1391.75,-431.375,1492.2,-487.8,99.35000000000002,1000.0,280.6250000000001,None,DK_1,2026-04-23
2026-01-02 11:00:00+00:00,1435.5,2079.25,0.0,322.325,1608.45,0.0,0.0,89.8,623.875,1035.175,1000.0,0.0,-643.75,-322.325,1608.45,-89.8,-411.29999999999995,1000.0,1141.275,None,DK_1,2026-04-23
2026-01-02 12:00:00+00:00,1015.5,1635.0,0.0,261.6,1518.825,0.0,0.0,392.325,730.5,565.675,1000.0,0.0,-619.5,-261.6,1518.825,-392.325,164.82500000000005,1000.0,1410.2250000000001,None,DK_1,2026-04-23
2026-01-02 13:00:00+00:00,148.75,841.0,0.0,285.15,966.95,0.0,0.0,190.275,830.3,169.775,1000.0,10.0,-692.25,-285.15,966.95,-190.275,660.525,990.0,1449.8000000000002,None,DK_1,2026-04-23
2026-01-02 14:00:00+00:00,210.75,328.25,0.0,444.75,498.09999999999997,0.0,0.0,0.0,871.6,468.025,1000.0,0.0,-117.5,-444.75,498.09999999999997,0.0,403.57500000000005,1000.0,1339.425,None,DK_1,2026-04-23
2026-01-02 15:00:00+00:00,336.25,371.75,0.0,318.3,90.125,112.025,0.0,0.0,723.925,110.4,1000.0,0.0,-35.5,-318.3,-21.900000000000006,0.0,613.525,1000.0,1237.8249999999998,None,DK_1,2026-04-23
2026-01-02 16:00:00+00:00,821.75,796.25,0.0,364.775,0.0,409.45000000000005,0.0,28.224999999999998,707.125,42.95,1256.0,0.0,25.5,-364.775,-409.45000000000005,-28.224999999999998,664.175,1256.0,1143.225,None,DK_1,2026-04-23
2026-01-02 17:00:00+00:00,1632.75,202.25,0.0,242.25,0.0,1088.1,0.0,0.0,715.3,317.3,1456.0,0.0,1430.5,-242.25,-1088.1,0.0,397.99999999999994,1456.0,1954.15,None,DK_1,2026-04-23
2026-01-02 18:00:00+00:00,1828.75,61.0,0.0,274.05,0.0,1437.15,0.0,0.0,716.8,257.3,1456.0,0.0,1767.75,-274.05,-1437.15,0.0,459.49999999999994,1456.0,1972.05,None,DK_1,2026-04-23
2026-01-02 19:00:00+00:00,2120.5,31.5,0.0,512.6500000000001,0.0,1321.875,0.0,227.525,831.05,482.275,1456.0,0.0,2089.0,-512.6500000000001,-1321.875,-227.525,348.775,1456.0,1831.725,None,DK_1,2026-04-23
2026-01-02 20:00:00+00:00,2198.75,60.25,0.0,541.925,0.0,987.0999999999999,0.0,681.525,866.75,335.45,1456.0,0.0,2138.5,-541.925,-987.0999999999999,-681.525,531.3,1456.0,1915.25,None,DK_1,2026-04-23
2026-01-02 21:00:00+00:00,2353.0,25.0,0.0,544.35,0.0,1033.925,0.0,732.95,763.525,159.4,1456.0,0.0,2328.0,-544.35,-1033.925,-732.95,604.125,1456.0,2076.9,None,DK_1,2026-04-23
2026-01-02 22:00:00+00:00,2191.0,49.0,0.0,600.0,0.0,1346.65,0.0,733.15,672.275,93.0,1424.0,0.0,2142.0,-600.0,-1346.65,-733.15,579.275,1424.0,1465.475,None,DK_1,2026-04-23
2026-01-02 23:00:00+00:00,2242.0,415.5,0.0,600.0,23.275,237.79999999999998,0.0,733.3,806.2,106.2,918.0,0.0,1826.5,-600.0,-214.52499999999998,-733.3,700.0,918.0,1896.6750000000002,None,DK_1,2026-04-23
2026-01-03 00:00:00+00:00,1808.25,1000.25,0.0,495.7,111.025,32.05,0.0,733.3,841.25,141.25,1130.0,0.0,808.0,-495.7,78.97500000000001,-733.3,700.0,1130.0,1487.9750000000001,None,DK_1,2026-04-23
2026-01-03 01:00:00+00:00,1856.5,1525.0,0.0,560.45,155.47500000000002,18.425,0.0,733.225,814.675,121.85,1255.0,0.0,331.5,-560.45,137.05,-733.225,692.8249999999999,1255.0,1122.6999999999998,None,DK_1,2026-04-23
2026-01-03 02:00:00+00:00,1585.5,1287.75,0.0,571.375,232.15,4.725,0.0,720.4,736.0,41.35,865.0,0.0,297.75,-571.375,227.425,-720.4,694.65,865.0,793.0500000000001,None,DK_1,2026-04-23
2026-01-03 03:00:00+00:00,974.25,696.25,0.0,551.025,297.525,0.0,0.0,733.3,758.05,302.9,700.0,0.0,278.0,-551.025,297.525,-733.3,455.15,700.0,446.35,None,DK_1,2026-04-23
2026-01-03 04:00:00+00:00,1995.0,467.0,0.0,600.0,12.325,256.125,0.0,733.3,616.15,158.075,575.0,40.0,1528.0,-600.0,-243.8,-733.3,458.075,535.0,943.9750000000001,None,DK_1,2026-04-23
2026-01-03 05:00:00+00:00,2538.5,495.0,0.0,567.225,0.0,754.175,0.0,617.2,705.25,191.925,451.0,57.0,2043.5,-567.225,-754.175,-617.2,513.325,394.0,1012.2250000000001,None,DK_1,2026-04-23
2026-01-03 06:00:00+00:00,2132.0,475.25,0.0,566.75,0.0,1189.1,0.0,663.35,792.15,358.825,263.0,11.0,1656.75,-566.75,-1189.1,-663.35,433.325,252.0,-77.12499999999994,None,DK_1,2026-04-23
2026-01-03 07:00:00+00:00,2517.25,33.5,0.0,562.725,0.0,1634.6,0.0,733.075,183.5,601.425,100.0,47.0,2483.75,-562.725,-1634.6,-733.075,-417.92499999999995,53.0,-811.5749999999998,None,DK_1,2026-04-23
2026-01-03 08:00:00+00:00,1540.0,277.75,0.0,594.825,0.0,1576.45,0.0,733.125,506.35,143.5,182.0,25.0,1262.25,-594.825,-1576.45,-733.125,362.85,157.0,-1122.3000000000002,None,DK_1,2026-04-23
2026-01-03 09:00:00+00:00,919.25,375.75,0.0,565.975,0.0,1606.05,0.0,627.775,764.275,66.575,496.0,96.0,543.5,-565.975,-1606.05,-627.775,697.6999999999999,400.0,-1158.6000000000004,None,DK_1,2026-04-23
2026-01-03 10:00:00+00:00,1228.5,257.75,0.0,576.325,0.0,1270.8,0.0,733.2249999999999,681.45,64.225,568.0,58.0,970.75,-576.325,-1270.8,-733.2249999999999,617.225,510.0,-482.3749999999999,None,DK_1,2026-04-23
2026-01-03 11:00:00+00:00,1763.0,480.75,0.0,561.625,0.0,1192.975,0.0,733.2249999999999,736.5999999999999,51.225,392.0,0.0,1282.25,-561.625,-1192.975,-733.2249999999999,685.3749999999999,392.0,-128.19999999999993,None,DK_1,2026-04-23
2026-01-03 12:00:00+00:00,1971.0,884.75,0.0,414.15,0.0,1148.95,0.0,732.3,718.55,18.55,390.0,0.0,1086.25,-414.15,-1148.95,-732.3,700.0,390.0,-119.15000000000009,None,DK_1,2026-04-23
2026-01-03 13:00:00+00:00,1871.75,520.25,0.0,401.1,0.0,1373.525,0.0,727.275,841.25,172.075,381.0,54.0,1351.5,-401.1,-1373.525,-727.275,669.175,327.0,-154.22500000000014,None,DK_1,2026-04-23
2026-01-03 14:00:00+00:00,2354.0,700.0,0.0,182.075,0.0,1390.8,0.0,599.5,917.0,552.975,272.0,134.0,1654.0,-182.075,-1390.8,-599.5,364.025,138.0,-16.350000000000023,None,DK_1,2026-04-23
2026-01-03 15:00:00+00:00,2011.75,1721.0,0.0,265.45,0.0,1628.975,0.0,118.475,1386.525,700.0,607.0,0.0,290.75,-265.45,-1628.975,-118.475,686.5250000000001,607.0,-428.6249999999998,None,DK_1,2026-04-23
2026-01-03 16:00:00+00:00,1302.25,1579.25,0.0,316.0,0.0,1461.4,0.0,38.875,1048.625,350.0,937.0,20.0,-277.0,-316.0,-1461.4,-38.875,698.625,917.0,-477.6500000000001,None,DK_1,2026-04-23
2026-01-03 17:00:00+00:00,2208.5,2035.75,0.0,290.825,0.0,1470.275,0.0,53.05,952.5,890.95,1306.0,40.0,172.75,-290.825,-1470.275,-53.05,61.549999999999955,1266.0,-313.85000000000014,None,DK_1,2026-04-23
2026-01-03 18:00:00+00:00,2352.75,1461.5,55.625,0.0,0.0,1635.275,0.0,260.525,592.1500000000001,942.875,1368.0,0.0,891.25,55.625,-1635.275,-260.525,-350.7249999999999,1368.0,68.34999999999991,None,DK_1,2026-04-23
2026-01-03 19:00:00+00:00,2155.5,936.75,9.775,7.2250000000000005,0.0,1629.65,0.0,128.225,719.15,1128.325,1400.0,0.0,1218.75,2.55,-1629.65,-128.225,-409.17500000000007,1400.0,454.2499999999998,None,DK_1,2026-04-23
2026-01-03 20:00:00+00:00,2242.75,1195.0,151.45,0.0,0.0,1545.35,0.0,473.625,1047.175,844.65,1326.0,2.0,1047.75,151.45,-1545.35,-473.625,202.52499999999998,1324.0,706.7500000000001,None,DK_1,2026-04-23
2026-01-03 21:00:00+00:00,2369.25,711.25,213.325,0.0,0.0,1409.625,0.0,662.475,711.35,785.825,1296.0,0.0,1658.0,213.325,-1409.625,-662.475,-74.47500000000002,1296.0,1020.75,None,DK_1,2026-04-23
2026-01-03 22:00:00+00:00,1946.25,750.25,3.95,24.025,0.0,1434.725,0.0,724.2,691.225,602.675,1257.0,0.0,1196.0,-20.075,-1434.725,-724.2,88.55000000000007,1257.0,362.55000000000007,None,DK_1,2026-04-23
2026-01-03 23:00:00+00:00,1053.25,271.25,0.0,380.15,0.0,1528.575,0.0,733.05,583.7,22.775,667.0,0.0,782.0,-380.15,-1528.575,-733.05,560.9250000000001,667.0,-631.8499999999999,None,DK_1,2026-04-23
2026-01-04 00:00:00+00:00,1234.5,297.25,0.0,553.2750000000001,0.0,1628.225,0.0,733.05,352.85,0.0,762.0,0.0,937.25,-553.2750000000001,-1628.225,-733.05,352.85,762.0,-862.4499999999998,None,DK_1,2026-04-23
2026-01-04 01:00:00+00:00,1378.0,397.5,0.0,580.85,0.0,1663.975,0.0,733.0,120.8,61.975,840.0,0.0,980.5,-580.85,-1663.975,-733.0,58.824999999999996,840.0,-1098.4999999999998,None,DK_1,2026-04-23
2026-01-04 02:00:00+00:00,1618.75,112.25,0.0,592.95,0.0,1673.125,0.0,733.0,215.5,712.575,793.0,0.0,1506.5,-592.95,-1673.125,-733.0,-497.07500000000005,793.0,-1196.65,None,DK_1,2026-04-23
2026-01-04 03:00:00+00:00,1900.5,124.0,0.0,600.0,0.0,1598.425,0.0,733.05,0.0,606.725,590.0,0.0,1776.5,-600.0,-1598.425,-733.05,-606.725,590.0,-1171.6999999999998,None,DK_1,2026-04-23
2026-01-04 04:00:00+00:00,2128.25,451.0,0.0,600.0,0.0,1676.3,0.0,733.025,0.0,285.075,399.0,0.0,1677.25,-600.0,-1676.3,-733.025,-285.075,399.0,-1218.1499999999999,None,DK_1,2026-04-23
2026-01-04 05:00:00+00:00,1584.5,431.0,0.0,599.975,0.0,1669.25,0.0,729.2,525.0,174.15,353.0,0.0,1153.5,-599.975,-1669.25,-729.2,350.85,353.0,-1141.0749999999998,None,DK_1,2026-04-23
2026-01-04 06:00:00+00:00,1205.5,347.5,0.0,599.75,0.0,1546.2,0.0,733.1,529.275,128.05,346.0,0.0,858.0,-599.75,-1546.2,-733.1,401.22499999999997,346.0,-1273.8250000000003,None,DK_1,2026-04-23
2026-01-04 07:00:00+00:00,1105.75,226.0,0.0,588.825,0.0,1252.375,0.0,731.375,453.8,422.925,80.0,19.0,879.75,-588.825,-1252.375,-731.375,30.875,61.0,-1600.95,None,DK_1,2026-04-23
2026-01-04 08:00:00+00:00,424.0,215.0,0.0,539.375,0.0,454.47499999999997,0.0,660.75,49.95,297.425,28.0,0.0,209.0,-539.375,-454.47499999999997,-660.75,-247.47500000000002,28.0,-1665.0749999999998,None,DK_1,2026-04-23
2026-01-04 09:00:00+00:00,306.25,907.75,0.0,527.8,0.0,52.825,0.0,255.525,127.775,756.95,426.0,0.0,-601.5,-527.8,-52.825,-255.525,-629.1750000000001,426.0,-1640.8250000000003,None,DK_1,2026-04-23
2026-01-04 10:00:00+00:00,203.75,1397.75,0.0,321.45,0.0,50.15,0.0,151.275,250.65,716.7,663.0,0.0,-1194.0,-321.45,-50.15,-151.275,-466.05000000000007,663.0,-1519.9250000000002,None,DK_1,2026-04-23
2026-01-04 11:00:00+00:00,5.25,1357.75,0.0,313.85,0.0,69.575,0.0,68.2,979.0250000000001,700.0,683.0,0.0,-1352.5,-313.85,-69.575,-68.2,279.0250000000001,683.0,-842.0999999999999,None,DK_1,2026-04-23
2026-01-04 12:00:00+00:00,30.25,2272.5,30.425,0.0,0.0,255.025,204.15,0.0,931.5,700.0,782.0,0.0,-2242.25,30.425,-255.025,204.15,231.5,782.0,-1249.1999999999998,None,DK_1,2026-04-23
2026-01-04 13:00:00+00:00,33.75,1941.75,153.525,0.0,0.0,86.9,60.6,7.05,590.05,700.0,513.0,0.0,-1908.0,153.525,-86.9,53.550000000000004,-109.95000000000005,513.0,-1384.775,None,DK_1,2026-04-23
2026-01-04 14:00:00+00:00,166.75,1419.0,106.95,0.0,0.0,110.775,6.875,5.449999999999999,199.275,778.1,422.0,69.0,-1252.25,106.95,-110.775,1.4250000000000007,-578.825,353.0,-1480.4750000000001,None,DK_1,2026-04-23
2026-01-04 15:00:00+00:00,135.75,1204.25,165.475,0.0,0.0,84.75,0.175,1.775,159.7,700.0,95.0,176.0,-1068.5,165.475,-84.75,-1.5999999999999999,-540.3,-81.0,-1610.675,None,DK_1,2026-04-23
2026-01-04 16:00:00+00:00,205.25,1144.25,0.325,0.0,0.0,199.7,0.025,2.15,199.05,700.0,0.0,0.0,-939.0,0.325,-199.7,-2.125,-500.95,0.0,-1641.45,None,DK_1,2026-04-23
2026-01-04 17:00:00+00:00,213.75,1183.25,99.325,10.95,0.0,91.85,0.0,1.9,276.7,700.0,41.0,2.0,-969.5,88.375,-91.85,-1.9,-423.3,39.0,-1359.175,None,DK_1,2026-04-23
2026-01-04 18:00:00+00:00,297.0,1094.75,174.075,0.0,0.0,70.075,0.07500000000000001,0.075,285.92499999999995,700.0,30.0,57.0,-797.75,174.075,-70.075,1.3877787807814457e-17,-414.07500000000005,-27.0,-1134.825,None,DK_1,2026-04-23
2026-01-04 19:00:00+00:00,481.0,1006.25,41.65,37.15,0.0,117.05,0.0,14.025,145.14999999999998,700.0,391.0,35.0,-525.25,4.5,-117.05,-14.025,-554.85,356.0,-850.675,None,DK_1,2026-04-23
2026-01-04 20:00:00+00:00,141.5,418.5,0.0,59.725,0.0,416.025,0.0,23.0,139.20000000000002,774.025,615.0,209.0,-277.0,-59.725,-416.025,-23.0,-634.8249999999999,406.0,-1004.5749999999998,None,DK_1,2026-04-23
2026-01-04 21:00:00+00:00,294.75,660.0,58.15,0.0,0.0,583.675,0.0,41.075,42.699999999999996,647.225,699.0,317.0,-365.25,58.15,-583.675,-41.075,-604.525,382.0,-1154.375,None,DK_1,2026-04-23
2026-01-04 22:00:00+00:00,440.5,112.5,6.65,197.75,0.0,326.375,0.0,7.300000000000001,68.8,523.075,13.0,479.0,328.0,-191.1,-326.375,-7.300000000000001,-454.27500000000003,-466.0,-1117.0500000000002,None,DK_1,2026-04-23
2026-01-04 23:00:00+00:00,201.0,253.5,0.0,264.525,0.0,577.15,0.0,132.8,162.775,464.8,0.0,533.0,-52.5,-264.525,-577.15,-132.8,-302.025,-533.0,-1862.0,None,DK_1,2026-04-23
2026-01-05 00:00:00+00:00,277.75,101.75,0.0,318.475,0.0,730.9,0.0,15.0,102.55,585.0,0.0,439.0,176.0,-318.475,-730.9,-15.0,-482.45,-439.0,-1809.825,None,DK_1,2026-04-23
2026-01-05 01:00:00+00:00,319.0,103.0,16.875,104.975,0.0,1091.05,0.0,26.05,132.85,484.6,32.0,456.0,216.0,-88.1,-1091.05,-26.05,-351.75,-424.0,-1764.9499999999998,None,DK_1,2026-04-23
2026-01-05 02:00:00+00:00,288.75,147.25,0.0,132.025,0.0,1137.65,0.0,68.9,37.9,264.525,120.0,484.0,141.5,-132.025,-1137.65,-68.9,-226.62499999999997,-364.0,-1787.7000000000003,None,DK_1,2026-04-23
2026-01-05 03:00:00+00:00,1105.25,76.25,50.949999999999996,0.0,0.0,1549.8,0.0,295.575,117.85000000000001,275.45,0.0,570.0,1029.0,50.949999999999996,-1549.8,-295.575,-157.59999999999997,-570.0,-1493.0249999999999,None,DK_1,2026-04-23
2026-01-05 04:00:00+00:00,1435.5,92.75,19.925,16.85,0.0,1662.1,0.0,314.25,316.2,248.39999999999998,109.0,597.0,1342.75,3.0749999999999993,-1662.1,-314.25,67.80000000000001,-488.0,-1050.725,None,DK_1,2026-04-23
2026-01-05 05:00:00+00:00,2041.5,13.5,201.95,0.0,0.0,1607.125,0.0,304.975,38.949999999999996,380.275,0.0,1080.0,2028.0,201.95,-1607.125,-304.975,-341.325,-1080.0,-1103.4750000000001,None,DK_1,2026-04-23
2026-01-05 06:00:00+00:00,1313.5,0.0,74.55,0.0,0.0,1445.275,0.0,145.025,189.225,175.0,0.0,1075.0,1313.5,74.55,-1445.275,-145.025,14.224999999999994,-1075.0,-1263.025,None,DK_1,2026-04-23
2026-01-05 07:00:00+00:00,118.5,56.75,200.175,0.0,0.0,667.6,98.35,0.0,288.52500000000003,505.9,0.0,1055.0,61.75,200.175,-667.6,98.35,-217.37499999999994,-1055.0,-1579.7,None,DK_1,2026-04-23
2026-01-05 08:00:00+00:00,96.5,1240.75,99.6,4.35,0.0,351.5,106.9,14.05,1105.5,700.0,268.0,799.0,-1144.25,95.25,-351.5,92.85000000000001,405.5,-531.0,-1433.15,None,DK_1,2026-04-23
2026-01-05 09:00:00+00:00,244.0,1106.25,261.35,0.0,0.0,751.825,288.325,0.0,898.975,700.0,0.0,731.0,-862.25,261.35,-751.825,288.325,198.97500000000002,-731.0,-1596.4249999999997,None,DK_1,2026-04-23
2026-01-05 10:00:00+00:00,379.25,1063.25,219.575,0.0,0.0,1252.975,307.425,0.0,1400.0,700.0,0.0,900.0,-684.0,219.575,-1252.975,307.425,700.0,-900.0,-1609.975,None,DK_1,2026-04-23
2026-01-05 11:00:00+00:00,75.5,1164.5,424.475,0.0,0.0,1072.7,648.35,0.0,1349.775,712.075,52.0,1100.0,-1089.0,424.475,-1072.7,648.35,637.7,-1048.0,-1499.175,None,DK_1,2026-04-23
2026-01-05 12:00:00+00:00,57.5,693.25,261.15000000000003,0.0,0.0,1220.625,434.125,0.0,1400.0,700.0,168.0,1100.0,-635.75,261.15000000000003,-1220.625,434.125,700.0,-932.0,-1393.1,None,DK_1,2026-04-23
2026-01-05 13:00:00+00:00,107.5,750.75,460.125,0.0,0.0,905.475,673.075,0.0,1400.0,700.0,76.0,1100.0,-643.25,460.125,-905.475,673.075,700.0,-1024.0,-739.5249999999999,None,DK_1,2026-04-23
2026-01-05 14:00:00+00:00,212.25,1075.5,492.54999999999995,0.0,0.0,417.775,732.3,0.0,1086.825,700.0,25.0,1100.0,-863.25,492.54999999999995,-417.775,732.3,386.82500000000005,-1075.0,-744.35,None,DK_1,2026-04-23
2026-01-05 15:00:00+00:00,385.75,1359.75,358.15,0.0,0.0,0.0,733.3,0.0,467.95,851.2,0.0,1100.0,-974.0,358.15,0.0,733.3,-383.25000000000006,-1100.0,-1365.8000000000002,None,DK_1,2026-04-23
2026-01-05 16:00:00+00:00,135.5,1043.5,302.425,0.0,0.0,161.85000000000002,614.925,0.0,353.525,718.95,331.0,1100.0,-908.0,302.425,-161.85000000000002,614.925,-365.42500000000007,-769.0,-1286.9250000000002,None,DK_1,2026-04-23
