,LT_LV,LV_LT,LT_PL,PL_LT,LT_SE_4,SE_4_LT,LT_LV_net_export,LT_PL_net_export,LT_SE_4_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,646.8,0.0,63.875,180.75,0.0,700.0,646.8,-116.875,-700.0,-170.07500000000005,None,LT,2026-04-23
2026-01-01 01:00:00+00:00,727.275,0.0,72.975,91.0,0.0,700.0,727.275,-18.025000000000006,-700.0,9.25,None,LT,2026-04-23
2026-01-01 02:00:00+00:00,786.0,0.0,84.05,3.175,0.0,699.775,786.0,80.875,-699.775,167.10000000000002,None,LT,2026-04-23
2026-01-01 03:00:00+00:00,742.0,0.0,124.325,56.65,0.0,626.525,742.0,67.67500000000001,-626.525,183.14999999999998,None,LT,2026-04-23
2026-01-01 04:00:00+00:00,724.05,0.0,148.8,99.325,0.0,602.575,724.05,49.47500000000001,-602.575,170.94999999999993,None,LT,2026-04-23
2026-01-01 05:00:00+00:00,735.25,0.0,35.825,158.45,0.0,630.475,735.25,-122.62499999999999,-630.475,-17.850000000000023,None,LT,2026-04-23
2026-01-01 06:00:00+00:00,770.125,0.0,2.875,161.875,0.0,688.475,770.125,-159.0,-688.475,-77.35000000000002,None,LT,2026-04-23
2026-01-01 07:00:00+00:00,746.225,0.0,9.0,167.95,0.0,699.075,746.225,-158.95,-699.075,-111.79999999999995,None,LT,2026-04-23
2026-01-01 08:00:00+00:00,755.0500000000001,0.0,1.325,161.325,0.0,700.0,755.0500000000001,-160.0,-700.0,-104.94999999999993,None,LT,2026-04-23
2026-01-01 09:00:00+00:00,775.15,0.0,0.0,160.0,0.0,670.8,775.15,-160.0,-670.8,-55.64999999999998,None,LT,2026-04-23
2026-01-01 10:00:00+00:00,812.725,0.0,0.0,161.0,0.0,676.275,812.725,-161.0,-676.275,-24.549999999999955,None,LT,2026-04-23
2026-01-01 11:00:00+00:00,802.925,0.0,0.0,161.0,0.0,694.925,802.925,-161.0,-694.925,-53.0,None,LT,2026-04-23
2026-01-01 12:00:00+00:00,686.0,0.0,11.175,144.8,0.0,694.9,686.0,-133.625,-694.9,-142.52499999999998,None,LT,2026-04-23
2026-01-01 13:00:00+00:00,790.0,0.0,78.675,184.325,0.0,560.6,790.0,-105.64999999999999,-560.6,123.75,None,LT,2026-04-23
2026-01-01 14:00:00+00:00,807.0,0.0,154.2,80.275,0.0,676.5,807.0,73.92499999999998,-676.5,204.42499999999995,None,LT,2026-04-23
2026-01-01 15:00:00+00:00,801.0,0.0,229.1,57.05,0.0,698.35,801.0,172.05,-698.35,274.69999999999993,None,LT,2026-04-23
2026-01-01 16:00:00+00:00,800.0,0.0,219.175,116.025,0.0,662.05,800.0,103.15,-662.05,241.10000000000002,None,LT,2026-04-23
2026-01-01 17:00:00+00:00,816.6,0.0,206.0,63.05,0.0,700.0,816.6,142.95,-700.0,259.54999999999995,None,LT,2026-04-23
2026-01-01 18:00:00+00:00,821.0,0.0,234.3,92.525,0.0,699.675,821.0,141.775,-699.675,263.1,None,LT,2026-04-23
2026-01-01 19:00:00+00:00,835.125,0.0,152.175,95.6,0.0,628.55,835.125,56.57500000000002,-628.55,263.1500000000001,None,LT,2026-04-23
2026-01-01 20:00:00+00:00,855.0,0.0,84.4,148.675,0.0,628.45,855.0,-64.275,-628.45,162.27499999999998,None,LT,2026-04-23
2026-01-01 21:00:00+00:00,828.025,0.0,15.075,169.125,0.0,688.325,828.025,-154.05,-688.325,-14.350000000000136,None,LT,2026-04-23
2026-01-01 22:00:00+00:00,821.275,0.0,0.0,156.0,0.0,695.425,821.275,-156.0,-695.425,-30.149999999999977,None,LT,2026-04-23
2026-01-01 23:00:00+00:00,525.8,0.0,3.8,158.8,0.0,496.7,525.8,-155.0,-496.7,-125.90000000000003,None,LT,2026-04-23
2026-01-02 00:00:00+00:00,656.525,0.0,0.0,154.0,0.0,555.625,656.525,-154.0,-555.625,-53.10000000000002,None,LT,2026-04-23
2026-01-02 01:00:00+00:00,502.75,0.0,9.375,163.375,0.0,629.2,502.75,-154.0,-629.2,-280.45000000000005,None,LT,2026-04-23
2026-01-02 02:00:00+00:00,550.85,0.0,28.95,182.95,0.0,601.375,550.85,-154.0,-601.375,-204.52499999999998,None,LT,2026-04-23
2026-01-02 03:00:00+00:00,688.575,0.0,8.725,159.75,0.0,580.9,688.575,-151.025,-580.9,-43.34999999999991,None,LT,2026-04-23
2026-01-02 04:00:00+00:00,502.45,0.0,30.5,183.95,2.075,355.7,502.45,-153.45,-353.625,-4.625,None,LT,2026-04-23
2026-01-02 05:00:00+00:00,101.975,0.0,150.75,99.875,0.0,160.925,101.975,50.875,-160.925,-8.075000000000017,None,LT,2026-04-23
2026-01-02 06:00:00+00:00,167.025,0.0,199.825,4.825,0.0,437.4,167.025,195.0,-437.4,-75.375,None,LT,2026-04-23
2026-01-02 07:00:00+00:00,225.3,0.0,222.125,25.125,0.0,546.0,225.3,197.0,-546.0,-123.69999999999999,None,LT,2026-04-23
2026-01-02 08:00:00+00:00,245.225,0.0,216.475,17.475,0.0,391.575,245.225,199.0,-391.575,52.650000000000034,None,LT,2026-04-23
2026-01-02 09:00:00+00:00,248.85,0.0,207.1,7.1,0.0,530.775,248.85,200.0,-530.775,-81.92499999999995,None,LT,2026-04-23
2026-01-02 10:00:00+00:00,636.4,0.0,198.0,260.85,0.0,671.525,636.4,-62.85000000000002,-671.525,-97.97500000000002,None,LT,2026-04-23
2026-01-02 11:00:00+00:00,925.1,0.0,199.725,360.725,0.0,700.0,925.1,-161.00000000000003,-700.0,64.10000000000002,None,LT,2026-04-23
2026-01-02 12:00:00+00:00,969.175,0.0,196.0,345.95,0.0,678.325,969.175,-149.95,-678.325,140.89999999999986,None,LT,2026-04-23
2026-01-02 13:00:00+00:00,978.675,0.0,194.0,355.0,0.0,699.9,978.675,-161.0,-699.9,117.77499999999998,None,LT,2026-04-23
2026-01-02 14:00:00+00:00,764.3,0.0,194.0,355.0,0.0,700.0,764.3,-161.0,-700.0,-96.70000000000005,None,LT,2026-04-23
2026-01-02 15:00:00+00:00,804.45,0.0,194.0,318.425,0.0,699.9,804.45,-124.42500000000001,-699.9,-19.874999999999886,None,LT,2026-04-23
2026-01-02 16:00:00+00:00,1027.0,0.0,194.0,355.6,0.0,700.0,1027.0,-161.60000000000002,-700.0,165.39999999999998,None,LT,2026-04-23
2026-01-02 17:00:00+00:00,924.375,0.0,193.0,323.025,0.0,687.75,924.375,-130.02499999999998,-687.75,106.60000000000002,None,LT,2026-04-23
2026-01-02 18:00:00+00:00,617.45,0.0,206.2,264.175,0.0,700.0,617.45,-57.97500000000002,-700.0,-140.52499999999998,None,LT,2026-04-23
2026-01-02 19:00:00+00:00,197.125,0.0,212.55,20.55,0.0,504.975,197.125,192.0,-504.975,-115.85000000000002,None,LT,2026-04-23
2026-01-02 20:00:00+00:00,338.225,0.0,212.8,22.8,0.0,651.75,338.225,190.0,-651.75,-123.52499999999998,None,LT,2026-04-23
2026-01-02 21:00:00+00:00,207.10000000000002,0.0,207.475,29.075,0.0,453.875,207.10000000000002,178.4,-453.875,-68.375,None,LT,2026-04-23
2026-01-02 22:00:00+00:00,437.2,0.0,187.075,132.6,0.0,528.775,437.2,54.474999999999994,-528.775,-37.10000000000002,None,LT,2026-04-23
2026-01-02 23:00:00+00:00,156.425,0.0,161.275,71.05,0.0,655.075,156.425,90.22500000000001,-655.075,-408.425,None,LT,2026-04-23
2026-01-03 00:00:00+00:00,33.75,0.0,192.2,86.775,0.0,575.875,33.75,105.42499999999998,-575.875,-436.70000000000005,None,LT,2026-04-23
2026-01-03 01:00:00+00:00,163.925,0.0,192.95,260.25,0.0,568.75,163.925,-67.30000000000001,-568.75,-472.125,None,LT,2026-04-23
2026-01-03 02:00:00+00:00,245.825,0.0,201.55,310.3,0.0,666.475,245.825,-108.75,-666.475,-529.4000000000001,None,LT,2026-04-23
2026-01-03 03:00:00+00:00,218.0,0.0,188.275,340.325,0.0,691.975,218.0,-152.04999999999998,-691.975,-626.025,None,LT,2026-04-23
2026-01-03 04:00:00+00:00,111.1,0.0,23.875,157.2,0.0,667.7,111.1,-133.325,-667.7,-689.9250000000001,None,LT,2026-04-23
2026-01-03 05:00:00+00:00,82.075,0.0,19.9,168.9,0.0,699.85,82.075,-149.0,-699.85,-766.775,None,LT,2026-04-23
2026-01-03 06:00:00+00:00,79.675,0.0,98.525,159.0,0.0,654.3,79.675,-60.474999999999994,-654.3,-635.0999999999999,None,LT,2026-04-23
2026-01-03 07:00:00+00:00,196.725,0.0,0.075,161.075,0.0,574.325,196.725,-161.0,-574.325,-538.6,None,LT,2026-04-23
2026-01-03 08:00:00+00:00,29.65,0.0,0.0,161.0,0.0,636.35,29.65,-161.0,-636.35,-767.7,None,LT,2026-04-23
2026-01-03 09:00:00+00:00,0.0,4.325,0.0,161.0,0.0,534.375,-4.325,-161.0,-534.375,-699.7,None,LT,2026-04-23
2026-01-03 10:00:00+00:00,125.07499999999999,0.0,0.0,161.0,0.0,627.675,125.07499999999999,-161.0,-627.675,-663.5999999999999,None,LT,2026-04-23
2026-01-03 11:00:00+00:00,46.775,0.0,18.95,166.9,0.0,466.25,46.775,-147.95000000000002,-466.25,-567.425,None,LT,2026-04-23
2026-01-03 12:00:00+00:00,128.525,0.0,59.625,179.1,0.0,363.075,128.525,-119.475,-363.075,-354.025,None,LT,2026-04-23
2026-01-03 13:00:00+00:00,197.72500000000002,0.0,325.675,162.0,0.0,677.825,197.72500000000002,163.675,-677.825,-316.425,None,LT,2026-04-23
2026-01-03 14:00:00+00:00,267.075,0.0,288.625,163.0,0.0,629.05,267.075,125.625,-629.05,-236.34999999999997,None,LT,2026-04-23
2026-01-03 15:00:00+00:00,132.2,0.0,258.35,75.575,0.0,445.9,132.2,182.77500000000003,-445.9,-130.92499999999995,None,LT,2026-04-23
2026-01-03 16:00:00+00:00,93.85,0.0,191.225,0.0,0.0,292.875,93.85,191.225,-292.875,-7.800000000000011,None,LT,2026-04-23
2026-01-03 17:00:00+00:00,386.1,0.0,195.65,0.0,0.0,286.075,386.1,195.65,-286.075,295.675,None,LT,2026-04-23
2026-01-03 18:00:00+00:00,436.1,0.0,243.675,45.3,0.0,446.35,436.1,198.375,-446.35,188.125,None,LT,2026-04-23
2026-01-03 19:00:00+00:00,392.7,0.0,200.075,8.125,0.0,284.225,392.7,191.95,-284.225,300.42499999999995,None,LT,2026-04-23
2026-01-03 20:00:00+00:00,325.625,0.0,249.275,63.6,0.0,325.275,325.625,185.675,-325.275,186.02500000000003,None,LT,2026-04-23
2026-01-03 21:00:00+00:00,307.475,0.0,217.3,25.475,0.0,236.8,307.475,191.82500000000002,-236.8,262.50000000000006,None,LT,2026-04-23
2026-01-03 22:00:00+00:00,229.375,0.0,212.0,36.8,0.0,123.4,229.375,175.2,-123.4,281.17499999999995,None,LT,2026-04-23
2026-01-03 23:00:00+00:00,50.75,0.0,187.0,23.75,101.725,0.0,50.75,163.25,101.725,315.725,None,LT,2026-04-23
2026-01-04 00:00:00+00:00,23.55,0.0,186.0,31.15,152.95,0.0,23.55,154.85,152.95,331.35,None,LT,2026-04-23
2026-01-04 01:00:00+00:00,0.225,13.75,188.225,3.675,153.425,0.0,-13.525,184.54999999999998,153.425,324.45,None,LT,2026-04-23
2026-01-04 02:00:00+00:00,0.0,4.775,187.225,1.125,103.575,0.0,-4.775,186.1,103.575,284.9,None,LT,2026-04-23
2026-01-04 03:00:00+00:00,22.849999999999998,0.0,218.85,109.9,0.0,88.5,22.849999999999998,108.94999999999999,-88.5,43.29999999999998,None,LT,2026-04-23
2026-01-04 04:00:00+00:00,32.375,0.0,201.875,133.325,0.0,164.075,32.375,68.55000000000001,-164.075,-63.14999999999998,None,LT,2026-04-23
2026-01-04 05:00:00+00:00,0.0,35.625,228.625,127.475,0.0,228.0,-35.625,101.15,-228.0,-162.475,None,LT,2026-04-23
2026-01-04 06:00:00+00:00,29.45,3.45,174.325,53.05,0.0,229.05,26.0,121.27499999999999,-229.05,-81.77500000000003,None,LT,2026-04-23
2026-01-04 07:00:00+00:00,38.025,0.0,221.85,42.5,0.0,438.3,38.025,179.35,-438.3,-220.925,None,LT,2026-04-23
2026-01-04 08:00:00+00:00,35.25,0.0,196.95,46.2,0.0,631.55,35.25,150.75,-631.55,-445.54999999999995,None,LT,2026-04-23
2026-01-04 09:00:00+00:00,70.5,0.0,8.475,153.375,0.0,665.075,70.5,-144.9,-665.075,-739.475,None,LT,2026-04-23
2026-01-04 10:00:00+00:00,27.55,0.3,10.35,171.35,0.0,700.0,27.25,-161.0,-700.0,-833.75,None,LT,2026-04-23
2026-01-04 11:00:00+00:00,0.0,47.575,10.4,171.4,0.0,696.925,-47.575,-161.0,-696.925,-905.5,None,LT,2026-04-23
2026-01-04 12:00:00+00:00,0.0,155.6,9.3,171.3,0.0,700.0,-155.6,-162.0,-700.0,-1017.6,None,LT,2026-04-23
2026-01-04 13:00:00+00:00,0.0,155.025,0.0,164.0,0.0,700.0,-155.025,-164.0,-700.0,-1019.025,None,LT,2026-04-23
2026-01-04 14:00:00+00:00,0.0,131.85000000000002,0.0,164.0,0.0,700.0,-131.85000000000002,-164.0,-700.0,-995.85,None,LT,2026-04-23
2026-01-04 15:00:00+00:00,0.0,62.325,0.375,164.375,0.0,700.0,-62.325,-164.0,-700.0,-926.325,None,LT,2026-04-23
2026-01-04 16:00:00+00:00,16.35,5.725,9.15,167.2,0.0,668.05,10.625000000000002,-158.04999999999998,-668.05,-815.4749999999999,None,LT,2026-04-23
2026-01-04 17:00:00+00:00,72.825,0.0,94.3,205.375,0.0,564.775,72.825,-111.075,-564.775,-603.025,None,LT,2026-04-23
2026-01-04 18:00:00+00:00,269.45,0.0,130.325,162.0,0.0,656.325,269.45,-31.67500000000001,-656.325,-418.55000000000007,None,LT,2026-04-23
2026-01-04 19:00:00+00:00,344.55,0.0,174.5,183.85,0.0,639.7,344.55,-9.349999999999994,-639.7,-304.5,None,LT,2026-04-23
2026-01-04 20:00:00+00:00,577.3,0.0,86.275,192.15,0.0,672.95,577.3,-105.875,-672.95,-201.5250000000001,None,LT,2026-04-23
2026-01-04 21:00:00+00:00,703.85,0.0,64.125,168.625,0.0,659.725,703.85,-104.5,-659.725,-60.375,None,LT,2026-04-23
2026-01-04 22:00:00+00:00,699.1,0.0,11.625,126.0,0.0,629.275,699.1,-114.375,-629.275,-44.549999999999955,None,LT,2026-04-23
2026-01-04 23:00:00+00:00,692.775,0.0,4.2,162.2,0.0,699.25,692.775,-158.0,-699.25,-164.47500000000002,None,LT,2026-04-23
2026-01-05 00:00:00+00:00,637.7,0.0,41.725,164.425,0.0,685.05,637.7,-122.70000000000002,-685.05,-170.04999999999995,None,LT,2026-04-23
2026-01-05 01:00:00+00:00,271.2,0.0,247.875,156.55,0.0,463.725,271.2,91.32499999999999,-463.725,-101.20000000000005,None,LT,2026-04-23
2026-01-05 02:00:00+00:00,322.15,0.0,323.35,158.0,0.0,568.175,322.15,165.35000000000002,-568.175,-80.67499999999995,None,LT,2026-04-23
2026-01-05 03:00:00+00:00,557.175,0.0,124.7,196.15,0.0,669.9,557.175,-71.45,-669.9,-184.175,None,LT,2026-04-23
2026-01-05 04:00:00+00:00,451.025,0.0,111.7,183.325,0.0,672.75,451.025,-71.62499999999999,-672.75,-293.35,None,LT,2026-04-23
2026-01-05 05:00:00+00:00,434.95,0.0,53.025,164.125,0.0,697.175,434.95,-111.1,-697.175,-373.32499999999993,None,LT,2026-04-23
2026-01-05 06:00:00+00:00,170.45,0.0,91.175,20.85,0.0,691.225,170.45,70.32499999999999,-691.225,-450.45000000000005,None,LT,2026-04-23
2026-01-05 07:00:00+00:00,73.15,43.325,113.25,188.9,0.0,541.25,29.825000000000003,-75.65,-541.25,-587.075,None,LT,2026-04-23
2026-01-05 08:00:00+00:00,0.0,233.05,129.9,189.1,0.0,532.05,-233.05,-59.19999999999999,-532.05,-824.3,None,LT,2026-04-23
2026-01-05 09:00:00+00:00,0.0,135.4,84.675,249.675,0.0,699.875,-135.4,-165.0,-699.875,-1000.275,None,LT,2026-04-23
2026-01-05 10:00:00+00:00,0.0,110.95,92.675,254.25,0.0,700.0,-110.95,-161.575,-700.0,-972.525,None,LT,2026-04-23
2026-01-05 11:00:00+00:00,0.0,168.6,7.175,171.175,0.0,695.75,-168.6,-164.0,-695.75,-1028.35,None,LT,2026-04-23
2026-01-05 12:00:00+00:00,0.0,130.025,169.225,330.775,0.0,682.2,-130.025,-161.54999999999998,-682.2,-973.7750000000001,None,LT,2026-04-23
2026-01-05 13:00:00+00:00,0.0,196.77499999999998,199.1,267.55,0.0,695.25,-196.77499999999998,-68.45000000000002,-695.25,-960.475,None,LT,2026-04-23
2026-01-05 14:00:00+00:00,0.0,186.77499999999998,182.575,343.7,0.0,440.3,-186.77499999999998,-161.125,-440.3,-788.2,None,LT,2026-04-23
2026-01-05 15:00:00+00:00,0.0,392.275,79.025,239.5,0.0,183.925,-392.275,-160.475,-183.925,-736.675,None,LT,2026-04-23
2026-01-05 16:00:00+00:00,117.425,122.275,52.75,205.025,27.65,263.425,-4.8500000000000085,-152.275,-235.775,-392.9,None,LT,2026-04-23
2026-01-05 17:00:00+00:00,133.8,78.2,162.1,218.075,0.0,329.9,55.60000000000001,-55.974999999999994,-329.9,-330.275,None,LT,2026-04-23
2026-01-05 18:00:00+00:00,0.0,522.7,92.0,163.35,0.0,223.575,-522.7,-71.35,-223.575,-817.625,None,LT,2026-04-23
2026-01-05 19:00:00+00:00,0.0,577.775,115.525,121.7,0.0,356.55,-577.775,-6.174999999999997,-356.55,-940.5,None,LT,2026-04-23
2026-01-05 20:00:00+00:00,0.0,127.6,151.225,304.95,0.0,552.275,-127.6,-153.725,-552.275,-833.5999999999999,None,LT,2026-04-23
2026-01-05 21:00:00+00:00,11.05,73.025,219.55,289.775,0.0,614.0,-61.97500000000001,-70.22499999999997,-614.0,-746.2,None,LT,2026-04-23
2026-01-05 22:00:00+00:00,0.0,192.1,19.2,140.375,0.0,690.275,-192.1,-121.175,-690.275,-1003.55,None,LT,2026-04-23
2026-01-05 23:00:00+00:00,0.0,488.175,0.375,158.375,0.0,700.0,-488.175,-158.0,-700.0,-1346.175,None,LT,2026-04-23
2026-01-06 00:00:00+00:00,0.0,455.825,0.0,157.0,0.0,700.0,-455.825,-157.0,-700.0,-1312.825,None,LT,2026-04-23
2026-01-06 01:00:00+00:00,0.0,431.6,0.0,157.0,0.0,700.0,-431.6,-157.0,-700.0,-1288.6,None,LT,2026-04-23
2026-01-06 02:00:00+00:00,0.0,443.975,0.0,158.0,0.0,700.0,-443.975,-158.0,-700.0,-1301.975,None,LT,2026-04-23
2026-01-06 03:00:00+00:00,0.0,501.725,0.0,159.0,0.0,700.0,-501.725,-159.0,-700.0,-1360.725,None,LT,2026-04-23
2026-01-06 04:00:00+00:00,0.0,189.275,3.3,164.05,0.0,700.0,-189.275,-160.75,-700.0,-1050.025,None,LT,2026-04-23
2026-01-06 05:00:00+00:00,0.0,264.85,158.9,278.775,0.0,696.625,-264.85,-119.87499999999997,-696.625,-1081.35,None,LT,2026-04-23
2026-01-06 06:00:00+00:00,0.0,347.725,310.375,363.725,0.0,593.525,-347.725,-53.35000000000002,-593.525,-994.6,None,LT,2026-04-23
2026-01-06 07:00:00+00:00,0.0,378.1,194.15,327.3,0.0,446.8,-378.1,-133.15,-446.8,-958.05,None,LT,2026-04-23
2026-01-06 08:00:00+00:00,0.0,466.325,202.625,354.55,0.0,248.425,-466.325,-151.925,-248.425,-866.675,None,LT,2026-04-23
2026-01-06 09:00:00+00:00,0.0,726.65,482.7,349.325,0.0,308.575,-726.65,133.375,-308.575,-901.8499999999999,None,LT,2026-04-23
2026-01-06 10:00:00+00:00,0.0,511.2,194.5,332.225,0.0,329.225,-511.2,-137.72500000000002,-329.225,-978.15,None,LT,2026-04-23
2026-01-06 11:00:00+00:00,0.0,379.35,352.225,228.025,0.0,598.35,-379.35,124.20000000000002,-598.35,-853.5,None,LT,2026-04-23
2026-01-06 12:00:00+00:00,0.0,576.325,154.95,174.375,0.0,530.4,-576.325,-19.42500000000001,-530.4,-1126.15,None,LT,2026-04-23
2026-01-06 13:00:00+00:00,0.0,506.95,242.525,225.725,0.0,693.75,-506.95,16.80000000000001,-693.75,-1183.9,None,LT,2026-04-23
2026-01-06 14:00:00+00:00,0.0,463.0,157.65,249.25,0.0,689.85,-463.0,-91.6,-689.85,-1244.45,None,LT,2026-04-23
2026-01-06 15:00:00+00:00,0.0,573.4,156.45,209.85,0.0,634.825,-573.4,-53.400000000000006,-634.825,-1261.625,None,LT,2026-04-23
2026-01-06 16:00:00+00:00,0.0,615.375,248.25,203.45,0.0,670.275,-615.375,44.80000000000001,-670.275,-1240.85,None,LT,2026-04-23
2026-01-06 17:00:00+00:00,0.0,609.65,103.925,269.125,0.0,451.8,-609.65,-165.2,-451.8,-1226.6499999999999,None,LT,2026-04-23
2026-01-06 18:00:00+00:00,0.0,586.725,178.25,111.525,0.0,686.925,-586.725,66.725,-686.925,-1206.925,None,LT,2026-04-23
2026-01-06 19:00:00+00:00,0.0,596.275,191.15,61.025,0.0,663.8,-596.275,130.125,-663.8,-1129.9499999999998,None,LT,2026-04-23
2026-01-06 20:00:00+00:00,0.0,348.3,90.0,63.975,0.0,696.05,-348.3,26.025,-696.05,-1018.325,None,LT,2026-04-23
2026-01-06 21:00:00+00:00,0.0,407.375,73.775,137.875,0.0,694.15,-407.375,-64.1,-694.15,-1165.625,None,LT,2026-04-23
2026-01-06 22:00:00+00:00,0.0,406.3,143.0,21.85,0.0,693.9,-406.3,121.15,-693.9,-979.05,None,LT,2026-04-23
2026-01-06 23:00:00+00:00,0.0,503.625,63.025,150.75,0.0,700.0,-503.625,-87.725,-700.0,-1291.35,None,LT,2026-04-23
2026-01-07 00:00:00+00:00,0.0,511.825,36.6,98.075,0.0,700.0,-511.825,-61.475,-700.0,-1273.3,None,LT,2026-04-23
2026-01-07 01:00:00+00:00,0.0,495.07500000000005,4.625,162.7,0.0,700.0,-495.07500000000005,-158.075,-700.0,-1353.15,None,LT,2026-04-23
2026-01-07 02:00:00+00:00,0.0,593.05,0.55,130.8,0.0,700.0,-593.05,-130.25,-700.0,-1423.3,None,LT,2026-04-23
2026-01-07 03:00:00+00:00,0.0,583.5,0.6,161.6,0.0,700.0,-583.5,-161.0,-700.0,-1444.5,None,LT,2026-04-23
2026-01-07 04:00:00+00:00,0.0,425.925,82.775,71.875,0.0,700.0,-425.925,10.900000000000006,-700.0,-1115.025,None,LT,2026-04-23
2026-01-07 05:00:00+00:00,0.0,365.35,0.0,124.9,0.0,700.0,-365.35,-124.9,-700.0,-1190.25,None,LT,2026-04-23
2026-01-07 06:00:00+00:00,0.0,397.15,40.275,72.075,0.0,700.0,-397.15,-31.800000000000004,-700.0,-1128.95,None,LT,2026-04-23
2026-01-07 07:00:00+00:00,0.0,352.95,21.925,24.775,0.0,700.0,-352.95,-2.849999999999998,-700.0,-1055.8,None,LT,2026-04-23
2026-01-07 08:00:00+00:00,0.0,382.075,158.5,0.95,0.0,700.0,-382.075,157.55,-700.0,-924.525,None,LT,2026-04-23
2026-01-07 09:00:00+00:00,0.0,362.975,0.65,115.9,0.0,700.0,-362.975,-115.25,-700.0,-1178.225,None,LT,2026-04-23
2026-01-07 10:00:00+00:00,0.0,468.125,6.5,110.55,0.0,700.0,-468.125,-104.05,-700.0,-1272.175,None,LT,2026-04-23
2026-01-07 11:00:00+00:00,0.0,538.3,8.3,30.25,0.0,700.0,-538.3,-21.95,-700.0,-1260.25,None,LT,2026-04-23
2026-01-07 12:00:00+00:00,0.0,631.45,54.0,2.675,0.0,700.0,-631.45,51.325,-700.0,-1280.125,None,LT,2026-04-23
2026-01-07 13:00:00+00:00,0.0,704.5,100.725,1.025,0.0,700.0,-704.5,99.69999999999999,-700.0,-1304.8,None,LT,2026-04-23
2026-01-07 14:00:00+00:00,0.0,683.45,61.5,0.0,0.0,700.0,-683.45,61.5,-700.0,-1321.95,None,LT,2026-04-23
2026-01-07 15:00:00+00:00,0.0,585.925,134.925,0.0,0.0,700.0,-585.925,134.925,-700.0,-1151.0,None,LT,2026-04-23
2026-01-07 16:00:00+00:00,0.0,595.875,138.8,0.625,0.0,700.0,-595.875,138.175,-700.0,-1157.7,None,LT,2026-04-23
2026-01-07 17:00:00+00:00,0.0,406.425,0.0,24.975,0.0,700.0,-406.425,-24.975,-700.0,-1131.4,None,LT,2026-04-23
2026-01-07 18:00:00+00:00,0.0,421.575,0.0,148.15,0.0,700.0,-421.575,-148.15,-700.0,-1269.725,None,LT,2026-04-23
2026-01-07 19:00:00+00:00,0.0,394.575,0.575,81.175,0.0,700.0,-394.575,-80.6,-700.0,-1175.175,None,LT,2026-04-23
2026-01-07 20:00:00+00:00,0.0,385.325,45.45,129.375,0.0,700.0,-385.325,-83.925,-700.0,-1169.25,None,LT,2026-04-23
2026-01-07 21:00:00+00:00,0.0,520.825,0.0,161.0,0.0,700.0,-520.825,-161.0,-700.0,-1381.825,None,LT,2026-04-23
2026-01-07 22:00:00+00:00,0.0,568.25,159.725,183.6,0.0,700.0,-568.25,-23.875,-700.0,-1292.125,None,LT,2026-04-23
2026-01-07 23:00:00+00:00,0.0,616.925,3.125,161.45,0.0,700.0,-616.925,-158.325,-700.0,-1475.25,None,LT,2026-04-23
2026-01-08 00:00:00+00:00,0.0,612.925,63.625,156.475,0.0,700.0,-612.925,-92.85,-700.0,-1405.775,None,LT,2026-04-23
2026-01-08 01:00:00+00:00,0.0,573.2750000000001,98.325,179.1,0.0,700.0,-573.2750000000001,-80.77499999999999,-700.0,-1354.0500000000002,None,LT,2026-04-23
2026-01-08 02:00:00+00:00,0.0,563.625,69.9,179.175,0.0,700.0,-563.625,-109.275,-700.0,-1372.9,None,LT,2026-04-23
2026-01-08 03:00:00+00:00,0.0,574.975,22.325,168.3,0.0,700.0,-574.975,-145.97500000000002,-700.0,-1420.95,None,LT,2026-04-23
2026-01-08 04:00:00+00:00,0.0,582.05,0.8,164.8,0.0,700.0,-582.05,-164.0,-700.0,-1446.05,None,LT,2026-04-23
2026-01-08 05:00:00+00:00,0.0,360.725,2.225,167.225,0.0,700.0,-360.725,-165.0,-700.0,-1225.725,None,LT,2026-04-23
2026-01-08 06:00:00+00:00,0.0,411.85,3.125,146.45,0.0,700.0,-411.85,-143.325,-700.0,-1255.175,None,LT,2026-04-23
2026-01-08 07:00:00+00:00,0.0,497.175,0.25,169.25,0.0,700.0,-497.175,-169.0,-700.0,-1366.175,None,LT,2026-04-23
2026-01-08 08:00:00+00:00,0.0,527.25,7.575,149.9,0.0,700.0,-527.25,-142.32500000000002,-700.0,-1369.575,None,LT,2026-04-23
2026-01-08 09:00:00+00:00,0.0,497.825,98.1,186.55,0.0,691.6,-497.825,-88.45000000000002,-691.6,-1277.875,None,LT,2026-04-23
2026-01-08 10:00:00+00:00,0.0,549.225,188.025,191.775,0.0,699.8,-549.225,-3.75,-699.8,-1252.775,None,LT,2026-04-23
2026-01-08 11:00:00+00:00,0.0,541.175,205.325,255.925,0.0,697.125,-541.175,-50.60000000000002,-697.125,-1288.9,None,LT,2026-04-23
2026-01-08 12:00:00+00:00,0.0,556.4,207.125,285.4,0.0,643.75,-556.4,-78.27499999999998,-643.75,-1278.425,None,LT,2026-04-23
2026-01-08 13:00:00+00:00,0.0,616.25,304.8,223.65,0.0,699.95,-616.25,81.15,-699.95,-1235.0500000000002,None,LT,2026-04-23
2026-01-08 14:00:00+00:00,0.0,613.375,328.95,182.825,0.0,542.475,-613.375,146.125,-542.475,-1009.725,None,LT,2026-04-23
