,SI_AT,AT_SI,SI_HR,HR_SI,SI_IT_NORD,IT_NORD_SI,SI_HU,HU_SI,SI_AT_net_export,SI_HR_net_export,SI_IT_NORD_net_export,SI_HU_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,201.725,2273.525,1584.5749999999998,63.55,0.0,680.0,1258.6750000000002,36.05,-2071.8,1521.0249999999999,-680.0,1222.6250000000002,-8.150000000000091,None,SI,2026-04-23
2026-01-01 01:00:00+00:00,220.625,2325.1,2808.55,58.325,5.300000000000001,680.0,26.125,21.025,-2104.475,2750.2250000000004,-674.7,5.100000000000001,-23.84999999999959,None,SI,2026-04-23
2026-01-01 02:00:00+00:00,125.45,2147.8,391.125,49.675,7.8,680.0,2229.2999999999997,92.45,-2022.3500000000001,341.45,-672.2,2136.85,-216.25000000000045,None,SI,2026-04-23
2026-01-01 03:00:00+00:00,108.10000000000001,3035.125,2333.025,47.0,0.35,680.35,1222.425,30.65,-2927.025,2286.025,-680.0,1191.7749999999999,-129.22500000000014,None,SI,2026-04-23
2026-01-01 04:00:00+00:00,119.825,3309.475,1602.2749999999999,49.275,0.0,680.0,2245.625,0.0,-3189.65,1552.9999999999998,-680.0,2245.625,-71.02500000000055,None,SI,2026-04-23
2026-01-01 05:00:00+00:00,25.475,3118.175,1572.3249999999998,53.1,0.0,680.0,2176.0,0.15,-3092.7000000000003,1519.225,-680.0,2175.85,-77.62500000000045,None,SI,2026-04-23
2026-01-01 06:00:00+00:00,121.575,469.0,814.525,52.175,0.0,680.0,33.175,28.0,-347.425,762.35,-680.0,5.174999999999997,-259.9,None,SI,2026-04-23
2026-01-01 07:00:00+00:00,13.025,1075.025,1062.375,51.45,0.0,680.0,517.6,0.075,-1062.0,1010.925,-680.0,517.525,-213.55000000000007,None,SI,2026-04-23
2026-01-01 08:00:00+00:00,78.7,178.725,429.5,79.325,1.15,681.15,177.22500000000002,0.0,-100.02499999999999,350.175,-680.0,177.22500000000002,-252.62499999999994,None,SI,2026-04-23
2026-01-01 09:00:00+00:00,124.025,63.525000000000006,378.225,126.72500000000001,0.1,597.45,180.85,7.55,60.5,251.5,-597.35,173.29999999999998,-112.05000000000004,None,SI,2026-04-23
2026-01-01 10:00:00+00:00,573.775,1.05,352.65,43.4,0.975,680.975,73.225,316.625,572.725,309.25,-680.0,-243.4,-41.42499999999998,None,SI,2026-04-23
2026-01-01 11:00:00+00:00,96.675,125.425,376.4,42.725,0.825,634.875,310.25,0.4,-28.75,333.67499999999995,-634.05,309.85,-19.274999999999977,None,SI,2026-04-23
2026-01-01 12:00:00+00:00,116.0,306.0,450.025,52.95,0.0,680.0,458.375,25.45,-190.0,397.075,-680.0,432.925,-40.0,None,SI,2026-04-23
2026-01-01 13:00:00+00:00,303.15,819.5,1261.7749999999999,44.675,0.0,680.0,0.225,145.475,-516.35,1217.1,-680.0,-145.25,-124.50000000000011,None,SI,2026-04-23
2026-01-01 14:00:00+00:00,406.25,876.75,1375.925,47.15,15.95,705.0,56.125,5.15,-470.5,1328.7749999999999,-689.05,50.975,220.1999999999999,None,SI,2026-04-23
2026-01-01 15:00:00+00:00,1085.35,963.6750000000001,434.1,49.3,0.0,689.0,1535.5,874.9250000000001,121.67499999999984,384.8,-689.0,660.5749999999999,478.0499999999998,None,SI,2026-04-23
2026-01-01 16:00:00+00:00,7.575,254.525,510.075,52.075,3.925,703.45,1195.975,4.0,-246.95000000000002,458.0,-699.5250000000001,1191.975,703.4999999999998,None,SI,2026-04-23
2026-01-01 17:00:00+00:00,12.075,1543.875,441.675,56.475,5.324999999999999,718.2,2522.825,2.075,-1531.8,385.2,-712.875,2520.75,661.2750000000001,None,SI,2026-04-23
2026-01-01 18:00:00+00:00,0.2,892.875,385.475,52.425,4.8500000000000005,710.75,1617.3,10.15,-892.675,333.05,-705.9,1607.1499999999999,341.6249999999998,None,SI,2026-04-23
2026-01-01 19:00:00+00:00,1042.425,1873.2,703.425,50.75,1.425,718.525,2101.6000000000004,1019.2249999999999,-830.7750000000001,652.675,-717.1,1082.3750000000005,187.1750000000003,None,SI,2026-04-23
2026-01-01 20:00:00+00:00,4189.65,4.65,937.975,48.45,0.0,692.65,84.575,4446.15,4185.0,889.525,-692.65,-4361.575,20.300000000000182,None,SI,2026-04-23
2026-01-01 21:00:00+00:00,1.55,2785.7,771.775,49.25,0.475,668.425,2666.325,34.25,-2784.1499999999996,722.525,-667.9499999999999,2632.075,-97.49999999999955,None,SI,2026-04-23
2026-01-01 22:00:00+00:00,21.250000000000004,1875.325,858.825,50.4,4.725,532.875,1735.775,327.92499999999995,-1854.075,808.4250000000001,-528.15,1407.8500000000001,-165.95000000000005,None,SI,2026-04-23
2026-01-01 23:00:00+00:00,33.325,511.475,758.175,48.825,0.0,735.0,419.875,0.0,-478.15000000000003,709.3499999999999,-735.0,419.875,-83.92500000000013,None,SI,2026-04-23
2026-01-02 00:00:00+00:00,6.175000000000001,397.325,649.0,48.2,0.0,735.0,471.75,0.0,-391.15,600.8,-735.0,471.75,-53.60000000000002,None,SI,2026-04-23
2026-01-02 01:00:00+00:00,17.8,261.1,532.275,53.5,0.0,735.0,448.95,2.45,-243.3,478.775,-735.0,446.5,-53.025000000000034,None,SI,2026-04-23
2026-01-02 02:00:00+00:00,3.375,186.8,507.475,48.175,0.0,782.0,467.25,0.0,-183.425,459.3,-782.0,467.25,-38.875,None,SI,2026-04-23
2026-01-02 03:00:00+00:00,0.175,208.825,512.875,49.05,0.0,782.0,451.85,0.0,-208.64999999999998,463.825,-782.0,451.85,-74.97500000000002,None,SI,2026-04-23
2026-01-02 04:00:00+00:00,0.35,223.375,590.975,50.125,0.0,782.0,499.2,10.4,-223.025,540.85,-782.0,488.8,24.625000000000057,None,SI,2026-04-23
2026-01-02 05:00:00+00:00,0.44999999999999996,347.975,598.75,62.675,0.0,782.0,563.175,0.15,-347.52500000000003,536.075,-782.0,563.025,-30.425000000000068,None,SI,2026-04-23
2026-01-02 06:00:00+00:00,125.65,487.825,704.375,83.85,0.0,692.0,452.75,100.875,-362.17499999999995,620.525,-692.0,351.875,-81.77499999999998,None,SI,2026-04-23
2026-01-02 07:00:00+00:00,299.975,256.8,621.45,93.125,0.0,692.0,288.8,151.075,43.17500000000001,528.325,-692.0,137.72500000000002,17.225000000000023,None,SI,2026-04-23
2026-01-02 08:00:00+00:00,147.625,177.05,634.8,128.2,18.725,605.75,68.7,45.1,-29.42500000000001,506.59999999999997,-587.025,23.6,-86.25000000000003,None,SI,2026-04-23
2026-01-02 09:00:00+00:00,184.825,562.1,556.55,264.15,306.9,153.775,162.725,360.45,-377.27500000000003,292.4,153.12499999999997,-197.725,-129.47500000000008,None,SI,2026-04-23
2026-01-02 10:00:00+00:00,156.55,560.575,559.275,189.4,243.75,259.7,257.225,375.65,-404.02500000000003,369.875,-15.949999999999989,-118.42499999999995,-168.52499999999998,None,SI,2026-04-23
2026-01-02 11:00:00+00:00,0.025,726.075,672.05,278.54999999999995,274.725,357.625,477.45,294.225,-726.0500000000001,393.5,-82.89999999999998,183.22499999999997,-232.22500000000008,None,SI,2026-04-23
2026-01-02 12:00:00+00:00,90.575,377.625,740.275,439.65,160.85,606.0,245.75,54.525,-287.05,300.625,-445.15,191.225,-240.35,None,SI,2026-04-23
2026-01-02 13:00:00+00:00,0.0,891.7,736.15,96.35,217.2,608.55,495.25,70.625,-891.7,639.8,-391.34999999999997,424.625,-218.625,None,SI,2026-04-23
2026-01-02 14:00:00+00:00,0.30000000000000004,767.825,788.8,92.25,66.35,791.4,894.25,38.5,-767.5250000000001,696.55,-725.05,855.75,59.72499999999991,None,SI,2026-04-23
2026-01-02 15:00:00+00:00,60.575,482.15,980.175,197.0,23.525,785.55,925.775,9.625,-421.575,783.175,-762.025,916.15,515.7249999999999,None,SI,2026-04-23
2026-01-02 16:00:00+00:00,138.525,392.5,1023.625,147.8,1.5,854.0,939.0,63.775,-253.975,875.825,-852.5,875.225,644.575,None,SI,2026-04-23
2026-01-02 17:00:00+00:00,717.55,348.225,998.9,192.125,127.475,848.925,869.025,663.825,369.32499999999993,806.775,-721.4499999999999,205.19999999999993,659.8499999999999,None,SI,2026-04-23
2026-01-02 18:00:00+00:00,123.25,438.475,1004.125,95.275,120.925,850.6,861.525,207.95,-315.225,908.85,-729.6750000000001,653.575,517.525,None,SI,2026-04-23
2026-01-02 19:00:00+00:00,156.275,620.275,991.275,135.325,258.2,862.35,803.875,299.875,-464.0,855.95,-604.1500000000001,504.0,291.79999999999995,None,SI,2026-04-23
2026-01-02 20:00:00+00:00,470.8,680.725,856.525,172.025,35.675,726.55,495.825,307.275,-209.925,684.5,-690.875,188.55,-27.75,None,SI,2026-04-23
2026-01-02 21:00:00+00:00,772.45,683.3,810.15,278.7,213.75,523.45,301.125,703.575,89.15000000000009,531.45,-309.70000000000005,-402.45000000000005,-91.54999999999995,None,SI,2026-04-23
2026-01-02 22:00:00+00:00,863.15,856.7,730.275,267.2,197.625,15.7,14.5,695.35,6.449999999999932,463.075,181.925,-680.85,-29.40000000000009,None,SI,2026-04-23
2026-01-02 23:00:00+00:00,510.175,330.95,663.9,609.675,677.2,430.2,11.774999999999999,463.775,179.22500000000002,54.22500000000002,247.00000000000006,-452.0,28.450000000000102,None,SI,2026-04-23
2026-01-03 00:00:00+00:00,555.425,411.075,419.95,352.7,200.75,1.75,0.2,519.45,144.34999999999997,67.25,199.0,-519.25,-108.65000000000003,None,SI,2026-04-23
2026-01-03 01:00:00+00:00,508.025,325.8,350.0,299.5,147.0,0.0,0.55,478.925,182.22499999999997,50.5,147.0,-478.375,-98.65000000000003,None,SI,2026-04-23
2026-01-03 02:00:00+00:00,205.45,291.4,350.3,166.125,186.0,0.0,0.17500000000000002,391.625,-85.94999999999999,184.175,186.0,-391.45,-107.22499999999997,None,SI,2026-04-23
2026-01-03 03:00:00+00:00,397.95,333.25,350.925,269.675,186.0,0.0,0.17500000000000002,424.775,64.69999999999999,81.25,186.0,-424.59999999999997,-92.64999999999998,None,SI,2026-04-23
2026-01-03 04:00:00+00:00,439.3,541.575,442.175,282.175,186.0,0.0,0.325,395.825,-102.27500000000003,160.0,186.0,-395.5,-151.77500000000003,None,SI,2026-04-23
2026-01-03 05:00:00+00:00,417.375,782.85,586.8,301.05,186.0,0.0,0.15,388.975,-365.475,285.74999999999994,186.0,-388.82500000000005,-282.5500000000001,None,SI,2026-04-23
2026-01-03 06:00:00+00:00,189.65,960.875,733.625,93.225,189.0,0.0,0.325,211.675,-771.225,640.4,189.0,-211.35000000000002,-153.17500000000007,None,SI,2026-04-23
2026-01-03 07:00:00+00:00,77.72500000000001,761.7,674.825,82.925,260.0,0.0,4.9,305.9,-683.975,591.9000000000001,260.0,-301.0,-133.07499999999993,None,SI,2026-04-23
2026-01-03 08:00:00+00:00,168.2,565.5,578.225,87.1,290.0,10.0,3.725,538.975,-397.3,491.125,280.0,-535.25,-161.425,None,SI,2026-04-23
2026-01-03 09:00:00+00:00,187.3,421.45000000000005,540.025,123.95,295.2,15.525,1.375,628.575,-234.15000000000003,416.075,279.675,-627.2,-165.60000000000008,None,SI,2026-04-23
2026-01-03 10:00:00+00:00,115.30000000000001,483.15,640.625,77.925,294.0,29.474999999999998,1.25,637.15,-367.84999999999997,562.7,264.525,-635.9,-176.52499999999992,None,SI,2026-04-23
2026-01-03 11:00:00+00:00,103.0,502.4,666.7,110.0,264.45,1.45,2.0,597.625,-399.4,556.7,263.0,-595.625,-175.32499999999993,None,SI,2026-04-23
2026-01-03 12:00:00+00:00,3.7,611.775,751.225,97.8,138.39999999999998,1.35,24.549999999999997,366.075,-608.0749999999999,653.4250000000001,137.04999999999998,-341.525,-159.12499999999986,None,SI,2026-04-23
2026-01-03 13:00:00+00:00,5.325,948.25,856.45,164.475,263.125,118.0,73.6,245.8,-942.925,691.975,145.125,-172.20000000000002,-278.025,None,SI,2026-04-23
2026-01-03 14:00:00+00:00,1.4249999999999998,829.15,1020.525,147.8,201.075,515.95,360.45,129.025,-827.725,872.7249999999999,-314.87500000000006,231.42499999999998,-38.45000000000019,None,SI,2026-04-23
2026-01-03 15:00:00+00:00,1.5,554.225,986.55,182.475,285.725,731.725,713.5,182.0,-552.725,804.0749999999999,-446.0,531.5,336.8499999999999,None,SI,2026-04-23
2026-01-03 16:00:00+00:00,1.85,489.625,1062.9,155.825,230.825,542.5,497.6,121.125,-487.775,907.075,-311.675,376.475,484.1000000000001,None,SI,2026-04-23
2026-01-03 17:00:00+00:00,9.775,437.025,1039.95,204.1,334.375,564.825,501.84999999999997,209.10000000000002,-427.25,835.85,-230.45000000000005,292.74999999999994,470.8999999999999,None,SI,2026-04-23
2026-01-03 18:00:00+00:00,2.9000000000000004,543.125,1154.625,137.95,161.225,395.975,369.75,292.925,-540.225,1016.675,-234.75000000000003,76.82499999999999,318.52499999999986,None,SI,2026-04-23
2026-01-03 19:00:00+00:00,15.85,810.6,962.95,125.675,105.475,410.075,425.85,87.72500000000001,-794.75,837.2750000000001,-304.6,338.125,76.05000000000007,None,SI,2026-04-23
2026-01-03 20:00:00+00:00,5.95,927.2,924.35,139.925,140.10000000000002,376.825,371.825,56.5,-921.25,784.425,-236.72499999999997,315.325,-58.22500000000002,None,SI,2026-04-23
2026-01-03 21:00:00+00:00,16.05,1032.05,930.625,131.2,148.95,336.6,324.1,65.25,-1016.0,799.425,-187.65000000000003,258.85,-145.37500000000006,None,SI,2026-04-23
2026-01-03 22:00:00+00:00,6.9,942.875,837.75,139.775,258.125,37.6,68.85,148.825,-935.975,697.975,220.525,-79.975,-97.44999999999999,None,SI,2026-04-23
2026-01-03 23:00:00+00:00,11.7,991.8,748.175,121.67500000000001,417.7,3.475,75.125,186.84999999999997,-980.0999999999999,626.5,414.22499999999997,-111.72499999999997,-51.09999999999991,None,SI,2026-04-23
2026-01-04 00:00:00+00:00,7.7,1004.45,596.525,104.07499999999999,469.05,23.05,17.375,137.85,-996.75,492.45,446.0,-120.475,-178.775,None,SI,2026-04-23
2026-01-04 01:00:00+00:00,4.525,852.025,490.225,69.825,452.25,6.25,4.375,180.675,-847.5,420.40000000000003,446.0,-176.3,-157.39999999999998,None,SI,2026-04-23
2026-01-04 02:00:00+00:00,16.425,703.5,522.15,123.075,447.45,121.325,58.5,231.625,-687.075,399.075,326.125,-173.125,-135.00000000000006,None,SI,2026-04-23
2026-01-04 03:00:00+00:00,48.075,686.575,416.75,106.4,495.0,0.0,3.8,324.8,-638.5,310.35,495.0,-321.0,-154.14999999999998,None,SI,2026-04-23
2026-01-04 04:00:00+00:00,209.2,647.2,490.55,162.375,192.575,5.05,1.425,247.175,-438.00000000000006,328.175,187.52499999999998,-245.75,-168.05000000000007,None,SI,2026-04-23
2026-01-04 05:00:00+00:00,2.975,616.65,586.725,132.2,338.325,305.25,93.05,189.875,-613.675,454.52500000000003,33.07499999999999,-96.825,-222.89999999999992,None,SI,2026-04-23
2026-01-04 06:00:00+00:00,225.825,449.875,497.075,74.225,55.3,537.6,154.2,31.775,-224.05,422.85,-482.3,122.42499999999998,-161.07500000000002,None,SI,2026-04-23
2026-01-04 07:00:00+00:00,47.0,422.95,391.1,85.625,353.275,296.075,48.25,144.825,-375.95,305.475,57.19999999999999,-96.57499999999999,-109.84999999999997,None,SI,2026-04-23
2026-01-04 08:00:00+00:00,111.125,485.35,351.55,155.1,466.575,140.95,91.375,373.95000000000005,-374.225,196.45000000000002,325.625,-282.57500000000005,-134.72500000000005,None,SI,2026-04-23
2026-01-04 09:00:00+00:00,92.575,510.275,357.275,146.125,420.0,182.45,158.825,441.075,-417.7,211.14999999999998,237.55,-282.25,-251.25,None,SI,2026-04-23
2026-01-04 10:00:00+00:00,0.0,340.675,433.025,66.875,57.625,36.525,42.475,381.425,-340.675,366.15,21.1,-338.95,-292.375,None,SI,2026-04-23
2026-01-04 11:00:00+00:00,0.0,466.57500000000005,382.075,63.275000000000006,118.15,56.35,214.95,390.675,-466.57500000000005,318.79999999999995,61.800000000000004,-175.72500000000002,-261.7000000000001,None,SI,2026-04-23
2026-01-04 12:00:00+00:00,21.549999999999997,368.0,421.35,57.6,0.0,127.44999999999999,8.75,190.975,-346.45,363.75,-127.44999999999999,-182.225,-292.375,None,SI,2026-04-23
2026-01-04 13:00:00+00:00,2.25,653.55,665.5,72.325,27.8,682.05,426.675,12.85,-651.3,593.175,-654.25,413.825,-298.55,None,SI,2026-04-23
2026-01-04 14:00:00+00:00,1.125,564.125,598.775,137.075,88.35,695.575,542.875,38.675,-563.0,461.7,-607.225,504.2,-204.3250000000001,None,SI,2026-04-23
2026-01-04 15:00:00+00:00,0.75,400.5,549.425,84.0,63.72500000000001,703.8,681.775,82.55000000000001,-399.75,465.42499999999995,-640.0749999999999,599.2249999999999,24.824999999999932,None,SI,2026-04-23
2026-01-04 16:00:00+00:00,174.125,449.125,539.075,101.92500000000001,46.425,392.575,587.925,7.1,-275.0,437.15000000000003,-346.15,580.8249999999999,396.825,None,SI,2026-04-23
2026-01-04 17:00:00+00:00,19.875,671.85,558.2,254.7,626.875,283.975,533.5,211.025,-651.975,303.50000000000006,342.9,322.475,316.90000000000003,None,SI,2026-04-23
2026-01-04 18:00:00+00:00,100.75,553.4,491.825,87.4,589.575,328.075,399.75,447.6,-452.65,404.42499999999995,261.50000000000006,-47.85000000000002,165.425,None,SI,2026-04-23
2026-01-04 19:00:00+00:00,21.375,684.125,490.97499999999997,77.0,481.75,61.175,303.70000000000005,501.65,-662.75,413.97499999999997,420.575,-197.94999999999993,-26.149999999999977,None,SI,2026-04-23
2026-01-04 20:00:00+00:00,3.8500000000000005,791.85,612.725,62.75,147.3,20.725,232.5,339.95,-788.0,549.975,126.57500000000002,-107.44999999999999,-218.89999999999995,None,SI,2026-04-23
2026-01-04 21:00:00+00:00,0.725,683.225,424.35,80.175,120.25,171.975,239.925,58.025000000000006,-682.5,344.175,-51.724999999999994,181.9,-208.14999999999995,None,SI,2026-04-23
2026-01-04 22:00:00+00:00,3.225,562.475,485.125,86.675,383.7,4.7,8.9,375.175,-559.25,398.45,379.0,-366.27500000000003,-148.07500000000005,None,SI,2026-04-23
2026-01-04 23:00:00+00:00,12.85,567.3499999999999,531.15,68.17500000000001,11.875,170.5,126.375,7.3999999999999995,-554.4999999999999,462.97499999999997,-158.625,118.975,-131.17499999999993,None,SI,2026-04-23
2026-01-05 00:00:00+00:00,0.7,471.95000000000005,416.05,60.85,2.275,0.625,29.0,5.9,-471.25000000000006,355.2,1.65,23.1,-91.30000000000007,None,SI,2026-04-23
2026-01-05 01:00:00+00:00,4.875,395.625,361.1,163.6,0.8,18.4,77.475,118.8,-390.75,197.50000000000003,-17.599999999999998,-41.325,-252.17499999999995,None,SI,2026-04-23
2026-01-05 02:00:00+00:00,41.675,266.125,350.825,217.825,2.3,27.1,33.675,0.575,-224.45,133.0,-24.8,33.099999999999994,-83.14999999999999,None,SI,2026-04-23
2026-01-05 03:00:00+00:00,0.5750000000000001,468.075,392.125,256.875,48.974999999999994,0.0,282.2,106.275,-467.5,135.25,48.974999999999994,175.92499999999998,-107.35,None,SI,2026-04-23
2026-01-05 04:00:00+00:00,6.8,500.3,367.1,124.325,50.525,38.875,56.85,43.400000000000006,-493.5,242.77500000000003,11.649999999999999,13.449999999999996,-225.62499999999997,None,SI,2026-04-23
2026-01-05 05:00:00+00:00,16.025,912.275,547.3,143.075,159.175,232.175,168.1,86.75000000000001,-896.25,404.22499999999997,-73.0,81.34999999999998,-483.6750000000001,None,SI,2026-04-23
2026-01-05 06:00:00+00:00,1.625,846.275,699.7,137.975,171.25,804.0,471.4,90.575,-844.65,561.725,-632.75,380.825,-534.8499999999999,None,SI,2026-04-23
2026-01-05 07:00:00+00:00,0.0,773.7,841.55,142.475,303.75,804.0,621.9,182.1,-773.7,699.0749999999999,-500.25,439.79999999999995,-135.07500000000016,None,SI,2026-04-23
2026-01-05 08:00:00+00:00,2.15,846.9,878.075,138.5,222.575,752.0,584.025,133.975,-844.75,739.575,-529.425,450.04999999999995,-184.54999999999995,None,SI,2026-04-23
2026-01-05 09:00:00+00:00,0.0,961.3,957.775,165.375,121.9,752.0,502.975,65.10000000000001,-961.3,792.4,-630.1,437.875,-361.125,None,SI,2026-04-23
2026-01-05 10:00:00+00:00,139.95,1157.025,1079.975,184.27499999999998,87.925,752.0,476.775,123.65,-1017.075,895.6999999999999,-664.075,353.125,-432.32500000000016,None,SI,2026-04-23
2026-01-05 11:00:00+00:00,193.9,1310.15,1104.8249999999998,150.6,79.92500000000001,734.0,436.35,127.17500000000001,-1116.25,954.2249999999998,-654.075,309.175,-506.92500000000024,None,SI,2026-04-23
2026-01-05 12:00:00+00:00,132.95,1227.2,1102.625,175.1,14.35,734.0,546.675,127.925,-1094.25,927.525,-719.65,418.74999999999994,-467.62500000000006,None,SI,2026-04-23
2026-01-05 13:00:00+00:00,4.95,914.45,885.4,238.27499999999998,0.0,734.0,627.0,0.0,-909.5,647.125,-734.0,627.0,-369.375,None,SI,2026-04-23
2026-01-05 14:00:00+00:00,3.125,635.05,745.75,201.075,0.0,660.0,722.7,11.899999999999999,-631.925,544.675,-660.0,710.8000000000001,-36.44999999999993,None,SI,2026-04-23
2026-01-05 15:00:00+00:00,3.975,485.975,841.15,267.65,0.0,660.0,868.9000000000001,66.825,-482.0,573.5,-660.0,802.075,233.57500000000005,None,SI,2026-04-23
2026-01-05 16:00:00+00:00,41.325,322.825,813.325,300.35,0.0,660.0,771.375,29.675,-281.5,512.975,-660.0,741.7,313.17500000000007,None,SI,2026-04-23
2026-01-05 17:00:00+00:00,5.05,329.55,806.7,246.875,0.0,660.0,777.9000000000001,76.175,-324.5,559.825,-660.0,701.7250000000001,277.0500000000002,None,SI,2026-04-23
2026-01-05 18:00:00+00:00,10.125,507.875,833.1,215.95,0.025,660.0,775.6,13.075,-497.75,617.1500000000001,-659.975,762.525,221.95000000000005,None,SI,2026-04-23
2026-01-05 19:00:00+00:00,21.975,704.175,825.975,128.5,39.05,660.0,762.4,153.825,-682.1999999999999,697.475,-620.95,608.575,2.900000000000091,None,SI,2026-04-23
2026-01-05 20:00:00+00:00,90.075,1018.375,863.975,323.25,264.725,474.925,374.575,176.6,-928.3,540.725,-210.2,197.975,-399.79999999999984,None,SI,2026-04-23
2026-01-05 21:00:00+00:00,116.77499999999999,857.3,747.025,300.525,151.25,473.0,236.525,134.75,-740.525,446.5,-321.75,101.775,-514.0,None,SI,2026-04-23
2026-01-05 22:00:00+00:00,97.4,646.9,519.675,279.55,133.0,158.9,32.925,152.9,-549.5,240.12499999999994,-25.900000000000006,-119.97500000000001,-455.2500000000001,None,SI,2026-04-23
2026-01-05 23:00:00+00:00,0.0,659.775,378.875,230.45,415.525,240.65,208.275,324.45,-659.775,148.425,174.87499999999997,-116.17499999999998,-452.65,None,SI,2026-04-23
2026-01-06 00:00:00+00:00,134.0,237.825,477.2,240.125,122.225,596.05,259.175,300.975,-103.82499999999999,237.075,-473.82499999999993,-41.80000000000001,-382.37499999999994,None,SI,2026-04-23
2026-01-06 01:00:00+00:00,0.0,643.7,424.75,431.5,797.05,223.05,152.225,504.40000000000003,-643.7,-6.75,574.0,-352.17500000000007,-428.6250000000001,None,SI,2026-04-23
2026-01-06 02:00:00+00:00,78.5,261.975,446.675,564.925,563.6750000000001,288.125,193.975,595.875,-183.47500000000002,-118.24999999999994,275.55000000000007,-401.9,-428.0749999999999,None,SI,2026-04-23
2026-01-06 03:00:00+00:00,6.5,377.775,425.0,377.125,281.52500000000003,221.7,150.1,326.225,-371.275,47.875,59.825000000000045,-176.12500000000003,-439.69999999999993,None,SI,2026-04-23
2026-01-06 04:00:00+00:00,0.0,476.825,495.475,330.2,162.15,482.95000000000005,290.775,227.54999999999998,-476.825,165.27500000000003,-320.80000000000007,63.224999999999994,-569.125,None,SI,2026-04-23
2026-01-06 05:00:00+00:00,10.775,439.425,392.25,235.8,51.7,756.9,325.0,73.95,-428.65000000000003,156.45,-705.1999999999999,251.05,-726.3499999999999,None,SI,2026-04-23
2026-01-06 06:00:00+00:00,0.0,558.0,370.32500000000005,156.925,3.025,680.0,484.775,19.05,-558.0,213.40000000000003,-676.975,465.72499999999997,-555.8500000000001,None,SI,2026-04-23
2026-01-06 07:00:00+00:00,30.150000000000002,179.85,427.525,170.29999999999998,0.0,680.0,463.6,6.125,-149.7,257.225,-680.0,457.475,-114.99999999999989,None,SI,2026-04-23
2026-01-06 08:00:00+00:00,0.0,365.125,526.625,134.075,0.0,679.0,434.6,25.475,-365.125,392.55,-679.0,409.125,-242.45000000000005,None,SI,2026-04-23
2026-01-06 09:00:00+00:00,1.4,519.325,552.25,131.15,0.0,679.0,352.775,23.375,-517.9250000000001,421.1,-679.0,329.4,-446.42500000000007,None,SI,2026-04-23
2026-01-06 10:00:00+00:00,88.75,832.275,606.4,163.05,0.85,679.0,336.85,18.5,-743.525,443.34999999999997,-678.15,318.35,-659.975,None,SI,2026-04-23
2026-01-06 11:00:00+00:00,211.725,927.7,617.95,142.575,0.0,679.0,335.225,174.625,-715.975,475.37500000000006,-679.0,160.60000000000002,-758.9999999999999,None,SI,2026-04-23
2026-01-06 12:00:00+00:00,131.75,1042.85,634.0,169.45,8.075,679.0,441.05,183.475,-911.0999999999999,464.55,-670.925,257.57500000000005,-859.8999999999999,None,SI,2026-04-23
2026-01-06 13:00:00+00:00,100.05,1191.825,658.425,250.9,5.45,679.0,614.7249999999999,15.3,-1091.775,407.525,-673.55,599.425,-758.3750000000002,None,SI,2026-04-23
2026-01-06 14:00:00+00:00,226.70000000000002,921.875,611.5,314.8,1.625,621.0,785.9,95.55,-695.175,296.7,-619.375,690.35,-327.4999999999999,None,SI,2026-04-23
2026-01-06 15:00:00+00:00,124.65,811.575,697.7,340.3,0.15,621.0,944.625,104.9,-686.9250000000001,357.40000000000003,-620.85,839.725,-110.64999999999998,None,SI,2026-04-23
2026-01-06 16:00:00+00:00,320.425,645.475,652.25,406.35,2.775,621.0,918.05,27.075,-325.05,245.89999999999998,-618.225,890.9749999999999,193.5999999999999,None,SI,2026-04-23
2026-01-06 17:00:00+00:00,237.45,579.25,617.025,384.575,3.975,578.0,810.55,12.9,-341.8,232.45,-574.025,797.65,114.27499999999998,None,SI,2026-04-23
2026-01-06 18:00:00+00:00,225.15,710.05,599.7,456.05,168.175,578.0,778.05,179.775,-484.9,143.65000000000003,-409.825,598.275,-152.79999999999995,None,SI,2026-04-23
2026-01-06 19:00:00+00:00,9.975,1235.275,572.35,103.4,54.025000000000006,541.75,759.675,6.475,-1225.3000000000002,468.95000000000005,-487.725,753.1999999999999,-490.87500000000034,None,SI,2026-04-23
2026-01-06 20:00:00+00:00,2.4,1154.075,543.05,84.375,103.625,409.75,349.125,4.15,-1151.675,458.67499999999995,-306.125,344.975,-654.15,None,SI,2026-04-23
2026-01-06 21:00:00+00:00,0.35,1148.225,459.575,87.05000000000001,215.2,286.6,195.425,123.47500000000001,-1147.875,372.525,-71.40000000000003,71.95,-774.8,None,SI,2026-04-23
2026-01-06 22:00:00+00:00,79.8,1019.925,453.325,274.15,389.0,76.8,0.42500000000000004,227.3,-940.125,179.175,312.2,-226.875,-675.625,None,SI,2026-04-23
2026-01-06 23:00:00+00:00,4.25,879.0749999999999,555.075,380.15,544.925,9.35,0.15000000000000002,444.2,-874.8249999999999,174.92500000000007,535.5749999999999,-444.05,-608.375,None,SI,2026-04-23
2026-01-07 00:00:00+00:00,2.4,719.525,549.975,468.975,539.0,54.300000000000004,0.175,431.475,-717.125,81.0,484.7,-431.3,-582.725,None,SI,2026-04-23
