,ME_BA,BA_ME,ME_RS,RS_ME,ME_IT_CSUD,IT_CSUD_ME,ME_BA_net_export,ME_RS_net_export,ME_IT_CSUD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-02 05:00:00+00:00,61.0,105.0,31.0,215.0,552.0,20.0,-44.0,-184.0,532.0,304.0,None,ME,2026-04-23
2026-04-02 06:00:00+00:00,13.0,131.0,25.0,205.0,600.0,0.0,-118.0,-180.0,600.0,302.0,None,ME,2026-04-23
2026-04-02 07:00:00+00:00,13.0,194.0,117.0,220.0,600.0,0.0,-181.0,-103.0,600.0,316.0,None,ME,2026-04-23
2026-04-02 08:00:00+00:00,13.0,198.0,23.0,238.0,600.0,0.0,-185.0,-215.0,600.0,200.0,None,ME,2026-04-23
2026-04-02 09:00:00+00:00,13.0,219.0,37.0,205.0,595.0,0.0,-206.0,-168.0,595.0,221.0,None,ME,2026-04-23
2026-04-02 10:00:00+00:00,13.0,228.0,51.0,205.0,600.0,0.0,-215.0,-154.0,600.0,231.0,None,ME,2026-04-23
2026-04-02 11:00:00+00:00,13.0,215.0,34.0,205.0,580.0,7.0,-202.0,-171.0,573.0,200.0,None,ME,2026-04-23
2026-04-02 12:00:00+00:00,22.0,214.0,59.0,205.0,580.0,20.0,-192.0,-146.0,560.0,222.0,None,ME,2026-04-23
2026-04-02 13:00:00+00:00,25.0,229.0,76.0,174.0,580.0,20.0,-204.0,-98.0,560.0,258.0,None,ME,2026-04-23
2026-04-02 14:00:00+00:00,13.0,209.0,65.0,181.0,580.0,20.0,-196.0,-116.0,560.0,248.0,None,ME,2026-04-23
2026-04-02 15:00:00+00:00,93.0,182.0,287.0,114.0,328.0,297.0,-89.0,173.0,31.0,115.0,None,ME,2026-04-23
2026-04-02 16:00:00+00:00,117.0,185.0,294.0,44.0,211.0,297.0,-68.0,250.0,-86.0,96.0,None,ME,2026-04-23
2026-04-02 17:00:00+00:00,117.0,95.0,222.0,29.0,201.0,317.0,22.0,193.0,-116.0,99.0,None,ME,2026-04-23
2026-04-02 18:00:00+00:00,103.0,111.0,215.0,47.0,228.0,292.0,-8.0,168.0,-64.0,96.0,None,ME,2026-04-23
2026-04-02 19:00:00+00:00,18.0,115.0,128.0,98.0,381.0,20.0,-97.0,30.0,361.0,294.0,None,ME,2026-04-23
2026-04-02 20:00:00+00:00,1.0,267.0,32.0,175.0,600.0,0.0,-266.0,-143.0,600.0,191.0,None,ME,2026-04-23
2026-04-02 21:00:00+00:00,1.0,272.0,9.0,133.0,600.0,0.0,-271.0,-124.0,600.0,205.0,None,ME,2026-04-23
2026-04-02 22:00:00+00:00,32.0,256.0,5.0,240.0,600.0,0.0,-224.0,-235.0,600.0,141.0,None,ME,2026-04-23
2026-04-02 23:00:00+00:00,16.0,208.0,45.0,242.0,600.0,0.0,-192.0,-197.0,600.0,211.0,None,ME,2026-04-23
2026-04-03 00:00:00+00:00,10.0,235.0,96.0,210.0,600.0,0.0,-225.0,-114.0,600.0,261.0,None,ME,2026-04-23
2026-04-03 01:00:00+00:00,21.0,240.0,98.0,221.0,600.0,0.0,-219.0,-123.0,600.0,258.0,None,ME,2026-04-23
2026-04-03 02:00:00+00:00,21.0,239.0,98.0,221.0,600.0,0.0,-218.0,-123.0,600.0,259.0,None,ME,2026-04-23
2026-04-03 03:00:00+00:00,14.0,240.0,132.0,220.0,600.0,0.0,-226.0,-88.0,600.0,286.0,None,ME,2026-04-23
2026-04-03 04:00:00+00:00,12.0,220.0,128.0,245.0,590.0,0.0,-208.0,-117.0,590.0,265.0,None,ME,2026-04-23
2026-04-03 05:00:00+00:00,0.0,280.0,132.0,190.0,600.0,0.0,-280.0,-58.0,600.0,262.0,None,ME,2026-04-23
2026-04-03 06:00:00+00:00,0.0,300.0,20.0,179.0,600.0,0.0,-300.0,-159.0,600.0,141.0,None,ME,2026-04-23
2026-04-03 07:00:00+00:00,0.0,230.0,20.0,207.0,600.0,0.0,-230.0,-187.0,600.0,183.0,None,ME,2026-04-23
2026-04-03 08:00:00+00:00,0.0,269.0,5.0,205.0,600.0,0.0,-269.0,-200.0,600.0,131.0,None,ME,2026-04-23
2026-04-03 09:00:00+00:00,0.0,240.0,5.0,218.0,588.0,0.0,-240.0,-213.0,588.0,135.0,None,ME,2026-04-23
2026-04-03 10:00:00+00:00,40.0,196.0,57.0,165.0,347.0,92.0,-156.0,-108.0,255.0,-9.0,None,ME,2026-04-23
2026-04-03 11:00:00+00:00,10.0,233.0,57.0,235.0,449.0,85.0,-223.0,-178.0,364.0,-37.0,None,ME,2026-04-23
2026-04-03 12:00:00+00:00,32.0,243.0,57.0,245.0,458.0,85.0,-211.0,-188.0,373.0,-26.0,None,ME,2026-04-23
2026-04-03 13:00:00+00:00,0.0,248.0,7.0,235.0,426.0,46.0,-248.0,-228.0,380.0,-96.0,None,ME,2026-04-23
2026-04-03 14:00:00+00:00,0.0,273.0,7.0,225.0,599.0,20.0,-273.0,-218.0,579.0,88.0,None,ME,2026-04-23
2026-04-03 15:00:00+00:00,0.0,260.0,75.0,150.0,468.0,65.0,-260.0,-75.0,403.0,68.0,None,ME,2026-04-23
2026-04-03 16:00:00+00:00,172.0,173.0,245.0,26.0,121.0,302.0,-1.0,219.0,-181.0,37.0,None,ME,2026-04-23
2026-04-03 17:00:00+00:00,170.0,198.0,256.0,28.0,121.0,253.0,-28.0,228.0,-132.0,68.0,None,ME,2026-04-23
2026-04-03 18:00:00+00:00,52.0,220.0,164.0,120.0,340.0,93.0,-168.0,44.0,247.0,123.0,None,ME,2026-04-23
2026-04-03 19:00:00+00:00,78.0,227.0,154.0,155.0,390.0,128.0,-149.0,-1.0,262.0,112.0,None,ME,2026-04-23
2026-04-03 20:00:00+00:00,0.0,260.0,60.0,204.0,555.0,0.0,-260.0,-144.0,555.0,151.0,None,ME,2026-04-23
2026-04-03 21:00:00+00:00,0.0,204.0,49.0,235.0,548.0,0.0,-204.0,-186.0,548.0,158.0,None,ME,2026-04-23
2026-04-03 22:00:00+00:00,0.0,164.0,71.0,126.0,0.0,0.0,-164.0,-55.0,0.0,-219.0,None,ME,2026-04-23
2026-04-03 23:00:00+00:00,30.0,198.0,94.0,102.0,0.0,9.0,-168.0,-8.0,-9.0,-185.0,None,ME,2026-04-23
2026-04-04 00:00:00+00:00,17.0,177.0,87.0,70.0,0.0,0.0,-160.0,17.0,0.0,-143.0,None,ME,2026-04-23
2026-04-04 01:00:00+00:00,22.0,161.0,78.0,33.0,0.0,0.0,-139.0,45.0,0.0,-94.0,None,ME,2026-04-23
2026-04-04 02:00:00+00:00,24.0,183.0,80.0,37.0,0.0,0.0,-159.0,43.0,0.0,-116.0,None,ME,2026-04-23
2026-04-04 03:00:00+00:00,30.0,173.0,86.0,23.0,0.0,0.0,-143.0,63.0,0.0,-80.0,None,ME,2026-04-23
2026-04-04 04:00:00+00:00,29.0,173.0,74.0,37.0,0.0,0.0,-144.0,37.0,0.0,-107.0,None,ME,2026-04-23
2026-04-04 05:00:00+00:00,20.0,155.0,50.0,42.0,0.0,0.0,-135.0,8.0,0.0,-127.0,None,ME,2026-04-23
2026-04-04 06:00:00+00:00,30.0,105.0,43.0,56.0,0.0,12.0,-75.0,-13.0,-12.0,-100.0,None,ME,2026-04-23
2026-04-04 07:00:00+00:00,9.0,88.0,85.0,63.0,0.0,25.0,-79.0,22.0,-25.0,-82.0,None,ME,2026-04-23
2026-04-04 08:00:00+00:00,20.0,161.0,73.0,61.0,0.0,65.0,-141.0,12.0,-65.0,-194.0,None,ME,2026-04-23
2026-04-04 09:00:00+00:00,10.0,118.0,22.0,71.0,0.0,63.0,-108.0,-49.0,-63.0,-220.0,None,ME,2026-04-23
2026-04-04 10:00:00+00:00,1.0,110.0,22.0,73.0,0.0,0.0,-109.0,-51.0,0.0,-160.0,None,ME,2026-04-23
2026-04-04 11:00:00+00:00,0.0,123.0,32.0,69.0,0.0,0.0,-123.0,-37.0,0.0,-160.0,None,ME,2026-04-23
2026-04-04 12:00:00+00:00,0.0,120.0,57.0,60.0,0.0,0.0,-120.0,-3.0,0.0,-123.0,None,ME,2026-04-23
2026-04-04 13:00:00+00:00,0.0,136.0,47.0,57.0,0.0,0.0,-136.0,-10.0,0.0,-146.0,None,ME,2026-04-23
2026-04-04 14:00:00+00:00,47.0,158.0,89.0,94.0,0.0,0.0,-111.0,-5.0,0.0,-116.0,None,ME,2026-04-23
2026-04-04 15:00:00+00:00,0.0,161.0,97.0,68.0,0.0,18.0,-161.0,29.0,-18.0,-150.0,None,ME,2026-04-23
2026-04-04 16:00:00+00:00,0.0,160.0,76.0,70.0,0.0,6.0,-160.0,6.0,-6.0,-160.0,None,ME,2026-04-23
2026-04-04 17:00:00+00:00,0.0,161.0,105.0,75.0,0.0,25.0,-161.0,30.0,-25.0,-156.0,None,ME,2026-04-23
2026-04-04 18:00:00+00:00,0.0,161.0,96.0,72.0,0.0,20.0,-161.0,24.0,-20.0,-157.0,None,ME,2026-04-23
2026-04-04 19:00:00+00:00,0.0,174.0,54.0,62.0,0.0,0.0,-174.0,-8.0,0.0,-182.0,None,ME,2026-04-23
2026-04-04 20:00:00+00:00,10.0,164.0,38.0,88.0,0.0,0.0,-154.0,-50.0,0.0,-204.0,None,ME,2026-04-23
2026-04-04 21:00:00+00:00,20.0,139.0,66.0,131.0,0.0,0.0,-119.0,-65.0,0.0,-184.0,None,ME,2026-04-23
2026-04-04 22:00:00+00:00,0.0,189.0,2.0,56.0,0.0,0.0,-189.0,-54.0,0.0,-243.0,None,ME,2026-04-23
2026-04-04 23:00:00+00:00,0.0,168.0,37.0,74.0,0.0,0.0,-168.0,-37.0,0.0,-205.0,None,ME,2026-04-23
2026-04-05 00:00:00+00:00,35.0,148.0,75.0,75.0,0.0,0.0,-113.0,0.0,0.0,-113.0,None,ME,2026-04-23
2026-04-05 01:00:00+00:00,28.0,161.0,78.0,61.0,0.0,0.0,-133.0,17.0,0.0,-116.0,None,ME,2026-04-23
2026-04-05 02:00:00+00:00,0.0,151.0,76.0,24.0,0.0,0.0,-151.0,52.0,0.0,-99.0,None,ME,2026-04-23
2026-04-05 03:00:00+00:00,0.0,157.0,54.0,68.0,0.0,0.0,-157.0,-14.0,0.0,-171.0,None,ME,2026-04-23
2026-04-05 04:00:00+00:00,0.0,148.0,64.0,53.0,0.0,0.0,-148.0,11.0,0.0,-137.0,None,ME,2026-04-23
2026-04-05 05:00:00+00:00,0.0,123.0,17.0,24.0,0.0,0.0,-123.0,-7.0,0.0,-130.0,None,ME,2026-04-23
2026-04-05 06:00:00+00:00,19.0,225.0,32.0,83.0,0.0,0.0,-206.0,-51.0,0.0,-257.0,None,ME,2026-04-23
2026-04-05 07:00:00+00:00,0.0,166.0,32.0,96.0,0.0,0.0,-166.0,-64.0,0.0,-230.0,None,ME,2026-04-23
2026-04-05 08:00:00+00:00,0.0,210.0,2.0,145.0,0.0,0.0,-210.0,-143.0,0.0,-353.0,None,ME,2026-04-23
2026-04-05 09:00:00+00:00,0.0,208.0,2.0,177.0,0.0,0.0,-208.0,-175.0,0.0,-383.0,None,ME,2026-04-23
2026-04-05 10:00:00+00:00,0.0,222.0,2.0,164.0,0.0,0.0,-222.0,-162.0,0.0,-384.0,None,ME,2026-04-23
2026-04-05 11:00:00+00:00,0.0,220.0,2.0,144.0,0.0,0.0,-220.0,-142.0,0.0,-362.0,None,ME,2026-04-23
2026-04-05 12:00:00+00:00,0.0,209.0,2.0,136.0,0.0,0.0,-209.0,-134.0,0.0,-343.0,None,ME,2026-04-23
2026-04-05 13:00:00+00:00,0.0,198.0,2.0,131.0,0.0,0.0,-198.0,-129.0,0.0,-327.0,None,ME,2026-04-23
2026-04-05 14:00:00+00:00,0.0,182.0,2.0,101.0,0.0,0.0,-182.0,-99.0,0.0,-281.0,None,ME,2026-04-23
2026-04-05 15:00:00+00:00,0.0,129.0,17.0,87.0,0.0,0.0,-129.0,-70.0,0.0,-199.0,None,ME,2026-04-23
2026-04-05 16:00:00+00:00,0.0,192.0,99.0,82.0,0.0,0.0,-192.0,17.0,0.0,-175.0,None,ME,2026-04-23
2026-04-05 17:00:00+00:00,0.0,198.0,122.0,104.0,0.0,0.0,-198.0,18.0,0.0,-180.0,None,ME,2026-04-23
2026-04-05 18:00:00+00:00,0.0,184.0,24.0,126.0,0.0,0.0,-184.0,-102.0,0.0,-286.0,None,ME,2026-04-23
2026-04-05 19:00:00+00:00,0.0,146.0,30.0,137.0,0.0,0.0,-146.0,-107.0,0.0,-253.0,None,ME,2026-04-23
2026-04-05 20:00:00+00:00,0.0,130.0,58.0,166.0,0.0,0.0,-130.0,-108.0,0.0,-238.0,None,ME,2026-04-23
2026-04-05 21:00:00+00:00,0.0,101.0,2.0,171.0,0.0,0.0,-101.0,-169.0,0.0,-270.0,None,ME,2026-04-23
2026-04-05 22:00:00+00:00,0.0,185.0,2.0,163.0,0.0,0.0,-185.0,-161.0,0.0,-346.0,None,ME,2026-04-23
2026-04-05 23:00:00+00:00,0.0,206.0,2.0,111.0,0.0,0.0,-206.0,-109.0,0.0,-315.0,None,ME,2026-04-23
2026-04-06 00:00:00+00:00,0.0,227.0,7.0,94.0,0.0,0.0,-227.0,-87.0,0.0,-314.0,None,ME,2026-04-23
2026-04-06 01:00:00+00:00,0.0,234.0,15.0,63.0,0.0,0.0,-234.0,-48.0,0.0,-282.0,None,ME,2026-04-23
2026-04-06 02:00:00+00:00,0.0,174.0,7.0,116.0,0.0,0.0,-174.0,-109.0,0.0,-283.0,None,ME,2026-04-23
2026-04-06 03:00:00+00:00,1.0,125.0,7.0,110.0,0.0,0.0,-124.0,-103.0,0.0,-227.0,None,ME,2026-04-23
2026-04-06 04:00:00+00:00,0.0,130.0,7.0,125.0,0.0,0.0,-130.0,-118.0,0.0,-248.0,None,ME,2026-04-23
2026-04-06 05:00:00+00:00,47.0,95.0,2.0,134.0,0.0,0.0,-48.0,-132.0,0.0,-180.0,None,ME,2026-04-23
2026-04-06 06:00:00+00:00,0.0,250.0,2.0,107.0,0.0,0.0,-250.0,-105.0,0.0,-355.0,None,ME,2026-04-23
2026-04-06 07:00:00+00:00,0.0,224.0,3.0,179.0,0.0,0.0,-224.0,-176.0,0.0,-400.0,None,ME,2026-04-23
2026-04-06 08:00:00+00:00,1.0,244.0,5.0,177.0,0.0,0.0,-243.0,-172.0,0.0,-415.0,None,ME,2026-04-23
2026-04-06 09:00:00+00:00,2.0,244.0,5.0,172.0,0.0,0.0,-242.0,-167.0,0.0,-409.0,None,ME,2026-04-23
2026-04-06 10:00:00+00:00,2.0,211.0,5.0,162.0,0.0,0.0,-209.0,-157.0,0.0,-366.0,None,ME,2026-04-23
2026-04-06 11:00:00+00:00,2.0,209.0,5.0,161.0,0.0,0.0,-207.0,-156.0,0.0,-363.0,None,ME,2026-04-23
2026-04-06 12:00:00+00:00,2.0,153.0,5.0,172.0,0.0,0.0,-151.0,-167.0,0.0,-318.0,None,ME,2026-04-23
2026-04-06 13:00:00+00:00,1.0,216.0,6.0,156.0,0.0,0.0,-215.0,-150.0,0.0,-365.0,None,ME,2026-04-23
2026-04-06 14:00:00+00:00,0.0,207.0,3.0,192.0,0.0,0.0,-207.0,-189.0,0.0,-396.0,None,ME,2026-04-23
2026-04-06 15:00:00+00:00,0.0,265.0,92.0,151.0,0.0,0.0,-265.0,-59.0,0.0,-324.0,None,ME,2026-04-23
2026-04-06 16:00:00+00:00,0.0,300.0,84.0,284.0,351.0,0.0,-300.0,-200.0,351.0,-149.0,None,ME,2026-04-23
2026-04-06 17:00:00+00:00,0.0,300.0,149.0,122.0,306.0,0.0,-300.0,27.0,306.0,33.0,None,ME,2026-04-23
2026-04-06 18:00:00+00:00,0.0,300.0,173.0,122.0,348.0,0.0,-300.0,51.0,348.0,99.0,None,ME,2026-04-23
2026-04-06 19:00:00+00:00,0.0,300.0,111.0,197.0,421.0,0.0,-300.0,-86.0,421.0,35.0,None,ME,2026-04-23
2026-04-06 20:00:00+00:00,0.0,300.0,31.0,199.0,383.0,20.0,-300.0,-168.0,363.0,-105.0,None,ME,2026-04-23
2026-04-06 21:00:00+00:00,0.0,300.0,22.0,222.0,397.0,35.0,-300.0,-200.0,362.0,-138.0,None,ME,2026-04-23
2026-04-06 22:00:00+00:00,0.0,261.0,2.0,156.0,529.0,0.0,-261.0,-154.0,529.0,114.0,None,ME,2026-04-23
2026-04-06 23:00:00+00:00,0.0,255.0,4.0,145.0,554.0,0.0,-255.0,-141.0,554.0,158.0,None,ME,2026-04-23
2026-04-07 00:00:00+00:00,0.0,256.0,3.0,97.0,562.0,10.0,-256.0,-94.0,552.0,202.0,None,ME,2026-04-23
2026-04-07 01:00:00+00:00,0.0,256.0,8.0,96.0,580.0,0.0,-256.0,-88.0,580.0,236.0,None,ME,2026-04-23
2026-04-07 02:00:00+00:00,0.0,174.0,3.0,125.0,525.0,0.0,-174.0,-122.0,525.0,229.0,None,ME,2026-04-23
2026-04-07 03:00:00+00:00,0.0,253.0,13.0,102.0,546.0,1.0,-253.0,-89.0,545.0,203.0,None,ME,2026-04-23
2026-04-07 04:00:00+00:00,20.0,249.0,15.0,79.0,485.0,20.0,-229.0,-64.0,465.0,172.0,None,ME,2026-04-23
2026-04-07 05:00:00+00:00,20.0,212.0,13.0,108.0,414.0,20.0,-192.0,-95.0,394.0,107.0,None,ME,2026-04-23
2026-04-07 06:00:00+00:00,0.0,287.0,10.0,127.0,600.0,0.0,-287.0,-117.0,600.0,196.0,None,ME,2026-04-23
2026-04-07 07:00:00+00:00,0.0,300.0,2.0,130.0,548.0,0.0,-300.0,-128.0,548.0,120.0,None,ME,2026-04-23
2026-04-07 08:00:00+00:00,0.0,300.0,2.0,165.0,515.0,0.0,-300.0,-163.0,515.0,52.0,None,ME,2026-04-23
2026-04-07 09:00:00+00:00,0.0,300.0,2.0,142.0,506.0,0.0,-300.0,-140.0,506.0,66.0,None,ME,2026-04-23
2026-04-07 10:00:00+00:00,0.0,300.0,7.0,136.0,505.0,0.0,-300.0,-129.0,505.0,76.0,None,ME,2026-04-23
2026-04-07 11:00:00+00:00,0.0,300.0,2.0,116.0,505.0,0.0,-300.0,-114.0,505.0,91.0,None,ME,2026-04-23
2026-04-07 12:00:00+00:00,0.0,300.0,2.0,104.0,520.0,0.0,-300.0,-102.0,520.0,118.0,None,ME,2026-04-23
2026-04-07 13:00:00+00:00,0.0,300.0,2.0,104.0,539.0,0.0,-300.0,-102.0,539.0,137.0,None,ME,2026-04-23
2026-04-07 14:00:00+00:00,0.0,300.0,2.0,104.0,524.0,0.0,-300.0,-102.0,524.0,122.0,None,ME,2026-04-23
2026-04-07 15:00:00+00:00,5.0,253.0,17.0,170.0,588.0,0.0,-248.0,-153.0,588.0,187.0,None,ME,2026-04-23
2026-04-07 16:00:00+00:00,25.0,144.0,179.0,91.0,206.0,76.0,-119.0,88.0,130.0,99.0,None,ME,2026-04-23
2026-04-07 17:00:00+00:00,55.0,151.0,230.0,69.0,176.0,224.0,-96.0,161.0,-48.0,17.0,None,ME,2026-04-23
2026-04-07 18:00:00+00:00,64.0,129.0,177.0,108.0,204.0,202.0,-65.0,69.0,2.0,6.0,None,ME,2026-04-23
2026-04-07 19:00:00+00:00,40.0,129.0,152.0,104.0,220.0,155.0,-89.0,48.0,65.0,24.0,None,ME,2026-04-23
2026-04-07 20:00:00+00:00,0.0,274.0,22.0,135.0,453.0,0.0,-274.0,-113.0,453.0,66.0,None,ME,2026-04-23
2026-04-07 21:00:00+00:00,0.0,285.0,2.0,144.0,530.0,0.0,-285.0,-142.0,530.0,103.0,None,ME,2026-04-23
2026-04-07 22:00:00+00:00,19.0,188.0,2.0,199.0,600.0,10.0,-169.0,-197.0,590.0,224.0,None,ME,2026-04-23
2026-04-07 23:00:00+00:00,60.0,167.0,10.0,201.0,600.0,0.0,-107.0,-191.0,600.0,302.0,None,ME,2026-04-23
2026-04-08 00:00:00+00:00,44.0,98.0,17.0,198.0,580.0,0.0,-54.0,-181.0,580.0,345.0,None,ME,2026-04-23
2026-04-08 01:00:00+00:00,57.0,98.0,32.0,197.0,580.0,0.0,-41.0,-165.0,580.0,374.0,None,ME,2026-04-23
2026-04-08 02:00:00+00:00,62.0,98.0,37.0,187.0,580.0,0.0,-36.0,-150.0,580.0,394.0,None,ME,2026-04-23
2026-04-08 03:00:00+00:00,38.0,123.0,34.0,152.0,554.0,0.0,-85.0,-118.0,554.0,351.0,None,ME,2026-04-23
2026-04-08 04:00:00+00:00,46.0,206.0,23.0,171.0,560.0,0.0,-160.0,-148.0,560.0,252.0,None,ME,2026-04-23
2026-04-08 05:00:00+00:00,63.0,120.0,85.0,202.0,600.0,0.0,-57.0,-117.0,600.0,426.0,None,ME,2026-04-23
2026-04-08 06:00:00+00:00,136.0,18.0,124.0,21.0,0.0,0.0,118.0,103.0,0.0,221.0,None,ME,2026-04-23
2026-04-08 07:00:00+00:00,137.0,77.0,131.0,23.0,0.0,0.0,60.0,108.0,0.0,168.0,None,ME,2026-04-23
2026-04-08 08:00:00+00:00,139.0,90.0,93.0,31.0,0.0,0.0,49.0,62.0,0.0,111.0,None,ME,2026-04-23
2026-04-08 09:00:00+00:00,80.0,75.0,12.0,46.0,0.0,0.0,5.0,-34.0,0.0,-29.0,None,ME,2026-04-23
2026-04-08 10:00:00+00:00,35.0,245.0,42.0,202.0,600.0,0.0,-210.0,-160.0,600.0,230.0,None,ME,2026-04-23
2026-04-08 11:00:00+00:00,38.0,232.0,38.0,201.0,600.0,0.0,-194.0,-163.0,600.0,243.0,None,ME,2026-04-23
2026-04-08 12:00:00+00:00,19.0,212.0,17.0,183.0,600.0,0.0,-193.0,-166.0,600.0,241.0,None,ME,2026-04-23
2026-04-08 13:00:00+00:00,18.0,231.0,7.0,156.0,600.0,0.0,-213.0,-149.0,600.0,238.0,None,ME,2026-04-23
2026-04-08 14:00:00+00:00,16.0,277.0,7.0,145.0,600.0,0.0,-261.0,-138.0,600.0,201.0,None,ME,2026-04-23
2026-04-08 15:00:00+00:00,0.0,246.0,45.0,188.0,600.0,0.0,-246.0,-143.0,600.0,211.0,None,ME,2026-04-23
2026-04-08 16:00:00+00:00,30.0,282.0,164.0,98.0,389.0,40.0,-252.0,66.0,349.0,163.0,None,ME,2026-04-23
2026-04-08 17:00:00+00:00,20.0,283.0,219.0,191.0,465.0,40.0,-263.0,28.0,425.0,190.0,None,ME,2026-04-23
2026-04-08 18:00:00+00:00,20.0,317.0,214.0,221.0,640.0,40.0,-297.0,-7.0,600.0,296.0,None,ME,2026-04-23
2026-04-08 19:00:00+00:00,20.0,318.0,164.0,205.0,640.0,40.0,-298.0,-41.0,600.0,261.0,None,ME,2026-04-23
2026-04-08 20:00:00+00:00,0.0,274.0,71.0,198.0,600.0,0.0,-274.0,-127.0,600.0,199.0,None,ME,2026-04-23
2026-04-08 21:00:00+00:00,0.0,281.0,8.0,182.0,600.0,0.0,-281.0,-174.0,600.0,145.0,None,ME,2026-04-23
2026-04-08 22:00:00+00:00,0.0,259.0,68.0,177.0,600.0,7.0,-259.0,-109.0,593.0,225.0,None,ME,2026-04-23
2026-04-08 23:00:00+00:00,0.0,241.0,70.0,177.0,600.0,30.0,-241.0,-107.0,570.0,222.0,None,ME,2026-04-23
2026-04-09 00:00:00+00:00,0.0,247.0,70.0,180.0,600.0,10.0,-247.0,-110.0,590.0,233.0,None,ME,2026-04-23
2026-04-09 01:00:00+00:00,0.0,204.0,84.0,177.0,600.0,0.0,-204.0,-93.0,600.0,303.0,None,ME,2026-04-23
2026-04-09 02:00:00+00:00,0.0,189.0,86.0,202.0,600.0,0.0,-189.0,-116.0,600.0,295.0,None,ME,2026-04-23
2026-04-09 03:00:00+00:00,0.0,299.0,152.0,182.0,600.0,10.0,-299.0,-30.0,590.0,261.0,None,ME,2026-04-23
2026-04-09 04:00:00+00:00,5.0,260.0,173.0,202.0,583.0,18.0,-255.0,-29.0,565.0,281.0,None,ME,2026-04-23
2026-04-09 05:00:00+00:00,13.0,260.0,131.0,202.0,600.0,3.0,-247.0,-71.0,597.0,279.0,None,ME,2026-04-23
2026-04-09 06:00:00+00:00,43.0,241.0,46.0,152.0,600.0,0.0,-198.0,-106.0,600.0,296.0,None,ME,2026-04-23
2026-04-09 07:00:00+00:00,28.0,254.0,82.0,151.0,600.0,0.0,-226.0,-69.0,600.0,305.0,None,ME,2026-04-23
2026-04-09 08:00:00+00:00,70.0,138.0,120.0,58.0,0.0,0.0,-68.0,62.0,0.0,-6.0,None,ME,2026-04-23
2026-04-09 09:00:00+00:00,37.0,126.0,84.0,58.0,0.0,0.0,-89.0,26.0,0.0,-63.0,None,ME,2026-04-23
2026-04-09 10:00:00+00:00,63.0,152.0,85.0,21.0,0.0,0.0,-89.0,64.0,0.0,-25.0,None,ME,2026-04-23
2026-04-09 11:00:00+00:00,63.0,144.0,84.0,20.0,0.0,0.0,-81.0,64.0,0.0,-17.0,None,ME,2026-04-23
2026-04-09 12:00:00+00:00,96.0,147.0,84.0,47.0,0.0,0.0,-51.0,37.0,0.0,-14.0,None,ME,2026-04-23
2026-04-09 13:00:00+00:00,59.0,109.0,109.0,31.0,0.0,0.0,-50.0,78.0,0.0,28.0,None,ME,2026-04-23
2026-04-09 14:00:00+00:00,33.0,290.0,69.0,202.0,600.0,0.0,-257.0,-133.0,600.0,210.0,None,ME,2026-04-23
2026-04-09 15:00:00+00:00,0.0,284.0,34.0,202.0,575.0,0.0,-284.0,-168.0,575.0,123.0,None,ME,2026-04-23
2026-04-09 16:00:00+00:00,55.0,259.0,160.0,155.0,497.0,205.0,-204.0,5.0,292.0,93.0,None,ME,2026-04-23
2026-04-09 17:00:00+00:00,63.0,219.0,233.0,147.0,407.0,240.0,-156.0,86.0,167.0,97.0,None,ME,2026-04-23
2026-04-09 18:00:00+00:00,63.0,290.0,229.0,157.0,400.0,190.0,-227.0,72.0,210.0,55.0,None,ME,2026-04-23
2026-04-09 19:00:00+00:00,25.0,211.0,178.0,131.0,387.0,36.0,-186.0,47.0,351.0,212.0,None,ME,2026-04-23
2026-04-09 20:00:00+00:00,20.0,299.0,104.0,212.0,505.0,0.0,-279.0,-108.0,505.0,118.0,None,ME,2026-04-23
2026-04-09 21:00:00+00:00,0.0,276.0,2.0,202.0,600.0,0.0,-276.0,-200.0,600.0,124.0,None,ME,2026-04-23
2026-04-09 22:00:00+00:00,0.0,265.0,7.0,184.0,581.0,12.0,-265.0,-177.0,569.0,127.0,None,ME,2026-04-23
2026-04-09 23:00:00+00:00,0.0,265.0,32.0,198.0,600.0,20.0,-265.0,-166.0,580.0,149.0,None,ME,2026-04-23
2026-04-10 00:00:00+00:00,0.0,208.0,2.0,194.0,600.0,6.0,-208.0,-192.0,594.0,194.0,None,ME,2026-04-23
2026-04-10 01:00:00+00:00,3.0,211.0,16.0,194.0,600.0,4.0,-208.0,-178.0,596.0,210.0,None,ME,2026-04-23
2026-04-10 02:00:00+00:00,3.0,180.0,16.0,203.0,600.0,5.0,-177.0,-187.0,595.0,231.0,None,ME,2026-04-23
2026-04-10 03:00:00+00:00,0.0,188.0,7.0,173.0,575.0,0.0,-188.0,-166.0,575.0,221.0,None,ME,2026-04-23
2026-04-10 04:00:00+00:00,0.0,125.0,18.0,167.0,600.0,25.0,-125.0,-149.0,575.0,301.0,None,ME,2026-04-23
2026-04-10 05:00:00+00:00,6.0,169.0,18.0,204.0,600.0,0.0,-163.0,-186.0,600.0,251.0,None,ME,2026-04-23
2026-04-10 06:00:00+00:00,20.0,143.0,39.0,185.0,600.0,0.0,-123.0,-146.0,600.0,331.0,None,ME,2026-04-23
2026-04-10 07:00:00+00:00,12.0,166.0,77.0,178.0,600.0,0.0,-154.0,-101.0,600.0,345.0,None,ME,2026-04-23
