,AT_CH,CH_AT,AT_CZ,CZ_AT,AT_DE_LU,DE_LU_AT,AT_HU,HU_AT,AT_IT_NORD,IT_NORD_AT,AT_SI,SI_AT,AT_CH_net_export,AT_CZ_net_export,AT_DE_LU_net_export,AT_HU_net_export,AT_IT_NORD_net_export,AT_SI_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,900.0,0.0,0.35,1894.1000000000001,0.0,2924.1000000000004,1363.05,11.375,0.0,165.0,2273.525,201.725,900.0,-1893.7500000000002,-2924.1000000000004,1351.675,-165.0,2071.8,-659.375,None,AT,2026-04-23
2026-01-01 01:00:00+00:00,900.0,0.0,0.125,457.125,0.0,4886.55,1102.95,12.35,0.0,165.0,2325.1,220.625,900.0,-457.0,-4886.55,1090.6000000000001,-165.0,2104.475,-1413.475,None,AT,2026-04-23
2026-01-01 02:00:00+00:00,900.0,0.0,0.325,4402.825,0.0,1463.9,1164.25,0.25,0.0,165.0,2147.8,125.45,900.0,-4402.5,-1463.9,1164.0,-165.0,2022.3500000000001,-1945.0499999999995,None,AT,2026-04-23
2026-01-01 03:00:00+00:00,900.0,0.0,0.32499999999999996,2929.8250000000003,0.0,2853.325,0.0,0.0,0.0,165.0,3035.125,108.10000000000001,900.0,-2929.5000000000005,-2853.325,0.0,-165.0,2927.025,-2120.8000000000006,None,AT,2026-04-23
2026-01-01 04:00:00+00:00,900.0,0.0,0.325,4452.325,0.0,1734.625,0.0,0.0,0.0,165.0,3309.475,119.825,900.0,-4452.0,-1734.625,0.0,-165.0,3189.65,-2261.975,None,AT,2026-04-23
2026-01-01 05:00:00+00:00,900.0,0.0,0.325,5319.825,0.0,1291.775,100.7,15.875,0.0,165.0,3118.175,25.475,900.0,-5319.5,-1291.775,84.825,-165.0,3092.7000000000003,-2698.7499999999995,None,AT,2026-04-23
2026-01-01 06:00:00+00:00,900.0,0.0,3.2750000000000004,2832.4,0.0,1268.45,9.725000000000001,6.625,0.0,165.0,469.0,121.575,900.0,-2829.125,-1268.45,3.1000000000000014,-165.0,347.425,-3012.0499999999997,None,AT,2026-04-23
2026-01-01 07:00:00+00:00,900.0,0.0,4.2250000000000005,3336.45,0.0,2358.3999999999996,150.875,48.2,0.5,165.0,1075.025,13.025,900.0,-3332.225,-2358.3999999999996,102.675,-164.5,1062.0,-3790.45,None,AT,2026-04-23
2026-01-01 08:00:00+00:00,900.0,0.0,1.7,2630.95,0.0,2339.625,103.2,73.125,0.0,112.5,178.725,78.7,900.0,-2629.25,-2339.625,30.075000000000003,-112.5,100.02499999999999,-4051.275,None,AT,2026-04-23
2026-01-01 09:00:00+00:00,750.0,0.0,2.325,3970.075,0.0,1182.025,57.65,5.4,364.0,0.0,63.525000000000006,124.025,750.0,-3967.75,-1182.025,52.25,364.0,-60.5,-4044.0249999999996,None,AT,2026-04-23
2026-01-01 10:00:00+00:00,750.0,0.0,32.575,4068.8999999999996,0.0,0.0,90.525,8.475,39.5,84.0,1.05,573.775,750.0,-4036.325,0.0,82.05000000000001,-44.5,-572.725,-3821.4999999999995,None,AT,2026-04-23
2026-01-01 11:00:00+00:00,750.0,0.0,2.05,2755.55,0.0,2396.6000000000004,201.325,9.9,365.0,0.0,125.425,96.675,750.0,-2753.5,-2396.6000000000004,191.42499999999998,365.0,28.75,-3814.925,None,AT,2026-04-23
2026-01-01 12:00:00+00:00,750.0,0.0,5.325,2823.65,0.25,2231.4,448.675,7.775,63.0,123.75,306.0,116.0,750.0,-2818.3250000000003,-2231.15,440.90000000000003,-60.75,190.0,-3729.3250000000003,None,AT,2026-04-23
2026-01-01 13:00:00+00:00,750.0,0.0,40.2,1337.9,0.0,4638.45,1554.475,20.924999999999997,0.0,165.0,819.5,303.15,750.0,-1297.7,-4638.45,1533.55,-165.0,516.35,-3301.2499999999995,None,AT,2026-04-23
2026-01-01 14:00:00+00:00,850.0,0.0,20.625,707.475,0.0,6492.775,2628.25,6.0249999999999995,9.25,165.0,876.75,406.25,850.0,-686.85,-6492.775,2622.225,-155.75,470.5,-3392.65,None,AT,2026-04-23
2026-01-01 15:00:00+00:00,873.0,23.0,0.5,3113.2,0.0,2551.1,1770.125,7.65,9.0,165.0,963.6750000000001,1085.35,850.0,-3112.7,-2551.1,1762.475,-156.0,-121.67499999999984,-3328.999999999999,None,AT,2026-04-23
2026-01-01 16:00:00+00:00,885.0,35.0,0.175,1209.675,0.0,3488.225,496.525,31.525,19.5,165.0,254.525,7.575,850.0,-1209.5,-3488.225,465.0,-145.5,246.95000000000002,-3281.275,None,AT,2026-04-23
2026-01-01 17:00:00+00:00,939.0,89.0,11.125,4088.2,0.0,2285.15,1007.7750000000001,0.0,24.25,134.75,1543.875,12.075,850.0,-4077.075,-2285.15,1007.7750000000001,-110.5,1531.8,-3083.1500000000005,None,AT,2026-04-23
2026-01-01 18:00:00+00:00,850.0,0.0,37.75,3039.5,0.0,4095.975,2470.025,13.575000000000001,13.0,165.0,892.875,0.2,850.0,-3001.75,-4095.975,2456.4500000000003,-152.0,892.675,-3050.6000000000004,None,AT,2026-04-23
2026-01-01 19:00:00+00:00,850.0,0.0,26.45,3993.7,0.0,1856.85,973.15,24.925,23.0,165.0,1873.2,1042.425,850.0,-3967.25,-1856.85,948.225,-142.0,830.7750000000001,-3337.1,None,AT,2026-04-23
2026-01-01 20:00:00+00:00,850.0,0.0,68.025,0.0,0.0,0.0,45.525,25.75,11.75,165.0,4.65,4189.65,850.0,68.025,0.0,19.775,-153.25,-4185.0,-3400.45,None,AT,2026-04-23
2026-01-01 21:00:00+00:00,850.0,0.0,15.100000000000001,6075.0,0.0,1285.4,387.125,5.85,21.0,116.75,2785.7,1.55,850.0,-6059.9,-1285.4,381.275,-95.75,2784.1499999999996,-3425.625,None,AT,2026-04-23
2026-01-01 22:00:00+00:00,850.0,0.0,8.799999999999999,4776.575,0.0,2557.325,1429.125,0.475,32.5,136.25,1875.325,21.250000000000004,850.0,-4767.775,-2557.325,1428.65,-103.75,1854.075,-3296.124999999999,None,AT,2026-04-23
2026-01-01 23:00:00+00:00,1000.0,0.0,107.125,2136.925,0.0,3368.925,929.2,53.3,0.0,165.0,511.475,33.325,1000.0,-2029.8000000000002,-3368.925,875.9000000000001,-165.0,478.15000000000003,-3209.675,None,AT,2026-04-23
2026-01-02 00:00:00+00:00,1000.425,1.175,135.25,2127.1,0.0,3292.525,846.2,48.25,0.0,165.0,397.325,6.175000000000001,999.25,-1991.85,-3292.525,797.95,-165.0,391.15,-3261.025,None,AT,2026-04-23
2026-01-02 01:00:00+00:00,1000.0,0.0,119.275,2107.375,0.0,3169.875,773.3,34.325,0.0,165.0,261.1,17.8,1000.0,-1988.1,-3169.875,738.9749999999999,-165.0,243.3,-3340.7000000000003,None,AT,2026-04-23
2026-01-02 02:00:00+00:00,1000.0,0.0,100.1,1997.575,0.0,3153.575,735.4,51.15,32.75,123.75,186.8,3.375,1000.0,-1897.4750000000001,-3153.575,684.25,-91.0,183.425,-3274.375,None,AT,2026-04-23
2026-01-02 03:00:00+00:00,1000.0,0.525,108.775,2010.225,0.0,3158.95,762.425,60.15,0.0,165.0,208.825,0.175,999.475,-1901.4499999999998,-3158.95,702.275,-165.0,208.64999999999998,-3314.9999999999995,None,AT,2026-04-23
2026-01-02 04:00:00+00:00,1007.5,7.824999999999999,59.25,1983.875,0.0,3198.975,851.425,137.775,0.0,165.0,223.375,0.35,999.675,-1924.625,-3198.975,713.65,-165.0,223.025,-3352.25,None,AT,2026-04-23
2026-01-02 05:00:00+00:00,999.2,147.5,9.8,1985.875,0.0,3089.975,859.75,106.675,0.0,165.0,347.975,0.44999999999999996,851.7,-1976.075,-3089.975,753.075,-165.0,347.52500000000003,-3278.7500000000005,None,AT,2026-04-23
2026-01-02 06:00:00+00:00,1006.475,107.7,75.65,1910.725,0.0,3056.9,1060.825,7.75,0.0,120.0,487.825,125.65,898.775,-1835.0749999999998,-3056.9,1053.075,-120.0,362.17499999999995,-2697.95,None,AT,2026-04-23
2026-01-02 07:00:00+00:00,1002.0,2.0,75.625,1711.6,0.0,2415.925,560.125,128.125,0.0,120.0,256.8,299.975,1000.0,-1635.975,-2415.925,432.0,-120.0,-43.17500000000001,-2783.0750000000003,None,AT,2026-04-23
2026-01-02 08:00:00+00:00,1000.0,5.15,122.025,1506.875,0.0,2628.3,300.6,85.325,196.75,166.75,177.05,147.625,994.85,-1384.85,-2628.3,215.27500000000003,30.0,29.42500000000001,-2743.6,None,AT,2026-04-23
2026-01-02 09:00:00+00:00,1006.975,16.85,128.75,1735.5,0.0,3323.675,556.875,70.375,204.25,96.25,562.1,184.825,990.125,-1606.75,-3323.675,486.5,108.0,377.27500000000003,-2968.525,None,AT,2026-04-23
2026-01-02 10:00:00+00:00,1002.125,10.95,111.975,1609.25,0.0,3246.225,406.25,0.0,207.5,59.25,560.575,156.55,991.175,-1497.275,-3246.225,406.25,148.25,404.02500000000003,-2793.7999999999997,None,AT,2026-04-23
2026-01-02 11:00:00+00:00,1004.0,50.875,96.475,1565.125,0.0,3103.85,546.225,33.325,212.75,96.25,726.075,0.025,953.125,-1468.65,-3103.85,512.9,116.5,726.0500000000001,-2263.9249999999997,None,AT,2026-04-23
2026-01-02 12:00:00+00:00,999.3,257.075,118.85,1263.175,0.0,2601.1,928.2,2.375,130.25,221.75,377.625,90.575,742.2249999999999,-1144.325,-2601.1,925.825,-91.5,287.05,-1881.825,None,AT,2026-04-23
2026-01-02 13:00:00+00:00,1003.325,109.125,57.275,1452.025,0.0,2875.575,1117.2,16.725,119.75,116.75,891.7,0.0,894.2,-1394.75,-2875.575,1100.4750000000001,3.0,891.7,-1380.9499999999996,None,AT,2026-04-23
2026-01-02 14:00:00+00:00,1039.725,90.05,62.65,1424.05,0.0,2815.0,1474.575,92.6,147.0,120.0,767.825,0.30000000000000004,949.675,-1361.3999999999999,-2815.0,1381.9750000000001,27.0,767.5250000000001,-1050.2249999999997,None,AT,2026-04-23
2026-01-02 15:00:00+00:00,1020.8,20.8,191.225,1540.725,0.0,2775.325,1353.975,69.075,48.25,128.25,482.15,60.575,1000.0,-1349.5,-2775.325,1284.8999999999999,-80.0,421.575,-1498.35,None,AT,2026-04-23
2026-01-02 16:00:00+00:00,1011.7,15.875,174.67499999999998,1529.0,0.0,2591.3,1309.35,191.125,24.75,132.5,392.5,138.525,995.825,-1354.325,-2591.3,1118.225,-107.75,253.975,-1685.3500000000004,None,AT,2026-04-23
2026-01-02 17:00:00+00:00,1043.65,46.175,259.07500000000005,1640.05,0.0,2634.875,1269.925,4.725,114.75,139.5,348.225,717.55,997.4750000000001,-1380.975,-2634.875,1265.2,-24.75,-369.32499999999993,-2147.25,None,AT,2026-04-23
2026-01-02 18:00:00+00:00,1048.2,49.725,109.65,1722.4,0.0,2799.675,1188.525,77.925,172.5,141.5,438.475,123.25,998.475,-1612.75,-2799.675,1110.6000000000001,31.0,315.225,-1957.1250000000005,None,AT,2026-04-23
2026-01-02 19:00:00+00:00,1024.7,26.525,74.725,1707.525,0.0,2922.125,1389.2,129.22500000000002,175.25,125.25,620.275,156.275,998.1750000000001,-1632.8000000000002,-2922.125,1259.975,50.0,464.0,-1782.775,None,AT,2026-04-23
2026-01-02 20:00:00+00:00,1000.0,0.7,59.45,1808.325,0.0,2905.15,1259.65,7.55,129.25,120.0,680.725,470.8,999.3,-1748.875,-2905.15,1252.1000000000001,9.25,209.925,-2183.45,None,AT,2026-04-23
2026-01-02 21:00:00+00:00,1004.35,8.625,30.875,1855.575,0.0,2495.55,1185.175,0.175,137.25,138.5,683.3,772.45,995.725,-1824.7,-2495.55,1185.0,-1.25,-89.15000000000009,-2229.925,None,AT,2026-04-23
2026-01-02 22:00:00+00:00,1000.0,1.625,13.45,2123.25,0.0,2640.2445,1050.0,0.0,291.75,15.25,856.7,863.15,998.375,-2109.8,-2640.2445,1050.0,276.5,-6.449999999999932,-2431.6195,None,AT,2026-04-23
2026-01-02 23:00:00+00:00,1000.0,9.775,0.3,2130.75,34.837,2366.94875,429.75,0.15,313.5,5.5,330.95,510.175,990.225,-2130.45,-2332.11175,429.6,308.0,-179.22500000000002,-2913.96175,None,AT,2026-04-23
2026-01-03 00:00:00+00:00,1000.0,16.025,2.6750000000000003,1953.275,92.69800000000001,2180.09525,202.7,0.5,251.0,4.0,411.075,555.425,983.975,-1950.6000000000001,-2087.39725,202.2,247.0,-144.34999999999997,-2749.17225,None,AT,2026-04-23
2026-01-03 01:00:00+00:00,1009.9,18.2,57.1,1873.6,461.44949999999994,1957.025,96.475,124.125,182.0,0.0,325.8,508.025,991.6999999999999,-1816.5,-1495.5755000000001,-27.650000000000006,182.0,-182.22499999999997,-2348.2505,None,AT,2026-04-23
2026-01-03 02:00:00+00:00,1000.675,10.275,67.475,1838.9,528.46425,1904.325,33.25,361.7,162.0,0.0,291.4,205.45,990.4,-1771.4250000000002,-1375.86075,-328.45,162.0,85.94999999999999,-2237.3857500000004,None,AT,2026-04-23
2026-01-03 03:00:00+00:00,1000.0,4.225,82.0,1717.0,539.248,1977.125,197.8,356.125,162.0,0.0,333.25,397.95,995.775,-1635.0,-1437.877,-158.325,162.0,-64.69999999999999,-2138.1269999999995,None,AT,2026-04-23
2026-01-03 04:00:00+00:00,1013.125,13.149999999999999,79.925,1763.625,892.8367499999999,2261.525,336.425,366.675,162.0,0.0,541.575,439.3,999.975,-1683.7,-1368.6882500000002,-30.25,162.0,102.27500000000003,-1818.38825,None,AT,2026-04-23
2026-01-03 05:00:00+00:00,1003.75,5.55,83.075,1893.375,549.299,2443.275,560.625,355.34999999999997,162.0,0.0,782.85,417.375,998.2,-1810.3,-1893.976,205.27500000000003,162.0,365.475,-1973.326,None,AT,2026-04-23
2026-01-03 06:00:00+00:00,1005.45,23.625,83.375,2011.9,0.0,2823.0825,859.95,260.975,103.0,0.0,960.875,189.65,981.825,-1928.525,-2823.0825,598.975,103.0,771.225,-2296.5825000000004,None,AT,2026-04-23
2026-01-03 07:00:00+00:00,1000.0,1.8,8.6,1801.25,90.9485,2179.5385,471.975,302.325,141.0,0.0,761.7,77.72500000000001,998.2,-1792.65,-2088.59,169.65000000000003,141.0,683.975,-1888.415,None,AT,2026-04-23
2026-01-03 08:00:00+00:00,1003.0,11.05,74.975,1444.1999999999998,64.1125,1662.44975,120.575,270.9,309.0,27.25,565.5,168.2,991.95,-1369.225,-1598.33725,-150.325,281.75,397.3,-1446.88725,None,AT,2026-04-23
2026-01-03 09:00:00+00:00,1008.025,38.8,55.375,1279.875,83.52,1326.987,0.575,399.525,317.75,3.75,421.45000000000005,187.3,969.225,-1224.5,-1243.467,-398.95,314.0,234.15000000000003,-1349.5420000000001,None,AT,2026-04-23
2026-01-03 10:00:00+00:00,1022.3,33.3,75.0,1417.125,1.5185,1681.06225,0.3,460.15,314.0,0.0,483.15,115.30000000000001,989.0,-1342.125,-1679.54375,-459.84999999999997,314.0,367.84999999999997,-1810.6687500000003,None,AT,2026-04-23
2026-01-03 11:00:00+00:00,993.975,2.95,2.225,1441.025,0.0,1842.9515,17.924999999999997,256.575,199.5,19.0,502.4,103.0,991.025,-1438.8000000000002,-1842.9515,-238.64999999999998,180.5,399.4,-1949.4765000000002,None,AT,2026-04-23
2026-01-03 12:00:00+00:00,1003.4,13.5,9.85,1613.5,0.0,3002.2605000000003,446.55,140.22500000000002,145.5,52.75,611.775,3.7,989.9,-1603.65,-3002.2605000000003,306.325,92.75,608.0749999999999,-2608.8605000000007,None,AT,2026-04-23
2026-01-03 13:00:00+00:00,1170.0,188.7,0.0,1972.85,0.0,3676.17775,900.7,143.525,0.0,30.0,948.25,5.325,981.3,-1972.85,-3676.17775,757.1750000000001,-30.0,942.925,-2997.6277499999997,None,AT,2026-04-23
2026-01-03 14:00:00+00:00,1082.6,399.0,1.55,1783.05,0.0,3469.875,1105.125,23.225,0.0,120.0,829.15,1.4249999999999998,683.5999999999999,-1781.5,-3469.875,1081.9,-120.0,827.725,-2778.1499999999996,None,AT,2026-04-23
2026-01-03 15:00:00+00:00,1039.1,40.0,0.0,1771.75,0.0,3419.475,961.8000000000001,2.825,0.0,120.0,554.225,1.5,999.0999999999999,-1771.75,-3419.475,958.975,-120.0,552.725,-2800.425,None,AT,2026-04-23
2026-01-03 16:00:00+00:00,1000.0,0.0,1.475,2023.3249999999998,0.0,3385.625,827.525,3.95,167.0,120.0,489.625,1.85,1000.0,-2021.85,-3385.625,823.5749999999999,47.0,487.775,-3049.1250000000005,None,AT,2026-04-23
2026-01-03 17:00:00+00:00,1041.6,42.0,0.0,2059.75,0.0,3353.125,782.175,22.6,466.75,104.0,437.025,9.775,999.5999999999999,-2059.75,-3353.125,759.5749999999999,362.75,427.25,-2863.7,None,AT,2026-04-23
2026-01-03 18:00:00+00:00,1140.1499999999999,140.8,0.0,1939.75,0.0,3190.675,873.75,0.5,90.25,104.0,543.125,2.9000000000000004,999.3499999999999,-1939.75,-3190.675,873.25,-13.75,540.225,-2731.350000000001,None,AT,2026-04-23
2026-01-03 19:00:00+00:00,1206.15,346.6,0.0,1939.0,0.0,3423.3,1209.525,19.1,4.5,104.0,810.6,15.85,859.5500000000001,-1939.0,-3423.3,1190.4250000000002,-99.5,794.75,-2617.075,None,AT,2026-04-23
2026-01-03 20:00:00+00:00,1143.025,145.5,0.0,2211.0,0.0,3695.4500000000003,1264.6,12.6,65.0,90.0,927.2,5.95,997.5250000000001,-2211.0,-3695.4500000000003,1252.0,-25.0,921.25,-2760.675,None,AT,2026-04-23
2026-01-03 21:00:00+00:00,1176.3,177.9,0.05,2248.05,0.0,3754.5,1346.125,15.625,45.25,60.0,1032.05,16.05,998.4,-2248.0,-3754.5,1330.5,-14.75,1016.0,-2672.3500000000004,None,AT,2026-04-23
2026-01-03 22:00:00+00:00,1000.0,0.0,0.95,2398.7,0.0,3801.3,1042.3,17.525,166.5,41.25,942.875,6.9,1000.0,-2397.75,-3801.3,1024.7749999999999,125.25,935.975,-3113.0500000000006,None,AT,2026-04-23
2026-01-03 23:00:00+00:00,650.0,0.0,0.35,2472.1,0.0,3857.675,1029.55,12.8,233.0,0.0,991.8,11.7,650.0,-2471.75,-3857.675,1016.75,233.0,980.0999999999999,-3449.5750000000003,None,AT,2026-04-23
2026-01-04 00:00:00+00:00,650.0,0.0,7.675000000000001,2480.325,0.0,3822.6667500000003,924.275,10.774999999999999,278.0,0.0,1004.45,7.7,650.0,-2472.6499999999996,-3822.6667500000003,913.5,278.0,996.75,-3457.06675,None,AT,2026-04-23
2026-01-04 01:00:00+00:00,650.0,4.075,8.75,2242.125,0.0,3430.84375,707.075,0.575,278.0,0.0,852.025,4.525,645.925,-2233.375,-3430.84375,706.5,278.0,847.5,-3186.29375,None,AT,2026-04-23
2026-01-04 02:00:00+00:00,650.0,1.125,26.275,2012.125,0.0,2639.6952499999998,606.35,329.975,202.25,0.0,703.5,16.425,648.875,-1985.85,-2639.6952499999998,276.375,202.25,687.075,-2810.9702499999994,None,AT,2026-04-23
2026-01-04 03:00:00+00:00,650.0,0.0,3.4,1864.3,0.0,2765.2855,526.325,99.325,315.0,17.5,686.575,48.075,650.0,-1860.8999999999999,-2765.2855,427.00000000000006,297.5,638.5,-2613.1854999999996,None,AT,2026-04-23
2026-01-04 04:00:00+00:00,650.0,0.0,49.725,1784.525,37.70025,2482.591,611.075,347.275,123.5,16.75,647.2,209.2,650.0,-1734.8000000000002,-2444.89075,263.80000000000007,106.75,438.00000000000006,-2721.14075,None,AT,2026-04-23
2026-01-04 05:00:00+00:00,650.0,5.8,71.8,1814.6,5.643,2382.1125,486.275,615.775,234.5,0.0,616.65,2.975,644.2,-1742.8,-2376.4695,-129.5,234.5,613.675,-2756.3945000000003,None,AT,2026-04-23
2026-01-04 06:00:00+00:00,650.0,7.5,43.925,2095.375,140.0635,2211.11625,566.225,620.875,223.5,0.0,449.875,225.825,642.5,-2051.45,-2071.05275,-54.64999999999998,223.5,224.05,-3087.1027499999996,None,AT,2026-04-23
2026-01-04 07:00:00+00:00,650.0,0.0,46.725,1965.5,0.0,2248.3505,177.79999999999998,480.675,297.0,29.0,422.95,47.0,650.0,-1918.775,-2248.3505,-302.875,268.0,375.95,-3176.0505000000003,None,AT,2026-04-23
2026-01-04 08:00:00+00:00,650.0,0.0,49.125,1745.575,73.20150000000001,1722.5587500000001,123.375,159.3,300.0,362.25,485.35,111.125,650.0,-1696.45,-1649.35725,-35.92500000000001,-62.25,374.225,-2419.75725,None,AT,2026-04-23
2026-01-04 09:00:00+00:00,650.95,3.6,32.775,1662.95,0.0,1846.57125,229.075,36.775,327.75,41.25,510.275,92.575,647.35,-1630.175,-1846.57125,192.29999999999998,286.5,417.7,-1932.8962499999996,None,AT,2026-04-23
2026-01-04 10:00:00+00:00,660.475,10.475,6.475,1734.15,774.4985,1661.15,180.025,216.15,299.0,89.25,340.675,0.0,650.0,-1727.6750000000002,-886.6515,-36.125,209.75,340.675,-1450.0265000000002,None,AT,2026-04-23
2026-01-04 11:00:00+00:00,653.575,3.575,35.0,1600.0,745.92425,1631.975,52.75,321.15000000000003,302.25,118.25,466.57500000000005,0.0,650.0,-1565.0,-886.0507499999999,-268.40000000000003,184.0,466.57500000000005,-1418.87575,None,AT,2026-04-23
2026-01-04 12:00:00+00:00,650.2,5.2,11.225000000000001,1622.55,1171.37025,1979.9250000000002,190.25,194.025,0.0,164.0,368.0,21.549999999999997,645.0,-1611.325,-808.5547500000002,-3.7750000000000057,-164.0,346.45,-1596.2047500000003,None,AT,2026-04-23
2026-01-04 13:00:00+00:00,655.875,5.875,2.9749999999999996,2154.85,23.95175,2856.32375,821.25,16.975,160.5,122.75,653.55,2.25,650.0,-2151.875,-2832.372,804.275,37.75,651.3,-2840.9219999999996,None,AT,2026-04-23
2026-01-04 14:00:00+00:00,767.85,123.0,2.825,1766.5,0.0,3436.425,969.9000000000001,0.75,57.25,103.5,564.125,1.125,644.85,-1763.675,-3436.425,969.1500000000001,-46.25,563.0,-3069.35,None,AT,2026-04-23
2026-01-04 15:00:00+00:00,466.97499999999997,388.0,1.2249999999999999,1827.4,0.0,3135.625,1038.2,8.8,13.5,138.0,400.5,0.75,78.97499999999997,-1826.1750000000002,-3135.625,1029.4,-124.5,399.75,-3578.1750000000006,None,AT,2026-04-23
2026-01-04 16:00:00+00:00,432.225,337.625,21.525,2123.975,608.3345,2486.1,920.725,596.25,28.25,108.75,449.125,174.125,94.60000000000002,-2102.45,-1877.7655,324.475,-80.5,275.0,-3366.6405,None,AT,2026-04-23
2026-01-04 17:00:00+00:00,286.85,284.0,60.675,2029.5,0.0,2488.81975,836.525,334.5,126.0,63.25,671.85,19.875,2.8500000000000227,-1968.825,-2488.81975,502.025,62.75,651.975,-3238.04475,None,AT,2026-04-23
2026-01-04 18:00:00+00:00,483.025,387.25,80.725,1999.1,0.0,2886.02275,743.125,6.7,363.0,0.0,553.4,100.75,95.77499999999998,-1918.375,-2886.02275,736.425,363.0,452.65,-3156.54775,None,AT,2026-04-23
2026-01-04 19:00:00+00:00,617.5,247.25,45.475,2184.275,0.0,3116.6414999999997,957.55,5.45,353.25,3.75,684.125,21.375,370.25,-2138.8,-3116.6414999999997,952.0999999999999,349.5,662.75,-2920.8415,None,AT,2026-04-23
2026-01-04 20:00:00+00:00,690.9,42.0,3.825,2320.025,0.0,3795.225,1067.375,38.8,76.75,138.0,791.85,3.8500000000000005,648.9,-2316.2000000000003,-3795.225,1028.575,-61.25,788.0,-3707.2,None,AT,2026-04-23
2026-01-04 21:00:00+00:00,610.125,42.0,0.0,2297.25,0.0,3571.55,821.575,4.1,39.5,100.25,683.225,0.725,568.125,-2297.25,-3571.55,817.475,-60.75,682.5,-3861.45,None,AT,2026-04-23
2026-01-04 22:00:00+00:00,692.0,42.0,1.25,2400.5,0.0,3789.05,543.075,10.325,107.0,41.0,562.475,3.225,650.0,-2399.25,-3789.05,532.75,66.0,559.25,-4380.3,None,AT,2026-04-23
2026-01-04 23:00:00+00:00,406.9,84.7,0.375,2282.125,0.0,3732.631,676.675,2.675,110.25,0.0,567.3499999999999,12.85,322.2,-2281.75,-3732.631,674.0,110.25,554.4999999999999,-4353.431,None,AT,2026-04-23
2026-01-05 00:00:00+00:00,403.9,112.725,0.925,2108.175,0.0,3563.425,490.4,0.6,146.75,0.0,471.95000000000005,0.7,291.17499999999995,-2107.25,-3563.425,489.79999999999995,146.75,471.25000000000006,-4271.7,None,AT,2026-04-23
2026-01-05 01:00:00+00:00,400.0,128.425,0.95,2088.2,0.0,3437.21025,467.25,4.550000000000001,75.25,48.0,395.625,4.875,271.575,-2087.25,-3437.21025,462.7,27.25,390.75,-4372.18525,None,AT,2026-04-23
2026-01-05 02:00:00+00:00,400.5,7.05,0.0,2158.9,0.0,3116.69,314.7,17.75,222.0,44.0,266.125,41.675,393.45,-2158.9,-3116.69,296.95,178.0,224.45,-4182.740000000001,None,AT,2026-04-23
2026-01-05 03:00:00+00:00,405.4,156.55,1.75,2064.325,0.0,3236.8435,373.3,1.45,137.0,0.0,468.075,0.5750000000000001,248.84999999999997,-2062.575,-3236.8435,371.85,137.0,467.5,-4074.218499999999,None,AT,2026-04-23
2026-01-05 04:00:00+00:00,385.675,0.0,0.7,2177.95,0.0,3456.343,539.025,0.775,97.25,41.25,500.3,6.8,385.675,-2177.25,-3456.343,538.25,56.0,493.5,-4160.168,None,AT,2026-04-23
2026-01-05 05:00:00+00:00,385.525,665.2,11.475,1819.975,0.0,3235.6975,1071.725,0.975,0.0,82.5,912.275,16.025,-279.67500000000007,-1808.5,-3235.6975,1070.75,-82.5,896.25,-3439.3725000000004,None,AT,2026-04-23
2026-01-05 06:00:00+00:00,242.05,933.0,9.475,1281.0,0.0,2513.45,1301.9,9.825,0.0,120.0,846.275,1.625,-690.95,-1271.525,-2513.45,1292.075,-120.0,844.65,-2459.2000000000003,None,AT,2026-04-23
2026-01-05 07:00:00+00:00,6.1,1191.1,31.725,709.65,44.1365,915.58275,1188.125,234.625,0.0,120.0,773.7,0.0,-1185.0,-677.925,-871.4462500000001,953.5,-120.0,773.7,-1127.17125,None,AT,2026-04-23
2026-01-05 08:00:00+00:00,460.975,1044.8249999999998,14.125,965.225,0.0,1112.05,1225.625,289.575,0.0,117.0,846.9,2.15,-583.8499999999998,-951.1,-1112.05,936.05,-117.0,844.75,-983.2,None,AT,2026-04-23
2026-01-05 09:00:00+00:00,88.55,878.125,21.425,1008.075,0.0,1639.3375,1590.875,84.14999999999999,0.0,117.0,961.3,0.0,-789.575,-986.6500000000001,-1639.3375,1506.725,-117.0,961.3,-1064.5375000000001,None,AT,2026-04-23
2026-01-05 10:00:00+00:00,195.2,1097.875,2.2,1364.775,0.0,1843.9935,1653.6,71.025,0.0,117.0,1157.025,139.95,-902.675,-1362.575,-1843.9935,1582.5749999999998,-117.0,1017.075,-1626.5935000000006,None,AT,2026-04-23
2026-01-05 11:00:00+00:00,72.425,867.3,0.8,1156.8,0.0,2098.425,1751.35,9.1,1.75,120.0,1310.15,193.9,-794.875,-1156.0,-2098.425,1742.25,-118.25,1116.25,-1309.0500000000002,None,AT,2026-04-23
2026-01-05 12:00:00+00:00,69.0,979.8,20.775,981.275,0.0,2066.6,1769.0,7.25,0.0,120.0,1227.2,132.95,-910.8,-960.5,-2066.6,1761.75,-120.0,1094.25,-1201.8999999999996,None,AT,2026-04-23
2026-01-05 13:00:00+00:00,3.0,984.0,21.95,696.55,0.0,1402.175,1504.1999999999998,27.65,0.0,120.0,914.45,4.95,-981.0,-674.5999999999999,-1402.175,1476.5499999999997,-120.0,909.5,-791.7249999999999,None,AT,2026-04-23
