,IT_SICI_IT_CALA,IT_CALA_IT_SICI,IT_SICI_IT_CALA_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-29 23:00:00+00:00,0.0,516.0,-516.0,-516.0,None,IT_SICI,2026-04-23
2026-01-30 00:00:00+00:00,0.0,393.0,-393.0,-393.0,None,IT_SICI,2026-04-23
2026-01-30 01:00:00+00:00,0.0,424.75,-424.75,-424.75,None,IT_SICI,2026-04-23
2026-01-30 02:00:00+00:00,0.0,508.25,-508.25,-508.25,None,IT_SICI,2026-04-23
2026-01-30 03:00:00+00:00,0.0,460.25,-460.25,-460.25,None,IT_SICI,2026-04-23
2026-01-30 04:00:00+00:00,0.0,498.0,-498.0,-498.0,None,IT_SICI,2026-04-23
2026-01-30 05:00:00+00:00,0.0,374.5,-374.5,-374.5,None,IT_SICI,2026-04-23
2026-01-30 06:00:00+00:00,0.0,476.25,-476.25,-476.25,None,IT_SICI,2026-04-23
2026-01-30 07:00:00+00:00,0.0,340.0,-340.0,-340.0,None,IT_SICI,2026-04-23
2026-01-30 08:00:00+00:00,0.0,474.5,-474.5,-474.5,None,IT_SICI,2026-04-23
2026-01-30 09:00:00+00:00,0.0,359.25,-359.25,-359.25,None,IT_SICI,2026-04-23
2026-01-30 10:00:00+00:00,128.75,41.0,87.75,87.75,None,IT_SICI,2026-04-23
2026-01-30 11:00:00+00:00,618.0,0.0,618.0,618.0,None,IT_SICI,2026-04-23
2026-01-30 12:00:00+00:00,730.5,0.0,730.5,730.5,None,IT_SICI,2026-04-23
2026-01-30 13:00:00+00:00,827.0,0.0,827.0,827.0,None,IT_SICI,2026-04-23
2026-01-30 14:00:00+00:00,955.25,0.0,955.25,955.25,None,IT_SICI,2026-04-23
2026-01-30 15:00:00+00:00,708.0,0.0,708.0,708.0,None,IT_SICI,2026-04-23
2026-01-30 16:00:00+00:00,248.25,0.0,248.25,248.25,None,IT_SICI,2026-04-23
2026-01-30 17:00:00+00:00,52.25,5.25,47.0,47.0,None,IT_SICI,2026-04-23
2026-01-30 18:00:00+00:00,8.5,63.0,-54.5,-54.5,None,IT_SICI,2026-04-23
2026-01-30 19:00:00+00:00,0.0,203.75,-203.75,-203.75,None,IT_SICI,2026-04-23
2026-01-30 20:00:00+00:00,0.0,209.0,-209.0,-209.0,None,IT_SICI,2026-04-23
2026-01-30 21:00:00+00:00,0.0,461.25,-461.25,-461.25,None,IT_SICI,2026-04-23
2026-01-30 22:00:00+00:00,0.0,309.0,-309.0,-309.0,None,IT_SICI,2026-04-23
2026-01-30 23:00:00+00:00,0.0,461.25,-461.25,-461.25,None,IT_SICI,2026-04-23
2026-01-31 00:00:00+00:00,0.0,634.75,-634.75,-634.75,None,IT_SICI,2026-04-23
2026-01-31 01:00:00+00:00,0.0,644.5,-644.5,-644.5,None,IT_SICI,2026-04-23
2026-01-31 02:00:00+00:00,0.0,689.5,-689.5,-689.5,None,IT_SICI,2026-04-23
2026-01-31 03:00:00+00:00,0.0,802.75,-802.75,-802.75,None,IT_SICI,2026-04-23
2026-01-31 04:00:00+00:00,0.0,887.5,-887.5,-887.5,None,IT_SICI,2026-04-23
2026-01-31 05:00:00+00:00,0.0,1137.0,-1137.0,-1137.0,None,IT_SICI,2026-04-23
2026-01-31 06:00:00+00:00,0.0,1050.5,-1050.5,-1050.5,None,IT_SICI,2026-04-23
2026-01-31 07:00:00+00:00,0.0,1081.25,-1081.25,-1081.25,None,IT_SICI,2026-04-23
2026-01-31 08:00:00+00:00,0.0,877.5,-877.5,-877.5,None,IT_SICI,2026-04-23
2026-01-31 09:00:00+00:00,0.0,792.75,-792.75,-792.75,None,IT_SICI,2026-04-23
2026-01-31 10:00:00+00:00,0.0,585.75,-585.75,-585.75,None,IT_SICI,2026-04-23
2026-01-31 11:00:00+00:00,0.0,649.0,-649.0,-649.0,None,IT_SICI,2026-04-23
2026-01-31 12:00:00+00:00,0.0,817.0,-817.0,-817.0,None,IT_SICI,2026-04-23
2026-01-31 13:00:00+00:00,0.0,922.5,-922.5,-922.5,None,IT_SICI,2026-04-23
2026-01-31 14:00:00+00:00,0.0,1099.5,-1099.5,-1099.5,None,IT_SICI,2026-04-23
2026-01-31 15:00:00+00:00,0.0,892.25,-892.25,-892.25,None,IT_SICI,2026-04-23
2026-01-31 16:00:00+00:00,0.0,836.25,-836.25,-836.25,None,IT_SICI,2026-04-23
2026-01-31 17:00:00+00:00,0.0,1010.25,-1010.25,-1010.25,None,IT_SICI,2026-04-23
2026-01-31 18:00:00+00:00,0.0,1110.25,-1110.25,-1110.25,None,IT_SICI,2026-04-23
2026-01-31 19:00:00+00:00,0.0,1239.25,-1239.25,-1239.25,None,IT_SICI,2026-04-23
2026-01-31 20:00:00+00:00,0.0,1609.75,-1609.75,-1609.75,None,IT_SICI,2026-04-23
2026-01-31 21:00:00+00:00,0.0,1365.75,-1365.75,-1365.75,None,IT_SICI,2026-04-23
2026-01-31 22:00:00+00:00,0.0,994.0,-994.0,-994.0,None,IT_SICI,2026-04-23
2026-01-31 23:00:00+00:00,0.0,631.5,-631.5,-631.5,None,IT_SICI,2026-04-23
2026-02-01 00:00:00+00:00,0.0,222.5,-222.5,-222.5,None,IT_SICI,2026-04-23
2026-02-01 01:00:00+00:00,67.0,9.25,57.75,57.75,None,IT_SICI,2026-04-23
2026-02-01 02:00:00+00:00,272.5,0.0,272.5,272.5,None,IT_SICI,2026-04-23
2026-02-01 03:00:00+00:00,366.0,0.0,366.0,366.0,None,IT_SICI,2026-04-23
2026-02-01 04:00:00+00:00,381.0,0.0,381.0,381.0,None,IT_SICI,2026-04-23
2026-02-01 05:00:00+00:00,386.25,0.0,386.25,386.25,None,IT_SICI,2026-04-23
2026-02-01 06:00:00+00:00,618.25,0.0,618.25,618.25,None,IT_SICI,2026-04-23
2026-02-01 07:00:00+00:00,364.5,0.0,364.5,364.5,None,IT_SICI,2026-04-23
2026-02-01 08:00:00+00:00,481.5,0.0,481.5,481.5,None,IT_SICI,2026-04-23
2026-02-01 09:00:00+00:00,685.25,0.0,685.25,685.25,None,IT_SICI,2026-04-23
2026-02-01 10:00:00+00:00,638.5,0.0,638.5,638.5,None,IT_SICI,2026-04-23
2026-02-01 11:00:00+00:00,601.5,0.0,601.5,601.5,None,IT_SICI,2026-04-23
2026-02-01 12:00:00+00:00,603.5,0.0,603.5,603.5,None,IT_SICI,2026-04-23
2026-02-01 13:00:00+00:00,573.75,0.0,573.75,573.75,None,IT_SICI,2026-04-23
2026-02-01 14:00:00+00:00,373.25,0.0,373.25,373.25,None,IT_SICI,2026-04-23
2026-02-01 15:00:00+00:00,16.0,35.25,-19.25,-19.25,None,IT_SICI,2026-04-23
2026-02-01 16:00:00+00:00,0.0,416.25,-416.25,-416.25,None,IT_SICI,2026-04-23
2026-02-01 17:00:00+00:00,0.0,822.0,-822.0,-822.0,None,IT_SICI,2026-04-23
2026-02-01 18:00:00+00:00,0.0,1166.0,-1166.0,-1166.0,None,IT_SICI,2026-04-23
2026-02-01 19:00:00+00:00,0.0,1058.25,-1058.25,-1058.25,None,IT_SICI,2026-04-23
2026-02-01 20:00:00+00:00,0.0,902.25,-902.25,-902.25,None,IT_SICI,2026-04-23
2026-02-01 21:00:00+00:00,0.0,903.5,-903.5,-903.5,None,IT_SICI,2026-04-23
2026-02-01 22:00:00+00:00,0.0,739.25,-739.25,-739.25,None,IT_SICI,2026-04-23
2026-02-01 23:00:00+00:00,0.0,480.5,-480.5,-480.5,None,IT_SICI,2026-04-23
2026-02-02 00:00:00+00:00,0.0,370.5,-370.5,-370.5,None,IT_SICI,2026-04-23
2026-02-02 01:00:00+00:00,0.0,298.5,-298.5,-298.5,None,IT_SICI,2026-04-23
2026-02-02 02:00:00+00:00,0.0,278.25,-278.25,-278.25,None,IT_SICI,2026-04-23
2026-02-02 03:00:00+00:00,0.0,371.5,-371.5,-371.5,None,IT_SICI,2026-04-23
2026-02-02 04:00:00+00:00,0.0,383.75,-383.75,-383.75,None,IT_SICI,2026-04-23
2026-02-02 05:00:00+00:00,0.0,305.75,-305.75,-305.75,None,IT_SICI,2026-04-23
2026-02-02 06:00:00+00:00,0.0,531.0,-531.0,-531.0,None,IT_SICI,2026-04-23
2026-02-02 07:00:00+00:00,0.0,528.75,-528.75,-528.75,None,IT_SICI,2026-04-23
2026-02-02 08:00:00+00:00,0.0,201.5,-201.5,-201.5,None,IT_SICI,2026-04-23
2026-02-02 09:00:00+00:00,48.75,43.75,5.0,5.0,None,IT_SICI,2026-04-23
2026-02-02 10:00:00+00:00,180.25,0.0,180.25,180.25,None,IT_SICI,2026-04-23
2026-02-02 11:00:00+00:00,110.25,0.0,110.25,110.25,None,IT_SICI,2026-04-23
2026-02-02 12:00:00+00:00,68.5,5.75,62.75,62.75,None,IT_SICI,2026-04-23
2026-02-02 13:00:00+00:00,0.0,76.5,-76.5,-76.5,None,IT_SICI,2026-04-23
2026-02-02 14:00:00+00:00,0.0,262.0,-262.0,-262.0,None,IT_SICI,2026-04-23
2026-02-02 15:00:00+00:00,0.0,460.75,-460.75,-460.75,None,IT_SICI,2026-04-23
2026-02-02 16:00:00+00:00,0.0,626.0,-626.0,-626.0,None,IT_SICI,2026-04-23
2026-02-02 17:00:00+00:00,0.0,736.5,-736.5,-736.5,None,IT_SICI,2026-04-23
2026-02-02 18:00:00+00:00,0.0,728.5,-728.5,-728.5,None,IT_SICI,2026-04-23
2026-02-02 19:00:00+00:00,0.0,563.75,-563.75,-563.75,None,IT_SICI,2026-04-23
2026-02-02 20:00:00+00:00,0.0,459.25,-459.25,-459.25,None,IT_SICI,2026-04-23
2026-02-02 21:00:00+00:00,0.0,667.5,-667.5,-667.5,None,IT_SICI,2026-04-23
2026-02-02 22:00:00+00:00,0.0,422.0,-422.0,-422.0,None,IT_SICI,2026-04-23
2026-02-02 23:00:00+00:00,0.0,125.75,-125.75,-125.75,None,IT_SICI,2026-04-23
2026-02-03 00:00:00+00:00,42.75,4.75,38.0,38.0,None,IT_SICI,2026-04-23
2026-02-03 01:00:00+00:00,99.25,0.0,99.25,99.25,None,IT_SICI,2026-04-23
2026-02-03 02:00:00+00:00,116.0,0.0,116.0,116.0,None,IT_SICI,2026-04-23
2026-02-03 03:00:00+00:00,182.25,0.0,182.25,182.25,None,IT_SICI,2026-04-23
2026-02-03 04:00:00+00:00,250.0,0.0,250.0,250.0,None,IT_SICI,2026-04-23
2026-02-03 05:00:00+00:00,300.0,0.0,300.0,300.0,None,IT_SICI,2026-04-23
2026-02-03 06:00:00+00:00,324.25,0.0,324.25,324.25,None,IT_SICI,2026-04-23
2026-02-03 07:00:00+00:00,220.0,0.0,220.0,220.0,None,IT_SICI,2026-04-23
2026-02-03 08:00:00+00:00,422.0,0.0,422.0,422.0,None,IT_SICI,2026-04-23
2026-02-03 09:00:00+00:00,633.0,0.0,633.0,633.0,None,IT_SICI,2026-04-23
2026-02-03 10:00:00+00:00,912.25,0.0,912.25,912.25,None,IT_SICI,2026-04-23
2026-02-03 11:00:00+00:00,938.5,0.0,938.5,938.5,None,IT_SICI,2026-04-23
2026-02-03 12:00:00+00:00,887.0,0.0,887.0,887.0,None,IT_SICI,2026-04-23
2026-02-03 13:00:00+00:00,797.5,0.0,797.5,797.5,None,IT_SICI,2026-04-23
2026-02-03 14:00:00+00:00,190.5,0.0,190.5,190.5,None,IT_SICI,2026-04-23
2026-02-03 15:00:00+00:00,6.0,106.5,-100.5,-100.5,None,IT_SICI,2026-04-23
2026-02-03 16:00:00+00:00,0.0,306.5,-306.5,-306.5,None,IT_SICI,2026-04-23
2026-02-03 17:00:00+00:00,0.0,441.75,-441.75,-441.75,None,IT_SICI,2026-04-23
2026-02-03 18:00:00+00:00,0.0,462.5,-462.5,-462.5,None,IT_SICI,2026-04-23
2026-02-03 19:00:00+00:00,0.0,460.5,-460.5,-460.5,None,IT_SICI,2026-04-23
2026-02-03 20:00:00+00:00,0.0,281.75,-281.75,-281.75,None,IT_SICI,2026-04-23
2026-02-03 21:00:00+00:00,0.0,436.25,-436.25,-436.25,None,IT_SICI,2026-04-23
2026-02-03 22:00:00+00:00,0.0,172.0,-172.0,-172.0,None,IT_SICI,2026-04-23
2026-02-03 23:00:00+00:00,178.75,0.0,178.75,178.75,None,IT_SICI,2026-04-23
2026-02-04 00:00:00+00:00,313.25,0.0,313.25,313.25,None,IT_SICI,2026-04-23
2026-02-04 01:00:00+00:00,442.75,0.0,442.75,442.75,None,IT_SICI,2026-04-23
2026-02-04 02:00:00+00:00,476.0,0.0,476.0,476.0,None,IT_SICI,2026-04-23
2026-02-04 03:00:00+00:00,426.25,0.0,426.25,426.25,None,IT_SICI,2026-04-23
2026-02-04 04:00:00+00:00,241.25,0.0,241.25,241.25,None,IT_SICI,2026-04-23
2026-02-04 05:00:00+00:00,10.25,133.0,-122.75,-122.75,None,IT_SICI,2026-04-23
2026-02-04 06:00:00+00:00,0.0,377.5,-377.5,-377.5,None,IT_SICI,2026-04-23
2026-02-04 07:00:00+00:00,0.0,354.25,-354.25,-354.25,None,IT_SICI,2026-04-23
2026-02-04 08:00:00+00:00,0.0,231.5,-231.5,-231.5,None,IT_SICI,2026-04-23
2026-02-04 09:00:00+00:00,73.25,71.0,2.25,2.25,None,IT_SICI,2026-04-23
2026-02-04 10:00:00+00:00,215.25,0.0,215.25,215.25,None,IT_SICI,2026-04-23
2026-02-04 11:00:00+00:00,288.0,0.0,288.0,288.0,None,IT_SICI,2026-04-23
2026-02-04 12:00:00+00:00,319.5,0.0,319.5,319.5,None,IT_SICI,2026-04-23
2026-02-04 13:00:00+00:00,250.5,0.0,250.5,250.5,None,IT_SICI,2026-04-23
2026-02-04 14:00:00+00:00,63.0,27.5,35.5,35.5,None,IT_SICI,2026-04-23
2026-02-04 15:00:00+00:00,0.0,295.75,-295.75,-295.75,None,IT_SICI,2026-04-23
2026-02-04 16:00:00+00:00,0.0,257.0,-257.0,-257.0,None,IT_SICI,2026-04-23
2026-02-04 17:00:00+00:00,0.0,403.75,-403.75,-403.75,None,IT_SICI,2026-04-23
2026-02-04 18:00:00+00:00,0.0,631.25,-631.25,-631.25,None,IT_SICI,2026-04-23
2026-02-04 19:00:00+00:00,0.0,1015.0,-1015.0,-1015.0,None,IT_SICI,2026-04-23
2026-02-04 20:00:00+00:00,0.0,1223.25,-1223.25,-1223.25,None,IT_SICI,2026-04-23
2026-02-04 21:00:00+00:00,0.0,1044.75,-1044.75,-1044.75,None,IT_SICI,2026-04-23
2026-02-04 22:00:00+00:00,0.0,796.25,-796.25,-796.25,None,IT_SICI,2026-04-23
2026-02-04 23:00:00+00:00,0.0,368.5,-368.5,-368.5,None,IT_SICI,2026-04-23
2026-02-05 00:00:00+00:00,0.0,194.0,-194.0,-194.0,None,IT_SICI,2026-04-23
2026-02-05 01:00:00+00:00,13.0,27.75,-14.75,-14.75,None,IT_SICI,2026-04-23
2026-02-05 02:00:00+00:00,98.0,0.0,98.0,98.0,None,IT_SICI,2026-04-23
2026-02-05 03:00:00+00:00,176.5,0.0,176.5,176.5,None,IT_SICI,2026-04-23
2026-02-05 04:00:00+00:00,238.5,0.0,238.5,238.5,None,IT_SICI,2026-04-23
2026-02-05 05:00:00+00:00,441.25,0.0,441.25,441.25,None,IT_SICI,2026-04-23
2026-02-05 06:00:00+00:00,448.25,0.0,448.25,448.25,None,IT_SICI,2026-04-23
2026-02-05 07:00:00+00:00,557.25,0.0,557.25,557.25,None,IT_SICI,2026-04-23
2026-02-05 08:00:00+00:00,665.75,0.0,665.75,665.75,None,IT_SICI,2026-04-23
2026-02-05 09:00:00+00:00,538.25,0.0,538.25,538.25,None,IT_SICI,2026-04-23
2026-02-05 10:00:00+00:00,544.75,0.0,544.75,544.75,None,IT_SICI,2026-04-23
2026-02-05 11:00:00+00:00,694.0,0.0,694.0,694.0,None,IT_SICI,2026-04-23
2026-02-05 12:00:00+00:00,705.75,0.0,705.75,705.75,None,IT_SICI,2026-04-23
2026-02-05 13:00:00+00:00,547.25,0.0,547.25,547.25,None,IT_SICI,2026-04-23
2026-02-05 14:00:00+00:00,415.75,0.0,415.75,415.75,None,IT_SICI,2026-04-23
2026-02-05 15:00:00+00:00,204.25,0.0,204.25,204.25,None,IT_SICI,2026-04-23
2026-02-05 16:00:00+00:00,49.25,224.25,-175.0,-175.0,None,IT_SICI,2026-04-23
2026-02-05 17:00:00+00:00,0.0,648.25,-648.25,-648.25,None,IT_SICI,2026-04-23
2026-02-05 18:00:00+00:00,0.0,864.0,-864.0,-864.0,None,IT_SICI,2026-04-23
2026-02-05 19:00:00+00:00,0.0,812.75,-812.75,-812.75,None,IT_SICI,2026-04-23
2026-02-05 20:00:00+00:00,0.0,642.0,-642.0,-642.0,None,IT_SICI,2026-04-23
2026-02-05 21:00:00+00:00,0.0,906.25,-906.25,-906.25,None,IT_SICI,2026-04-23
2026-02-05 22:00:00+00:00,0.0,711.0,-711.0,-711.0,None,IT_SICI,2026-04-23
2026-02-05 23:00:00+00:00,0.0,299.5,-299.5,-299.5,None,IT_SICI,2026-04-23
2026-02-06 00:00:00+00:00,1.0,58.25,-57.25,-57.25,None,IT_SICI,2026-04-23
2026-02-06 01:00:00+00:00,43.75,2.5,41.25,41.25,None,IT_SICI,2026-04-23
2026-02-06 02:00:00+00:00,103.0,0.0,103.0,103.0,None,IT_SICI,2026-04-23
2026-02-06 03:00:00+00:00,105.5,0.0,105.5,105.5,None,IT_SICI,2026-04-23
2026-02-06 04:00:00+00:00,61.75,11.0,50.75,50.75,None,IT_SICI,2026-04-23
2026-02-06 05:00:00+00:00,11.5,50.0,-38.5,-38.5,None,IT_SICI,2026-04-23
2026-02-06 06:00:00+00:00,4.0,75.25,-71.25,-71.25,None,IT_SICI,2026-04-23
2026-02-06 07:00:00+00:00,151.5,0.0,151.5,151.5,None,IT_SICI,2026-04-23
2026-02-06 08:00:00+00:00,689.5,0.0,689.5,689.5,None,IT_SICI,2026-04-23
2026-02-06 09:00:00+00:00,484.5,0.0,484.5,484.5,None,IT_SICI,2026-04-23
2026-02-06 10:00:00+00:00,345.25,0.0,345.25,345.25,None,IT_SICI,2026-04-23
2026-02-06 11:00:00+00:00,308.75,0.0,308.75,308.75,None,IT_SICI,2026-04-23
2026-02-06 12:00:00+00:00,332.75,0.0,332.75,332.75,None,IT_SICI,2026-04-23
2026-02-06 13:00:00+00:00,346.75,0.0,346.75,346.75,None,IT_SICI,2026-04-23
2026-02-06 14:00:00+00:00,591.75,0.0,591.75,591.75,None,IT_SICI,2026-04-23
2026-02-06 15:00:00+00:00,351.5,0.0,351.5,351.5,None,IT_SICI,2026-04-23
2026-02-06 16:00:00+00:00,31.0,91.25,-60.25,-60.25,None,IT_SICI,2026-04-23
2026-02-06 17:00:00+00:00,0.0,498.75,-498.75,-498.75,None,IT_SICI,2026-04-23
2026-02-06 18:00:00+00:00,0.0,874.0,-874.0,-874.0,None,IT_SICI,2026-04-23
2026-02-06 19:00:00+00:00,0.0,920.5,-920.5,-920.5,None,IT_SICI,2026-04-23
2026-02-06 20:00:00+00:00,0.0,822.75,-822.75,-822.75,None,IT_SICI,2026-04-23
2026-02-06 21:00:00+00:00,0.0,682.5,-682.5,-682.5,None,IT_SICI,2026-04-23
2026-02-06 22:00:00+00:00,0.0,556.75,-556.75,-556.75,None,IT_SICI,2026-04-23
2026-02-06 23:00:00+00:00,0.0,419.75,-419.75,-419.75,None,IT_SICI,2026-04-23
2026-02-07 00:00:00+00:00,0.0,388.75,-388.75,-388.75,None,IT_SICI,2026-04-23
2026-02-07 01:00:00+00:00,0.0,409.25,-409.25,-409.25,None,IT_SICI,2026-04-23
2026-02-07 02:00:00+00:00,0.0,432.25,-432.25,-432.25,None,IT_SICI,2026-04-23
2026-02-07 03:00:00+00:00,0.0,520.5,-520.5,-520.5,None,IT_SICI,2026-04-23
2026-02-07 04:00:00+00:00,0.0,587.0,-587.0,-587.0,None,IT_SICI,2026-04-23
2026-02-07 05:00:00+00:00,0.0,690.75,-690.75,-690.75,None,IT_SICI,2026-04-23
2026-02-07 06:00:00+00:00,0.0,605.0,-605.0,-605.0,None,IT_SICI,2026-04-23
2026-02-07 07:00:00+00:00,0.0,643.75,-643.75,-643.75,None,IT_SICI,2026-04-23
2026-02-07 08:00:00+00:00,0.0,327.25,-327.25,-327.25,None,IT_SICI,2026-04-23
2026-02-07 09:00:00+00:00,0.0,259.0,-259.0,-259.0,None,IT_SICI,2026-04-23
2026-02-07 10:00:00+00:00,0.0,269.25,-269.25,-269.25,None,IT_SICI,2026-04-23
2026-02-07 11:00:00+00:00,0.0,122.5,-122.5,-122.5,None,IT_SICI,2026-04-23
2026-02-07 12:00:00+00:00,19.25,74.5,-55.25,-55.25,None,IT_SICI,2026-04-23
2026-02-07 13:00:00+00:00,0.0,125.75,-125.75,-125.75,None,IT_SICI,2026-04-23
2026-02-07 14:00:00+00:00,46.5,124.75,-78.25,-78.25,None,IT_SICI,2026-04-23
2026-02-07 15:00:00+00:00,219.75,20.25,199.5,199.5,None,IT_SICI,2026-04-23
2026-02-07 16:00:00+00:00,52.75,7.25,45.5,45.5,None,IT_SICI,2026-04-23
2026-02-07 17:00:00+00:00,0.0,225.0,-225.0,-225.0,None,IT_SICI,2026-04-23
2026-02-07 18:00:00+00:00,0.0,254.0,-254.0,-254.0,None,IT_SICI,2026-04-23
2026-02-07 19:00:00+00:00,0.0,309.25,-309.25,-309.25,None,IT_SICI,2026-04-23
2026-02-07 20:00:00+00:00,0.0,628.0,-628.0,-628.0,None,IT_SICI,2026-04-23
2026-02-07 21:00:00+00:00,0.0,515.5,-515.5,-515.5,None,IT_SICI,2026-04-23
2026-02-07 22:00:00+00:00,0.0,303.75,-303.75,-303.75,None,IT_SICI,2026-04-23
2026-02-07 23:00:00+00:00,27.25,18.0,9.25,9.25,None,IT_SICI,2026-04-23
2026-02-08 00:00:00+00:00,107.0,0.0,107.0,107.0,None,IT_SICI,2026-04-23
2026-02-08 01:00:00+00:00,158.0,0.0,158.0,158.0,None,IT_SICI,2026-04-23
2026-02-08 02:00:00+00:00,106.75,0.0,106.75,106.75,None,IT_SICI,2026-04-23
2026-02-08 03:00:00+00:00,3.0,76.0,-73.0,-73.0,None,IT_SICI,2026-04-23
2026-02-08 04:00:00+00:00,0.0,297.75,-297.75,-297.75,None,IT_SICI,2026-04-23
2026-02-08 05:00:00+00:00,0.0,560.0,-560.0,-560.0,None,IT_SICI,2026-04-23
2026-02-08 06:00:00+00:00,0.0,610.75,-610.75,-610.75,None,IT_SICI,2026-04-23
2026-02-08 07:00:00+00:00,0.0,408.0,-408.0,-408.0,None,IT_SICI,2026-04-23
2026-02-08 08:00:00+00:00,0.0,265.75,-265.75,-265.75,None,IT_SICI,2026-04-23
2026-02-08 09:00:00+00:00,0.0,51.75,-51.75,-51.75,None,IT_SICI,2026-04-23
2026-02-08 10:00:00+00:00,124.25,0.0,124.25,124.25,None,IT_SICI,2026-04-23
2026-02-08 11:00:00+00:00,296.5,0.0,296.5,296.5,None,IT_SICI,2026-04-23
2026-02-08 12:00:00+00:00,431.5,0.0,431.5,431.5,None,IT_SICI,2026-04-23
2026-02-08 13:00:00+00:00,429.25,0.0,429.25,429.25,None,IT_SICI,2026-04-23
2026-02-08 14:00:00+00:00,170.0,0.0,170.0,170.0,None,IT_SICI,2026-04-23
2026-02-08 15:00:00+00:00,36.0,50.5,-14.5,-14.5,None,IT_SICI,2026-04-23
2026-02-08 16:00:00+00:00,78.75,45.0,33.75,33.75,None,IT_SICI,2026-04-23
2026-02-08 17:00:00+00:00,0.0,180.0,-180.0,-180.0,None,IT_SICI,2026-04-23
2026-02-08 18:00:00+00:00,0.0,286.75,-286.75,-286.75,None,IT_SICI,2026-04-23
2026-02-08 19:00:00+00:00,0.0,416.25,-416.25,-416.25,None,IT_SICI,2026-04-23
2026-02-08 20:00:00+00:00,0.0,519.25,-519.25,-519.25,None,IT_SICI,2026-04-23
2026-02-08 21:00:00+00:00,0.0,725.75,-725.75,-725.75,None,IT_SICI,2026-04-23
2026-02-08 22:00:00+00:00,0.0,566.0,-566.0,-566.0,None,IT_SICI,2026-04-23
2026-02-08 23:00:00+00:00,0.0,485.75,-485.75,-485.75,None,IT_SICI,2026-04-23
2026-02-09 00:00:00+00:00,0.0,409.75,-409.75,-409.75,None,IT_SICI,2026-04-23
2026-02-09 01:00:00+00:00,0.0,332.0,-332.0,-332.0,None,IT_SICI,2026-04-23
2026-02-09 02:00:00+00:00,0.0,279.75,-279.75,-279.75,None,IT_SICI,2026-04-23
2026-02-09 03:00:00+00:00,0.0,191.75,-191.75,-191.75,None,IT_SICI,2026-04-23
2026-02-09 04:00:00+00:00,16.0,66.25,-50.25,-50.25,None,IT_SICI,2026-04-23
2026-02-09 05:00:00+00:00,101.75,38.25,63.5,63.5,None,IT_SICI,2026-04-23
2026-02-09 06:00:00+00:00,66.5,47.25,19.25,19.25,None,IT_SICI,2026-04-23
2026-02-09 07:00:00+00:00,11.0,88.5,-77.5,-77.5,None,IT_SICI,2026-04-23
2026-02-09 08:00:00+00:00,10.5,36.25,-25.75,-25.75,None,IT_SICI,2026-04-23
2026-02-09 09:00:00+00:00,4.25,18.75,-14.5,-14.5,None,IT_SICI,2026-04-23
2026-02-09 10:00:00+00:00,67.25,0.0,67.25,67.25,None,IT_SICI,2026-04-23
2026-02-09 11:00:00+00:00,47.5,0.0,47.5,47.5,None,IT_SICI,2026-04-23
2026-02-09 12:00:00+00:00,2.0,26.75,-24.75,-24.75,None,IT_SICI,2026-04-23
2026-02-09 13:00:00+00:00,47.0,0.0,47.0,47.0,None,IT_SICI,2026-04-23
2026-02-09 14:00:00+00:00,258.25,0.0,258.25,258.25,None,IT_SICI,2026-04-23
2026-02-09 15:00:00+00:00,11.25,82.5,-71.25,-71.25,None,IT_SICI,2026-04-23
2026-02-09 16:00:00+00:00,0.0,417.5,-417.5,-417.5,None,IT_SICI,2026-04-23
2026-02-09 17:00:00+00:00,0.0,751.0,-751.0,-751.0,None,IT_SICI,2026-04-23
2026-02-09 18:00:00+00:00,0.0,812.75,-812.75,-812.75,None,IT_SICI,2026-04-23
2026-02-09 19:00:00+00:00,0.0,747.25,-747.25,-747.25,None,IT_SICI,2026-04-23
2026-02-09 20:00:00+00:00,0.0,542.75,-542.75,-542.75,None,IT_SICI,2026-04-23
2026-02-09 21:00:00+00:00,0.0,601.75,-601.75,-601.75,None,IT_SICI,2026-04-23
2026-02-09 22:00:00+00:00,0.0,738.0,-738.0,-738.0,None,IT_SICI,2026-04-23
2026-02-09 23:00:00+00:00,0.0,566.5,-566.5,-566.5,None,IT_SICI,2026-04-23
2026-02-10 00:00:00+00:00,0.0,480.0,-480.0,-480.0,None,IT_SICI,2026-04-23
2026-02-10 01:00:00+00:00,0.0,472.5,-472.5,-472.5,None,IT_SICI,2026-04-23
2026-02-10 02:00:00+00:00,0.0,462.5,-462.5,-462.5,None,IT_SICI,2026-04-23
2026-02-10 03:00:00+00:00,0.0,426.25,-426.25,-426.25,None,IT_SICI,2026-04-23
2026-02-10 04:00:00+00:00,0.0,290.5,-290.5,-290.5,None,IT_SICI,2026-04-23
2026-02-10 05:00:00+00:00,0.0,168.75,-168.75,-168.75,None,IT_SICI,2026-04-23
2026-02-10 06:00:00+00:00,0.0,247.25,-247.25,-247.25,None,IT_SICI,2026-04-23
2026-02-10 07:00:00+00:00,0.0,319.5,-319.5,-319.5,None,IT_SICI,2026-04-23
2026-02-10 08:00:00+00:00,29.25,24.0,5.25,5.25,None,IT_SICI,2026-04-23
2026-02-10 09:00:00+00:00,77.0,3.5,73.5,73.5,None,IT_SICI,2026-04-23
2026-02-10 10:00:00+00:00,235.75,0.0,235.75,235.75,None,IT_SICI,2026-04-23
