,IT_NORD_CH,CH_IT_NORD,IT_NORD_FR,FR_IT_NORD,IT_NORD_SI,SI_IT_NORD,IT_NORD_AT,AT_IT_NORD,IT_NORD_IT_CNOR,IT_CNOR_IT_NORD,IT_NORD_CH_net_export,IT_NORD_FR_net_export,IT_NORD_SI_net_export,IT_NORD_AT_net_export,IT_NORD_IT_CNOR_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 10:00:00+00:00,220.0,1208.0,0.975,2764.475,680.975,0.975,84.0,39.5,545.75,0.0,-988.0,-2763.5,680.0,44.5,545.75,-2481.25,None,IT_NORD,2026-04-23
2026-01-01 11:00:00+00:00,390.0,1264.0,0.65,2364.7,634.875,0.825,0.0,365.0,287.75,0.0,-874.0,-2364.0499999999997,634.05,-365.0,287.75,-2681.25,None,IT_NORD,2026-04-23
2026-01-01 12:00:00+00:00,432.0,1124.0,0.0,2835.75,680.0,0.0,123.75,63.0,0.0,423.5,-692.0,-2835.75,680.0,60.75,-423.5,-3210.5,None,IT_NORD,2026-04-23
2026-01-01 13:00:00+00:00,454.5,1166.0,0.0,2996.0,680.0,0.0,165.0,0.0,0.0,265.75,-711.5,-2996.0,680.0,165.0,-265.75,-3128.25,None,IT_NORD,2026-04-23
2026-01-01 14:00:00+00:00,481.5,1274.0,0.0,3051.0,705.0,15.95,165.0,9.25,164.5,8.0,-792.5,-3051.0,689.05,155.75,156.5,-2842.2,None,IT_NORD,2026-04-23
2026-01-01 15:00:00+00:00,480.75,1519.0,0.0,3051.0,689.0,0.0,165.0,9.0,1245.5,0.0,-1038.25,-3051.0,689.0,156.0,1245.5,-1998.75,None,IT_NORD,2026-04-23
2026-01-01 16:00:00+00:00,440.0,1594.0,0.0,3051.0,703.45,3.925,165.0,19.5,1792.75,0.0,-1154.0,-3051.0,699.5250000000001,145.5,1792.75,-1567.225,None,IT_NORD,2026-04-23
2026-01-01 17:00:00+00:00,440.0,1638.0,0.1,3076.85,718.2,5.324999999999999,134.75,24.25,2058.75,0.0,-1198.0,-3076.75,712.875,110.5,2058.75,-1392.625,None,IT_NORD,2026-04-23
2026-01-01 18:00:00+00:00,440.0,1638.0,5.0,3107.0,710.75,4.8500000000000005,165.0,13.0,1864.0,0.0,-1198.0,-3102.0,705.9,152.0,1864.0,-1578.1,None,IT_NORD,2026-04-23
2026-01-01 19:00:00+00:00,450.5,1628.0,0.0,3107.0,718.525,1.425,165.0,23.0,1765.75,0.0,-1177.5,-3107.0,717.1,142.0,1765.75,-1659.65,None,IT_NORD,2026-04-23
2026-01-01 20:00:00+00:00,464.5,1542.0,0.0,3051.0,692.65,0.0,165.0,11.75,1734.5,0.0,-1077.5,-3051.0,692.65,153.25,1734.5,-1548.1,None,IT_NORD,2026-04-23
2026-01-01 21:00:00+00:00,591.5,1204.0,0.475,2968.25,668.425,0.475,116.75,21.0,1098.5,0.0,-612.5,-2967.775,667.9499999999999,95.75,1098.5,-1718.0750000000003,None,IT_NORD,2026-04-23
2026-01-01 22:00:00+00:00,796.0,1090.0,5.175,2898.875,532.875,4.725,136.25,32.5,214.5,0.0,-294.0,-2893.7,528.15,103.75,214.5,-2341.2999999999997,None,IT_NORD,2026-04-23
2026-01-01 23:00:00+00:00,192.5,1105.0,0.0,3035.0,735.0,0.0,165.0,0.0,734.5,0.0,-912.5,-3035.0,735.0,165.0,734.5,-2313.0,None,IT_NORD,2026-04-23
2026-01-02 00:00:00+00:00,401.0,716.0,0.0,3035.0,735.0,0.0,165.0,0.0,63.25,256.0,-315.0,-3035.0,735.0,165.0,-192.75,-2642.75,None,IT_NORD,2026-04-23
2026-01-02 01:00:00+00:00,676.0,675.0,0.0,3035.0,735.0,0.0,165.0,0.0,0.0,560.25,1.0,-3035.0,735.0,165.0,-560.25,-2694.25,None,IT_NORD,2026-04-23
2026-01-02 02:00:00+00:00,783.25,739.0,0.0,3001.0,782.0,0.0,123.75,32.75,0.0,786.5,44.25,-3001.0,782.0,91.0,-786.5,-2870.25,None,IT_NORD,2026-04-23
2026-01-02 03:00:00+00:00,758.5,705.0,0.0,3075.0,782.0,0.0,165.0,0.0,0.0,923.5,53.5,-3075.0,782.0,165.0,-923.5,-2998.0,None,IT_NORD,2026-04-23
2026-01-02 04:00:00+00:00,428.25,755.0,0.0,3075.0,782.0,0.0,165.0,0.0,0.0,992.25,-326.75,-3075.0,782.0,165.0,-992.25,-3447.0,None,IT_NORD,2026-04-23
2026-01-02 05:00:00+00:00,228.5,1418.0,0.0,3075.0,782.0,0.0,165.0,0.0,36.75,184.25,-1189.5,-3075.0,782.0,165.0,-147.5,-3465.0,None,IT_NORD,2026-04-23
2026-01-02 06:00:00+00:00,122.0,1785.0,0.0,2867.0,692.0,0.0,120.0,0.0,244.5,1.75,-1663.0,-2867.0,692.0,120.0,242.75,-3475.25,None,IT_NORD,2026-04-23
2026-01-02 07:00:00+00:00,165.0,1860.0,0.0,2867.0,692.0,0.0,120.0,0.0,412.5,0.0,-1695.0,-2867.0,692.0,120.0,412.5,-3337.5,None,IT_NORD,2026-04-23
2026-01-02 08:00:00+00:00,165.0,1771.0,86.7,2623.2,605.75,18.725,166.75,196.75,506.25,0.0,-1606.0,-2536.5,587.025,-30.0,506.25,-3079.225,None,IT_NORD,2026-04-23
2026-01-02 09:00:00+00:00,90.0,1156.0,197.875,1767.7,153.775,306.9,96.25,204.25,0.0,440.25,-1066.0,-1569.825,-153.12499999999997,-108.0,-440.25,-3337.2,None,IT_NORD,2026-04-23
2026-01-02 10:00:00+00:00,290.0,1203.0,167.75,2012.2,259.7,243.75,59.25,207.5,0.0,1311.25,-913.0,-1844.45,15.949999999999989,-148.25,-1311.25,-4201.0,None,IT_NORD,2026-04-23
2026-01-02 11:00:00+00:00,290.0,826.0,26.700000000000003,2615.175,357.625,274.725,96.25,212.75,0.0,934.25,-536.0,-2588.4750000000004,82.89999999999998,-116.5,-934.25,-4092.3250000000003,None,IT_NORD,2026-04-23
2026-01-02 12:00:00+00:00,441.0,811.0,45.7,2976.7,606.0,160.85,221.75,130.25,0.0,1375.25,-370.0,-2931.0,445.15,91.5,-1375.25,-4139.6,None,IT_NORD,2026-04-23
2026-01-02 13:00:00+00:00,147.0,959.0,0.0,2982.0,608.55,217.2,116.75,119.75,0.0,583.75,-812.0,-2982.0,391.34999999999997,-3.0,-583.75,-3989.4,None,IT_NORD,2026-04-23
2026-01-02 14:00:00+00:00,82.25,1193.0,23.0,3238.225,791.4,66.35,120.0,147.0,26.5,90.0,-1110.75,-3215.225,725.05,-27.0,-63.5,-3691.425,None,IT_NORD,2026-04-23
2026-01-02 15:00:00+00:00,21.0,1691.0,138.525,3320.825,785.55,23.525,128.25,48.25,745.25,0.0,-1670.0,-3182.2999999999997,762.025,80.0,745.25,-3265.024999999999,None,IT_NORD,2026-04-23
2026-01-02 16:00:00+00:00,104.0,2286.0,86.9,3395.775,854.0,1.5,132.5,24.75,1164.25,0.0,-2182.0,-3308.875,852.5,107.75,1164.25,-3366.375,None,IT_NORD,2026-04-23
2026-01-02 17:00:00+00:00,197.0,2218.0,258.075,3602.275,848.925,127.475,139.5,114.75,857.25,0.0,-2021.0,-3344.2000000000003,721.4499999999999,24.75,857.25,-3761.750000000001,None,IT_NORD,2026-04-23
2026-01-02 18:00:00+00:00,312.0,2406.0,284.95,3682.75,850.6,120.925,141.5,172.5,1348.0,0.0,-2094.0,-3397.8,729.6750000000001,-31.0,1348.0,-3445.125,None,IT_NORD,2026-04-23
2026-01-02 19:00:00+00:00,320.0,2069.0,509.84999999999997,3554.35,862.35,258.2,125.25,175.25,865.75,0.0,-1749.0,-3044.5,604.1500000000001,-50.0,865.75,-3373.6000000000004,None,IT_NORD,2026-04-23
2026-01-02 20:00:00+00:00,231.5,1816.0,336.0,3316.875,726.55,35.675,120.0,129.25,482.5,0.0,-1584.5,-2980.875,690.875,-9.25,482.5,-3401.25,None,IT_NORD,2026-04-23
2026-01-02 21:00:00+00:00,415.5,1302.0,290.225,3090.075,523.45,213.75,138.5,137.25,90.5,75.75,-886.5,-2799.85,309.70000000000005,1.25,14.75,-3360.6499999999996,None,IT_NORD,2026-04-23
2026-01-02 22:00:00+00:00,258.5,949.0,603.3,2558.775,15.7,197.625,15.25,291.75,0.0,874.25,-690.5,-1955.4750000000001,-181.925,-276.5,-874.25,-3978.6500000000005,None,IT_NORD,2026-04-23
2026-01-02 23:00:00+00:00,677.0,1072.25,762.8,3193.75,430.2,677.2,5.5,313.5,0.0,1014.75,-395.25,-2430.95,-247.00000000000006,-308.0,-1014.75,-4395.95,None,IT_NORD,2026-04-23
2026-01-03 00:00:00+00:00,931.0,788.0,68.275,2619.2749999999996,1.75,200.75,4.0,251.0,0.0,1365.0,143.0,-2550.9999999999995,-199.0,-247.0,-1365.0,-4219.0,None,IT_NORD,2026-04-23
2026-01-03 01:00:00+00:00,686.0,656.0,0.0,1971.0,0.0,147.0,0.0,182.0,0.0,1590.0,30.0,-1971.0,-147.0,-182.0,-1590.0,-3860.0,None,IT_NORD,2026-04-23
2026-01-03 02:00:00+00:00,627.0,647.0,0.0,1202.0,0.0,186.0,0.0,162.0,0.0,2142.75,-20.0,-1202.0,-186.0,-162.0,-2142.75,-3712.75,None,IT_NORD,2026-04-23
2026-01-03 03:00:00+00:00,602.0,865.0,0.0,1202.0,0.0,186.0,0.0,162.0,0.0,1857.25,-263.0,-1202.0,-186.0,-162.0,-1857.25,-3670.25,None,IT_NORD,2026-04-23
2026-01-03 04:00:00+00:00,652.0,879.0,0.0,1202.0,0.0,186.0,0.0,162.0,0.0,1704.5,-227.0,-1202.0,-186.0,-162.0,-1704.5,-3481.5,None,IT_NORD,2026-04-23
2026-01-03 05:00:00+00:00,20.75,1097.0,0.0,1202.0,0.0,186.0,0.0,162.0,0.0,1051.5,-1076.25,-1202.0,-186.0,-162.0,-1051.5,-3677.75,None,IT_NORD,2026-04-23
2026-01-03 06:00:00+00:00,10.5,1524.0,0.0,1901.0,0.0,189.0,0.0,103.0,19.5,113.25,-1513.5,-1901.0,-189.0,-103.0,-93.75,-3800.25,None,IT_NORD,2026-04-23
2026-01-03 07:00:00+00:00,45.0,1641.0,0.0,2574.0,0.0,260.0,0.0,141.0,479.75,0.0,-1596.0,-2574.0,-260.0,-141.0,479.75,-4091.25,None,IT_NORD,2026-04-23
2026-01-03 08:00:00+00:00,33.0,1457.0,0.1,2598.225,10.0,290.0,27.25,309.0,695.25,0.0,-1424.0,-2598.125,-280.0,-281.75,695.25,-3888.625,None,IT_NORD,2026-04-23
2026-01-03 09:00:00+00:00,472.0,1546.0,12.7,2578.025,15.525,295.2,3.75,317.75,202.25,133.0,-1074.0,-2565.3250000000003,-279.675,-314.0,69.25,-4163.75,None,IT_NORD,2026-04-23
2026-01-03 10:00:00+00:00,540.0,1221.75,1.2,2581.675,29.474999999999998,294.0,0.0,314.0,0.0,291.0,-681.75,-2580.4750000000004,-264.525,-314.0,-291.0,-4131.75,None,IT_NORD,2026-04-23
2026-01-03 11:00:00+00:00,822.0,1130.0,10.674999999999999,2650.275,1.45,264.45,19.0,199.5,0.0,228.0,-308.0,-2639.6,-263.0,-180.5,-228.0,-3619.1,None,IT_NORD,2026-04-23
2026-01-03 12:00:00+00:00,944.0,1209.0,64.45,2917.575,1.35,138.39999999999998,52.75,145.5,0.0,326.25,-265.0,-2853.125,-137.04999999999998,-92.75,-326.25,-3674.175,None,IT_NORD,2026-04-23
2026-01-03 13:00:00+00:00,791.0,1309.0,263.525,3231.4,118.0,263.125,30.0,0.0,95.75,46.5,-518.0,-2967.875,-145.125,30.0,49.25,-3551.75,None,IT_NORD,2026-04-23
2026-01-03 14:00:00+00:00,572.0,1713.5,159.55,3662.7,515.95,201.075,120.0,0.0,383.5,0.0,-1141.5,-3503.1499999999996,314.87500000000006,120.0,383.5,-3826.2749999999996,None,IT_NORD,2026-04-23
2026-01-03 15:00:00+00:00,371.75,1769.0,35.824999999999996,3873.825,731.725,285.725,120.0,0.0,876.75,0.0,-1397.25,-3838.0,446.0,120.0,876.75,-3792.5,None,IT_NORD,2026-04-23
2026-01-03 16:00:00+00:00,60.5,2191.0,246.04999999999998,3782.75,542.5,230.825,120.0,167.0,1424.75,0.0,-2130.5,-3536.7,311.675,-47.0,1424.75,-3977.7749999999996,None,IT_NORD,2026-04-23
2026-01-03 17:00:00+00:00,70.5,2288.0,455.925,3595.625,564.825,334.375,104.0,466.75,1302.75,0.0,-2217.5,-3139.7,230.45000000000005,-362.75,1302.75,-4186.75,None,IT_NORD,2026-04-23
2026-01-03 18:00:00+00:00,0.0,2572.0,231.4,3751.775,395.975,161.225,104.0,90.25,1411.25,0.0,-2572.0,-3520.375,234.75000000000003,13.75,1411.25,-4432.625,None,IT_NORD,2026-04-23
2026-01-03 19:00:00+00:00,74.5,2082.0,111.425,3787.475,410.075,105.475,104.0,4.5,1099.5,0.0,-2007.5,-3676.0499999999997,304.6,99.5,1099.5,-4179.949999999999,None,IT_NORD,2026-04-23
2026-01-03 20:00:00+00:00,582.0,1777.0,132.15,3610.2,376.825,140.10000000000002,90.0,65.0,74.75,14.5,-1195.0,-3478.0499999999997,236.72499999999997,25.0,60.25,-4351.074999999999,None,IT_NORD,2026-04-23
2026-01-03 21:00:00+00:00,607.0,1293.0,386.575,3543.8,336.6,148.95,60.0,45.25,0.0,412.75,-686.0,-3157.2250000000004,187.65000000000003,14.75,-412.75,-4053.5750000000003,None,IT_NORD,2026-04-23
2026-01-03 22:00:00+00:00,582.0,1170.25,764.85,3150.825,37.6,258.125,41.25,166.5,0.0,734.25,-588.25,-2385.975,-220.525,-125.25,-734.25,-4054.25,None,IT_NORD,2026-04-23
2026-01-03 23:00:00+00:00,768.0,1023.0,296.9,2733.975,3.475,417.7,0.0,233.0,0.0,694.0,-255.0,-2437.075,-414.22499999999997,-233.0,-694.0,-4033.2999999999997,None,IT_NORD,2026-04-23
2026-01-04 00:00:00+00:00,759.0,1015.0,305.09999999999997,2550.125,23.05,469.05,0.0,278.0,0.0,1173.75,-256.0,-2245.025,-446.0,-278.0,-1173.75,-4398.775,None,IT_NORD,2026-04-23
2026-01-04 01:00:00+00:00,751.75,1033.0,290.2,2411.025,6.25,452.25,0.0,278.0,0.0,1113.5,-281.25,-2120.8250000000003,-446.0,-278.0,-1113.5,-4239.575000000001,None,IT_NORD,2026-04-23
2026-01-04 02:00:00+00:00,829.25,845.0,520.85,2994.025,121.325,447.45,0.0,202.25,0.0,1201.5,-15.75,-2473.175,-326.125,-202.25,-1201.5,-4218.8,None,IT_NORD,2026-04-23
2026-01-04 03:00:00+00:00,786.0,882.0,327.5,2472.5,0.0,495.0,17.5,315.0,0.0,1177.0,-96.0,-2145.0,-495.0,-297.5,-1177.0,-4210.5,None,IT_NORD,2026-04-23
2026-01-04 04:00:00+00:00,862.5,947.0,364.525,2998.15,5.05,192.575,16.75,123.5,0.0,1061.5,-84.5,-2633.625,-187.52499999999998,-106.75,-1061.5,-4073.9,None,IT_NORD,2026-04-23
2026-01-04 05:00:00+00:00,477.0,947.0,355.35,3159.75,305.25,338.325,0.0,234.5,0.0,686.75,-470.0,-2804.4,-33.07499999999999,-234.5,-686.75,-4228.725,None,IT_NORD,2026-04-23
2026-01-04 06:00:00+00:00,362.0,1392.0,179.575,3281.425,537.6,55.3,0.0,223.5,0.0,359.5,-1030.0,-3101.8500000000004,482.3,-223.5,-359.5,-4232.55,None,IT_NORD,2026-04-23
2026-01-04 07:00:00+00:00,524.0,1383.0,522.525,3118.525,296.075,353.275,29.0,297.0,259.0,0.0,-859.0,-2596.0,-57.19999999999999,-268.0,259.0,-3521.2,None,IT_NORD,2026-04-23
2026-01-04 08:00:00+00:00,568.25,1365.0,180.125,2368.85,140.95,466.575,362.25,300.0,0.0,585.5,-796.75,-2188.725,-325.625,62.25,-585.5,-3834.35,None,IT_NORD,2026-04-23
2026-01-04 09:00:00+00:00,428.5,1343.0,781.775,2404.0,182.45,420.0,41.25,327.75,0.0,555.0,-914.5,-1622.225,-237.55,-286.5,-555.0,-3615.775,None,IT_NORD,2026-04-23
2026-01-04 10:00:00+00:00,200.0,1447.0,747.075,2731.5,36.525,57.625,89.25,299.0,0.0,302.25,-1247.0,-1984.425,-21.1,-209.75,-302.25,-3764.525,None,IT_NORD,2026-04-23
2026-01-04 11:00:00+00:00,522.0,1555.0,233.8,2668.0,56.35,118.15,118.25,302.25,118.5,70.0,-1033.0,-2434.2,-61.800000000000004,-184.0,48.5,-3664.5,None,IT_NORD,2026-04-23
2026-01-04 12:00:00+00:00,460.0,1372.0,3.075,3101.5,127.44999999999999,0.0,164.0,0.0,0.0,230.5,-912.0,-3098.425,127.44999999999999,164.0,-230.5,-3949.4750000000004,None,IT_NORD,2026-04-23
2026-01-04 13:00:00+00:00,609.0,1329.0,159.52499999999998,3337.95,682.05,27.8,122.75,160.5,176.5,86.75,-720.0,-3178.4249999999997,654.25,-37.75,89.75,-3192.1749999999997,None,IT_NORD,2026-04-23
2026-01-04 14:00:00+00:00,497.0,1164.0,136.25,3594.4750000000004,695.575,88.35,103.5,57.25,782.75,0.0,-667.0,-3458.2250000000004,607.225,46.25,782.75,-2689.0000000000005,None,IT_NORD,2026-04-23
2026-01-04 15:00:00+00:00,763.0,929.0,218.675,3541.325,703.8,63.72500000000001,138.0,13.5,307.0,0.0,-166.0,-3322.6499999999996,640.0749999999999,124.5,307.0,-2417.075,None,IT_NORD,2026-04-23
2026-01-04 16:00:00+00:00,166.75,1518.0,1104.975,3092.475,392.575,46.425,108.75,28.25,721.0,0.0,-1351.25,-1987.5,346.15,80.5,721.0,-2191.1,None,IT_NORD,2026-04-23
2026-01-04 17:00:00+00:00,186.0,1493.0,2116.575,2902.7,283.975,626.875,63.25,126.0,245.0,0.0,-1307.0,-786.125,-342.9,-62.75,245.0,-2253.775,None,IT_NORD,2026-04-23
2026-01-04 18:00:00+00:00,283.75,1544.0,2169.2,2952.475,328.075,589.575,0.0,363.0,724.25,0.0,-1260.25,-783.2750000000001,-261.50000000000006,-363.0,724.25,-1943.775,None,IT_NORD,2026-04-23
2026-01-04 19:00:00+00:00,475.25,1680.0,1526.275,3134.725,61.175,481.75,3.75,353.25,1148.75,0.0,-1204.75,-1608.4499999999998,-420.575,-349.5,1148.75,-2434.5249999999996,None,IT_NORD,2026-04-23
2026-01-04 20:00:00+00:00,766.75,1565.0,486.0,3290.85,20.725,147.3,138.0,76.75,1110.75,0.0,-798.25,-2804.85,-126.57500000000002,61.25,1110.75,-2557.6749999999997,None,IT_NORD,2026-04-23
2026-01-04 21:00:00+00:00,993.0,1214.0,300.025,3212.525,171.975,120.25,100.25,39.5,682.75,0.0,-221.0,-2912.5,51.724999999999994,60.75,682.75,-2338.275,None,IT_NORD,2026-04-23
2026-01-04 22:00:00+00:00,911.0,1185.0,394.7,2951.45,4.7,383.7,41.0,107.0,1055.75,0.0,-274.0,-2556.75,-379.0,-66.0,1055.75,-2220.0,None,IT_NORD,2026-04-23
2026-01-04 23:00:00+00:00,420.0,483.25,15.375,3150.75,170.5,11.875,0.0,110.25,1452.0,0.0,-63.25,-3135.375,158.625,-110.25,1452.0,-1698.25,None,IT_NORD,2026-04-23
2026-01-05 00:00:00+00:00,526.0,311.25,6.475,2945.125,0.625,2.275,0.0,146.75,796.25,0.0,214.75,-2938.65,-1.65,-146.75,796.25,-2076.05,None,IT_NORD,2026-04-23
2026-01-05 01:00:00+00:00,606.0,203.0,0.0,3077.175,18.4,0.8,48.0,75.25,547.5,0.0,403.0,-3077.175,17.599999999999998,-27.25,547.5,-2136.3250000000003,None,IT_NORD,2026-04-23
2026-01-05 02:00:00+00:00,446.0,258.0,0.0,2930.575,27.1,2.3,44.0,222.0,612.25,0.0,188.0,-2930.575,24.8,-178.0,612.25,-2283.5249999999996,None,IT_NORD,2026-04-23
2026-01-05 03:00:00+00:00,402.0,203.0,52.025,2950.125,0.0,48.974999999999994,0.0,137.0,625.75,0.0,199.0,-2898.1,-48.974999999999994,-137.0,625.75,-2259.325,None,IT_NORD,2026-04-23
2026-01-05 04:00:00+00:00,399.0,344.25,125.075,3135.25,38.875,50.525,41.25,97.25,762.5,0.0,54.75,-3010.175,-11.649999999999999,-56.0,762.5,-2260.5750000000003,None,IT_NORD,2026-04-23
2026-01-05 05:00:00+00:00,916.0,216.75,921.8,2629.425,232.175,159.175,82.5,0.0,88.25,532.5,699.25,-1707.6250000000002,73.0,82.5,-444.25,-1297.1250000000002,None,IT_NORD,2026-04-23
2026-01-05 06:00:00+00:00,919.5,293.0,1693.3,140.95,804.0,171.25,120.0,0.0,0.0,1968.5,626.5,1552.35,632.75,120.0,-1968.5,963.0999999999999,None,IT_NORD,2026-04-23
2026-01-05 07:00:00+00:00,1386.0,173.0,1915.0,324.175,804.0,303.75,120.0,0.0,0.0,2271.5,1213.0,1590.825,500.25,120.0,-2271.5,1152.5749999999998,None,IT_NORD,2026-04-23
2026-01-05 08:00:00+00:00,1247.0,163.0,1859.025,341.875,752.0,222.575,117.0,0.0,0.0,1922.0,1084.0,1517.15,529.425,117.0,-1922.0,1325.5749999999998,None,IT_NORD,2026-04-23
2026-01-05 09:00:00+00:00,1550.0,509.0,1805.525,648.0,752.0,121.9,117.0,0.0,0.0,1579.75,1041.0,1157.525,630.1,117.0,-1579.75,1365.875,None,IT_NORD,2026-04-23
2026-01-05 10:00:00+00:00,1511.0,535.0,1738.875,294.15,752.0,87.925,117.0,0.0,0.0,1924.5,976.0,1444.725,664.075,117.0,-1924.5,1277.3000000000002,None,IT_NORD,2026-04-23
2026-01-05 11:00:00+00:00,1550.0,271.0,988.375,245.325,734.0,79.92500000000001,120.0,1.75,0.0,1534.0,1279.0,743.05,654.075,118.25,-1534.0,1260.375,None,IT_NORD,2026-04-23
2026-01-05 12:00:00+00:00,1779.0,311.0,95.5,738.1,734.0,14.35,120.0,0.0,0.0,1172.25,1468.0,-642.6,719.65,120.0,-1172.25,492.79999999999995,None,IT_NORD,2026-04-23
2026-01-05 13:00:00+00:00,1863.0,613.0,1088.25,856.725,734.0,0.0,120.0,0.0,0.0,1912.25,1250.0,231.52499999999998,734.0,120.0,-1912.25,423.2750000000001,None,IT_NORD,2026-04-23
2026-01-05 14:00:00+00:00,1552.0,257.0,758.825,446.225,660.0,0.0,120.0,0.0,0.0,1259.25,1295.0,312.6,660.0,120.0,-1259.25,1128.35,None,IT_NORD,2026-04-23
2026-01-05 15:00:00+00:00,1258.0,169.0,1502.825,65.225,660.0,0.0,120.0,0.0,0.0,511.5,1089.0,1437.6000000000001,660.0,120.0,-511.5,2795.1000000000004,None,IT_NORD,2026-04-23
2026-01-05 16:00:00+00:00,1030.0,386.0,1966.325,39.3,660.0,0.0,120.0,0.0,11.0,88.25,644.0,1927.025,660.0,120.0,-77.25,3273.775,None,IT_NORD,2026-04-23
2026-01-05 17:00:00+00:00,1693.0,181.0,2004.0,17.75,660.0,0.0,120.0,2.0,0.0,704.5,1512.0,1986.25,660.0,118.0,-704.5,3571.75,None,IT_NORD,2026-04-23
2026-01-05 18:00:00+00:00,1831.0,306.0,2004.0,24.825,660.0,0.025,120.0,0.5,0.0,571.25,1525.0,1979.175,659.975,119.5,-571.25,3712.4000000000005,None,IT_NORD,2026-04-23
2026-01-05 19:00:00+00:00,606.5,348.0,1957.175,168.0,660.0,39.05,120.0,24.25,40.25,117.0,258.5,1789.175,620.95,95.75,-76.75,2687.625,None,IT_NORD,2026-04-23
2026-01-05 20:00:00+00:00,539.0,288.0,995.575,346.35,474.925,264.725,120.0,2.0,0.0,571.25,251.0,649.225,210.2,118.0,-571.25,657.175,None,IT_NORD,2026-04-23
2026-01-05 21:00:00+00:00,510.0,505.0,925.675,380.55,473.0,151.25,120.0,193.5,0.0,1011.25,5.0,545.125,321.75,-73.5,-1011.25,-212.875,None,IT_NORD,2026-04-23
2026-01-05 22:00:00+00:00,757.0,752.5,114.14999999999999,828.85,158.9,133.0,47.75,145.75,453.0,124.5,4.5,-714.7,25.900000000000006,-98.0,328.5,-453.80000000000007,None,IT_NORD,2026-04-23
2026-01-05 23:00:00+00:00,459.0,616.75,433.075,2259.8,240.65,415.525,339.0,425.75,775.25,0.0,-157.75,-1826.7250000000001,-174.87499999999997,-86.75,775.25,-1470.85,None,IT_NORD,2026-04-23
2026-01-06 00:00:00+00:00,609.0,540.0,1695.0249999999999,2588.0,596.05,122.225,648.0,540.25,0.0,321.25,69.0,-892.9750000000001,473.82499999999993,107.75,-321.25,-563.6500000000002,None,IT_NORD,2026-04-23
2026-01-06 01:00:00+00:00,558.0,838.5,1512.6750000000002,2195.75,223.05,797.05,255.0,590.0,261.0,0.25,-280.5,-683.0749999999998,-574.0,-335.0,260.75,-1611.8249999999998,None,IT_NORD,2026-04-23
2026-01-06 02:00:00+00:00,848.0,1035.0,1057.4250000000002,2371.0,288.125,563.6750000000001,0.0,342.0,389.5,0.0,-187.0,-1313.5749999999998,-275.55000000000007,-342.0,389.5,-1728.625,None,IT_NORD,2026-04-23
2026-01-06 03:00:00+00:00,733.0,1016.75,987.95,2455.0,221.7,281.52500000000003,364.0,460.75,370.0,0.0,-283.75,-1467.05,-59.825000000000045,-96.75,370.0,-1537.375,None,IT_NORD,2026-04-23
