,EE_FI,FI_EE,EE_LV,LV_EE,EE_FI_net_export,EE_LV_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.0,648.45,0.0,140.975,-648.45,-140.975,-789.4250000000001,None,EE,2026-04-23
2026-01-01 01:00:00+00:00,0.0,540.325,0.0,233.35,-540.325,-233.35,-773.6750000000001,None,EE,2026-04-23
2026-01-01 02:00:00+00:00,0.0,438.05,0.0,308.65,-438.05,-308.65,-746.7,None,EE,2026-04-23
2026-01-01 03:00:00+00:00,0.0,265.25,0.0,431.4,-265.25,-431.4,-696.65,None,EE,2026-04-23
2026-01-01 04:00:00+00:00,0.0,184.15,0.0,507.725,-184.15,-507.725,-691.875,None,EE,2026-04-23
2026-01-01 05:00:00+00:00,0.0,159.025,0.0,533.975,-159.025,-533.975,-693.0,None,EE,2026-04-23
2026-01-01 06:00:00+00:00,0.0,193.0,0.0,516.225,-193.0,-516.225,-709.225,None,EE,2026-04-23
2026-01-01 07:00:00+00:00,0.0,332.175,0.0,397.575,-332.175,-397.575,-729.75,None,EE,2026-04-23
2026-01-01 08:00:00+00:00,0.0,338.775,0.0,381.75,-338.775,-381.75,-720.525,None,EE,2026-04-23
2026-01-01 09:00:00+00:00,0.0,238.425,0.0,443.925,-238.425,-443.925,-682.35,None,EE,2026-04-23
2026-01-01 10:00:00+00:00,0.0,246.4,0.0,470.175,-246.4,-470.175,-716.575,None,EE,2026-04-23
2026-01-01 11:00:00+00:00,0.0,318.225,0.0,419.075,-318.225,-419.075,-737.3,None,EE,2026-04-23
2026-01-01 12:00:00+00:00,0.0,421.3,0.0,287.25,-421.3,-287.25,-708.55,None,EE,2026-04-23
2026-01-01 13:00:00+00:00,0.0,360.3,0.0,360.4,-360.3,-360.4,-720.7,None,EE,2026-04-23
2026-01-01 14:00:00+00:00,0.0,349.075,0.0,310.85,-349.075,-310.85,-659.925,None,EE,2026-04-23
2026-01-01 15:00:00+00:00,0.0,340.525,0.0,286.675,-340.525,-286.675,-627.2,None,EE,2026-04-23
2026-01-01 16:00:00+00:00,0.0,335.975,0.0,290.6,-335.975,-290.6,-626.575,None,EE,2026-04-23
2026-01-01 17:00:00+00:00,0.0,405.475,0.0,223.425,-405.475,-223.425,-628.9000000000001,None,EE,2026-04-23
2026-01-01 18:00:00+00:00,0.0,482.625,0.0,133.65,-482.625,-133.65,-616.275,None,EE,2026-04-23
2026-01-01 19:00:00+00:00,0.0,438.25,0.0,164.07500000000002,-438.25,-164.07500000000002,-602.325,None,EE,2026-04-23
2026-01-01 20:00:00+00:00,0.0,311.325,0.0,239.675,-311.325,-239.675,-551.0,None,EE,2026-04-23
2026-01-01 21:00:00+00:00,0.0,304.675,0.0,240.4,-304.675,-240.4,-545.075,None,EE,2026-04-23
2026-01-01 22:00:00+00:00,0.0,289.75,0.0,230.025,-289.75,-230.025,-519.775,None,EE,2026-04-23
2026-01-01 23:00:00+00:00,0.0,411.45,0.0,120.025,-411.45,-120.025,-531.475,None,EE,2026-04-23
2026-01-02 00:00:00+00:00,0.0,203.875,0.0,333.45,-203.875,-333.45,-537.325,None,EE,2026-04-23
2026-01-02 01:00:00+00:00,0.0,288.45,0.0,245.225,-288.45,-245.225,-533.675,None,EE,2026-04-23
2026-01-02 02:00:00+00:00,0.0,291.975,0.0,272.525,-291.975,-272.525,-564.5,None,EE,2026-04-23
2026-01-02 03:00:00+00:00,0.0,230.75,0.0,387.275,-230.75,-387.275,-618.025,None,EE,2026-04-23
2026-01-02 04:00:00+00:00,0.0,435.1,13.15,154.175,-435.1,-141.025,-576.125,None,EE,2026-04-23
2026-01-02 05:00:00+00:00,0.0,941.5,338.275,0.0,-941.5,338.275,-603.225,None,EE,2026-04-23
2026-01-02 06:00:00+00:00,0.0,998.125,331.1,0.0,-998.125,331.1,-667.025,None,EE,2026-04-23
2026-01-02 07:00:00+00:00,0.0,980.5,283.65,0.0,-980.5,283.65,-696.85,None,EE,2026-04-23
2026-01-02 08:00:00+00:00,0.0,1009.5,291.875,0.0,-1009.5,291.875,-717.625,None,EE,2026-04-23
2026-01-02 09:00:00+00:00,0.0,963.075,237.55,0.0,-963.075,237.55,-725.5250000000001,None,EE,2026-04-23
2026-01-02 10:00:00+00:00,0.0,595.975,31.475,208.625,-595.975,-177.15,-773.125,None,EE,2026-04-23
2026-01-02 11:00:00+00:00,0.0,354.9,0.0,414.925,-354.9,-414.925,-769.825,None,EE,2026-04-23
2026-01-02 12:00:00+00:00,0.0,331.9,0.0,436.775,-331.9,-436.775,-768.675,None,EE,2026-04-23
2026-01-02 13:00:00+00:00,0.0,344.6,0.0,435.4,-344.6,-435.4,-780.0,None,EE,2026-04-23
2026-01-02 14:00:00+00:00,0.0,540.825,0.0,348.6,-540.825,-348.6,-889.4250000000001,None,EE,2026-04-23
2026-01-02 15:00:00+00:00,0.0,396.85,0.0,489.15,-396.85,-489.15,-886.0,None,EE,2026-04-23
2026-01-02 16:00:00+00:00,0.0,149.95,0.0,708.425,-149.95,-708.425,-858.375,None,EE,2026-04-23
2026-01-02 17:00:00+00:00,0.0,221.75,0.0,635.375,-221.75,-635.375,-857.125,None,EE,2026-04-23
2026-01-02 18:00:00+00:00,0.0,416.54999999999995,0.0,381.425,-416.54999999999995,-381.425,-797.9749999999999,None,EE,2026-04-23
2026-01-02 19:00:00+00:00,0.0,827.1750000000001,15.575,10.175,-827.1750000000001,5.399999999999999,-821.7750000000001,None,EE,2026-04-23
2026-01-02 20:00:00+00:00,0.0,636.0,0.0,186.89999999999998,-636.0,-186.89999999999998,-822.9,None,EE,2026-04-23
2026-01-02 21:00:00+00:00,0.0,821.475,62.6,23.15,-821.475,39.45,-782.025,None,EE,2026-04-23
2026-01-02 22:00:00+00:00,0.0,661.425,5.225,111.95,-661.425,-106.72500000000001,-768.15,None,EE,2026-04-23
2026-01-02 23:00:00+00:00,0.0,892.425,162.975,10.8,-892.425,152.17499999999998,-740.25,None,EE,2026-04-23
2026-01-03 00:00:00+00:00,0.0,990.875,251.9,0.0,-990.875,251.9,-738.975,None,EE,2026-04-23
2026-01-03 01:00:00+00:00,0.0,815.0,74.875,42.9,-815.0,31.975,-783.025,None,EE,2026-04-23
2026-01-03 02:00:00+00:00,0.0,721.125,1.625,58.05,-721.125,-56.425,-777.55,None,EE,2026-04-23
2026-01-03 03:00:00+00:00,0.0,684.875,6.7,40.324999999999996,-684.875,-33.62499999999999,-718.5,None,EE,2026-04-23
2026-01-03 04:00:00+00:00,0.0,908.4,210.425,0.0,-908.4,210.425,-697.9749999999999,None,EE,2026-04-23
2026-01-03 05:00:00+00:00,0.0,875.825,168.025,0.0,-875.825,168.025,-707.8000000000001,None,EE,2026-04-23
2026-01-03 06:00:00+00:00,0.0,1006.6,222.825,0.0,-1006.6,222.825,-783.7750000000001,None,EE,2026-04-23
2026-01-03 07:00:00+00:00,0.0,1010.65,149.15,0.0,-1010.65,149.15,-861.5,None,EE,2026-04-23
2026-01-03 08:00:00+00:00,0.0,1015.75,120.525,0.0,-1015.75,120.525,-895.225,None,EE,2026-04-23
2026-01-03 09:00:00+00:00,0.0,1008.7,90.05,0.0,-1008.7,90.05,-918.6500000000001,None,EE,2026-04-23
2026-01-03 10:00:00+00:00,0.0,857.325,0.0,45.95,-857.325,-45.95,-903.2750000000001,None,EE,2026-04-23
2026-01-03 11:00:00+00:00,0.0,869.15,16.05,0.775,-869.15,15.275,-853.875,None,EE,2026-04-23
2026-01-03 12:00:00+00:00,0.0,961.525,61.375,0.0,-961.525,61.375,-900.15,None,EE,2026-04-23
2026-01-03 13:00:00+00:00,0.0,927.05,0.0,19.65,-927.05,-19.65,-946.6999999999999,None,EE,2026-04-23
2026-01-03 14:00:00+00:00,0.0,886.95,0.0,133.82500000000002,-886.95,-133.82500000000002,-1020.7750000000001,None,EE,2026-04-23
2026-01-03 15:00:00+00:00,0.0,1012.5,1.625,4.9,-1012.5,-3.2750000000000004,-1015.775,None,EE,2026-04-23
2026-01-03 16:00:00+00:00,0.0,1016.0,23.1,0.0,-1016.0,23.1,-992.9,None,EE,2026-04-23
2026-01-03 17:00:00+00:00,0.0,1016.0,45.225,0.0,-1016.0,45.225,-970.775,None,EE,2026-04-23
2026-01-03 18:00:00+00:00,0.0,1016.0,62.5,0.0,-1016.0,62.5,-953.5,None,EE,2026-04-23
2026-01-03 19:00:00+00:00,0.0,1016.0,72.125,0.0,-1016.0,72.125,-943.875,None,EE,2026-04-23
2026-01-03 20:00:00+00:00,0.0,1016.0,113.525,0.0,-1016.0,113.525,-902.475,None,EE,2026-04-23
2026-01-03 21:00:00+00:00,0.0,1016.0,172.225,0.0,-1016.0,172.225,-843.775,None,EE,2026-04-23
2026-01-03 22:00:00+00:00,0.0,1016.0,210.575,0.0,-1016.0,210.575,-805.425,None,EE,2026-04-23
2026-01-03 23:00:00+00:00,0.0,1007.025,236.875,0.0,-1007.025,236.875,-770.15,None,EE,2026-04-23
2026-01-04 00:00:00+00:00,0.0,995.8,243.175,0.0,-995.8,243.175,-752.625,None,EE,2026-04-23
2026-01-04 01:00:00+00:00,0.0,1003.125,288.825,0.0,-1003.125,288.825,-714.3,None,EE,2026-04-23
2026-01-04 02:00:00+00:00,0.0,1013.725,280.65,0.0,-1013.725,280.65,-733.075,None,EE,2026-04-23
2026-01-04 03:00:00+00:00,0.0,1010.525,266.9,0.0,-1010.525,266.9,-743.625,None,EE,2026-04-23
2026-01-04 04:00:00+00:00,0.0,1000.25,287.325,0.0,-1000.25,287.325,-712.925,None,EE,2026-04-23
2026-01-04 05:00:00+00:00,0.0,1012.05,306.5,0.0,-1012.05,306.5,-705.55,None,EE,2026-04-23
2026-01-04 06:00:00+00:00,0.0,991.1,293.7,0.0,-991.1,293.7,-697.4000000000001,None,EE,2026-04-23
2026-01-04 07:00:00+00:00,0.0,1009.85,311.65,0.0,-1009.85,311.65,-698.2,None,EE,2026-04-23
2026-01-04 08:00:00+00:00,0.0,1015.75,315.775,0.0,-1015.75,315.775,-699.975,None,EE,2026-04-23
2026-01-04 09:00:00+00:00,0.0,1015.925,284.625,0.0,-1015.925,284.625,-731.3,None,EE,2026-04-23
2026-01-04 10:00:00+00:00,0.0,1016.0,320.925,0.0,-1016.0,320.925,-695.075,None,EE,2026-04-23
2026-01-04 11:00:00+00:00,0.0,1016.0,231.7,0.0,-1016.0,231.7,-784.3,None,EE,2026-04-23
2026-01-04 12:00:00+00:00,0.0,1016.0,267.725,0.0,-1016.0,267.725,-748.275,None,EE,2026-04-23
2026-01-04 13:00:00+00:00,0.0,1016.0,294.375,0.0,-1016.0,294.375,-721.625,None,EE,2026-04-23
2026-01-04 14:00:00+00:00,0.0,1016.0,303.65,0.0,-1016.0,303.65,-712.35,None,EE,2026-04-23
2026-01-04 15:00:00+00:00,0.0,1016.0,276.25,0.0,-1016.0,276.25,-739.75,None,EE,2026-04-23
2026-01-04 16:00:00+00:00,0.0,1014.525,196.85,0.0,-1014.525,196.85,-817.675,None,EE,2026-04-23
2026-01-04 17:00:00+00:00,0.0,883.525,76.475,0.0,-883.525,76.475,-807.05,None,EE,2026-04-23
2026-01-04 18:00:00+00:00,0.0,574.6,0.0,156.1,-574.6,-156.1,-730.7,None,EE,2026-04-23
2026-01-04 19:00:00+00:00,0.0,438.4,0.0,271.125,-438.4,-271.125,-709.525,None,EE,2026-04-23
2026-01-04 20:00:00+00:00,0.0,368.4,0.0,339.675,-368.4,-339.675,-708.075,None,EE,2026-04-23
2026-01-04 21:00:00+00:00,0.0,141.0,0.0,518.25,-141.0,-518.25,-659.25,None,EE,2026-04-23
2026-01-04 22:00:00+00:00,0.0,149.725,0.0,455.0,-149.725,-455.0,-604.725,None,EE,2026-04-23
2026-01-04 23:00:00+00:00,0.0,106.15,0.0,344.45,-106.15,-344.45,-450.6,None,EE,2026-04-23
2026-01-05 00:00:00+00:00,0.0,107.0,0.0,342.45,-107.0,-342.45,-449.45,None,EE,2026-04-23
2026-01-05 01:00:00+00:00,0.0,414.45,9.575,16.575,-414.45,-7.0,-421.45,None,EE,2026-04-23
2026-01-05 02:00:00+00:00,0.0,416.0,0.0,51.4,-416.0,-51.4,-467.4,None,EE,2026-04-23
2026-01-05 03:00:00+00:00,0.0,156.225,0.0,262.025,-156.225,-262.025,-418.25,None,EE,2026-04-23
2026-01-05 04:00:00+00:00,0.0,356.975,0.0,113.17500000000001,-356.975,-113.17500000000001,-470.15000000000003,None,EE,2026-04-23
2026-01-05 05:00:00+00:00,0.0,169.95,0.0,407.02500000000003,-169.95,-407.02500000000003,-576.975,None,EE,2026-04-23
2026-01-05 06:00:00+00:00,0.0,411.75,0.0,220.3,-411.75,-220.3,-632.05,None,EE,2026-04-23
2026-01-05 07:00:00+00:00,0.0,630.9749999999999,0.45,148.6,-630.9749999999999,-148.15,-779.1249999999999,None,EE,2026-04-23
2026-01-05 08:00:00+00:00,0.0,864.175,159.45,0.0,-864.175,159.45,-704.7249999999999,None,EE,2026-04-23
2026-01-05 09:00:00+00:00,0.0,744.125,69.225,0.0,-744.125,69.225,-674.9,None,EE,2026-04-23
2026-01-05 10:00:00+00:00,0.0,762.6,94.825,0.0,-762.6,94.825,-667.775,None,EE,2026-04-23
2026-01-05 11:00:00+00:00,0.0,876.65,162.875,0.0,-876.65,162.875,-713.775,None,EE,2026-04-23
2026-01-05 12:00:00+00:00,0.0,771.125,36.95,0.0,-771.125,36.95,-734.175,None,EE,2026-04-23
2026-01-05 13:00:00+00:00,0.0,781.025,106.275,0.0,-781.025,106.275,-674.75,None,EE,2026-04-23
2026-01-05 14:00:00+00:00,0.0,656.775,54.6,0.0,-656.775,54.6,-602.175,None,EE,2026-04-23
2026-01-05 15:00:00+00:00,0.0,828.8,251.725,0.0,-828.8,251.725,-577.0749999999999,None,EE,2026-04-23
2026-01-05 16:00:00+00:00,47.075,292.34999999999997,46.95,253.32500000000002,-245.27499999999998,-206.375,-451.65,None,EE,2026-04-23
2026-01-05 17:00:00+00:00,35.225,136.675,9.6,303.125,-101.45000000000002,-293.525,-394.975,None,EE,2026-04-23
2026-01-05 18:00:00+00:00,0.0,714.9749999999999,284.75,0.0,-714.9749999999999,284.75,-430.2249999999999,None,EE,2026-04-23
2026-01-05 19:00:00+00:00,0.0,735.6500000000001,283.7,0.0,-735.6500000000001,283.7,-451.9500000000001,None,EE,2026-04-23
2026-01-05 20:00:00+00:00,0.0,421.275,36.9,20.049999999999997,-421.275,16.85,-404.42499999999995,None,EE,2026-04-23
2026-01-05 21:00:00+00:00,0.0,269.875,9.4,34.575,-269.875,-25.175000000000004,-295.05,None,EE,2026-04-23
2026-01-05 22:00:00+00:00,0.0,390.0,108.3,0.0,-390.0,108.3,-281.7,None,EE,2026-04-23
2026-01-05 23:00:00+00:00,0.0,800.825,572.175,0.0,-800.825,572.175,-228.6500000000001,None,EE,2026-04-23
2026-01-06 00:00:00+00:00,0.0,755.875,531.0,0.0,-755.875,531.0,-224.875,None,EE,2026-04-23
2026-01-06 01:00:00+00:00,0.0,698.075,509.55,0.0,-698.075,509.55,-188.52500000000003,None,EE,2026-04-23
2026-01-06 02:00:00+00:00,0.0,735.85,533.15,0.0,-735.85,533.15,-202.70000000000005,None,EE,2026-04-23
2026-01-06 03:00:00+00:00,0.0,706.75,513.9,0.0,-706.75,513.9,-192.85000000000002,None,EE,2026-04-23
2026-01-06 04:00:00+00:00,0.0,549.4,295.475,0.0,-549.4,295.475,-253.92499999999995,None,EE,2026-04-23
2026-01-06 05:00:00+00:00,0.0,609.275,225.025,0.0,-609.275,225.025,-384.25,None,EE,2026-04-23
2026-01-06 06:00:00+00:00,0.0,689.725,261.79999999999995,0.0,-689.725,261.79999999999995,-427.92500000000007,None,EE,2026-04-23
2026-01-06 07:00:00+00:00,0.0,637.45,183.925,0.0,-637.45,183.925,-453.52500000000003,None,EE,2026-04-23
2026-01-06 08:00:00+00:00,0.0,685.975,255.02499999999998,0.0,-685.975,255.02499999999998,-430.95000000000005,None,EE,2026-04-23
2026-01-06 09:00:00+00:00,0.0,948.2249999999999,526.475,0.0,-948.2249999999999,526.475,-421.7499999999999,None,EE,2026-04-23
2026-01-06 10:00:00+00:00,0.0,832.95,398.95,0.0,-832.95,398.95,-434.00000000000006,None,EE,2026-04-23
2026-01-06 11:00:00+00:00,0.0,787.225,274.425,0.0,-787.225,274.425,-512.8,None,EE,2026-04-23
2026-01-06 12:00:00+00:00,0.0,1012.025,485.5,0.0,-1012.025,485.5,-526.525,None,EE,2026-04-23
2026-01-06 13:00:00+00:00,0.0,1014.45,490.375,0.0,-1014.45,490.375,-524.075,None,EE,2026-04-23
2026-01-06 14:00:00+00:00,0.0,1012.85,468.75,0.0,-1012.85,468.75,-544.1,None,EE,2026-04-23
2026-01-06 15:00:00+00:00,0.0,1016.0,527.875,0.0,-1016.0,527.875,-488.125,None,EE,2026-04-23
2026-01-06 16:00:00+00:00,0.0,990.2,530.6,0.0,-990.2,530.6,-459.6,None,EE,2026-04-23
2026-01-06 17:00:00+00:00,0.0,1009.925,509.225,0.0,-1009.925,509.225,-500.69999999999993,None,EE,2026-04-23
2026-01-06 18:00:00+00:00,0.0,1015.575,462.375,0.0,-1015.575,462.375,-553.2,None,EE,2026-04-23
2026-01-06 19:00:00+00:00,0.0,1013.775,480.35,0.0,-1013.775,480.35,-533.425,None,EE,2026-04-23
2026-01-06 20:00:00+00:00,0.0,1005.025,508.15,0.0,-1005.025,508.15,-496.875,None,EE,2026-04-23
2026-01-06 21:00:00+00:00,0.0,973.375,520.825,0.0,-973.375,520.825,-452.54999999999995,None,EE,2026-04-23
2026-01-06 22:00:00+00:00,0.0,925.0,523.475,0.0,-925.0,523.475,-401.525,None,EE,2026-04-23
2026-01-06 23:00:00+00:00,0.0,1012.8,524.2,0.0,-1012.8,524.2,-488.5999999999999,None,EE,2026-04-23
2026-01-07 00:00:00+00:00,0.0,1016.0,512.525,0.0,-1016.0,512.525,-503.475,None,EE,2026-04-23
2026-01-07 01:00:00+00:00,0.0,1016.0,506.725,0.0,-1016.0,506.725,-509.275,None,EE,2026-04-23
2026-01-07 02:00:00+00:00,0.0,1016.0,472.875,0.0,-1016.0,472.875,-543.125,None,EE,2026-04-23
2026-01-07 03:00:00+00:00,0.0,1016.0,484.4,0.0,-1016.0,484.4,-531.6,None,EE,2026-04-23
2026-01-07 04:00:00+00:00,0.0,1016.0,425.9,0.0,-1016.0,425.9,-590.1,None,EE,2026-04-23
2026-01-07 05:00:00+00:00,0.0,1015.7,429.4,0.0,-1015.7,429.4,-586.3000000000001,None,EE,2026-04-23
2026-01-07 06:00:00+00:00,0.0,1016.0,441.925,0.0,-1016.0,441.925,-574.075,None,EE,2026-04-23
2026-01-07 07:00:00+00:00,0.0,1016.0,446.775,0.0,-1016.0,446.775,-569.225,None,EE,2026-04-23
2026-01-07 08:00:00+00:00,0.0,1016.0,431.3,0.0,-1016.0,431.3,-584.7,None,EE,2026-04-23
2026-01-07 09:00:00+00:00,0.0,1016.0,431.15,0.0,-1016.0,431.15,-584.85,None,EE,2026-04-23
2026-01-07 10:00:00+00:00,0.0,1016.0,447.15,0.0,-1016.0,447.15,-568.85,None,EE,2026-04-23
2026-01-07 11:00:00+00:00,0.0,1016.0,416.25,0.0,-1016.0,416.25,-599.75,None,EE,2026-04-23
2026-01-07 12:00:00+00:00,0.0,1016.0,448.7,0.0,-1016.0,448.7,-567.3,None,EE,2026-04-23
2026-01-07 13:00:00+00:00,0.0,1016.0,452.625,0.0,-1016.0,452.625,-563.375,None,EE,2026-04-23
2026-01-07 14:00:00+00:00,0.0,1016.0,478.95,0.0,-1016.0,478.95,-537.05,None,EE,2026-04-23
2026-01-07 15:00:00+00:00,0.0,1016.0,470.75,0.0,-1016.0,470.75,-545.25,None,EE,2026-04-23
2026-01-07 16:00:00+00:00,0.0,1016.0,438.475,0.0,-1016.0,438.475,-577.525,None,EE,2026-04-23
2026-01-07 17:00:00+00:00,0.0,1016.0,472.1,0.0,-1016.0,472.1,-543.9,None,EE,2026-04-23
2026-01-07 18:00:00+00:00,0.0,1016.0,510.27500000000003,0.0,-1016.0,510.27500000000003,-505.72499999999997,None,EE,2026-04-23
2026-01-07 19:00:00+00:00,0.0,1016.0,515.85,0.0,-1016.0,515.85,-500.15,None,EE,2026-04-23
2026-01-07 20:00:00+00:00,0.0,1016.0,440.175,0.0,-1016.0,440.175,-575.825,None,EE,2026-04-23
2026-01-07 21:00:00+00:00,0.0,1014.825,515.875,0.0,-1014.825,515.875,-498.95000000000005,None,EE,2026-04-23
2026-01-07 22:00:00+00:00,0.0,1015.5,512.025,0.0,-1015.5,512.025,-503.475,None,EE,2026-04-23
2026-01-07 23:00:00+00:00,0.0,1013.325,481.625,0.0,-1013.325,481.625,-531.7,None,EE,2026-04-23
2026-01-08 00:00:00+00:00,0.0,1016.0,478.225,0.0,-1016.0,478.225,-537.775,None,EE,2026-04-23
2026-01-08 01:00:00+00:00,0.0,1016.0,438.375,0.0,-1016.0,438.375,-577.625,None,EE,2026-04-23
2026-01-08 02:00:00+00:00,0.0,1016.0,413.20000000000005,0.0,-1016.0,413.20000000000005,-602.8,None,EE,2026-04-23
2026-01-08 03:00:00+00:00,0.0,1016.0,468.85,0.0,-1016.0,468.85,-547.15,None,EE,2026-04-23
2026-01-08 04:00:00+00:00,0.0,1016.0,481.275,0.0,-1016.0,481.275,-534.725,None,EE,2026-04-23
2026-01-08 05:00:00+00:00,0.0,1016.0,393.05,0.0,-1016.0,393.05,-622.95,None,EE,2026-04-23
2026-01-08 06:00:00+00:00,0.0,1016.0,379.45,0.0,-1016.0,379.45,-636.55,None,EE,2026-04-23
2026-01-08 07:00:00+00:00,0.0,1016.0,388.925,0.0,-1016.0,388.925,-627.075,None,EE,2026-04-23
2026-01-08 08:00:00+00:00,0.0,1016.0,448.775,0.0,-1016.0,448.775,-567.225,None,EE,2026-04-23
2026-01-08 09:00:00+00:00,0.0,1016.0,435.575,0.0,-1016.0,435.575,-580.425,None,EE,2026-04-23
2026-01-08 10:00:00+00:00,0.0,1016.0,450.175,0.0,-1016.0,450.175,-565.825,None,EE,2026-04-23
2026-01-08 11:00:00+00:00,0.0,1016.0,458.9,0.0,-1016.0,458.9,-557.1,None,EE,2026-04-23
2026-01-08 12:00:00+00:00,0.0,1016.0,519.9,0.0,-1016.0,519.9,-496.1,None,EE,2026-04-23
2026-01-08 13:00:00+00:00,0.0,1016.0,522.55,0.0,-1016.0,522.55,-493.45000000000005,None,EE,2026-04-23
2026-01-08 14:00:00+00:00,0.0,1016.0,523.075,0.0,-1016.0,523.075,-492.92499999999995,None,EE,2026-04-23
2026-01-08 15:00:00+00:00,0.0,1016.0,486.85,0.0,-1016.0,486.85,-529.15,None,EE,2026-04-23
2026-01-08 16:00:00+00:00,0.0,1016.0,478.375,0.0,-1016.0,478.375,-537.625,None,EE,2026-04-23
2026-01-08 17:00:00+00:00,0.0,1016.0,518.65,0.0,-1016.0,518.65,-497.35,None,EE,2026-04-23
2026-01-08 18:00:00+00:00,0.0,1016.0,518.0,0.0,-1016.0,518.0,-498.0,None,EE,2026-04-23
2026-01-08 19:00:00+00:00,0.0,1016.0,471.75,0.0,-1016.0,471.75,-544.25,None,EE,2026-04-23
2026-01-08 20:00:00+00:00,0.0,1015.475,512.875,0.0,-1015.475,512.875,-502.6,None,EE,2026-04-23
2026-01-08 21:00:00+00:00,0.0,1015.9,514.0,0.0,-1015.9,514.0,-501.9,None,EE,2026-04-23
2026-01-08 22:00:00+00:00,0.0,958.725,510.0,0.0,-958.725,510.0,-448.725,None,EE,2026-04-23
2026-01-08 23:00:00+00:00,0.0,911.775,602.0,0.0,-911.775,602.0,-309.775,None,EE,2026-04-23
2026-01-09 00:00:00+00:00,0.0,863.375,563.725,0.0,-863.375,563.725,-299.65,None,EE,2026-04-23
2026-01-09 01:00:00+00:00,0.0,721.35,449.7,0.0,-721.35,449.7,-271.65000000000003,None,EE,2026-04-23
2026-01-09 02:00:00+00:00,0.0,625.65,320.075,0.0,-625.65,320.075,-305.575,None,EE,2026-04-23
2026-01-09 03:00:00+00:00,0.0,614.725,344.35,0.0,-614.725,344.35,-270.375,None,EE,2026-04-23
2026-01-09 04:00:00+00:00,0.0,647.375,362.925,0.0,-647.375,362.925,-284.45,None,EE,2026-04-23
2026-01-09 05:00:00+00:00,0.0,587.925,224.95,0.0,-587.925,224.95,-362.97499999999997,None,EE,2026-04-23
2026-01-09 06:00:00+00:00,0.0,428.875,49.1,0.0,-428.875,49.1,-379.775,None,EE,2026-04-23
2026-01-09 07:00:00+00:00,0.0,411.275,36.95,0.0,-411.275,36.95,-374.325,None,EE,2026-04-23
2026-01-09 08:00:00+00:00,0.0,702.75,38.475,0.0,-702.75,38.475,-664.275,None,EE,2026-04-23
2026-01-09 09:00:00+00:00,0.0,611.1,11.225,62.2,-611.1,-50.975,-662.075,None,EE,2026-04-23
2026-01-09 10:00:00+00:00,0.0,357.65,0.0,244.6,-357.65,-244.6,-602.25,None,EE,2026-04-23
2026-01-09 11:00:00+00:00,0.0,336.175,0.0,274.375,-336.175,-274.375,-610.55,None,EE,2026-04-23
2026-01-09 12:00:00+00:00,0.0,477.95,0.0,93.0,-477.95,-93.0,-570.95,None,EE,2026-04-23
2026-01-09 13:00:00+00:00,0.0,587.875,30.45,0.0,-587.875,30.45,-557.425,None,EE,2026-04-23
2026-01-09 14:00:00+00:00,0.0,707.725,217.3,0.0,-707.725,217.3,-490.425,None,EE,2026-04-23
2026-01-09 15:00:00+00:00,0.0,972.275,524.225,0.0,-972.275,524.225,-448.04999999999995,None,EE,2026-04-23
2026-01-09 16:00:00+00:00,0.0,846.075,409.8,0.0,-846.075,409.8,-436.27500000000003,None,EE,2026-04-23
2026-01-09 17:00:00+00:00,0.0,824.2,484.65,0.0,-824.2,484.65,-339.55000000000007,None,EE,2026-04-23
2026-01-09 18:00:00+00:00,0.0,755.65,353.975,0.0,-755.65,353.975,-401.67499999999995,None,EE,2026-04-23
2026-01-09 19:00:00+00:00,0.0,914.825,552.675,0.0,-914.825,552.675,-362.1500000000001,None,EE,2026-04-23
2026-01-09 20:00:00+00:00,0.0,673.65,403.65,0.0,-673.65,403.65,-270.0,None,EE,2026-04-23
2026-01-09 21:00:00+00:00,0.0,770.475,510.25,0.0,-770.475,510.25,-260.225,None,EE,2026-04-23
2026-01-09 22:00:00+00:00,0.0,684.3499999999999,451.675,0.0,-684.3499999999999,451.675,-232.6749999999999,None,EE,2026-04-23
2026-01-09 23:00:00+00:00,0.0,694.575,543.8,0.0,-694.575,543.8,-150.7750000000001,None,EE,2026-04-23
2026-01-10 00:00:00+00:00,0.0,715.125,587.975,0.0,-715.125,587.975,-127.14999999999998,None,EE,2026-04-23
2026-01-10 01:00:00+00:00,0.0,726.675,593.125,0.0,-726.675,593.125,-133.54999999999995,None,EE,2026-04-23
2026-01-10 02:00:00+00:00,0.0,701.125,600.0,0.0,-701.125,600.0,-101.125,None,EE,2026-04-23
2026-01-10 03:00:00+00:00,0.0,724.2,588.775,0.0,-724.2,588.775,-135.42500000000007,None,EE,2026-04-23
2026-01-10 04:00:00+00:00,0.0,728.575,593.4,0.0,-728.575,593.4,-135.17500000000007,None,EE,2026-04-23
2026-01-10 05:00:00+00:00,0.0,814.125,597.975,0.0,-814.125,597.975,-216.14999999999998,None,EE,2026-04-23
2026-01-10 06:00:00+00:00,0.0,851.425,593.3,0.0,-851.425,593.3,-258.125,None,EE,2026-04-23
2026-01-10 07:00:00+00:00,0.0,925.35,602.0,0.0,-925.35,602.0,-323.35,None,EE,2026-04-23
2026-01-10 08:00:00+00:00,0.0,1016.0,599.3,0.0,-1016.0,599.3,-416.70000000000005,None,EE,2026-04-23
