,NO_5_NO_1,NO_1_NO_5,NO_5_NO_2,NO_2_NO_5,NO_5_NO_3,NO_3_NO_5,NO_5_NO_1_net_export,NO_5_NO_2_net_export,NO_5_NO_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-20 16:00:00+00:00,3093.325,0.0,18.5,0.0,0.0,36.5,3093.325,18.5,-36.5,3075.325,None,NO_5,2026-04-23
2026-01-20 17:00:00+00:00,3128.825,0.0,11.05,0.0,0.0,26.3,3128.825,11.05,-26.3,3113.575,None,NO_5,2026-04-23
2026-01-20 18:00:00+00:00,3120.575,0.0,0.475,0.0,0.0,7.35,3120.575,0.475,-7.35,3113.7,None,NO_5,2026-04-23
2026-01-20 19:00:00+00:00,3106.95,0.0,0.0,0.0,0.0,3.725,3106.95,0.0,-3.725,3103.225,None,NO_5,2026-04-23
2026-01-20 20:00:00+00:00,2994.575,0.0,0.5,0.0,0.0,4.65,2994.575,0.5,-4.65,2990.4249999999997,None,NO_5,2026-04-23
2026-01-20 21:00:00+00:00,3056.85,0.0,0.475,0.0,0.0,58.1,3056.85,0.475,-58.1,2999.225,None,NO_5,2026-04-23
2026-01-20 22:00:00+00:00,2912.075,0.0,9.6,0.0,0.0,58.7,2912.075,9.6,-58.7,2862.975,None,NO_5,2026-04-23
2026-01-20 23:00:00+00:00,2825.725,0.0,70.95,0.0,0.0,34.6,2825.725,70.95,-34.6,2862.075,None,NO_5,2026-04-23
2026-01-21 00:00:00+00:00,2939.075,0.0,2.3,0.05,0.0,17.15,2939.075,2.25,-17.15,2924.1749999999997,None,NO_5,2026-04-23
2026-01-21 01:00:00+00:00,2755.85,0.0,4.975,22.0,0.025,6.3,2755.85,-17.025,-6.2749999999999995,2732.5499999999997,None,NO_5,2026-04-23
2026-01-21 02:00:00+00:00,2785.65,0.0,2.075,0.0,0.0,26.5,2785.65,2.075,-26.5,2761.225,None,NO_5,2026-04-23
2026-01-21 03:00:00+00:00,2682.425,0.0,13.45,0.0,0.0,17.975,2682.425,13.45,-17.975,2677.9,None,NO_5,2026-04-23
2026-01-21 04:00:00+00:00,2679.575,0.0,0.0,18.575,0.0,22.775,2679.575,-18.575,-22.775,2638.225,None,NO_5,2026-04-23
2026-01-21 05:00:00+00:00,2804.0,0.0,0.05,0.0,0.0,26.5,2804.0,0.05,-26.5,2777.55,None,NO_5,2026-04-23
2026-01-21 06:00:00+00:00,2981.25,0.0,2.5,0.0,0.0,4.6,2981.25,2.5,-4.6,2979.15,None,NO_5,2026-04-23
2026-01-21 07:00:00+00:00,3331.075,0.0,0.0,0.0,0.0,15.225,3331.075,0.0,-15.225,3315.85,None,NO_5,2026-04-23
2026-01-21 08:00:00+00:00,3309.525,0.0,7.0,0.0,0.0,0.0,3309.525,7.0,0.0,3316.525,None,NO_5,2026-04-23
2026-01-21 09:00:00+00:00,3114.9,0.0,5.4,0.0,0.0,0.925,3114.9,5.4,-0.925,3119.375,None,NO_5,2026-04-23
2026-01-21 10:00:00+00:00,2909.175,0.0,0.0,0.0,0.0,1.8,2909.175,0.0,-1.8,2907.375,None,NO_5,2026-04-23
2026-01-21 11:00:00+00:00,2751.775,0.0,0.0,0.0,0.0,2.8,2751.775,0.0,-2.8,2748.975,None,NO_5,2026-04-23
2026-01-21 12:00:00+00:00,2925.45,0.0,0.0,0.0,0.0,2.3,2925.45,0.0,-2.3,2923.1499999999996,None,NO_5,2026-04-23
2026-01-21 13:00:00+00:00,3168.775,0.0,0.525,0.0,0.0,4.775,3168.775,0.525,-4.775,3164.525,None,NO_5,2026-04-23
2026-01-21 14:00:00+00:00,3245.35,0.0,2.8,0.0,0.0,7.525,3245.35,2.8,-7.525,3240.625,None,NO_5,2026-04-23
2026-01-21 15:00:00+00:00,3285.375,0.0,0.0,0.0,0.0,0.0,3285.375,0.0,0.0,3285.375,None,NO_5,2026-04-23
2026-01-21 16:00:00+00:00,3337.25,0.0,4.525,0.0,0.0,1.1,3337.25,4.525,-1.1,3340.675,None,NO_5,2026-04-23
2026-01-21 17:00:00+00:00,3247.9,0.0,8.35,0.0,0.0,7.325,3247.9,8.35,-7.325,3248.925,None,NO_5,2026-04-23
2026-01-21 18:00:00+00:00,2970.775,0.0,14.35,0.0,0.0,1.625,2970.775,14.35,-1.625,2983.5,None,NO_5,2026-04-23
2026-01-21 19:00:00+00:00,2753.075,0.0,10.025,30.025,56.325,0.0,2753.075,-20.0,56.325,2789.3999999999996,None,NO_5,2026-04-23
2026-01-21 20:00:00+00:00,2562.275,0.0,10.525,2.35,0.0,1.075,2562.275,8.175,-1.075,2569.3750000000005,None,NO_5,2026-04-23
2026-01-21 21:00:00+00:00,2408.125,0.0,0.0,36.45,16.55,0.75,2408.125,-36.45,15.8,2387.4750000000004,None,NO_5,2026-04-23
2026-01-21 22:00:00+00:00,1549.875,0.0,0.1,18.25,0.0,0.55,1549.875,-18.15,-0.55,1531.175,None,NO_5,2026-04-23
2026-01-21 23:00:00+00:00,602.4,0.0,1.475,30.075,0.525,3.075,602.4,-28.599999999999998,-2.5500000000000003,571.25,None,NO_5,2026-04-23
2026-01-22 00:00:00+00:00,590.125,0.0,0.0,16.9,0.0,0.0,590.125,-16.9,0.0,573.225,None,NO_5,2026-04-23
2026-01-22 01:00:00+00:00,574.8,0.0,15.275,0.0,27.15,0.0,574.8,15.275,27.15,617.2249999999999,None,NO_5,2026-04-23
2026-01-22 02:00:00+00:00,517.35,0.0,0.775,1.55,0.0,2.875,517.35,-0.775,-2.875,513.7,None,NO_5,2026-04-23
2026-01-22 03:00:00+00:00,466.05,0.0,0.0,18.95,0.0,2.0,466.05,-18.95,-2.0,445.1,None,NO_5,2026-04-23
2026-01-22 04:00:00+00:00,450.075,0.0,9.9,2.65,0.0,11.9,450.075,7.25,-11.9,445.425,None,NO_5,2026-04-23
2026-01-22 05:00:00+00:00,1277.775,0.0,17.225,0.0,0.05,7.475,1277.775,17.225,-7.425,1287.575,None,NO_5,2026-04-23
2026-01-22 06:00:00+00:00,2867.45,0.0,27.175,0.0,4.35,32.025,2867.45,27.175,-27.674999999999997,2866.95,None,NO_5,2026-04-23
2026-01-22 07:00:00+00:00,3014.55,0.0,84.475,0.0,0.0,67.625,3014.55,84.475,-67.625,3031.4,None,NO_5,2026-04-23
2026-01-22 08:00:00+00:00,2974.875,0.0,86.875,0.0,4.8,36.9,2974.875,86.875,-32.1,3029.65,None,NO_5,2026-04-23
2026-01-22 09:00:00+00:00,2078.175,0.0,493.825,0.0,5.575,7.625,2078.175,493.825,-2.05,2569.95,None,NO_5,2026-04-23
2026-01-22 10:00:00+00:00,1398.75,0.0,451.175,0.0,0.0,19.725,1398.75,451.175,-19.725,1830.2,None,NO_5,2026-04-23
2026-01-22 11:00:00+00:00,1121.425,0.0,55.575,0.0,0.0,12.125,1121.425,55.575,-12.125,1164.875,None,NO_5,2026-04-23
2026-01-22 12:00:00+00:00,1343.6,0.0,67.55,0.0,0.0,25.125,1343.6,67.55,-25.125,1386.0249999999999,None,NO_5,2026-04-23
2026-01-22 13:00:00+00:00,1967.75,0.0,167.65,8.175,3.85,0.0,1967.75,159.475,3.85,2131.075,None,NO_5,2026-04-23
2026-01-22 14:00:00+00:00,2841.075,0.0,60.35,0.0,6.625,12.325,2841.075,60.35,-5.699999999999999,2895.725,None,NO_5,2026-04-23
2026-01-22 15:00:00+00:00,2918.1,0.0,29.375,0.0,0.0,4.45,2918.1,29.375,-4.45,2943.025,None,NO_5,2026-04-23
2026-01-22 16:00:00+00:00,2941.125,0.0,19.975,0.0,0.0,2.225,2941.125,19.975,-2.225,2958.875,None,NO_5,2026-04-23
2026-01-22 17:00:00+00:00,3111.8,0.0,18.475,0.0,0.0,1.5,3111.8,18.475,-1.5,3128.775,None,NO_5,2026-04-23
2026-01-22 18:00:00+00:00,2993.475,0.0,11.55,12.55,31.5,0.15,2993.475,-1.0,31.35,3023.825,None,NO_5,2026-04-23
2026-01-22 19:00:00+00:00,2828.4,0.0,29.5,0.0,0.0,0.625,2828.4,29.5,-0.625,2857.275,None,NO_5,2026-04-23
2026-01-22 20:00:00+00:00,2487.475,0.0,33.4,0.25,4.225,0.0,2487.475,33.15,4.225,2524.85,None,NO_5,2026-04-23
2026-01-22 21:00:00+00:00,2249.125,0.0,7.0,0.0,6.1,0.0,2249.125,7.0,6.1,2262.225,None,NO_5,2026-04-23
2026-01-22 22:00:00+00:00,1600.8,0.0,0.0,6.125,0.0,0.0,1600.8,-6.125,0.0,1594.675,None,NO_5,2026-04-23
2026-01-22 23:00:00+00:00,1071.125,0.0,79.575,0.125,32.1,0.0,1071.125,79.45,32.1,1182.675,None,NO_5,2026-04-23
2026-01-23 00:00:00+00:00,945.075,0.0,75.425,0.55,8.2,23.375,945.075,74.875,-15.175,1004.7750000000001,None,NO_5,2026-04-23
2026-01-23 01:00:00+00:00,746.225,0.0,45.425,0.0,6.875,15.2,746.225,45.425,-8.325,783.3249999999999,None,NO_5,2026-04-23
2026-01-23 02:00:00+00:00,742.0,0.0,15.05,0.0,0.025,0.0,742.0,15.05,0.025,757.0749999999999,None,NO_5,2026-04-23
2026-01-23 03:00:00+00:00,908.2,0.0,0.0,27.45,5.9,0.0,908.2,-27.45,5.9,886.65,None,NO_5,2026-04-23
2026-01-23 04:00:00+00:00,867.325,0.0,76.1,0.0,0.0,78.375,867.325,76.1,-78.375,865.0500000000001,None,NO_5,2026-04-23
2026-01-23 05:00:00+00:00,1847.475,0.0,40.725,3.725,0.0,0.05,1847.475,37.0,-0.05,1884.425,None,NO_5,2026-04-23
2026-01-23 06:00:00+00:00,2567.35,0.0,0.0,13.35,2.075,6.75,2567.35,-13.35,-4.675,2549.325,None,NO_5,2026-04-23
2026-01-23 07:00:00+00:00,2648.775,0.0,0.0,20.2,20.1,0.0,2648.775,-20.2,20.1,2648.675,None,NO_5,2026-04-23
2026-01-23 08:00:00+00:00,2634.9,0.0,23.1,0.0,1.35,13.8,2634.9,23.1,-12.450000000000001,2645.55,None,NO_5,2026-04-23
2026-01-23 09:00:00+00:00,2576.85,0.0,89.025,0.0,0.0,78.65,2576.85,89.025,-78.65,2587.225,None,NO_5,2026-04-23
2026-01-23 10:00:00+00:00,2297.85,0.0,78.05,0.0,0.0,2.0,2297.85,78.05,-2.0,2373.9,None,NO_5,2026-04-23
2026-01-23 11:00:00+00:00,1934.475,0.0,25.425,0.0,0.0,0.0,1934.475,25.425,0.0,1959.8999999999999,None,NO_5,2026-04-23
2026-01-23 12:00:00+00:00,1798.375,0.0,36.8,0.0,0.0,2.1,1798.375,36.8,-2.1,1833.075,None,NO_5,2026-04-23
2026-01-23 13:00:00+00:00,2104.4,0.0,6.025,0.175,0.0,0.0,2104.4,5.8500000000000005,0.0,2110.25,None,NO_5,2026-04-23
2026-01-23 14:00:00+00:00,2414.525,0.0,25.975,0.05,4.5,8.85,2414.525,25.925,-4.35,2436.1000000000004,None,NO_5,2026-04-23
2026-01-23 15:00:00+00:00,2738.925,0.0,118.45,0.0,0.0,96.875,2738.925,118.45,-96.875,2760.5,None,NO_5,2026-04-23
2026-01-23 16:00:00+00:00,2846.5,0.0,0.0,100.975,95.75,0.0,2846.5,-100.975,95.75,2841.275,None,NO_5,2026-04-23
2026-01-23 17:00:00+00:00,2965.375,0.0,4.775,14.875,9.65,6.7,2965.375,-10.1,2.95,2958.225,None,NO_5,2026-04-23
2026-01-23 18:00:00+00:00,2908.275,0.0,19.7,2.175,0.4,9.8,2908.275,17.525,-9.4,2916.4,None,NO_5,2026-04-23
2026-01-23 19:00:00+00:00,2431.575,0.0,38.275,4.425,1.35,26.65,2431.575,33.85,-25.299999999999997,2440.1249999999995,None,NO_5,2026-04-23
2026-01-23 20:00:00+00:00,2059.625,0.0,0.525,0.525,0.925,0.65,2059.625,0.0,0.275,2059.9,None,NO_5,2026-04-23
2026-01-23 21:00:00+00:00,1988.45,0.0,1.475,0.0,0.0,0.4,1988.45,1.475,-0.4,1989.5249999999999,None,NO_5,2026-04-23
2026-01-23 22:00:00+00:00,1261.1,0.0,56.65,2.9,2.125,40.75,1261.1,53.75,-38.625,1276.225,None,NO_5,2026-04-23
2026-01-23 23:00:00+00:00,1421.3,0.0,51.925,0.0,0.0,0.0,1421.3,51.925,0.0,1473.225,None,NO_5,2026-04-23
2026-01-24 00:00:00+00:00,1182.2,0.0,85.325,0.0,0.0,0.0,1182.2,85.325,0.0,1267.525,None,NO_5,2026-04-23
2026-01-24 01:00:00+00:00,1195.5,0.0,9.55,0.3,32.75,0.0,1195.5,9.25,32.75,1237.5,None,NO_5,2026-04-23
2026-01-24 02:00:00+00:00,1066.675,0.0,14.875,0.05,124.875,0.0,1066.675,14.825,124.875,1206.375,None,NO_5,2026-04-23
2026-01-24 03:00:00+00:00,1036.6,0.0,43.475,0.0,104.4,0.0,1036.6,43.475,104.4,1184.475,None,NO_5,2026-04-23
2026-01-24 04:00:00+00:00,1172.8,0.0,122.8,0.0,0.75,0.0,1172.8,122.8,0.75,1296.35,None,NO_5,2026-04-23
2026-01-24 05:00:00+00:00,1657.85,0.0,76.075,0.0,13.8,0.0,1657.85,76.075,13.8,1747.725,None,NO_5,2026-04-23
2026-01-24 06:00:00+00:00,2101.175,0.0,43.0,0.175,49.325,0.0,2101.175,42.825,49.325,2193.325,None,NO_5,2026-04-23
2026-01-24 07:00:00+00:00,2914.425,0.0,0.0,103.55,0.025,0.0,2914.425,-103.55,0.025,2810.9,None,NO_5,2026-04-23
2026-01-24 08:00:00+00:00,2900.7,0.0,0.0,28.425,0.025,0.0,2900.7,-28.425,0.025,2872.2999999999997,None,NO_5,2026-04-23
2026-01-24 09:00:00+00:00,2885.15,0.0,35.775,23.425,0.0,1.475,2885.15,12.349999999999998,-1.475,2896.025,None,NO_5,2026-04-23
2026-01-24 10:00:00+00:00,2629.4,0.0,61.625,0.0,0.0,31.5,2629.4,61.625,-31.5,2659.525,None,NO_5,2026-04-23
2026-01-24 11:00:00+00:00,2440.125,0.0,34.15,0.0,4.3,6.175,2440.125,34.15,-1.875,2472.4,None,NO_5,2026-04-23
2026-01-24 12:00:00+00:00,2278.175,0.0,9.925,31.625,0.0,7.9,2278.175,-21.7,-7.9,2248.5750000000003,None,NO_5,2026-04-23
2026-01-24 13:00:00+00:00,2378.2,0.0,36.925,0.0,0.0,1.95,2378.2,36.925,-1.95,2413.175,None,NO_5,2026-04-23
2026-01-24 14:00:00+00:00,2717.85,0.0,26.75,0.0,0.0,40.275,2717.85,26.75,-40.275,2704.325,None,NO_5,2026-04-23
2026-01-24 15:00:00+00:00,2805.35,0.0,123.075,0.0,0.0,125.625,2805.35,123.075,-125.625,2802.7999999999997,None,NO_5,2026-04-23
2026-01-24 16:00:00+00:00,2872.225,0.0,0.25,0.0,0.025,0.0,2872.225,0.25,0.025,2872.5,None,NO_5,2026-04-23
2026-01-24 17:00:00+00:00,2927.7,0.0,0.0,1.325,0.0,0.0,2927.7,-1.325,0.0,2926.375,None,NO_5,2026-04-23
2026-01-24 18:00:00+00:00,3196.275,0.0,0.325,1.125,0.0,0.0,3196.275,-0.8,0.0,3195.475,None,NO_5,2026-04-23
2026-01-24 19:00:00+00:00,2929.375,0.0,6.9,0.0,0.025,0.0,2929.375,6.9,0.025,2936.3,None,NO_5,2026-04-23
2026-01-24 20:00:00+00:00,2583.85,0.0,6.7,2.3,0.025,0.0,2583.85,4.4,0.025,2588.275,None,NO_5,2026-04-23
2026-01-24 21:00:00+00:00,2570.925,0.0,6.225,11.325,22.775,0.0,2570.925,-5.1,22.775,2588.6000000000004,None,NO_5,2026-04-23
2026-01-24 22:00:00+00:00,2261.65,0.0,5.7,2.225,5.65,0.025,2261.65,3.475,5.625,2270.75,None,NO_5,2026-04-23
2026-01-24 23:00:00+00:00,1880.1,0.0,35.875,0.0,0.6,0.0,1880.1,35.875,0.6,1916.5749999999998,None,NO_5,2026-04-23
2026-01-25 00:00:00+00:00,1711.175,0.0,15.35,1.85,60.15,0.0,1711.175,13.5,60.15,1784.825,None,NO_5,2026-04-23
2026-01-25 01:00:00+00:00,1691.675,0.0,16.35,0.0,24.7,0.0,1691.675,16.35,24.7,1732.725,None,NO_5,2026-04-23
2026-01-25 02:00:00+00:00,1431.325,0.0,33.675,0.0,39.05,0.0,1431.325,33.675,39.05,1504.05,None,NO_5,2026-04-23
2026-01-25 03:00:00+00:00,1334.65,0.0,12.775,0.2,68.725,0.0,1334.65,12.575000000000001,68.725,1415.95,None,NO_5,2026-04-23
2026-01-25 04:00:00+00:00,1531.1,0.0,0.0,142.5,95.575,0.0,1531.1,-142.5,95.575,1484.175,None,NO_5,2026-04-23
2026-01-25 05:00:00+00:00,1597.2,0.0,9.05,2.275,114.825,0.0,1597.2,6.775,114.825,1718.8000000000002,None,NO_5,2026-04-23
2026-01-25 06:00:00+00:00,1933.15,0.0,0.0,16.625,72.125,0.0,1933.15,-16.625,72.125,1988.65,None,NO_5,2026-04-23
2026-01-25 07:00:00+00:00,2056.675,0.0,0.0,6.95,143.65,0.0,2056.675,-6.95,143.65,2193.3750000000005,None,NO_5,2026-04-23
2026-01-25 08:00:00+00:00,2185.7,0.0,0.025,13.9,187.4,0.0,2185.7,-13.875,187.4,2359.225,None,NO_5,2026-04-23
2026-01-25 09:00:00+00:00,2283.775,0.0,21.2,0.0,389.025,0.0,2283.775,21.2,389.025,2694.0,None,NO_5,2026-04-23
2026-01-25 10:00:00+00:00,2338.2,0.0,11.775,22.025,301.875,0.0,2338.2,-10.249999999999998,301.875,2629.825,None,NO_5,2026-04-23
2026-01-25 11:00:00+00:00,2293.675,0.0,171.775,0.0,165.0,0.0,2293.675,171.775,165.0,2630.4500000000003,None,NO_5,2026-04-23
2026-01-25 12:00:00+00:00,2345.675,0.0,184.6,0.0,154.25,0.0,2345.675,184.6,154.25,2684.525,None,NO_5,2026-04-23
2026-01-25 13:00:00+00:00,2261.425,0.0,313.6,0.0,52.9,6.55,2261.425,313.6,46.35,2621.375,None,NO_5,2026-04-23
2026-01-25 14:00:00+00:00,2121.975,0.0,161.1,0.0,211.775,0.0,2121.975,161.1,211.775,2494.85,None,NO_5,2026-04-23
2026-01-25 15:00:00+00:00,2163.275,0.0,178.7,0.0,175.25,0.0,2163.275,178.7,175.25,2517.225,None,NO_5,2026-04-23
2026-01-25 16:00:00+00:00,2355.55,0.0,199.075,0.0,124.625,0.0,2355.55,199.075,124.625,2679.25,None,NO_5,2026-04-23
2026-01-25 17:00:00+00:00,2442.2,0.0,229.3,0.0,25.375,7.925,2442.2,229.3,17.45,2688.95,None,NO_5,2026-04-23
2026-01-25 18:00:00+00:00,2918.45,0.0,11.375,0.4,42.8,0.0,2918.45,10.975,42.8,2972.225,None,NO_5,2026-04-23
2026-01-25 19:00:00+00:00,2830.1,0.0,19.825,0.0,19.7,0.0,2830.1,19.825,19.7,2869.6249999999995,None,NO_5,2026-04-23
2026-01-25 20:00:00+00:00,2455.825,0.0,132.55,0.0,67.175,0.0,2455.825,132.55,67.175,2655.55,None,NO_5,2026-04-23
2026-01-25 21:00:00+00:00,2581.15,0.0,92.05,0.0,6.15,0.0,2581.15,92.05,6.15,2679.3500000000004,None,NO_5,2026-04-23
2026-01-25 22:00:00+00:00,2073.875,0.0,95.425,0.0,32.75,0.0,2073.875,95.425,32.75,2202.05,None,NO_5,2026-04-23
2026-01-25 23:00:00+00:00,1953.325,0.0,56.975,0.0,5.4,0.05,1953.325,56.975,5.3500000000000005,2015.6499999999999,None,NO_5,2026-04-23
2026-01-26 00:00:00+00:00,1787.675,0.0,62.875,0.0,0.0,12.5,1787.675,62.875,-12.5,1838.05,None,NO_5,2026-04-23
2026-01-26 01:00:00+00:00,1704.525,0.0,37.45,0.0,1.6,0.225,1704.525,37.45,1.375,1743.3500000000001,None,NO_5,2026-04-23
2026-01-26 02:00:00+00:00,1619.825,0.0,18.4,0.525,0.0,1.9,1619.825,17.875,-1.9,1635.8,None,NO_5,2026-04-23
2026-01-26 03:00:00+00:00,1547.875,0.0,28.675,0.0,15.25,0.0,1547.875,28.675,15.25,1591.8,None,NO_5,2026-04-23
2026-01-26 04:00:00+00:00,1363.45,0.0,55.975,0.0,14.725,0.0,1363.45,55.975,14.725,1434.1499999999999,None,NO_5,2026-04-23
2026-01-26 05:00:00+00:00,2238.75,0.0,23.725,0.0,80.35,0.0,2238.75,23.725,80.35,2342.825,None,NO_5,2026-04-23
2026-01-26 06:00:00+00:00,2447.4,0.0,20.625,0.0,33.075,0.0,2447.4,20.625,33.075,2501.1,None,NO_5,2026-04-23
2026-01-26 07:00:00+00:00,2513.275,0.0,4.375,22.375,36.575,0.0,2513.275,-18.0,36.575,2531.85,None,NO_5,2026-04-23
2026-01-26 08:00:00+00:00,2504.1,0.0,8.725,11.775,15.125,0.05,2504.1,-3.0500000000000007,15.075,2516.1249999999995,None,NO_5,2026-04-23
2026-01-26 09:00:00+00:00,2468.4,0.0,13.575,20.525,42.475,0.0,2468.4,-6.949999999999999,42.475,2503.925,None,NO_5,2026-04-23
2026-01-26 10:00:00+00:00,2443.675,0.0,21.2,1.2,21.725,0.0,2443.675,20.0,21.725,2485.4,None,NO_5,2026-04-23
2026-01-26 11:00:00+00:00,2491.7,0.0,4.675,3.3,35.3,0.0,2491.7,1.375,35.3,2528.375,None,NO_5,2026-04-23
2026-01-26 12:00:00+00:00,2506.225,0.0,55.125,0.0,0.0,29.9,2506.225,55.125,-29.9,2531.45,None,NO_5,2026-04-23
2026-01-26 13:00:00+00:00,2627.425,0.0,94.125,0.0,0.0,56.45,2627.425,94.125,-56.45,2665.1000000000004,None,NO_5,2026-04-23
2026-01-26 14:00:00+00:00,2683.475,0.0,7.55,0.0,0.0,5.0,2683.475,7.55,-5.0,2686.025,None,NO_5,2026-04-23
2026-01-26 15:00:00+00:00,2662.975,0.0,220.85,0.0,0.0,214.725,2662.975,220.85,-214.725,2669.1,None,NO_5,2026-04-23
2026-01-26 16:00:00+00:00,2653.275,0.0,5.125,0.0,0.0,3.675,2653.275,5.125,-3.675,2654.725,None,NO_5,2026-04-23
2026-01-26 17:00:00+00:00,2611.65,0.0,76.95,0.0,0.0,87.375,2611.65,76.95,-87.375,2601.225,None,NO_5,2026-04-23
2026-01-26 18:00:00+00:00,2543.15,0.0,214.7,0.0,0.0,217.825,2543.15,214.7,-217.825,2540.025,None,NO_5,2026-04-23
2026-01-26 19:00:00+00:00,2626.975,0.0,129.825,0.0,0.0,123.525,2626.975,129.825,-123.525,2633.2749999999996,None,NO_5,2026-04-23
2026-01-26 20:00:00+00:00,2574.575,0.0,74.975,0.0,0.0,66.7,2574.575,74.975,-66.7,2582.85,None,NO_5,2026-04-23
2026-01-26 21:00:00+00:00,2654.325,0.0,183.425,0.0,0.0,151.825,2654.325,183.425,-151.825,2685.925,None,NO_5,2026-04-23
2026-01-26 22:00:00+00:00,2506.2,0.0,25.475,0.0,0.0,5.1,2506.2,25.475,-5.1,2526.575,None,NO_5,2026-04-23
2026-01-26 23:00:00+00:00,2829.85,0.0,250.175,0.0,0.0,218.35,2829.85,250.175,-218.35,2861.675,None,NO_5,2026-04-23
2026-01-27 00:00:00+00:00,2646.925,0.0,39.875,0.0,0.0,42.1,2646.925,39.875,-42.1,2644.7000000000003,None,NO_5,2026-04-23
2026-01-27 01:00:00+00:00,2129.475,0.0,40.85,0.0,0.0,56.5,2129.475,40.85,-56.5,2113.825,None,NO_5,2026-04-23
2026-01-27 02:00:00+00:00,1865.3,0.0,56.2,0.0,0.0,43.325,1865.3,56.2,-43.325,1878.175,None,NO_5,2026-04-23
2026-01-27 03:00:00+00:00,1805.825,0.0,32.825,0.0,0.0,27.025,1805.825,32.825,-27.025,1811.625,None,NO_5,2026-04-23
2026-01-27 04:00:00+00:00,2139.625,0.0,40.05,0.0,0.0,38.75,2139.625,40.05,-38.75,2140.925,None,NO_5,2026-04-23
2026-01-27 05:00:00+00:00,2705.875,0.0,14.3,0.0,7.925,10.05,2705.875,14.3,-2.125000000000001,2718.05,None,NO_5,2026-04-23
2026-01-27 06:00:00+00:00,2708.525,0.0,0.0,0.0,104.275,0.0,2708.525,0.0,104.275,2812.8,None,NO_5,2026-04-23
2026-01-27 07:00:00+00:00,2651.0,0.0,0.0,0.0,162.0,0.0,2651.0,0.0,162.0,2813.0,None,NO_5,2026-04-23
2026-01-27 08:00:00+00:00,2544.3,0.0,0.0,0.0,181.05,0.0,2544.3,0.0,181.05,2725.3500000000004,None,NO_5,2026-04-23
2026-01-27 09:00:00+00:00,2586.825,0.0,0.0,0.0,113.375,0.0,2586.825,0.0,113.375,2700.2,None,NO_5,2026-04-23
2026-01-27 10:00:00+00:00,2676.525,0.0,0.05,0.0,27.275,0.0,2676.525,0.05,27.275,2703.8500000000004,None,NO_5,2026-04-23
2026-01-27 11:00:00+00:00,2733.85,0.0,0.0,0.0,0.0,0.525,2733.85,0.0,-0.525,2733.325,None,NO_5,2026-04-23
2026-01-27 12:00:00+00:00,2760.8,0.0,2.5,0.0,3.55,0.0,2760.8,2.5,3.55,2766.8500000000004,None,NO_5,2026-04-23
2026-01-27 13:00:00+00:00,2822.375,0.0,0.0,0.0,0.0,0.0,2822.375,0.0,0.0,2822.375,None,NO_5,2026-04-23
2026-01-27 14:00:00+00:00,2739.45,0.0,0.0,0.0,0.0,0.0,2739.45,0.0,0.0,2739.45,None,NO_5,2026-04-23
2026-01-27 15:00:00+00:00,2695.875,0.0,0.0,0.0,0.0,0.0,2695.875,0.0,0.0,2695.875,None,NO_5,2026-04-23
2026-01-27 16:00:00+00:00,2867.125,0.0,0.0,0.0,0.0,0.0,2867.125,0.0,0.0,2867.125,None,NO_5,2026-04-23
2026-01-27 17:00:00+00:00,3057.6,0.0,0.0,0.0,0.0,0.0,3057.6,0.0,0.0,3057.6,None,NO_5,2026-04-23
2026-01-27 18:00:00+00:00,3067.475,0.0,0.0,0.0,0.0,1.3,3067.475,0.0,-1.3,3066.1749999999997,None,NO_5,2026-04-23
2026-01-27 19:00:00+00:00,3186.425,0.0,0.725,0.0,0.0,1.15,3186.425,0.725,-1.15,3186.0,None,NO_5,2026-04-23
2026-01-27 20:00:00+00:00,3215.4,0.0,0.0,0.0,0.0,3.45,3215.4,0.0,-3.45,3211.9500000000003,None,NO_5,2026-04-23
2026-01-27 21:00:00+00:00,3059.875,0.0,0.0,71.25,40.45,0.0,3059.875,-71.25,40.45,3029.075,None,NO_5,2026-04-23
2026-01-27 22:00:00+00:00,2768.475,0.0,0.025,0.025,0.0,12.225,2768.475,0.0,-12.225,2756.25,None,NO_5,2026-04-23
2026-01-27 23:00:00+00:00,2288.325,0.0,25.85,0.0,0.0,39.975,2288.325,25.85,-39.975,2274.2,None,NO_5,2026-04-23
2026-01-28 00:00:00+00:00,2177.95,0.0,0.0,0.025,0.0,28.5,2177.95,-0.025,-28.5,2149.4249999999997,None,NO_5,2026-04-23
2026-01-28 01:00:00+00:00,2200.6,0.0,12.175,0.0,0.0,12.425,2200.6,12.175,-12.425,2200.35,None,NO_5,2026-04-23
2026-01-28 02:00:00+00:00,1901.425,0.0,32.5,0.0,4.3,7.825,1901.425,32.5,-3.5250000000000004,1930.3999999999999,None,NO_5,2026-04-23
2026-01-28 03:00:00+00:00,2163.3,0.0,6.35,0.025,2.925,1.5,2163.3,6.324999999999999,1.4249999999999998,2171.05,None,NO_5,2026-04-23
2026-01-28 04:00:00+00:00,2389.3,0.0,1.725,0.0,11.025,0.0,2389.3,1.725,11.025,2402.05,None,NO_5,2026-04-23
2026-01-28 05:00:00+00:00,2965.25,0.0,36.525,0.0,0.0,15.775,2965.25,36.525,-15.775,2986.0,None,NO_5,2026-04-23
