,IT_CNOR_IT_NORD,IT_NORD_IT_CNOR,IT_CNOR_IT_CSUD,IT_CSUD_IT_CNOR,IT_CNOR_IT_NORD_net_export,IT_CNOR_IT_CSUD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.0,2465.5,1842.5,0.0,-2465.5,1842.5,-623.0,None,IT_CNOR,2026-04-23
2026-01-01 01:00:00+00:00,0.0,2377.5,1779.75,0.0,-2377.5,1779.75,-597.75,None,IT_CNOR,2026-04-23
2026-01-01 02:00:00+00:00,0.0,2042.25,1463.0,0.0,-2042.25,1463.0,-579.25,None,IT_CNOR,2026-04-23
2026-01-01 03:00:00+00:00,0.0,1600.5,992.0,0.0,-1600.5,992.0,-608.5,None,IT_CNOR,2026-04-23
2026-01-01 04:00:00+00:00,0.0,1511.0,936.75,0.0,-1511.0,936.75,-574.25,None,IT_CNOR,2026-04-23
2026-01-01 05:00:00+00:00,0.0,1809.75,1194.75,0.0,-1809.75,1194.75,-615.0,None,IT_CNOR,2026-04-23
2026-01-01 06:00:00+00:00,0.0,2203.5,1498.75,0.0,-2203.5,1498.75,-704.75,None,IT_CNOR,2026-04-23
2026-01-01 07:00:00+00:00,0.0,1264.5,657.25,0.0,-1264.5,657.25,-607.25,None,IT_CNOR,2026-04-23
2026-01-01 08:00:00+00:00,0.0,836.75,308.25,0.0,-836.75,308.25,-528.5,None,IT_CNOR,2026-04-23
2026-01-01 09:00:00+00:00,0.0,265.25,0.0,339.0,-265.25,-339.0,-604.25,None,IT_CNOR,2026-04-23
2026-01-01 10:00:00+00:00,0.0,545.75,38.0,201.0,-545.75,-163.0,-708.75,None,IT_CNOR,2026-04-23
2026-01-01 11:00:00+00:00,0.0,287.75,0.0,247.5,-287.75,-247.5,-535.25,None,IT_CNOR,2026-04-23
2026-01-01 12:00:00+00:00,423.5,0.0,0.0,917.75,423.5,-917.75,-494.25,None,IT_CNOR,2026-04-23
2026-01-01 13:00:00+00:00,265.75,0.0,0.0,835.75,265.75,-835.75,-570.0,None,IT_CNOR,2026-04-23
2026-01-01 14:00:00+00:00,8.0,164.5,0.0,474.25,-156.5,-474.25,-630.75,None,IT_CNOR,2026-04-23
2026-01-01 15:00:00+00:00,0.0,1245.5,595.0,0.0,-1245.5,595.0,-650.5,None,IT_CNOR,2026-04-23
2026-01-01 16:00:00+00:00,0.0,1792.75,1058.5,0.0,-1792.75,1058.5,-734.25,None,IT_CNOR,2026-04-23
2026-01-01 17:00:00+00:00,0.0,2058.75,1219.25,0.0,-2058.75,1219.25,-839.5,None,IT_CNOR,2026-04-23
2026-01-01 18:00:00+00:00,0.0,1864.0,967.25,0.0,-1864.0,967.25,-896.75,None,IT_CNOR,2026-04-23
2026-01-01 19:00:00+00:00,0.0,1765.75,816.5,0.0,-1765.75,816.5,-949.25,None,IT_CNOR,2026-04-23
2026-01-01 20:00:00+00:00,0.0,1734.5,848.5,0.0,-1734.5,848.5,-886.0,None,IT_CNOR,2026-04-23
2026-01-01 21:00:00+00:00,0.0,1098.5,252.75,0.0,-1098.5,252.75,-845.75,None,IT_CNOR,2026-04-23
2026-01-01 22:00:00+00:00,0.0,214.5,0.0,447.5,-214.5,-447.5,-662.0,None,IT_CNOR,2026-04-23
2026-01-01 23:00:00+00:00,0.0,734.5,111.25,153.75,-734.5,-42.5,-777.0,None,IT_CNOR,2026-04-23
2026-01-02 00:00:00+00:00,256.0,63.25,0.0,794.0,192.75,-794.0,-601.25,None,IT_CNOR,2026-04-23
2026-01-02 01:00:00+00:00,560.25,0.0,0.0,1109.5,560.25,-1109.5,-549.25,None,IT_CNOR,2026-04-23
2026-01-02 02:00:00+00:00,786.5,0.0,0.0,1327.5,786.5,-1327.5,-541.0,None,IT_CNOR,2026-04-23
2026-01-02 03:00:00+00:00,923.5,0.0,0.0,1486.25,923.5,-1486.25,-562.75,None,IT_CNOR,2026-04-23
2026-01-02 04:00:00+00:00,992.25,0.0,0.0,1631.25,992.25,-1631.25,-639.0,None,IT_CNOR,2026-04-23
2026-01-02 05:00:00+00:00,184.25,36.75,0.0,996.0,147.5,-996.0,-848.5,None,IT_CNOR,2026-04-23
2026-01-02 06:00:00+00:00,1.75,244.5,0.0,854.25,-242.75,-854.25,-1097.0,None,IT_CNOR,2026-04-23
2026-01-02 07:00:00+00:00,0.0,412.5,0.0,922.5,-412.5,-922.5,-1335.0,None,IT_CNOR,2026-04-23
2026-01-02 08:00:00+00:00,0.0,506.25,0.0,764.75,-506.25,-764.75,-1271.0,None,IT_CNOR,2026-04-23
2026-01-02 09:00:00+00:00,440.25,0.0,0.0,1594.75,440.25,-1594.75,-1154.5,None,IT_CNOR,2026-04-23
2026-01-02 10:00:00+00:00,1311.25,0.0,0.0,2330.75,1311.25,-2330.75,-1019.5,None,IT_CNOR,2026-04-23
2026-01-02 11:00:00+00:00,934.25,0.0,0.0,1999.5,934.25,-1999.5,-1065.25,None,IT_CNOR,2026-04-23
2026-01-02 12:00:00+00:00,1375.25,0.0,0.0,2311.25,1375.25,-2311.25,-936.0,None,IT_CNOR,2026-04-23
2026-01-02 13:00:00+00:00,583.75,0.0,0.0,1600.75,583.75,-1600.75,-1017.0,None,IT_CNOR,2026-04-23
2026-01-02 14:00:00+00:00,90.0,26.5,0.0,1301.5,63.5,-1301.5,-1238.0,None,IT_CNOR,2026-04-23
2026-01-02 15:00:00+00:00,0.0,745.25,0.0,652.5,-745.25,-652.5,-1397.75,None,IT_CNOR,2026-04-23
2026-01-02 16:00:00+00:00,0.0,1164.25,0.0,533.25,-1164.25,-533.25,-1697.5,None,IT_CNOR,2026-04-23
2026-01-02 17:00:00+00:00,0.0,857.25,0.0,987.5,-857.25,-987.5,-1844.75,None,IT_CNOR,2026-04-23
2026-01-02 18:00:00+00:00,0.0,1348.0,0.0,523.25,-1348.0,-523.25,-1871.25,None,IT_CNOR,2026-04-23
2026-01-02 19:00:00+00:00,0.0,865.75,0.0,844.0,-865.75,-844.0,-1709.75,None,IT_CNOR,2026-04-23
2026-01-02 20:00:00+00:00,0.0,482.5,0.0,917.25,-482.5,-917.25,-1399.75,None,IT_CNOR,2026-04-23
2026-01-02 21:00:00+00:00,75.75,90.5,0.0,1135.75,-14.75,-1135.75,-1150.5,None,IT_CNOR,2026-04-23
2026-01-02 22:00:00+00:00,874.25,0.0,0.0,1678.25,874.25,-1678.25,-804.0,None,IT_CNOR,2026-04-23
2026-01-02 23:00:00+00:00,1014.75,0.0,0.0,1819.0,1014.75,-1819.0,-804.25,None,IT_CNOR,2026-04-23
2026-01-03 00:00:00+00:00,1365.0,0.0,0.0,2050.5,1365.0,-2050.5,-685.5,None,IT_CNOR,2026-04-23
2026-01-03 01:00:00+00:00,1590.0,0.0,0.0,2222.0,1590.0,-2222.0,-632.0,None,IT_CNOR,2026-04-23
2026-01-03 02:00:00+00:00,2142.75,0.0,0.0,2692.5,2142.75,-2692.5,-549.75,None,IT_CNOR,2026-04-23
2026-01-03 03:00:00+00:00,1857.25,0.0,0.0,2414.0,1857.25,-2414.0,-556.75,None,IT_CNOR,2026-04-23
2026-01-03 04:00:00+00:00,1704.5,0.0,0.0,2281.75,1704.5,-2281.75,-577.25,None,IT_CNOR,2026-04-23
2026-01-03 05:00:00+00:00,1051.5,0.0,0.0,1778.5,1051.5,-1778.5,-727.0,None,IT_CNOR,2026-04-23
2026-01-03 06:00:00+00:00,113.25,19.5,0.0,973.5,93.75,-973.5,-879.75,None,IT_CNOR,2026-04-23
2026-01-03 07:00:00+00:00,0.0,479.75,0.0,570.25,-479.75,-570.25,-1050.0,None,IT_CNOR,2026-04-23
2026-01-03 08:00:00+00:00,0.0,695.25,0.0,504.25,-695.25,-504.25,-1199.5,None,IT_CNOR,2026-04-23
2026-01-03 09:00:00+00:00,133.0,202.25,0.0,1064.0,-69.25,-1064.0,-1133.25,None,IT_CNOR,2026-04-23
2026-01-03 10:00:00+00:00,291.0,0.0,0.0,1327.25,291.0,-1327.25,-1036.25,None,IT_CNOR,2026-04-23
2026-01-03 11:00:00+00:00,228.0,0.0,0.0,1146.75,228.0,-1146.75,-918.75,None,IT_CNOR,2026-04-23
2026-01-03 12:00:00+00:00,326.25,0.0,0.0,1192.0,326.25,-1192.0,-865.75,None,IT_CNOR,2026-04-23
2026-01-03 13:00:00+00:00,46.5,95.75,0.0,850.25,-49.25,-850.25,-899.5,None,IT_CNOR,2026-04-23
2026-01-03 14:00:00+00:00,0.0,383.5,0.0,705.75,-383.5,-705.75,-1089.25,None,IT_CNOR,2026-04-23
2026-01-03 15:00:00+00:00,0.0,876.75,0.0,430.25,-876.75,-430.25,-1307.0,None,IT_CNOR,2026-04-23
2026-01-03 16:00:00+00:00,0.0,1424.75,60.5,2.0,-1424.75,58.5,-1366.25,None,IT_CNOR,2026-04-23
2026-01-03 17:00:00+00:00,0.0,1302.75,20.25,71.5,-1302.75,-51.25,-1354.0,None,IT_CNOR,2026-04-23
2026-01-03 18:00:00+00:00,0.0,1411.25,97.0,103.75,-1411.25,-6.75,-1418.0,None,IT_CNOR,2026-04-23
2026-01-03 19:00:00+00:00,0.0,1099.5,0.0,251.25,-1099.5,-251.25,-1350.75,None,IT_CNOR,2026-04-23
2026-01-03 20:00:00+00:00,14.5,74.75,0.0,1131.75,-60.25,-1131.75,-1192.0,None,IT_CNOR,2026-04-23
2026-01-03 21:00:00+00:00,412.75,0.0,0.0,1401.25,412.75,-1401.25,-988.5,None,IT_CNOR,2026-04-23
2026-01-03 22:00:00+00:00,734.25,0.0,0.0,1610.25,734.25,-1610.25,-876.0,None,IT_CNOR,2026-04-23
2026-01-03 23:00:00+00:00,694.0,0.0,0.0,1425.25,694.0,-1425.25,-731.25,None,IT_CNOR,2026-04-23
2026-01-04 00:00:00+00:00,1173.75,0.0,0.0,1839.25,1173.75,-1839.25,-665.5,None,IT_CNOR,2026-04-23
2026-01-04 01:00:00+00:00,1113.5,0.0,0.0,1736.0,1113.5,-1736.0,-622.5,None,IT_CNOR,2026-04-23
2026-01-04 02:00:00+00:00,1201.5,0.0,0.0,1771.25,1201.5,-1771.25,-569.75,None,IT_CNOR,2026-04-23
2026-01-04 03:00:00+00:00,1177.0,0.0,0.0,1720.25,1177.0,-1720.25,-543.25,None,IT_CNOR,2026-04-23
2026-01-04 04:00:00+00:00,1061.5,0.0,0.0,1627.0,1061.5,-1627.0,-565.5,None,IT_CNOR,2026-04-23
2026-01-04 05:00:00+00:00,686.75,0.0,0.0,1413.25,686.75,-1413.25,-726.5,None,IT_CNOR,2026-04-23
2026-01-04 06:00:00+00:00,359.5,0.0,0.0,1168.25,359.5,-1168.25,-808.75,None,IT_CNOR,2026-04-23
2026-01-04 07:00:00+00:00,0.0,259.0,0.0,736.5,-259.0,-736.5,-995.5,None,IT_CNOR,2026-04-23
2026-01-04 08:00:00+00:00,585.5,0.0,0.0,1786.25,585.5,-1786.25,-1200.75,None,IT_CNOR,2026-04-23
2026-01-04 09:00:00+00:00,555.0,0.0,0.0,1694.25,555.0,-1694.25,-1139.25,None,IT_CNOR,2026-04-23
2026-01-04 10:00:00+00:00,302.25,0.0,0.0,1596.0,302.25,-1596.0,-1293.75,None,IT_CNOR,2026-04-23
2026-01-04 11:00:00+00:00,70.0,118.5,0.0,1224.75,-48.5,-1224.75,-1273.25,None,IT_CNOR,2026-04-23
2026-01-04 12:00:00+00:00,230.5,0.0,0.0,1335.0,230.5,-1335.0,-1104.5,None,IT_CNOR,2026-04-23
2026-01-04 13:00:00+00:00,86.75,176.5,0.0,942.5,-89.75,-942.5,-1032.25,None,IT_CNOR,2026-04-23
2026-01-04 14:00:00+00:00,0.0,782.75,0.0,378.25,-782.75,-378.25,-1161.0,None,IT_CNOR,2026-04-23
2026-01-04 15:00:00+00:00,0.0,307.0,0.0,745.25,-307.0,-745.25,-1052.25,None,IT_CNOR,2026-04-23
2026-01-04 16:00:00+00:00,0.0,721.0,0.0,414.5,-721.0,-414.5,-1135.5,None,IT_CNOR,2026-04-23
2026-01-04 17:00:00+00:00,0.0,245.0,0.0,969.75,-245.0,-969.75,-1214.75,None,IT_CNOR,2026-04-23
2026-01-04 18:00:00+00:00,0.0,724.25,0.0,621.5,-724.25,-621.5,-1345.75,None,IT_CNOR,2026-04-23
2026-01-04 19:00:00+00:00,0.0,1148.75,22.25,134.5,-1148.75,-112.25,-1261.0,None,IT_CNOR,2026-04-23
2026-01-04 20:00:00+00:00,0.0,1110.75,0.0,139.0,-1110.75,-139.0,-1249.75,None,IT_CNOR,2026-04-23
2026-01-04 21:00:00+00:00,0.0,682.75,0.0,342.0,-682.75,-342.0,-1024.75,None,IT_CNOR,2026-04-23
2026-01-04 22:00:00+00:00,0.0,1055.75,301.0,45.75,-1055.75,255.25,-800.5,None,IT_CNOR,2026-04-23
2026-01-04 23:00:00+00:00,0.0,1452.0,640.5,0.0,-1452.0,640.5,-811.5,None,IT_CNOR,2026-04-23
2026-01-05 00:00:00+00:00,0.0,796.25,112.75,15.75,-796.25,97.0,-699.25,None,IT_CNOR,2026-04-23
2026-01-05 01:00:00+00:00,0.0,547.5,0.0,83.25,-547.5,-83.25,-630.75,None,IT_CNOR,2026-04-23
2026-01-05 02:00:00+00:00,0.0,612.25,63.5,36.25,-612.25,27.25,-585.0,None,IT_CNOR,2026-04-23
2026-01-05 03:00:00+00:00,0.0,625.75,7.0,23.75,-625.75,-16.75,-642.5,None,IT_CNOR,2026-04-23
2026-01-05 04:00:00+00:00,0.0,762.5,139.0,0.0,-762.5,139.0,-623.5,None,IT_CNOR,2026-04-23
2026-01-05 05:00:00+00:00,532.5,88.25,0.0,1110.75,444.25,-1110.75,-666.5,None,IT_CNOR,2026-04-23
2026-01-05 06:00:00+00:00,1968.5,0.0,0.0,2716.25,1968.5,-2716.25,-747.75,None,IT_CNOR,2026-04-23
2026-01-05 07:00:00+00:00,2271.5,0.0,0.0,3272.0,2271.5,-3272.0,-1000.5,None,IT_CNOR,2026-04-23
2026-01-05 08:00:00+00:00,1922.0,0.0,10000.0,0.0,1922.0,10000.0,11922.0,None,IT_CNOR,2026-04-23
2026-01-05 09:00:00+00:00,1579.75,0.0,10000.0,0.0,1579.75,10000.0,11579.75,None,IT_CNOR,2026-04-23
2026-01-05 10:00:00+00:00,1924.5,0.0,10000.0,0.0,1924.5,10000.0,11924.5,None,IT_CNOR,2026-04-23
2026-01-05 11:00:00+00:00,1534.0,0.0,10000.0,0.0,1534.0,10000.0,11534.0,None,IT_CNOR,2026-04-23
2026-01-05 12:00:00+00:00,1172.25,0.0,10000.0,0.0,1172.25,10000.0,11172.25,None,IT_CNOR,2026-04-23
2026-01-05 13:00:00+00:00,1912.25,0.0,10000.0,0.0,1912.25,10000.0,11912.25,None,IT_CNOR,2026-04-23
2026-01-05 14:00:00+00:00,1259.25,0.0,10000.0,0.0,1259.25,10000.0,11259.25,None,IT_CNOR,2026-04-23
2026-01-05 15:00:00+00:00,511.5,0.0,0.0,2048.75,511.5,-2048.75,-1537.25,None,IT_CNOR,2026-04-23
2026-01-05 16:00:00+00:00,88.25,11.0,0.0,1513.75,77.25,-1513.75,-1436.5,None,IT_CNOR,2026-04-23
2026-01-05 17:00:00+00:00,704.5,0.0,0.0,2103.25,704.5,-2103.25,-1398.75,None,IT_CNOR,2026-04-23
2026-01-05 18:00:00+00:00,571.25,0.0,0.0,1939.25,571.25,-1939.25,-1368.0,None,IT_CNOR,2026-04-23
2026-01-05 19:00:00+00:00,117.0,40.25,0.0,1293.5,76.75,-1293.5,-1216.75,None,IT_CNOR,2026-04-23
2026-01-05 20:00:00+00:00,571.25,0.0,0.0,1645.5,571.25,-1645.5,-1074.25,None,IT_CNOR,2026-04-23
2026-01-05 21:00:00+00:00,1011.25,0.0,0.0,1751.0,1011.25,-1751.0,-739.75,None,IT_CNOR,2026-04-23
2026-01-05 22:00:00+00:00,124.5,453.0,133.5,470.75,-328.5,-337.25,-665.75,None,IT_CNOR,2026-04-23
2026-01-05 23:00:00+00:00,0.0,775.25,331.0,0.0,-775.25,331.0,-444.25,None,IT_CNOR,2026-04-23
2026-01-06 00:00:00+00:00,321.25,0.0,0.0,757.0,321.25,-757.0,-435.75,None,IT_CNOR,2026-04-23
2026-01-06 01:00:00+00:00,0.25,261.0,0.0,190.0,-260.75,-190.0,-450.75,None,IT_CNOR,2026-04-23
2026-01-06 02:00:00+00:00,0.0,389.5,24.0,47.75,-389.5,-23.75,-413.25,None,IT_CNOR,2026-04-23
2026-01-06 03:00:00+00:00,0.0,370.0,35.75,88.75,-370.0,-53.0,-423.0,None,IT_CNOR,2026-04-23
2026-01-06 04:00:00+00:00,396.5,35.0,0.0,736.0,361.5,-736.0,-374.5,None,IT_CNOR,2026-04-23
2026-01-06 05:00:00+00:00,2385.25,0.0,0.0,2664.0,2385.25,-2664.0,-278.75,None,IT_CNOR,2026-04-23
2026-01-06 06:00:00+00:00,3165.25,0.0,0.0,3578.5,3165.25,-3578.5,-413.25,None,IT_CNOR,2026-04-23
2026-01-06 07:00:00+00:00,2815.25,0.0,0.0,3386.5,2815.25,-3386.5,-571.25,None,IT_CNOR,2026-04-23
2026-01-06 08:00:00+00:00,1912.0,0.0,0.0,2954.0,1912.0,-2954.0,-1042.0,None,IT_CNOR,2026-04-23
2026-01-06 09:00:00+00:00,2236.75,0.0,0.0,3221.5,2236.75,-3221.5,-984.75,None,IT_CNOR,2026-04-23
2026-01-06 10:00:00+00:00,2373.25,0.0,0.0,3394.25,2373.25,-3394.25,-1021.0,None,IT_CNOR,2026-04-23
2026-01-06 11:00:00+00:00,1838.75,0.0,0.0,3102.0,1838.75,-3102.0,-1263.25,None,IT_CNOR,2026-04-23
2026-01-06 12:00:00+00:00,2358.25,0.0,0.0,3373.5,2358.25,-3373.5,-1015.25,None,IT_CNOR,2026-04-23
2026-01-06 13:00:00+00:00,2980.5,0.0,0.0,3612.0,2980.5,-3612.0,-631.5,None,IT_CNOR,2026-04-23
2026-01-06 14:00:00+00:00,2688.5,0.0,0.0,3473.5,2688.5,-3473.5,-785.0,None,IT_CNOR,2026-04-23
2026-01-06 15:00:00+00:00,2408.25,0.0,0.0,3457.5,2408.25,-3457.5,-1049.25,None,IT_CNOR,2026-04-23
2026-01-06 16:00:00+00:00,2113.0,0.0,0.0,3148.0,2113.0,-3148.0,-1035.0,None,IT_CNOR,2026-04-23
2026-01-06 17:00:00+00:00,2031.0,0.0,0.0,3025.0,2031.0,-3025.0,-994.0,None,IT_CNOR,2026-04-23
2026-01-06 18:00:00+00:00,1893.75,0.0,0.0,2941.5,1893.75,-2941.5,-1047.75,None,IT_CNOR,2026-04-23
2026-01-06 19:00:00+00:00,1170.75,0.0,0.0,2140.25,1170.75,-2140.25,-969.5,None,IT_CNOR,2026-04-23
2026-01-06 20:00:00+00:00,1418.75,0.0,0.0,2293.75,1418.75,-2293.75,-875.0,None,IT_CNOR,2026-04-23
2026-01-06 21:00:00+00:00,1002.5,0.0,0.0,1586.25,1002.5,-1586.25,-583.75,None,IT_CNOR,2026-04-23
2026-01-06 22:00:00+00:00,93.0,101.0,0.0,444.25,-8.0,-444.25,-452.25,None,IT_CNOR,2026-04-23
2026-01-06 23:00:00+00:00,291.75,0.0,0.0,1127.0,291.75,-1127.0,-835.25,None,IT_CNOR,2026-04-23
2026-01-07 00:00:00+00:00,181.0,0.0,0.0,956.5,181.0,-956.5,-775.5,None,IT_CNOR,2026-04-23
2026-01-07 01:00:00+00:00,20.5,8.25,0.0,729.0,12.25,-729.0,-716.75,None,IT_CNOR,2026-04-23
2026-01-07 02:00:00+00:00,0.0,128.5,0.0,595.0,-128.5,-595.0,-723.5,None,IT_CNOR,2026-04-23
2026-01-07 03:00:00+00:00,0.0,405.0,0.0,347.25,-405.0,-347.25,-752.25,None,IT_CNOR,2026-04-23
2026-01-07 04:00:00+00:00,0.0,858.5,0.5,35.75,-858.5,-35.25,-893.75,None,IT_CNOR,2026-04-23
2026-01-07 05:00:00+00:00,0.0,771.75,102.0,430.5,-771.75,-328.5,-1100.25,None,IT_CNOR,2026-04-23
2026-01-07 06:00:00+00:00,0.0,1205.5,0.0,333.75,-1205.5,-333.75,-1539.25,None,IT_CNOR,2026-04-23
2026-01-07 07:00:00+00:00,0.0,2082.75,123.25,42.75,-2082.75,80.5,-2002.25,None,IT_CNOR,2026-04-23
2026-01-07 08:00:00+00:00,0.0,1471.5,0.0,674.0,-1471.5,-674.0,-2145.5,None,IT_CNOR,2026-04-23
2026-01-07 09:00:00+00:00,0.0,935.75,0.0,1203.25,-935.75,-1203.25,-2139.0,None,IT_CNOR,2026-04-23
2026-01-07 10:00:00+00:00,0.0,1096.5,0.0,1116.5,-1096.5,-1116.5,-2213.0,None,IT_CNOR,2026-04-23
2026-01-07 11:00:00+00:00,0.0,1412.0,0.0,677.5,-1412.0,-677.5,-2089.5,None,IT_CNOR,2026-04-23
2026-01-07 12:00:00+00:00,0.0,991.0,0.0,998.0,-991.0,-998.0,-1989.0,None,IT_CNOR,2026-04-23
2026-01-07 13:00:00+00:00,0.0,985.0,0.0,1252.75,-985.0,-1252.75,-2237.75,None,IT_CNOR,2026-04-23
2026-01-07 14:00:00+00:00,0.0,1230.5,0.0,1042.25,-1230.5,-1042.25,-2272.75,None,IT_CNOR,2026-04-23
2026-01-07 15:00:00+00:00,0.0,379.75,0.0,1999.25,-379.75,-1999.25,-2379.0,None,IT_CNOR,2026-04-23
2026-01-07 16:00:00+00:00,0.0,888.75,0.0,1598.5,-888.75,-1598.5,-2487.25,None,IT_CNOR,2026-04-23
2026-01-07 17:00:00+00:00,0.0,1441.25,0.0,1092.0,-1441.25,-1092.0,-2533.25,None,IT_CNOR,2026-04-23
2026-01-07 18:00:00+00:00,0.0,1391.75,0.0,776.75,-1391.75,-776.75,-2168.5,None,IT_CNOR,2026-04-23
2026-01-07 19:00:00+00:00,28.25,167.5,0.0,1703.75,-139.25,-1703.75,-1843.0,None,IT_CNOR,2026-04-23
2026-01-07 20:00:00+00:00,625.75,0.0,0.0,2313.0,625.75,-2313.0,-1687.25,None,IT_CNOR,2026-04-23
2026-01-07 21:00:00+00:00,1060.5,0.0,0.0,2753.0,1060.5,-2753.0,-1692.5,None,IT_CNOR,2026-04-23
2026-01-07 22:00:00+00:00,992.5,0.0,0.0,2437.0,992.5,-2437.0,-1444.5,None,IT_CNOR,2026-04-23
2026-01-07 23:00:00+00:00,1202.25,0.0,0.0,2413.25,1202.25,-2413.25,-1211.0,None,IT_CNOR,2026-04-23
2026-01-08 00:00:00+00:00,1718.5,0.0,0.0,2724.0,1718.5,-2724.0,-1005.5,None,IT_CNOR,2026-04-23
2026-01-08 01:00:00+00:00,2014.25,0.0,0.0,2948.5,2014.25,-2948.5,-934.25,None,IT_CNOR,2026-04-23
2026-01-08 02:00:00+00:00,2079.25,0.0,0.0,2995.5,2079.25,-2995.5,-916.25,None,IT_CNOR,2026-04-23
2026-01-08 03:00:00+00:00,2104.75,0.0,0.0,3177.5,2104.75,-3177.5,-1072.75,None,IT_CNOR,2026-04-23
2026-01-08 04:00:00+00:00,2008.0,0.0,0.0,3111.5,2008.0,-3111.5,-1103.5,None,IT_CNOR,2026-04-23
2026-01-08 05:00:00+00:00,832.0,0.0,0.0,2174.5,832.0,-2174.5,-1342.5,None,IT_CNOR,2026-04-23
2026-01-08 06:00:00+00:00,190.0,0.0,0.0,1918.5,190.0,-1918.5,-1728.5,None,IT_CNOR,2026-04-23
2026-01-08 07:00:00+00:00,53.0,38.25,0.0,2065.75,14.75,-2065.75,-2051.0,None,IT_CNOR,2026-04-23
2026-01-08 08:00:00+00:00,526.0,0.0,0.0,2100.0,526.0,-2100.0,-1574.0,None,IT_CNOR,2026-04-23
2026-01-08 09:00:00+00:00,750.0,0.0,0.0,2100.0,750.0,-2100.0,-1350.0,None,IT_CNOR,2026-04-23
2026-01-08 10:00:00+00:00,615.0,0.0,0.0,2100.0,615.0,-2100.0,-1485.0,None,IT_CNOR,2026-04-23
2026-01-08 11:00:00+00:00,701.0,0.0,0.0,2100.0,701.0,-2100.0,-1399.0,None,IT_CNOR,2026-04-23
2026-01-08 12:00:00+00:00,726.5,0.0,0.0,2100.0,726.5,-2100.0,-1373.5,None,IT_CNOR,2026-04-23
2026-01-08 13:00:00+00:00,463.0,0.0,0.0,2085.25,463.0,-2085.25,-1622.25,None,IT_CNOR,2026-04-23
2026-01-08 14:00:00+00:00,0.0,770.25,0.0,1355.25,-770.25,-1355.25,-2125.5,None,IT_CNOR,2026-04-23
2026-01-08 15:00:00+00:00,0.0,624.0,0.0,1528.5,-624.0,-1528.5,-2152.5,None,IT_CNOR,2026-04-23
2026-01-08 16:00:00+00:00,0.0,1280.0,0.0,1032.75,-1280.0,-1032.75,-2312.75,None,IT_CNOR,2026-04-23
2026-01-08 17:00:00+00:00,0.0,1985.5,0.0,261.75,-1985.5,-261.75,-2247.25,None,IT_CNOR,2026-04-23
2026-01-08 18:00:00+00:00,0.0,1485.0,0.0,653.0,-1485.0,-653.0,-2138.0,None,IT_CNOR,2026-04-23
2026-01-08 19:00:00+00:00,37.0,470.75,0.0,1499.0,-433.75,-1499.0,-1932.75,None,IT_CNOR,2026-04-23
2026-01-08 20:00:00+00:00,1183.25,0.0,0.0,2713.75,1183.25,-2713.75,-1530.5,None,IT_CNOR,2026-04-23
2026-01-08 21:00:00+00:00,1581.0,0.0,0.0,2760.75,1581.0,-2760.75,-1179.75,None,IT_CNOR,2026-04-23
2026-01-08 22:00:00+00:00,1563.0,0.0,0.0,2574.0,1563.0,-2574.0,-1011.0,None,IT_CNOR,2026-04-23
2026-01-08 23:00:00+00:00,575.5,0.0,0.0,1468.5,575.5,-1468.5,-893.0,None,IT_CNOR,2026-04-23
2026-01-09 00:00:00+00:00,1081.75,0.0,0.0,1972.75,1081.75,-1972.75,-891.0,None,IT_CNOR,2026-04-23
2026-01-09 01:00:00+00:00,1300.25,0.0,0.0,2011.25,1300.25,-2011.25,-711.0,None,IT_CNOR,2026-04-23
2026-01-09 02:00:00+00:00,1368.0,0.0,0.0,2161.0,1368.0,-2161.0,-793.0,None,IT_CNOR,2026-04-23
2026-01-09 03:00:00+00:00,1808.5,0.0,0.0,2658.75,1808.5,-2658.75,-850.25,None,IT_CNOR,2026-04-23
2026-01-09 04:00:00+00:00,2223.75,0.0,0.0,3006.0,2223.75,-3006.0,-782.25,None,IT_CNOR,2026-04-23
2026-01-09 05:00:00+00:00,1252.75,0.0,0.0,2420.5,1252.75,-2420.5,-1167.75,None,IT_CNOR,2026-04-23
2026-01-09 06:00:00+00:00,72.0,0.0,0.0,1843.5,72.0,-1843.5,-1771.5,None,IT_CNOR,2026-04-23
2026-01-09 07:00:00+00:00,8.0,136.5,0.0,2188.25,-128.5,-2188.25,-2316.75,None,IT_CNOR,2026-04-23
2026-01-09 08:00:00+00:00,42.25,9.0,0.0,2306.5,33.25,-2306.5,-2273.25,None,IT_CNOR,2026-04-23
2026-01-09 09:00:00+00:00,407.75,0.0,0.0,2384.25,407.75,-2384.25,-1976.5,None,IT_CNOR,2026-04-23
2026-01-09 10:00:00+00:00,449.75,0.0,0.0,2400.0,449.75,-2400.0,-1950.25,None,IT_CNOR,2026-04-23
2026-01-09 11:00:00+00:00,1053.5,0.0,0.0,2400.0,1053.5,-2400.0,-1346.5,None,IT_CNOR,2026-04-23
2026-01-09 12:00:00+00:00,893.25,0.0,0.0,2400.0,893.25,-2400.0,-1506.75,None,IT_CNOR,2026-04-23
2026-01-09 13:00:00+00:00,686.75,0.0,0.0,2400.0,686.75,-2400.0,-1713.25,None,IT_CNOR,2026-04-23
2026-01-09 14:00:00+00:00,288.5,0.0,0.0,2270.5,288.5,-2270.5,-1982.0,None,IT_CNOR,2026-04-23
