,IT_SARD_IT_CSUD,IT_CSUD_IT_SARD,IT_SARD_IT_CSUD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.0,372.5,-372.5,-372.5,None,IT_SARD,2026-04-23
2026-01-01 01:00:00+00:00,0.0,464.0,-464.0,-464.0,None,IT_SARD,2026-04-23
2026-01-01 02:00:00+00:00,0.0,518.5,-518.5,-518.5,None,IT_SARD,2026-04-23
2026-01-01 03:00:00+00:00,0.0,305.25,-305.25,-305.25,None,IT_SARD,2026-04-23
2026-01-01 04:00:00+00:00,0.0,111.25,-111.25,-111.25,None,IT_SARD,2026-04-23
2026-01-01 05:00:00+00:00,242.0,29.75,212.25,212.25,None,IT_SARD,2026-04-23
2026-01-01 06:00:00+00:00,0.0,193.5,-193.5,-193.5,None,IT_SARD,2026-04-23
2026-01-01 07:00:00+00:00,77.75,50.75,27.0,27.0,None,IT_SARD,2026-04-23
2026-01-01 08:00:00+00:00,261.5,0.0,261.5,261.5,None,IT_SARD,2026-04-23
2026-01-01 09:00:00+00:00,204.5,0.0,204.5,204.5,None,IT_SARD,2026-04-23
2026-01-01 10:00:00+00:00,34.0,189.5,-155.5,-155.5,None,IT_SARD,2026-04-23
2026-01-01 11:00:00+00:00,0.0,332.0,-332.0,-332.0,None,IT_SARD,2026-04-23
2026-01-01 12:00:00+00:00,139.25,0.0,139.25,139.25,None,IT_SARD,2026-04-23
2026-01-01 13:00:00+00:00,156.0,0.0,156.0,156.0,None,IT_SARD,2026-04-23
2026-01-01 14:00:00+00:00,45.25,5.5,39.75,39.75,None,IT_SARD,2026-04-23
2026-01-01 15:00:00+00:00,0.0,189.25,-189.25,-189.25,None,IT_SARD,2026-04-23
2026-01-01 16:00:00+00:00,0.0,151.5,-151.5,-151.5,None,IT_SARD,2026-04-23
2026-01-01 17:00:00+00:00,0.0,400.75,-400.75,-400.75,None,IT_SARD,2026-04-23
2026-01-01 18:00:00+00:00,0.0,417.25,-417.25,-417.25,None,IT_SARD,2026-04-23
2026-01-01 19:00:00+00:00,0.0,338.75,-338.75,-338.75,None,IT_SARD,2026-04-23
2026-01-01 20:00:00+00:00,0.0,235.75,-235.75,-235.75,None,IT_SARD,2026-04-23
2026-01-01 21:00:00+00:00,0.0,166.75,-166.75,-166.75,None,IT_SARD,2026-04-23
2026-01-01 22:00:00+00:00,0.0,52.25,-52.25,-52.25,None,IT_SARD,2026-04-23
2026-01-01 23:00:00+00:00,124.75,0.0,124.75,124.75,None,IT_SARD,2026-04-23
2026-01-02 00:00:00+00:00,195.5,0.0,195.5,195.5,None,IT_SARD,2026-04-23
2026-01-02 01:00:00+00:00,250.5,0.0,250.5,250.5,None,IT_SARD,2026-04-23
2026-01-02 02:00:00+00:00,36.25,99.25,-63.0,-63.0,None,IT_SARD,2026-04-23
2026-01-02 03:00:00+00:00,0.0,297.75,-297.75,-297.75,None,IT_SARD,2026-04-23
2026-01-02 04:00:00+00:00,104.25,101.5,2.75,2.75,None,IT_SARD,2026-04-23
2026-01-02 05:00:00+00:00,60.0,37.0,23.0,23.0,None,IT_SARD,2026-04-23
2026-01-02 06:00:00+00:00,296.25,31.75,264.5,264.5,None,IT_SARD,2026-04-23
2026-01-02 07:00:00+00:00,491.75,0.0,491.75,491.75,None,IT_SARD,2026-04-23
2026-01-02 08:00:00+00:00,403.0,0.0,403.0,403.0,None,IT_SARD,2026-04-23
2026-01-02 09:00:00+00:00,222.0,0.0,222.0,222.0,None,IT_SARD,2026-04-23
2026-01-02 10:00:00+00:00,342.75,0.0,342.75,342.75,None,IT_SARD,2026-04-23
2026-01-02 11:00:00+00:00,103.5,11.75,91.75,91.75,None,IT_SARD,2026-04-23
2026-01-02 12:00:00+00:00,411.5,0.0,411.5,411.5,None,IT_SARD,2026-04-23
2026-01-02 13:00:00+00:00,215.5,0.0,215.5,215.5,None,IT_SARD,2026-04-23
2026-01-02 14:00:00+00:00,148.5,0.0,148.5,148.5,None,IT_SARD,2026-04-23
2026-01-02 15:00:00+00:00,117.75,8.25,109.5,109.5,None,IT_SARD,2026-04-23
2026-01-02 16:00:00+00:00,87.75,0.0,87.75,87.75,None,IT_SARD,2026-04-23
2026-01-02 17:00:00+00:00,602.5,0.0,602.5,602.5,None,IT_SARD,2026-04-23
2026-01-02 18:00:00+00:00,428.75,0.0,428.75,428.75,None,IT_SARD,2026-04-23
2026-01-02 19:00:00+00:00,437.5,0.0,437.5,437.5,None,IT_SARD,2026-04-23
2026-01-02 20:00:00+00:00,30.25,3.0,27.25,27.25,None,IT_SARD,2026-04-23
2026-01-02 21:00:00+00:00,111.0,0.0,111.0,111.0,None,IT_SARD,2026-04-23
2026-01-02 22:00:00+00:00,236.25,0.0,236.25,236.25,None,IT_SARD,2026-04-23
2026-01-02 23:00:00+00:00,42.75,76.25,-33.5,-33.5,None,IT_SARD,2026-04-23
2026-01-03 00:00:00+00:00,26.25,101.5,-75.25,-75.25,None,IT_SARD,2026-04-23
2026-01-03 01:00:00+00:00,0.0,220.0,-220.0,-220.0,None,IT_SARD,2026-04-23
2026-01-03 02:00:00+00:00,0.0,69.25,-69.25,-69.25,None,IT_SARD,2026-04-23
2026-01-03 03:00:00+00:00,0.0,135.5,-135.5,-135.5,None,IT_SARD,2026-04-23
2026-01-03 04:00:00+00:00,51.0,25.75,25.25,25.25,None,IT_SARD,2026-04-23
2026-01-03 05:00:00+00:00,92.5,0.0,92.5,92.5,None,IT_SARD,2026-04-23
2026-01-03 06:00:00+00:00,153.0,10.0,143.0,143.0,None,IT_SARD,2026-04-23
2026-01-03 07:00:00+00:00,330.75,0.0,330.75,330.75,None,IT_SARD,2026-04-23
2026-01-03 08:00:00+00:00,241.25,0.0,241.25,241.25,None,IT_SARD,2026-04-23
2026-01-03 09:00:00+00:00,128.25,0.0,128.25,128.25,None,IT_SARD,2026-04-23
2026-01-03 10:00:00+00:00,197.25,0.0,197.25,197.25,None,IT_SARD,2026-04-23
2026-01-03 11:00:00+00:00,148.75,0.0,148.75,148.75,None,IT_SARD,2026-04-23
2026-01-03 12:00:00+00:00,56.0,0.0,56.0,56.0,None,IT_SARD,2026-04-23
2026-01-03 13:00:00+00:00,147.75,4.75,143.0,143.0,None,IT_SARD,2026-04-23
2026-01-03 14:00:00+00:00,52.0,8.75,43.25,43.25,None,IT_SARD,2026-04-23
2026-01-03 15:00:00+00:00,0.0,157.25,-157.25,-157.25,None,IT_SARD,2026-04-23
2026-01-03 16:00:00+00:00,112.0,18.25,93.75,93.75,None,IT_SARD,2026-04-23
2026-01-03 17:00:00+00:00,146.0,0.0,146.0,146.0,None,IT_SARD,2026-04-23
2026-01-03 18:00:00+00:00,59.75,137.75,-78.0,-78.0,None,IT_SARD,2026-04-23
2026-01-03 19:00:00+00:00,0.0,381.0,-381.0,-381.0,None,IT_SARD,2026-04-23
2026-01-03 20:00:00+00:00,0.0,424.5,-424.5,-424.5,None,IT_SARD,2026-04-23
2026-01-03 21:00:00+00:00,0.0,339.75,-339.75,-339.75,None,IT_SARD,2026-04-23
2026-01-03 22:00:00+00:00,0.0,259.0,-259.0,-259.0,None,IT_SARD,2026-04-23
2026-01-03 23:00:00+00:00,0.0,189.5,-189.5,-189.5,None,IT_SARD,2026-04-23
2026-01-04 00:00:00+00:00,20.75,103.0,-82.25,-82.25,None,IT_SARD,2026-04-23
2026-01-04 01:00:00+00:00,0.0,588.75,-588.75,-588.75,None,IT_SARD,2026-04-23
2026-01-04 02:00:00+00:00,0.0,668.0,-668.0,-668.0,None,IT_SARD,2026-04-23
2026-01-04 03:00:00+00:00,0.0,700.75,-700.75,-700.75,None,IT_SARD,2026-04-23
2026-01-04 04:00:00+00:00,0.0,310.0,-310.0,-310.0,None,IT_SARD,2026-04-23
2026-01-04 05:00:00+00:00,0.0,203.25,-203.25,-203.25,None,IT_SARD,2026-04-23
2026-01-04 06:00:00+00:00,0.0,284.75,-284.75,-284.75,None,IT_SARD,2026-04-23
2026-01-04 07:00:00+00:00,0.0,350.0,-350.0,-350.0,None,IT_SARD,2026-04-23
2026-01-04 08:00:00+00:00,0.0,268.75,-268.75,-268.75,None,IT_SARD,2026-04-23
2026-01-04 09:00:00+00:00,0.0,254.5,-254.5,-254.5,None,IT_SARD,2026-04-23
2026-01-04 10:00:00+00:00,0.0,226.25,-226.25,-226.25,None,IT_SARD,2026-04-23
2026-01-04 11:00:00+00:00,35.5,154.75,-119.25,-119.25,None,IT_SARD,2026-04-23
2026-01-04 12:00:00+00:00,0.0,277.5,-277.5,-277.5,None,IT_SARD,2026-04-23
2026-01-04 13:00:00+00:00,0.0,224.5,-224.5,-224.5,None,IT_SARD,2026-04-23
2026-01-04 14:00:00+00:00,0.0,310.5,-310.5,-310.5,None,IT_SARD,2026-04-23
2026-01-04 15:00:00+00:00,0.0,418.75,-418.75,-418.75,None,IT_SARD,2026-04-23
2026-01-04 16:00:00+00:00,15.75,129.75,-114.0,-114.0,None,IT_SARD,2026-04-23
2026-01-04 17:00:00+00:00,41.25,0.0,41.25,41.25,None,IT_SARD,2026-04-23
2026-01-04 18:00:00+00:00,13.0,7.0,6.0,6.0,None,IT_SARD,2026-04-23
2026-01-04 19:00:00+00:00,0.0,530.25,-530.25,-530.25,None,IT_SARD,2026-04-23
2026-01-04 20:00:00+00:00,0.0,541.75,-541.75,-541.75,None,IT_SARD,2026-04-23
2026-01-04 21:00:00+00:00,0.0,454.5,-454.5,-454.5,None,IT_SARD,2026-04-23
2026-01-04 22:00:00+00:00,0.0,370.0,-370.0,-370.0,None,IT_SARD,2026-04-23
2026-01-04 23:00:00+00:00,0.0,171.0,-171.0,-171.0,None,IT_SARD,2026-04-23
2026-01-05 00:00:00+00:00,0.0,504.75,-504.75,-504.75,None,IT_SARD,2026-04-23
2026-01-05 01:00:00+00:00,0.0,482.25,-482.25,-482.25,None,IT_SARD,2026-04-23
2026-01-05 02:00:00+00:00,0.0,712.25,-712.25,-712.25,None,IT_SARD,2026-04-23
2026-01-05 03:00:00+00:00,0.0,686.0,-686.0,-686.0,None,IT_SARD,2026-04-23
2026-01-05 04:00:00+00:00,0.0,263.25,-263.25,-263.25,None,IT_SARD,2026-04-23
2026-01-05 05:00:00+00:00,0.0,427.25,-427.25,-427.25,None,IT_SARD,2026-04-23
2026-01-05 06:00:00+00:00,0.0,380.25,-380.25,-380.25,None,IT_SARD,2026-04-23
2026-01-05 07:00:00+00:00,112.0,94.5,17.5,17.5,None,IT_SARD,2026-04-23
2026-01-05 08:00:00+00:00,0.0,12888.75,-12888.75,-12888.75,None,IT_SARD,2026-04-23
2026-01-05 09:00:00+00:00,0.0,12662.25,-12662.25,-12662.25,None,IT_SARD,2026-04-23
2026-01-05 10:00:00+00:00,0.0,12905.25,-12905.25,-12905.25,None,IT_SARD,2026-04-23
2026-01-05 11:00:00+00:00,0.0,12554.5,-12554.5,-12554.5,None,IT_SARD,2026-04-23
2026-01-05 12:00:00+00:00,0.0,12445.75,-12445.75,-12445.75,None,IT_SARD,2026-04-23
2026-01-05 13:00:00+00:00,0.0,12831.25,-12831.25,-12831.25,None,IT_SARD,2026-04-23
2026-01-05 14:00:00+00:00,0.0,12563.5,-12563.5,-12563.5,None,IT_SARD,2026-04-23
2026-01-05 15:00:00+00:00,75.0,268.0,-193.0,-193.0,None,IT_SARD,2026-04-23
2026-01-05 16:00:00+00:00,152.75,70.5,82.25,82.25,None,IT_SARD,2026-04-23
2026-01-05 17:00:00+00:00,252.5,0.0,252.5,252.5,None,IT_SARD,2026-04-23
2026-01-05 18:00:00+00:00,163.25,0.25,163.0,163.0,None,IT_SARD,2026-04-23
2026-01-05 19:00:00+00:00,0.0,345.0,-345.0,-345.0,None,IT_SARD,2026-04-23
2026-01-05 20:00:00+00:00,0.0,363.5,-363.5,-363.5,None,IT_SARD,2026-04-23
2026-01-05 21:00:00+00:00,0.0,311.5,-311.5,-311.5,None,IT_SARD,2026-04-23
2026-01-05 22:00:00+00:00,0.0,176.0,-176.0,-176.0,None,IT_SARD,2026-04-23
2026-01-05 23:00:00+00:00,0.0,533.25,-533.25,-533.25,None,IT_SARD,2026-04-23
2026-01-06 00:00:00+00:00,271.0,0.0,271.0,271.0,None,IT_SARD,2026-04-23
2026-01-06 01:00:00+00:00,0.0,514.75,-514.75,-514.75,None,IT_SARD,2026-04-23
2026-01-06 02:00:00+00:00,0.0,579.75,-579.75,-579.75,None,IT_SARD,2026-04-23
2026-01-06 03:00:00+00:00,0.0,493.75,-493.75,-493.75,None,IT_SARD,2026-04-23
2026-01-06 04:00:00+00:00,13.5,178.75,-165.25,-165.25,None,IT_SARD,2026-04-23
2026-01-06 05:00:00+00:00,164.0,9.5,154.5,154.5,None,IT_SARD,2026-04-23
2026-01-06 06:00:00+00:00,0.0,29.75,-29.75,-29.75,None,IT_SARD,2026-04-23
2026-01-06 07:00:00+00:00,20.0,1.5,18.5,18.5,None,IT_SARD,2026-04-23
2026-01-06 08:00:00+00:00,0.0,86.75,-86.75,-86.75,None,IT_SARD,2026-04-23
2026-01-06 09:00:00+00:00,254.75,0.0,254.75,254.75,None,IT_SARD,2026-04-23
2026-01-06 10:00:00+00:00,102.0,0.0,102.0,102.0,None,IT_SARD,2026-04-23
2026-01-06 11:00:00+00:00,226.25,0.0,226.25,226.25,None,IT_SARD,2026-04-23
2026-01-06 12:00:00+00:00,125.5,120.25,5.25,5.25,None,IT_SARD,2026-04-23
2026-01-06 13:00:00+00:00,27.5,0.0,27.5,27.5,None,IT_SARD,2026-04-23
2026-01-06 14:00:00+00:00,16.75,30.5,-13.75,-13.75,None,IT_SARD,2026-04-23
2026-01-06 15:00:00+00:00,60.0,46.5,13.5,13.5,None,IT_SARD,2026-04-23
2026-01-06 16:00:00+00:00,294.75,0.0,294.75,294.75,None,IT_SARD,2026-04-23
2026-01-06 17:00:00+00:00,337.5,0.0,337.5,337.5,None,IT_SARD,2026-04-23
2026-01-06 18:00:00+00:00,195.75,73.0,122.75,122.75,None,IT_SARD,2026-04-23
2026-01-06 19:00:00+00:00,0.0,282.5,-282.5,-282.5,None,IT_SARD,2026-04-23
2026-01-06 20:00:00+00:00,0.0,253.5,-253.5,-253.5,None,IT_SARD,2026-04-23
2026-01-06 21:00:00+00:00,0.0,172.25,-172.25,-172.25,None,IT_SARD,2026-04-23
2026-01-06 22:00:00+00:00,0.0,59.5,-59.5,-59.5,None,IT_SARD,2026-04-23
2026-01-06 23:00:00+00:00,62.5,213.0,-150.5,-150.5,None,IT_SARD,2026-04-23
2026-01-07 00:00:00+00:00,54.5,173.0,-118.5,-118.5,None,IT_SARD,2026-04-23
2026-01-07 01:00:00+00:00,0.0,281.5,-281.5,-281.5,None,IT_SARD,2026-04-23
2026-01-07 02:00:00+00:00,0.0,209.5,-209.5,-209.5,None,IT_SARD,2026-04-23
2026-01-07 03:00:00+00:00,82.5,141.25,-58.75,-58.75,None,IT_SARD,2026-04-23
2026-01-07 04:00:00+00:00,212.75,0.0,212.75,212.75,None,IT_SARD,2026-04-23
2026-01-07 05:00:00+00:00,180.25,0.0,180.25,180.25,None,IT_SARD,2026-04-23
2026-01-07 06:00:00+00:00,72.0,0.0,72.0,72.0,None,IT_SARD,2026-04-23
2026-01-07 07:00:00+00:00,506.0,0.0,506.0,506.0,None,IT_SARD,2026-04-23
2026-01-07 08:00:00+00:00,645.75,0.0,645.75,645.75,None,IT_SARD,2026-04-23
2026-01-07 09:00:00+00:00,683.75,0.0,683.75,683.75,None,IT_SARD,2026-04-23
2026-01-07 10:00:00+00:00,497.0,0.0,497.0,497.0,None,IT_SARD,2026-04-23
2026-01-07 11:00:00+00:00,346.25,0.0,346.25,346.25,None,IT_SARD,2026-04-23
2026-01-07 12:00:00+00:00,347.25,0.0,347.25,347.25,None,IT_SARD,2026-04-23
2026-01-07 13:00:00+00:00,521.25,0.0,521.25,521.25,None,IT_SARD,2026-04-23
2026-01-07 14:00:00+00:00,691.5,0.0,691.5,691.5,None,IT_SARD,2026-04-23
2026-01-07 15:00:00+00:00,493.25,0.0,493.25,493.25,None,IT_SARD,2026-04-23
2026-01-07 16:00:00+00:00,607.75,0.0,607.75,607.75,None,IT_SARD,2026-04-23
2026-01-07 17:00:00+00:00,131.75,3.5,128.25,128.25,None,IT_SARD,2026-04-23
2026-01-07 18:00:00+00:00,30.25,0.75,29.5,29.5,None,IT_SARD,2026-04-23
2026-01-07 19:00:00+00:00,15.25,13.75,1.5,1.5,None,IT_SARD,2026-04-23
2026-01-07 20:00:00+00:00,3.5,24.5,-21.0,-21.0,None,IT_SARD,2026-04-23
2026-01-07 21:00:00+00:00,193.25,0.0,193.25,193.25,None,IT_SARD,2026-04-23
2026-01-07 22:00:00+00:00,307.25,0.0,307.25,307.25,None,IT_SARD,2026-04-23
2026-01-07 23:00:00+00:00,332.0,0.0,332.0,332.0,None,IT_SARD,2026-04-23
2026-01-08 00:00:00+00:00,157.5,25.5,132.0,132.0,None,IT_SARD,2026-04-23
2026-01-08 01:00:00+00:00,0.0,58.5,-58.5,-58.5,None,IT_SARD,2026-04-23
2026-01-08 02:00:00+00:00,0.0,83.5,-83.5,-83.5,None,IT_SARD,2026-04-23
2026-01-08 03:00:00+00:00,341.0,0.0,341.0,341.0,None,IT_SARD,2026-04-23
2026-01-08 04:00:00+00:00,527.0,0.0,527.0,527.0,None,IT_SARD,2026-04-23
2026-01-08 05:00:00+00:00,633.75,0.0,633.75,633.75,None,IT_SARD,2026-04-23
2026-01-08 06:00:00+00:00,784.5,0.0,784.5,784.5,None,IT_SARD,2026-04-23
2026-01-08 07:00:00+00:00,890.5,0.0,890.5,890.5,None,IT_SARD,2026-04-23
2026-01-08 08:00:00+00:00,296.0,0.0,296.0,296.0,None,IT_SARD,2026-04-23
2026-01-08 09:00:00+00:00,0.0,531.5,-531.5,-531.5,None,IT_SARD,2026-04-23
2026-01-08 10:00:00+00:00,0.0,629.5,-629.5,-629.5,None,IT_SARD,2026-04-23
2026-01-08 11:00:00+00:00,0.0,576.25,-576.25,-576.25,None,IT_SARD,2026-04-23
2026-01-08 12:00:00+00:00,0.0,486.5,-486.5,-486.5,None,IT_SARD,2026-04-23
2026-01-08 13:00:00+00:00,227.5,0.0,227.5,227.5,None,IT_SARD,2026-04-23
2026-01-08 14:00:00+00:00,608.0,0.0,608.0,608.0,None,IT_SARD,2026-04-23
2026-01-08 15:00:00+00:00,808.5,0.0,808.5,808.5,None,IT_SARD,2026-04-23
2026-01-08 16:00:00+00:00,829.75,0.0,829.75,829.75,None,IT_SARD,2026-04-23
2026-01-08 17:00:00+00:00,243.0,0.0,243.0,243.0,None,IT_SARD,2026-04-23
2026-01-08 18:00:00+00:00,201.25,0.0,201.25,201.25,None,IT_SARD,2026-04-23
2026-01-08 19:00:00+00:00,21.0,0.0,21.0,21.0,None,IT_SARD,2026-04-23
2026-01-08 20:00:00+00:00,73.5,0.0,73.5,73.5,None,IT_SARD,2026-04-23
2026-01-08 21:00:00+00:00,127.0,0.0,127.0,127.0,None,IT_SARD,2026-04-23
2026-01-08 22:00:00+00:00,213.5,0.0,213.5,213.5,None,IT_SARD,2026-04-23
2026-01-08 23:00:00+00:00,40.25,258.0,-217.75,-217.75,None,IT_SARD,2026-04-23
2026-01-09 00:00:00+00:00,252.75,13.0,239.75,239.75,None,IT_SARD,2026-04-23
2026-01-09 01:00:00+00:00,109.75,176.0,-66.25,-66.25,None,IT_SARD,2026-04-23
2026-01-09 02:00:00+00:00,46.5,58.5,-12.0,-12.0,None,IT_SARD,2026-04-23
2026-01-09 03:00:00+00:00,19.5,0.0,19.5,19.5,None,IT_SARD,2026-04-23
2026-01-09 04:00:00+00:00,443.25,0.0,443.25,443.25,None,IT_SARD,2026-04-23
2026-01-09 05:00:00+00:00,604.0,0.0,604.0,604.0,None,IT_SARD,2026-04-23
2026-01-09 06:00:00+00:00,685.0,0.0,685.0,685.0,None,IT_SARD,2026-04-23
2026-01-09 07:00:00+00:00,730.0,0.0,730.0,730.0,None,IT_SARD,2026-04-23
2026-01-09 08:00:00+00:00,640.0,0.0,640.0,640.0,None,IT_SARD,2026-04-23
2026-01-09 09:00:00+00:00,485.0,0.0,485.0,485.0,None,IT_SARD,2026-04-23
2026-01-09 10:00:00+00:00,416.75,0.0,416.75,416.75,None,IT_SARD,2026-04-23
2026-01-09 11:00:00+00:00,98.75,0.0,98.75,98.75,None,IT_SARD,2026-04-23
2026-01-09 12:00:00+00:00,174.75,0.0,174.75,174.75,None,IT_SARD,2026-04-23
2026-01-09 13:00:00+00:00,372.25,0.0,372.25,372.25,None,IT_SARD,2026-04-23
2026-01-09 14:00:00+00:00,477.25,0.0,477.25,477.25,None,IT_SARD,2026-04-23
2026-01-09 15:00:00+00:00,801.5,0.0,801.5,801.5,None,IT_SARD,2026-04-23
2026-01-09 16:00:00+00:00,712.25,0.0,712.25,712.25,None,IT_SARD,2026-04-23
2026-01-09 17:00:00+00:00,493.0,0.0,493.0,493.0,None,IT_SARD,2026-04-23
2026-01-09 18:00:00+00:00,167.75,0.0,167.75,167.75,None,IT_SARD,2026-04-23
2026-01-09 19:00:00+00:00,168.5,0.0,168.5,168.5,None,IT_SARD,2026-04-23
2026-01-09 20:00:00+00:00,234.75,0.0,234.75,234.75,None,IT_SARD,2026-04-23
2026-01-09 21:00:00+00:00,347.75,0.0,347.75,347.75,None,IT_SARD,2026-04-23
2026-01-09 22:00:00+00:00,381.25,0.0,381.25,381.25,None,IT_SARD,2026-04-23
2026-01-09 23:00:00+00:00,212.75,0.0,212.75,212.75,None,IT_SARD,2026-04-23
2026-01-10 00:00:00+00:00,343.75,0.0,343.75,343.75,None,IT_SARD,2026-04-23
2026-01-10 01:00:00+00:00,279.75,0.0,279.75,279.75,None,IT_SARD,2026-04-23
2026-01-10 02:00:00+00:00,105.0,0.0,105.0,105.0,None,IT_SARD,2026-04-23
2026-01-10 03:00:00+00:00,137.5,0.0,137.5,137.5,None,IT_SARD,2026-04-23
2026-01-10 04:00:00+00:00,307.25,0.0,307.25,307.25,None,IT_SARD,2026-04-23
2026-01-10 05:00:00+00:00,311.25,0.0,311.25,311.25,None,IT_SARD,2026-04-23
2026-01-10 06:00:00+00:00,254.0,0.0,254.0,254.0,None,IT_SARD,2026-04-23
2026-01-10 07:00:00+00:00,536.75,0.0,536.75,536.75,None,IT_SARD,2026-04-23
2026-01-10 08:00:00+00:00,633.5,0.0,633.5,633.5,None,IT_SARD,2026-04-23
2026-01-10 09:00:00+00:00,544.5,0.0,544.5,544.5,None,IT_SARD,2026-04-23
2026-01-10 10:00:00+00:00,518.0,0.0,518.0,518.0,None,IT_SARD,2026-04-23
2026-01-10 11:00:00+00:00,655.0,0.0,655.0,655.0,None,IT_SARD,2026-04-23
2026-01-10 12:00:00+00:00,527.25,0.0,527.25,527.25,None,IT_SARD,2026-04-23
2026-01-10 13:00:00+00:00,497.25,0.0,497.25,497.25,None,IT_SARD,2026-04-23
2026-01-10 14:00:00+00:00,181.25,0.0,181.25,181.25,None,IT_SARD,2026-04-23
2026-01-10 15:00:00+00:00,290.5,0.0,290.5,290.5,None,IT_SARD,2026-04-23
2026-01-10 16:00:00+00:00,781.5,0.0,781.5,781.5,None,IT_SARD,2026-04-23
2026-01-10 17:00:00+00:00,791.75,0.0,791.75,791.75,None,IT_SARD,2026-04-23
2026-01-10 18:00:00+00:00,569.0,0.0,569.0,569.0,None,IT_SARD,2026-04-23
2026-01-10 19:00:00+00:00,210.5,0.0,210.5,210.5,None,IT_SARD,2026-04-23
2026-01-10 20:00:00+00:00,258.5,0.0,258.5,258.5,None,IT_SARD,2026-04-23
2026-01-10 21:00:00+00:00,338.75,0.0,338.75,338.75,None,IT_SARD,2026-04-23
2026-01-10 22:00:00+00:00,414.0,0.0,414.0,414.0,None,IT_SARD,2026-04-23
2026-01-10 23:00:00+00:00,214.75,0.0,214.75,214.75,None,IT_SARD,2026-04-23
2026-01-11 00:00:00+00:00,680.25,0.0,680.25,680.25,None,IT_SARD,2026-04-23
2026-01-11 01:00:00+00:00,135.5,68.5,67.0,67.0,None,IT_SARD,2026-04-23
2026-01-11 02:00:00+00:00,0.0,87.0,-87.0,-87.0,None,IT_SARD,2026-04-23
2026-01-11 03:00:00+00:00,213.25,14.25,199.0,199.0,None,IT_SARD,2026-04-23
2026-01-11 04:00:00+00:00,243.0,0.0,243.0,243.0,None,IT_SARD,2026-04-23
2026-01-11 05:00:00+00:00,273.75,0.0,273.75,273.75,None,IT_SARD,2026-04-23
2026-01-11 06:00:00+00:00,182.25,0.0,182.25,182.25,None,IT_SARD,2026-04-23
2026-01-11 07:00:00+00:00,140.0,0.0,140.0,140.0,None,IT_SARD,2026-04-23
2026-01-11 08:00:00+00:00,324.75,0.0,324.75,324.75,None,IT_SARD,2026-04-23
2026-01-11 09:00:00+00:00,61.0,0.0,61.0,61.0,None,IT_SARD,2026-04-23
2026-01-11 10:00:00+00:00,33.0,102.5,-69.5,-69.5,None,IT_SARD,2026-04-23
2026-01-11 11:00:00+00:00,22.75,54.25,-31.5,-31.5,None,IT_SARD,2026-04-23
2026-01-11 12:00:00+00:00,0.0,116.25,-116.25,-116.25,None,IT_SARD,2026-04-23
2026-01-11 13:00:00+00:00,20.5,83.5,-63.0,-63.0,None,IT_SARD,2026-04-23
2026-01-11 14:00:00+00:00,5.25,138.5,-133.25,-133.25,None,IT_SARD,2026-04-23
2026-01-11 15:00:00+00:00,60.5,27.25,33.25,33.25,None,IT_SARD,2026-04-23
2026-01-11 16:00:00+00:00,84.5,64.25,20.25,20.25,None,IT_SARD,2026-04-23
2026-01-11 17:00:00+00:00,224.75,0.0,224.75,224.75,None,IT_SARD,2026-04-23
2026-01-11 18:00:00+00:00,139.25,53.25,86.0,86.0,None,IT_SARD,2026-04-23
2026-01-11 19:00:00+00:00,51.5,228.0,-176.5,-176.5,None,IT_SARD,2026-04-23
2026-01-11 20:00:00+00:00,0.0,383.25,-383.25,-383.25,None,IT_SARD,2026-04-23
2026-01-11 21:00:00+00:00,0.0,303.5,-303.5,-303.5,None,IT_SARD,2026-04-23
2026-01-11 22:00:00+00:00,0.0,247.75,-247.75,-247.75,None,IT_SARD,2026-04-23
2026-01-11 23:00:00+00:00,0.0,581.5,-581.5,-581.5,None,IT_SARD,2026-04-23
2026-01-12 00:00:00+00:00,0.0,680.0,-680.0,-680.0,None,IT_SARD,2026-04-23
2026-01-12 01:00:00+00:00,0.0,720.0,-720.0,-720.0,None,IT_SARD,2026-04-23
2026-01-12 02:00:00+00:00,0.0,720.0,-720.0,-720.0,None,IT_SARD,2026-04-23
2026-01-12 03:00:00+00:00,0.0,219.0,-219.0,-219.0,None,IT_SARD,2026-04-23
2026-01-12 04:00:00+00:00,0.0,152.25,-152.25,-152.25,None,IT_SARD,2026-04-23
2026-01-12 05:00:00+00:00,0.0,183.5,-183.5,-183.5,None,IT_SARD,2026-04-23
2026-01-12 06:00:00+00:00,89.5,243.5,-154.0,-154.0,None,IT_SARD,2026-04-23
2026-01-12 07:00:00+00:00,177.75,0.0,177.75,177.75,None,IT_SARD,2026-04-23
2026-01-12 08:00:00+00:00,183.5,23.5,160.0,160.0,None,IT_SARD,2026-04-23
2026-01-12 09:00:00+00:00,89.75,0.0,89.75,89.75,None,IT_SARD,2026-04-23
2026-01-12 10:00:00+00:00,120.75,0.0,120.75,120.75,None,IT_SARD,2026-04-23
2026-01-12 11:00:00+00:00,0.75,219.25,-218.5,-218.5,None,IT_SARD,2026-04-23
2026-01-12 12:00:00+00:00,40.0,141.25,-101.25,-101.25,None,IT_SARD,2026-04-23
2026-01-12 13:00:00+00:00,32.0,107.0,-75.0,-75.0,None,IT_SARD,2026-04-23
