,SE_2_NO_3,NO_3_SE_2,SE_2_NO_4,NO_4_SE_2,SE_2_SE_1,SE_1_SE_2,SE_2_SE_3,SE_3_SE_2,SE_2_NO_3_net_export,SE_2_NO_4_net_export,SE_2_SE_1_net_export,SE_2_SE_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,1389.125,0.0,0.0,2.35,1842.725,2.975,4131.925,0.0,1389.125,-2.35,1839.75,4131.925,7358.450000000001,None,SE_2,2026-04-23
2026-01-01 01:00:00+00:00,776.275,0.0,0.0,20.9,627.5,0.0,5667.375,0.0,776.275,-20.9,627.5,5667.375,7050.25,None,SE_2,2026-04-23
2026-01-01 02:00:00+00:00,852.425,0.0,2526.925,0.0,1690.875,40.075,1708.4,0.0,852.425,2526.925,1650.8,1708.4,6738.550000000001,None,SE_2,2026-04-23
2026-01-01 03:00:00+00:00,2628.25,0.0,0.0,0.0,0.0,39.025,3872.85,0.0,2628.25,0.0,-39.025,3872.85,6462.075,None,SE_2,2026-04-23
2026-01-01 04:00:00+00:00,4044.725,0.0,0.0,0.0,0.0,19.025,2418.45,0.0,4044.725,0.0,-19.025,2418.45,6444.15,None,SE_2,2026-04-23
2026-01-01 05:00:00+00:00,2101.25,0.0,271.75,0.0,1094.275,8.525,2743.575,0.0,2101.25,271.75,1085.75,2743.575,6202.325,None,SE_2,2026-04-23
2026-01-01 06:00:00+00:00,1544.85,0.0,228.975,0.0,781.3,3.825,3639.925,0.0,1544.85,228.975,777.4749999999999,3639.925,6191.225,None,SE_2,2026-04-23
2026-01-01 07:00:00+00:00,1418.2,0.0,0.0,0.0,2449.625,0.0,2506.7,0.0,1418.2,0.0,2449.625,2506.7,6374.525,None,SE_2,2026-04-23
2026-01-01 08:00:00+00:00,1500.3,0.0,152.325,0.875,369.975,17.825,4546.075,0.0,1500.3,151.45,352.15000000000003,4546.075,6549.975,None,SE_2,2026-04-23
2026-01-01 09:00:00+00:00,2297.425,0.0,74.0,0.0,1416.325,42.9,2856.25,0.0,2297.425,74.0,1373.425,2856.25,6601.1,None,SE_2,2026-04-23
2026-01-01 10:00:00+00:00,1665.65,0.0,6.075,0.075,1343.675,16.85,3722.075,0.0,1665.65,6.0,1326.825,3722.075,6720.55,None,SE_2,2026-04-23
2026-01-01 11:00:00+00:00,0.0,0.0,0.0,18.0,1238.675,59.875,5854.25,0.0,0.0,-18.0,1178.8,5854.25,7015.05,None,SE_2,2026-04-23
2026-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,1256.4,98.65,6139.275,0.0,0.0,0.0,1157.75,6139.275,7297.025,None,SE_2,2026-04-23
2026-01-01 13:00:00+00:00,638.475,0.0,0.0,3.0,659.825,13.6,6284.175,0.0,638.475,-3.0,646.225,6284.175,7565.875,None,SE_2,2026-04-23
2026-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,1753.0,56.05,6161.375,0.0,0.0,0.0,1696.95,6161.375,7858.325,None,SE_2,2026-04-23
2026-01-01 15:00:00+00:00,2090.925,0.0,0.0,7.325,564.275,184.225,5657.175,0.0,2090.925,-7.325,380.04999999999995,5657.175,8120.825000000001,None,SE_2,2026-04-23
2026-01-01 16:00:00+00:00,627.45,0.0,0.0,30.7,0.0,161.825,8010.325,0.0,627.45,-30.7,-161.825,8010.325,8445.25,None,SE_2,2026-04-23
2026-01-01 17:00:00+00:00,416.725,0.0,0.0,0.0,834.325,145.55,6933.1,0.0,416.725,0.0,688.7750000000001,6933.1,8038.6,None,SE_2,2026-04-23
2026-01-01 18:00:00+00:00,580.45,0.0,0.0,186.775,393.2,373.8,7488.05,0.0,580.45,-186.775,19.399999999999977,7488.05,7901.125,None,SE_2,2026-04-23
2026-01-01 19:00:00+00:00,2861.05,0.0,0.0,191.15,0.0,250.8,5150.1,0.0,2861.05,-191.15,-250.8,5150.1,7569.200000000001,None,SE_2,2026-04-23
2026-01-01 20:00:00+00:00,0.0,0.0,728.5,202.575,378.95,26.875,6389.3,0.0,0.0,525.925,352.075,6389.3,7267.3,None,SE_2,2026-04-23
2026-01-01 21:00:00+00:00,429.225,0.0,863.1,132.8,0.0,8.0,5943.225,0.0,429.225,730.3,-8.0,5943.225,7094.75,None,SE_2,2026-04-23
2026-01-01 22:00:00+00:00,1057.325,0.0,0.0,3.375,1115.475,1.25,4739.375,0.0,1057.325,-3.375,1114.225,4739.375,6907.55,None,SE_2,2026-04-23
2026-01-01 23:00:00+00:00,2401.25,0.0,38.8,0.0,39.575,22.55,4178.4,0.0,2401.25,38.8,17.025000000000002,4178.4,6635.475,None,SE_2,2026-04-23
2026-01-02 00:00:00+00:00,2386.3,0.0,52.65,0.95,98.95,7.625,3965.45,0.0,2386.3,51.699999999999996,91.325,3965.45,6494.775,None,SE_2,2026-04-23
2026-01-02 01:00:00+00:00,2408.725,0.0,234.1,0.0,106.025,0.0,3717.175,0.0,2408.725,234.1,106.025,3717.175,6466.025,None,SE_2,2026-04-23
2026-01-02 02:00:00+00:00,2456.725,0.0,244.275,0.0,99.875,0.0,3526.4,0.0,2456.725,244.275,99.875,3526.4,6327.275,None,SE_2,2026-04-23
2026-01-02 03:00:00+00:00,2419.25,0.0,4.175,0.45,179.375,0.0,3814.775,0.0,2419.25,3.7249999999999996,179.375,3814.775,6417.125,None,SE_2,2026-04-23
2026-01-02 04:00:00+00:00,2376.6,0.0,0.0,0.7,95.225,10.875,4150.75,0.0,2376.6,-0.7,84.35,4150.75,6611.0,None,SE_2,2026-04-23
2026-01-02 05:00:00+00:00,1824.975,0.0,0.0,11.375,74.275,19.65,5283.675,0.0,1824.975,-11.375,54.62500000000001,5283.675,7151.9,None,SE_2,2026-04-23
2026-01-02 06:00:00+00:00,1008.25,0.0,0.0,14.85,0.0,109.65,6636.0,0.0,1008.25,-14.85,-109.65,6636.0,7519.75,None,SE_2,2026-04-23
2026-01-02 07:00:00+00:00,895.25,0.0,0.0,2.45,0.0,217.3,6745.65,0.0,895.25,-2.45,-217.3,6745.65,7421.15,None,SE_2,2026-04-23
2026-01-02 08:00:00+00:00,852.275,0.0,0.0,0.0,0.0,340.4,6742.15,0.0,852.275,0.0,-340.4,6742.15,7254.025,None,SE_2,2026-04-23
2026-01-02 09:00:00+00:00,1167.55,0.0,0.0,0.0,0.0,316.775,6402.875,0.0,1167.55,0.0,-316.775,6402.875,7253.65,None,SE_2,2026-04-23
2026-01-02 10:00:00+00:00,1203.125,0.0,0.0,0.0,0.0,319.225,6392.025,0.0,1203.125,0.0,-319.225,6392.025,7275.924999999999,None,SE_2,2026-04-23
2026-01-02 11:00:00+00:00,1260.75,0.0,0.0,9.3,0.0,201.675,6363.175,0.0,1260.75,-9.3,-201.675,6363.175,7412.950000000001,None,SE_2,2026-04-23
2026-01-02 12:00:00+00:00,1365.075,0.0,0.0,8.9,0.0,110.35,6288.6,0.0,1365.075,-8.9,-110.35,6288.6,7534.425,None,SE_2,2026-04-23
2026-01-02 13:00:00+00:00,1456.075,0.0,0.0,0.3,0.0,80.35,6284.725,0.0,1456.075,-0.3,-80.35,6284.725,7660.150000000001,None,SE_2,2026-04-23
2026-01-02 14:00:00+00:00,1528.925,0.0,0.0,2.75,0.0,133.975,6315.225,0.0,1528.925,-2.75,-133.975,6315.225,7707.425,None,SE_2,2026-04-23
2026-01-02 15:00:00+00:00,1614.475,0.0,0.0,1.625,0.0,128.2,6164.8,0.0,1614.475,-1.625,-128.2,6164.8,7649.45,None,SE_2,2026-04-23
2026-01-02 16:00:00+00:00,1555.125,0.0,0.0,1.825,0.0,123.075,6223.825,0.0,1555.125,-1.825,-123.075,6223.825,7654.049999999999,None,SE_2,2026-04-23
2026-01-02 17:00:00+00:00,1896.45,0.0,0.0,1.125,0.0,89.425,5924.225,0.0,1896.45,-1.125,-89.425,5924.225,7730.125,None,SE_2,2026-04-23
2026-01-02 18:00:00+00:00,2077.55,0.0,0.0,4.45,0.0,105.975,5818.85,0.0,2077.55,-4.45,-105.975,5818.85,7785.975,None,SE_2,2026-04-23
2026-01-02 19:00:00+00:00,2122.9,0.0,0.0,5.525,0.0,79.9,5754.15,0.0,2122.9,-5.525,-79.9,5754.15,7791.625,None,SE_2,2026-04-23
2026-01-02 20:00:00+00:00,2090.275,0.0,0.0,3.175,0.0,86.8,5815.075,0.0,2090.275,-3.175,-86.8,5815.075,7815.375,None,SE_2,2026-04-23
2026-01-02 21:00:00+00:00,2452.825,0.0,0.0,4.575,0.0,102.425,5400.35,0.0,2452.825,-4.575,-102.425,5400.35,7746.175,None,SE_2,2026-04-23
2026-01-02 22:00:00+00:00,2755.4,0.0,0.0,27.0,0.0,0.0,5075.35,0.0,2755.4,-27.0,0.0,5075.35,7803.75,None,SE_2,2026-04-23
2026-01-02 23:00:00+00:00,1770.95,0.0,0.0,21.4,0.0,215.525,5684.125,0.0,1770.95,-21.4,-215.525,5684.125,7218.15,None,SE_2,2026-04-23
2026-01-03 00:00:00+00:00,1672.325,0.0,0.0,2.725,0.0,192.1,5501.25,0.0,1672.325,-2.725,-192.1,5501.25,6978.75,None,SE_2,2026-04-23
2026-01-03 01:00:00+00:00,1811.15,0.0,0.0,0.0,0.0,96.875,5156.875,0.0,1811.15,0.0,-96.875,5156.875,6871.15,None,SE_2,2026-04-23
2026-01-03 02:00:00+00:00,1870.875,0.0,0.0,0.1,0.0,120.15,5053.025,0.0,1870.875,-0.1,-120.15,5053.025,6803.65,None,SE_2,2026-04-23
2026-01-03 03:00:00+00:00,1615.175,0.0,0.0,1.2,0.0,176.0,5226.8,0.0,1615.175,-1.2,-176.0,5226.8,6664.775,None,SE_2,2026-04-23
2026-01-03 04:00:00+00:00,1700.35,0.0,0.0,1.15,0.0,237.075,5262.025,0.0,1700.35,-1.15,-237.075,5262.025,6724.15,None,SE_2,2026-04-23
2026-01-03 05:00:00+00:00,1717.7,0.0,0.0,10.55,0.0,246.5,5280.55,0.0,1717.7,-10.55,-246.5,5280.55,6741.200000000001,None,SE_2,2026-04-23
2026-01-03 06:00:00+00:00,1528.8,0.0,0.0,20.075,0.0,301.975,5670.75,0.0,1528.8,-20.075,-301.975,5670.75,6877.5,None,SE_2,2026-04-23
2026-01-03 07:00:00+00:00,1413.775,0.0,0.225,0.0,0.0,364.525,5905.35,0.0,1413.775,0.225,-364.525,5905.35,6954.825000000001,None,SE_2,2026-04-23
2026-01-03 08:00:00+00:00,1346.7,0.0,0.0,0.0,0.0,496.0,6186.9,0.0,1346.7,0.0,-496.0,6186.9,7037.599999999999,None,SE_2,2026-04-23
2026-01-03 09:00:00+00:00,1355.175,0.0,0.025,0.0,0.0,468.475,6227.65,0.0,1355.175,0.025,-468.475,6227.65,7114.375,None,SE_2,2026-04-23
2026-01-03 10:00:00+00:00,1193.225,0.0,0.075,0.0,0.0,541.575,6400.125,0.0,1193.225,0.075,-541.575,6400.125,7051.85,None,SE_2,2026-04-23
2026-01-03 11:00:00+00:00,1167.95,0.0,0.0,0.875,0.0,611.3,6383.15,0.0,1167.95,-0.875,-611.3,6383.15,6938.924999999999,None,SE_2,2026-04-23
2026-01-03 12:00:00+00:00,1103.125,0.0,0.05,0.0,0.0,677.4,6462.275,0.0,1103.125,0.05,-677.4,6462.275,6888.049999999999,None,SE_2,2026-04-23
2026-01-03 13:00:00+00:00,1165.425,0.0,0.0,1.25,0.0,595.725,6414.5,0.0,1165.425,-1.25,-595.725,6414.5,6982.95,None,SE_2,2026-04-23
2026-01-03 14:00:00+00:00,1122.0,0.0,0.0,5.55,0.0,605.375,6457.2,0.0,1122.0,-5.55,-605.375,6457.2,6968.275,None,SE_2,2026-04-23
2026-01-03 15:00:00+00:00,1127.525,0.0,0.0,9.75,0.0,628.725,6424.875,0.0,1127.525,-9.75,-628.725,6424.875,6913.925,None,SE_2,2026-04-23
2026-01-03 16:00:00+00:00,1190.4,0.0,0.0,2.875,0.0,572.625,6344.375,0.0,1190.4,-2.875,-572.625,6344.375,6959.275,None,SE_2,2026-04-23
2026-01-03 17:00:00+00:00,1119.45,0.0,0.0,9.75,0.0,577.4,6379.1,0.0,1119.45,-9.75,-577.4,6379.1,6911.400000000001,None,SE_2,2026-04-23
2026-01-03 18:00:00+00:00,1149.5,0.0,0.0,7.5,0.0,610.275,6289.35,0.0,1149.5,-7.5,-610.275,6289.35,6821.075000000001,None,SE_2,2026-04-23
2026-01-03 19:00:00+00:00,1134.1,0.0,0.0,0.0,0.0,728.325,6226.525,0.0,1134.1,0.0,-728.325,6226.525,6632.299999999999,None,SE_2,2026-04-23
2026-01-03 20:00:00+00:00,983.25,0.0,0.1,5.025,0.0,760.95,6343.275,0.0,983.25,-4.925000000000001,-760.95,6343.275,6560.65,None,SE_2,2026-04-23
2026-01-03 21:00:00+00:00,830.7,0.0,0.0,4.125,0.0,902.425,6425.925,0.0,830.7,-4.125,-902.425,6425.925,6350.075000000001,None,SE_2,2026-04-23
2026-01-03 22:00:00+00:00,943.35,0.0,0.25,0.0,0.0,745.175,6026.8,0.0,943.35,0.25,-745.175,6026.8,6225.225,None,SE_2,2026-04-23
2026-01-03 23:00:00+00:00,907.675,0.0,0.05,0.075,0.0,229.5,5506.775,0.0,907.675,-0.024999999999999994,-229.5,5506.775,6184.924999999999,None,SE_2,2026-04-23
2026-01-04 00:00:00+00:00,915.225,0.0,4.2,0.0,0.0,239.1,5181.325,0.0,915.225,4.2,-239.1,5181.325,5861.65,None,SE_2,2026-04-23
2026-01-04 01:00:00+00:00,873.25,0.0,4.825,0.0,0.0,268.575,5057.125,0.0,873.25,4.825,-268.575,5057.125,5666.625,None,SE_2,2026-04-23
2026-01-04 02:00:00+00:00,908.1,0.0,1.2,0.0,0.0,371.25,4945.55,0.0,908.1,1.2,-371.25,4945.55,5483.6,None,SE_2,2026-04-23
2026-01-04 03:00:00+00:00,891.8,0.0,4.725,0.0,0.0,366.55,4827.9,0.0,891.8,4.725,-366.55,4827.9,5357.875,None,SE_2,2026-04-23
2026-01-04 04:00:00+00:00,790.0,0.0,3.3,0.0,0.0,376.675,4859.75,0.0,790.0,3.3,-376.675,4859.75,5276.375,None,SE_2,2026-04-23
2026-01-04 05:00:00+00:00,755.675,0.0,1.975,0.45,0.0,389.975,5115.85,0.0,755.675,1.5250000000000001,-389.975,5115.85,5483.075000000001,None,SE_2,2026-04-23
2026-01-04 06:00:00+00:00,331.4,0.0,0.175,0.275,0.0,594.35,5604.15,0.0,331.4,-0.10000000000000003,-594.35,5604.15,5341.099999999999,None,SE_2,2026-04-23
2026-01-04 07:00:00+00:00,0.0,53.25,0.0,386.5,0.0,476.825,6268.9,0.0,-53.25,-386.5,-476.825,6268.9,5352.325,None,SE_2,2026-04-23
2026-01-04 08:00:00+00:00,231.2,0.0,0.0,449.3,0.0,613.575,6153.975,0.0,231.2,-449.3,-613.575,6153.975,5322.3,None,SE_2,2026-04-23
2026-01-04 09:00:00+00:00,219.375,0.0,0.0,376.325,0.0,660.525,5914.2,0.0,219.375,-376.325,-660.525,5914.2,5096.725,None,SE_2,2026-04-23
2026-01-04 10:00:00+00:00,389.75,0.0,0.0,315.175,0.0,744.0,5660.7,0.0,389.75,-315.175,-744.0,5660.7,4991.275,None,SE_2,2026-04-23
2026-01-04 11:00:00+00:00,350.55,0.0,0.0,245.9,0.0,650.65,5486.95,0.0,350.55,-245.9,-650.65,5486.95,4940.95,None,SE_2,2026-04-23
2026-01-04 12:00:00+00:00,382.75,0.0,0.0,207.025,0.0,644.025,5400.55,0.0,382.75,-207.025,-644.025,5400.55,4932.25,None,SE_2,2026-04-23
2026-01-04 13:00:00+00:00,221.275,0.0,0.0,204.625,0.0,609.425,5600.875,0.0,221.275,-204.625,-609.425,5600.875,5008.1,None,SE_2,2026-04-23
2026-01-04 14:00:00+00:00,143.625,0.0,0.0,128.3,0.0,584.7,5544.5,0.0,143.625,-128.3,-584.7,5544.5,4975.125,None,SE_2,2026-04-23
2026-01-04 15:00:00+00:00,97.85,0.0,0.0,159.025,0.0,551.075,5571.575,0.0,97.85,-159.025,-551.075,5571.575,4959.325,None,SE_2,2026-04-23
2026-01-04 16:00:00+00:00,89.775,0.0,0.0,210.975,0.0,632.65,5748.375,0.0,89.775,-210.975,-632.65,5748.375,4994.525,None,SE_2,2026-04-23
2026-01-04 17:00:00+00:00,3.925,0.0,0.0,231.95,0.0,646.35,5797.1,0.0,3.925,-231.95,-646.35,5797.1,4922.725,None,SE_2,2026-04-23
2026-01-04 18:00:00+00:00,115.75,0.0,0.0,295.525,0.0,748.85,5906.775,0.0,115.75,-295.525,-748.85,5906.775,4978.15,None,SE_2,2026-04-23
2026-01-04 19:00:00+00:00,144.825,0.0,0.0,345.225,0.0,894.125,6093.025,0.0,144.825,-345.225,-894.125,6093.025,4998.5,None,SE_2,2026-04-23
2026-01-04 20:00:00+00:00,62.525,0.0,0.0,272.675,0.0,791.525,6016.525,0.0,62.525,-272.675,-791.525,6016.525,5014.849999999999,None,SE_2,2026-04-23
2026-01-04 21:00:00+00:00,31.825,0.0,0.0,259.675,0.0,841.1,6098.9,0.0,31.825,-259.675,-841.1,6098.9,5029.95,None,SE_2,2026-04-23
2026-01-04 22:00:00+00:00,14.75,0.0,0.0,303.55,0.0,735.925,5910.9,0.0,14.75,-303.55,-735.925,5910.9,4886.174999999999,None,SE_2,2026-04-23
2026-01-04 23:00:00+00:00,284.425,0.0,0.0,541.2,0.0,1227.55,6016.725,0.0,284.425,-541.2,-1227.55,6016.725,4532.400000000001,None,SE_2,2026-04-23
2026-01-05 00:00:00+00:00,411.2,0.0,0.0,574.1,0.0,1234.15,5947.125,0.0,411.2,-574.1,-1234.15,5947.125,4550.075,None,SE_2,2026-04-23
2026-01-05 01:00:00+00:00,323.0,0.0,0.0,561.95,0.0,1229.975,6090.65,0.0,323.0,-561.95,-1229.975,6090.65,4621.724999999999,None,SE_2,2026-04-23
2026-01-05 02:00:00+00:00,42.125,0.0,0.0,533.0,0.0,1096.05,6074.075,0.0,42.125,-533.0,-1096.05,6074.075,4487.15,None,SE_2,2026-04-23
2026-01-05 03:00:00+00:00,41.925,0.0,0.0,467.925,0.0,1001.225,6016.725,0.0,41.925,-467.925,-1001.225,6016.725,4589.5,None,SE_2,2026-04-23
2026-01-05 04:00:00+00:00,30.875,0.0,0.0,294.05,0.0,980.875,6036.8,0.0,30.875,-294.05,-980.875,6036.8,4792.75,None,SE_2,2026-04-23
2026-01-05 05:00:00+00:00,15.35,0.0,0.0,81.075,0.0,1018.675,6459.225,0.0,15.35,-81.075,-1018.675,6459.225,5374.825000000001,None,SE_2,2026-04-23
2026-01-05 06:00:00+00:00,260.175,0.0,0.0,51.175,0.0,1055.5,6672.95,0.0,260.175,-51.175,-1055.5,6672.95,5826.45,None,SE_2,2026-04-23
2026-01-05 07:00:00+00:00,349.2,0.0,0.075,12.15,0.0,1023.55,6670.7,0.0,349.2,-12.075000000000001,-1023.55,6670.7,5984.275,None,SE_2,2026-04-23
2026-01-05 08:00:00+00:00,442.325,0.0,0.075,0.0,0.0,1051.925,6671.825,0.0,442.325,0.075,-1051.925,6671.825,6062.3,None,SE_2,2026-04-23
2026-01-05 09:00:00+00:00,397.775,0.0,0.05,0.0,0.0,927.8,6608.25,0.0,397.775,0.05,-927.8,6608.25,6078.275,None,SE_2,2026-04-23
2026-01-05 10:00:00+00:00,304.6,0.0,0.0,0.0,0.0,971.65,6653.825,0.0,304.6,0.0,-971.65,6653.825,5986.775,None,SE_2,2026-04-23
2026-01-05 11:00:00+00:00,21.475,0.0,0.0,0.075,0.0,792.4,6632.8,0.0,21.475,-0.075,-792.4,6632.8,5861.8,None,SE_2,2026-04-23
2026-01-05 12:00:00+00:00,1.3,0.0,0.0,5.925,0.0,831.05,6647.6,0.0,1.3,-5.925,-831.05,6647.6,5811.925,None,SE_2,2026-04-23
2026-01-05 13:00:00+00:00,0.0,0.0,0.0,4.525,0.0,686.8,6459.1,0.0,0.0,-4.525,-686.8,6459.1,5767.775000000001,None,SE_2,2026-04-23
2026-01-05 14:00:00+00:00,0.0,0.0,0.0,1.9,0.0,705.575,6326.7,0.0,0.0,-1.9,-705.575,6326.7,5619.224999999999,None,SE_2,2026-04-23
2026-01-05 15:00:00+00:00,0.125,0.0,20.45,0.0,0.0,604.4,6109.375,0.0,0.125,20.45,-604.4,6109.375,5525.55,None,SE_2,2026-04-23
2026-01-05 16:00:00+00:00,9.25,12.175,8.4,0.025,0.0,536.45,5964.85,0.0,-2.9250000000000007,8.375,-536.45,5964.85,5433.85,None,SE_2,2026-04-23
2026-01-05 17:00:00+00:00,0.125,0.025,45.1,0.0,0.0,489.25,5757.95,0.0,0.1,45.1,-489.25,5757.95,5313.9,None,SE_2,2026-04-23
2026-01-05 18:00:00+00:00,37.225,0.0,16.0,0.0,0.0,619.125,5836.15,0.0,37.225,16.0,-619.125,5836.15,5270.25,None,SE_2,2026-04-23
2026-01-05 19:00:00+00:00,0.0,0.0,3.15,0.0,0.0,542.2,5714.025,0.0,0.0,3.15,-542.2,5714.025,5174.974999999999,None,SE_2,2026-04-23
2026-01-05 20:00:00+00:00,0.0,0.0,9.6,0.0,0.0,502.125,5556.4,0.0,0.0,9.6,-502.125,5556.4,5063.875,None,SE_2,2026-04-23
2026-01-05 21:00:00+00:00,0.675,0.0,8.875,0.0,0.0,481.025,5438.925,0.0,0.675,8.875,-481.025,5438.925,4967.45,None,SE_2,2026-04-23
2026-01-05 22:00:00+00:00,0.0,0.0,4.85,12.55,0.0,559.675,5354.2,0.0,0.0,-7.700000000000001,-559.675,5354.2,4786.825,None,SE_2,2026-04-23
2026-01-05 23:00:00+00:00,183.45,0.0,0.0,476.225,0.0,916.475,5669.1,0.0,183.45,-476.225,-916.475,5669.1,4459.85,None,SE_2,2026-04-23
2026-01-06 00:00:00+00:00,145.45,0.0,0.0,603.35,0.0,910.725,5670.325,0.0,145.45,-603.35,-910.725,5670.325,4301.7,None,SE_2,2026-04-23
2026-01-06 01:00:00+00:00,142.45,0.0,0.0,566.175,0.0,932.875,5437.7,0.0,142.45,-566.175,-932.875,5437.7,4081.1,None,SE_2,2026-04-23
2026-01-06 02:00:00+00:00,84.125,0.0,0.0,545.175,0.0,884.15,5236.35,0.0,84.125,-545.175,-884.15,5236.35,3891.1500000000005,None,SE_2,2026-04-23
2026-01-06 03:00:00+00:00,89.6,0.0,0.0,499.25,0.0,882.175,5251.35,0.0,89.6,-499.25,-882.175,5251.35,3959.5250000000005,None,SE_2,2026-04-23
2026-01-06 04:00:00+00:00,90.9,0.0,0.0,492.7,0.0,835.9,5383.725,0.0,90.9,-492.7,-835.9,5383.725,4146.025000000001,None,SE_2,2026-04-23
2026-01-06 05:00:00+00:00,4.925,0.0,0.0,476.175,0.0,845.8,5687.625,0.0,4.925,-476.175,-845.8,5687.625,4370.575,None,SE_2,2026-04-23
2026-01-06 06:00:00+00:00,3.6,0.0,0.0,291.05,0.0,915.2,5720.7,0.0,3.6,-291.05,-915.2,5720.7,4518.049999999999,None,SE_2,2026-04-23
2026-01-06 07:00:00+00:00,134.775,0.0,0.0,222.225,0.0,938.325,5519.05,0.0,134.775,-222.225,-938.325,5519.05,4493.275,None,SE_2,2026-04-23
2026-01-06 08:00:00+00:00,561.925,0.0,0.0,105.3,0.0,1088.775,5365.725,0.0,561.925,-105.3,-1088.775,5365.725,4733.575000000001,None,SE_2,2026-04-23
2026-01-06 09:00:00+00:00,385.675,0.0,0.0,163.525,0.0,929.775,5597.15,0.0,385.675,-163.525,-929.775,5597.15,4889.525,None,SE_2,2026-04-23
2026-01-06 10:00:00+00:00,329.825,0.0,0.0,158.575,0.0,1013.1,5894.55,0.0,329.825,-158.575,-1013.1,5894.55,5052.7,None,SE_2,2026-04-23
2026-01-06 11:00:00+00:00,216.15,0.0,0.0,254.975,0.0,965.725,6355.55,0.0,216.15,-254.975,-965.725,6355.55,5351.0,None,SE_2,2026-04-23
2026-01-06 12:00:00+00:00,300.025,0.0,0.0,322.675,0.0,901.85,6512.05,0.0,300.025,-322.675,-901.85,6512.05,5587.55,None,SE_2,2026-04-23
2026-01-06 13:00:00+00:00,166.825,0.0,0.0,353.825,0.0,833.925,6859.45,0.0,166.825,-353.825,-833.925,6859.45,5838.525,None,SE_2,2026-04-23
2026-01-06 14:00:00+00:00,115.4,0.0,0.0,343.975,0.0,726.25,7032.725,0.0,115.4,-343.975,-726.25,7032.725,6077.900000000001,None,SE_2,2026-04-23
2026-01-06 15:00:00+00:00,11.875,0.0,0.0,407.525,0.0,677.125,7275.975,0.0,11.875,-407.525,-677.125,7275.975,6203.200000000001,None,SE_2,2026-04-23
2026-01-06 16:00:00+00:00,0.0,0.0,0.0,468.3,0.0,648.7,7440.275,0.0,0.0,-468.3,-648.7,7440.275,6323.275,None,SE_2,2026-04-23
2026-01-06 17:00:00+00:00,0.0,0.075,0.0,483.6,0.0,584.675,7276.975,0.0,-0.075,-483.6,-584.675,7276.975,6208.625,None,SE_2,2026-04-23
2026-01-06 18:00:00+00:00,0.0,0.0,0.0,578.3,0.0,609.45,7513.45,0.0,0.0,-578.3,-609.45,7513.45,6325.7,None,SE_2,2026-04-23
2026-01-06 19:00:00+00:00,0.0,0.0,0.0,615.75,0.0,429.05,7500.65,0.0,0.0,-615.75,-429.05,7500.65,6455.849999999999,None,SE_2,2026-04-23
2026-01-06 20:00:00+00:00,0.0,0.4,0.0,591.85,0.0,452.15,7532.375,0.0,-0.4,-591.85,-452.15,7532.375,6487.975,None,SE_2,2026-04-23
2026-01-06 21:00:00+00:00,0.0,0.45,0.0,485.825,0.0,416.325,7471.05,0.0,-0.45,-485.825,-416.325,7471.05,6568.450000000001,None,SE_2,2026-04-23
2026-01-06 22:00:00+00:00,0.0,0.25,0.0,503.95,0.0,387.15,7461.225,0.0,-0.25,-503.95,-387.15,7461.225,6569.875,None,SE_2,2026-04-23
2026-01-06 23:00:00+00:00,0.0,0.0,0.0,251.2,0.0,691.45,7413.725,0.0,0.0,-251.2,-691.45,7413.725,6471.075000000001,None,SE_2,2026-04-23
2026-01-07 00:00:00+00:00,0.0,0.0,0.0,294.3,0.0,730.175,7478.4,0.0,0.0,-294.3,-730.175,7478.4,6453.924999999999,None,SE_2,2026-04-23
2026-01-07 01:00:00+00:00,0.0,0.0,0.0,336.475,0.0,726.2,7501.8,0.0,0.0,-336.475,-726.2,7501.8,6439.125,None,SE_2,2026-04-23
2026-01-07 02:00:00+00:00,0.0,0.0,0.0,262.775,0.0,815.15,7453.2,0.0,0.0,-262.775,-815.15,7453.2,6375.275,None,SE_2,2026-04-23
2026-01-07 03:00:00+00:00,0.0,0.0,0.0,200.825,0.0,790.075,7478.65,0.0,0.0,-200.825,-790.075,7478.65,6487.75,None,SE_2,2026-04-23
2026-01-07 04:00:00+00:00,0.0,9.225,0.0,0.0,0.0,853.925,7343.95,0.0,-9.225,0.0,-853.925,7343.95,6480.8,None,SE_2,2026-04-23
2026-01-07 05:00:00+00:00,0.0,9.925,0.0,229.275,0.0,619.85,7435.55,0.0,-9.925,-229.275,-619.85,7435.55,6576.5,None,SE_2,2026-04-23
2026-01-07 06:00:00+00:00,0.0,0.75,0.0,87.85,0.0,775.275,7419.85,0.0,-0.75,-87.85,-775.275,7419.85,6555.975,None,SE_2,2026-04-23
2026-01-07 07:00:00+00:00,0.0,3.4,0.0,120.25,0.0,661.375,7383.375,0.0,-3.4,-120.25,-661.375,7383.375,6598.35,None,SE_2,2026-04-23
2026-01-07 08:00:00+00:00,0.0,11.875,0.0,83.625,0.0,748.725,7386.425,0.0,-11.875,-83.625,-748.725,7386.425,6542.2,None,SE_2,2026-04-23
2026-01-07 09:00:00+00:00,75.1,5.0,0.0,26.625,0.0,849.075,7288.5,0.0,70.1,-26.625,-849.075,7288.5,6482.9,None,SE_2,2026-04-23
