,DK_2_DE_LU,DE_LU_DK_2,DK_2_DK_1,DK_1_DK_2,DK_2_SE_4,SE_4_DK_2,DK_2_DE_LU_net_export,DK_2_DK_1_net_export,DK_2_SE_4_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,813.55,139.375,531.95,0.0,0.0,1275.3,674.175,531.95,-1275.3,-69.17499999999995,None,DK_2,2026-04-23
2026-01-01 01:00:00+00:00,590.05,263.2,504.075,0.0,0.0,903.2,326.84999999999997,504.075,-903.2,-72.27500000000009,None,DK_2,2026-04-23
2026-01-01 02:00:00+00:00,231.275,404.4,379.85,0.0,0.0,489.625,-173.12499999999997,379.85,-489.625,-282.9,None,DK_2,2026-04-23
2026-01-01 03:00:00+00:00,324.75,867.525,110.44999999999999,11.15,0.0,112.0,-542.775,99.29999999999998,-112.0,-555.475,None,DK_2,2026-04-23
2026-01-01 04:00:00+00:00,515.975,1084.7,563.925,0.0,0.0,554.125,-568.725,563.925,-554.125,-558.9250000000001,None,DK_2,2026-04-23
2026-01-01 05:00:00+00:00,391.05,1100.95,584.775,0.0,0.0,496.475,-709.9000000000001,584.775,-496.475,-621.6000000000001,None,DK_2,2026-04-23
2026-01-01 06:00:00+00:00,215.625,953.45,338.5,0.0,0.0,263.225,-737.825,338.5,-263.225,-662.5500000000001,None,DK_2,2026-04-23
2026-01-01 07:00:00+00:00,274.025,1010.625,523.075,0.0,0.0,554.15,-736.6,523.075,-554.15,-767.675,None,DK_2,2026-04-23
2026-01-01 08:00:00+00:00,182.775,875.05,317.15,0.0,0.0,466.95,-692.275,317.15,-466.95,-842.075,None,DK_2,2026-04-23
2026-01-01 09:00:00+00:00,51.775,812.2,82.9,4.025,0.0,163.225,-760.4250000000001,78.875,-163.225,-844.7750000000001,None,DK_2,2026-04-23
2026-01-01 10:00:00+00:00,68.0,829.575,92.10000000000001,0.0,201.475,0.0,-761.575,92.10000000000001,201.475,-468.0,None,DK_2,2026-04-23
2026-01-01 11:00:00+00:00,170.7,916.375,265.35,0.0,20.3,18.4,-745.675,265.35,1.9000000000000021,-478.42499999999995,None,DK_2,2026-04-23
2026-01-01 12:00:00+00:00,60.35,782.575,10.025,34.875,308.85,0.0,-722.225,-24.85,308.85,-438.225,None,DK_2,2026-04-23
2026-01-01 13:00:00+00:00,43.224999999999994,785.225,45.9,160.85,471.8,0.0,-742.0,-114.94999999999999,471.8,-385.15000000000003,None,DK_2,2026-04-23
2026-01-01 14:00:00+00:00,56.575,781.5999999999999,456.225,0.0,31.8,93.475,-725.0249999999999,456.225,-61.675,-330.47499999999985,None,DK_2,2026-04-23
2026-01-01 15:00:00+00:00,164.05,762.275,442.2,0.0,39.2,82.6,-598.2249999999999,442.2,-43.39999999999999,-199.4249999999999,None,DK_2,2026-04-23
2026-01-01 16:00:00+00:00,295.625,902.575,595.875,0.0,0.0,237.875,-606.95,595.875,-237.875,-248.95000000000005,None,DK_2,2026-04-23
2026-01-01 17:00:00+00:00,537.95,731.05,599.075,0.0,0.0,289.9,-193.0999999999999,599.075,-289.9,116.07500000000016,None,DK_2,2026-04-23
2026-01-01 18:00:00+00:00,926.925,729.025,586.75,0.0,0.0,254.65,197.89999999999998,586.75,-254.65,530.0,None,DK_2,2026-04-23
2026-01-01 19:00:00+00:00,1060.5,741.0,538.15,0.0,0.0,163.1,319.5,538.15,-163.1,694.55,None,DK_2,2026-04-23
2026-01-01 20:00:00+00:00,1051.4,742.35,545.25,0.0,0.0,126.125,309.05000000000007,545.25,-126.125,728.1750000000001,None,DK_2,2026-04-23
2026-01-01 21:00:00+00:00,1044.025,750.075,599.4,0.0,0.0,358.3,293.95000000000005,599.4,-358.3,535.05,None,DK_2,2026-04-23
2026-01-01 22:00:00+00:00,910.6,748.2,600.0,0.0,0.0,216.025,162.39999999999998,600.0,-216.025,546.375,None,DK_2,2026-04-23
2026-01-01 23:00:00+00:00,809.0,870.25,526.25,0.0,0.0,521.0,-61.25,526.25,-521.0,-56.0,None,DK_2,2026-04-23
2026-01-02 00:00:00+00:00,1230.1750000000002,764.675,479.625,0.0,0.0,844.225,465.5000000000002,479.625,-844.225,100.9000000000002,None,DK_2,2026-04-23
2026-01-02 01:00:00+00:00,1034.0,826.1,464.275,0.0,0.0,591.2,207.89999999999998,464.275,-591.2,80.97499999999991,None,DK_2,2026-04-23
2026-01-02 02:00:00+00:00,1072.25,795.0,599.325,0.0,0.0,801.35,277.25,599.325,-801.35,75.22500000000002,None,DK_2,2026-04-23
2026-01-02 03:00:00+00:00,1455.475,820.4,600.0,0.0,0.0,1093.475,635.0749999999999,600.0,-1093.475,141.5999999999999,None,DK_2,2026-04-23
2026-01-02 04:00:00+00:00,1306.075,733.825,600.0,0.0,0.0,926.975,572.25,600.0,-926.975,245.27499999999998,None,DK_2,2026-04-23
2026-01-02 05:00:00+00:00,932.675,417.675,491.975,0.0,0.0,731.0,515.0,491.975,-731.0,275.975,None,DK_2,2026-04-23
2026-01-02 06:00:00+00:00,644.625,10.0,584.975,0.0,0.0,1139.0,634.625,584.975,-1139.0,80.59999999999991,None,DK_2,2026-04-23
2026-01-02 07:00:00+00:00,546.75,10.225,411.225,0.0,0.0,1152.0,536.525,411.225,-1152.0,-204.25,None,DK_2,2026-04-23
2026-01-02 08:00:00+00:00,427.075,36.5,524.95,0.0,0.0,1152.0,390.575,524.95,-1152.0,-236.4749999999999,None,DK_2,2026-04-23
2026-01-02 09:00:00+00:00,641.0,196.0,472.475,0.0,0.0,1151.9250000000002,445.0,472.475,-1151.9250000000002,-234.45000000000016,None,DK_2,2026-04-23
2026-01-02 10:00:00+00:00,458.55,78.175,431.375,0.0,0.0,1151.4,380.375,431.375,-1151.4,-339.6500000000001,None,DK_2,2026-04-23
2026-01-02 11:00:00+00:00,469.5,149.825,322.325,0.0,0.0,1152.0,319.675,322.325,-1152.0,-510.0,None,DK_2,2026-04-23
2026-01-02 12:00:00+00:00,508.1,282.925,261.6,0.0,0.0,1152.0,225.175,261.6,-1152.0,-665.2249999999999,None,DK_2,2026-04-23
2026-01-02 13:00:00+00:00,413.725,234.72500000000002,285.15,0.0,0.0,1152.0,179.0,285.15,-1152.0,-687.85,None,DK_2,2026-04-23
2026-01-02 14:00:00+00:00,739.85,53.375,444.75,0.0,0.0,1281.875,686.475,444.75,-1281.875,-150.6500000000001,None,DK_2,2026-04-23
2026-01-02 15:00:00+00:00,783.325,46.85,318.3,0.0,0.0,1281.825,736.475,318.3,-1281.825,-227.04999999999995,None,DK_2,2026-04-23
2026-01-02 16:00:00+00:00,894.825,191.575,364.775,0.0,0.0,1282.0,703.25,364.775,-1282.0,-213.9749999999999,None,DK_2,2026-04-23
2026-01-02 17:00:00+00:00,796.875,37.2,242.25,0.0,0.0,1278.9,759.675,242.25,-1278.9,-276.97500000000014,None,DK_2,2026-04-23
2026-01-02 18:00:00+00:00,802.1,47.0,274.05,0.0,0.0,1176.625,755.1,274.05,-1176.625,-147.4749999999999,None,DK_2,2026-04-23
2026-01-02 19:00:00+00:00,748.125,20.375,512.6500000000001,0.0,0.0,1250.7,727.75,512.6500000000001,-1250.7,-10.299999999999955,None,DK_2,2026-04-23
2026-01-02 20:00:00+00:00,852.45,151.95,541.925,0.0,0.0,1225.125,700.5,541.925,-1225.125,17.299999999999955,None,DK_2,2026-04-23
2026-01-02 21:00:00+00:00,687.75,1.0,544.35,0.0,0.0,1140.25,686.75,544.35,-1140.25,90.84999999999991,None,DK_2,2026-04-23
2026-01-02 22:00:00+00:00,688.75,0.375,600.0,0.0,0.0,1151.9,688.375,600.0,-1151.9,136.4749999999999,None,DK_2,2026-04-23
2026-01-02 23:00:00+00:00,664.25,0.0,600.0,0.0,0.0,1172.7,664.25,600.0,-1172.7,91.54999999999995,None,DK_2,2026-04-23
2026-01-03 00:00:00+00:00,695.9000000000001,40.325,495.7,0.0,0.0,1150.0,655.575,495.7,-1150.0,1.275000000000091,None,DK_2,2026-04-23
2026-01-03 01:00:00+00:00,685.25,69.2,560.45,0.0,0.0,1151.4,616.05,560.45,-1151.4,25.09999999999991,None,DK_2,2026-04-23
2026-01-03 02:00:00+00:00,677.3,54.725,571.375,0.0,0.0,1148.525,622.5749999999999,571.375,-1148.525,45.42499999999973,None,DK_2,2026-04-23
2026-01-03 03:00:00+00:00,685.525,18.5,551.025,0.0,0.0,1152.0,667.025,551.025,-1152.0,66.04999999999995,None,DK_2,2026-04-23
2026-01-03 04:00:00+00:00,669.5,0.0,600.0,0.0,0.0,1251.0,669.5,600.0,-1251.0,18.5,None,DK_2,2026-04-23
2026-01-03 05:00:00+00:00,663.0,49.05,567.225,0.0,0.0,1199.125,613.95,567.225,-1199.125,-17.949999999999818,None,DK_2,2026-04-23
2026-01-03 06:00:00+00:00,688.9749999999999,119.925,566.75,0.0,0.0,1246.575,569.05,566.75,-1246.575,-110.77500000000009,None,DK_2,2026-04-23
2026-01-03 07:00:00+00:00,708.475,69.475,562.725,0.0,0.0,1263.4,639.0,562.725,-1263.4,-61.67500000000018,None,DK_2,2026-04-23
2026-01-03 08:00:00+00:00,688.2,100.6,594.825,0.0,0.0,1280.8500000000001,587.6,594.825,-1280.8500000000001,-98.42499999999995,None,DK_2,2026-04-23
2026-01-03 09:00:00+00:00,663.0,106.3,565.975,0.0,0.0,1277.325,556.7,565.975,-1277.325,-154.64999999999986,None,DK_2,2026-04-23
2026-01-03 10:00:00+00:00,663.0,155.2,576.325,0.0,0.0,1282.0,507.8,576.325,-1282.0,-197.875,None,DK_2,2026-04-23
2026-01-03 11:00:00+00:00,666.125,375.275,561.625,0.0,0.0,1282.0,290.85,561.625,-1282.0,-429.525,None,DK_2,2026-04-23
2026-01-03 12:00:00+00:00,729.925,358.45,414.15,0.0,0.0,1282.0,371.47499999999997,414.15,-1282.0,-496.375,None,DK_2,2026-04-23
2026-01-03 13:00:00+00:00,694.35,674.375,401.1,0.0,0.0,1259.6,19.975000000000023,401.1,-1259.6,-838.5249999999999,None,DK_2,2026-04-23
2026-01-03 14:00:00+00:00,695.25,945.475,182.075,0.0,0.0,1260.35,-250.22500000000002,182.075,-1260.35,-1328.5,None,DK_2,2026-04-23
2026-01-03 15:00:00+00:00,646.3,740.2,265.45,0.0,0.0,1271.675,-93.90000000000009,265.45,-1271.675,-1100.125,None,DK_2,2026-04-23
2026-01-03 16:00:00+00:00,581.025,707.475,316.0,0.0,0.0,1253.575,-126.45000000000005,316.0,-1253.575,-1064.025,None,DK_2,2026-04-23
2026-01-03 17:00:00+00:00,524.625,781.15,290.825,0.0,0.0,1271.6,-256.525,290.825,-1271.6,-1237.3,None,DK_2,2026-04-23
2026-01-03 18:00:00+00:00,489.875,849.425,0.0,55.625,0.0,1173.625,-359.54999999999995,-55.625,-1173.625,-1588.8,None,DK_2,2026-04-23
2026-01-03 19:00:00+00:00,606.925,778.35,7.2250000000000005,9.775,0.0,1268.85,-171.42500000000007,-2.55,-1268.85,-1442.825,None,DK_2,2026-04-23
2026-01-03 20:00:00+00:00,641.35,707.575,0.0,151.45,0.0,1165.05,-66.22500000000002,-151.45,-1165.05,-1382.725,None,DK_2,2026-04-23
2026-01-03 21:00:00+00:00,819.1,522.8,0.0,213.325,0.0,1224.475,296.30000000000007,-213.325,-1224.475,-1141.4999999999998,None,DK_2,2026-04-23
2026-01-03 22:00:00+00:00,872.0,58.025,24.025,3.95,0.0,1271.3,813.975,20.075,-1271.3,-437.2499999999999,None,DK_2,2026-04-23
2026-01-03 23:00:00+00:00,844.5,248.375,380.15,0.0,0.0,1282.0,596.125,380.15,-1282.0,-305.725,None,DK_2,2026-04-23
2026-01-04 00:00:00+00:00,793.0,180.0,553.2750000000001,0.0,0.0,1282.0,613.0,553.2750000000001,-1282.0,-115.72499999999991,None,DK_2,2026-04-23
2026-01-04 01:00:00+00:00,796.925,83.19999999999999,580.85,0.0,0.0,1282.0,713.7249999999999,580.85,-1282.0,12.574999999999818,None,DK_2,2026-04-23
2026-01-04 02:00:00+00:00,751.55,10.175,592.95,0.0,0.0,1270.525,741.375,592.95,-1270.525,63.799999999999955,None,DK_2,2026-04-23
2026-01-04 03:00:00+00:00,724.25,1.025,600.0,0.0,0.0,1130.1999999999998,723.225,600.0,-1130.1999999999998,193.0250000000001,None,DK_2,2026-04-23
2026-01-04 04:00:00+00:00,702.575,10.125,600.0,0.0,0.0,1049.725,692.45,600.0,-1049.725,242.72500000000014,None,DK_2,2026-04-23
2026-01-04 05:00:00+00:00,667.475,6.975,599.975,0.0,0.0,1090.7,660.5,599.975,-1090.7,169.77499999999986,None,DK_2,2026-04-23
2026-01-04 06:00:00+00:00,710.0,48.0,599.75,0.0,0.0,1171.325,662.0,599.75,-1171.325,90.42499999999995,None,DK_2,2026-04-23
2026-01-04 07:00:00+00:00,665.325,7.375,588.825,0.0,0.0,1254.075,657.95,588.825,-1254.075,-7.2999999999999545,None,DK_2,2026-04-23
2026-01-04 08:00:00+00:00,594.575,32.675,539.375,0.0,0.0,1281.425,561.9000000000001,539.375,-1281.425,-180.14999999999986,None,DK_2,2026-04-23
2026-01-04 09:00:00+00:00,223.875,82.77499999999999,527.8,0.0,0.0,869.5500000000001,141.10000000000002,527.8,-869.5500000000001,-200.6500000000001,None,DK_2,2026-04-23
2026-01-04 10:00:00+00:00,26.875,99.7,321.45,0.0,0.0,595.075,-72.825,321.45,-595.075,-346.45000000000005,None,DK_2,2026-04-23
2026-01-04 11:00:00+00:00,58.849999999999994,275.775,313.85,0.0,0.0,541.225,-216.92499999999998,313.85,-541.225,-444.29999999999995,None,DK_2,2026-04-23
2026-01-04 12:00:00+00:00,46.875,661.45,0.0,30.425,230.25,0.0,-614.575,-30.425,230.25,-414.75,None,DK_2,2026-04-23
2026-01-04 13:00:00+00:00,36.75,583.2,0.0,153.525,151.54999999999998,13.875,-546.45,-153.525,137.67499999999998,-562.3000000000001,None,DK_2,2026-04-23
2026-01-04 14:00:00+00:00,62.425000000000004,628.55,0.0,106.95,81.8,64.85,-566.125,-106.95,16.950000000000003,-656.125,None,DK_2,2026-04-23
2026-01-04 15:00:00+00:00,92.10000000000001,877.25,0.0,165.475,263.525,0.0,-785.15,-165.475,263.525,-687.1,None,DK_2,2026-04-23
2026-01-04 16:00:00+00:00,118.225,789.075,0.0,0.325,0.0,122.05,-670.85,-0.325,-122.05,-793.225,None,DK_2,2026-04-23
2026-01-04 17:00:00+00:00,70.325,312.875,10.95,99.325,0.0,656.85,-242.55,-88.375,-656.85,-987.7750000000001,None,DK_2,2026-04-23
2026-01-04 18:00:00+00:00,75.25,125.1,0.0,174.075,0.0,804.5749999999999,-49.849999999999994,-174.075,-804.5749999999999,-1028.5,None,DK_2,2026-04-23
2026-01-04 19:00:00+00:00,34.05,122.075,37.15,41.65,0.0,916.2,-88.025,-4.5,-916.2,-1008.725,None,DK_2,2026-04-23
2026-01-04 20:00:00+00:00,4.7,85.525,59.725,0.0,0.0,969.85,-80.825,59.725,-969.85,-990.95,None,DK_2,2026-04-23
2026-01-04 21:00:00+00:00,367.5,174.975,0.0,58.15,0.0,1206.225,192.525,-58.15,-1206.225,-1071.85,None,DK_2,2026-04-23
2026-01-04 22:00:00+00:00,335.125,0.0,197.75,6.65,0.0,1247.575,335.125,191.1,-1247.575,-721.35,None,DK_2,2026-04-23
2026-01-04 23:00:00+00:00,120.625,0.0,264.525,0.0,0.0,1280.225,120.625,264.525,-1280.225,-895.0749999999999,None,DK_2,2026-04-23
2026-01-05 00:00:00+00:00,46.525,13.600000000000001,318.475,0.0,0.0,1280.75,32.925,318.475,-1280.75,-929.3499999999999,None,DK_2,2026-04-23
2026-01-05 01:00:00+00:00,306.675,0.0,104.975,16.875,0.0,1282.0,306.675,88.1,-1282.0,-887.225,None,DK_2,2026-04-23
2026-01-05 02:00:00+00:00,474.425,179.325,132.025,0.0,0.0,1282.0,295.1,132.025,-1282.0,-854.875,None,DK_2,2026-04-23
2026-01-05 03:00:00+00:00,444.05,24.7,0.0,50.949999999999996,0.0,1151.125,419.35,-50.949999999999996,-1151.125,-782.7249999999999,None,DK_2,2026-04-23
2026-01-05 04:00:00+00:00,345.375,62.625,16.85,19.925,0.0,981.025,282.75,-3.0749999999999993,-981.025,-701.3499999999999,None,DK_2,2026-04-23
2026-01-05 05:00:00+00:00,503.775,249.625,0.0,201.95,0.0,764.675,254.14999999999998,-201.95,-764.675,-712.4749999999999,None,DK_2,2026-04-23
2026-01-05 06:00:00+00:00,239.625,431.975,0.0,74.55,0.0,599.675,-192.35000000000002,-74.55,-599.675,-866.575,None,DK_2,2026-04-23
2026-01-05 07:00:00+00:00,198.175,913.925,0.0,200.175,0.0,215.575,-715.75,-200.175,-215.575,-1131.5,None,DK_2,2026-04-23
2026-01-05 08:00:00+00:00,136.77499999999998,1095.525,4.35,99.6,0.0,43.875,-958.7500000000001,-95.25,-43.875,-1097.875,None,DK_2,2026-04-23
2026-01-05 09:00:00+00:00,57.400000000000006,1017.35,0.0,261.35,85.39999999999999,0.0,-959.95,-261.35,85.39999999999999,-1135.9,None,DK_2,2026-04-23
2026-01-05 10:00:00+00:00,59.775,1028.025,0.0,219.575,57.925,0.0,-968.2500000000001,-219.575,57.925,-1129.9,None,DK_2,2026-04-23
2026-01-05 11:00:00+00:00,32.85,1016.725,0.0,424.475,184.65,0.0,-983.875,-424.475,184.65,-1223.6999999999998,None,DK_2,2026-04-23
2026-01-05 12:00:00+00:00,11.825,1002.45,0.0,261.15000000000003,106.125,0.0,-990.625,-261.15000000000003,106.125,-1145.65,None,DK_2,2026-04-23
2026-01-05 13:00:00+00:00,56.1,1002.175,0.0,460.125,363.3,0.0,-946.0749999999999,-460.125,363.3,-1042.8999999999999,None,DK_2,2026-04-23
2026-01-05 14:00:00+00:00,60.050000000000004,1026.5,0.0,492.54999999999995,300.725,0.0,-966.45,-492.54999999999995,300.725,-1158.275,None,DK_2,2026-04-23
2026-01-05 15:00:00+00:00,82.42500000000001,1071.65,0.0,358.15,51.725,0.0,-989.2250000000001,-358.15,51.725,-1295.65,None,DK_2,2026-04-23
2026-01-05 16:00:00+00:00,35.475,1035.475,0.0,302.425,0.0,72.6,-999.9999999999999,-302.425,-72.6,-1375.0249999999999,None,DK_2,2026-04-23
2026-01-05 17:00:00+00:00,131.925,1123.975,0.0,353.375,57.375,0.0,-992.05,-353.375,57.375,-1288.05,None,DK_2,2026-04-23
2026-01-05 18:00:00+00:00,87.125,1062.0,0.0,410.925,42.35,0.0,-974.875,-410.925,42.35,-1343.45,None,DK_2,2026-04-23
2026-01-05 19:00:00+00:00,37.425,1011.1,0.0,433.67499999999995,341.275,0.0,-973.6750000000001,-433.67499999999995,341.275,-1066.0749999999998,None,DK_2,2026-04-23
2026-01-05 20:00:00+00:00,81.725,1007.525,0.0,368.20000000000005,420.1,0.0,-925.8,-368.20000000000005,420.1,-873.9,None,DK_2,2026-04-23
2026-01-05 21:00:00+00:00,61.625,587.3,0.0,458.8,181.32500000000002,0.0,-525.675,-458.8,181.32500000000002,-803.1499999999999,None,DK_2,2026-04-23
2026-01-05 22:00:00+00:00,141.925,778.6,34.825,265.8,284.9,0.0,-636.675,-230.97500000000002,284.9,-582.75,None,DK_2,2026-04-23
2026-01-05 23:00:00+00:00,83.225,301.625,88.9,111.475,0.0,984.675,-218.4,-22.57499999999999,-984.675,-1225.6499999999999,None,DK_2,2026-04-23
2026-01-06 00:00:00+00:00,190.225,144.775,1.4,48.95,0.0,1262.125,45.44999999999999,-47.550000000000004,-1262.125,-1264.225,None,DK_2,2026-04-23
2026-01-06 01:00:00+00:00,16.575,68.575,77.675,0.0,0.0,1274.9,-52.0,77.675,-1274.9,-1249.2250000000001,None,DK_2,2026-04-23
2026-01-06 02:00:00+00:00,43.7,341.225,282.05,0.0,0.0,1269.05,-297.52500000000003,282.05,-1269.05,-1284.525,None,DK_2,2026-04-23
2026-01-06 03:00:00+00:00,70.475,351.475,324.925,0.0,0.0,1275.65,-281.0,324.925,-1275.65,-1231.7250000000001,None,DK_2,2026-04-23
2026-01-06 04:00:00+00:00,208.925,194.45,71.075,6.4,0.0,1269.875,14.475000000000023,64.675,-1269.875,-1190.725,None,DK_2,2026-04-23
2026-01-06 05:00:00+00:00,224.9,349.325,26.6,66.525,0.0,1213.6,-124.42499999999998,-39.925000000000004,-1213.6,-1377.9499999999998,None,DK_2,2026-04-23
2026-01-06 06:00:00+00:00,128.4,628.4000000000001,0.0,175.1,0.0,957.8,-500.0000000000001,-175.1,-957.8,-1632.9,None,DK_2,2026-04-23
2026-01-06 07:00:00+00:00,93.75,865.25,167.225,4.025,0.0,1100.2250000000001,-771.5,163.2,-1100.2250000000001,-1708.525,None,DK_2,2026-04-23
2026-01-06 08:00:00+00:00,56.72500000000001,771.85,85.07499999999999,58.25,0.0,1055.675,-715.125,26.82499999999999,-1055.675,-1743.975,None,DK_2,2026-04-23
2026-01-06 09:00:00+00:00,169.1,1006.075,0.0,224.45,0.0,630.55,-836.975,-224.45,-630.55,-1691.975,None,DK_2,2026-04-23
2026-01-06 10:00:00+00:00,303.5,1000.0,0.0,361.175,0.0,534.875,-696.5,-361.175,-534.875,-1592.55,None,DK_2,2026-04-23
2026-01-06 11:00:00+00:00,157.025,1000.0,0.0,317.225,0.0,419.75,-842.975,-317.225,-419.75,-1579.95,None,DK_2,2026-04-23
2026-01-06 12:00:00+00:00,218.17499999999998,1007.475,0.0,324.3,0.0,535.175,-789.3000000000001,-324.3,-535.175,-1648.775,None,DK_2,2026-04-23
2026-01-06 13:00:00+00:00,274.05,1000.0,0.0,198.325,0.0,746.05,-725.95,-198.325,-746.05,-1670.325,None,DK_2,2026-04-23
2026-01-06 14:00:00+00:00,302.25,1000.0,0.0,166.275,0.0,731.625,-697.75,-166.275,-731.625,-1595.65,None,DK_2,2026-04-23
2026-01-06 15:00:00+00:00,358.9,953.6,282.85,0.0,0.0,1254.675,-594.7,282.85,-1254.675,-1566.525,None,DK_2,2026-04-23
2026-01-06 16:00:00+00:00,211.2,899.5,295.825,0.0,0.0,1280.125,-688.3,295.825,-1280.125,-1672.6,None,DK_2,2026-04-23
2026-01-06 17:00:00+00:00,103.875,919.0,248.925,0.0,0.0,1162.0,-815.125,248.925,-1162.0,-1728.2,None,DK_2,2026-04-23
2026-01-06 18:00:00+00:00,364.3,966.3,287.725,0.0,0.0,1230.55,-602.0,287.725,-1230.55,-1544.8249999999998,None,DK_2,2026-04-23
2026-01-06 19:00:00+00:00,694.6500000000001,824.925,231.32500000000002,0.0,0.0,1272.35,-130.27499999999986,231.32500000000002,-1272.35,-1171.2999999999997,None,DK_2,2026-04-23
2026-01-06 20:00:00+00:00,418.2,214.875,34.325,207.975,0.0,1184.975,203.325,-173.64999999999998,-1184.975,-1155.3,None,DK_2,2026-04-23
2026-01-06 21:00:00+00:00,772.175,196.1,10.225000000000001,168.3,0.0,1185.0,576.0749999999999,-158.07500000000002,-1185.0,-767.0000000000001,None,DK_2,2026-04-23
2026-01-06 22:00:00+00:00,800.875,103.75,310.0,0.0,0.0,1282.0,697.125,310.0,-1282.0,-274.875,None,DK_2,2026-04-23
2026-01-06 23:00:00+00:00,880.25,20.775,0.0,410.70000000000005,0.0,1058.125,859.475,-410.70000000000005,-1058.125,-609.35,None,DK_2,2026-04-23
2026-01-07 00:00:00+00:00,880.75,27.725,0.0,293.675,0.0,1073.75,853.025,-293.675,-1073.75,-514.4000000000001,None,DK_2,2026-04-23
2026-01-07 01:00:00+00:00,874.2249999999999,22.174999999999997,0.0,120.9,0.0,1255.825,852.05,-120.9,-1255.825,-524.6750000000001,None,DK_2,2026-04-23
2026-01-07 02:00:00+00:00,855.8,0.0,0.0,142.05,0.0,1241.4,855.8,-142.05,-1241.4,-527.6500000000001,None,DK_2,2026-04-23
2026-01-07 03:00:00+00:00,862.05,0.0,0.0,125.275,0.0,1223.525,862.05,-125.275,-1223.525,-486.7500000000001,None,DK_2,2026-04-23
2026-01-07 04:00:00+00:00,828.75,1.675,0.0,184.8,0.0,1167.65,827.075,-184.8,-1167.65,-525.375,None,DK_2,2026-04-23
2026-01-07 05:00:00+00:00,520.25,236.35,0.0,338.47499999999997,0.0,446.95,283.9,-338.47499999999997,-446.95,-501.525,None,DK_2,2026-04-23
2026-01-07 06:00:00+00:00,99.05,719.5,0.0,498.225,384.525,0.0,-620.45,-498.225,384.525,-734.1500000000002,None,DK_2,2026-04-23
2026-01-07 07:00:00+00:00,322.4,931.55,0.0,284.125,237.975,0.0,-609.15,-284.125,237.975,-655.3,None,DK_2,2026-04-23
2026-01-07 08:00:00+00:00,316.15,871.225,0.0,338.325,203.775,0.0,-555.075,-338.325,203.775,-689.6250000000001,None,DK_2,2026-04-23
2026-01-07 09:00:00+00:00,310.8,931.6,0.0,561.0,549.1,0.0,-620.8,-561.0,549.1,-632.6999999999999,None,DK_2,2026-04-23
2026-01-07 10:00:00+00:00,270.875,866.75,0.0,561.0,638.825,0.0,-595.875,-561.0,638.825,-518.05,None,DK_2,2026-04-23
2026-01-07 11:00:00+00:00,208.025,902.65,0.0,562.0,668.725,0.0,-694.625,-562.0,668.725,-587.9,None,DK_2,2026-04-23
2026-01-07 12:00:00+00:00,98.225,906.525,0.0,552.0,638.725,0.0,-808.3,-552.0,638.725,-721.5749999999999,None,DK_2,2026-04-23
2026-01-07 13:00:00+00:00,55.974999999999994,829.7,0.0,561.0,629.4250000000001,0.0,-773.725,-561.0,629.4250000000001,-705.2999999999998,None,DK_2,2026-04-23
2026-01-07 14:00:00+00:00,149.95,728.7,0.0,512.35,582.075,0.0,-578.75,-512.35,582.075,-509.02499999999986,None,DK_2,2026-04-23
2026-01-07 15:00:00+00:00,41.975,628.625,0.0,411.9,386.425,0.0,-586.65,-411.9,386.425,-612.125,None,DK_2,2026-04-23
2026-01-07 16:00:00+00:00,37.775,595.85,0.0,338.1,80.125,56.599999999999994,-558.075,-338.1,23.525000000000006,-872.6500000000001,None,DK_2,2026-04-23
2026-01-07 17:00:00+00:00,612.975,668.7,0.0,360.5,0.0,503.075,-55.72500000000002,-360.5,-503.075,-919.3,None,DK_2,2026-04-23
2026-01-07 18:00:00+00:00,663.0,632.5,102.75,41.425,0.0,1032.55,30.5,61.325,-1032.55,-940.7249999999999,None,DK_2,2026-04-23
2026-01-07 19:00:00+00:00,726.725,517.375,380.425,0.0,0.0,1190.75,209.35000000000002,380.425,-1190.75,-600.9749999999999,None,DK_2,2026-04-23
2026-01-07 20:00:00+00:00,714.775,197.2,442.95,0.0,0.0,1158.475,517.575,442.95,-1158.475,-197.94999999999982,None,DK_2,2026-04-23
2026-01-07 21:00:00+00:00,672.9,9.9,548.125,0.0,0.0,1084.7,663.0,548.125,-1084.7,126.42499999999995,None,DK_2,2026-04-23
2026-01-07 22:00:00+00:00,665.325,3.125,585.575,0.0,0.0,1153.05,662.2,585.575,-1153.05,94.72500000000014,None,DK_2,2026-04-23
2026-01-07 23:00:00+00:00,671.5,90.7,407.15,0.0,0.0,1279.85,580.8,407.15,-1279.85,-291.9,None,DK_2,2026-04-23
2026-01-08 00:00:00+00:00,684.0,58.900000000000006,286.65,0.0,0.0,1282.0,625.1,286.65,-1282.0,-370.25,None,DK_2,2026-04-23
2026-01-08 01:00:00+00:00,679.5,278.9,432.275,0.0,0.0,1282.0,400.6,432.275,-1282.0,-449.125,None,DK_2,2026-04-23
2026-01-08 02:00:00+00:00,682.375,330.375,564.85,0.0,0.0,1282.0,352.0,564.85,-1282.0,-365.15,None,DK_2,2026-04-23
2026-01-08 03:00:00+00:00,718.1999999999999,39.8,310.025,0.0,0.0,1282.0,678.4,310.025,-1282.0,-293.57500000000005,None,DK_2,2026-04-23
