,ES_FR,FR_ES,ES_PT,PT_ES,ES_FR_net_export,ES_PT_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-30 01:00:00+00:00,1600.0,0.0,0.0,1275.775,1600.0,-1275.775,324.2249999999999,None,ES,2026-04-23
2026-01-30 02:00:00+00:00,1600.0,0.0,0.0,1462.25,1600.0,-1462.25,137.75,None,ES,2026-04-23
2026-01-30 03:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-01-30 04:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-01-30 05:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-01-30 06:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-01-30 07:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-01-30 08:00:00+00:00,1600.0,0.0,0.0,1295.875,1600.0,-1295.875,304.125,None,ES,2026-04-23
2026-01-30 09:00:00+00:00,1600.0,0.0,0.0,1288.65,1600.0,-1288.65,311.3499999999999,None,ES,2026-04-23
2026-01-30 10:00:00+00:00,1600.0,0.0,0.0,1084.1,1600.0,-1084.1,515.9000000000001,None,ES,2026-04-23
2026-01-30 11:00:00+00:00,1600.0,0.0,0.0,1384.5,1600.0,-1384.5,215.5,None,ES,2026-04-23
2026-01-30 12:00:00+00:00,1600.0,0.0,0.0,1480.35,1600.0,-1480.35,119.65000000000009,None,ES,2026-04-23
2026-01-30 13:00:00+00:00,1600.0,0.0,0.0,1460.125,1600.0,-1460.125,139.875,None,ES,2026-04-23
2026-01-30 14:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-01-30 15:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-01-30 16:00:00+00:00,1600.0,0.0,0.0,1499.95,1600.0,-1499.95,100.04999999999995,None,ES,2026-04-23
2026-01-30 17:00:00+00:00,1600.0,0.0,0.0,1361.05,1600.0,-1361.05,238.95000000000005,None,ES,2026-04-23
2026-01-30 18:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-01-30 19:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-01-30 20:00:00+00:00,1600.0,0.0,0.0,1356.8,1600.0,-1356.8,243.20000000000005,None,ES,2026-04-23
2026-01-30 21:00:00+00:00,1600.0,0.0,0.0,1284.05,1600.0,-1284.05,315.95000000000005,None,ES,2026-04-23
2026-01-30 22:00:00+00:00,1600.0,0.0,0.0,1148.4,1600.0,-1148.4,451.5999999999999,None,ES,2026-04-23
2026-01-30 23:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-01-31 00:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-01-31 01:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-01-31 02:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-01-31 03:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-01-31 04:00:00+00:00,1600.0,0.0,0.0,1335.325,1600.0,-1335.325,264.67499999999995,None,ES,2026-04-23
2026-01-31 05:00:00+00:00,1600.0,0.0,0.0,1470.8,1600.0,-1470.8,129.20000000000005,None,ES,2026-04-23
2026-01-31 06:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-01-31 07:00:00+00:00,1600.0,0.0,0.0,1499.925,1600.0,-1499.925,100.07500000000005,None,ES,2026-04-23
2026-01-31 08:00:00+00:00,1600.0,0.0,0.0,990.2,1600.0,-990.2,609.8,None,ES,2026-04-23
2026-01-31 09:00:00+00:00,1600.0,0.0,0.0,473.9,1600.0,-473.9,1126.1,None,ES,2026-04-23
2026-01-31 10:00:00+00:00,1600.0,0.0,0.0,108.85,1600.0,-108.85,1491.15,None,ES,2026-04-23
2026-01-31 11:00:00+00:00,1600.0,0.0,232.97500000000002,0.0,1600.0,232.97500000000002,1832.975,None,ES,2026-04-23
2026-01-31 12:00:00+00:00,1600.025,0.025,0.0,81.875,1600.0,-81.875,1518.125,None,ES,2026-04-23
2026-01-31 13:00:00+00:00,1600.0,0.0,38.3,12.65,1600.0,25.65,1625.65,None,ES,2026-04-23
2026-01-31 14:00:00+00:00,1600.0,0.0,122.35,0.0,1600.0,122.35,1722.35,None,ES,2026-04-23
2026-01-31 15:00:00+00:00,1600.0,0.0,137.15,7.9,1600.0,129.25,1729.25,None,ES,2026-04-23
2026-01-31 16:00:00+00:00,1600.0,0.0,15.95,595.7,1600.0,-579.75,1020.25,None,ES,2026-04-23
2026-01-31 17:00:00+00:00,1600.0,0.0,0.0,543.625,1600.0,-543.625,1056.375,None,ES,2026-04-23
2026-01-31 18:00:00+00:00,1600.0,0.0,0.0,785.9,1600.0,-785.9,814.1,None,ES,2026-04-23
2026-01-31 19:00:00+00:00,1600.0,0.0,0.0,841.45,1600.0,-841.45,758.55,None,ES,2026-04-23
2026-01-31 20:00:00+00:00,1600.0,0.0,0.0,970.725,1600.0,-970.725,629.275,None,ES,2026-04-23
2026-01-31 21:00:00+00:00,1600.0,0.0,0.0,772.775,1600.0,-772.775,827.225,None,ES,2026-04-23
2026-01-31 22:00:00+00:00,1600.0,0.0,0.0,597.225,1600.0,-597.225,1002.775,None,ES,2026-04-23
2026-01-31 23:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-01 00:00:00+00:00,1600.0,0.0,0.0,1298.8,1600.0,-1298.8,301.20000000000005,None,ES,2026-04-23
2026-02-01 01:00:00+00:00,1600.0,0.0,0.0,1457.0,1600.0,-1457.0,143.0,None,ES,2026-04-23
2026-02-01 02:00:00+00:00,1600.0,0.0,0.0,1338.2,1600.0,-1338.2,261.79999999999995,None,ES,2026-04-23
2026-02-01 03:00:00+00:00,1600.0,0.0,0.0,1288.9,1600.0,-1288.9,311.0999999999999,None,ES,2026-04-23
2026-02-01 04:00:00+00:00,1600.0,0.0,0.0,1391.575,1600.0,-1391.575,208.42499999999995,None,ES,2026-04-23
2026-02-01 05:00:00+00:00,1600.0,0.0,0.0,1448.425,1600.0,-1448.425,151.57500000000005,None,ES,2026-04-23
2026-02-01 06:00:00+00:00,1600.0,0.0,0.0,1488.7,1600.0,-1488.7,111.29999999999995,None,ES,2026-04-23
2026-02-01 07:00:00+00:00,1600.0,0.0,0.0,1486.275,1600.0,-1486.275,113.72499999999991,None,ES,2026-04-23
2026-02-01 08:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-01 09:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-01 10:00:00+00:00,1600.0,0.0,0.0,1495.75,1600.0,-1495.75,104.25,None,ES,2026-04-23
2026-02-01 11:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-01 12:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-01 13:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-01 14:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-01 15:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-01 16:00:00+00:00,1601.2,1.2,0.0,1000.0,1600.0,-1000.0,600.0,None,ES,2026-04-23
2026-02-01 17:00:00+00:00,1600.075,49.175,0.0,1000.0,1550.9,-1000.0,550.9000000000001,None,ES,2026-04-23
2026-02-01 18:00:00+00:00,1601.85,74.15,0.0,1000.0,1527.6999999999998,-1000.0,527.6999999999998,None,ES,2026-04-23
2026-02-01 19:00:00+00:00,1555.25,205.7,0.0,1000.0,1349.55,-1000.0,349.54999999999995,None,ES,2026-04-23
2026-02-01 20:00:00+00:00,1678.625,683.75,0.0,1000.0,994.875,-1000.0,-5.125,None,ES,2026-04-23
2026-02-01 21:00:00+00:00,1600.0,67.525,0.0,1000.0,1532.475,-1000.0,532.4749999999999,None,ES,2026-04-23
2026-02-01 22:00:00+00:00,1600.0,0.0,0.0,1000.0,1600.0,-1000.0,600.0,None,ES,2026-04-23
2026-02-01 23:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-02 00:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-02 01:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-02 02:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-02 03:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-02 04:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-02 05:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-02 06:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-02 07:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-02 08:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-02 09:00:00+00:00,1600.0,0.0,0.0,1474.5,1600.0,-1474.5,125.5,None,ES,2026-04-23
2026-02-02 10:00:00+00:00,1600.0,0.0,0.0,1469.275,1600.0,-1469.275,130.7249999999999,None,ES,2026-04-23
2026-02-02 11:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-02 12:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-02 13:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-02 14:00:00+00:00,1600.0,0.0,0.0,1493.975,1600.0,-1493.975,106.02500000000009,None,ES,2026-04-23
2026-02-02 15:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-02 16:00:00+00:00,1600.0,0.0,0.0,1000.0,1600.0,-1000.0,600.0,None,ES,2026-04-23
2026-02-02 17:00:00+00:00,1600.0,0.0,0.0,1000.0,1600.0,-1000.0,600.0,None,ES,2026-04-23
2026-02-02 18:00:00+00:00,1600.0,0.0,0.0,1000.0,1600.0,-1000.0,600.0,None,ES,2026-04-23
2026-02-02 19:00:00+00:00,1600.0,16.025000000000002,0.0,1000.0,1583.975,-1000.0,583.9749999999999,None,ES,2026-04-23
2026-02-02 20:00:00+00:00,1600.0,0.0,0.0,1000.0,1600.0,-1000.0,600.0,None,ES,2026-04-23
2026-02-02 21:00:00+00:00,1600.0,0.0,0.0,980.35,1600.0,-980.35,619.65,None,ES,2026-04-23
2026-02-02 22:00:00+00:00,1600.0,0.0,0.0,572.725,1600.0,-572.725,1027.275,None,ES,2026-04-23
2026-02-02 23:00:00+00:00,1600.0,0.0,0.0,1279.9,1600.0,-1279.9,320.0999999999999,None,ES,2026-04-23
2026-02-03 00:00:00+00:00,1600.0,0.0,0.0,1095.675,1600.0,-1095.675,504.32500000000005,None,ES,2026-04-23
2026-02-03 01:00:00+00:00,1600.0,0.0,0.0,1166.05,1600.0,-1166.05,433.95000000000005,None,ES,2026-04-23
2026-02-03 02:00:00+00:00,1600.0,0.0,0.0,1395.225,1600.0,-1395.225,204.7750000000001,None,ES,2026-04-23
2026-02-03 03:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-03 04:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-03 05:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-03 06:00:00+00:00,1600.0,41.625,0.0,1500.0,1558.375,-1500.0,58.375,None,ES,2026-04-23
2026-02-03 07:00:00+00:00,1600.0,0.6,0.0,1500.0,1599.4,-1500.0,99.40000000000009,None,ES,2026-04-23
2026-02-03 08:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-03 09:00:00+00:00,1600.0,4.35,0.0,1500.0,1595.65,-1500.0,95.65000000000009,None,ES,2026-04-23
2026-02-03 10:00:00+00:00,1600.0,0.0,0.0,1486.45,1600.0,-1486.45,113.54999999999995,None,ES,2026-04-23
2026-02-03 11:00:00+00:00,1600.0,5.475,0.0,1500.0,1594.525,-1500.0,94.52500000000009,None,ES,2026-04-23
2026-02-03 12:00:00+00:00,1600.15,0.15,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-03 13:00:00+00:00,1600.0,0.0,0.0,1386.15,1600.0,-1386.15,213.8499999999999,None,ES,2026-04-23
2026-02-03 14:00:00+00:00,1600.0,0.0,0.0,1220.9250000000002,1600.0,-1220.9250000000002,379.0749999999998,None,ES,2026-04-23
2026-02-03 15:00:00+00:00,1600.0,0.0,0.0,1290.95,1600.0,-1290.95,309.04999999999995,None,ES,2026-04-23
2026-02-03 16:00:00+00:00,1600.0,3.4,0.0,1000.0,1596.6,-1000.0,596.5999999999999,None,ES,2026-04-23
2026-02-03 17:00:00+00:00,1600.0,5.225,0.0,1000.0,1594.775,-1000.0,594.7750000000001,None,ES,2026-04-23
2026-02-03 18:00:00+00:00,1568.15,161.225,0.0,1000.0,1406.9250000000002,-1000.0,406.9250000000002,None,ES,2026-04-23
2026-02-03 19:00:00+00:00,1414.275,187.75,0.0,997.35,1226.525,-997.35,229.17500000000007,None,ES,2026-04-23
2026-02-03 20:00:00+00:00,1375.625,98.975,0.0,1000.0,1276.65,-1000.0,276.6500000000001,None,ES,2026-04-23
2026-02-03 21:00:00+00:00,1600.0,13.7,0.0,994.6,1586.3,-994.6,591.6999999999999,None,ES,2026-04-23
2026-02-03 22:00:00+00:00,1600.0,6.075,0.0,875.475,1593.925,-875.475,718.4499999999999,None,ES,2026-04-23
2026-02-03 23:00:00+00:00,1600.175,0.175,0.0,1396.6,1600.0,-1396.6,203.4000000000001,None,ES,2026-04-23
2026-02-04 00:00:00+00:00,1600.0,0.0,0.0,1397.3,1600.0,-1397.3,202.70000000000005,None,ES,2026-04-23
2026-02-04 01:00:00+00:00,1600.0,0.0,0.0,1496.9,1600.0,-1496.9,103.09999999999991,None,ES,2026-04-23
2026-02-04 02:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-04 03:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-04 04:00:00+00:00,1600.0,0.0,0.0,1408.35,1600.0,-1408.35,191.6500000000001,None,ES,2026-04-23
2026-02-04 05:00:00+00:00,1600.0,0.0,0.0,1383.925,1600.0,-1383.925,216.07500000000005,None,ES,2026-04-23
2026-02-04 06:00:00+00:00,1600.0,0.0,0.0,1428.925,1600.0,-1428.925,171.07500000000005,None,ES,2026-04-23
2026-02-04 07:00:00+00:00,1100.0,0.0,0.0,1500.0,1100.0,-1500.0,-400.0,None,ES,2026-04-23
2026-02-04 08:00:00+00:00,1100.0,0.0,0.0,1500.0,1100.0,-1500.0,-400.0,None,ES,2026-04-23
2026-02-04 09:00:00+00:00,1100.0,0.0,0.0,964.75,1100.0,-964.75,135.25,None,ES,2026-04-23
2026-02-04 10:00:00+00:00,1100.0,0.0,35.575,215.225,1100.0,-179.64999999999998,920.35,None,ES,2026-04-23
2026-02-04 11:00:00+00:00,1100.0,0.0,286.65,0.0,1100.0,286.65,1386.65,None,ES,2026-04-23
2026-02-04 12:00:00+00:00,1100.0,0.0,0.0,144.55,1100.0,-144.55,955.45,None,ES,2026-04-23
2026-02-04 13:00:00+00:00,1600.0,0.0,0.0,562.025,1600.0,-562.025,1037.975,None,ES,2026-04-23
2026-02-04 14:00:00+00:00,1600.0,0.0,0.0,261.25,1600.0,-261.25,1338.75,None,ES,2026-04-23
2026-02-04 15:00:00+00:00,1600.0,0.0,0.0,575.575,1600.0,-575.575,1024.425,None,ES,2026-04-23
2026-02-04 16:00:00+00:00,1600.0,0.0,0.0,929.8,1600.0,-929.8,670.2,None,ES,2026-04-23
2026-02-04 17:00:00+00:00,1600.0,0.0,0.0,891.475,1600.0,-891.475,708.525,None,ES,2026-04-23
2026-02-04 18:00:00+00:00,1600.0,0.0,0.0,991.9749999999999,1600.0,-991.9749999999999,608.0250000000001,None,ES,2026-04-23
2026-02-04 19:00:00+00:00,1695.15,95.15,0.0,999.1,1600.0,-999.1,600.9,None,ES,2026-04-23
2026-02-04 20:00:00+00:00,1683.8249999999998,86.75,0.0,995.15,1597.0749999999998,-995.15,601.9249999999998,None,ES,2026-04-23
2026-02-04 21:00:00+00:00,1600.0,0.0,0.0,992.925,1600.0,-992.925,607.075,None,ES,2026-04-23
2026-02-04 22:00:00+00:00,1600.0,0.0,0.0,645.825,1600.0,-645.825,954.175,None,ES,2026-04-23
2026-02-04 23:00:00+00:00,1600.0,0.0,0.0,1472.55,1600.0,-1472.55,127.45000000000005,None,ES,2026-04-23
2026-02-05 00:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-05 01:00:00+00:00,1600.0,0.0,0.0,1476.85,1600.0,-1476.85,123.15000000000009,None,ES,2026-04-23
2026-02-05 02:00:00+00:00,1610.15,10.15,0.0,1470.975,1600.0,-1470.975,129.0250000000001,None,ES,2026-04-23
2026-02-05 03:00:00+00:00,1606.4,23.45,0.0,1500.0,1582.95,-1500.0,82.95000000000005,None,ES,2026-04-23
2026-02-05 04:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-05 05:00:00+00:00,1550.0,0.0,0.0,1500.0,1550.0,-1500.0,50.0,None,ES,2026-04-23
2026-02-05 06:00:00+00:00,1550.0,0.0,0.0,1500.0,1550.0,-1500.0,50.0,None,ES,2026-04-23
2026-02-05 07:00:00+00:00,1550.0,0.0,0.0,1500.0,1550.0,-1500.0,50.0,None,ES,2026-04-23
2026-02-05 08:00:00+00:00,1550.0,0.0,0.0,1476.625,1550.0,-1476.625,73.375,None,ES,2026-04-23
2026-02-05 09:00:00+00:00,1550.0,0.0,0.0,1495.1,1550.0,-1495.1,54.90000000000009,None,ES,2026-04-23
2026-02-05 10:00:00+00:00,1600.0,0.0,0.0,1242.55,1600.0,-1242.55,357.45000000000005,None,ES,2026-04-23
2026-02-05 11:00:00+00:00,1600.0,0.0,0.0,625.625,1600.0,-625.625,974.375,None,ES,2026-04-23
2026-02-05 12:00:00+00:00,1600.0,0.0,0.0,323.95,1600.0,-323.95,1276.05,None,ES,2026-04-23
2026-02-05 13:00:00+00:00,1600.0,0.0,0.0,320.3,1600.0,-320.3,1279.7,None,ES,2026-04-23
2026-02-05 14:00:00+00:00,1600.0,0.0,232.125,0.0,1600.0,232.125,1832.125,None,ES,2026-04-23
2026-02-05 15:00:00+00:00,1600.0,0.0,0.0,503.95,1600.0,-503.95,1096.05,None,ES,2026-04-23
2026-02-05 16:00:00+00:00,1600.0,0.0,0.0,937.925,1600.0,-937.925,662.075,None,ES,2026-04-23
2026-02-05 17:00:00+00:00,1600.0,0.0,0.0,480.175,1600.0,-480.175,1119.825,None,ES,2026-04-23
2026-02-05 18:00:00+00:00,1600.0,0.0,0.0,500.0,1600.0,-500.0,1100.0,None,ES,2026-04-23
2026-02-05 19:00:00+00:00,1600.0,0.0,0.0,500.0,1600.0,-500.0,1100.0,None,ES,2026-04-23
2026-02-05 20:00:00+00:00,1600.0,0.0,0.0,500.0,1600.0,-500.0,1100.0,None,ES,2026-04-23
2026-02-05 21:00:00+00:00,1600.0,0.0,0.0,470.225,1600.0,-470.225,1129.775,None,ES,2026-04-23
2026-02-05 22:00:00+00:00,1600.0,0.0,0.0,322.1,1600.0,-322.1,1277.9,None,ES,2026-04-23
2026-02-05 23:00:00+00:00,1600.0,0.0,0.0,470.70000000000005,1600.0,-470.70000000000005,1129.3,None,ES,2026-04-23
2026-02-06 00:00:00+00:00,1600.0,0.0,0.0,787.125,1600.0,-787.125,812.875,None,ES,2026-04-23
2026-02-06 01:00:00+00:00,1600.0,0.0,0.0,809.925,1600.0,-809.925,790.075,None,ES,2026-04-23
2026-02-06 02:00:00+00:00,1600.25,0.25,0.0,840.475,1600.0,-840.475,759.525,None,ES,2026-04-23
2026-02-06 03:00:00+00:00,1600.025,0.025,0.0,851.5,1600.0,-851.5,748.5,None,ES,2026-04-23
2026-02-06 04:00:00+00:00,1600.0,0.0,0.0,759.325,1600.0,-759.325,840.675,None,ES,2026-04-23
2026-02-06 05:00:00+00:00,1600.0,0.0,0.0,1402.325,1600.0,-1402.325,197.67499999999995,None,ES,2026-04-23
2026-02-06 06:00:00+00:00,1600.0,0.0,0.0,1493.9,1600.0,-1493.9,106.09999999999991,None,ES,2026-04-23
2026-02-06 07:00:00+00:00,1600.0,0.0,0.0,1500.0,1600.0,-1500.0,100.0,None,ES,2026-04-23
2026-02-06 08:00:00+00:00,1600.0,0.0,0.0,764.725,1600.0,-764.725,835.275,None,ES,2026-04-23
2026-02-06 09:00:00+00:00,1600.0,0.0,0.0,489.77500000000003,1600.0,-489.77500000000003,1110.225,None,ES,2026-04-23
2026-02-06 10:00:00+00:00,1600.0,0.0,38.4,96.05,1600.0,-57.65,1542.35,None,ES,2026-04-23
2026-02-06 11:00:00+00:00,1600.0,4.825,264.425,0.0,1595.175,264.425,1859.6,None,ES,2026-04-23
2026-02-06 12:00:00+00:00,1608.125,47.225,111.275,0.0,1560.9,111.275,1672.1750000000002,None,ES,2026-04-23
2026-02-06 13:00:00+00:00,1600.0,0.0,0.0,55.4,1600.0,-55.4,1544.6,None,ES,2026-04-23
2026-02-06 14:00:00+00:00,1600.0,139.55,63.025,13.975,1460.45,49.05,1509.5,None,ES,2026-04-23
2026-02-06 15:00:00+00:00,1600.1,0.1,8.675,279.15,1600.0,-270.47499999999997,1329.525,None,ES,2026-04-23
2026-02-06 16:00:00+00:00,1600.0,0.0,0.0,963.925,1600.0,-963.925,636.075,None,ES,2026-04-23
2026-02-06 17:00:00+00:00,1600.0,0.0,0.0,500.0,1600.0,-500.0,1100.0,None,ES,2026-04-23
2026-02-06 18:00:00+00:00,1600.0,0.0,0.0,500.0,1600.0,-500.0,1100.0,None,ES,2026-04-23
2026-02-06 19:00:00+00:00,1649.9,339.85,0.0,500.0,1310.0500000000002,-500.0,810.0500000000002,None,ES,2026-04-23
2026-02-06 20:00:00+00:00,1600.0,395.45,0.0,500.0,1204.55,-500.0,704.55,None,ES,2026-04-23
2026-02-06 21:00:00+00:00,1603.575,47.35,0.0,500.0,1556.2250000000001,-500.0,1056.2250000000001,None,ES,2026-04-23
2026-02-06 22:00:00+00:00,1600.0,1.675,0.0,500.0,1598.325,-500.0,1098.325,None,ES,2026-04-23
2026-02-06 23:00:00+00:00,1600.0,0.0,0.0,602.35,1600.0,-602.35,997.65,None,ES,2026-04-23
2026-02-07 00:00:00+00:00,1600.0,9.075,174.15,0.0,1590.925,174.15,1765.075,None,ES,2026-04-23
2026-02-07 01:00:00+00:00,1600.0,11.5,214.47500000000002,0.0,1588.5,214.47500000000002,1802.975,None,ES,2026-04-23
2026-02-07 02:00:00+00:00,1600.0,5.675,619.3,0.0,1594.325,619.3,2213.625,None,ES,2026-04-23
2026-02-07 03:00:00+00:00,1600.0,98.65,767.775,0.0,1501.35,767.775,2269.125,None,ES,2026-04-23
2026-02-07 04:00:00+00:00,1600.0,0.0,654.4,0.0,1600.0,654.4,2254.4,None,ES,2026-04-23
2026-02-07 05:00:00+00:00,1600.0,0.0,136.55,139.725,1600.0,-3.174999999999983,1596.825,None,ES,2026-04-23
2026-02-07 06:00:00+00:00,1600.0,0.0,0.0,719.45,1600.0,-719.45,880.55,None,ES,2026-04-23
2026-02-07 07:00:00+00:00,1600.0,0.0,0.0,774.55,1600.0,-774.55,825.45,None,ES,2026-04-23
2026-02-07 08:00:00+00:00,1600.0,0.0,0.0,677.675,1600.0,-677.675,922.325,None,ES,2026-04-23
2026-02-07 09:00:00+00:00,1601.475,118.5,35.425,255.72500000000002,1482.975,-220.3,1262.675,None,ES,2026-04-23
2026-02-07 10:00:00+00:00,1600.0,626.975,253.275,0.0,973.025,253.275,1226.3,None,ES,2026-04-23
2026-02-07 11:00:00+00:00,1608.15,659.25,101.75,130.125,948.9000000000001,-28.375,920.5250000000001,None,ES,2026-04-23
2026-02-07 12:00:00+00:00,1623.7,604.475,0.0,414.325,1019.225,-414.325,604.9000000000001,None,ES,2026-04-23
2026-02-07 13:00:00+00:00,1645.05,182.3,0.0,1221.575,1462.75,-1221.575,241.17499999999995,None,ES,2026-04-23
2026-02-07 14:00:00+00:00,1712.35,112.35,0.0,1497.925,1600.0,-1497.925,102.07500000000005,None,ES,2026-04-23
2026-02-07 15:00:00+00:00,1602.1,2.1,0.0,1495.0,1600.0,-1495.0,105.0,None,ES,2026-04-23
2026-02-07 16:00:00+00:00,1600.0,0.0,0.0,1000.0,1600.0,-1000.0,600.0,None,ES,2026-04-23
2026-02-07 17:00:00+00:00,1600.0,0.0,0.0,500.0,1600.0,-500.0,1100.0,None,ES,2026-04-23
2026-02-07 18:00:00+00:00,1600.0,0.0,0.0,500.0,1600.0,-500.0,1100.0,None,ES,2026-04-23
2026-02-07 19:00:00+00:00,1600.0,0.0,0.0,500.0,1600.0,-500.0,1100.0,None,ES,2026-04-23
2026-02-07 20:00:00+00:00,1610.525,46.225,0.0,482.875,1564.3000000000002,-482.875,1081.4250000000002,None,ES,2026-04-23
2026-02-07 21:00:00+00:00,1600.0,0.0,0.0,486.925,1600.0,-486.925,1113.075,None,ES,2026-04-23
2026-02-07 22:00:00+00:00,1600.0,0.0,0.0,454.7,1600.0,-454.7,1145.3,None,ES,2026-04-23
2026-02-07 23:00:00+00:00,1800.0,0.0,0.0,1000.0,1800.0,-1000.0,800.0,None,ES,2026-04-23
2026-02-08 00:00:00+00:00,1800.0,0.0,0.0,1397.875,1800.0,-1397.875,402.125,None,ES,2026-04-23
2026-02-08 01:00:00+00:00,1800.025,0.025,0.0,1410.55,1800.0,-1410.55,389.45000000000005,None,ES,2026-04-23
2026-02-08 02:00:00+00:00,1800.0,0.0,0.0,1217.025,1800.0,-1217.025,582.9749999999999,None,ES,2026-04-23
2026-02-08 03:00:00+00:00,1800.0,0.0,0.0,1203.575,1800.0,-1203.575,596.425,None,ES,2026-04-23
2026-02-08 04:00:00+00:00,1800.0,0.0,0.0,1248.9,1800.0,-1248.9,551.0999999999999,None,ES,2026-04-23
