,NO_3_NO_1,NO_1_NO_3,NO_3_NO_4,NO_4_NO_3,NO_3_NO_5,NO_5_NO_3,NO_3_SE_2,SE_2_NO_3,NO_3_NO_1_net_export,NO_3_NO_4_net_export,NO_3_NO_5_net_export,NO_3_SE_2_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,3225.75,0.0,154.1,1726.0,0.025,155.2,0.0,1389.125,3225.75,-1571.9,-155.17499999999998,-1389.125,109.54999999999995,None,NO_3,2026-04-23
2026-01-01 01:00:00+00:00,1055.075,134.875,497.35,469.55,0.0,211.65,0.0,776.275,920.2,27.80000000000001,-211.65,-776.275,-39.924999999999955,None,NO_3,2026-04-23
2026-01-01 02:00:00+00:00,3884.75,0.0,272.275,3457.9,0.0,228.9,0.0,852.425,3884.75,-3185.625,-228.9,-852.425,-382.19999999999993,None,NO_3,2026-04-23
2026-01-01 03:00:00+00:00,1313.95,438.15,1166.575,0.0,0.0,0.0,0.0,2628.25,875.8000000000001,1166.575,0.0,-2628.25,-585.875,None,NO_3,2026-04-23
2026-01-01 04:00:00+00:00,3341.625,124.35,1230.35,0.0,0.0,1114.65,0.0,4044.725,3217.275,1230.35,-1114.65,-4044.725,-711.75,None,NO_3,2026-04-23
2026-01-01 05:00:00+00:00,1403.875,208.875,278.05,548.625,334.525,0.0,0.0,2101.25,1195.0,-270.575,334.525,-2101.25,-842.3000000000002,None,NO_3,2026-04-23
2026-01-01 06:00:00+00:00,1426.475,57.775,455.725,547.85,0.0,488.175,0.0,1544.85,1368.6999999999998,-92.125,-488.175,-1544.85,-756.45,None,NO_3,2026-04-23
2026-01-01 07:00:00+00:00,2765.5,0.0,0.0,1725.45,0.0,312.55,0.0,1418.2,2765.5,-1725.45,-312.55,-1418.2,-690.7,None,NO_3,2026-04-23
2026-01-01 08:00:00+00:00,1507.15,325.275,0.0,0.0,0.0,460.2,0.0,1500.3,1181.875,0.0,-460.2,-1500.3,-778.625,None,NO_3,2026-04-23
2026-01-01 09:00:00+00:00,3210.975,0.0,87.375,1280.975,0.0,437.925,0.0,2297.425,3210.975,-1193.6,-437.925,-2297.425,-717.9750000000001,None,NO_3,2026-04-23
2026-01-01 10:00:00+00:00,3421.95,0.0,0.0,1359.775,0.0,1044.5,0.0,1665.65,3421.95,-1359.775,-1044.5,-1665.65,-647.9750000000004,None,NO_3,2026-04-23
2026-01-01 11:00:00+00:00,1072.65,247.3,0.075,1312.475,0.0,163.5,0.0,0.0,825.3500000000001,-1312.3999999999999,-163.5,0.0,-650.5499999999997,None,NO_3,2026-04-23
2026-01-01 12:00:00+00:00,1297.55,180.625,0.0,1350.675,0.0,359.025,0.0,0.0,1116.925,-1350.675,-359.025,0.0,-592.775,None,NO_3,2026-04-23
2026-01-01 13:00:00+00:00,1092.675,132.225,0.0,663.5,0.0,186.95,0.0,638.475,960.4499999999999,-663.5,-186.95,-638.475,-528.4750000000001,None,NO_3,2026-04-23
2026-01-01 14:00:00+00:00,1724.325,107.825,0.0,1912.175,0.0,113.8,0.0,0.0,1616.5,-1912.175,-113.8,0.0,-409.47499999999997,None,NO_3,2026-04-23
2026-01-01 15:00:00+00:00,2576.7,200.275,0.0,637.6,0.0,55.7,0.0,2090.925,2376.4249999999997,-637.6,-55.7,-2090.925,-407.8000000000004,None,NO_3,2026-04-23
2026-01-01 16:00:00+00:00,532.8,273.525,0.0,0.05,0.0,0.0,0.0,627.45,259.275,-0.05,0.0,-627.45,-368.2250000000001,None,NO_3,2026-04-23
2026-01-01 17:00:00+00:00,1494.925,99.375,0.0,1261.225,0.0,99.975,0.0,416.725,1395.55,-1261.225,-99.975,-416.725,-382.375,None,NO_3,2026-04-23
2026-01-01 18:00:00+00:00,926.275,230.0,0.0,579.575,0.0,0.0,0.0,580.45,696.275,-579.575,0.0,-580.45,-463.7500000000001,None,NO_3,2026-04-23
2026-01-01 19:00:00+00:00,2826.45,124.4,0.0,363.7,10.35,0.35,0.0,2861.05,2702.0499999999997,-363.7,10.0,-2861.05,-512.7000000000003,None,NO_3,2026-04-23
2026-01-01 20:00:00+00:00,1308.575,120.55,0.0,1690.975,36.225,5.35,0.0,0.0,1188.025,-1690.975,30.875,0.0,-472.0749999999998,None,NO_3,2026-04-23
2026-01-01 21:00:00+00:00,1608.975,0.0,0.0,1238.925,0.0,373.65,0.0,429.225,1608.975,-1238.925,-373.65,-429.225,-432.82500000000005,None,NO_3,2026-04-23
2026-01-01 22:00:00+00:00,1862.85,0.0,0.0,1314.8,0.0,0.0,0.0,1057.325,1862.85,-1314.8,0.0,-1057.325,-509.2750000000001,None,NO_3,2026-04-23
2026-01-01 23:00:00+00:00,1740.35,0.0,0.0,38.15,0.0,0.0,0.0,2401.25,1740.35,-38.15,0.0,-2401.25,-699.0500000000002,None,NO_3,2026-04-23
2026-01-02 00:00:00+00:00,1622.675,0.0,0.0,79.85,0.0,0.0,0.0,2386.3,1622.675,-79.85,0.0,-2386.3,-843.4750000000001,None,NO_3,2026-04-23
2026-01-02 01:00:00+00:00,1446.55,0.0,0.0,0.025,0.0,0.0,0.0,2408.725,1446.55,-0.025,0.0,-2408.725,-962.2,None,NO_3,2026-04-23
2026-01-02 02:00:00+00:00,1234.6,0.0,0.0,0.025,0.0,0.0,0.0,2456.725,1234.6,-0.025,0.0,-2456.725,-1222.15,None,NO_3,2026-04-23
2026-01-02 03:00:00+00:00,1409.75,0.0,0.0,91.05,0.0,0.0,0.0,2419.25,1409.75,-91.05,0.0,-2419.25,-1100.55,None,NO_3,2026-04-23
2026-01-02 04:00:00+00:00,1649.825,0.0,0.0,156.075,0.0,0.0,0.0,2376.6,1649.825,-156.075,0.0,-2376.6,-882.8499999999999,None,NO_3,2026-04-23
2026-01-02 05:00:00+00:00,1685.175,0.0,0.0,534.6,0.0,0.0,0.0,1824.975,1685.175,-534.6,0.0,-1824.975,-674.4000000000001,None,NO_3,2026-04-23
2026-01-02 06:00:00+00:00,898.2,0.0,0.0,461.85,0.0,4.15,0.0,1008.25,898.2,-461.85,-4.15,-1008.25,-576.05,None,NO_3,2026-04-23
2026-01-02 07:00:00+00:00,804.45,0.0,0.0,563.35,0.0,0.0,0.0,895.25,804.45,-563.35,0.0,-895.25,-654.15,None,NO_3,2026-04-23
2026-01-02 08:00:00+00:00,800.925,0.0,0.0,722.7,0.0,0.0,0.0,852.275,800.925,-722.7,0.0,-852.275,-774.0500000000001,None,NO_3,2026-04-23
2026-01-02 09:00:00+00:00,1247.775,0.0,0.0,939.075,0.0,0.0,0.0,1167.55,1247.775,-939.075,0.0,-1167.55,-858.8499999999999,None,NO_3,2026-04-23
2026-01-02 10:00:00+00:00,1226.275,0.0,0.0,936.2,0.0,0.0,0.0,1203.125,1226.275,-936.2,0.0,-1203.125,-913.05,None,NO_3,2026-04-23
2026-01-02 11:00:00+00:00,1298.4,0.0,0.0,920.625,0.0,0.05,0.0,1260.75,1298.4,-920.625,-0.05,-1260.75,-883.0249999999999,None,NO_3,2026-04-23
2026-01-02 12:00:00+00:00,1340.325,0.0,0.0,933.775,0.0,0.0,0.0,1365.075,1340.325,-933.775,0.0,-1365.075,-958.525,None,NO_3,2026-04-23
2026-01-02 13:00:00+00:00,1326.725,0.0,0.0,832.525,0.0,0.0,0.0,1456.075,1326.725,-832.525,0.0,-1456.075,-961.8750000000001,None,NO_3,2026-04-23
2026-01-02 14:00:00+00:00,1630.1,0.0,0.0,1039.525,0.0,0.0,0.0,1528.925,1630.1,-1039.525,0.0,-1528.925,-938.3500000000001,None,NO_3,2026-04-23
2026-01-02 15:00:00+00:00,1741.25,0.0,0.0,1108.05,0.0,0.0,0.0,1614.475,1741.25,-1108.05,0.0,-1614.475,-981.2749999999999,None,NO_3,2026-04-23
2026-01-02 16:00:00+00:00,1700.025,0.0,0.0,1073.9,0.0,0.0,0.0,1555.125,1700.025,-1073.9,0.0,-1555.125,-929.0,None,NO_3,2026-04-23
2026-01-02 17:00:00+00:00,2059.55,0.0,0.0,1072.225,0.0,0.0,0.0,1896.45,2059.55,-1072.225,0.0,-1896.45,-909.1249999999998,None,NO_3,2026-04-23
2026-01-02 18:00:00+00:00,2189.625,0.0,0.0,1009.725,0.0,0.0,0.0,2077.55,2189.625,-1009.725,0.0,-2077.55,-897.6500000000001,None,NO_3,2026-04-23
2026-01-02 19:00:00+00:00,2288.95,0.0,0.0,1007.325,0.0,0.0,0.0,2122.9,2288.95,-1007.325,0.0,-2122.9,-841.2750000000003,None,NO_3,2026-04-23
2026-01-02 20:00:00+00:00,2260.575,0.0,0.0,983.75,0.0,0.0,0.0,2090.275,2260.575,-983.75,0.0,-2090.275,-813.4500000000003,None,NO_3,2026-04-23
2026-01-02 21:00:00+00:00,2352.375,0.0,0.0,584.15,0.0,0.3,0.0,2452.825,2352.375,-584.15,-0.3,-2452.825,-684.8999999999999,None,NO_3,2026-04-23
2026-01-02 22:00:00+00:00,2401.3,0.0,0.0,282.425,0.0,0.0,0.0,2755.4,2401.3,-282.425,0.0,-2755.4,-636.5250000000001,None,NO_3,2026-04-23
2026-01-02 23:00:00+00:00,2523.325,0.0,0.0,1235.95,8.525,0.35,0.0,1770.95,2523.325,-1235.95,8.175,-1770.95,-475.4000000000003,None,NO_3,2026-04-23
2026-01-03 00:00:00+00:00,2395.2,0.0,0.0,1221.275,17.65,0.0,0.0,1672.325,2395.2,-1221.275,17.65,-1672.325,-480.7500000000002,None,NO_3,2026-04-23
2026-01-03 01:00:00+00:00,2447.15,0.0,0.0,1155.125,2.775,0.0,0.0,1811.15,2447.15,-1155.125,2.775,-1811.15,-516.3499999999999,None,NO_3,2026-04-23
2026-01-03 02:00:00+00:00,2428.175,0.0,0.0,1118.475,0.0,6.85,0.0,1870.875,2428.175,-1118.475,-6.85,-1870.875,-568.0249999999996,None,NO_3,2026-04-23
2026-01-03 03:00:00+00:00,2154.65,0.0,0.0,1138.05,0.0,21.825,0.0,1615.175,2154.65,-1138.05,-21.825,-1615.175,-620.3999999999999,None,NO_3,2026-04-23
2026-01-03 04:00:00+00:00,2357.65,0.0,0.0,1292.35,0.0,22.95,0.0,1700.35,2357.65,-1292.35,-22.95,-1700.35,-657.9999999999998,None,NO_3,2026-04-23
2026-01-03 05:00:00+00:00,2373.55,0.0,0.0,1336.1,0.0,29.35,0.0,1717.7,2373.55,-1336.1,-29.35,-1717.7,-709.5999999999998,None,NO_3,2026-04-23
2026-01-03 06:00:00+00:00,2166.2,0.0,0.0,1389.4,0.0,13.325,0.0,1528.8,2166.2,-1389.4,-13.325,-1528.8,-765.3250000000003,None,NO_3,2026-04-23
2026-01-03 07:00:00+00:00,1972.55,0.0,0.0,1365.325,0.0,35.15,0.0,1413.775,1972.55,-1365.325,-35.15,-1413.775,-841.7000000000002,None,NO_3,2026-04-23
2026-01-03 08:00:00+00:00,1792.6,0.0,0.0,1319.4,0.0,64.75,0.0,1346.7,1792.6,-1319.4,-64.75,-1346.7,-938.2500000000002,None,NO_3,2026-04-23
2026-01-03 09:00:00+00:00,1709.925,0.0,0.0,1290.175,0.0,52.925,0.0,1355.175,1709.925,-1290.175,-52.925,-1355.175,-988.3499999999999,None,NO_3,2026-04-23
2026-01-03 10:00:00+00:00,1486.575,0.0,0.0,1287.45,0.0,46.85,0.0,1193.225,1486.575,-1287.45,-46.85,-1193.225,-1040.9499999999998,None,NO_3,2026-04-23
2026-01-03 11:00:00+00:00,1476.8,0.0,0.0,1314.975,0.0,39.75,0.0,1167.95,1476.8,-1314.975,-39.75,-1167.95,-1045.875,None,NO_3,2026-04-23
2026-01-03 12:00:00+00:00,1407.65,0.0,0.0,1307.075,0.0,40.425,0.0,1103.125,1407.65,-1307.075,-40.425,-1103.125,-1042.975,None,NO_3,2026-04-23
2026-01-03 13:00:00+00:00,1437.1,0.0,0.0,1310.0,0.0,23.925,0.0,1165.425,1437.1,-1310.0,-23.925,-1165.425,-1062.25,None,NO_3,2026-04-23
2026-01-03 14:00:00+00:00,1406.55,0.0,0.0,1288.175,0.0,41.05,0.0,1122.0,1406.55,-1288.175,-41.05,-1122.0,-1044.675,None,NO_3,2026-04-23
2026-01-03 15:00:00+00:00,1449.95,0.0,0.0,1305.325,0.0,53.1,0.0,1127.525,1449.95,-1305.325,-53.1,-1127.525,-1036.0,None,NO_3,2026-04-23
2026-01-03 16:00:00+00:00,1573.625,0.0,0.0,1306.75,0.0,51.0,0.0,1190.4,1573.625,-1306.75,-51.0,-1190.4,-974.5250000000001,None,NO_3,2026-04-23
2026-01-03 17:00:00+00:00,1557.475,0.0,0.0,1297.125,0.0,52.775,0.0,1119.45,1557.475,-1297.125,-52.775,-1119.45,-911.8750000000001,None,NO_3,2026-04-23
2026-01-03 18:00:00+00:00,1686.375,0.0,0.0,1329.65,0.0,38.625,0.0,1149.5,1686.375,-1329.65,-38.625,-1149.5,-831.4000000000001,None,NO_3,2026-04-23
2026-01-03 19:00:00+00:00,1789.925,0.0,0.0,1369.25,0.0,14.675,0.0,1134.1,1789.925,-1369.25,-14.675,-1134.1,-728.0999999999999,None,NO_3,2026-04-23
2026-01-03 20:00:00+00:00,1646.75,0.0,0.0,1315.15,0.0,2.175,0.0,983.25,1646.75,-1315.15,-2.175,-983.25,-653.825,None,NO_3,2026-04-23
2026-01-03 21:00:00+00:00,1554.475,0.0,0.0,1313.175,0.0,4.9,0.0,830.7,1554.475,-1313.175,-4.9,-830.7,-594.3000000000001,None,NO_3,2026-04-23
2026-01-03 22:00:00+00:00,1670.025,0.0,0.0,1293.95,0.0,22.7,0.0,943.35,1670.025,-1293.95,-22.7,-943.35,-589.9749999999999,None,NO_3,2026-04-23
2026-01-03 23:00:00+00:00,1490.95,0.0,0.0,1098.875,0.025,0.0,0.0,907.675,1490.95,-1098.875,0.025,-907.675,-515.5749999999999,None,NO_3,2026-04-23
2026-01-04 00:00:00+00:00,1578.525,0.0,0.0,1101.05,11.575,0.0,0.0,915.225,1578.525,-1101.05,11.575,-915.225,-426.1749999999999,None,NO_3,2026-04-23
2026-01-04 01:00:00+00:00,1525.775,0.0,0.0,1070.575,11.8,0.0,0.0,873.25,1525.775,-1070.575,11.8,-873.25,-406.24999999999994,None,NO_3,2026-04-23
2026-01-04 02:00:00+00:00,1568.125,0.0,0.0,1076.85,0.025,0.0,0.0,908.1,1568.125,-1076.85,0.025,-908.1,-416.79999999999995,None,NO_3,2026-04-23
2026-01-04 03:00:00+00:00,1547.925,0.0,0.0,1053.275,0.075,0.0,0.0,891.8,1547.925,-1053.275,0.075,-891.8,-397.0750000000001,None,NO_3,2026-04-23
2026-01-04 04:00:00+00:00,1476.7,0.0,0.0,988.75,0.2,3.6,0.0,790.0,1476.7,-988.75,-3.4,-790.0,-305.44999999999993,None,NO_3,2026-04-23
2026-01-04 05:00:00+00:00,1573.075,0.0,0.0,1077.475,0.05,0.0,0.0,755.675,1573.075,-1077.475,0.05,-755.675,-260.0249999999998,None,NO_3,2026-04-23
2026-01-04 06:00:00+00:00,974.725,0.0,0.0,935.15,0.075,0.0,0.0,331.4,974.725,-935.15,0.075,-331.4,-291.74999999999994,None,NO_3,2026-04-23
2026-01-04 07:00:00+00:00,134.9,0.0,0.0,459.7,65.275,0.0,53.25,0.0,134.9,-459.7,65.275,53.25,-206.27499999999998,None,NO_3,2026-04-23
2026-01-04 08:00:00+00:00,0.175,0.0,0.0,367.225,356.975,0.0,0.0,231.2,0.175,-367.225,356.975,-231.2,-241.27499999999998,None,NO_3,2026-04-23
2026-01-04 09:00:00+00:00,349.425,0.0,0.0,418.15,19.45,2.25,0.0,219.375,349.425,-418.15,17.2,-219.375,-270.9,None,NO_3,2026-04-23
2026-01-04 10:00:00+00:00,4.375,0.025,0.0,459.625,510.425,0.0,0.0,389.75,4.35,-459.625,510.425,-389.75,-334.59999999999997,None,NO_3,2026-04-23
2026-01-04 11:00:00+00:00,57.25,0.0,0.0,527.15,434.275,0.0,0.0,350.55,57.25,-527.15,434.275,-350.55,-386.175,None,NO_3,2026-04-23
2026-01-04 12:00:00+00:00,2.225,3.05,0.0,498.225,493.2,0.0,0.0,382.75,-0.8249999999999997,-498.225,493.2,-382.75,-388.6,None,NO_3,2026-04-23
2026-01-04 13:00:00+00:00,26.425,0.0,0.0,539.0,273.4,0.0,0.0,221.275,26.425,-539.0,273.4,-221.275,-460.45000000000005,None,NO_3,2026-04-23
2026-01-04 14:00:00+00:00,11.85,0.05,0.0,584.05,183.425,0.0,0.0,143.625,11.799999999999999,-584.05,183.425,-143.625,-532.45,None,NO_3,2026-04-23
2026-01-04 15:00:00+00:00,3.7,0.0,0.0,590.025,116.4,0.0,0.0,97.85,3.7,-590.025,116.4,-97.85,-567.775,None,NO_3,2026-04-23
2026-01-04 16:00:00+00:00,0.025,0.0,0.0,595.75,91.825,0.0,0.0,89.775,0.025,-595.75,91.825,-89.775,-593.6750000000001,None,NO_3,2026-04-23
2026-01-04 17:00:00+00:00,0.0,0.0,0.0,603.85,17.25,0.0,0.0,3.925,0.0,-603.85,17.25,-3.925,-590.525,None,NO_3,2026-04-23
2026-01-04 18:00:00+00:00,0.025,0.0,0.0,556.875,127.05,0.0,0.0,115.75,0.025,-556.875,127.05,-115.75,-545.55,None,NO_3,2026-04-23
2026-01-04 19:00:00+00:00,0.0,1.575,0.0,531.325,156.075,0.0,0.0,144.825,-1.575,-531.325,156.075,-144.825,-521.6500000000001,None,NO_3,2026-04-23
2026-01-04 20:00:00+00:00,0.0,2.5,0.0,595.775,155.825,0.0,0.0,62.525,-2.5,-595.775,155.825,-62.525,-504.97499999999997,None,NO_3,2026-04-23
2026-01-04 21:00:00+00:00,0.0,0.0,0.0,606.875,137.55,0.0,0.0,31.825,0.0,-606.875,137.55,-31.825,-501.15,None,NO_3,2026-04-23
2026-01-04 22:00:00+00:00,0.0,2.45,0.0,602.6,120.65,0.0,0.0,14.75,-2.45,-602.6,120.65,-14.75,-499.1500000000001,None,NO_3,2026-04-23
2026-01-04 23:00:00+00:00,16.85,0.0,0.0,429.125,385.95,0.0,0.0,284.425,16.85,-429.125,385.95,-284.425,-310.75,None,NO_3,2026-04-23
2026-01-05 00:00:00+00:00,1.6,0.0,0.0,397.875,482.6,0.0,0.0,411.2,1.6,-397.875,482.6,-411.2,-324.87499999999994,None,NO_3,2026-04-23
2026-01-05 01:00:00+00:00,43.05,0.0,0.0,425.575,325.9,0.0,0.0,323.0,43.05,-425.575,325.9,-323.0,-379.625,None,NO_3,2026-04-23
2026-01-05 02:00:00+00:00,0.0,0.0,0.0,461.95,72.4,0.0,0.0,42.125,0.0,-461.95,72.4,-42.125,-431.67499999999995,None,NO_3,2026-04-23
2026-01-05 03:00:00+00:00,3.0,0.0,0.0,507.175,131.875,0.0,0.0,41.925,3.0,-507.175,131.875,-41.925,-414.225,None,NO_3,2026-04-23
2026-01-05 04:00:00+00:00,12.6,0.025,0.0,638.15,89.625,0.0,0.0,30.875,12.575,-638.15,89.625,-30.875,-566.8249999999999,None,NO_3,2026-04-23
2026-01-05 05:00:00+00:00,0.0,0.0,0.0,758.825,76.9,0.0,0.0,15.35,0.0,-758.825,76.9,-15.35,-697.2750000000001,None,NO_3,2026-04-23
2026-01-05 06:00:00+00:00,0.0,0.0,0.0,770.4,347.525,0.0,0.0,260.175,0.0,-770.4,347.525,-260.175,-683.05,None,NO_3,2026-04-23
2026-01-05 07:00:00+00:00,0.0,0.0,0.0,750.125,366.625,0.0,0.0,349.2,0.0,-750.125,366.625,-349.2,-732.7,None,NO_3,2026-04-23
2026-01-05 08:00:00+00:00,0.0,0.0,0.0,709.125,383.85,0.0,0.0,442.325,0.0,-709.125,383.85,-442.325,-767.5999999999999,None,NO_3,2026-04-23
2026-01-05 09:00:00+00:00,0.0,1.05,0.0,655.525,193.775,0.0,0.0,397.775,-1.05,-655.525,193.775,-397.775,-860.5749999999999,None,NO_3,2026-04-23
2026-01-05 10:00:00+00:00,0.0,0.0,0.0,607.775,28.0,8.35,0.0,304.6,0.0,-607.775,19.65,-304.6,-892.725,None,NO_3,2026-04-23
2026-01-05 11:00:00+00:00,0.0,0.175,0.0,586.25,0.0,225.3,0.0,21.475,-0.175,-586.25,-225.3,-21.475,-833.1999999999999,None,NO_3,2026-04-23
2026-01-05 12:00:00+00:00,0.0,0.0,0.0,589.025,0.0,309.575,0.0,1.3,0.0,-589.025,-309.575,-1.3,-899.8999999999999,None,NO_3,2026-04-23
2026-01-05 13:00:00+00:00,0.0,0.0,0.0,630.9,0.0,309.8,0.0,0.0,0.0,-630.9,-309.8,0.0,-940.7,None,NO_3,2026-04-23
2026-01-05 14:00:00+00:00,0.0,0.0,0.0,626.425,0.0,433.425,0.0,0.0,0.0,-626.425,-433.425,0.0,-1059.85,None,NO_3,2026-04-23
2026-01-05 15:00:00+00:00,0.0,0.0,0.0,742.025,0.0,322.15,0.0,0.125,0.0,-742.025,-322.15,-0.125,-1064.3,None,NO_3,2026-04-23
2026-01-05 16:00:00+00:00,10.45,0.025,0.0,784.3,0.0,218.05,12.175,9.25,10.424999999999999,-784.3,-218.05,2.9250000000000007,-989.0,None,NO_3,2026-04-23
2026-01-05 17:00:00+00:00,16.6,0.0,0.0,771.525,0.0,244.275,0.025,0.125,16.6,-771.525,-244.275,-0.1,-999.3,None,NO_3,2026-04-23
2026-01-05 18:00:00+00:00,0.0,0.0,0.0,698.1,0.0,217.35,0.0,37.225,0.0,-698.1,-217.35,-37.225,-952.6750000000001,None,NO_3,2026-04-23
2026-01-05 19:00:00+00:00,0.0,0.0,0.0,690.175,0.0,270.175,0.0,0.0,0.0,-690.175,-270.175,0.0,-960.3499999999999,None,NO_3,2026-04-23
2026-01-05 20:00:00+00:00,0.0,0.0,0.0,712.75,0.0,185.575,0.0,0.0,0.0,-712.75,-185.575,0.0,-898.325,None,NO_3,2026-04-23
2026-01-05 21:00:00+00:00,0.0,0.4,0.0,768.375,0.0,50.9,0.0,0.675,-0.4,-768.375,-50.9,-0.675,-820.3499999999999,None,NO_3,2026-04-23
2026-01-05 22:00:00+00:00,0.0,0.0,0.0,819.925,37.0,0.0,0.0,0.0,0.0,-819.925,37.0,0.0,-782.925,None,NO_3,2026-04-23
2026-01-05 23:00:00+00:00,0.0,0.075,0.0,505.25,194.7,0.0,0.0,183.45,-0.075,-505.25,194.7,-183.45,-494.075,None,NO_3,2026-04-23
2026-01-06 00:00:00+00:00,0.0,0.7,0.0,416.675,137.45,0.0,0.0,145.45,-0.7,-416.675,137.45,-145.45,-425.375,None,NO_3,2026-04-23
2026-01-06 01:00:00+00:00,0.0,0.2,0.0,475.25,79.2,0.0,0.0,142.45,-0.2,-475.25,79.2,-142.45,-538.7,None,NO_3,2026-04-23
2026-01-06 02:00:00+00:00,14.4,0.0,0.0,468.525,25.9,0.0,0.0,84.125,14.4,-468.525,25.9,-84.125,-512.35,None,NO_3,2026-04-23
2026-01-06 03:00:00+00:00,35.85,0.0,0.0,534.875,29.55,0.0,0.0,89.6,35.85,-534.875,29.55,-89.6,-559.0749999999999,None,NO_3,2026-04-23
2026-01-06 04:00:00+00:00,0.0,0.0,0.0,556.825,89.475,0.0,0.0,90.9,0.0,-556.825,89.475,-90.9,-558.25,None,NO_3,2026-04-23
2026-01-06 05:00:00+00:00,0.0,0.0,0.0,541.375,0.825,0.0,0.0,4.925,0.0,-541.375,0.825,-4.925,-545.4749999999999,None,NO_3,2026-04-23
2026-01-06 06:00:00+00:00,0.0,0.0,0.0,697.95,21.375,0.0,0.0,3.6,0.0,-697.95,21.375,-3.6,-680.1750000000001,None,NO_3,2026-04-23
2026-01-06 07:00:00+00:00,0.0,0.0,0.0,789.525,208.225,0.0,0.0,134.775,0.0,-789.525,208.225,-134.775,-716.0749999999999,None,NO_3,2026-04-23
2026-01-06 08:00:00+00:00,0.0,0.0,0.0,882.325,699.775,0.0,0.0,561.925,0.0,-882.325,699.775,-561.925,-744.475,None,NO_3,2026-04-23
2026-01-06 09:00:00+00:00,0.0,0.975,0.0,881.1,505.9,0.0,0.0,385.675,-0.975,-881.1,505.9,-385.675,-761.8500000000001,None,NO_3,2026-04-23
2026-01-06 10:00:00+00:00,0.0,0.0,0.0,857.075,453.25,0.0,0.0,329.825,0.0,-857.075,453.25,-329.825,-733.6500000000001,None,NO_3,2026-04-23
2026-01-06 11:00:00+00:00,0.0,0.0,0.0,734.075,259.1,0.0,0.0,216.15,0.0,-734.075,259.1,-216.15,-691.125,None,NO_3,2026-04-23
2026-01-06 12:00:00+00:00,0.0,0.95,0.0,742.775,363.925,0.0,0.0,300.025,-0.95,-742.775,363.925,-300.025,-679.825,None,NO_3,2026-04-23
2026-01-06 13:00:00+00:00,0.0,0.0,0.0,659.15,156.15,0.0,0.0,166.825,0.0,-659.15,156.15,-166.825,-669.825,None,NO_3,2026-04-23
2026-01-06 14:00:00+00:00,0.0,0.0,0.0,670.225,122.45,0.0,0.0,115.4,0.0,-670.225,122.45,-115.4,-663.175,None,NO_3,2026-04-23
2026-01-06 15:00:00+00:00,0.0,0.0,0.0,632.625,20.025,0.0,0.0,11.875,0.0,-632.625,20.025,-11.875,-624.475,None,NO_3,2026-04-23
2026-01-06 16:00:00+00:00,0.0,0.0,0.0,562.95,0.0,0.0,0.0,0.0,0.0,-562.95,0.0,0.0,-562.95,None,NO_3,2026-04-23
2026-01-06 17:00:00+00:00,0.0,0.0,0.0,484.575,0.0,0.075,0.075,0.0,0.0,-484.575,-0.075,0.075,-484.575,None,NO_3,2026-04-23
2026-01-06 18:00:00+00:00,0.0,0.0,0.0,404.525,0.0,0.0,0.0,0.0,0.0,-404.525,0.0,0.0,-404.525,None,NO_3,2026-04-23
2026-01-06 19:00:00+00:00,0.0,0.0,0.0,348.825,0.0,0.425,0.0,0.0,0.0,-348.825,-0.425,0.0,-349.25,None,NO_3,2026-04-23
2026-01-06 20:00:00+00:00,0.0,0.0,0.0,413.975,0.0,0.0,0.4,0.0,0.0,-413.975,0.0,0.4,-413.57500000000005,None,NO_3,2026-04-23
2026-01-06 21:00:00+00:00,0.0,0.0,0.0,469.25,0.0,0.0,0.45,0.0,0.0,-469.25,0.0,0.45,-468.8,None,NO_3,2026-04-23
2026-01-06 22:00:00+00:00,0.0,0.0,0.0,511.3,0.0,0.0,0.25,0.0,0.0,-511.3,0.0,0.25,-511.05,None,NO_3,2026-04-23
2026-01-06 23:00:00+00:00,0.0,0.0,0.0,823.15,0.0,0.0,0.0,0.0,0.0,-823.15,0.0,0.0,-823.15,None,NO_3,2026-04-23
2026-01-07 00:00:00+00:00,0.0,0.0,0.0,801.8,0.0,0.0,0.0,0.0,0.0,-801.8,0.0,0.0,-801.8,None,NO_3,2026-04-23
2026-01-07 01:00:00+00:00,0.0,0.0,0.0,702.675,0.0,0.0,0.0,0.0,0.0,-702.675,0.0,0.0,-702.675,None,NO_3,2026-04-23
2026-01-07 02:00:00+00:00,0.0,0.0,0.0,872.9,0.0,0.0,0.0,0.0,0.0,-872.9,0.0,0.0,-872.9,None,NO_3,2026-04-23
2026-01-07 03:00:00+00:00,0.0,0.0,0.0,912.6,0.0,0.0,0.0,0.0,0.0,-912.6,0.0,0.0,-912.6,None,NO_3,2026-04-23
2026-01-07 04:00:00+00:00,0.0,0.0,0.0,1015.825,0.0,45.7,9.225,0.0,0.0,-1015.825,-45.7,9.225,-1052.3000000000002,None,NO_3,2026-04-23
2026-01-07 05:00:00+00:00,0.0,0.0,0.0,824.375,0.0,5.275,9.925,0.0,0.0,-824.375,-5.275,9.925,-819.725,None,NO_3,2026-04-23
2026-01-07 06:00:00+00:00,0.0,0.0,0.0,855.15,0.0,0.0,0.75,0.0,0.0,-855.15,0.0,0.75,-854.4,None,NO_3,2026-04-23
