,SE_4_DE_LU,DE_LU_SE_4,SE_4_DK_2,DK_2_SE_4,SE_4_LT,LT_SE_4,SE_4_PL,PL_SE_4,SE_4_SE_3,SE_3_SE_4,SE_4_DE_LU_net_export,SE_4_DK_2_net_export,SE_4_LT_net_export,SE_4_PL_net_export,SE_4_SE_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,158.75,0.0,1275.3,0.0,700.0,0.0,600.0,0.0,0.0,2840.65,158.75,1275.3,700.0,600.0,-2840.65,-106.59999999999991,None,SE_4,2026-04-23
2026-01-01 01:00:00+00:00,151.25,0.0,903.2,0.0,700.0,0.0,600.0,0.0,0.0,2216.5,151.25,903.2,700.0,600.0,-2216.5,137.94999999999982,None,SE_4,2026-04-23
2026-01-01 02:00:00+00:00,0.0,51.0,489.625,0.0,699.775,0.0,601.175,1.175,0.0,2615.8,-51.0,489.625,699.775,600.0,-2615.8,-877.4000000000001,None,SE_4,2026-04-23
2026-01-01 03:00:00+00:00,0.0,102.0,112.0,0.0,626.525,0.0,624.65,184.175,0.0,1905.875,-102.0,112.0,626.525,440.47499999999997,-1905.875,-828.875,None,SE_4,2026-04-23
2026-01-01 04:00:00+00:00,0.0,204.0,554.125,0.0,602.575,0.0,600.0,468.2,0.0,1942.675,-204.0,554.125,602.575,131.8,-1942.675,-858.175,None,SE_4,2026-04-23
2026-01-01 05:00:00+00:00,0.0,204.0,496.475,0.0,630.475,0.0,420.0,406.625,0.0,1777.05,-204.0,496.475,630.475,13.375,-1777.05,-840.7249999999999,None,SE_4,2026-04-23
2026-01-01 06:00:00+00:00,0.0,204.0,263.225,0.0,688.475,0.0,120.35,120.35,0.0,1598.9,-204.0,263.225,688.475,0.0,-1598.9,-851.2,None,SE_4,2026-04-23
2026-01-01 07:00:00+00:00,0.0,204.0,554.15,0.0,699.075,0.0,9.55,534.275,0.0,1364.8,-204.0,554.15,699.075,-524.725,-1364.8,-840.3000000000001,None,SE_4,2026-04-23
2026-01-01 08:00:00+00:00,0.0,204.0,466.95,0.0,700.0,0.0,3.975,603.975,0.0,1177.125,-204.0,466.95,700.0,-600.0,-1177.125,-814.175,None,SE_4,2026-04-23
2026-01-01 09:00:00+00:00,0.0,204.0,163.225,0.0,670.8,0.0,9.8,609.8,0.0,928.8,-204.0,163.225,670.8,-600.0,-928.8,-898.775,None,SE_4,2026-04-23
2026-01-01 10:00:00+00:00,0.0,204.0,0.0,201.475,676.275,0.0,11.425,611.425,0.0,657.025,-204.0,-201.475,676.275,-600.0,-657.025,-986.225,None,SE_4,2026-04-23
2026-01-01 11:00:00+00:00,0.0,204.0,18.4,20.3,694.925,0.0,4.675,604.675,0.0,942.425,-204.0,-1.9000000000000021,694.925,-600.0,-942.425,-1053.4,None,SE_4,2026-04-23
2026-01-01 12:00:00+00:00,0.0,204.0,0.0,308.85,694.9,0.0,0.05,361.575,0.0,1131.925,-204.0,-308.85,694.9,-361.525,-1131.925,-1311.4,None,SE_4,2026-04-23
2026-01-01 13:00:00+00:00,0.0,204.0,0.0,471.8,560.6,0.0,142.975,142.975,0.0,1172.0,-204.0,-471.8,560.6,0.0,-1172.0,-1287.1999999999998,None,SE_4,2026-04-23
2026-01-01 14:00:00+00:00,0.0,204.0,93.475,31.8,676.5,0.0,128.425,72.6,0.0,1121.4,-204.0,61.675,676.5,55.82500000000002,-1121.4,-531.4000000000001,None,SE_4,2026-04-23
2026-01-01 15:00:00+00:00,0.0,204.0,82.6,39.2,698.35,0.0,109.625,14.35,0.0,989.975,-204.0,43.39999999999999,698.35,95.275,-989.975,-356.95000000000005,None,SE_4,2026-04-23
2026-01-01 16:00:00+00:00,0.0,153.0,237.875,0.0,662.05,0.0,156.0,96.625,0.0,1237.325,-153.0,237.875,662.05,59.375,-1237.325,-431.0250000000001,None,SE_4,2026-04-23
2026-01-01 17:00:00+00:00,0.0,63.25,289.9,0.0,700.0,0.0,113.425,13.425,0.0,1467.75,-63.25,289.9,700.0,100.0,-1467.75,-441.0999999999999,None,SE_4,2026-04-23
2026-01-01 18:00:00+00:00,0.0,153.0,254.65,0.0,699.675,0.0,133.875,33.875,0.0,1359.325,-153.0,254.65,699.675,100.0,-1359.325,-458.0000000000001,None,SE_4,2026-04-23
2026-01-01 19:00:00+00:00,0.0,204.0,163.1,0.0,628.55,0.0,213.8,134.7,0.0,1140.425,-204.0,163.1,628.55,79.10000000000002,-1140.425,-473.67499999999995,None,SE_4,2026-04-23
2026-01-01 20:00:00+00:00,0.0,204.0,126.125,0.0,628.45,0.0,32.3,26.125,0.0,1399.05,-204.0,126.125,628.45,6.174999999999997,-1399.05,-842.3,None,SE_4,2026-04-23
2026-01-01 21:00:00+00:00,0.0,195.75,358.3,0.0,688.325,0.0,76.7,576.05,0.0,1793.925,-195.75,358.3,688.325,-499.34999999999997,-1793.925,-1442.3999999999999,None,SE_4,2026-04-23
2026-01-01 22:00:00+00:00,0.0,204.0,216.025,0.0,695.425,0.0,0.0,600.0,0.0,1685.4,-204.0,216.025,695.425,-600.0,-1685.4,-1577.9500000000003,None,SE_4,2026-04-23
2026-01-01 23:00:00+00:00,0.0,204.0,521.0,0.0,496.7,0.0,101.125,701.125,0.0,848.45,-204.0,521.0,496.7,-600.0,-848.45,-634.75,None,SE_4,2026-04-23
2026-01-02 00:00:00+00:00,0.0,204.0,844.225,0.0,555.625,0.0,58.625,658.625,0.0,2114.9,-204.0,844.225,555.625,-600.0,-2114.9,-1519.0500000000002,None,SE_4,2026-04-23
2026-01-02 01:00:00+00:00,0.0,204.0,591.2,0.0,629.2,0.0,96.25,696.25,0.0,2000.15,-204.0,591.2,629.2,-600.0,-2000.15,-1583.75,None,SE_4,2026-04-23
2026-01-02 02:00:00+00:00,0.0,204.0,801.35,0.0,601.375,0.0,193.825,793.825,0.0,2263.9,-204.0,801.35,601.375,-600.0,-2263.9,-1665.1750000000002,None,SE_4,2026-04-23
2026-01-02 03:00:00+00:00,0.0,204.0,1093.475,0.0,580.9,0.0,130.75,730.6,0.0,2686.075,-204.0,1093.475,580.9,-599.85,-2686.075,-1815.5499999999997,None,SE_4,2026-04-23
2026-01-02 04:00:00+00:00,0.0,153.0,926.975,0.0,355.7,2.075,383.35,782.075,0.0,2390.1,-153.0,926.975,353.625,-398.725,-2390.1,-1661.225,None,SE_4,2026-04-23
2026-01-02 05:00:00+00:00,54.0,121.5,731.0,0.0,160.925,0.0,125.75,165.975,0.0,1927.85,-67.5,731.0,160.925,-40.224999999999994,-1927.85,-1143.65,None,SE_4,2026-04-23
2026-01-02 06:00:00+00:00,162.0,0.0,1139.0,0.0,437.4,0.0,207.075,7.075,0.0,3038.025,162.0,1139.0,437.4,200.0,-3038.025,-1099.625,None,SE_4,2026-04-23
2026-01-02 07:00:00+00:00,216.0,0.0,1152.0,0.0,546.0,0.0,306.725,6.725,0.0,3461.375,216.0,1152.0,546.0,300.0,-3461.375,-1247.375,None,SE_4,2026-04-23
2026-01-02 08:00:00+00:00,216.0,0.0,1152.0,0.0,391.575,0.0,305.675,5.675,0.0,3378.725,216.0,1152.0,391.575,300.0,-3378.725,-1319.15,None,SE_4,2026-04-23
2026-01-02 09:00:00+00:00,0.0,0.0,1151.9250000000002,0.0,530.775,0.0,303.675,3.675,0.0,3265.8,0.0,1151.9250000000002,530.775,300.0,-3265.8,-1283.1,None,SE_4,2026-04-23
2026-01-02 10:00:00+00:00,0.0,0.0,1151.4,0.0,671.525,0.0,308.1,8.15,0.0,3294.75,0.0,1151.4,671.525,299.95000000000005,-3294.75,-1171.875,None,SE_4,2026-04-23
2026-01-02 11:00:00+00:00,25.5,0.0,1152.0,0.0,700.0,0.0,300.0,0.0,0.0,3432.875,25.5,1152.0,700.0,300.0,-3432.875,-1255.375,None,SE_4,2026-04-23
2026-01-02 12:00:00+00:00,214.5,0.0,1152.0,0.0,678.325,0.0,330.05,201.65,0.0,3327.275,214.5,1152.0,678.325,128.4,-3327.275,-1154.0500000000002,None,SE_4,2026-04-23
2026-01-02 13:00:00+00:00,211.5,0.0,1152.0,0.0,699.9,0.0,302.475,2.475,0.0,3488.525,211.5,1152.0,699.9,300.0,-3488.525,-1125.125,None,SE_4,2026-04-23
2026-01-02 14:00:00+00:00,68.25,0.0,1281.875,0.0,700.0,0.0,301.025,1.025,0.0,4259.75,68.25,1281.875,700.0,300.0,-4259.75,-1909.625,None,SE_4,2026-04-23
2026-01-02 15:00:00+00:00,0.0,0.0,1281.825,0.0,699.9,0.0,300.0,0.0,0.0,4327.825,0.0,1281.825,699.9,300.0,-4327.825,-2046.1,None,SE_4,2026-04-23
2026-01-02 16:00:00+00:00,183.5,0.0,1282.0,0.0,700.0,0.0,309.775,27.025,0.0,3975.2,183.5,1282.0,700.0,282.75,-3975.2,-1526.9499999999998,None,SE_4,2026-04-23
2026-01-02 17:00:00+00:00,0.0,0.0,1278.9,0.0,687.75,0.0,425.575,40.75,0.0,4325.125,0.0,1278.9,687.75,384.825,-4325.125,-1973.65,None,SE_4,2026-04-23
2026-01-02 18:00:00+00:00,0.0,0.0,1176.625,0.0,700.0,0.0,424.375,11.675,0.0,4451.35,0.0,1176.625,700.0,412.7,-4451.35,-2162.0250000000005,None,SE_4,2026-04-23
2026-01-02 19:00:00+00:00,108.0,0.0,1250.7,0.0,504.975,0.0,428.475,8.475,0.0,4358.5,108.0,1250.7,504.975,420.0,-4358.5,-2074.825,None,SE_4,2026-04-23
2026-01-02 20:00:00+00:00,216.0,0.0,1225.125,0.0,651.75,0.0,500.0,0.0,0.0,3643.75,216.0,1225.125,651.75,500.0,-3643.75,-1050.875,None,SE_4,2026-04-23
2026-01-02 21:00:00+00:00,216.0,0.0,1140.25,0.0,453.875,0.0,504.85,10.925,0.0,2832.45,216.0,1140.25,453.875,493.925,-2832.45,-528.3999999999996,None,SE_4,2026-04-23
2026-01-02 22:00:00+00:00,216.0,0.0,1151.9,0.0,528.775,0.0,517.65,46.3,0.0,2715.7,216.0,1151.9,528.775,471.34999999999997,-2715.7,-347.6749999999997,None,SE_4,2026-04-23
2026-01-02 23:00:00+00:00,216.0,0.0,1172.7,0.0,655.075,0.0,500.5,3.45,0.0,2829.525,216.0,1172.7,655.075,497.05,-2829.525,-288.6999999999998,None,SE_4,2026-04-23
2026-01-03 00:00:00+00:00,216.0,0.0,1150.0,0.0,575.875,0.0,500.05,124.825,0.0,2634.375,216.0,1150.0,575.875,375.225,-2634.375,-317.2750000000001,None,SE_4,2026-04-23
2026-01-03 01:00:00+00:00,216.0,0.0,1151.4,0.0,568.75,0.0,431.075,198.65,0.0,2467.1,216.0,1151.4,568.75,232.42499999999998,-2467.1,-298.52499999999964,None,SE_4,2026-04-23
2026-01-03 02:00:00+00:00,216.0,0.0,1148.525,0.0,666.475,0.0,431.6,171.85,0.0,2558.375,216.0,1148.525,666.475,259.75,-2558.375,-267.625,None,SE_4,2026-04-23
2026-01-03 03:00:00+00:00,216.0,0.0,1152.0,0.0,691.975,0.0,437.15,204.875,0.0,2552.2,216.0,1152.0,691.975,232.27499999999998,-2552.2,-259.9499999999998,None,SE_4,2026-04-23
2026-01-03 04:00:00+00:00,216.0,0.0,1251.0,0.0,667.7,0.0,420.0,156.125,0.0,2663.425,216.0,1251.0,667.7,263.875,-2663.425,-264.85000000000036,None,SE_4,2026-04-23
2026-01-03 05:00:00+00:00,216.0,0.0,1199.125,0.0,699.85,0.0,447.3,231.4,0.0,2729.9,216.0,1199.125,699.85,215.9,-2729.9,-399.0250000000001,None,SE_4,2026-04-23
2026-01-03 06:00:00+00:00,216.0,0.0,1246.575,0.0,654.3,0.0,431.175,199.2,0.0,2875.05,216.0,1246.575,654.3,231.97500000000002,-2875.05,-526.2000000000003,None,SE_4,2026-04-23
2026-01-03 07:00:00+00:00,216.0,0.0,1263.4,0.0,574.325,0.0,420.0,161.8,0.0,2955.4,216.0,1263.4,574.325,258.2,-2955.4,-643.4749999999999,None,SE_4,2026-04-23
2026-01-03 08:00:00+00:00,216.0,0.0,1280.8500000000001,0.0,636.35,0.0,421.575,216.2,0.0,3452.55,216.0,1280.8500000000001,636.35,205.375,-3452.55,-1113.975,None,SE_4,2026-04-23
2026-01-03 09:00:00+00:00,214.75,0.0,1277.325,0.0,534.375,0.0,425.55,366.225,0.0,3850.125,214.75,1277.325,534.375,59.32499999999999,-3850.125,-1764.35,None,SE_4,2026-04-23
2026-01-03 10:00:00+00:00,216.0,0.0,1282.0,0.0,627.675,0.0,420.0,400.0,0.0,3017.3,216.0,1282.0,627.675,20.0,-3017.3,-871.625,None,SE_4,2026-04-23
2026-01-03 11:00:00+00:00,216.0,0.0,1282.0,0.0,466.25,0.0,420.225,402.625,0.0,3463.225,216.0,1282.0,466.25,17.600000000000023,-3463.225,-1481.375,None,SE_4,2026-04-23
2026-01-03 12:00:00+00:00,216.0,0.0,1282.0,0.0,363.075,0.0,444.975,332.725,0.0,4473.85,216.0,1282.0,363.075,112.25,-4473.85,-2500.5250000000005,None,SE_4,2026-04-23
2026-01-03 13:00:00+00:00,216.0,0.0,1259.6,0.0,677.825,0.0,434.625,66.0,0.0,3782.0,216.0,1259.6,677.825,368.625,-3782.0,-1259.9499999999998,None,SE_4,2026-04-23
2026-01-03 14:00:00+00:00,216.0,0.0,1260.35,0.0,629.05,0.0,516.2,127.175,0.0,4512.75,216.0,1260.35,629.05,389.02500000000003,-4512.75,-2018.3250000000003,None,SE_4,2026-04-23
2026-01-03 15:00:00+00:00,149.25,0.0,1271.675,0.0,445.9,0.0,617.925,276.15,0.0,4904.1,149.25,1271.675,445.9,341.775,-4904.1,-2695.5000000000005,None,SE_4,2026-04-23
2026-01-03 16:00:00+00:00,25.0,0.0,1253.575,0.0,292.875,0.0,615.95,303.975,0.0,4879.875,25.0,1253.575,292.875,311.975,-4879.875,-2996.45,None,SE_4,2026-04-23
2026-01-03 17:00:00+00:00,203.75,0.0,1271.6,0.0,286.075,0.0,631.35,204.925,0.0,4998.275,203.75,1271.6,286.075,426.425,-4998.275,-2810.4249999999997,None,SE_4,2026-04-23
2026-01-03 18:00:00+00:00,216.0,0.0,1173.625,0.0,446.35,0.0,632.5,82.525,0.0,4879.6,216.0,1173.625,446.35,549.975,-4879.6,-2493.6500000000005,None,SE_4,2026-04-23
2026-01-03 19:00:00+00:00,216.0,0.0,1268.85,0.0,284.225,0.0,671.125,193.95,0.0,4936.175,216.0,1268.85,284.225,477.175,-4936.175,-2689.925,None,SE_4,2026-04-23
2026-01-03 20:00:00+00:00,215.0,0.0,1165.05,0.0,325.275,0.0,603.425,127.1,0.0,4509.925,215.0,1165.05,325.275,476.32499999999993,-4509.925,-2328.2750000000005,None,SE_4,2026-04-23
2026-01-03 21:00:00+00:00,216.0,0.0,1224.475,0.0,236.8,0.0,639.55,239.65,0.0,4791.075,216.0,1224.475,236.8,399.9,-4791.075,-2713.9,None,SE_4,2026-04-23
2026-01-03 22:00:00+00:00,216.0,0.0,1271.3,0.0,123.4,0.0,603.15,159.125,0.0,4046.875,216.0,1271.3,123.4,444.025,-4046.875,-1992.15,None,SE_4,2026-04-23
2026-01-03 23:00:00+00:00,216.0,0.0,1282.0,0.0,0.0,101.725,600.0,256.475,0.0,4069.95,216.0,1282.0,-101.725,343.525,-4069.95,-2330.1499999999996,None,SE_4,2026-04-23
2026-01-04 00:00:00+00:00,216.0,0.0,1282.0,0.0,0.0,152.95,600.0,233.025,0.0,3993.975,216.0,1282.0,-152.95,366.975,-3993.975,-2281.95,None,SE_4,2026-04-23
2026-01-04 01:00:00+00:00,216.0,0.0,1282.0,0.0,0.0,153.425,651.875,84.625,0.0,4136.525,216.0,1282.0,-153.425,567.25,-4136.525,-2224.7,None,SE_4,2026-04-23
2026-01-04 02:00:00+00:00,216.0,0.0,1270.525,0.0,0.0,103.575,620.1,58.45,0.0,4141.55,216.0,1270.525,-103.575,561.65,-4141.55,-2196.9500000000003,None,SE_4,2026-04-23
2026-01-04 03:00:00+00:00,216.0,0.0,1130.1999999999998,0.0,88.5,0.0,628.25,66.55,0.0,4119.675,216.0,1130.1999999999998,88.5,561.7,-4119.675,-2123.2750000000005,None,SE_4,2026-04-23
2026-01-04 04:00:00+00:00,216.0,0.0,1049.725,0.0,164.075,0.0,610.825,160.025,0.0,3979.575,216.0,1049.725,164.075,450.80000000000007,-3979.575,-2098.975,None,SE_4,2026-04-23
2026-01-04 05:00:00+00:00,216.0,0.0,1090.7,0.0,228.0,0.0,725.525,237.575,0.0,4114.8,216.0,1090.7,228.0,487.95,-4114.8,-2092.15,None,SE_4,2026-04-23
2026-01-04 06:00:00+00:00,216.0,0.0,1171.325,0.0,229.05,0.0,784.95,312.45,0.0,4186.975,216.0,1171.325,229.05,472.50000000000006,-4186.975,-2098.1000000000004,None,SE_4,2026-04-23
2026-01-04 07:00:00+00:00,216.0,0.0,1254.075,0.0,438.3,0.0,797.125,473.925,0.0,4380.0,216.0,1254.075,438.3,323.2,-4380.0,-2148.425,None,SE_4,2026-04-23
2026-01-04 08:00:00+00:00,216.0,0.0,1281.425,0.0,631.55,0.0,725.25,394.325,0.0,4629.875,216.0,1281.425,631.55,330.925,-4629.875,-2169.975,None,SE_4,2026-04-23
2026-01-04 09:00:00+00:00,0.0,0.0,869.5500000000001,0.0,665.075,0.0,728.05,440.95,0.0,3978.95,0.0,869.5500000000001,665.075,287.09999999999997,-3978.95,-2157.225,None,SE_4,2026-04-23
2026-01-04 10:00:00+00:00,0.0,0.0,595.075,0.0,700.0,0.0,230.95,229.825,0.0,3459.25,0.0,595.075,700.0,1.125,-3459.25,-2163.05,None,SE_4,2026-04-23
2026-01-04 11:00:00+00:00,0.0,0.0,541.225,0.0,696.925,0.0,0.0,450.0,0.0,2981.5,0.0,541.225,696.925,-450.0,-2981.5,-2193.35,None,SE_4,2026-04-23
2026-01-04 12:00:00+00:00,0.0,0.0,0.0,230.25,700.0,0.0,132.475,121.3,0.0,2675.9,0.0,-230.25,700.0,11.174999999999997,-2675.9,-2194.975,None,SE_4,2026-04-23
2026-01-04 13:00:00+00:00,0.0,0.0,13.875,151.54999999999998,700.0,0.0,494.625,375.475,0.0,2453.425,0.0,-137.67499999999998,700.0,119.14999999999998,-2453.425,-1771.9500000000003,None,SE_4,2026-04-23
2026-01-04 14:00:00+00:00,0.0,0.0,64.85,81.8,700.0,0.0,467.8,307.575,0.0,2193.5,0.0,-16.950000000000003,700.0,160.22500000000002,-2193.5,-1350.225,None,SE_4,2026-04-23
2026-01-04 15:00:00+00:00,0.0,0.0,0.0,263.525,700.0,0.0,520.8,200.3,0.0,1865.425,0.0,-263.525,700.0,320.49999999999994,-1865.425,-1108.45,None,SE_4,2026-04-23
2026-01-04 16:00:00+00:00,0.0,0.0,122.05,0.0,668.05,0.0,121.475,119.25,0.0,2075.325,0.0,122.05,668.05,2.2249999999999943,-2075.325,-1283.0,None,SE_4,2026-04-23
2026-01-04 17:00:00+00:00,0.0,0.0,656.85,0.0,564.775,0.0,34.325,391.475,0.0,3195.225,0.0,656.85,564.775,-357.15000000000003,-3195.225,-2330.75,None,SE_4,2026-04-23
2026-01-04 18:00:00+00:00,0.0,0.0,804.5749999999999,0.0,656.325,0.0,19.275,278.125,0.0,3796.125,0.0,804.5749999999999,656.325,-258.85,-3796.125,-2594.075,None,SE_4,2026-04-23
2026-01-04 19:00:00+00:00,0.0,0.0,916.2,0.0,639.7,0.0,345.925,236.325,0.0,4156.25,0.0,916.2,639.7,109.60000000000002,-4156.25,-2490.75,None,SE_4,2026-04-23
2026-01-04 20:00:00+00:00,0.0,0.0,969.85,0.0,672.95,0.0,619.9,153.575,0.0,3305.725,0.0,969.85,672.95,466.325,-3305.725,-1196.6,None,SE_4,2026-04-23
2026-01-04 21:00:00+00:00,48.0,0.0,1206.225,0.0,659.725,0.0,672.25,182.875,0.0,3590.05,48.0,1206.225,659.725,489.375,-3590.05,-1186.7250000000004,None,SE_4,2026-04-23
2026-01-04 22:00:00+00:00,0.0,0.0,1247.575,0.0,629.275,0.0,625.575,424.5,0.0,3640.025,0.0,1247.575,629.275,201.07500000000005,-3640.025,-1562.1,None,SE_4,2026-04-23
2026-01-04 23:00:00+00:00,47.75,0.0,1280.225,0.0,699.25,0.0,600.0,322.575,0.0,3460.475,47.75,1280.225,699.25,277.425,-3460.475,-1155.8249999999998,None,SE_4,2026-04-23
2026-01-05 00:00:00+00:00,213.25,0.0,1280.75,0.0,685.05,0.0,616.75,344.65,0.0,3597.45,213.25,1280.75,685.05,272.1,-3597.45,-1146.2999999999997,None,SE_4,2026-04-23
2026-01-05 01:00:00+00:00,216.0,0.0,1282.0,0.0,463.725,0.0,603.0,185.85,0.0,3513.575,216.0,1282.0,463.725,417.15,-3513.575,-1134.6999999999998,None,SE_4,2026-04-23
2026-01-05 02:00:00+00:00,216.0,0.0,1282.0,0.0,568.175,0.0,637.0,57.125,0.0,4596.275,216.0,1282.0,568.175,579.875,-4596.275,-1950.2249999999995,None,SE_4,2026-04-23
2026-01-05 03:00:00+00:00,0.0,0.0,1151.125,0.0,669.9,0.0,685.95,179.7,0.0,4727.35,0.0,1151.125,669.9,506.25000000000006,-4727.35,-2400.0750000000003,None,SE_4,2026-04-23
2026-01-05 04:00:00+00:00,0.0,0.0,981.025,0.0,672.75,0.0,375.275,102.925,0.0,4411.325,0.0,981.025,672.75,272.34999999999997,-4411.325,-2485.2,None,SE_4,2026-04-23
2026-01-05 05:00:00+00:00,0.0,0.0,764.675,0.0,697.175,0.0,453.05,57.5,0.0,4152.75,0.0,764.675,697.175,395.55,-4152.75,-2295.3500000000004,None,SE_4,2026-04-23
2026-01-05 06:00:00+00:00,0.0,0.0,599.675,0.0,691.225,0.0,585.45,43.175,0.0,3280.95,0.0,599.675,691.225,542.2750000000001,-3280.95,-1447.7749999999996,None,SE_4,2026-04-23
2026-01-05 07:00:00+00:00,0.0,0.0,215.575,0.0,541.25,0.0,443.6,26.15,0.0,3011.875,0.0,215.575,541.25,417.45000000000005,-3011.875,-1837.6,None,SE_4,2026-04-23
2026-01-05 08:00:00+00:00,0.0,0.0,43.875,0.0,532.05,0.0,75.5,343.775,0.0,1882.225,0.0,43.875,532.05,-268.275,-1882.225,-1574.5749999999998,None,SE_4,2026-04-23
2026-01-05 09:00:00+00:00,0.0,0.0,0.0,85.39999999999999,699.875,0.0,256.9,823.35,0.0,1566.575,0.0,-85.39999999999999,699.875,-566.45,-1566.575,-1518.5500000000002,None,SE_4,2026-04-23
2026-01-05 10:00:00+00:00,0.0,198.25,0.0,57.925,700.0,0.0,64.025,576.05,0.0,1421.55,-198.25,-57.925,700.0,-512.025,-1421.55,-1489.75,None,SE_4,2026-04-23
2026-01-05 11:00:00+00:00,0.0,204.0,0.0,184.65,695.75,0.0,238.2,238.2,0.0,1770.775,-204.0,-184.65,695.75,0.0,-1770.775,-1463.6750000000002,None,SE_4,2026-04-23
2026-01-05 12:00:00+00:00,0.0,204.0,0.0,106.125,682.2,0.0,524.2,486.85,0.0,1855.05,-204.0,-106.125,682.2,37.35000000000002,-1855.05,-1445.625,None,SE_4,2026-04-23
2026-01-05 13:00:00+00:00,0.0,204.0,0.0,363.3,695.25,0.0,629.75,318.625,0.0,2065.4,-204.0,-363.3,695.25,311.125,-2065.4,-1626.325,None,SE_4,2026-04-23
2026-01-05 14:00:00+00:00,0.0,204.0,0.0,300.725,440.3,0.0,623.95,558.075,0.0,1702.575,-204.0,-300.725,440.3,65.875,-1702.575,-1701.125,None,SE_4,2026-04-23
2026-01-05 15:00:00+00:00,0.0,204.0,0.0,51.725,183.925,0.0,304.975,293.5,0.0,1495.6,-204.0,-51.725,183.925,11.475000000000023,-1495.6,-1555.925,None,SE_4,2026-04-23
2026-01-05 16:00:00+00:00,0.0,153.0,72.6,0.0,263.425,27.65,22.7,22.7,0.0,2669.3,-153.0,72.6,235.775,0.0,-2669.3,-2513.925,None,SE_4,2026-04-23
2026-01-05 17:00:00+00:00,0.0,188.25,0.0,57.375,329.9,0.0,126.35,467.4,0.0,2627.625,-188.25,-57.375,329.9,-341.04999999999995,-2627.625,-2884.4,None,SE_4,2026-04-23
2026-01-05 18:00:00+00:00,0.0,0.0,0.0,42.35,223.575,0.0,138.6,438.15,0.0,1413.5,0.0,-42.35,223.575,-299.54999999999995,-1413.5,-1531.825,None,SE_4,2026-04-23
2026-01-05 19:00:00+00:00,0.0,0.0,0.0,341.275,356.55,0.0,257.075,42.5,0.0,1475.05,0.0,-341.275,356.55,214.575,-1475.05,-1245.1999999999998,None,SE_4,2026-04-23
2026-01-05 20:00:00+00:00,0.0,0.0,0.0,420.1,552.275,0.0,410.9,378.725,0.0,1827.175,0.0,-420.1,552.275,32.174999999999955,-1827.175,-1662.825,None,SE_4,2026-04-23
2026-01-05 21:00:00+00:00,0.0,0.0,0.0,181.32500000000002,614.0,0.0,627.925,537.6,0.0,2263.4,0.0,-181.32500000000002,614.0,90.32499999999993,-2263.4,-1740.4,None,SE_4,2026-04-23
2026-01-05 22:00:00+00:00,0.0,0.0,0.0,284.9,690.275,0.0,615.5,586.875,0.0,2402.1,0.0,-284.9,690.275,28.625,-2402.1,-1968.1,None,SE_4,2026-04-23
2026-01-05 23:00:00+00:00,0.0,0.0,984.675,0.0,700.0,0.0,607.125,584.35,0.0,4219.975,0.0,984.675,700.0,22.774999999999977,-4219.975,-2512.5250000000005,None,SE_4,2026-04-23
2026-01-06 00:00:00+00:00,0.0,0.0,1262.125,0.0,700.0,0.0,309.4,308.5,0.0,4485.8,0.0,1262.125,700.0,0.8999999999999773,-4485.8,-2522.775,None,SE_4,2026-04-23
2026-01-06 01:00:00+00:00,0.0,0.0,1274.9,0.0,700.0,0.0,623.4,386.1,0.0,3566.825,0.0,1274.9,700.0,237.29999999999995,-3566.825,-1354.625,None,SE_4,2026-04-23
2026-01-06 02:00:00+00:00,0.0,0.0,1269.05,0.0,700.0,0.0,421.025,192.875,0.0,4127.75,0.0,1269.05,700.0,228.14999999999998,-4127.75,-1930.5500000000002,None,SE_4,2026-04-23
2026-01-06 03:00:00+00:00,0.0,0.0,1275.65,0.0,700.0,0.0,486.125,343.125,0.0,4254.9,0.0,1275.65,700.0,143.0,-4254.9,-2136.2499999999995,None,SE_4,2026-04-23
2026-01-06 04:00:00+00:00,0.0,0.0,1269.875,0.0,700.0,0.0,733.25,501.5,0.0,3567.85,0.0,1269.875,700.0,231.75,-3567.85,-1366.225,None,SE_4,2026-04-23
2026-01-06 05:00:00+00:00,49.0,0.0,1213.6,0.0,696.625,0.0,564.225,277.85,0.0,3931.275,49.0,1213.6,696.625,286.375,-3931.275,-1685.6750000000002,None,SE_4,2026-04-23
2026-01-06 06:00:00+00:00,0.0,0.0,957.8,0.0,593.525,0.0,268.925,124.975,0.0,2965.45,0.0,957.8,593.525,143.95000000000002,-2965.45,-1270.175,None,SE_4,2026-04-23
2026-01-06 07:00:00+00:00,0.0,0.0,1100.2250000000001,0.0,446.8,0.0,148.725,558.65,0.0,2440.35,0.0,1100.2250000000001,446.8,-409.92499999999995,-2440.35,-1303.2499999999998,None,SE_4,2026-04-23
2026-01-06 08:00:00+00:00,0.0,0.0,1055.675,0.0,248.425,0.0,51.025,634.225,0.0,2034.975,0.0,1055.675,248.425,-583.2,-2034.975,-1314.075,None,SE_4,2026-04-23
2026-01-06 09:00:00+00:00,0.0,0.0,630.55,0.0,308.575,0.0,223.825,600.0,0.0,1914.6,0.0,630.55,308.575,-376.175,-1914.6,-1351.6499999999999,None,SE_4,2026-04-23
2026-01-06 10:00:00+00:00,0.0,0.0,534.875,0.0,329.225,0.0,208.0,600.0,0.0,1669.525,0.0,534.875,329.225,-392.0,-1669.525,-1197.4250000000002,None,SE_4,2026-04-23
