,NO_1_NO_2,NO_2_NO_1,NO_1_NO_3,NO_3_NO_1,NO_1_NO_5,NO_5_NO_1,NO_1_SE_3,SE_3_NO_1,NO_1_NO_2_net_export,NO_1_NO_3_net_export,NO_1_NO_5_net_export,NO_1_SE_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 21:00:00+00:00,0.0,1186.15,0.0,1608.975,158.825,0.0,0.0,555.625,-1186.15,-1608.975,158.825,-555.625,-3191.925,None,NO_1,2026-04-23
2026-01-01 22:00:00+00:00,0.0,1231.225,0.0,1862.85,0.0,64.375,0.0,0.0,-1231.225,-1862.85,-64.375,0.0,-3158.45,None,NO_1,2026-04-23
2026-01-01 23:00:00+00:00,0.0,835.4,0.0,1740.35,0.0,474.175,7.425,71.85,-835.4,-1740.35,-474.175,-64.425,-3114.3500000000004,None,NO_1,2026-04-23
2026-01-02 00:00:00+00:00,0.0,1087.45,0.0,1622.675,0.0,229.95,10.325,92.875,-1087.45,-1622.675,-229.95,-82.55,-3022.625,None,NO_1,2026-04-23
2026-01-02 01:00:00+00:00,0.0,1264.925,0.0,1446.55,0.0,123.9,0.0,147.925,-1264.925,-1446.55,-123.9,-147.925,-2983.3,None,NO_1,2026-04-23
2026-01-02 02:00:00+00:00,0.0,1285.8,0.0,1234.6,0.0,245.875,0.0,157.85,-1285.8,-1234.6,-245.875,-157.85,-2924.1249999999995,None,NO_1,2026-04-23
2026-01-02 03:00:00+00:00,0.0,1335.575,0.0,1409.75,0.0,242.6,13.75,20.7,-1335.575,-1409.75,-242.6,-6.949999999999999,-2994.8749999999995,None,NO_1,2026-04-23
2026-01-02 04:00:00+00:00,0.0,1370.55,0.0,1649.825,0.0,274.7,147.6,0.0,-1370.55,-1649.825,-274.7,147.6,-3147.475,None,NO_1,2026-04-23
2026-01-02 05:00:00+00:00,0.0,1427.25,0.0,1685.175,0.0,443.325,23.775,0.0,-1427.25,-1685.175,-443.325,23.775,-3531.975,None,NO_1,2026-04-23
2026-01-02 06:00:00+00:00,0.0,1991.25,0.0,898.2,0.0,886.975,13.95,9.025,-1991.25,-898.2,-886.975,4.924999999999999,-3771.4999999999995,None,NO_1,2026-04-23
2026-01-02 07:00:00+00:00,0.0,2136.25,0.0,804.45,0.0,884.375,0.0,19.15,-2136.25,-804.45,-884.375,-19.15,-3844.225,None,NO_1,2026-04-23
2026-01-02 08:00:00+00:00,0.0,2226.725,0.0,800.925,0.0,836.7,0.0,19.25,-2226.725,-800.925,-836.7,-19.25,-3883.5999999999995,None,NO_1,2026-04-23
2026-01-02 09:00:00+00:00,0.0,2270.75,0.0,1247.775,0.0,478.9,0.0,0.0,-2270.75,-1247.775,-478.9,0.0,-3997.425,None,NO_1,2026-04-23
2026-01-02 10:00:00+00:00,0.0,2346.9,0.0,1226.275,0.0,486.9,0.05,0.0,-2346.9,-1226.275,-486.9,0.05,-4060.025,None,NO_1,2026-04-23
2026-01-02 11:00:00+00:00,0.0,2279.525,0.0,1298.4,0.0,578.975,0.0,0.0,-2279.525,-1298.4,-578.975,0.0,-4156.900000000001,None,NO_1,2026-04-23
2026-01-02 12:00:00+00:00,0.0,2082.75,0.0,1340.325,0.0,746.9,0.0,0.0,-2082.75,-1340.325,-746.9,0.0,-4169.974999999999,None,NO_1,2026-04-23
2026-01-02 13:00:00+00:00,0.0,1782.725,0.0,1326.725,0.0,982.475,0.0,0.075,-1782.725,-1326.725,-982.475,-0.075,-4091.9999999999995,None,NO_1,2026-04-23
2026-01-02 14:00:00+00:00,0.0,450.675,0.0,1630.1,0.0,1952.425,0.0,0.0,-450.675,-1630.1,-1952.425,0.0,-4033.2,None,NO_1,2026-04-23
2026-01-02 15:00:00+00:00,8.575,78.4,0.0,1741.25,0.0,2144.15,0.0,0.0,-69.825,-1741.25,-2144.15,0.0,-3955.2250000000004,None,NO_1,2026-04-23
2026-01-02 16:00:00+00:00,49.425,21.425,0.0,1700.025,0.0,2242.525,0.0,0.0,27.999999999999996,-1700.025,-2242.525,0.0,-3914.55,None,NO_1,2026-04-23
2026-01-02 17:00:00+00:00,0.025,14.925,0.0,2059.55,0.0,1734.425,0.0,0.025,-14.9,-2059.55,-1734.425,-0.025,-3808.9,None,NO_1,2026-04-23
2026-01-02 18:00:00+00:00,0.0,81.1,0.0,2189.625,0.0,1513.5,0.0,0.075,-81.1,-2189.625,-1513.5,-0.075,-3784.2999999999997,None,NO_1,2026-04-23
2026-01-02 19:00:00+00:00,0.0,125.65,0.0,2288.95,0.0,1304.4,0.0,0.0,-125.65,-2288.95,-1304.4,0.0,-3719.0,None,NO_1,2026-04-23
2026-01-02 20:00:00+00:00,0.0,61.125,0.0,2260.575,0.0,1286.075,0.0,0.05,-61.125,-2260.575,-1286.075,-0.05,-3607.825,None,NO_1,2026-04-23
2026-01-02 21:00:00+00:00,0.0,488.7,0.0,2352.375,0.0,665.6,0.0,5.15,-488.7,-2352.375,-665.6,-5.15,-3511.825,None,NO_1,2026-04-23
2026-01-02 22:00:00+00:00,0.0,215.75,0.0,2401.3,0.0,585.625,0.0,83.1,-215.75,-2401.3,-585.625,-83.1,-3285.775,None,NO_1,2026-04-23
2026-01-02 23:00:00+00:00,0.0,42.025,0.0,2523.325,0.0,605.05,0.0,0.0,-42.025,-2523.325,-605.05,0.0,-3170.3999999999996,None,NO_1,2026-04-23
2026-01-03 00:00:00+00:00,0.0,133.05,0.0,2395.2,0.0,644.225,0.0,0.0,-133.05,-2395.2,-644.225,0.0,-3172.475,None,NO_1,2026-04-23
2026-01-03 01:00:00+00:00,0.0,286.725,0.0,2447.15,0.0,428.925,0.0,0.0,-286.725,-2447.15,-428.925,0.0,-3162.8,None,NO_1,2026-04-23
2026-01-03 02:00:00+00:00,0.0,238.45,0.0,2428.175,0.0,466.175,3.65,0.0,-238.45,-2428.175,-466.175,3.65,-3129.15,None,NO_1,2026-04-23
2026-01-03 03:00:00+00:00,7.675,2.475,0.0,2154.65,0.0,983.15,0.0,0.0,5.199999999999999,-2154.65,-983.15,0.0,-3132.6000000000004,None,NO_1,2026-04-23
2026-01-03 04:00:00+00:00,7.075,3.325,0.0,2357.65,0.0,799.25,0.0,0.0,3.75,-2357.65,-799.25,0.0,-3153.15,None,NO_1,2026-04-23
2026-01-03 05:00:00+00:00,0.0,215.1,0.0,2373.55,0.0,724.75,18.3,0.0,-215.1,-2373.55,-724.75,18.3,-3295.1,None,NO_1,2026-04-23
2026-01-03 06:00:00+00:00,0.0,121.75,0.0,2166.2,0.0,1119.85,3.425,0.0,-121.75,-2166.2,-1119.85,3.425,-3404.3749999999995,None,NO_1,2026-04-23
2026-01-03 07:00:00+00:00,0.0,59.75,0.0,1972.55,0.0,1492.225,0.0,4.375,-59.75,-1972.55,-1492.225,-4.375,-3528.8999999999996,None,NO_1,2026-04-23
2026-01-03 08:00:00+00:00,0.0,14.3,0.0,1792.6,0.0,1757.575,0.0,21.025,-14.3,-1792.6,-1757.575,-21.025,-3585.5,None,NO_1,2026-04-23
2026-01-03 09:00:00+00:00,8.925,13.775,0.0,1709.925,0.0,1920.8,0.0,15.0,-4.85,-1709.925,-1920.8,-15.0,-3650.575,None,NO_1,2026-04-23
2026-01-03 10:00:00+00:00,37.475,0.0,0.0,1486.575,0.0,2357.625,0.0,16.275,37.475,-1486.575,-2357.625,-16.275,-3823.0000000000005,None,NO_1,2026-04-23
2026-01-03 11:00:00+00:00,23.025,0.0,0.0,1476.8,0.0,2450.8,0.0,13.1,23.025,-1476.8,-2450.8,-13.1,-3917.6749999999997,None,NO_1,2026-04-23
2026-01-03 12:00:00+00:00,2.5,11.35,0.0,1407.65,0.0,2481.025,0.0,16.05,-8.85,-1407.65,-2481.025,-16.05,-3913.5750000000003,None,NO_1,2026-04-23
2026-01-03 13:00:00+00:00,31.625,0.0,0.0,1437.1,0.0,2389.625,0.0,18.825,31.625,-1437.1,-2389.625,-18.825,-3813.9249999999997,None,NO_1,2026-04-23
2026-01-03 14:00:00+00:00,9.525,2.325,0.0,1406.55,0.0,2356.25,0.0,6.2,7.2,-1406.55,-2356.25,-6.2,-3761.7999999999997,None,NO_1,2026-04-23
2026-01-03 15:00:00+00:00,27.275,0.0,0.0,1449.95,0.0,2409.625,0.0,13.85,27.275,-1449.95,-2409.625,-13.85,-3846.15,None,NO_1,2026-04-23
2026-01-03 16:00:00+00:00,10.35,0.0,0.0,1573.625,0.0,2282.4,0.0,8.4,10.35,-1573.625,-2282.4,-8.4,-3854.0750000000003,None,NO_1,2026-04-23
2026-01-03 17:00:00+00:00,13.125,1.25,0.0,1557.475,0.0,2255.5,0.0,12.1,11.875,-1557.475,-2255.5,-12.1,-3813.2,None,NO_1,2026-04-23
2026-01-03 18:00:00+00:00,8.675,0.25,0.0,1686.375,0.0,2063.8,0.0,4.575,8.425,-1686.375,-2063.8,-4.575,-3746.325,None,NO_1,2026-04-23
2026-01-03 19:00:00+00:00,14.4,0.0,0.0,1789.925,0.0,1838.625,0.0,0.0,14.4,-1789.925,-1838.625,0.0,-3614.1499999999996,None,NO_1,2026-04-23
2026-01-03 20:00:00+00:00,19.125,0.0,0.0,1646.75,0.0,1923.175,1.15,0.0,19.125,-1646.75,-1923.175,1.15,-3549.65,None,NO_1,2026-04-23
2026-01-03 21:00:00+00:00,5.525,1.75,0.0,1554.475,0.0,1921.0,0.125,0.025,3.7750000000000004,-1554.475,-1921.0,0.1,-3471.6,None,NO_1,2026-04-23
2026-01-03 22:00:00+00:00,0.925,18.15,0.0,1670.025,0.0,1741.85,20.7,0.0,-17.224999999999998,-1670.025,-1741.85,20.7,-3408.4,None,NO_1,2026-04-23
2026-01-03 23:00:00+00:00,30.85,4.325,0.0,1490.95,0.0,1964.3,0.0,0.025,26.525000000000002,-1490.95,-1964.3,-0.025,-3428.75,None,NO_1,2026-04-23
2026-01-04 00:00:00+00:00,14.0,0.0,0.0,1578.525,0.0,1728.75,0.0,0.05,14.0,-1578.525,-1728.75,-0.05,-3293.3250000000003,None,NO_1,2026-04-23
2026-01-04 01:00:00+00:00,0.025,33.625,0.0,1525.775,0.0,1752.8,0.0,0.0,-33.6,-1525.775,-1752.8,0.0,-3312.175,None,NO_1,2026-04-23
2026-01-04 02:00:00+00:00,0.0,20.55,0.0,1568.125,0.0,1705.35,0.0,0.025,-20.55,-1568.125,-1705.35,-0.025,-3294.0499999999997,None,NO_1,2026-04-23
2026-01-04 03:00:00+00:00,0.0,27.95,0.0,1547.925,0.0,1719.325,0.0,0.0,-27.95,-1547.925,-1719.325,0.0,-3295.2,None,NO_1,2026-04-23
2026-01-04 04:00:00+00:00,73.65,8.075,0.0,1476.7,0.0,1909.425,0.025,0.0,65.575,-1476.7,-1909.425,0.025,-3320.525,None,NO_1,2026-04-23
2026-01-04 05:00:00+00:00,0.325,10.95,0.0,1573.075,0.0,1833.825,0.025,0.05,-10.625,-1573.075,-1833.825,-0.025,-3417.55,None,NO_1,2026-04-23
2026-01-04 06:00:00+00:00,3.95,64.425,0.0,974.725,0.0,2267.2,0.0,255.725,-60.474999999999994,-974.725,-2267.2,-255.725,-3558.1249999999995,None,NO_1,2026-04-23
2026-01-04 07:00:00+00:00,0.0,581.125,0.0,134.9,0.0,2347.275,0.0,676.725,-581.125,-134.9,-2347.275,-676.725,-3740.025,None,NO_1,2026-04-23
2026-01-04 08:00:00+00:00,0.0,1153.425,0.0,0.175,0.0,2671.025,168.875,49.85,-1153.425,-0.175,-2671.025,119.025,-3705.6,None,NO_1,2026-04-23
2026-01-04 09:00:00+00:00,0.0,606.6,0.0,349.425,0.0,2545.6,0.0,306.0,-606.6,-349.425,-2545.6,-306.0,-3807.625,None,NO_1,2026-04-23
2026-01-04 10:00:00+00:00,0.0,1681.675,0.025,4.375,0.0,2482.425,152.85,0.0,-1681.675,-4.35,-2482.425,152.85,-4015.6,None,NO_1,2026-04-23
2026-01-04 11:00:00+00:00,0.0,1768.825,0.0,57.25,0.0,2476.225,241.875,0.0,-1768.825,-57.25,-2476.225,241.875,-4060.425,None,NO_1,2026-04-23
2026-01-04 12:00:00+00:00,0.0,1848.675,3.05,2.225,0.0,2338.975,74.45,7.975,-1848.675,0.8249999999999997,-2338.975,66.47500000000001,-4120.349999999999,None,NO_1,2026-04-23
2026-01-04 13:00:00+00:00,0.0,2295.25,0.0,26.425,0.0,2384.65,624.4,0.0,-2295.25,-26.425,-2384.65,624.4,-4081.9250000000006,None,NO_1,2026-04-23
2026-01-04 14:00:00+00:00,0.0,2780.675,0.05,11.85,0.0,2404.975,1083.75,0.0,-2780.675,-11.799999999999999,-2404.975,1083.75,-4113.700000000001,None,NO_1,2026-04-23
2026-01-04 15:00:00+00:00,0.0,2884.9,0.0,3.7,0.0,2414.2,1253.35,0.0,-2884.9,-3.7,-2414.2,1253.35,-4049.4499999999994,None,NO_1,2026-04-23
2026-01-04 16:00:00+00:00,0.0,2837.1,0.0,0.025,0.0,2463.8,1374.725,0.0,-2837.1,-0.025,-2463.8,1374.725,-3926.2000000000003,None,NO_1,2026-04-23
2026-01-04 17:00:00+00:00,0.0,2781.25,0.0,0.0,0.0,2597.425,1521.325,0.0,-2781.25,0.0,-2597.425,1521.325,-3857.3500000000004,None,NO_1,2026-04-23
2026-01-04 18:00:00+00:00,0.0,2720.0,0.0,0.025,0.0,2595.825,1494.7,0.0,-2720.0,-0.025,-2595.825,1494.7,-3821.1500000000005,None,NO_1,2026-04-23
2026-01-04 19:00:00+00:00,0.0,2741.025,1.575,0.0,0.0,2604.3,1496.825,0.0,-2741.025,1.575,-2604.3,1496.825,-3846.925,None,NO_1,2026-04-23
2026-01-04 20:00:00+00:00,0.0,2849.025,2.5,0.0,0.0,2648.775,1704.5,0.0,-2849.025,2.5,-2648.775,1704.5,-3790.8,None,NO_1,2026-04-23
2026-01-04 21:00:00+00:00,0.0,2799.3,0.0,0.0,0.0,2687.725,1733.35,0.0,-2799.3,0.0,-2687.725,1733.35,-3753.6749999999997,None,NO_1,2026-04-23
2026-01-04 22:00:00+00:00,0.0,2821.6,2.45,0.0,0.0,2586.875,1747.325,0.0,-2821.6,2.45,-2586.875,1747.325,-3658.7,None,NO_1,2026-04-23
2026-01-04 23:00:00+00:00,0.0,2792.25,0.0,16.85,0.0,2591.9,1620.8,0.0,-2792.25,-16.85,-2591.9,1620.8,-3780.2,None,NO_1,2026-04-23
2026-01-05 00:00:00+00:00,0.0,2737.05,0.0,1.6,0.0,2703.5,1732.125,0.0,-2737.05,-1.6,-2703.5,1732.125,-3710.0249999999996,None,NO_1,2026-04-23
2026-01-05 01:00:00+00:00,0.0,2464.75,0.0,43.05,0.0,2647.8,1515.325,0.0,-2464.75,-43.05,-2647.8,1515.325,-3640.2750000000005,None,NO_1,2026-04-23
2026-01-05 02:00:00+00:00,0.0,2767.525,0.0,0.0,0.0,2650.975,1837.25,0.0,-2767.525,0.0,-2650.975,1837.25,-3581.25,None,NO_1,2026-04-23
2026-01-05 03:00:00+00:00,0.0,2346.0,0.0,3.0,0.0,2693.825,1429.95,0.0,-2346.0,-3.0,-2693.825,1429.95,-3612.875,None,NO_1,2026-04-23
2026-01-05 04:00:00+00:00,0.0,2476.725,0.025,12.6,0.0,2729.675,1482.15,0.0,-2476.725,-12.575,-2729.675,1482.15,-3736.8250000000003,None,NO_1,2026-04-23
2026-01-05 05:00:00+00:00,0.0,2752.675,0.0,0.0,0.0,2645.0,1391.85,0.0,-2752.675,0.0,-2645.0,1391.85,-4005.8250000000003,None,NO_1,2026-04-23
2026-01-05 06:00:00+00:00,0.0,2928.175,0.0,0.0,0.0,2555.925,1477.725,0.0,-2928.175,0.0,-2555.925,1477.725,-4006.3750000000005,None,NO_1,2026-04-23
2026-01-05 07:00:00+00:00,0.0,2870.275,0.0,0.0,0.0,2475.075,1146.3,0.0,-2870.275,0.0,-2475.075,1146.3,-4199.05,None,NO_1,2026-04-23
2026-01-05 08:00:00+00:00,0.0,2918.675,0.0,0.0,0.0,2298.975,897.525,0.0,-2918.675,0.0,-2298.975,897.525,-4320.125,None,NO_1,2026-04-23
2026-01-05 09:00:00+00:00,0.0,2959.975,1.05,0.0,0.0,2124.1,668.675,0.0,-2959.975,1.05,-2124.1,668.675,-4414.349999999999,None,NO_1,2026-04-23
2026-01-05 10:00:00+00:00,0.0,2948.775,0.0,0.0,0.0,2043.275,544.05,0.0,-2948.775,0.0,-2043.275,544.05,-4448.0,None,NO_1,2026-04-23
2026-01-05 11:00:00+00:00,0.0,2946.0,0.175,0.0,0.0,2026.8,551.925,0.0,-2946.0,0.175,-2026.8,551.925,-4420.7,None,NO_1,2026-04-23
2026-01-05 12:00:00+00:00,0.0,2977.95,0.0,0.0,0.0,1992.4,564.575,0.0,-2977.95,0.0,-1992.4,564.575,-4405.775000000001,None,NO_1,2026-04-23
2026-01-05 13:00:00+00:00,0.0,2971.75,0.0,0.0,0.0,2108.4,664.175,0.0,-2971.75,0.0,-2108.4,664.175,-4415.974999999999,None,NO_1,2026-04-23
2026-01-05 14:00:00+00:00,0.0,2934.775,0.0,0.0,0.0,2151.075,618.575,0.0,-2934.775,0.0,-2151.075,618.575,-4467.275000000001,None,NO_1,2026-04-23
2026-01-05 15:00:00+00:00,0.0,2905.475,0.0,0.0,0.0,2323.075,701.525,0.0,-2905.475,0.0,-2323.075,701.525,-4527.025,None,NO_1,2026-04-23
2026-01-05 16:00:00+00:00,0.0,2613.725,0.025,10.45,0.0,2463.15,492.15,0.0,-2613.725,-10.424999999999999,-2463.15,492.15,-4595.150000000001,None,NO_1,2026-04-23
2026-01-05 17:00:00+00:00,0.0,2133.025,0.0,16.6,0.0,2479.225,210.85,0.0,-2133.025,-16.6,-2479.225,210.85,-4418.0,None,NO_1,2026-04-23
2026-01-05 18:00:00+00:00,0.0,2854.9,0.0,0.0,0.0,2415.175,939.925,0.0,-2854.9,0.0,-2415.175,939.925,-4330.150000000001,None,NO_1,2026-04-23
2026-01-05 19:00:00+00:00,0.0,2888.775,0.0,0.0,0.0,2318.5,929.4,0.0,-2888.775,0.0,-2318.5,929.4,-4277.875,None,NO_1,2026-04-23
2026-01-05 20:00:00+00:00,0.0,2868.0,0.0,0.0,0.0,2400.35,1107.95,0.0,-2868.0,0.0,-2400.35,1107.95,-4160.400000000001,None,NO_1,2026-04-23
2026-01-05 21:00:00+00:00,0.0,2785.45,0.4,0.0,0.0,2549.6,1271.8,0.0,-2785.45,0.4,-2549.6,1271.8,-4062.8499999999995,None,NO_1,2026-04-23
2026-01-05 22:00:00+00:00,0.0,2873.6,0.0,0.0,0.0,2693.05,1459.525,0.0,-2873.6,0.0,-2693.05,1459.525,-4107.125,None,NO_1,2026-04-23
2026-01-05 23:00:00+00:00,0.0,2814.25,0.075,0.0,0.0,2830.4,1689.6,0.0,-2814.25,0.075,-2830.4,1689.6,-3954.975000000001,None,NO_1,2026-04-23
2026-01-06 00:00:00+00:00,0.0,2734.025,0.7,0.0,0.0,2768.575,1688.5,0.0,-2734.025,0.7,-2768.575,1688.5,-3813.3999999999996,None,NO_1,2026-04-23
2026-01-06 01:00:00+00:00,0.0,2797.825,0.2,0.0,0.0,2761.25,1828.675,0.0,-2797.825,0.2,-2761.25,1828.675,-3730.2,None,NO_1,2026-04-23
2026-01-06 02:00:00+00:00,0.0,2540.5,0.0,14.4,0.0,2812.75,1675.375,0.0,-2540.5,-14.4,-2812.75,1675.375,-3692.2749999999996,None,NO_1,2026-04-23
2026-01-06 03:00:00+00:00,0.0,2471.35,0.0,35.85,0.0,2821.975,1652.9,0.0,-2471.35,-35.85,-2821.975,1652.9,-3676.274999999999,None,NO_1,2026-04-23
2026-01-06 04:00:00+00:00,0.0,2810.275,0.0,0.0,0.0,2755.9,1796.375,0.0,-2810.275,0.0,-2755.9,1796.375,-3769.8,None,NO_1,2026-04-23
2026-01-06 05:00:00+00:00,0.0,2772.0,0.0,0.0,0.0,2867.6,1740.95,0.0,-2772.0,0.0,-2867.6,1740.95,-3898.6500000000005,None,NO_1,2026-04-23
2026-01-06 06:00:00+00:00,0.0,2923.875,0.0,0.0,0.0,2665.175,1389.7,0.0,-2923.875,0.0,-2665.175,1389.7,-4199.35,None,NO_1,2026-04-23
2026-01-06 07:00:00+00:00,0.0,2918.525,0.0,0.0,0.0,2849.45,1241.15,0.0,-2918.525,0.0,-2849.45,1241.15,-4526.825000000001,None,NO_1,2026-04-23
2026-01-06 08:00:00+00:00,0.0,2917.0,0.0,0.0,0.0,2811.475,1390.625,0.0,-2917.0,0.0,-2811.475,1390.625,-4337.85,None,NO_1,2026-04-23
2026-01-06 09:00:00+00:00,0.0,2676.125,0.975,0.0,0.0,2822.275,1149.3,0.0,-2676.125,0.975,-2822.275,1149.3,-4348.125,None,NO_1,2026-04-23
2026-01-06 10:00:00+00:00,0.0,2386.15,0.0,0.0,0.0,2574.475,562.05,0.0,-2386.15,0.0,-2574.475,562.05,-4398.575,None,NO_1,2026-04-23
2026-01-06 11:00:00+00:00,0.0,2472.15,0.0,0.0,0.0,2541.225,661.45,0.0,-2472.15,0.0,-2541.225,661.45,-4351.925,None,NO_1,2026-04-23
2026-01-06 12:00:00+00:00,0.0,2454.4,0.95,0.0,0.0,2590.725,695.025,0.0,-2454.4,0.95,-2590.725,695.025,-4349.150000000001,None,NO_1,2026-04-23
2026-01-06 13:00:00+00:00,0.0,2901.025,0.0,0.0,0.0,2751.225,1254.45,0.0,-2901.025,0.0,-2751.225,1254.45,-4397.8,None,NO_1,2026-04-23
2026-01-06 14:00:00+00:00,0.0,2895.275,0.0,0.0,0.0,2951.1,1183.75,0.0,-2895.275,0.0,-2951.1,1183.75,-4662.625,None,NO_1,2026-04-23
2026-01-06 15:00:00+00:00,0.0,2783.025,0.0,0.0,0.0,2894.3,943.175,0.0,-2783.025,0.0,-2894.3,943.175,-4734.150000000001,None,NO_1,2026-04-23
2026-01-06 16:00:00+00:00,0.0,2399.6,0.0,0.0,0.0,2797.525,734.475,0.0,-2399.6,0.0,-2797.525,734.475,-4462.65,None,NO_1,2026-04-23
2026-01-06 17:00:00+00:00,0.0,2106.925,0.0,0.0,0.0,2825.775,618.475,0.0,-2106.925,0.0,-2825.775,618.475,-4314.225,None,NO_1,2026-04-23
2026-01-06 18:00:00+00:00,0.0,2042.0,0.0,0.0,0.0,2879.9,686.175,0.0,-2042.0,0.0,-2879.9,686.175,-4235.724999999999,None,NO_1,2026-04-23
2026-01-06 19:00:00+00:00,0.0,2171.875,0.0,0.0,0.0,2856.975,847.6,0.0,-2171.875,0.0,-2856.975,847.6,-4181.25,None,NO_1,2026-04-23
2026-01-06 20:00:00+00:00,0.0,2220.925,0.0,0.0,0.0,2812.55,766.225,0.0,-2220.925,0.0,-2812.55,766.225,-4267.25,None,NO_1,2026-04-23
2026-01-06 21:00:00+00:00,0.0,2243.325,0.0,0.0,0.0,2810.6,970.9,0.0,-2243.325,0.0,-2810.6,970.9,-4083.024999999999,None,NO_1,2026-04-23
2026-01-06 22:00:00+00:00,0.0,2569.15,0.0,0.0,0.0,2527.825,1127.775,0.0,-2569.15,0.0,-2527.825,1127.775,-3969.2000000000003,None,NO_1,2026-04-23
2026-01-06 23:00:00+00:00,0.0,2155.05,0.0,0.0,0.0,2672.925,928.3,0.0,-2155.05,0.0,-2672.925,928.3,-3899.675,None,NO_1,2026-04-23
