,PL_CZ,CZ_PL,PL_DE_LU,DE_LU_PL,PL_LT,LT_PL,PL_SE_4,SE_4_PL,PL_SK,SK_PL,PL_CZ_net_export,PL_DE_LU_net_export,PL_LT_net_export,PL_SE_4_net_export,PL_SK_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,27.325,1555.275,0.0,0.0,180.75,63.875,0.0,600.0,1304.2749999999999,117.7,-1527.95,0.0,116.875,-600.0,1186.5749999999998,-824.5000000000002,None,PL,2026-04-23
2026-01-01 01:00:00+00:00,442.825,1519.175,0.0,0.0,91.0,72.975,0.0,600.0,1644.725,197.425,-1076.35,0.0,18.025000000000006,-600.0,1447.3,-211.02499999999986,None,PL,2026-04-23
2026-01-01 02:00:00+00:00,327.90000000000003,1014.65,37.85,0.0,3.175,84.05,1.175,601.175,1361.0,2.725,-686.75,37.85,-80.875,-600.0,1358.275,28.5,None,PL,2026-04-23
2026-01-01 03:00:00+00:00,256.40000000000003,1119.9,284.15,0.15,56.65,124.325,184.175,624.65,1612.75,1.025,-863.5,284.0,-67.67500000000001,-440.47499999999997,1611.725,524.075,None,PL,2026-04-23
2026-01-01 04:00:00+00:00,0.05,753.3,1037.0,0.75,99.325,148.8,468.2,600.0,1109.25,0.0,-753.25,1036.25,-49.47500000000001,-131.8,1109.25,1210.975,None,PL,2026-04-23
2026-01-01 05:00:00+00:00,1446.125,627.4,154.8,26.299999999999997,158.45,35.825,406.625,420.0,1145.15,0.0,818.725,128.5,122.62499999999999,-13.375,1145.15,2201.625,None,PL,2026-04-23
2026-01-01 06:00:00+00:00,169.475,1407.475,321.275,0.0,161.875,2.875,120.35,120.35,3332.75,0.0,-1238.0,321.275,159.0,0.0,3332.75,2575.025,None,PL,2026-04-23
2026-01-01 07:00:00+00:00,1680.5,0.0,371.775,0.0,167.95,9.0,534.275,9.55,314.25,0.0,1680.5,371.775,158.95,524.725,314.25,3050.2,None,PL,2026-04-23
2026-01-01 08:00:00+00:00,1131.5,0.0,788.75,0.0,161.325,1.325,603.975,3.975,489.75,0.0,1131.5,788.75,160.0,600.0,489.75,3170.0,None,PL,2026-04-23
2026-01-01 09:00:00+00:00,2123.25,0.0,1416.775,1207.275,160.0,0.0,609.8,9.8,366.25,0.0,2123.25,209.5,160.0,600.0,366.25,3459.0,None,PL,2026-04-23
2026-01-01 10:00:00+00:00,1040.5,0.0,422.75,0.0,161.0,0.0,611.425,11.425,1267.5,0.0,1040.5,422.75,161.0,600.0,1267.5,3491.75,None,PL,2026-04-23
2026-01-01 11:00:00+00:00,1935.75,0.0,448.375,62.875,161.0,0.0,604.675,4.675,559.375,0.0,1935.75,385.5,161.0,600.0,559.375,3641.625,None,PL,2026-04-23
2026-01-01 12:00:00+00:00,2092.05,0.0,122.5,101.575,144.8,11.175,361.575,0.05,195.25,296.125,2092.05,20.924999999999997,133.625,361.525,-100.875,2507.2500000000005,None,PL,2026-04-23
2026-01-01 13:00:00+00:00,1716.825,146.075,1.65,277.925,184.325,78.675,142.975,142.975,748.95,36.7,1570.75,-276.27500000000003,105.64999999999999,0.0,712.25,2112.375,None,PL,2026-04-23
2026-01-01 14:00:00+00:00,668.75,0.0,971.8,301.4,80.275,154.2,72.6,128.425,665.75,0.0,668.75,670.4,-73.92499999999998,-55.82500000000002,665.75,1875.15,None,PL,2026-04-23
2026-01-01 15:00:00+00:00,1749.875,1326.375,0.0,163.125,57.05,229.1,14.35,109.625,2010.75,0.0,423.5,-163.125,-172.05,-95.275,2010.75,2003.8,None,PL,2026-04-23
2026-01-01 16:00:00+00:00,5.575,167.325,123.85,84.7,116.025,219.175,96.625,156.0,2422.75,0.0,-161.75,39.14999999999999,-103.15,-59.375,2422.75,2137.625,None,PL,2026-04-23
2026-01-01 17:00:00+00:00,1888.125,9.774999999999999,5.675,0.0,63.05,206.0,13.425,113.425,798.75,0.0,1878.35,5.675,-142.95,-100.0,798.75,2439.825,None,PL,2026-04-23
2026-01-01 18:00:00+00:00,1835.75,0.0,623.5,138.15,92.525,234.3,33.875,133.875,142.75,0.0,1835.75,485.35,-141.775,-100.0,142.75,2222.075,None,PL,2026-04-23
2026-01-01 19:00:00+00:00,1182.925,1382.175,777.025,103.72500000000001,95.6,152.175,134.7,213.8,2031.0,0.0,-199.25,673.3,-56.57500000000002,-79.10000000000002,2031.0,2369.375,None,PL,2026-04-23
2026-01-01 20:00:00+00:00,44.425,5610.675,74.125,31.5,148.675,84.4,26.125,32.3,8250.75,0.0,-5566.25,42.625,64.275,-6.174999999999997,8250.75,2785.2249999999995,None,PL,2026-04-23
2026-01-01 21:00:00+00:00,1900.5,0.0,222.825,86.825,169.125,15.075,576.05,76.7,653.25,0.0,1900.5,136.0,154.05,499.34999999999997,653.25,3343.15,None,PL,2026-04-23
2026-01-01 22:00:00+00:00,1966.25,0.0,50.25,0.0,156.0,0.0,600.0,0.0,661.75,0.0,1966.25,50.25,156.0,600.0,661.75,3434.25,None,PL,2026-04-23
2026-01-01 23:00:00+00:00,977.5,0.0,111.82499999999999,340.825,158.8,3.8,701.125,101.125,1559.25,0.0,977.5,-229.0,155.0,600.0,1559.25,3062.75,None,PL,2026-04-23
2026-01-02 00:00:00+00:00,982.75,0.0,70.75,311.75,154.0,0.0,658.625,58.625,1534.75,0.0,982.75,-241.0,154.0,600.0,1534.75,3030.5,None,PL,2026-04-23
2026-01-02 01:00:00+00:00,946.225,0.225,155.95,419.45000000000005,163.375,9.375,696.25,96.25,1532.75,0.0,946.0,-263.50000000000006,154.0,600.0,1532.75,2969.25,None,PL,2026-04-23
2026-01-02 02:00:00+00:00,992.075,1.075,256.575,447.325,182.95,28.95,793.825,193.825,1468.125,0.375,991.0,-190.75,154.0,600.0,1467.75,3022.0,None,PL,2026-04-23
2026-01-02 03:00:00+00:00,990.5,0.0,143.95,338.2,159.75,8.725,730.6,130.75,1477.0,0.0,990.5,-194.25,151.025,599.85,1477.0,3024.125,None,PL,2026-04-23
2026-01-02 04:00:00+00:00,988.0,0.0,352.9,536.525,183.95,30.5,782.075,383.35,1488.2,0.2,988.0,-183.625,153.45,398.725,1488.0,2844.55,None,PL,2026-04-23
2026-01-02 05:00:00+00:00,1045.925,6.675,197.075,334.35,99.875,150.75,165.975,125.75,1526.5,48.025,1039.25,-137.27500000000003,-50.875,40.224999999999994,1478.475,2369.7999999999997,None,PL,2026-04-23
2026-01-02 06:00:00+00:00,783.025,0.0,32.375,563.05,4.825,199.825,7.075,207.075,1442.975,13.325,783.025,-530.675,-195.0,-200.0,1429.6499999999999,1287.0,None,PL,2026-04-23
2026-01-02 07:00:00+00:00,760.525,43.925,75.3,627.25,25.125,222.125,6.725,306.725,1301.675,0.0,716.6,-551.95,-197.0,-300.0,1301.675,969.3249999999999,None,PL,2026-04-23
2026-01-02 08:00:00+00:00,712.0,0.0,131.75,717.75,17.475,216.475,5.675,305.675,1239.0,0.0,712.0,-586.0,-199.0,-300.0,1239.0,866.0,None,PL,2026-04-23
2026-01-02 09:00:00+00:00,907.125,48.550000000000004,3.05,910.875,7.1,207.1,3.675,303.675,1498.95,0.0,858.575,-907.825,-200.0,-300.0,1498.95,949.7,None,PL,2026-04-23
2026-01-02 10:00:00+00:00,860.2,5.275,21.7,856.65,260.85,198.0,8.15,308.1,1367.875,0.0,854.9250000000001,-834.9499999999999,62.85000000000002,-299.95000000000005,1367.875,1150.75,None,PL,2026-04-23
2026-01-02 11:00:00+00:00,805.525,4.3,27.424999999999997,946.675,360.725,199.725,0.0,300.0,1380.7,72.6,801.225,-919.25,161.00000000000003,-300.0,1308.1000000000001,1051.0750000000003,None,PL,2026-04-23
2026-01-02 12:00:00+00:00,578.8,0.7,10.175,1049.8,345.95,196.0,201.65,330.05,1113.575,24.325,578.0999999999999,-1039.625,149.95,-128.4,1089.25,649.2749999999999,None,PL,2026-04-23
2026-01-02 13:00:00+00:00,540.15,7.425000000000001,3.7,1120.75,355.0,194.0,2.475,302.475,1145.275,306.75,532.725,-1117.05,161.0,-300.0,838.5250000000001,115.20000000000016,None,PL,2026-04-23
2026-01-02 14:00:00+00:00,498.275,0.025,5.525,1018.85,355.0,194.0,1.025,301.025,1068.275,304.95,498.25,-1013.325,161.0,-300.0,763.325,109.25,None,PL,2026-04-23
2026-01-02 15:00:00+00:00,571.4,359.4,0.0,945.25,318.425,194.0,0.0,300.0,1190.8,306.05,212.0,-945.25,124.42500000000001,-300.0,884.75,-24.075000000000045,None,PL,2026-04-23
2026-01-02 16:00:00+00:00,564.225,325.075,0.0,1012.625,355.6,194.0,27.025,309.775,1131.075,354.975,239.15000000000003,-1012.625,161.60000000000002,-282.75,776.1,-118.52499999999986,None,PL,2026-04-23
2026-01-02 17:00:00+00:00,659.4,451.675,0.0,781.875,323.025,193.0,40.75,425.575,1188.225,269.5,207.72499999999997,-781.875,130.02499999999998,-384.825,918.7249999999999,89.77499999999986,None,PL,2026-04-23
2026-01-02 18:00:00+00:00,620.4,364.075,13.1,682.625,264.175,206.2,11.675,424.375,1149.075,372.575,256.325,-669.525,57.97500000000002,-412.7,776.5,8.575000000000045,None,PL,2026-04-23
2026-01-02 19:00:00+00:00,582.475,94.35000000000001,33.925,771.025,20.55,212.55,8.475,428.475,1220.375,168.125,488.125,-737.1,-192.0,-420.0,1052.25,191.27499999999998,None,PL,2026-04-23
2026-01-02 20:00:00+00:00,539.575,18.325,4.55,902.6,22.8,212.8,0.0,500.0,1277.775,4.2749999999999995,521.25,-898.0500000000001,-190.0,-500.0,1273.5,206.69999999999982,None,PL,2026-04-23
2026-01-02 21:00:00+00:00,842.325,0.075,0.0,684.75,29.075,207.475,10.925,504.85,1414.9,0.07500000000000001,842.25,-684.75,-178.4,-493.925,1414.825,900.0,None,PL,2026-04-23
2026-01-02 22:00:00+00:00,931.825,34.849999999999994,0.0,278.05,132.6,187.075,46.3,517.65,1526.875,15.5,896.975,-278.05,-54.474999999999994,-471.34999999999997,1511.375,1604.475,None,PL,2026-04-23
2026-01-02 23:00:00+00:00,1148.9,0.65,182.375,38.475,71.05,161.275,3.45,500.5,1437.1,5.925,1148.25,143.9,-90.22500000000001,-497.05,1431.175,2136.05,None,PL,2026-04-23
2026-01-03 00:00:00+00:00,1204.1999999999998,0.07500000000000001,182.0,4.675,86.775,192.2,124.825,500.05,1334.3,60.375,1204.1249999999998,177.325,-105.42499999999998,-375.225,1273.925,2174.725,None,PL,2026-04-23
2026-01-03 01:00:00+00:00,1207.55,0.55,426.675,0.175,260.25,192.95,198.65,431.075,1361.425,33.25,1207.0,426.5,67.30000000000001,-232.42499999999998,1328.175,2796.55,None,PL,2026-04-23
2026-01-03 02:00:00+00:00,1237.325,1.0,524.625,39.625,310.3,201.55,171.85,431.6,1397.85,3.025,1236.325,485.0,108.75,-259.75,1394.8249999999998,2965.1499999999996,None,PL,2026-04-23
2026-01-03 03:00:00+00:00,1274.75,0.0,341.125,14.125,340.325,188.275,204.875,437.15,1414.225,167.3,1274.75,327.0,152.04999999999998,-232.27499999999998,1246.925,2768.45,None,PL,2026-04-23
2026-01-03 04:00:00+00:00,1263.75,0.0,56.625,112.625,157.2,23.875,156.125,420.0,1493.3,41.225,1263.75,-56.0,133.325,-263.875,1452.075,2529.275,None,PL,2026-04-23
2026-01-03 05:00:00+00:00,1248.625,2.475,118.275,241.925,168.9,19.9,231.4,447.3,1538.25,117.675,1246.15,-123.65,149.0,-215.9,1420.575,2476.175,None,PL,2026-04-23
2026-01-03 06:00:00+00:00,1016.45,9.325,250.975,657.25,159.0,98.525,199.2,431.175,1575.775,67.9,1007.125,-406.275,60.474999999999994,-231.97500000000002,1507.875,1937.225,None,PL,2026-04-23
2026-01-03 07:00:00+00:00,818.25,0.0,23.45,310.825,161.075,0.075,161.8,420.0,1223.5,27.275,818.25,-287.375,161.0,-258.2,1196.225,1629.8999999999999,None,PL,2026-04-23
2026-01-03 08:00:00+00:00,775.25,0.25,148.4,79.9,161.0,0.0,216.2,421.575,1003.625,4.125,775.0,68.5,161.0,-205.375,999.5,1798.625,None,PL,2026-04-23
2026-01-03 09:00:00+00:00,888.875,0.125,392.825,18.575,161.0,0.0,366.225,425.55,917.85,2.1,888.75,374.25,161.0,-59.32499999999999,915.75,2280.425,None,PL,2026-04-23
2026-01-03 10:00:00+00:00,955.8,5.55,211.525,27.525,161.0,0.0,400.0,420.0,1082.625,9.625,950.25,184.0,161.0,-20.0,1073.0,2348.25,None,PL,2026-04-23
2026-01-03 11:00:00+00:00,811.85,7.725,149.425,150.45,166.9,18.95,402.625,420.225,908.8,69.3,804.125,-1.0249999999999773,147.95000000000002,-17.600000000000023,839.5,1772.95,None,PL,2026-04-23
2026-01-03 12:00:00+00:00,716.6,3.85,240.375,866.65,179.1,59.625,332.725,444.975,1000.925,30.924999999999997,712.75,-626.275,119.475,-112.25,970.0,1063.7,None,PL,2026-04-23
2026-01-03 13:00:00+00:00,655.9,31.200000000000003,119.0,1412.675,162.0,325.675,66.0,434.625,1309.325,1.1500000000000001,624.6999999999999,-1293.675,-163.675,-368.625,1308.175,106.89999999999986,None,PL,2026-04-23
2026-01-03 14:00:00+00:00,397.725,40.85,97.275,1654.8,163.0,288.625,127.175,516.2,1188.575,57.1,356.875,-1557.5249999999999,-125.625,-389.02500000000003,1131.4750000000001,-583.8249999999998,None,PL,2026-04-23
2026-01-03 15:00:00+00:00,166.7,69.3,174.45,1632.65,75.575,258.35,276.15,617.925,862.675,14.925,97.39999999999999,-1458.2,-182.77500000000003,-341.775,847.75,-1037.6,None,PL,2026-04-23
2026-01-03 16:00:00+00:00,366.675,156.1,183.42499999999998,1174.275,0.0,191.225,303.975,615.95,958.625,106.525,210.57500000000002,-990.8500000000001,-191.225,-311.975,852.1,-431.3750000000001,None,PL,2026-04-23
2026-01-03 17:00:00+00:00,370.85,178.85,22.5,1137.5,0.0,195.65,204.925,631.35,1041.0,138.7,192.00000000000003,-1115.0,-195.65,-426.425,902.3,-642.7750000000001,None,PL,2026-04-23
2026-01-03 18:00:00+00:00,237.02499999999998,69.075,20.224999999999998,1156.25,45.3,243.675,82.525,632.5,999.925,33.1,167.95,-1136.025,-198.375,-549.975,966.8249999999999,-749.6000000000003,None,PL,2026-04-23
2026-01-03 19:00:00+00:00,263.7,32.125,154.125,1413.275,8.125,200.075,193.95,671.125,1073.525,42.625,231.575,-1259.15,-191.95,-477.175,1030.9,-665.8,None,PL,2026-04-23
2026-01-03 20:00:00+00:00,485.82500000000005,80.375,67.94999999999999,1295.0,63.6,249.275,127.1,603.425,1406.625,28.075,405.45000000000005,-1227.05,-185.675,-476.32499999999993,1378.55,-105.04999999999995,None,PL,2026-04-23
2026-01-03 21:00:00+00:00,597.05,11.425,168.4,1079.95,25.475,217.3,239.65,639.55,1487.1,91.3,585.625,-911.5500000000001,-191.82500000000002,-399.9,1395.8,478.14999999999986,None,PL,2026-04-23
2026-01-03 22:00:00+00:00,697.375,11.375,72.9,785.5,36.8,212.0,159.125,603.15,1501.6,38.35,686.0,-712.6,-175.2,-444.025,1463.25,817.425,None,PL,2026-04-23
2026-01-03 23:00:00+00:00,851.75,0.0,0.725,556.8,23.75,187.0,256.475,600.0,1602.675,10.075000000000001,851.75,-556.0749999999999,-163.25,-343.525,1592.6,1381.5,None,PL,2026-04-23
2026-01-04 00:00:00+00:00,840.0,0.0,40.05,639.625,31.15,186.0,233.025,600.0,1568.125,50.625,840.0,-599.575,-154.85,-366.975,1517.5,1236.1,None,PL,2026-04-23
2026-01-04 01:00:00+00:00,1085.5,0.0,208.35,506.725,3.675,188.225,84.625,651.875,1619.725,51.375,1085.5,-298.375,-184.54999999999998,-567.25,1568.35,1603.675,None,PL,2026-04-23
2026-01-04 02:00:00+00:00,1212.0,0.0,134.0,358.5,1.125,187.225,58.45,620.1,1630.725,34.975,1212.0,-224.5,-186.1,-561.65,1595.75,1835.5,None,PL,2026-04-23
2026-01-04 03:00:00+00:00,1262.9,4.65,115.675,363.675,109.9,218.85,66.55,628.25,1659.925,110.775,1258.25,-248.0,-108.94999999999999,-561.7,1549.1499999999999,1888.7499999999998,None,PL,2026-04-23
2026-01-04 04:00:00+00:00,1251.2,4.7,90.725,326.475,133.325,201.875,160.025,610.825,1684.175,73.925,1246.5,-235.75000000000003,-68.55000000000001,-450.80000000000007,1610.25,2101.65,None,PL,2026-04-23
2026-01-04 05:00:00+00:00,1316.875,7.7,140.35,115.375,127.475,228.625,237.575,725.525,1606.675,41.125,1309.175,24.974999999999994,-101.15,-487.95,1565.55,2310.5999999999995,None,PL,2026-04-23
2026-01-04 06:00:00+00:00,1281.875,20.2,507.5,0.025,53.05,174.325,312.45,784.95,1729.15,86.575,1261.675,507.475,-121.27499999999999,-472.50000000000006,1642.575,2817.95,None,PL,2026-04-23
2026-01-04 07:00:00+00:00,1189.075,40.35,734.9,0.0,42.5,221.85,473.925,797.125,1502.45,99.375,1148.7250000000001,734.9,-179.35,-323.2,1403.075,2784.15,None,PL,2026-04-23
2026-01-04 08:00:00+00:00,1207.8,21.525,950.35,0.25,46.2,196.95,394.325,725.25,1423.7,18.775,1186.2749999999999,950.1,-150.75,-330.925,1404.925,3059.625,None,PL,2026-04-23
2026-01-04 09:00:00+00:00,1379.1,7.175,1183.35,10.675,153.375,8.475,440.95,728.05,1482.95,9.7,1371.925,1172.675,144.9,-287.09999999999997,1473.25,3875.65,None,PL,2026-04-23
2026-01-04 10:00:00+00:00,1395.775,0.0,1012.425,0.0,171.35,10.35,229.825,230.95,1613.1,13.200000000000001,1395.775,1012.425,161.0,-1.125,1599.8999999999999,4167.974999999999,None,PL,2026-04-23
2026-01-04 11:00:00+00:00,1052.55,0.55,486.25,0.0,171.4,10.4,450.0,0.0,1215.0,3.5,1052.0,486.25,161.0,450.0,1211.5,3360.75,None,PL,2026-04-23
2026-01-04 12:00:00+00:00,908.2,2.225,268.575,455.9,171.3,9.3,121.3,132.475,1287.725,0.05,905.975,-187.325,162.0,-11.174999999999997,1287.675,2157.15,None,PL,2026-04-23
2026-01-04 13:00:00+00:00,874.85,1.4000000000000001,455.95,1013.125,164.0,0.0,375.475,494.625,1180.275,159.25,873.45,-557.175,164.0,-119.14999999999998,1021.0250000000001,1382.15,None,PL,2026-04-23
2026-01-04 14:00:00+00:00,481.725,52.9,544.725,1227.425,164.0,0.0,307.575,467.8,1076.025,319.85,428.82500000000005,-682.6999999999999,164.0,-160.22500000000002,756.1750000000001,506.07500000000016,None,PL,2026-04-23
2026-01-04 15:00:00+00:00,536.0,34.825,154.375,967.15,164.375,0.375,200.3,520.8,1156.225,201.64999999999998,501.175,-812.775,164.0,-320.49999999999994,954.5749999999999,486.475,None,PL,2026-04-23
2026-01-04 16:00:00+00:00,765.95,13.4,319.8,612.975,167.2,9.15,119.25,121.475,1327.4,306.725,752.5500000000001,-293.175,158.04999999999998,-2.2249999999999943,1020.6750000000001,1635.875,None,PL,2026-04-23
2026-01-04 17:00:00+00:00,676.075,48.725,235.825,565.05,205.375,94.3,391.475,34.325,1255.0749999999998,191.225,627.35,-329.22499999999997,111.075,357.15000000000003,1063.85,1830.2,None,PL,2026-04-23
2026-01-04 18:00:00+00:00,542.95,89.025,371.0,635.5,162.0,130.325,278.125,19.275,1141.025,82.675,453.92500000000007,-264.5,31.67500000000001,258.85,1058.3500000000001,1538.3000000000002,None,PL,2026-04-23
2026-01-04 19:00:00+00:00,556.075,39.275000000000006,480.325,921.6999999999999,183.85,174.5,236.325,345.925,1384.95,73.05,516.8000000000001,-441.37499999999994,9.349999999999994,-109.60000000000002,1311.9,1287.0750000000003,None,PL,2026-04-23
2026-01-04 20:00:00+00:00,522.725,11.525,587.05,1073.875,192.15,86.275,153.575,619.9,1345.375,92.35000000000001,511.20000000000005,-486.82500000000005,105.875,-466.325,1253.025,916.95,None,PL,2026-04-23
2026-01-04 21:00:00+00:00,607.7,2.475,372.7,820.075,168.625,64.125,182.875,672.25,1360.5,59.349999999999994,605.225,-447.37500000000006,104.5,-489.375,1301.15,1074.125,None,PL,2026-04-23
2026-01-04 22:00:00+00:00,724.725,5.800000000000001,78.95,793.625,126.0,11.625,424.5,625.575,1435.65,41.75,718.9250000000001,-714.675,114.375,-201.07500000000005,1393.9,1311.4500000000003,None,PL,2026-04-23
2026-01-04 23:00:00+00:00,947.25,9.125,0.17500000000000002,549.25,162.2,4.2,322.575,600.0,1519.85,28.125,938.125,-549.075,158.0,-277.425,1491.725,1761.35,None,PL,2026-04-23
2026-01-05 00:00:00+00:00,799.975,1.725,53.525,722.7,164.425,41.725,344.65,616.75,1330.175,54.325,798.25,-669.1750000000001,122.70000000000002,-272.1,1275.85,1255.5249999999999,None,PL,2026-04-23
2026-01-05 01:00:00+00:00,764.075,7.574999999999999,160.27499999999998,719.0250000000001,156.55,247.875,185.85,603.0,1353.125,69.875,756.5,-558.7500000000001,-91.32499999999999,-417.15,1283.25,972.5249999999999,None,PL,2026-04-23
2026-01-05 02:00:00+00:00,673.725,3.475,267.0,665.425,158.0,323.35,57.125,637.0,1309.575,71.325,670.25,-398.42499999999995,-165.35000000000002,-579.875,1238.25,764.85,None,PL,2026-04-23
2026-01-05 03:00:00+00:00,563.6,35.800000000000004,462.04999999999995,815.075,196.15,124.7,179.7,685.95,1133.675,156.6,527.8000000000001,-353.0250000000001,71.45,-506.25000000000006,977.0749999999999,717.0499999999998,None,PL,2026-04-23
2026-01-05 04:00:00+00:00,238.2,20.025000000000002,480.675,1041.625,183.325,111.7,102.925,375.275,1116.725,138.2,218.17499999999998,-560.95,71.62499999999999,-272.34999999999997,978.5249999999999,435.02499999999986,None,PL,2026-04-23
2026-01-05 05:00:00+00:00,141.325,120.925,221.375,1418.8,164.125,53.025,57.5,453.05,985.5999999999999,95.9,20.39999999999999,-1197.425,111.1,-395.55,889.6999999999999,-571.775,None,PL,2026-04-23
2026-01-05 06:00:00+00:00,60.0,94.425,553.775,1323.325,20.85,91.175,43.175,585.45,791.225,203.125,-34.425,-769.5500000000001,-70.32499999999999,-542.2750000000001,588.1,-828.475,None,PL,2026-04-23
2026-01-05 07:00:00+00:00,97.8,417.775,254.65,857.725,188.9,113.25,26.15,443.6,254.9,65.95,-319.97499999999997,-603.075,75.65,-417.45000000000005,188.95,-1075.8999999999999,None,PL,2026-04-23
2026-01-05 08:00:00+00:00,270.45,490.1,212.625,873.5,189.1,129.9,343.775,75.5,437.75,29.7,-219.65000000000003,-660.875,59.19999999999999,268.275,408.05,-145.00000000000006,None,PL,2026-04-23
2026-01-05 09:00:00+00:00,141.175,361.95000000000005,569.2,853.1,249.675,84.675,823.35,256.9,636.25,191.1,-220.77500000000003,-283.9,165.0,566.45,445.15,671.925,None,PL,2026-04-23
2026-01-05 10:00:00+00:00,361.075,168.85,170.65,972.8,254.25,92.675,576.05,64.025,895.15,109.6,192.225,-802.15,161.575,512.025,785.55,849.2249999999999,None,PL,2026-04-23
2026-01-05 11:00:00+00:00,221.975,267.35,493.175,1333.2,171.175,7.175,238.2,238.2,1182.575,298.1,-45.37500000000003,-840.0250000000001,164.0,0.0,884.475,163.07499999999993,None,PL,2026-04-23
2026-01-05 12:00:00+00:00,78.025,367.4,74.5,1605.025,330.775,169.225,486.85,524.2,953.375,80.85,-289.375,-1530.525,161.54999999999998,-37.35000000000002,872.525,-823.1750000000003,None,PL,2026-04-23
2026-01-05 13:00:00+00:00,1.7,803.8,190.45,1483.575,267.55,199.1,318.625,629.75,341.1,98.45,-802.0999999999999,-1293.125,68.45000000000002,-311.125,242.65000000000003,-2095.2499999999995,None,PL,2026-04-23
2026-01-05 14:00:00+00:00,0.0,1041.0,62.7,1482.325,343.7,182.575,558.075,623.95,27.95,298.825,-1041.0,-1419.625,161.125,-65.875,-270.875,-2636.25,None,PL,2026-04-23
2026-01-05 15:00:00+00:00,1.075,1119.8,88.925,1582.475,239.5,79.025,293.5,304.975,59.3,377.225,-1118.725,-1493.55,160.475,-11.475000000000023,-317.925,-2781.2,None,PL,2026-04-23
2026-01-05 16:00:00+00:00,1.7,1059.225,201.325,1226.15,205.025,52.75,22.7,22.7,142.825,399.55,-1057.5249999999999,-1024.825,152.275,0.0,-256.725,-2186.7999999999997,None,PL,2026-04-23
2026-01-05 17:00:00+00:00,53.5,1187.55,151.625,1305.35,218.075,162.1,467.4,126.35,198.65,458.925,-1134.05,-1153.725,55.974999999999994,341.04999999999995,-260.275,-2151.0249999999996,None,PL,2026-04-23
2026-01-05 18:00:00+00:00,8.024999999999999,1156.85,126.125,1172.925,163.35,92.0,438.15,138.6,60.575,368.85,-1148.8249999999998,-1046.8,71.35,299.54999999999995,-308.27500000000003,-2133.0,None,PL,2026-04-23
2026-01-05 19:00:00+00:00,99.52499999999999,992.775,18.8,1284.325,121.7,115.525,42.5,257.075,263.325,113.42500000000001,-893.25,-1265.525,6.174999999999997,-214.575,149.89999999999998,-2217.2749999999996,None,PL,2026-04-23
2026-01-05 20:00:00+00:00,23.875,471.07500000000005,157.1,936.25,304.95,151.225,378.725,410.9,583.8,93.425,-447.20000000000005,-779.15,153.725,-32.174999999999955,490.37499999999994,-614.425,None,PL,2026-04-23
2026-01-05 21:00:00+00:00,49.525,197.375,191.1,452.75,289.775,219.55,537.6,627.925,744.575,161.175,-147.85,-261.65,70.22499999999997,-90.32499999999993,583.4000000000001,153.80000000000013,None,PL,2026-04-23
2026-01-05 22:00:00+00:00,17.775,285.1,233.475,323.05,140.375,19.2,586.875,615.5,351.975,185.25,-267.32500000000005,-89.57500000000002,121.175,-28.625,166.72500000000002,-97.62500000000006,None,PL,2026-04-23
2026-01-05 23:00:00+00:00,120.05,113.57499999999999,107.6,339.29999999999995,158.375,0.375,584.35,607.125,491.475,495.6,6.4750000000000085,-231.69999999999996,158.0,-22.774999999999977,-4.125,-94.12499999999994,None,PL,2026-04-23
2026-01-06 00:00:00+00:00,13.725,348.84999999999997,260.65,169.82500000000002,157.0,0.0,308.5,309.4,237.425,420.4,-335.12499999999994,90.82499999999996,157.0,-0.8999999999999773,-182.97499999999997,-271.17499999999995,None,PL,2026-04-23
2026-01-06 01:00:00+00:00,94.325,197.375,300.025,9.075,157.0,0.0,386.1,623.4,336.45,306.9,-103.05,290.95,157.0,-237.29999999999995,29.55000000000001,137.15000000000003,None,PL,2026-04-23
2026-01-06 02:00:00+00:00,23.25,116.475,204.55,15.575,158.0,0.0,192.875,421.025,343.4,245.825,-93.225,188.97500000000002,158.0,-228.14999999999998,97.57499999999999,123.17500000000004,None,PL,2026-04-23
2026-01-06 03:00:00+00:00,34.075,174.72500000000002,287.05,37.1,159.0,0.0,343.125,486.125,274.475,302.42499999999995,-140.65000000000003,249.95000000000002,159.0,-143.0,-27.949999999999932,97.35000000000002,None,PL,2026-04-23
2026-01-06 04:00:00+00:00,296.29999999999995,150.975,449.1,2.8,164.05,3.3,501.5,733.25,448.5,292.125,145.32499999999996,446.3,160.75,-231.75,156.375,677.0,None,PL,2026-04-23
2026-01-06 05:00:00+00:00,610.825,80.625,835.425,0.0,278.775,158.9,277.85,564.225,655.225,320.67499999999995,530.2,835.425,119.87499999999997,-286.375,334.55000000000007,1533.6750000000002,None,PL,2026-04-23
2026-01-06 06:00:00+00:00,681.4,27.575000000000003,1636.975,0.0,363.725,310.375,124.975,268.925,630.05,172.075,653.8249999999999,1636.975,53.35000000000002,-143.95000000000002,457.97499999999997,2658.1749999999997,None,PL,2026-04-23
2026-01-06 07:00:00+00:00,507.45,97.975,2383.225,0.0,327.3,194.15,558.65,148.725,340.85,586.3,409.475,2383.225,133.15,409.92499999999995,-245.44999999999993,3090.325,None,PL,2026-04-23
