,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Marine,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Other,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,1.9120111286118908,949.5777402081137,709.0087165917057,89.43471440676149,293.30282908839746,70.23553996676723,0.15182497154997623,0.0,0.557078646103471,0.0,121.80337357748793,13.42356628196232,43.5516654967188,112.55891824618962,2.430211488795613,51.674605030083505,2.5117751224224283,0.0,0.0,291.76738821978836,GB,2026-04-23
2026-01-01 01:00:00+00:00,1.72734606027233,947.3179350749245,669.1473529343914,80.59247918395229,262.4166805772992,66.89319105020478,0.18728238763212585,0.0,0.615651052736291,0.0,121.33189768527015,15.01289591406461,43.24103617175951,100.33074114165373,2.593786217212355,47.46045733479426,3.0703100795570144,0.0,0.0,271.5829228002752,GB,2026-04-23
2026-01-01 02:00:00+00:00,1.5869178140366682,868.3560909697367,625.1211504472864,64.36099517500696,152.3290273344739,45.69821482986643,0.2326814082376731,0.0,0.6853772513324727,0.0,90.16248332463654,15.441497079861733,45.67498689038135,98.71969177469774,2.792817004457244,41.67812610025622,3.9910981679955375,0.0,0.0,268.83776462045495,GB,2026-04-23
2026-01-01 03:00:00+00:00,1.3647467024992306,679.7663166886105,485.3794535762979,48.38989383575642,33.89740089819028,9.021662948263478,0.19264553723808112,0.0,0.590313867645152,0.0,89.709665230752,12.678356887784393,37.76016488796657,68.82422848651652,2.3098121805013414,31.5293027893355,3.349980187750509,0.0,0.0,198.7070088598924,GB,2026-04-23
2026-01-01 04:00:00+00:00,1.2649169245870278,638.882222589594,452.5412608042924,48.0613642952325,25.18078185581371,4.9791443998904334,0.17147140754155568,0.0,0.5146552090911151,0.0,103.52589959669149,11.268471549131208,34.89763108822829,66.36465713122458,2.1328387178608565,31.5385094090705,2.8043368292666537,0.0,0.0,201.86471987142218,GB,2026-04-23
2026-01-01 05:00:00+00:00,1.2874915899685135,616.9987223984288,423.057520971691,46.696960275046614,23.75356965608883,4.873358580699995,0.17542045575248794,0.0,0.5168548895429628,0.0,77.78532972124516,12.435185576863944,35.56859630768882,63.40045440314039,2.47355031432022,28.52088205409376,2.9957856877924876,0.0,0.0,212.81495720494013,GB,2026-04-23
2026-01-01 06:00:00+00:00,1.2643553007134267,632.265709274198,439.28867917616253,52.3041719735498,24.054016455422442,6.585365366811318,0.21538948001217492,0.0,0.6045904858354577,0.0,74.43208243206513,14.726300943064727,39.07172590326822,69.78548071422028,2.528708208701421,29.4172082776272,3.7536408395916334,0.0,0.0,228.10035363591376,GB,2026-04-23
2026-01-01 07:00:00+00:00,4.53543517418543,870.1006148267609,624.4939410596136,68.42763641001501,26.336909556718503,7.702321930881473,0.25544189904795167,0.0,0.7115344840422217,0.0,195.1345982157494,17.54206756424067,46.28255553634602,103.50203540766712,3.057373103545181,48.52783508474907,4.500580923876754,0.0,0.0,318.80821905398574,GB,2026-04-23
2026-01-01 08:00:00+00:00,31.90016539937541,922.7170849361946,642.6717236784,66.49992928897582,25.797967368913948,7.178296354829569,0.23463814007221648,0.0,0.7257504001484903,33.69812378074785,221.36657148683565,19.290675288445268,46.99375362104621,105.7096927313266,3.1022409592702846,49.81589664723215,4.324065977671527,0.0,0.0,321.45408629937407,GB,2026-04-23
2026-01-01 09:00:00+00:00,124.40885710672383,1239.326812699304,728.7673224715047,87.93850172823198,27.28543328544471,13.073582938516596,0.4100689081468992,0.0,1.1909406638193611,0.0,271.1706523988765,34.785395835332174,71.02159401329243,141.04113061195676,5.343317056784009,58.208416468580964,7.524008413993677,0.0,0.0,360.86560420326333,GB,2026-04-23
2026-01-01 10:00:00+00:00,221.17829088549087,1318.0620931265878,740.8505917266516,89.56215503827684,26.12575246931567,14.508168165107111,0.4624431616785597,0.0,1.2606710839246953,2.5760072204508603e-07,304.64647228989685,37.48303191754952,71.58855521449232,143.9431963925454,5.7674007203366475,60.259630186829355,8.0942998483229,0.0,5.44883106465816e-06,360.2125585605458,GB,2026-04-23
2026-01-01 11:00:00+00:00,250.8803001151511,1292.1281009363763,678.2182725396028,81.70865098679911,26.836381601320245,13.962290852521644,0.4382381333374005,0.0,1.1926052774335694,1.0246904388578153e-07,324.09731240695635,35.51422865204118,68.49588579754091,130.95979780634292,5.535514068048386,58.1686119405003,7.708833872487206,0.0,2.0720818355221584e-06,287.6343457349592,GB,2026-04-23
2026-01-01 12:00:00+00:00,184.5531561605431,1436.6530972208354,799.0604002989892,94.37038378756426,61.35907426599998,22.995547501577633,0.4736838318665774,0.0,1.2518075957041148,0.0,340.52702540139563,38.625165893712314,71.3836032027885,154.8485728043063,6.000485538548267,67.40168249231486,8.291326437260038,0.0,0.0,404.21527059207654,GB,2026-04-23
