,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Other,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.15437152922169597,508.2143481626865,415.6096101659398,68.21674113116421,9.73999126130698,15.496483848932684,0.24833034721855762,0.6077582641615837,0.032024166751034325,200.55331555368997,21.956064550380923,32.620103207475,191.58122535610124,2.8448131743516343,26.148147502028554,4.108349120162864,0.0,0.0,135.01667785722927,ES,2026-04-23
2026-01-01 01:00:00+00:00,0.14745006492915244,522.2260143340116,432.4672008548607,73.73123181934098,17.1660605907535,24.57578568777675,0.2317944469107431,0.5657042619857364,4.1826577957367475,195.54316411029657,18.581063328627856,30.48050044211526,202.946077112791,2.6269110140703136,23.6510690271408,3.8000414012946844,0.0,0.0,131.00727370735746,ES,2026-04-23
2026-01-01 02:00:00+00:00,0.1643638316035337,565.0373899022921,462.03358462009385,70.42440959189683,3.338508746807669,13.530046534683667,0.2715719240485145,0.6583176181691045,0.03345330023165071,216.06596715274353,18.02239854025694,34.521837703019656,178.64159952668751,3.044143790551982,27.782919226247014,4.658172807007972,0.0,0.0,141.4077385629782,ES,2026-04-23
2026-01-01 03:00:00+00:00,0.07745874951113281,342.7015852280341,288.0062370249429,38.62693766518402,0.6454665350384579,7.149174846152542,0.15167965648348064,0.3665638096843842,0.022019223458628265,137.0453380439403,9.982316980109983,19.124971771214692,102.11917652152665,1.697097142582315,16.230288104887176,2.6376102524321547,0.0,0.0,80.59416299319005,ES,2026-04-23
2026-01-01 04:00:00+00:00,0.05831362403558486,260.34521573774026,205.89714666268958,29.903159404285855,0.4174842129895122,5.571852855596667,0.11871274866174757,0.2797049807762375,0.01808160236134342,94.04785046655448,7.801366128576715,14.651227930733642,72.61862129197125,1.3261563736387103,10.00110208047489,1.9414929751185155,0.0,0.0,49.163373587589135,ES,2026-04-23
2026-01-01 05:00:00+00:00,0.11561246041524448,519.3016613755652,335.35151041210725,53.00546180177658,1.3427773618563423,12.124194320282268,0.25516932839555856,0.5993518056396508,0.5070741642597986,161.95735822786767,18.133150082222095,31.449850071409156,118.46390974702099,3.377572161424392,18.496726663298922,4.35795833845991,0.0,0.0,99.7293266837208,ES,2026-04-23
2026-01-01 06:00:00+00:00,0.18090904634221563,675.8439858477603,383.75530647176333,64.29240287481785,5.972647148686968,23.4430518243651,0.34310740364840087,0.8286138446664055,2.903509719438639,212.86939442527748,23.69169806852371,41.6605477392729,137.01947903914828,3.81480008340437,23.34107499792005,5.980165211238321,0.0,0.0,125.09600078324036,ES,2026-04-23
2026-01-01 07:00:00+00:00,5.140116512492656,682.6328515025152,347.46679710662437,64.78633889412112,7.536232355088403,26.569832984546792,0.3681689993555525,0.9040404932492941,3.6984341045408806,197.7676795878575,25.045149550953614,44.78275674997079,125.41395634502562,4.123406660801742,22.374823961745008,6.453406591077988,0.0,0.0,112.0093279131143,ES,2026-04-23
2026-01-01 08:00:00+00:00,36.83103296323377,662.4306539582547,272.809628868585,54.56940398212457,0.425805385546874,10.313361733173927,0.3344819219501,0.8701589359569253,34.11358855650288,153.0944523594242,27.13723971435067,47.00055016525566,89.09523946529487,4.179774526002475,28.171647174023114,6.137377651513788,0.0,0.0,144.26350509177698,ES,2026-04-23
2026-01-01 09:00:00+00:00,71.35717705003407,560.1777325228927,221.0711271597129,45.127321988459066,0.5630871643345228,8.898490660247615,0.28199162095833974,0.7483322986495793,0.0,119.94244797138438,23.892000194854912,39.99683153478371,71.73832798120053,3.5951087948506864,23.482189632228167,5.171598972533184,0.0,0.0,119.68711083488864,ES,2026-04-23
2026-01-01 10:00:00+00:00,89.80440044861763,456.12643945782804,193.85558364948378,35.66853484448754,0.5249209548535401,7.030880554500527,0.22609744913772029,0.5764053800000379,1.6026954521131452e-09,108.43935791270698,18.326182771833203,28.676697949542675,57.89787949748297,2.7583291527255236,20.017527034775185,3.957460505240925,0.0,3.390059118363813e-08,109.7527906536192,ES,2026-04-23
2026-01-01 11:00:00+00:00,76.24703508815938,352.94484109529554,148.07792260562022,27.149224188515987,0.7985972349287566,5.505955602065461,0.17452664846137989,0.44335383036352644,7.789772450752469e-08,83.05033544005495,14.143404756061848,21.724175386224182,44.646465873177796,2.1386656939088096,15.281627451804951,3.0700133944640737,0.0,9.72339542416991e-09,84.26370739753568,ES,2026-04-23
2026-01-01 12:00:00+00:00,37.74038889771052,259.95240260110756,105.29235981848663,20.179278302017256,0.5301652404606025,4.086305675432536,0.12941071806249696,0.31984734469333614,0.0,57.264821663949455,10.552419393103348,15.86320238209731,32.12167390726574,1.6049866378366222,11.095475928940687,2.2651955497577854,0.0,0.0,58.86342031953603,ES,2026-04-23
2026-01-01 13:00:00+00:00,22.678614068392616,242.5483141977263,83.53261554829818,19.405650341374354,1.1205495487011934,4.125311193172336,0.12963690042183956,0.3215247736965649,0.0,42.56622060842725,10.585391386106744,16.384588661484777,29.176177153635724,1.616065144731251,8.9806742092187,2.348874928428701,0.0,0.0,44.4995286166941,ES,2026-04-23
2026-01-01 14:00:00+00:00,5.5447809430593304,155.4639770440812,58.334927857486605,12.541621309375888,0.8250871207443604,2.580407264693841,0.07954271114787066,0.20509128580948446,0.5200116006577953,32.87390333442057,6.541209561088415,10.78806891598358,19.639835625354163,0.98913613275579,6.348026093142844,1.377418576789534,0.0,0.0,32.450592959875706,ES,2026-04-23
2026-01-01 15:00:00+00:00,0.4250650855154282,144.39011002817892,48.13332594877577,12.339415447259764,0.9579822535509124,2.7874932336366367,0.07814272811630135,0.20638461333458524,5.769569903901384,25.533245376536957,6.612458258448308,11.484208078341318,19.69483668430067,0.9709349653765057,5.2447761400949915,1.2234009879798549,0.0,0.0,26.71201390876235,ES,2026-04-23
2026-01-01 16:00:00+00:00,4.40640168425102,590.1771735676468,113.08588231002344,51.81502785471331,77.68604170711895,148.68940205176108,0.1342105277572002,0.3527213347141755,101.5365844393968,64.36147714421305,11.202215383041162,20.512317442583214,103.41409690216253,1.6773358222756172,12.007478250343762,2.212798474794284,0.0,0.0,67.89887222596843,ES,2026-04-23
2026-01-01 17:00:00+00:00,0.30146008937748725,1040.9159643442783,131.5886700575668,90.45063408150935,179.09040010640214,376.28248750388246,0.17129183426199365,0.4451140293191602,355.98672680439165,69.64581939546675,14.147295338315228,24.919311920172508,190.44540684414304,2.1196953124691085,13.740568355877347,2.7092982379014594,0.0,0.0,77.69932331577922,ES,2026-04-23
2026-01-01 18:00:00+00:00,0.13271463132296962,1128.6135252202748,123.88167469916482,94.99352779370491,221.31879415603063,423.9867422961165,0.1468662541980823,0.3811022385837603,488.0854461434316,67.76999222461531,12.094156487971587,21.5232508370473,210.0367128586422,1.818294088135738,12.913733309294244,2.4029482465307037,0.0,0.0,74.50342706951504,ES,2026-04-23
2026-01-01 19:00:00+00:00,0.11798651860473038,1193.882243657257,148.37838474730975,96.1990282015132,243.6650363902963,410.9976273527116,0.14507977452739446,0.3789793612591907,536.9036513789662,80.2774876268956,11.125544235398047,20.380338892228785,227.45875502014923,1.8059183290073952,14.81798295666201,2.4761020364866333,0.0,0.0,90.3909371938604,ES,2026-04-23
2026-01-01 20:00:00+00:00,0.06079028100223215,1181.7109131926525,124.83569968608278,95.7292014773671,320.51674852316864,411.14576283770094,0.1239077891916594,0.32369420009931243,473.08276443909,66.04970669918957,9.534918161887289,16.208606909436728,228.8797959358119,1.541164846950743,12.402407797916625,2.2474066849233387,0.0,0.0,73.36558264766377,ES,2026-04-23
2026-01-01 21:00:00+00:00,0.1311536290383825,1278.5044063199575,185.01165227150275,101.59343422017184,298.11621887917994,386.46041737639086,0.17884375198631175,0.4626767875541196,414.72769009470267,102.70515725737673,13.759938600257351,23.785416060383515,235.68269634679007,2.205390040417248,18.965377487571548,3.2665153309435344,0.0,0.0,108.64397813584637,ES,2026-04-23
2026-01-01 22:00:00+00:00,0.09256072178105244,1225.1694015772957,226.07806943024326,94.0832483032375,235.78175890108824,259.93954658396643,0.20019908296375313,0.49938340664873254,171.62137675902818,132.85513685894276,15.185948000162206,27.36017280554166,210.79050341973343,2.440326424372601,23.98019825801045,3.9488308352085193,0.0,0.0,137.51662902895845,ES,2026-04-23
2026-01-01 23:00:00+00:00,0.12072467798987395,662.0136324702939,190.59014168369592,50.83165057699195,34.11514167990992,58.37452235006191,0.24201068380967986,0.6180641055509326,2.4961405929791036,113.7718154693739,19.865780575614377,33.28167487862233,95.84167886054345,2.9555146446452225,21.66295212461182,4.489700699662461,0.0,0.0,106.12885392564333,ES,2026-04-23
2026-01-02 00:00:00+00:00,0.06845301996025548,343.23007379792676,152.06778690638376,26.04571023839872,0.2756880644570559,4.930799740865081,0.1635586971943205,0.4205641515049782,0.15700791797241492,90.77301869280952,13.489995939383828,23.54044873822415,48.346102696406156,2.0085080957090775,16.91035031066256,2.887770767230037,0.0,0.0,85.29524673667615,ES,2026-04-23
2026-01-02 01:00:00+00:00,0.0053495970268285595,27.386468012086283,21.472876387364103,5.387717409692726,4.888551356988273,38.95482594026061,0.013167471872493487,0.03396087860179114,0.0,721.2137121944727,1.0949530883927248,1.9486557538627962,22.382046826467302,0.9445031589483655,5.650466441433891,0.22113918318292433,0.0,0.0,6.852054911171409,ES,2026-04-23
2026-01-02 02:00:00+00:00,0.005790826379510307,29.75889468411011,23.41084612211651,6.82290824095154,4.521727950325779,41.17143079980512,0.014623288184314395,0.03657140186858355,0.0,823.1633779638379,1.2132795242786472,2.181705248759127,30.57579253653743,1.3282430355826738,7.546811285222854,0.26195594137252937,0.0,0.0,7.438931715443183,ES,2026-04-23
2026-01-02 03:00:00+00:00,0.004131973971587971,21.785125683256016,18.643781532273152,5.368194008908005,2.635937373321535,32.27446803850788,0.01088627798074184,0.027762602730672298,0.0,652.1958702285067,0.9251146202617143,1.5571291251999426,24.47840203397876,1.0511448936430194,5.964828117333393,0.19518498582677263,0.0,0.0,5.7671418068392555,ES,2026-04-23
2026-01-02 04:00:00+00:00,0.004050332380099132,20.96316450473128,20.57344676681538,5.639385284114658,5.421138600369552,35.6414132396721,0.01042710922918014,0.02674961841112046,2.257523999419058e-06,721.6796729522166,0.8903048580901425,1.6462196754895524,26.637840756794596,1.1183306765266852,6.409306592199232,0.18404473679071165,0.0,0.0,5.80207007799726,ES,2026-04-23
2026-01-02 05:00:00+00:00,0.00559240081111028,59.29392601769062,21.707259254836035,8.273482677962996,18.377061518343094,41.132766966713596,0.013161264471600348,0.03584838969345159,0.03184541060285999,718.393957129252,1.1990568019033365,2.3693093544275237,33.18563431941754,1.1220004288627727,6.44046947861403,0.2360078597937989,0.0,0.0,7.092620726603554,ES,2026-04-23
2026-01-02 06:00:00+00:00,0.009375969668625719,702.6765592970263,27.770109563491648,51.84561407970236,122.67425384772221,153.79472382643718,0.014540229471054695,0.04060434347891965,0.9415175348999654,814.3687110029479,1.4743154392504514,2.9079475465961955,139.0058216832206,1.2315568775535346,7.068976721409176,0.25568189045975115,0.0,0.0,11.909690146664204,ES,2026-04-23
2026-01-02 07:00:00+00:00,2.664861792039301,1278.283161368509,36.93715837189237,94.65027251895108,271.15002973272317,388.6434564836114,0.01668358372551264,0.046555332144090536,131.98046889493259,1017.8854749692938,1.9452976294616846,3.365464200482737,259.45147419646923,1.5040413590554245,8.556335536758963,0.30652967657212316,0.0,0.0,17.19273435337817,ES,2026-04-23
2026-01-02 08:00:00+00:00,29.84561744559836,1226.7834970355523,20.624182279617095,87.1466759204326,247.77610084923316,367.5713533389455,0.007241292562236025,0.01856521698943317,273.32861644919484,563.1775593689259,0.859360094930212,1.3824268770040828,236.18440694884018,0.80619632814059,4.539252506292999,0.13250352826489478,0.0,0.0,11.276444519474884,ES,2026-04-23
2026-01-02 09:00:00+00:00,37.71316226760587,793.1778528539504,5.090869636555868,59.82789996880456,142.40180547374075,205.46749853139482,0.0,0.0,209.82528294028668,0.0,0.0,0.0,151.93191343337332,0.0,0.0,0.0,0.0,0.0,4.3985113659842705,ES,2026-04-23
2026-01-02 10:00:00+00:00,30.00838439925076,372.1497954546599,2.3869220807549127,30.31391042558739,64.33232392050641,82.06238113635389,0.0,0.0,72.12323759209043,0.0,0.0,0.0,66.47100610486281,0.0,0.0,0.0,0.0,0.0,2.596971223861345,ES,2026-04-23
2026-01-02 11:00:00+00:00,20.64876545117887,172.11736559273052,1.1080041559980078,14.173589163526518,39.45381198677706,39.666548784728676,0.0,0.0,16.358573359154587,0.0,0.0,0.0,33.14705233083641,0.0,0.0,0.0,0.0,0.0,1.254260704589745,ES,2026-04-23
2026-01-02 12:00:00+00:00,123.67982995042338,114.1603380377126,22.03163032596751,5.651636256521778,37.63655144745092,50.70619526608273,0.006759876778293774,0.013776384963981723,4.7957728446894725,909.2830110866988,0.7498929933697539,1.144513135838174,43.09821593644511,1.2451417828421838,7.135897989229242,0.12365565584654839,0.0,0.0,4.820213568469981,ES,2026-04-23
2026-01-02 13:00:00+00:00,149.23680802874006,170.89762335889088,29.354516197607044,8.011381295604448,64.50043889647147,73.07880406735595,0.007145863055280788,0.018278617742141987,3.0213426990261754,1372.841685944569,0.7986713505763241,1.278998206364562,72.22996982404986,1.849156257904415,10.581487444390737,0.1278157507998861,0.0,0.0,5.755607878966132,ES,2026-04-23
2026-01-02 14:00:00+00:00,81.5501399830112,166.30834007612015,25.093777497263748,10.225566645482226,66.89517369181853,83.13714919472055,0.005008606649839981,0.012694359096988062,11.28558249760171,1142.7419443932151,0.5935001856791582,3.9901120459065806,77.37438322837744,1.523305361273865,8.622949733676565,0.08535778892592737,0.0,0.0,4.255014711180347,ES,2026-04-23
2026-01-02 15:00:00+00:00,55.40378568037335,439.52974440026077,19.14570989884098,36.48699411342249,155.49581917394713,203.23536385666446,0.0011052719308442967,0.0028853360805715655,157.6675672677302,872.82516544704,0.14188489812036195,5.504280526300334,156.51589572986086,1.125270196045361,6.450618806781913,0.01877196323648811,0.0,0.0,5.249137433363989,ES,2026-04-23
2026-01-02 16:00:00+00:00,16.54879703326549,662.6133273737084,17.715494465956866,58.14409846217365,262.82398887155534,385.3678404674118,0.00039843315011561965,0.0010460036937344653,397.7806687770687,686.6912989761814,0.052607265929854125,6.467663509674024,208.41695128151395,0.8761295779468246,5.04333014785321,0.007365624968422086,0.0,0.0,6.668993727948299,ES,2026-04-23
2026-01-02 17:00:00+00:00,4.031540664974016,900.8306920956655,27.325620869594843,79.84551434352913,353.792415008135,614.4541209432014,0.004564468915463768,0.011866809253262224,646.0015965239056,968.1865641681578,0.6397583546529837,10.007334610540164,289.0087932180856,1.2931975822240154,7.496702584328073,0.0788933247927614,0.0,0.0,11.310824430045088,ES,2026-04-23
2026-01-02 18:00:00+00:00,6.990321290977234,920.9675952818377,52.5803017369169,77.73589254630528,353.4702329015087,615.362000441491,0.02024057817546618,0.0494350107363124,612.5703007601227,1815.498406776403,2.919053961868404,21.385873024522574,342.1127420686548,2.580520179291482,14.812460899027002,0.35858810721906054,0.0,0.0,18.356034434943123,ES,2026-04-23
2026-01-02 19:00:00+00:00,0.015469854131453544,852.7373059338145,53.6298648335685,70.7833999459238,304.88451355139813,561.8509188934366,0.03174033733231147,0.08366132529015914,466.6221110928426,2114.3926587130622,4.775893413381014,27.18337039488096,368.24136290879676,3.090796481653662,17.561085603622406,0.5791030242730125,0.0,0.0,19.556743692591812,ES,2026-04-23
2026-01-02 20:00:00+00:00,0.01705118189250939,857.1953829535236,42.96603606453245,74.72557617512697,315.8976268061061,570.7498727378107,0.037999352394647294,0.0980226820850035,412.072046532751,2153.236988438033,5.225219480440827,29.119662915982513,374.8355339802265,3.240757084507123,18.503732290578952,0.6744852337701656,0.0,0.0,21.434006090239215,ES,2026-04-23
2026-01-02 21:00:00+00:00,0.016935655208029546,808.7014918485871,30.48387565131479,74.26996682882434,343.0565784103009,555.5754125413455,0.03720692232476338,0.09543939009161263,282.83781450001624,2061.387923071254,5.368934147668714,27.063026766635037,355.23850905258564,3.116852601664756,17.539931117193294,0.7013958415930109,0.0,0.0,19.368705653392315,ES,2026-04-23
2026-01-02 22:00:00+00:00,0.03177805057893102,633.9152948450669,31.259890968779818,60.95234678388299,259.2855988634657,427.6784905393829,0.039644287080429864,0.1003988418427167,80.84011719044061,1773.8805486719534,5.260078852562069,22.907328504077526,289.79767512160555,2.758685180209783,15.856080387795748,0.6808828019140221,0.0,0.0,19.345160109360982,ES,2026-04-23
2026-01-02 23:00:00+00:00,0.009025923465485954,501.5580401815088,20.336265625981568,48.073427912296054,147.7405283354732,309.95630222932914,0.020806007126451358,0.05186987422494881,6.90494785276051,939.0026619625011,2.1961297663497468,11.358282411209597,156.18248108825532,1.4608944675490183,8.534956611822492,0.33254935025471016,0.0,0.0,12.210830399891764,ES,2026-04-23
2026-01-03 00:00:00+00:00,0.0011977455423721945,578.0183900149177,5.985706004808439,50.335880784443646,112.4707930399848,287.3009179545507,0.002775295670221563,0.006942711282029528,0.011008987506720205,185.39981438358757,0.2771850148855711,1.9935988723857725,93.56599949218774,0.2724238281303049,1.6426334262387952,0.0458053726611121,0.0,0.0,5.798927071216591,ES,2026-04-23
2026-01-03 01:00:00+00:00,0.0,638.0190592637783,0.0,51.41716056917555,108.29227761462948,227.77336600562967,0.0,0.0,0.0,0.0,0.0,0.0,89.04495462916537,0.0,0.0,0.0,0.0,0.0,4.783738323326355,ES,2026-04-23
2026-01-03 02:00:00+00:00,0.0,700.1735185487246,0.0,55.57512137644055,113.54916885546126,174.2002787967816,0.0,0.0,0.0,0.0,0.0,0.0,109.08160357746777,0.0,0.0,0.0,0.0,0.0,5.041221519914845,ES,2026-04-23
2026-01-03 03:00:00+00:00,0.0,811.7182148181016,0.0,65.3199158607499,126.31200986940081,202.3005098306738,0.0,0.0,0.0,0.0,0.0,0.0,136.92020575803417,0.0,0.0,0.0,0.0,0.0,5.7972683414163235,ES,2026-04-23
2026-01-03 04:00:00+00:00,0.0,924.7138313261825,0.0,75.59089172770358,134.83906525619318,230.19486831029658,0.0,0.0,0.0,0.0,0.0,0.0,153.30028396271268,0.0,0.0,0.0,0.0,0.0,6.704704902241649,ES,2026-04-23
2026-01-03 05:00:00+00:00,0.0,932.1885264340747,0.0,77.77556195382941,142.27527087301925,240.96387013410347,0.0,0.0,0.0,0.0,0.0,0.0,151.91097065622537,0.0,0.0,0.0,0.0,0.0,6.709302071269469,ES,2026-04-23
2026-01-03 06:00:00+00:00,0.0,1035.1053133696187,0.0,83.44414136514251,154.54130491899525,262.3987887746426,0.0,0.0,0.0,0.0,0.0,0.0,148.57189829122288,0.0,0.0,0.0,0.0,0.0,7.5255339965506085,ES,2026-04-23
2026-01-03 07:00:00+00:00,3.9140072315756997,1203.0222082593048,13.52938896293118,94.67177471480406,209.40847825562832,418.18947658740655,0.0006189705974827783,0.0014914771608560006,57.20916830117784,559.1826253447127,0.08239104205230637,5.456231247918487,232.4469265449728,0.7387210447220874,4.455230269069486,0.010246571646501676,0.0,1.5233652524710584e-08,10.481015159085345,ES,2026-04-23
2026-01-03 08:00:00+00:00,42.0621975711038,1264.446087194772,8.974925835872764,105.57286003801369,245.44132579708992,442.78800108710965,0.0002160290758114513,0.0005293885077929224,360.4039204856811,436.7738788610482,0.03146244949551294,4.47863159668599,255.26702732716652,0.5759994727559732,3.3241696981524096,0.0037260676166709,0.0,1.6467979637955465e-09,9.665041098205695,ES,2026-04-23
2026-01-03 09:00:00+00:00,128.35597022799368,1065.332136064378,9.534881058493834,95.12777957400073,246.60273530229847,377.0950071095609,0.00024256547509450224,0.0006265707395038548,348.9292722756065,505.56766659242663,0.036819243385609886,5.17222726688872,257.0056965406321,0.6671773746205615,3.805071785691228,0.004441823015647708,0.0,0.0,9.622248624791997,ES,2026-04-23
2026-01-03 10:00:00+00:00,295.378654703048,790.9522173122463,26.12015110067522,69.23707517643794,217.6661454334465,286.03602312077476,0.0004988918476222007,0.00126471153334545,183.72968103878557,1457.9286525526825,0.07320250214664459,14.864403097181718,274.40342779668106,1.9166348206771378,10.75176484622773,0.00931591117429567,0.0,0.0,8.230886984433782,ES,2026-04-23
2026-01-03 11:00:00+00:00,283.81431234565866,480.32414191647274,23.562225068979867,42.68686939961784,152.52825762142575,189.10080515031467,0.0003297145935395097,0.0008361755905978557,89.41225722561657,1337.0902681264436,0.04687685896660084,13.496334047148508,214.2311499639098,1.751181600773569,9.899601585967602,0.00616832273968003,0.0,3.563372144456088e-10,5.338384875424574,ES,2026-04-23
2026-01-03 12:00:00+00:00,334.9187019438753,351.65651355237577,35.02968901944903,24.853896172553327,136.6922498393816,170.59460864676265,7.40081767737885e-05,0.00019650829966882496,70.13064461774239,2004.7327443213733,0.010462078296365094,20.224547626805855,241.96818806805317,2.6319949477465765,14.47371359619831,0.0013628772522409954,0.0,1.3594605697698997e-09,2.3904121742978464,ES,2026-04-23
2026-01-03 13:00:00+00:00,294.49215583225566,393.27901491008714,34.30064052610905,32.42276401456232,168.85518179929898,210.09170732489406,0.0,0.0,122.5041330773545,2080.668511983396,0.0,21.6416538012466,279.122689116394,2.7304301543647354,14.897475812766192,0.0,0.0,0.0,1.963641647270917,ES,2026-04-23
2026-01-03 14:00:00+00:00,132.4233408041356,353.21135973945945,17.84342999585602,39.89214139972324,153.61122714427142,190.97733388484164,0.0,0.0,209.84810254601706,1141.572912709829,0.0,11.940730642375936,210.11507632293052,1.5080748791566874,8.21208303900179,0.0,0.0,0.0,2.9941868924012955,ES,2026-04-23
2026-01-03 15:00:00+00:00,70.03351935204297,458.17978311758117,0.23383478915540226,62.88207205037359,162.67106832244153,214.25112556363734,0.0,0.0,545.4781044022646,0.0,0.0,0.0,150.82343900523446,0.0,0.0,0.0,0.0,0.0,5.339227685715018,ES,2026-04-23
2026-01-03 16:00:00+00:00,29.82940614774849,553.8366663707473,0.16907355711274447,76.75939492918599,294.1155292802699,286.700446132611,0.0,0.0,707.0414624801956,0.0,0.0,0.0,224.36061028861192,0.0,0.0,0.0,0.0,0.0,6.835402380415242,ES,2026-04-23
