,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Marine,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Other,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.18299751065979397,334.6576721129514,40.651911993916514,31.223474363911063,178.30658157188196,11.6159569151825,0.2178502694796667,0.0,2.0674177619690353,1.253325601077836,20.589311213346516,24.791259737757763,28.90311952728426,97.87927579685417,2.8807748659871324,4.830969631764432,3.6040901684735696,0.0,0.0,5.769010957502621,EE,2026-04-23
2026-01-01 01:00:00+00:00,0.1778685903384893,351.6784526425895,45.85164143122078,32.38284924515415,138.54646624031204,9.41255857080007,0.23491851737672026,0.0,1.376226599886245,0.4299547188778918,18.862999741834592,24.206433322360745,31.163169793294387,89.72225824467364,2.98043893712412,4.779350307896303,3.8512574561635335,0.0,0.0,6.252085745378292,EE,2026-04-23
2026-01-01 02:00:00+00:00,0.14503905479499757,321.1436451282227,40.396291422035304,28.168116419891557,114.66386220167291,8.520313228033805,0.2135907645232797,0.0,1.598355308400976,0.009229966767377135,29.267785302575724,19.280482353350305,27.673414621623486,74.20247154535896,2.710783925408398,4.376021046603378,3.670115309117207,0.0,0.0,6.21502638944525,EE,2026-04-23
2026-01-01 03:00:00+00:00,0.1130933919399649,310.31138202289384,39.628901428604415,26.964081266665012,90.69590180072049,7.095029166472334,0.20676282412881553,0.0,1.2569427474059225,0.09884525690248457,27.38648202702545,19.770722514445932,30.044393827874885,65.82557395241315,2.7119872174109823,4.193054544676233,3.7031594907254175,0.0,0.0,6.333688038453324,EE,2026-04-23
2026-01-01 04:00:00+00:00,0.09231526143125411,321.0769513642768,38.078393701299454,28.144740166346562,91.24421588266539,7.585535990609596,0.21082678334022945,0.0,1.1908358478103722,0.21705417251534498,26.677118631758567,21.241056539044255,34.2964734129594,68.12975897342623,2.9221951005044104,4.165715423559109,3.6911571730112884,0.0,0.0,6.8393344502682005,EE,2026-04-23
2026-01-01 05:00:00+00:00,0.08682348550867613,348.4691427182309,32.607946082713944,29.88631684880422,87.1731522428903,7.72377557822571,0.21983462276761456,0.0,1.3228174042852356,1.1296238337029552,25.896597902795772,25.30088633485955,42.110101483425545,68.6789780542338,3.757921272753527,4.10556269626385,6.730427523312736,0.0,0.0,7.800091915225604,EE,2026-04-23
2026-01-01 06:00:00+00:00,1.4289931677025807,355.2924685539375,22.925579587052255,29.428879186704012,92.30852603030837,8.599007423928377,0.22056114354221965,0.0,1.1767595909640949,0.7129036045882368,19.5182814763092,24.311639733330924,42.50226239935728,71.0018597653832,3.4115518115599825,4.033661637525015,4.342380072028443,0.0,0.0,7.753027892837691,EE,2026-04-23
2026-01-01 07:00:00+00:00,22.742470142059553,347.63429274975863,20.256649620909084,26.9758637887692,119.05515586292304,10.725031174307981,0.2017117107066609,0.0,1.3508365138816891,1.126939433819816,10.938584526451343,26.033048231056497,42.100288852544374,73.83288686437768,3.1839669638939103,3.712974167602684,4.367907454841733,0.0,0.0,6.879569918328104,EE,2026-04-23
2026-01-01 08:00:00+00:00,57.9862157616516,312.86473647789796,23.62077535950641,23.531763967729628,97.25479093018055,8.096447975104445,0.16001646537203532,0.0,0.6461408514557716,1.746778649338859,10.42093965729158,26.0417691842313,40.446019594829295,57.466926263293544,2.7866235266958896,3.37886564019558,5.819966988326423,0.0,0.0,6.458979524905397,EE,2026-04-23
2026-01-01 09:00:00+00:00,68.71030655590633,260.1404527226099,21.34367454493779,18.29231547291043,98.492117569743,8.214859885305794,0.12294684458445984,0.0,0.8071126839736162,1.03620181159568,8.133577119534934,20.66545581951553,32.674556928037944,47.02037302544865,2.2249003226411705,2.646574447988278,4.105212958220733,0.0,0.0,5.282692438589324,EE,2026-04-23
2026-01-01 10:00:00+00:00,78.99891190217977,275.4533417570118,22.998790284063386,18.415374559040536,108.18233172950849,8.339761862475681,0.1309663296227452,0.0,0.8455029085022452,1.1229462046131533,5.0082629108343,18.90574352274069,32.39747777965688,48.710029660401005,2.240185789924471,2.695081629612358,2.727013828691439,0.0,0.0,5.54689431784958,EE,2026-04-23
2026-01-01 11:00:00+00:00,75.35180963070509,259.619027542528,20.525197287129608,16.7057938436969,95.41691451051013,7.509839171699544,0.11687676367882309,0.0,0.780607658889128,0.2959023540976323,5.05964384561745,17.772674662814556,30.47855441388053,48.35235175326667,2.067375707133872,2.3635168522820513,2.4845090677279833,0.0,0.0,5.341928465371734,EE,2026-04-23
2026-01-01 12:00:00+00:00,61.20017510386606,264.104022526975,23.38185320686838,16.908727175444117,96.00780657943038,7.091485196707442,0.11953808055326152,0.0,0.7056591190712311,0.4329100233624245,4.037067962720459,15.77437980149319,25.17600994972764,43.53814687468755,1.938729656892778,2.5613430717504935,3.29195911301091,0.0,0.0,4.83579791491451,EE,2026-04-23
2026-01-01 13:00:00+00:00,36.92361817706054,274.557504906174,25.044221662799124,17.708288348716028,91.30237778813958,6.685184463825933,0.12478992573583765,0.0,0.5853643392072789,0.608784184600777,3.0014822731295783,14.638970543397743,24.690930624415028,42.594758518985444,1.9561866156628458,2.76636620398292,3.524953874204316,0.0,0.0,4.617260802528034,EE,2026-04-23
2026-01-01 14:00:00+00:00,11.97212233349075,268.01762675120307,22.573072240944168,18.185357506355572,98.66471985958715,7.319445873192927,0.12255833330817151,0.0,0.8694188784645217,1.231510435020553,5.574792158516251,13.631952241533831,23.98692160348058,44.93212595789961,1.934670945829164,2.6938218320142218,2.6035951175980543,0.0,0.0,4.485662785388166,EE,2026-04-23
2026-01-01 15:00:00+00:00,0.9708146562885637,245.3140499496795,22.571243221808288,17.100953367987337,87.78572397431957,7.651612330107873,0.10826102588826625,0.0,0.6188934390594292,8.800573262260402,6.156139944803631,13.441847748400283,23.492491264206638,44.893895445512314,1.7583922231299953,2.557275639294116,1.9107475396039386,0.0,0.0,4.196150434449202,EE,2026-04-23
2026-01-01 16:00:00+00:00,0.22066935826344464,238.82758833882855,19.73378459717868,17.341795758429445,89.52913551015375,11.054323908412886,0.10254285827001934,0.0,0.510571514698135,15.32601878244257,7.760025048995281,13.446535094796003,23.267908004707483,43.35374382375339,1.7313294970140978,2.385235470538426,1.9134109090709066,0.0,0.0,4.123112223626173,EE,2026-04-23
